https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume FIL,Volume USDT,tradecount
1635552000000,2021-10-30,FILUSDT,60.15,61.48,57.4,61.48,1623051.07,95766721.1506,184217
1635465600000,2021-10-29,FILUSDT,58.14,62.91,57.85,60.2,2719059.42,163701905.4635,281824
1635379200000,2021-10-28,FILUSDT,55.42,59.22,54.62,58.14,4546373.77,258555374.8858,339885
1635292800000,2021-10-27,FILUSDT,62.83,63.22,52.0,55.42,7414423.98,425674918.3166,585212
1635206400000,2021-10-26,FILUSDT,63.93,65.22,62.06,62.83,2920861.71,186414113.5289,232832
1635120000000,2021-10-25,FILUSDT,62.6,65.38,62.3,63.94,2338102.51,149354305.8953,205142
1635033600000,2021-10-24,FILUSDT,64.8,65.1,61.23,62.59,3966003.08,249901768.6872,260324
1634947200000,2021-10-23,FILUSDT,65.95,66.4,63.95,64.81,1699053.21,110386937.2816,173090
1634860800000,2021-10-22,FILUSDT,63.63,66.95,63.61,65.95,3112564.07,203219144.086,303193
1634774400000,2021-10-21,FILUSDT,67.06,68.16,63.34,63.63,3631263.83,239593847.9495,351562
1634688000000,2021-10-20,FILUSDT,62.94,68.2,62.49,67.06,3416330.81,224721116.4483,336473
1634601600000,2021-10-19,FILUSDT,63.45,64.1,62.0,62.94,1965416.75,124108273.1991,172678
1634515200000,2021-10-18,FILUSDT,63.86,65.07,61.38,63.46,2912700.13,183688441.5223,251998
1634428800000,2021-10-17,FILUSDT,66.52,67.12,61.0,63.86,3186103.93,205000092.565,281591
1634342400000,2021-10-16,FILUSDT,67.32,69.22,66.1,66.52,2137734.09,144389014.5405,187928
1634256000000,2021-10-15,FILUSDT,70.39,70.4,65.07,67.33,4707506.11,317846077.9405,395106
1634169600000,2021-10-14,FILUSDT,68.32,71.9,67.2,70.38,4019846.41,281611626.9363,394154
1634083200000,2021-10-13,FILUSDT,69.81,70.75,60.7,68.31,6934760.74,457544955.1731,579899
1633996800000,2021-10-12,FILUSDT,73.48,73.5,66.13,69.8,4776709.7,331175062.2094,413387
1633910400000,2021-10-11,FILUSDT,69.82,74.82,69.0,73.47,4551778.21,328145306.8869,386297
1633824000000,2021-10-10,FILUSDT,77.01,77.08,69.08,69.81,3681308.56,270478046.6113,353731
1633737600000,2021-10-09,FILUSDT,79.54,80.64,75.37,77.01,3958211.78,307797043.6432,456345
1633651200000,2021-10-08,FILUSDT,71.47,81.22,70.58,79.54,6879351.03,523721370.8506,693454
1633564800000,2021-10-07,FILUSDT,71.76,74.31,68.94,71.46,4617739.46,331193218.2604,443417
1633478400000,2021-10-06,FILUSDT,70.9,74.86,66.62,71.75,5421184.17,382755635.7298,570320
1633392000000,2021-10-05,FILUSDT,69.77,72.98,68.48,70.89,4170035.71,294707657.9405,430462
1633305600000,2021-10-04,FILUSDT,69.1,70.64,65.66,69.76,4726949.41,321417710.9874,418432
1633219200000,2021-10-03,FILUSDT,69.66,70.85,67.63,69.11,4228554.53,293471578.0354,339053
1633132800000,2021-10-02,FILUSDT,71.47,73.98,68.33,69.66,5690046.85,404333687.9273,545829
1633046400000,2021-10-01,FILUSDT,60.05,73.39,59.61,71.47,5594246.2594,363935988.067338,522318
1632960000000,2021-09-30,FILUSDT,57.0,61.21,56.83,60.04,3364207.82,199576766.1009,274308
1632873600000,2021-09-29,FILUSDT,55.29,58.51,55.22,57.0,3708359.18,211432358.2524,279995
1632787200000,2021-09-28,FILUSDT,58.98,59.57,55.07,55.3,5629628.67,323140423.809,445498
1632700800000,2021-09-27,FILUSDT,55.78,62.94,54.71,58.98,9074696.8,545298651.4426,697772
1632614400000,2021-09-26,FILUSDT,60.39,60.64,50.0,55.77,13709913.6312,757830380.1061581,946223
1632528000000,2021-09-25,FILUSDT,63.32,63.89,58.78,60.4,6263245.0673,385488449.348015,519682
1632441600000,2021-09-24,FILUSDT,74.66,74.97,60.13,63.31,10129684.9687,655575906.185507,826285
1632355200000,2021-09-23,FILUSDT,74.5,75.58,71.83,74.66,3073366.14,227033236.966,273800
1632268800000,2021-09-22,FILUSDT,69.54,75.02,68.65,74.51,3294084.32,236318705.8585,325915
1632182400000,2021-09-21,FILUSDT,74.42,76.58,68.14,69.54,5187450.8893,378378157.169557,530760
1632096000000,2021-09-20,FILUSDT,83.54,83.69,71.31,74.43,6160805.39,474150298.1406,656669
1632009600000,2021-09-19,FILUSDT,84.31,85.15,81.56,83.53,1629678.69,135881993.5599,176891
1631923200000,2021-09-18,FILUSDT,85.8,87.37,82.6,84.3,2437791.85,207685398.5737,305725
1631836800000,2021-09-17,FILUSDT,84.72,86.63,80.56,85.79,3144824.97,263004673.9385,352687
1631750400000,2021-09-16,FILUSDT,86.23,90.64,82.2,84.72,4531810.31,391888704.1304,493015
1631664000000,2021-09-15,FILUSDT,80.79,87.5,80.08,86.23,3817168.86,324306240.4393,446141
1631577600000,2021-09-14,FILUSDT,77.96,81.87,77.44,80.8,2334986.03,185376630.4064,257526
1631491200000,2021-09-13,FILUSDT,83.63,84.6,72.72,77.96,4367263.96,345654169.4405,461110
1631404800000,2021-09-12,FILUSDT,81.67,87.05,80.66,83.63,3811022.49,318704357.4072,417061
1631318400000,2021-09-11,FILUSDT,82.42,85.04,80.03,81.66,3341935.14,275905491.2025,396826
1631232000000,2021-09-10,FILUSDT,88.7,91.86,78.73,82.43,4887080.14,415239637.4841,614313
1631145600000,2021-09-09,FILUSDT,88.39,94.17,85.1,88.68,5353465.34,481264161.7302,862105
1631059200000,2021-09-08,FILUSDT,84.47,94.05,76.05,88.28,9668703.68,821277735.553,1127418
1630972800000,2021-09-07,FILUSDT,106.22,110.97,71.2,84.46,13607499.0,1249496585.0666,1608780
1630886400000,2021-09-06,FILUSDT,113.64,118.5,103.88,106.22,7762399.75,866845024.6422,1013362
1630800000000,2021-09-05,FILUSDT,95.04,120.17,91.89,113.65,8863729.3951,941404015.51086,1303797
1630713600000,2021-09-04,FILUSDT,77.64,96.65,77.47,95.04,5591528.1186,485728316.57241696,756058
1630627200000,2021-09-03,FILUSDT,77.39,78.98,75.72,77.65,1670784.36,129338866.683,195491
1630540800000,2021-09-02,FILUSDT,78.68,79.58,77.01,77.39,1787834.6204,139947977.116731,219497
1630454400000,2021-09-01,FILUSDT,75.96,78.79,75.27,78.69,2662164.3531,204837088.014441,331036
1630368000000,2021-08-31,FILUSDT,71.2,77.8,70.43,75.97,3168608.5765,236280192.220937,382052
1630281600000,2021-08-30,FILUSDT,73.62,74.24,70.94,71.2,1366890.45,99538026.7949,151366
1630195200000,2021-08-29,FILUSDT,73.97,75.42,72.4,73.63,1753070.7,129596411.2593,188845
1630108800000,2021-08-28,FILUSDT,75.2,75.46,72.86,73.96,1444189.07,106821727.6112,159157
1630022400000,2021-08-27,FILUSDT,72.29,75.77,70.33,75.19,2139466.4433,155866610.521208,266662
1629936000000,2021-08-26,FILUSDT,76.53,78.78,71.4,72.29,2655189.4841,197115517.878946,304313
1629849600000,2021-08-25,FILUSDT,74.33,77.93,72.41,76.53,2264953.1141,170348512.35068,248382
1629763200000,2021-08-24,FILUSDT,79.74,80.55,72.17,74.34,3044715.3539,233176895.585245,333247
1629676800000,2021-08-23,FILUSDT,77.16,82.48,76.56,79.75,3298154.7192,264080355.970554,361064
1629590400000,2021-08-22,FILUSDT,78.45,79.15,75.05,77.17,2896082.272,223950749.794235,351268
1629504000000,2021-08-21,FILUSDT,73.06,79.29,71.4,78.45,3060779.1024,227930696.806904,375698
1629417600000,2021-08-20,FILUSDT,70.47,73.79,69.69,73.06,1749122.9825,125320146.165461,206351
1629331200000,2021-08-19,FILUSDT,67.47,70.54,66.26,70.48,1630499.5676,110663908.502046,193138
1629244800000,2021-08-18,FILUSDT,69.49,70.15,66.0,67.47,2552150.0823,173806494.941557,277293
1629158400000,2021-08-17,FILUSDT,73.25,74.69,69.04,69.45,2825486.8475,205195194.196137,325531
1629072000000,2021-08-16,FILUSDT,73.06,75.89,72.42,73.26,3224869.8842,238658643.246854,370105
1628985600000,2021-08-15,FILUSDT,72.39,74.47,70.08,73.06,2465722.9714,177718525.990279,291537
1628899200000,2021-08-14,FILUSDT,74.47,75.0,69.99,72.4,2873070.2019,209088335.985896,358591
1628812800000,2021-08-13,FILUSDT,68.33,74.83,68.29,74.47,2188063.7829,155361186.768171,284255
1628726400000,2021-08-12,FILUSDT,71.76,75.59,66.04,68.32,3877037.84,271935327.39156,432196
1628640000000,2021-08-11,FILUSDT,66.69,74.03,66.64,71.76,3681758.6133,260229223.437202,422758
1628553600000,2021-08-10,FILUSDT,67.52,69.82,64.95,66.69,2515419.9938,169600464.467288,275939
1628467200000,2021-08-09,FILUSDT,64.49,68.18,61.42,67.54,2750083.3627,180192078.469307,290675
1628380800000,2021-08-08,FILUSDT,69.24,69.43,63.39,64.48,2689308.624,178091189.55629,285710
1628294400000,2021-08-07,FILUSDT,64.19,70.84,63.67,69.24,4517936.6528,306801579.212559,499819
1628208000000,2021-08-06,FILUSDT,57.87,64.96,57.17,64.2,3165350.1737,192229471.452678,337070
1628121600000,2021-08-05,FILUSDT,56.48,58.22,55.01,57.88,2001953.757,112763386.773128,194166
1628035200000,2021-08-04,FILUSDT,54.3,57.34,53.98,56.49,2216026.8742,123725591.950521,203003
1627948800000,2021-08-03,FILUSDT,54.43,55.08,52.72,54.29,1576484.8254,84989989.564227,155575
1627862400000,2021-08-02,FILUSDT,53.85,56.01,53.08,54.43,1863404.6088,101780209.989692,179352
1627776000000,2021-08-01,FILUSDT,52.01,58.35,51.56,53.85,4839961.9489,270302106.283669,401715
1627689600000,2021-07-31,FILUSDT,51.32,52.83,50.34,52.02,1764912.1764,90832212.34575,148897
1627603200000,2021-07-30,FILUSDT,49.37,51.37,48.63,51.32,1436700.9707,71467807.150654,130608
1627516800000,2021-07-29,FILUSDT,49.56,49.79,48.5,49.37,999009.9322,49091900.331238,95512
1627430400000,2021-07-28,FILUSDT,49.54,50.94,48.3,49.57,2159340.3597,107433061.746629,177248
1627344000000,2021-07-27,FILUSDT,49.02,49.91,47.29,49.54,1784019.6409,86575194.786629,185853
1627257600000,2021-07-26,FILUSDT,49.01,52.97,48.76,49.02,4189824.7675,213766508.851448,355584
1627171200000,2021-07-25,FILUSDT,49.59,50.14,47.15,49.01,1960127.159,95226048.037681,178427
1627084800000,2021-07-24,FILUSDT,47.37,51.34,46.37,49.58,2530698.4432,122625010.551111,221731
1626998400000,2021-07-23,FILUSDT,45.57,47.51,44.89,47.37,1296532.5906,59973248.33721,134328
1626912000000,2021-07-22,FILUSDT,46.25,46.99,44.53,45.58,1164340.8959,53015860.485615,116003
1626825600000,2021-07-21,FILUSDT,41.24,47.86,40.08,46.24,2153384.2785,96082661.832483,214146
1626739200000,2021-07-20,FILUSDT,44.72,45.17,41.0,41.23,1602636.2175,68263737.234199,155510
1626652800000,2021-07-19,FILUSDT,46.82,47.16,44.36,44.71,954857.6425,43734232.879523,87400
1626566400000,2021-07-18,FILUSDT,45.62,47.47,45.55,46.83,1053811.862,49215792.748083,75883
1626480000000,2021-07-17,FILUSDT,45.82,46.18,45.12,45.62,890656.2726,40632356.487598,70067
1626393600000,2021-07-16,FILUSDT,47.32,48.36,45.77,45.82,992668.9548,46626350.395675,89381
1626307200000,2021-07-15,FILUSDT,49.68,50.35,46.2,47.32,1250561.1023,60142171.16223,114229
1626220800000,2021-07-14,FILUSDT,50.97,51.24,48.1,49.68,1201652.4769,59629794.698455,118328
1626134400000,2021-07-13,FILUSDT,52.47,53.05,50.38,50.98,1047433.3331,54377892.600201,106654
1626048000000,2021-07-12,FILUSDT,55.11,55.49,52.2,52.48,787505.487,42488410.903945,86122
1625961600000,2021-07-11,FILUSDT,54.22,55.8,53.92,55.12,484171.092,26505337.8677,55242
1625875200000,2021-07-10,FILUSDT,55.26,56.03,53.55,54.25,669931.579,36680590.877494,70613
1625788800000,2021-07-09,FILUSDT,53.86,55.56,52.71,55.26,851839.5536,46277287.399318,92464
1625702400000,2021-07-08,FILUSDT,56.42,56.51,52.79,53.85,1320214.8867,72992582.066532,126276
1625616000000,2021-07-07,FILUSDT,57.01,58.04,56.32,56.42,869871.8958,49918014.135518,93034
1625529600000,2021-07-06,FILUSDT,56.08,58.33,55.98,57.01,1175663.1875,67050351.4339,126176
1625443200000,2021-07-05,FILUSDT,58.72,58.72,54.77,56.06,1319253.4142,75091281.417812,148144
1625356800000,2021-07-04,FILUSDT,58.92,60.63,58.01,58.72,1018822.3384,60506215.026086,112574
1625270400000,2021-07-03,FILUSDT,57.17,59.98,56.63,58.92,1238571.5294,72423345.07282,127617
1625184000000,2021-07-02,FILUSDT,56.65,57.41,54.94,57.19,1314268.3262,73737838.910292,153293
1625097600000,2021-07-01,FILUSDT,60.4,60.45,55.2,56.65,2019639.4159,115370658.265911,233241
1625011200000,2021-06-30,FILUSDT,64.59,65.39,56.4,60.4,3555416.4221,215603247.233603,390562
1624924800000,2021-06-29,FILUSDT,56.45,66.31,56.1,64.59,3394748.9252,204066444.168255,341566
1624838400000,2021-06-28,FILUSDT,56.19,57.94,54.88,56.44,2325097.628,131152013.982831,203247
1624752000000,2021-06-27,FILUSDT,53.04,56.52,52.66,56.2,2000162.7598,108405027.376745,193674
1624665600000,2021-06-26,FILUSDT,52.03,53.29,50.0,53.04,2132210.4816,110519683.003964,223382
1624579200000,2021-06-25,FILUSDT,57.1,57.93,50.36,52.03,3034948.4686,163337249.057893,283428
1624492800000,2021-06-24,FILUSDT,58.72,59.35,54.17,57.1,2749730.2502,155937868.945255,242621
1624406400000,2021-06-23,FILUSDT,49.45,59.25,47.48,58.7,3757619.7571,206001328.540527,432423
1624320000000,2021-06-22,FILUSDT,46.15,53.18,42.53,49.45,5375956.744,257022222.520806,496556
1624233600000,2021-06-21,FILUSDT,63.19,63.73,45.0,46.18,4690895.531,251668674.385567,488378
1624147200000,2021-06-20,FILUSDT,64.71,65.0,59.92,63.2,2188031.129,136618849.317572,189167
1624060800000,2021-06-19,FILUSDT,65.69,66.85,64.23,64.72,1076377.4604,70628180.262498,121535
1623974400000,2021-06-18,FILUSDT,68.93,68.97,63.5,65.69,1365880.8778,90643020.571322,167544
1623888000000,2021-06-17,FILUSDT,69.72,72.1,67.04,68.93,1167009.0885,81500987.724513,151977
1623801600000,2021-06-16,FILUSDT,72.57,72.57,68.56,69.72,1373941.1216,96729769.124836,191024
1623715200000,2021-06-15,FILUSDT,74.89,75.89,71.58,72.56,1476074.4786,109103248.218257,201509
1623628800000,2021-06-14,FILUSDT,73.11,77.72,71.82,74.89,1645829.1476,121921621.822982,235223
1623542400000,2021-06-13,FILUSDT,69.68,73.73,68.62,73.13,1281781.8007,90553448.837923,166207
1623456000000,2021-06-12,FILUSDT,70.79,71.3,66.0,69.68,1819483.5683,125578460.67541,220775
1623369600000,2021-06-11,FILUSDT,73.32,74.12,69.62,70.8,1554746.0402,112864438.973966,187343
1623283200000,2021-06-10,FILUSDT,77.78,79.13,71.61,73.31,2308661.7351,174776423.471616,273426
1623196800000,2021-06-09,FILUSDT,75.98,78.91,70.89,77.76,3182405.9298,238147462.817323,387560
1623110400000,2021-06-08,FILUSDT,82.0,83.75,70.36,76.02,4778130.601,361804815.50829107,538104
1623024000000,2021-06-07,FILUSDT,86.98,92.1,80.15,81.99,2876771.7351,254314337.381519,385657
1622937600000,2021-06-06,FILUSDT,88.15,89.05,86.01,86.99,1401268.0488,122484507.881667,221264
1622851200000,2021-06-05,FILUSDT,88.0,93.03,85.85,88.16,2864255.0793,255544351.460795,501119
1622764800000,2021-06-04,FILUSDT,89.47,97.99,84.51,88.0,6430417.6017,578634372.488452,1112317
1622678400000,2021-06-03,FILUSDT,70.09,94.05,69.47,89.48,5210285.1494,432125036.020074,903233
1622592000000,2021-06-02,FILUSDT,69.18,72.06,68.15,70.09,1314034.6086,91975144.442126,230666
1622505600000,2021-06-01,FILUSDT,72.52,73.17,68.02,69.18,1611400.0277,113009095.503481,292621
1622419200000,2021-05-31,FILUSDT,68.34,72.92,66.28,72.52,2040700.7409,142145489.540848,337869
1622332800000,2021-05-30,FILUSDT,68.25,69.44,65.25,68.34,1796269.4258,121576101.330661,270903
1622246400000,2021-05-29,FILUSDT,66.74,69.87,64.5,68.24,1921950.2407,129008891.14148,319896
1622160000000,2021-05-28,FILUSDT,71.44,71.8,64.98,66.75,2444585.5519,165619100.132442,425484
1622073600000,2021-05-27,FILUSDT,74.51,74.56,68.86,71.43,1919835.4393,137548400.652515,308894
1621987200000,2021-05-26,FILUSDT,72.28,74.99,70.03,74.5,2469525.8135,179189141.359416,373608
1621900800000,2021-05-25,FILUSDT,74.74,79.76,65.73,72.24,3399202.8305,242651194.349538,527144
1621814400000,2021-05-24,FILUSDT,64.87,78.0,62.24,74.75,4372237.2018,297697613.133029,611974
1621728000000,2021-05-23,FILUSDT,72.23,74.73,55.2,64.88,4404400.1297,284243355.234897,718948
1621641600000,2021-05-22,FILUSDT,76.9,77.43,66.48,72.21,3395285.8229,245944563.714181,606069
1621555200000,2021-05-21,FILUSDT,88.62,94.99,67.76,76.84,4394753.383,353039162.914616,829660
1621468800000,2021-05-20,FILUSDT,65.29,95.26,61.13,88.66,5722650.4379,466978049.779668,943913
1621382400000,2021-05-19,FILUSDT,100.13,101.73,55.0,65.28,5711508.3532,450302489.805025,960964
1621296000000,2021-05-18,FILUSDT,99.43,106.02,96.82,100.11,1877765.0226,190370444.159667,397045
1621209600000,2021-05-17,FILUSDT,107.79,107.88,93.35,99.46,2141124.6066,215498749.487573,434753
1621123200000,2021-05-16,FILUSDT,110.46,116.19,100.15,107.81,1753425.6965,190291369.680952,391709
1621036800000,2021-05-15,FILUSDT,120.64,122.85,109.96,110.48,1520986.5139,176878401.821204,347939
1620950400000,2021-05-14,FILUSDT,117.82,124.84,113.82,120.65,1843265.5462,219396752.768641,382136
1620864000000,2021-05-13,FILUSDT,127.09,127.79,87.26,117.82,4298932.3103,488112400.913404,838730
1620777600000,2021-05-12,FILUSDT,142.9,145.59,123.77,127.04,1373711.7437,189094734.616797,314660
1620691200000,2021-05-11,FILUSDT,135.71,143.44,133.79,142.95,1014580.4486,140109059.250544,269083
1620604800000,2021-05-10,FILUSDT,146.51,149.33,129.14,135.71,1155938.1738,162831722.897684,311159
1620518400000,2021-05-09,FILUSDT,148.1,149.55,140.73,146.5,880624.6058,127331146.548939,202790
1620432000000,2021-05-08,FILUSDT,150.39,154.25,143.49,148.1,767341.4548,115343913.707149,166996
1620345600000,2021-05-07,FILUSDT,153.63,155.23,146.82,150.33,933789.1635,141965126.701987,202264
1620259200000,2021-05-06,FILUSDT,152.46,165.63,149.69,153.59,1873546.7512,294482322.843265,424127
1620172800000,2021-05-05,FILUSDT,140.82,154.86,139.56,152.53,1091315.1271,163322310.611681,249877
1620086400000,2021-05-04,FILUSDT,160.24,160.49,135.1,140.8,1503435.5463,224392026.715926,352475
1620000000000,2021-05-03,FILUSDT,162.46,163.96,158.5,160.24,790718.2354,127543287.297575,173653
1619913600000,2021-05-02,FILUSDT,164.21,166.75,156.29,162.46,757213.3806,121455598.302242,174873
1619827200000,2021-05-01,FILUSDT,163.82,168.0,161.06,164.24,809703.2588,132935408.235518,192016
1619740800000,2021-04-30,FILUSDT,149.75,165.0,149.67,163.92,1546255.823,244720404.414572,362528
1619654400000,2021-04-29,FILUSDT,150.94,152.17,147.5,149.76,783542.3576,117473337.715589,180797
1619568000000,2021-04-28,FILUSDT,152.46,156.0,146.37,150.93,892345.9807,134698477.112346,201754
1619481600000,2021-04-27,FILUSDT,154.24,155.24,148.01,152.46,967946.1082,147426096.47419,233867
1619395200000,2021-04-26,FILUSDT,134.04,154.8,133.47,154.2,1313641.2279,191197868.4397648,309022
1619308800000,2021-04-25,FILUSDT,133.5811,136.88,131.66,134.04,551274.8269,73970031.503521,117695
1619222400000,2021-04-24,FILUSDT,138.5559,139.38,131.1256,133.5535,1095487.16,147801882.00655,213806
1619136000000,2021-04-23,FILUSDT,145.9334,147.963,130.0,138.5799,2026141.93,276903515.554448,385414
1619049600000,2021-04-22,FILUSDT,147.7212,157.8923,144.4737,145.914,1524418.19,227701974.221352,311911
1618963200000,2021-04-21,FILUSDT,153.9301,159.0211,147.1111,147.7287,1129839.25,174487559.940728,239572
1618876800000,2021-04-20,FILUSDT,154.798,157.7945,145.5077,153.9017,1170217.1,177596291.522357,240345
1618790400000,2021-04-19,FILUSDT,156.2945,164.8186,149.6366,154.8014,1426196.0,225104293.279627,280879
1618704000000,2021-04-18,FILUSDT,180.9288,183.1181,130.0,156.3278,3139396.3,493075383.768408,592062
1618617600000,2021-04-17,FILUSDT,182.664,193.0,175.4762,180.9288,1850728.18,341661722.514141,406825
1618531200000,2021-04-16,FILUSDT,170.8753,195.6962,170.8,182.6147,4348644.93,793619821.311251,832042
1618444800000,2021-04-15,FILUSDT,168.3156,175.4428,168.0,170.8753,1352342.93,231266342.218264,283416
1618358400000,2021-04-14,FILUSDT,164.1606,179.3,161.0,168.3169,2093355.51,352601483.432241,450980
1618272000000,2021-04-13,FILUSDT,167.8446,169.4261,157.7447,164.156,1309867.31,215875713.668586,260397
1618185600000,2021-04-12,FILUSDT,179.0789,181.5511,159.5075,167.8606,2102821.73,358398649.147422,437794
1618099200000,2021-04-11,FILUSDT,174.5585,184.4,172.8903,179.0979,1047898.06,186623720.634733,239813
1618012800000,2021-04-10,FILUSDT,172.1311,189.0,170.6444,174.561,2378730.3,429178044.72214305,525831
1617926400000,2021-04-09,FILUSDT,154.1304,175.95,152.873,172.1311,2372313.81,397987434.45158094,492297
1617840000000,2021-04-08,FILUSDT,156.2742,158.84,146.352,154.0,1572359.8,239878738.383653,347423
1617753600000,2021-04-07,FILUSDT,165.59,166.4399,135.5526,156.2777,4009234.83,596312100.871798,718452
1617667200000,2021-04-06,FILUSDT,176.4975,178.9999,164.808,165.5486,1403949.62,240768128.017218,302179
1617580800000,2021-04-05,FILUSDT,182.8548,187.0685,171.0001,176.4686,1733545.24,308768733.471789,354273
1617494400000,2021-04-04,FILUSDT,178.1755,193.8753,175.2589,182.7438,2827398.95,524070342.03349,576843
1617408000000,2021-04-03,FILUSDT,171.9372,181.3,162.4098,178.1755,3233013.68,558734274.393244,713240
1617321600000,2021-04-02,FILUSDT,185.5682,205.535,160.637,171.9372,5871429.95,1072722626.1704,1148316
1617235200000,2021-04-01,FILUSDT,190.7998,238.2033,180.0,185.6217,9489084.8,1967626078.6755803,1790602
1617148800000,2021-03-31,FILUSDT,149.5697,197.5495,145.5068,190.8556,6898124.16,1184071859.547045,1116541
1617062400000,2021-03-30,FILUSDT,127.3391,153.4,124.16,149.6027,3694414.48,510898647.430686,574139
1616976000000,2021-03-29,FILUSDT,125.2633,130.459,123.7402,127.3,2056652.63,261554441.051496,374911
1616889600000,2021-03-28,FILUSDT,132.3979,133.772,120.7961,125.2637,3153158.08,401751322.760362,452661
1616803200000,2021-03-27,FILUSDT,124.7046,139.6672,119.7344,132.4472,5788393.98,751452875.521067,819048
1616716800000,2021-03-26,FILUSDT,91.0313,128.7747,90.8959,124.514,5241509.24,564915989.170445,621497
1616630400000,2021-03-25,FILUSDT,85.9117,96.1913,84.9065,91.0363,3555241.5,321345524.847075,415786
1616544000000,2021-03-24,FILUSDT,82.5589,94.9069,79.7003,85.8829,3332468.5,291259181.876532,363789
1616457600000,2021-03-23,FILUSDT,76.3281,85.5,73.3627,82.512,2542396.23,200908422.652459,271826
1616371200000,2021-03-22,FILUSDT,80.652,81.5,75.25,76.3281,1782548.13,140143524.815444,192642
1616284800000,2021-03-21,FILUSDT,82.0892,83.3661,80.1841,80.651,1264062.63,103248157.390055,134292
1616198400000,2021-03-20,FILUSDT,83.043,86.0168,81.38,82.0287,1629861.53,135703489.007387,187427
1616112000000,2021-03-19,FILUSDT,79.4902,86.0,75.554,82.9575,3162744.3,255419515.116245,362809
1616025600000,2021-03-18,FILUSDT,88.4544,89.7334,73.7931,79.4902,6988950.66,573939136.900402,673068
1615939200000,2021-03-17,FILUSDT,63.5232,96.6659,62.53,88.4498,8732867.61,661772034.016048,720995
1615852800000,2021-03-16,FILUSDT,53.3074,63.9898,50.7144,63.6062,2708655.02,155069417.628459,233423
1615766400000,2021-03-15,FILUSDT,53.7835,56.3809,52.0101,53.3584,2461948.21,132850259.317545,215071
1615680000000,2021-03-14,FILUSDT,49.3945,57.3707,49.3536,53.8001,3414066.85,185760447.05598,277543
1615593600000,2021-03-13,FILUSDT,44.059,52.0804,43.5,49.4071,2875290.29,137970919.408606,210949
1615507200000,2021-03-12,FILUSDT,42.2339,45.1,41.8999,44.0483,1694265.18,73386613.994564,120571
1615420800000,2021-03-11,FILUSDT,42.4832,43.13,41.6674,42.2225,1146593.02,48392124.037805,81110
1615334400000,2021-03-10,FILUSDT,41.9293,44.2103,41.0,42.4547,1255246.33,53103337.596009,97280
1615248000000,2021-03-09,FILUSDT,41.5263,42.5869,41.1699,41.9292,1065530.76,44516266.322576,81988
1615161600000,2021-03-08,FILUSDT,41.4099,42.0,40.4285,41.535,829887.71,34200523.29119,69381
1615075200000,2021-03-07,FILUSDT,40.4043,41.7749,40.274,41.3943,715697.16,29444903.107258,76557
1614988800000,2021-03-06,FILUSDT,40.4684,40.8489,38.9619,40.3937,806648.02,32390262.068522,82079
1614902400000,2021-03-05,FILUSDT,40.7615,40.7844,38.3305,40.4667,1254014.04,49509253.352742,122765
1614816000000,2021-03-04,FILUSDT,42.0808,43.2558,39.8097,40.7542,2018704.78,83519541.758108,162088
1614729600000,2021-03-03,FILUSDT,38.2125,45.0,38.0001,42.0681,2567011.86,106794598.355141,195899
1614643200000,2021-03-02,FILUSDT,38.5649,39.0269,37.206,38.2082,1157265.03,44128101.083031,99559
1614556800000,2021-03-01,FILUSDT,35.9677,39.41,35.5,38.5649,1418850.74,52684392.063743,130382
1614470400000,2021-02-28,FILUSDT,37.8771,38.398,34.7763,35.9652,1299134.45,47131574.92786,102139
1614384000000,2021-02-27,FILUSDT,35.1368,38.811,35.0688,37.8763,1529635.51,56655482.508074,126331
1614297600000,2021-02-26,FILUSDT,34.9813,36.5498,33.2406,35.1275,1470450.57,51194760.544379,127444
1614211200000,2021-02-25,FILUSDT,36.5618,37.5469,34.7508,34.9813,1422586.08,51313640.636466,126425
1614124800000,2021-02-24,FILUSDT,35.466,38.3994,34.3003,36.5817,2054149.6,75812866.178357,165151
1614038400000,2021-02-23,FILUSDT,39.4234,39.5259,31.4204,35.4658,3639030.24,128817641.639541,263553
1613952000000,2021-02-22,FILUSDT,44.6216,44.835,32.3214,39.3921,4028531.96,160024598.444939,320681
1613865600000,2021-02-21,FILUSDT,43.0517,45.9733,42.4908,44.6468,2063847.42,91517298.438805,166624
1613779200000,2021-02-20,FILUSDT,43.1405,49.5,42.0547,43.0007,4204436.62,190176182.695691,278567
1613692800000,2021-02-19,FILUSDT,43.428,43.723,40.9946,43.1378,1994041.8,84308810.698084,135856
1613606400000,2021-02-18,FILUSDT,43.1919,44.4121,42.3631,43.4281,1635575.95,70910720.513043,124604
1613520000000,2021-02-17,FILUSDT,41.859,44.7751,40.2717,43.205,2163900.06,91530377.634467,143581
1613433600000,2021-02-16,FILUSDT,42.956,45.89,40.011,41.874,2575753.51,111418447.001957,196793
1613347200000,2021-02-15,FILUSDT,47.1332,50.6677,36.05,42.9236,6177838.0,270112578.120698,451699
1613260800000,2021-02-14,FILUSDT,41.551,53.0,41.1328,47.125,5457198.51,255488633.297323,349041
1613174400000,2021-02-13,FILUSDT,42.65,44.6632,39.6,41.534,3009342.87,127809991.431228,198935
1613088000000,2021-02-12,FILUSDT,40.3378,44.8,39.1735,42.65,3632985.0,152787090.900473,228411
