https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume ADA,Volume USDT,tradecount
1563840000000,2019-07-23,ADAUSDT,0.05946,0.0596,0.05516,0.05568,80784585.8,4601208.65432,14406
1563753600000,2019-07-22,ADAUSDT,0.06117,0.06216,0.05808,0.05949,66144743.4,3967768.580454,14245
1563667200000,2019-07-21,ADAUSDT,0.06262,0.064,0.0593,0.06107,68228587.5,4183117.851871,14580
1563580800000,2019-07-20,ADAUSDT,0.05964,0.06509,0.05922,0.06262,117752709.7,7346240.731451,23619
1563494400000,2019-07-19,ADAUSDT,0.0584,0.06068,0.05591,0.0596,84917358.7,4909019.799178,17586
1563408000000,2019-07-18,ADAUSDT,0.05511,0.05965,0.05315,0.05843,127563581.5,7258581.114512,25374
1563321600000,2019-07-17,ADAUSDT,0.0518,0.05777,0.04985,0.05505,143916988.9,7760317.051364,25314
1563235200000,2019-07-16,ADAUSDT,0.05901,0.06095,0.05006,0.05181,154418292.0,8474070.509388,28289
1563148800000,2019-07-15,ADAUSDT,0.05907,0.06015,0.05463,0.05902,154031537.4,8922131.621699,30650
1563062400000,2019-07-14,ADAUSDT,0.06672,0.0671,0.05877,0.05923,113952685.4,7092570.253172,24446
1562976000000,2019-07-13,ADAUSDT,0.06946,0.07149,0.06438,0.06672,82744562.2,5595188.310675,17818
1562889600000,2019-07-12,ADAUSDT,0.06508,0.07057,0.06328,0.06937,102400610.9,6918764.321422,21929
1562803200000,2019-07-11,ADAUSDT,0.0717,0.0717,0.06232,0.06515,143858522.8,9435761.809795,30032
1562716800000,2019-07-10,ADAUSDT,0.07786,0.07835,0.06947,0.07178,129284146.4,9505146.658305,27315
1562630400000,2019-07-09,ADAUSDT,0.0801,0.08073,0.077,0.07783,77997383.5,6131044.466138,17613
1562544000000,2019-07-08,ADAUSDT,0.07976,0.08193,0.0788,0.0801,84701755.9,6801931.229754,18172
1562457600000,2019-07-07,ADAUSDT,0.07739,0.08004,0.07657,0.0797,52015864.1,4068774.015921,12826
1562371200000,2019-07-06,ADAUSDT,0.07625,0.08076,0.07617,0.07745,80875797.3,6308950.509865,17670
1562284800000,2019-07-05,ADAUSDT,0.07749,0.07814,0.07568,0.07631,62936464.8,4843441.534781,15295
1562198400000,2019-07-04,ADAUSDT,0.08225,0.08249,0.07701,0.07737,100222918.5,7974625.402753,20401
1562112000000,2019-07-03,ADAUSDT,0.08065,0.08315,0.07902,0.08231,126961632.8,10312476.300391,25523
1562025600000,2019-07-02,ADAUSDT,0.08354,0.08432,0.07662,0.08054,181051185.5,14410619.988851,37185
1561939200000,2019-07-01,ADAUSDT,0.08227,0.08599,0.08019,0.0836,130567054.8,10815059.355432,30858
1561852800000,2019-06-30,ADAUSDT,0.08987,0.09077,0.0813,0.08226,157649399.8,13538222.101128,30401
1561766400000,2019-06-29,ADAUSDT,0.08873,0.09095,0.08426,0.08975,143553238.2,12593349.192414,32008
1561680000000,2019-06-28,ADAUSDT,0.08644,0.089,0.08496,0.08873,188562917.8,16407695.992121,43080
1561593600000,2019-06-27,ADAUSDT,0.09782,0.09954,0.08348,0.0864,312714744.9,28296111.534805,73377
1561507200000,2019-06-26,ADAUSDT,0.09655,0.10687,0.0951,0.09814,475065799.9,47666035.131168,100408
1561420800000,2019-06-25,ADAUSDT,0.09787,0.09831,0.09352,0.09654,138542267.8,13283141.608794,31937
1561334400000,2019-06-24,ADAUSDT,0.09689,0.09959,0.09412,0.09789,173987144.3,16810140.131378,36386
1561248000000,2019-06-23,ADAUSDT,0.09481,0.10379,0.09441,0.097,379257248.6,37293300.981829,69956
1561161600000,2019-06-22,ADAUSDT,0.0891,0.0977,0.08811,0.09482,305334916.9,28462098.774995,66474
1561075200000,2019-06-21,ADAUSDT,0.08731,0.0908,0.08719,0.08899,142175951.7,12713222.446939,30844
1560988800000,2019-06-20,ADAUSDT,0.08956,0.0903,0.08507,0.08731,119567386.4,10458767.28299,26284
1560902400000,2019-06-19,ADAUSDT,0.08916,0.09158,0.08843,0.08957,61372709.0,5512804.305066,15008
1560816000000,2019-06-18,ADAUSDT,0.09341,0.09365,0.0881,0.08907,100161281.2,9034879.281606,21303
1560729600000,2019-06-17,ADAUSDT,0.09189,0.09365,0.09108,0.09334,85012338.9,7855781.797662,21728
1560643200000,2019-06-16,ADAUSDT,0.09118,0.09402,0.08966,0.09189,175792960.0,16137992.894939,35151
1560556800000,2019-06-15,ADAUSDT,0.09,0.0926,0.0897,0.09127,114850102.6,10459812.62996,23667
1560470400000,2019-06-14,ADAUSDT,0.08956,0.09095,0.085,0.09008,188544474.4,16558151.295968,36374
1560384000000,2019-06-13,ADAUSDT,0.09603,0.0966,0.08796,0.08966,237448920.5,21851980.273622,46273
1560297600000,2019-06-12,ADAUSDT,0.08743,0.09628,0.08576,0.09603,305886602.1,28131181.458108,65127
1560211200000,2019-06-11,ADAUSDT,0.08502,0.08913,0.08167,0.08742,166377712.6,14285994.646782,36413
1560124800000,2019-06-10,ADAUSDT,0.07892,0.08529,0.07773,0.08508,113293915.1,9319554.188605,26589
1560038400000,2019-06-09,ADAUSDT,0.08356,0.08385,0.07695,0.07887,83904773.3,6717674.693529,19744
1559952000000,2019-06-08,ADAUSDT,0.085,0.08622,0.0815,0.08356,63741558.9,5334494.345125,13628
1559865600000,2019-06-07,ADAUSDT,0.08308,0.08702,0.08164,0.085,106111350.3,8986812.27141,22555
1559779200000,2019-06-06,ADAUSDT,0.0826,0.08385,0.078,0.08308,135731434.7,10987279.18531,26307
1559692800000,2019-06-05,ADAUSDT,0.08244,0.08431,0.07924,0.08252,104510674.1,8602923.189221,23523
1559606400000,2019-06-04,ADAUSDT,0.08745,0.08832,0.07924,0.08247,265350464.3,22298659.805754,48445
1559520000000,2019-06-03,ADAUSDT,0.09636,0.09833,0.087,0.08745,306468414.9,28486908.18083,57143
1559433600000,2019-06-02,ADAUSDT,0.09033,0.09755,0.09013,0.0963,291630467.7,27490158.987334,61543
1559347200000,2019-06-01,ADAUSDT,0.08906,0.0927,0.08544,0.09047,159294422.8,14227354.766946,42420
1559260800000,2019-05-31,ADAUSDT,0.08403,0.08983,0.08132,0.08914,163350850.6,13952824.957185,43986
1559174400000,2019-05-30,ADAUSDT,0.09082,0.0968,0.08002,0.08392,340702109.2,30763675.046508,82884
1559088000000,2019-05-29,ADAUSDT,0.09287,0.09362,0.08539,0.09082,186809502.7,16875771.331014,45228
1559001600000,2019-05-28,ADAUSDT,0.09035,0.09351,0.08701,0.09289,189364786.4,17073253.27387,50881
1558915200000,2019-05-27,ADAUSDT,0.08516,0.09384,0.08442,0.09034,219214048.9,19322033.361762,60243
1558828800000,2019-05-26,ADAUSDT,0.08008,0.08682,0.07801,0.08514,124066313.2,10220967.637893,31097
1558742400000,2019-05-25,ADAUSDT,0.08058,0.0822,0.079,0.08006,84291267.3,6797303.03727,21781
1558656000000,2019-05-24,ADAUSDT,0.08033,0.08315,0.07784,0.08062,134042366.2,10874704.698047,39607
1558569600000,2019-05-23,ADAUSDT,0.07744,0.08435,0.07381,0.08034,146147282.8,11313250.178336,38692
1558483200000,2019-05-22,ADAUSDT,0.08401,0.08541,0.07692,0.07749,133119758.9,10830609.776519,40624
1558396800000,2019-05-21,ADAUSDT,0.08448,0.086,0.08182,0.08403,130576929.8,10971085.622295,39937
1558310400000,2019-05-20,ADAUSDT,0.08607,0.0869,0.07924,0.08439,216348927.3,18050083.143127,61204
1558224000000,2019-05-19,ADAUSDT,0.07873,0.088,0.07841,0.08613,249443172.4,21101089.897756,64301
1558137600000,2019-05-18,ADAUSDT,0.08273,0.08507,0.07835,0.07872,161570720.4,13118216.517998,40980
1558051200000,2019-05-17,ADAUSDT,0.08803,0.0908,0.0755,0.08275,358077557.1,28751546.036868,79586
1557964800000,2019-05-16,ADAUSDT,0.0939,0.1008,0.08343,0.08802,462807356.1,42417304.882348,103345
1557878400000,2019-05-15,ADAUSDT,0.08443,0.09535,0.083,0.0939,231427712.5,20535477.512948,47986
1557792000000,2019-05-14,ADAUSDT,0.0727,0.08479,0.07231,0.08448,358405124.9,28240370.902154,58103
1557705600000,2019-05-13,ADAUSDT,0.07021,0.07646,0.06947,0.0727,215072288.5,15823770.726147,37753
1557619200000,2019-05-12,ADAUSDT,0.07389,0.07707,0.06755,0.07022,284300434.0,20539673.816362,54154
1557532800000,2019-05-11,ADAUSDT,0.0632,0.07854,0.06293,0.0739,341719946.2,24538296.532956,59716
1557446400000,2019-05-10,ADAUSDT,0.06169,0.06529,0.0591,0.06314,157842324.8,9882638.191481,27479
1557360000000,2019-05-09,ADAUSDT,0.0647,0.06537,0.06036,0.06169,92540760.6,5775209.854912,16219
1557273600000,2019-05-08,ADAUSDT,0.06415,0.06545,0.062,0.0647,68616747.5,4396669.59889,11758
1557187200000,2019-05-07,ADAUSDT,0.06698,0.06882,0.0637,0.06412,92764538.2,6176099.539408,16650
1557100800000,2019-05-06,ADAUSDT,0.06603,0.0688,0.06331,0.06696,97618341.3,6431227.666216,17542
1557014400000,2019-05-05,ADAUSDT,0.06687,0.06816,0.0657,0.06603,53905157.5,3593855.736565,10384
1556928000000,2019-05-04,ADAUSDT,0.06992,0.07225,0.06554,0.06687,120812727.3,8284663.483763,20765
1556841600000,2019-05-03,ADAUSDT,0.06845,0.0718,0.06738,0.06995,155443294.0,10892117.523038,24980
1556755200000,2019-05-02,ADAUSDT,0.06889,0.06977,0.06801,0.06856,56421964.2,3882768.700694,9335
1556668800000,2019-05-01,ADAUSDT,0.07016,0.0706,0.06722,0.0688,68846639.2,4734643.51027,12575
1556582400000,2019-04-30,ADAUSDT,0.06513,0.07019,0.0647,0.0701,78371596.5,5280477.061436,13068
1556496000000,2019-04-29,ADAUSDT,0.06874,0.0693,0.06401,0.0651,90658020.7,6009394.369266,15789
1556409600000,2019-04-28,ADAUSDT,0.0705,0.07123,0.068,0.06878,54883175.3,3823864.37616,10270
1556323200000,2019-04-27,ADAUSDT,0.06985,0.07237,0.06877,0.0705,76075219.3,5366990.125095,16441
1556236800000,2019-04-26,ADAUSDT,0.06956,0.0725,0.06672,0.06989,163211988.1,11278889.98489,36993
1556150400000,2019-04-25,ADAUSDT,0.07209,0.076,0.068,0.06956,195778106.0,14085496.580527,42835
1556064000000,2019-04-24,ADAUSDT,0.07351,0.0752,0.06765,0.07205,218875413.3,15641558.801272,45111
1555977600000,2019-04-23,ADAUSDT,0.07794,0.07979,0.07311,0.07351,210632087.9,16246588.396301,44321
1555891200000,2019-04-22,ADAUSDT,0.07331,0.07885,0.07131,0.078,178300956.0,13408517.959686,38181
1555804800000,2019-04-21,ADAUSDT,0.07594,0.07746,0.07066,0.0733,169952557.8,12442357.792701,34786
1555718400000,2019-04-20,ADAUSDT,0.07888,0.07903,0.07431,0.07597,131793248.1,10127867.870029,27781
1555632000000,2019-04-19,ADAUSDT,0.0812,0.0812,0.075,0.07884,160004085.0,12576274.840924,36740
1555545600000,2019-04-18,ADAUSDT,0.08242,0.08349,0.08054,0.08118,109190731.2,8979173.04855,23733
1555459200000,2019-04-17,ADAUSDT,0.08271,0.08394,0.08107,0.08244,77911427.8,6416540.544686,20411
1555372800000,2019-04-16,ADAUSDT,0.08159,0.08314,0.07942,0.08271,79057830.0,6460153.80246,19862
1555286400000,2019-04-15,ADAUSDT,0.08415,0.08531,0.08024,0.0816,101997443.9,8440750.297367,25491
1555200000000,2019-04-14,ADAUSDT,0.08284,0.08488,0.08051,0.08416,106490364.8,8790344.138589,22653
1555113600000,2019-04-13,ADAUSDT,0.0825,0.08477,0.082,0.08284,87925050.9,7315448.156838,22586
1555027200000,2019-04-12,ADAUSDT,0.08294,0.0849,0.07877,0.0825,173511574.4,14267905.035463,40429
1554940800000,2019-04-11,ADAUSDT,0.08948,0.09023,0.07575,0.08297,321208869.5,26564516.529464,67911
1554854400000,2019-04-10,ADAUSDT,0.08287,0.0916,0.08265,0.08947,227923407.6,20092330.955754,50525
1554768000000,2019-04-09,ADAUSDT,0.08605,0.0862,0.07971,0.08288,215892607.3,18007532.344461,49991
1554681600000,2019-04-08,ADAUSDT,0.08983,0.09175,0.08135,0.08604,262397959.7,22724007.278553,61996
1554595200000,2019-04-07,ADAUSDT,0.08981,0.09112,0.08799,0.0898,145147354.8,13007350.89958,36689
1554508800000,2019-04-06,ADAUSDT,0.09047,0.09375,0.08703,0.08988,179687678.3,16212131.624552,45717
1554422400000,2019-04-05,ADAUSDT,0.08717,0.09209,0.08678,0.09044,222441691.0,19982881.787641,58242
1554336000000,2019-04-04,ADAUSDT,0.0906,0.094,0.082,0.08716,490305261.0,43209913.495115,107129
1554249600000,2019-04-03,ADAUSDT,0.08544,0.09976,0.082,0.09062,789334870.7,72236432.591799,157932
1554163200000,2019-04-02,ADAUSDT,0.0721,0.08549,0.0706,0.08544,492665567.3,38394370.75606,97955
1554076800000,2019-04-01,ADAUSDT,0.06984,0.0727,0.06888,0.0721,162776247.7,11499192.675307,32522
1553990400000,2019-03-31,ADAUSDT,0.07212,0.07249,0.06959,0.06989,124068622.0,8788334.940227,26556
1553904000000,2019-03-30,ADAUSDT,0.07121,0.07302,0.06854,0.0721,222245671.2,15692211.177662,44031
1553817600000,2019-03-29,ADAUSDT,0.06551,0.07338,0.06537,0.07112,330715526.4,22985547.010565,57800
1553731200000,2019-03-28,ADAUSDT,0.06692,0.06692,0.06383,0.06551,195106261.8,12780052.968513,35862
1553644800000,2019-03-27,ADAUSDT,0.06175,0.06783,0.06055,0.06697,373335033.1,24369776.244724,61900
1553558400000,2019-03-26,ADAUSDT,0.05857,0.06188,0.05853,0.0617,268879564.8,16198995.713613,48548
1553472000000,2019-03-25,ADAUSDT,0.06149,0.06155,0.0562,0.05857,313417482.6,18505173.793043,49172
1553385600000,2019-03-24,ADAUSDT,0.06348,0.06455,0.05894,0.06151,415661855.5,25501837.910408,71173
1553299200000,2019-03-23,ADAUSDT,0.05778,0.06464,0.05662,0.06349,534272459.0,32558812.783579,86175
1553212800000,2019-03-22,ADAUSDT,0.05231,0.05888,0.05184,0.05779,421719603.6,23806748.302597,66113
1553126400000,2019-03-21,ADAUSDT,0.05356,0.0547,0.04955,0.05235,286797501.8,15045753.622009,41525
1553040000000,2019-03-20,ADAUSDT,0.05207,0.05372,0.05068,0.05355,185610770.4,9743217.304901,28388
1552953600000,2019-03-19,ADAUSDT,0.05,0.05313,0.04916,0.05205,155912304.6,7975860.591487,22023
1552867200000,2019-03-18,ADAUSDT,0.04985,0.0509,0.04899,0.04997,102861058.5,5132266.019013,14040
1552780800000,2019-03-17,ADAUSDT,0.05125,0.05134,0.04945,0.04983,118241956.4,5935976.742135,16769
1552694400000,2019-03-16,ADAUSDT,0.04983,0.05195,0.04866,0.05124,205825022.6,10408140.587951,26727
1552608000000,2019-03-15,ADAUSDT,0.04766,0.05065,0.04759,0.04988,206134843.2,10182223.422503,24971
1552521600000,2019-03-14,ADAUSDT,0.04626,0.04812,0.0459,0.04765,125114181.0,5865490.365755,15322
1552435200000,2019-03-13,ADAUSDT,0.04718,0.04851,0.04575,0.04626,127808096.0,6003251.357251,16765
1552348800000,2019-03-12,ADAUSDT,0.04732,0.04816,0.04566,0.04718,157608907.4,7429039.494858,19244
1552262400000,2019-03-11,ADAUSDT,0.04559,0.04842,0.04465,0.04732,239243384.0,11158516.32027,27159
1552176000000,2019-03-10,ADAUSDT,0.04689,0.04689,0.0443,0.04557,149413895.6,6766392.683101,17715
1552089600000,2019-03-09,ADAUSDT,0.04246,0.0472,0.04237,0.04681,236991707.7,10755731.449629,28082
1552003200000,2019-03-08,ADAUSDT,0.04277,0.04386,0.04207,0.04243,98809786.8,4231583.827875,13348
1551916800000,2019-03-07,ADAUSDT,0.0425,0.04338,0.04208,0.04275,89651411.5,3840271.126545,12167
1551830400000,2019-03-06,ADAUSDT,0.0429,0.04327,0.0418,0.04251,75795670.7,3219150.577447,9968
1551744000000,2019-03-05,ADAUSDT,0.04022,0.0434,0.04001,0.04292,120716975.2,5051920.532636,14602
1551657600000,2019-03-04,ADAUSDT,0.04211,0.04236,0.03908,0.04022,95476391.6,3854510.778614,11934
1551571200000,2019-03-03,ADAUSDT,0.04245,0.04276,0.0417,0.04206,42011958.8,1775845.390138,6492
1551484800000,2019-03-02,ADAUSDT,0.043,0.04338,0.04199,0.04242,55395171.6,2356557.195798,7026
1551398400000,2019-03-01,ADAUSDT,0.04288,0.04386,0.04277,0.043,51365058.0,2219271.247148,7416
1551312000000,2019-02-28,ADAUSDT,0.04299,0.04368,0.04246,0.04287,78568795.3,3386040.265479,10657
1551225600000,2019-02-27,ADAUSDT,0.0429,0.04343,0.04145,0.04296,98307643.2,4191339.398694,11662
1551139200000,2019-02-26,ADAUSDT,0.0435,0.04358,0.0422,0.04296,102899011.5,4405330.346902,12719
1551052800000,2019-02-25,ADAUSDT,0.04162,0.04433,0.04159,0.04351,156622956.8,6747609.866928,22403
1550966400000,2019-02-24,ADAUSDT,0.0485,0.05053,0.04097,0.04156,328163939.4,14968036.549901,39217
1550880000000,2019-02-23,ADAUSDT,0.0458,0.04903,0.04541,0.04846,162694021.5,7675614.636546,20737
1550793600000,2019-02-22,ADAUSDT,0.04508,0.0461,0.04458,0.0458,103272788.5,4693010.978072,13322
1550707200000,2019-02-21,ADAUSDT,0.04744,0.04809,0.04401,0.04506,144701031.7,6608032.789808,19051
1550620800000,2019-02-20,ADAUSDT,0.04592,0.0477,0.04473,0.04748,164477468.8,7626735.208295,21880
1550534400000,2019-02-19,ADAUSDT,0.0456,0.0485,0.04542,0.04593,262933306.5,12334394.112939,32685
1550448000000,2019-02-18,ADAUSDT,0.0416,0.04686,0.04138,0.04564,238145162.3,10532349.756081,29471
1550361600000,2019-02-17,ADAUSDT,0.04103,0.04228,0.04055,0.04157,65525969.1,2698284.995289,8755
1550275200000,2019-02-16,ADAUSDT,0.04059,0.04148,0.04054,0.04101,39546332.3,1621235.142121,5846
1550188800000,2019-02-15,ADAUSDT,0.04035,0.0416,0.04,0.04059,51453047.8,2094882.066711,8183
1550102400000,2019-02-14,ADAUSDT,0.04105,0.04144,0.0399,0.04037,54153288.8,2197715.271505,10102
1550016000000,2019-02-13,ADAUSDT,0.04172,0.04244,0.04087,0.04107,57116619.2,2375313.83409,10520
1549929600000,2019-02-12,ADAUSDT,0.04171,0.04208,0.04053,0.04173,84242831.0,3474407.408328,15755
1549843200000,2019-02-11,ADAUSDT,0.04292,0.04299,0.04137,0.04169,86417133.1,3614883.047972,15998
1549756800000,2019-02-10,ADAUSDT,0.04117,0.04309,0.03962,0.0429,114498756.7,4713961.005388,20616
1549670400000,2019-02-09,ADAUSDT,0.04072,0.04223,0.0405,0.04117,118193684.7,4885712.706901,20916
1549584000000,2019-02-08,ADAUSDT,0.03645,0.0425,0.03616,0.04072,173766095.9,6856186.501628,27919
1549497600000,2019-02-07,ADAUSDT,0.03667,0.03734,0.03632,0.03646,53253180.2,1957982.757412,10752
1549411200000,2019-02-06,ADAUSDT,0.03807,0.03829,0.03588,0.03667,102386199.3,3755526.666838,16831
1549324800000,2019-02-05,ADAUSDT,0.03798,0.03868,0.03756,0.03805,54889870.0,2084780.627674,10380
1549238400000,2019-02-04,ADAUSDT,0.03824,0.03883,0.0378,0.03799,48309935.0,1843376.307246,9032
1549152000000,2019-02-03,ADAUSDT,0.03929,0.03946,0.03761,0.03824,61929674.9,2378166.2743,9937
1549065600000,2019-02-02,ADAUSDT,0.03853,0.0395,0.03801,0.03929,52764064.9,2037443.572353,9380
1548979200000,2019-02-01,ADAUSDT,0.03825,0.03912,0.03701,0.03857,78655352.3,3000967.004191,14976
1548892800000,2019-01-31,ADAUSDT,0.03951,0.04023,0.03777,0.03824,98609368.0,3820079.073571,15844
1548806400000,2019-01-30,ADAUSDT,0.03796,0.04015,0.03741,0.03953,113578945.8,4400142.641488,19915
1548720000000,2019-01-29,ADAUSDT,0.03855,0.03971,0.03661,0.03796,128453948.2,4883413.231672,21879
1548633600000,2019-01-28,ADAUSDT,0.04088,0.04121,0.0366,0.03855,183511163.1,7050965.138661,28951
1548547200000,2019-01-27,ADAUSDT,0.04238,0.04247,0.04014,0.04087,93192565.1,3853898.553977,17451
1548460800000,2019-01-26,ADAUSDT,0.04241,0.04338,0.04224,0.04241,56966475.2,2433014.429656,9675
1548374400000,2019-01-25,ADAUSDT,0.04282,0.04301,0.04209,0.0424,42081909.7,1787167.132384,8631
1548288000000,2019-01-24,ADAUSDT,0.04266,0.04342,0.04217,0.04284,57451796.2,2454853.032092,11166
1548201600000,2019-01-23,ADAUSDT,0.04332,0.04392,0.04199,0.04266,85116994.4,3671751.430895,15120
1548115200000,2019-01-22,ADAUSDT,0.04249,0.04401,0.04101,0.04334,121953842.2,5207441.095803,19911
1548028800000,2019-01-21,ADAUSDT,0.0429,0.04339,0.04183,0.04251,85588323.8,3647266.716596,15571
1547942400000,2019-01-20,ADAUSDT,0.04515,0.04556,0.04118,0.04287,145798272.2,6313327.482187,23701
1547856000000,2019-01-19,ADAUSDT,0.04373,0.04597,0.0433,0.04515,98545473.7,4444933.616219,18421
1547769600000,2019-01-18,ADAUSDT,0.0447,0.04478,0.04312,0.04372,92737420.6,4075909.92622,18375
1547683200000,2019-01-17,ADAUSDT,0.0442,0.04575,0.043,0.04471,230363685.4,10201705.566388,39104
1547596800000,2019-01-16,ADAUSDT,0.04199,0.04466,0.04167,0.04419,185866361.7,8103446.91301,33796
1547510400000,2019-01-15,ADAUSDT,0.04341,0.04387,0.04101,0.04201,153740822.5,6532255.444561,27649
1547424000000,2019-01-14,ADAUSDT,0.03944,0.04399,0.03939,0.04343,189791994.0,7914002.566906,30697
1547337600000,2019-01-13,ADAUSDT,0.04288,0.04312,0.0388,0.03944,150190137.8,6104853.612859,25762
1547251200000,2019-01-12,ADAUSDT,0.04327,0.04393,0.04187,0.04288,110531249.1,4728969.068439,23693
1547164800000,2019-01-11,ADAUSDT,0.04365,0.04435,0.04163,0.0433,239944262.2,10363742.179854,45851
1547078400000,2019-01-10,ADAUSDT,0.05144,0.05412,0.04131,0.04366,467704306.4,21777697.773199,73379
1546992000000,2019-01-09,ADAUSDT,0.04781,0.05231,0.04771,0.05144,264448222.3,13323012.390167,43017
1546905600000,2019-01-08,ADAUSDT,0.04757,0.0497,0.04612,0.0478,203734040.4,9749279.984393,38907
1546819200000,2019-01-07,ADAUSDT,0.04822,0.05,0.04651,0.04755,266672497.4,12916895.51243,46094
1546732800000,2019-01-06,ADAUSDT,0.044,0.0488,0.04378,0.04822,282745808.9,13182349.327877,46050
1546646400000,2019-01-05,ADAUSDT,0.04301,0.04514,0.04241,0.04403,166586601.8,7288135.685872,27627
1546560000000,2019-01-04,ADAUSDT,0.04207,0.04361,0.04164,0.04301,101638583.7,4330311.302379,18607
1546473600000,2019-01-03,ADAUSDT,0.04432,0.04462,0.04154,0.04205,153417510.5,6573566.387859,25088
1546387200000,2019-01-02,ADAUSDT,0.04195,0.04543,0.04117,0.04433,161683682.2,6964798.028115,26840
1546300800000,2019-01-01,ADAUSDT,0.04057,0.042,0.03964,0.04198,109890339.6,4478712.30663,18359
1546214400000,2018-12-31,ADAUSDT,0.04262,0.04275,0.03975,0.04054,148310413.9,6101401.90843,25723
1546128000000,2018-12-30,ADAUSDT,0.04052,0.04319,0.03946,0.04263,200245060.5,8349087.722336,32806
1546041600000,2018-12-29,ADAUSDT,0.04106,0.04355,0.03987,0.04049,229292813.1,9519174.091648,34689
1545955200000,2018-12-28,ADAUSDT,0.03617,0.04195,0.03561,0.04111,174637271.5,6785711.928807,27959
1545868800000,2018-12-27,ADAUSDT,0.04058,0.04139,0.03539,0.03611,166425603.1,6333417.006085,28211
1545782400000,2018-12-26,ADAUSDT,0.04104,0.04268,0.03811,0.0406,186196153.7,7540037.404543,34192
1545696000000,2018-12-25,ADAUSDT,0.045,0.04522,0.03824,0.04107,268928019.9,10861609.814895,44829
1545609600000,2018-12-24,ADAUSDT,0.04369,0.04899,0.04367,0.04499,335985802.4,15633425.663102,49698
1545523200000,2018-12-23,ADAUSDT,0.04157,0.04444,0.04082,0.04369,240130079.7,10265310.356872,37459
1545436800000,2018-12-22,ADAUSDT,0.0403,0.04175,0.03811,0.04156,204830435.4,8148803.733768,34527
1545350400000,2018-12-21,ADAUSDT,0.03869,0.04479,0.03787,0.04031,453341004.8,18563347.153046,72625
1545264000000,2018-12-20,ADAUSDT,0.03369,0.03987,0.0333,0.03871,324925652.2,11975327.256571,46253
1545177600000,2018-12-19,ADAUSDT,0.0343,0.03808,0.03365,0.03368,315224591.1,11214798.407269,45663
1545091200000,2018-12-18,ADAUSDT,0.03243,0.03463,0.03128,0.0343,203968434.0,6680061.659498,30789
1545004800000,2018-12-17,ADAUSDT,0.029,0.03371,0.0289,0.03241,202451973.6,6393859.655933,28177
1544918400000,2018-12-16,ADAUSDT,0.02806,0.02986,0.02806,0.029,80746045.3,2345577.983136,12934
1544832000000,2018-12-15,ADAUSDT,0.02831,0.0286,0.02761,0.02807,59384458.1,1672104.934184,10397
1544745600000,2018-12-14,ADAUSDT,0.02913,0.0296,0.02764,0.02832,81044535.1,2314959.626711,11660
1544659200000,2018-12-13,ADAUSDT,0.0303,0.03067,0.02872,0.02912,94079375.3,2804166.039985,12933
1544572800000,2018-12-12,ADAUSDT,0.02931,0.03088,0.02892,0.03029,89019978.0,2687839.43581,12534
1544486400000,2018-12-11,ADAUSDT,0.02978,0.03013,0.0285,0.02931,95211761.2,2789231.406918,13503
1544400000000,2018-12-10,ADAUSDT,0.03106,0.03199,0.02914,0.02977,122187850.1,3700523.575542,16493
1544313600000,2018-12-09,ADAUSDT,0.03023,0.03242,0.02956,0.0311,144802722.5,4483485.809247,20859
1544227200000,2018-12-08,ADAUSDT,0.02971,0.03246,0.02825,0.0302,173784366.9,5218134.911625,25492
1544140800000,2018-12-07,ADAUSDT,0.0307,0.031,0.02708,0.02975,266226863.36,7757754.997801,38632
1544054400000,2018-12-06,ADAUSDT,0.03432,0.0359,0.0305,0.03072,208988814.6,7014717.543877,32100
1543968000000,2018-12-05,ADAUSDT,0.03755,0.03768,0.03371,0.03442,246623162.4,8843714.500642,27505
1543881600000,2018-12-04,ADAUSDT,0.03849,0.04019,0.037,0.03752,162431792.0,6244944.50633019,24786
1543795200000,2018-12-03,ADAUSDT,0.04184,0.04214,0.03785,0.03848,145293533.5,5762925.684639,23224
1543708800000,2018-12-02,ADAUSDT,0.04133,0.0434,0.04057,0.04187,143922734.4,6014693.611861,22226
1543622400000,2018-12-01,ADAUSDT,0.03907,0.0424,0.03804,0.04138,125557616.1,5104465.058992,20785
1543536000000,2018-11-30,ADAUSDT,0.04198,0.0425,0.03765,0.03907,186391587.5,7386293.273886,28494
1543449600000,2018-11-29,ADAUSDT,0.04214,0.04487,0.03957,0.04194,243467555.5,10246342.848063,37294
1543363200000,2018-11-28,ADAUSDT,0.03695,0.0442,0.03691,0.04222,327311575.7,13155676.555281,41280
1543276800000,2018-11-27,ADAUSDT,0.03655,0.03778,0.03401,0.03693,156122026.1,5574331.489133,22022
1543190400000,2018-11-26,ADAUSDT,0.03832,0.04017,0.03453,0.03652,267212196.5,9982083.163198,36457
1543104000000,2018-11-25,ADAUSDT,0.039,0.03965,0.03315,0.03832,260385525.8,9470723.115404,33370
1543017600000,2018-11-24,ADAUSDT,0.0439,0.0454,0.03699,0.039,177954815.0,7271683.387218,22035
1542931200000,2018-11-23,ADAUSDT,0.04409,0.0451,0.0416,0.0438,136540568.7,5914728.89704,22410
1542844800000,2018-11-22,ADAUSDT,0.04843,0.04914,0.04366,0.04407,105720802.8,4963962.997327,17558
1542758400000,2018-11-21,ADAUSDT,0.04582,0.04971,0.04332,0.04839,215533431.5,10017106.021416,35090
