https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1475884800000,2016-10-08 00:00:00,ETH/USDT,12.74499992,12.74499992,12.00000001,12.17505406,137917.7694517,11256.77717355,0,0,0,12.2519765
1475798400000,2016-10-07 00:00:00,ETH/USDT,12.85,13.04294083,12.59000001,12.74575671,48409.69994272,3803.85851489,0,0,0,12.72647227
1475712000000,2016-10-06 00:00:00,ETH/USDT,13.023,13.16775838,12.66212534,12.85,71570.51321485,5562.06134767,0,0,0,12.86762384
1475625600000,2016-10-05 00:00:00,ETH/USDT,13.22956806,13.41504394,13.023,13.023,109074.98390654,8242.37317054,0,0,0,13.23344401
1475539200000,2016-10-04 00:00:00,ETH/USDT,13.38208515,13.52190035,13.20001653,13.22956031,56185.2428746,4194.43336676,0,0,0,13.39519261
1475452800000,2016-10-03 00:00:00,ETH/USDT,13.16000001,13.48303898,13.16000001,13.48,46492.03850415,3487.65988634,0,0,0,13.33043932
1475366400000,2016-10-02 00:00:00,ETH/USDT,13.14235004,13.28999999,13.10240986,13.16,25765.84277841,1953.74207451,0,0,0,13.18794487
1475280000000,2016-10-01 00:00:00,ETH/USDT,13.21931569,13.31999999,13.07,13.15965873,47383.7048008,3593.06276622,0,0,0,13.18755276
1475193600000,2016-09-30 00:00:00,ETH/USDT,13.06,13.35999999,13.05,13.21931569,28504.3176932,2154.72311493,0,0,0,13.22876127
1475107200000,2016-09-29 00:00:00,ETH/USDT,13.29999999,13.30156126,13.05,13.05000075,26315.58322265,2001.91690511,0,0,0,13.14519256
1475020800000,2016-09-28 00:00:00,ETH/USDT,13.06891535,13.48005,13.04280703,13.3,72545.91795381,5433.93915573,0,0,0,13.35052084
1474934400000,2016-09-27 00:00:00,ETH/USDT,12.91243,13.20927796,12.85000009,13.09455372,46738.7652094,3582.20076378,0,0,0,13.0475002
1474848000000,2016-09-26 00:00:00,ETH/USDT,13.13,13.16232338,12.75720854,12.87813795,49797.47649386,3847.96641596,0,0,0,12.94124509
1474761600000,2016-09-25 00:00:00,ETH/USDT,12.85365676,13.142,12.81,13.11470493,14317.36741641,1105.21551955,0,0,0,12.95436696
1474675200000,2016-09-24 00:00:00,ETH/USDT,13.3627422,13.38337234,12.72865851,12.95662313,51245.86888706,3933.59224557,0,0,0,13.02775318
1474588800000,2016-09-23 00:00:00,ETH/USDT,13.3,13.5,13.1,13.3508775,201191.58189176,14945.59565797,0,0,0,13.46159674
1474502400000,2016-09-22 00:00:00,ETH/USDT,13.72281499,13.72281499,12.4038971,13.3,171048.44220206,13245.70312703,0,0,0,12.91350414
1474416000000,2016-09-21 00:00:00,ETH/USDT,14.24075363,14.35072582,13.19,13.72279539,197471.20692614,14372.20115009,0,0,0,13.73980261
1474329600000,2016-09-20 00:00:00,ETH/USDT,13.2,14.47999866,13.07711994,14.24075415,439148.49410807,31860.57009193,0,0,0,13.78344746
1474243200000,2016-09-19 00:00:00,ETH/USDT,12.4967452,13.2,12.41828801,13.2,122903.22051641,9515.85632026,0,0,0,12.91562381
1474156800000,2016-09-18 00:00:00,ETH/USDT,12.74000002,13.08904812,12.17496145,12.5184325,249945.68819762,20003.73247052,0,0,0,12.49495255
1474070400000,2016-09-17 00:00:00,ETH/USDT,12.67002179,12.89,12.48599399,12.74000002,48438.10619097,3813.77688942,0,0,0,12.70082325
1473984000000,2016-09-16 00:00:00,ETH/USDT,12.06244038,12.82039998,11.96001182,12.62000002,184509.87764768,14683.3613188,0,0,0,12.5659155
1473897600000,2016-09-15 00:00:00,ETH/USDT,12.00319278,12.8,11.9,12.06244038,166118.36873839,13685.73248766,0,0,0,12.13806925
1473811200000,2016-09-14 00:00:00,ETH/USDT,11.98113337,12.13032516,11.87600151,12.04999332,71949.02079608,5992.55219152,0,0,0,12.00640703
1473724800000,2016-09-13 00:00:00,ETH/USDT,11.90510651,12.89887766,11.81500114,11.98000001,397188.65954691,32435.21651229,0,0,0,12.24559914
1473638400000,2016-09-12 00:00:00,ETH/USDT,11.65830687,12,11.64300267,11.99198516,113270.24659824,9590.4200038,0,0,0,11.81077018
1473552000000,2016-09-11 00:00:00,ETH/USDT,12.24,12.26999998,11.62,11.64300251,99926.57432227,8423.94989753,0,0,0,11.8621995
1473465600000,2016-09-10 00:00:00,ETH/USDT,11.6821351,12.28857379,11.60000111,12.24,82613.74951048,6933.4215755,0,0,0,11.91529299
1473379200000,2016-09-09 00:00:00,ETH/USDT,11.54999999,11.9,11.47207276,11.77413416,75914.91369523,6461.82010625,0,0,0,11.74822456
1473292800000,2016-09-08 00:00:00,ETH/USDT,11.61,11.910479,11.35,11.42379126,158799.85267574,13775.20023849,0,0,0,11.5279524
1473206400000,2016-09-07 00:00:00,ETH/USDT,11.75000163,11.81,11.57000048,11.62906754,75001.85055393,6398.64398531,0,0,0,11.72152267
1473120000000,2016-09-06 00:00:00,ETH/USDT,11.84999797,11.87829521,11.51561117,11.72212333,61407.85913419,5263.56160975,0,0,0,11.66659833
1473033600000,2016-09-05 00:00:00,ETH/USDT,11.73217339,11.88,11.61047649,11.85999856,99044.8457959,8405.74661515,0,0,0,11.78299208
1472947200000,2016-09-04 00:00:00,ETH/USDT,11.97053355,11.97053367,11.6,11.70002206,110923.37575647,9415.09060074,0,0,0,11.78144539
1472860800000,2016-09-03 00:00:00,ETH/USDT,12.16123332,12.46999997,11.47770002,11.97053362,213287.85785465,17999.92113118,0,0,0,11.84937735
1472774400000,2016-09-02 00:00:00,ETH/USDT,11.99909748,12.37236,11,12.13230783,258282.35147657,21865.68435616,0,0,0,11.81222354
1472688000000,2016-09-01 00:00:00,ETH/USDT,11.66999999,12.65999992,11.50000001,11.98400378,153567.83434773,12645.27105822,0,0,0,12.14428964
1472601600000,2016-08-31 00:00:00,ETH/USDT,11.3,11.67,11.17592996,11.66999999,138156.21341141,12086.4989804,0,0,0,11.43062301
1472515200000,2016-08-30 00:00:00,ETH/USDT,10.99905001,11.359,10.9400035,11.29999999,88000.78053126,7871.60986871,0,0,0,11.17951499
1472428800000,2016-08-29 00:00:00,ETH/USDT,10.9282254,11.1499,10.70309711,10.98468866,121377.4486274,11053.57122328,0,0,0,10.98083562
1472342400000,2016-08-28 00:00:00,ETH/USDT,11.149999,11.18456494,10.7,10.90179086,120826.61642845,11016.39501763,0,0,0,10.96789069
1472256000000,2016-08-27 00:00:00,ETH/USDT,11.20126824,11.28099949,11.06000005,11.06000054,27502.43593523,2456.14568448,0,0,0,11.19739602
1472169600000,2016-08-26 00:00:00,ETH/USDT,11.30358951,11.45,11.03250018,11.29083474,55127.06781986,4889.7566256,0,0,0,11.2739901
1472083200000,2016-08-25 00:00:00,ETH/USDT,11.022901,11.3524596,11,11.34999999,62104.61629761,5538.74073045,0,0,0,11.21276826
1471996800000,2016-08-24 00:00:00,ETH/USDT,10.97000352,11.19671259,10.97000352,11.05707199,21617.18115072,1949.37034431,0,0,0,11.08931466
1471910400000,2016-08-23 00:00:00,ETH/USDT,11.139999,11.272,10.90000002,11.07569466,97661.98244856,8838.7782389,0,0,0,11.04926267
1471824000000,2016-08-22 00:00:00,ETH/USDT,11.18,11.397,11.04737057,11.139999,98527.918486,8795.07244324,0,0,0,11.20262728
1471737600000,2016-08-21 00:00:00,ETH/USDT,11.229001,11.256,11,11.18,27594.17774258,2480.63946397,0,0,0,11.12381631
1471651200000,2016-08-20 00:00:00,ETH/USDT,10.76999999,11.34770835,10.66745502,11.2680535,134071.21205096,12098.69276232,0,0,0,11.08146265
1471564800000,2016-08-19 00:00:00,ETH/USDT,10.75373862,10.81483801,10.46708989,10.76998856,71460.84001284,6726.04528291,0,0,0,10.62449582
1471478400000,2016-08-18 00:00:00,ETH/USDT,10.78541524,10.99386885,10.66000183,10.69000266,91054.21579528,8400.80686195,0,0,0,10.83874647
1471392000000,2016-08-17 00:00:00,ETH/USDT,11.10533947,11.15525888,10.33,10.81137994,239891.02056819,22295.6518889,0,0,0,10.75954279
1471305600000,2016-08-16 00:00:00,ETH/USDT,11.16999947,11.2,10.94919402,11.18998942,52042.48576326,4683.59854829,0,0,0,11.11164529
1471219200000,2016-08-15 00:00:00,ETH/USDT,11.127,11.42,10.92000151,11.16999947,149165.56231308,13331.70252166,0,0,0,11.18878568
1471132800000,2016-08-14 00:00:00,ETH/USDT,11.58956579,11.7,10.75,11.127,254329.73039254,22728.85440922,0,0,0,11.18972939
1471046400000,2016-08-13 00:00:00,ETH/USDT,11.73724574,11.85,11.46198596,11.51000651,92780.56185192,7966.32653437,0,0,0,11.64659287
1470960000000,2016-08-12 00:00:00,ETH/USDT,11.65043262,12.18999996,11.60361001,11.73724552,164149.86543866,13738.74455367,0,0,0,11.94795236
1470873600000,2016-08-11 00:00:00,ETH/USDT,12.27143972,12.45,11.6,11.65042827,316552.46987982,26596.08450011,0,0,0,11.90222079
1470787200000,2016-08-10 00:00:00,ETH/USDT,12.49372547,12.83243766,12.05311595,12.27143972,482450.16714792,38990.3163189,0,0,0,12.37358946
1470700800000,2016-08-09 00:00:00,ETH/USDT,11.28000002,12.83,11.22000001,12.45500564,465640.40639724,38371.35904627,0,0,0,12.13510331
1470614400000,2016-08-08 00:00:00,ETH/USDT,11.11999992,11.4000001,11,11.37590728,88385.84528393,7913.78406941,0,0,0,11.1685945
1470528000000,2016-08-07 00:00:00,ETH/USDT,10.81000001,11.425,10.7,11.09593219,115569.24375154,10427.28902007,0,0,0,11.0833452
1470441600000,2016-08-06 00:00:00,ETH/USDT,10.87000234,10.97115367,10.21,10.81,97496.41569522,9179.64801346,0,0,0,10.62093182
1470355200000,2016-08-05 00:00:00,ETH/USDT,11.1,11.21252215,10.60000001,10.875,120206.43403254,11012.74509521,0,0,0,10.91521078
1470268800000,2016-08-04 00:00:00,ETH/USDT,10.35499999,11.51,10.02,11.1,486718.42496553,44300.63847707,0,0,0,10.98671354
1470182400000,2016-08-03 00:00:00,ETH/USDT,8.51000019,10.65,8.5,10.18319164,675976.04360537,71077.1103979,0,0,0,9.51046039
1470096000000,2016-08-02 00:00:00,ETH/USDT,10.92888885,11.24137451,7.25000001,8.59929924,1172890.86416228,126001.09420679,0,0,0,9.30857681
1470009600000,2016-08-01 00:00:00,ETH/USDT,11.865123,12.04015735,10.93624711,10.93624711,145221.4120208,12769.52571888,0,0,0,11.37249849
1469923200000,2016-07-31 00:00:00,ETH/USDT,12.45,12.56015544,11.47712549,11.79,147280.51636868,12429.36682672,0,0,0,11.84939815
1469836800000,2016-07-30 00:00:00,ETH/USDT,12.74973684,12.92155448,12.45,12.45,17970.52416273,1418.48846724,0,0,0,12.66878411
1469750400000,2016-07-29 00:00:00,ETH/USDT,12.825,12.94999999,12.56000001,12.7964129,47181.05988079,3712.21337536,0,0,0,12.70968425
1469664000000,2016-07-28 00:00:00,ETH/USDT,13.1335179,13.1335179,12.65474751,12.70000035,13424.88560185,1048.08628311,0,0,0,12.80895076
1469577600000,2016-07-27 00:00:00,ETH/USDT,12.11999997,13.48,11.2999994,13,342543.93438878,27426.57914419,0,0,0,12.48948811
1469491200000,2016-07-26 00:00:00,ETH/USDT,13.8,13.831,11.8,12.05106553,753822.10360048,60763.52144539,0,0,0,12.40583306
1469404800000,2016-07-25 00:00:00,ETH/USDT,12.83043011,13.8,12.75,13.8,131054.27590373,9819.57669658,0,0,0,13.34622458
1469318400000,2016-07-24 00:00:00,ETH/USDT,14.25000001,14.45,12.245,12.67485378,554009.75877042,41081.88147674,0,0,0,13.48550112
1469232000000,2016-07-23 00:00:00,ETH/USDT,14.6,14.89,14,14.23400222,280888.2372567,19551.54196728,0,0,0,14.36655163
1469145600000,2016-07-22 00:00:00,ETH/USDT,12.61000003,14.93000002,12.50000333,14.59999999,589388.53564233,41978.17251037,0,0,0,14.04035717
1469059200000,2016-07-21 00:00:00,ETH/USDT,12.45000003,12.71870431,12.06,12.61000002,112158.31389769,9018.94551325,0,0,0,12.43585668
1468972800000,2016-07-20 00:00:00,ETH/USDT,11.67003,13.05999999,11.63,12.5,352688.5137262,28533.72637271,0,0,0,12.36040849
1468886400000,2016-07-19 00:00:00,ETH/USDT,11.13061495,12.2331083,11.04,11.67,207765.92899452,17736.82436639,0,0,0,11.7138178
1468800000000,2016-07-18 00:00:00,ETH/USDT,11.32900883,11.779989,11,11.04,391796.23556565,33886.26325243,0,0,0,11.56209619
1468713600000,2016-07-17 00:00:00,ETH/USDT,11.65000081,11.69,11,11.32901001,80926.80147532,7141.34443577,0,0,0,11.33215211
1468627200000,2016-07-16 00:00:00,ETH/USDT,11.9484,12.05715234,11.65,11.65000017,40342.83960676,3409.91309153,0,0,0,11.83104628
1468540800000,2016-07-15 00:00:00,ETH/USDT,11.50111111,12.41,11.46500066,11.9484,159273.54535359,13202.55396964,0,0,0,12.06384353
1468454400000,2016-07-14 00:00:00,ETH/USDT,10.55399993,11.71026907,10.55399993,11.50000063,221092.97841017,19722.18766061,0,0,0,11.21036784
1468368000000,2016-07-13 00:00:00,ETH/USDT,10.48980059,10.64999999,10.438,10.47000025,39190.39463856,3713.48700017,0,0,0,10.5535295
1468281600000,2016-07-12 00:00:00,ETH/USDT,10.460002,10.898999,10.40002298,10.62708827,74948.70971838,7073.68232076,0,0,0,10.59543054
1468195200000,2016-07-11 00:00:00,ETH/USDT,10.9,11.00924896,10.24,10.46000423,70771.11456543,6689.0156248,0,0,0,10.58019872
1468108800000,2016-07-10 00:00:00,ETH/USDT,10.98999897,10.999,10.767,10.96,10176.82911058,932.40472047,0,0,0,10.91460487
1468022400000,2016-07-09 00:00:00,ETH/USDT,11.33284696,11.41,10.67198808,10.98999937,73988.66858139,6769.34557125,0,0,0,10.92995885
1467936000000,2016-07-08 00:00:00,ETH/USDT,10.13888886,11.60157037,9.90328943,11.33284697,343149.37494779,31794.05670957,0,0,0,10.79287799
1467849600000,2016-07-07 00:00:00,ETH/USDT,10.4888,10.55699909,9.4,10.13888887,133163.59138408,13441.88908744,0,0,0,9.90661286
1467763200000,2016-07-06 00:00:00,ETH/USDT,10.66709068,11.08321361,9.9,10.43870926,173814.68653915,16407.28604439,0,0,0,10.59375
1467676800000,2016-07-05 00:00:00,ETH/USDT,11.47107559,11.495,9.15,10.57000002,642747.37644054,62296.35027033,0,0,0,10.31757677
1467590400000,2016-07-04 00:00:00,ETH/USDT,11.73668433,11.87,9.97,11.446,526049.45320266,49240.37953969,0,0,0,10.68329403
1467504000000,2016-07-03 00:00:00,ETH/USDT,12.08049377,12.14999999,11.6,11.87,165331.38415403,13958.59553685,0,0,0,11.84441398
1467417600000,2016-07-02 00:00:00,ETH/USDT,12.14673166,12.24876329,11.9,12.18299999,119032.59330157,9906.06817894,0,0,0,12.01612901
1467331200000,2016-07-01 00:00:00,ETH/USDT,12.50781506,12.507832,11.778,12.14673165,142970.19908135,11827.35919578,0,0,0,12.0880914
1467244800000,2016-06-30 00:00:00,ETH/USDT,12.52200003,12.7,12.2,12.44227153,62067.84159267,4993.60489262,0,0,0,12.42946587
1467158400000,2016-06-29 00:00:00,ETH/USDT,12.18430373,13.03,11.6,12.52200003,184400.66705289,15093.18349221,0,0,0,12.21747997
1467072000000,2016-06-28 00:00:00,ETH/USDT,13.95400007,13.98006,11.6,12.18430373,467357.56672226,37850.81306201,0,0,0,12.34735872
1466985600000,2016-06-27 00:00:00,ETH/USDT,13.9149993,14.12484385,13.773698,13.94,128937.20032529,9247.68948508,0,0,0,13.94263945
1466899200000,2016-06-26 00:00:00,ETH/USDT,14.17854097,14.43989998,13.56090837,13.92412975,83205.46802619,5972.04878782,0,0,0,13.93248296
1466812800000,2016-06-25 00:00:00,ETH/USDT,14.25,14.84,14.00000029,14.37999998,142028.75809651,9862.66600701,0,0,0,14.40064562
1466726400000,2016-06-24 00:00:00,ETH/USDT,13.90988654,14.56,13.40348961,14.25,307792.16499916,21930.18699003,0,0,0,14.03509076
1466640000000,2016-06-23 00:00:00,ETH/USDT,13.30524125,14.27,12.6001,14.06478484,473759.95541622,35555.71455506,0,0,0,13.32443916
1466553600000,2016-06-22 00:00:00,ETH/USDT,13.14017848,15.94999999,13,13.3077415,1189383.1980241,82745.57295577,0,0,0,14.37397984
1466467200000,2016-06-21 00:00:00,ETH/USDT,11.58903413,13.32,10.64279347,13.19799999,621441.22492777,51487.52664826,0,0,0,12.0697432
1466380800000,2016-06-20 00:00:00,ETH/USDT,12.24000001,12.61610445,10.50111111,11.58903413,319425.24907576,27985.12884854,0,0,0,11.41410678
1466294400000,2016-06-19 00:00:00,ETH/USDT,11.33269047,13.55,10.56260204,12.24,519687.1097683,42284.66789023,0,0,0,12.29020199
1466208000000,2016-06-18 00:00:00,ETH/USDT,15.33,15.33,7.1142433,11.23341301,1493287.13275659,128144.84854691,0,0,0,11.65311871
1466121600000,2016-06-17 00:00:00,ETH/USDT,20.50000101,21.4,13,15.33,2325896.70242297,137898.79970207,0,0,0,16.86669287
1466035200000,2016-06-16 00:00:00,ETH/USDT,18.28999997,21.1,17.9,20.51000002,864024.5084276,43785.37480511,0,0,0,19.73317602
1465948800000,2016-06-15 00:00:00,ETH/USDT,18.509,18.557146,17.2315317,18.28999997,234251.159218,12955.16817548,0,0,0,18.08167644
1465862400000,2016-06-14 00:00:00,ETH/USDT,17.2481,18.94999999,15.11,18.509,615978.62726303,35662.50544955,0,0,0,17.27244397
1465776000000,2016-06-13 00:00:00,ETH/USDT,15.41082552,17.3,15.36860721,17.3,405726.30122605,24390.02735131,0,0,0,16.63492604
1465689600000,2016-06-12 00:00:00,ETH/USDT,14.04148697,15.6,13.95,15.59799999,298616.78628667,20284.48234204,0,0,0,14.72143983
1465603200000,2016-06-11 00:00:00,ETH/USDT,13.87320538,14.09740213,13.76,14.04148697,23018.5556928,1651.32568354,0,0,0,13.93944024
1465516800000,2016-06-10 00:00:00,ETH/USDT,14.3810001,14.48,13.6,13.87320299,60734.34202232,4306.86943072,0,0,0,14.10173746
1465430400000,2016-06-09 00:00:00,ETH/USDT,14.41,14.60030499,14.14483143,14.381,41806.63898891,2906.02853143,0,0,0,14.38617636
1465344000000,2016-06-08 00:00:00,ETH/USDT,14.49,14.75,14.25111112,14.41,71158.5693146,4882.50667491,0,0,0,14.57418782
1465257600000,2016-06-07 00:00:00,ETH/USDT,13.93891802,14.49999999,13.771,14.49,49525.09714084,3488.27703491,0,0,0,14.19758139
1465171200000,2016-06-06 00:00:00,ETH/USDT,14,14.01249989,13.6880981,13.93891802,15820.4648224,1144.79079002,0,0,0,13.81952489
1465084800000,2016-06-05 00:00:00,ETH/USDT,13.81153582,14.0145828,13.61651219,14,31501.98507962,2267.24701785,0,0,0,13.89437711
1464998400000,2016-06-04 00:00:00,ETH/USDT,13.81667095,14,13.5,13.81153582,69981.33047118,5081.62565644,0,0,0,13.77144543
1464912000000,2016-06-03 00:00:00,ETH/USDT,13.71,13.91000001,13.35633413,13.81667095,61632.08989414,4540.66960459,0,0,0,13.57334826
1464825600000,2016-06-02 00:00:00,ETH/USDT,13.94404923,14,13.53827999,13.82852166,42745.92877626,3098.49163655,0,0,0,13.79572185
1464739200000,2016-06-01 00:00:00,ETH/USDT,13.94019814,14.1,13.34314752,13.77400247,103641.66143686,7537.0259879,0,0,0,13.75100226
1464652800000,2016-05-31 00:00:00,ETH/USDT,12.7844858,14.2999,12.61,13.93438412,101803.92455525,7496.75949998,0,0,0,13.57972395
1464566400000,2016-05-30 00:00:00,ETH/USDT,12.4,12.79,12.05,12.63862636,67297.80465158,5430.97710068,0,0,0,12.39147273
1464480000000,2016-05-29 00:00:00,ETH/USDT,11.1035106,12.5,10.63,12.42748725,88393.51647091,7344.8390148,0,0,0,12.03477929
1464393600000,2016-05-28 00:00:00,ETH/USDT,11.18673933,12.25,10.143,11.10371064,115801.34956589,10291.06912983,0,0,0,11.25260632
1464307200000,2016-05-27 00:00:00,ETH/USDT,12.32000001,12.43578959,10.35,11.20947388,69121.92597322,6140.60944498,0,0,0,11.25652536
1464220800000,2016-05-26 00:00:00,ETH/USDT,12.6,12.85,12,12.50539705,12033.29095285,969.2027811,0,0,0,12.41565871
1464134400000,2016-05-25 00:00:00,ETH/USDT,12.68860418,12.85846015,11.65,12.599999,34558.37054557,2789.23157708,0,0,0,12.38992517
1464048000000,2016-05-24 00:00:00,ETH/USDT,13.19579134,13.8,11.88250001,12.82408403,41124.81442505,3244.46622204,0,0,0,12.67537142
1463961600000,2016-05-23 00:00:00,ETH/USDT,14.07777227,14.25,13.19578696,13.31844692,45790.02712891,3311.7489821,0,0,0,13.8265392
1463875200000,2016-05-22 00:00:00,ETH/USDT,13.76004997,14.25010011,13,14.07777227,42938.53288788,3131.92459689,0,0,0,13.70995104
1463788800000,2016-05-21 00:00:00,ETH/USDT,13.33325389,13.75388607,12.62229697,13.75388607,42629.3275537,3271.87082538,0,0,0,13.02903746
1463702400000,2016-05-20 00:00:00,ETH/USDT,14.64999999,14.79650001,13,13.45,88878.12040235,6345.87259086,0,0,0,14.00565787
1463616000000,2016-05-19 00:00:00,ETH/USDT,13.36366178,14.64999999,13.1421048,14.64999999,76904.2941002,5525.27900288,0,0,0,13.91862638
1463529600000,2016-05-18 00:00:00,ETH/USDT,12.18977958,14.03370013,12.18977958,13.36366178,81500.85697159,6224.14718447,0,0,0,13.09430104
1463443200000,2016-05-17 00:00:00,ETH/USDT,11.2078157,12.54999999,11,12.05,44644.55240781,3710.61789573,0,0,0,12.03156823
1463356800000,2016-05-16 00:00:00,ETH/USDT,9.9501663,11.49688015,9.9501663,11.13480507,41432.73241254,3809.96547889,0,0,0,10.87483144
1463270400000,2016-05-15 00:00:00,ETH/USDT,10.19,10.4,9.87056892,9.9501663,26839.05696681,2628.5903199,0,0,0,10.21043742
1463184000000,2016-05-14 00:00:00,ETH/USDT,10.4982014,10.54694245,9.78245653,10.19,30566.00275046,3005.48540522,0,0,0,10.17007192
1463097600000,2016-05-13 00:00:00,ETH/USDT,10.00000001,11,10.00000001,10.41982013,22730.82089947,2137.77115685,0,0,0,10.63295331
1463011200000,2016-05-12 00:00:00,ETH/USDT,9.87151781,10.55,9.81,10.00000001,22727.91364032,2235.76592949,0,0,0,10.16560514
1462924800000,2016-05-11 00:00:00,ETH/USDT,9.37907185,10,9.34592525,9.87151781,21241.07024002,2175.97110745,0,0,0,9.76165086
1462838400000,2016-05-10 00:00:00,ETH/USDT,9.29639668,9.5999,9.26,9.37907185,16615.01416374,1756.6816323,0,0,0,9.45818175
1462752000000,2016-05-09 00:00:00,ETH/USDT,9.54989126,9.69094982,9.205,9.26000002,9530.77279246,1007.90626254,0,0,0,9.45601108
1462665600000,2016-05-08 00:00:00,ETH/USDT,9.39016337,9.59940097,8.97820689,9.54989126,20074.7042106,2176.79452394,0,0,0,9.22214016
1462579200000,2016-05-07 00:00:00,ETH/USDT,9.36594047,9.5,9.10008,9.35000001,16187.49748783,1730.91933146,0,0,0,9.35196527
1462492800000,2016-05-06 00:00:00,ETH/USDT,9.77339544,9.95,9.03,9.36452515,25049.35659509,2643.28335611,0,0,0,9.47660663
1462406400000,2016-05-05 00:00:00,ETH/USDT,9.36227184,10.04562721,9.3500002,9.77339544,16358.72437815,1677.42100529,0,0,0,9.75230686
1462320000000,2016-05-04 00:00:00,ETH/USDT,9.32999999,9.99899999,9.25910906,9.36227184,17418.52247666,1808.04120665,0,0,0,9.63391896
1462233600000,2016-05-03 00:00:00,ETH/USDT,10.10827755,10.10827755,9.25,9.32999999,20099.8905413,2095.37731772,0,0,0,9.59249218
1462147200000,2016-05-02 00:00:00,ETH/USDT,8.8,10.26804163,8.7651001,10.10827755,71626.9295979,7314.74581056,0,0,0,9.79212831
1462060800000,2016-05-01 00:00:00,ETH/USDT,8.755,9.00000001,8.37336868,8.79909999,21309.69315737,2447.5914915,0,0,0,8.70639288
1461974400000,2016-04-30 00:00:00,ETH/USDT,7.44026575,9.44464782,7.44026575,8.755,67940.43298745,7897.9955573,0,0,0,8.60223742
1461888000000,2016-04-29 00:00:00,ETH/USDT,7.20000001,7.74430085,7.2,7.49999999,8081.55552893,1073.60112297,0,0,0,7.52752149
1461801600000,2016-04-28 00:00:00,ETH/USDT,7.71911072,7.82797855,7.20000001,7.20000001,37107.71545192,5040.73348201,0,0,0,7.3615706
1461715200000,2016-04-27 00:00:00,ETH/USDT,7.4,7.98754822,7.32017378,7.71911072,26331.06516494,3422.02633475,0,0,0,7.69458285
1461628800000,2016-04-26 00:00:00,ETH/USDT,7.61451225,7.62332,7.11809996,7.4,24851.20520141,3343.45050885,0,0,0,7.43280187
1461542400000,2016-04-25 00:00:00,ETH/USDT,8.05231543,8.149,7.33727369,7.60312092,51039.39509067,6540.52210599,0,0,0,7.80356587
1461456000000,2016-04-24 00:00:00,ETH/USDT,8.3574745,8.49782696,7.96029421,8.03699993,16218.66627229,1969.9293391,0,0,0,8.23312082
1461369600000,2016-04-23 00:00:00,ETH/USDT,7.88376196,8.686,7.80001,8.37150327,16089.11746885,1986.55737143,0,0,0,8.09899462
1461283200000,2016-04-22 00:00:00,ETH/USDT,8.2631175,8.4041452,7.80001,7.91051582,21142.35378332,2631.47367789,0,0,0,8.03441583
1461196800000,2016-04-21 00:00:00,ETH/USDT,8.50035902,9.35,8.05,8.15855149,42961.32094272,5069.84756694,0,0,0,8.47388809
1461110400000,2016-04-20 00:00:00,ETH/USDT,8.76330233,8.93596916,8.37564026,8.50035915,14716.34980672,1705.90582494,0,0,0,8.62670705
1461024000000,2016-04-19 00:00:00,ETH/USDT,9.07420676,9.31358639,8.73508915,8.76330233,41966.34811523,4673.70218782,0,0,0,8.97925165
1460937600000,2016-04-18 00:00:00,ETH/USDT,9.30000001,9.45982817,8.51985759,9.07420676,30690.6532141,3372.90163833,0,0,0,9.09918417
1460851200000,2016-04-17 00:00:00,ETH/USDT,8.71375729,9.78088042,8.61971297,9.30000001,34657.4527098,3709.61892269,0,0,0,9.34259109
1460764800000,2016-04-16 00:00:00,ETH/USDT,8.24373354,8.84992801,8.18672127,8.71375738,12644.76130749,1496.65026459,0,0,0,8.44870816
1460678400000,2016-04-15 00:00:00,ETH/USDT,8.54999997,8.67023516,8.2001,8.21,15505.50304014,1847.98383379,0,0,0,8.39049712
1460592000000,2016-04-14 00:00:00,ETH/USDT,8.1543026,8.76788762,8.12615503,8.51888987,25730.55713511,3056.8223932,0,0,0,8.41741973
1460505600000,2016-04-13 00:00:00,ETH/USDT,7.46556572,8.70000003,7.07695852,8.03653366,24494.79832058,3088.23650823,0,0,0,7.93164586
1460419200000,2016-04-12 00:00:00,ETH/USDT,8.71023052,8.71023052,7.05010002,7.46556572,40416.65134356,5238.14353759,0,0,0,7.71583501
1460332800000,2016-04-11 00:00:00,ETH/USDT,8.83947687,8.88864713,8,8.71245683,15756.42342366,1860.95989658,0,0,0,8.46682588
1460246400000,2016-04-10 00:00:00,ETH/USDT,9.12926215,9.22055469,7.28025002,8.87000006,72418.01934915,8700.82001326,0,0,0,8.32312577
1460160000000,2016-04-09 00:00:00,ETH/USDT,9.73000001,10.08209691,8.75,9.13,45152.53195409,4852.97513584,0,0,0,9.30409299
1460073600000,2016-04-08 00:00:00,ETH/USDT,10.14327277,10.3395308,9.6101,9.89023444,25808.26674444,2629.39696672,0,0,0,9.81527972
1459987200000,2016-04-07 00:00:00,ETH/USDT,10.68596468,10.79036792,9.85,10.14327283,20641.90199412,2035.59713179,0,0,0,10.14046525
1459900800000,2016-04-06 00:00:00,ETH/USDT,10.35047568,11.02965407,10.27356442,10.69281731,12904.98096027,1201.7918225,0,0,0,10.7381168
1459814400000,2016-04-05 00:00:00,ETH/USDT,11.17620705,11.25023476,10.13535448,10.4400102,22553.23313724,2102.80466154,0,0,0,10.7253106
