https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SHIB,Volume USD
1632873600,2021-09-29,SHIB/USD,7.02e-06,7.14e-06,6.97e-06,6.99e-06,3063523638,21414.03022962
1632787200,2021-09-28,SHIB/USD,7e-06,7.14e-06,6.86e-06,7.01e-06,6248303102,43800.60474502
1632700800,2021-09-27,SHIB/USD,7.09e-06,7.34e-06,6.93e-06,6.99e-06,7039684163,49207.39229937
1632614400,2021-09-26,SHIB/USD,7.35e-06,7.35e-06,6.88e-06,7.08e-06,7208643962,51037.19925096
1632528000,2021-09-25,SHIB/USD,7.42e-06,7.59e-06,7.19e-06,7.36e-06,6348178005,46722.5901168
1632441600,2021-09-24,SHIB/USD,7.63e-06,7.8e-06,6.8e-06,7.43e-06,16522498578,122762.16443454
1632355200,2021-09-23,SHIB/USD,7.31e-06,7.72e-06,7.19e-06,7.63e-06,10580836313,80731.78106819
1632268800,2021-09-22,SHIB/USD,7.08e-06,7.82e-06,6.93e-06,7.32e-06,12447669933,91116.94390956
1632182400,2021-09-21,SHIB/USD,7.12e-06,7.48e-06,6.94e-06,7.07e-06,14042078329,99277.49378603
1632096000,2021-09-20,SHIB/USD,8.13e-06,8.17e-06,6.92e-06,7.11e-06,18167226871,129168.98305281
1632009600,2021-09-19,SHIB/USD,8.04e-06,8.45e-06,7.54e-06,8.14e-06,17768521569,144635.76557166
1631923200,2021-09-18,SHIB/USD,8.38e-06,8.57e-06,7.78e-06,8.05e-06,10696584124,86107.50219819999
1631836800,2021-09-17,SHIB/USD,8.79e-06,9.78e-06,8.11e-06,8.38e-06,34068064273,285490.37860774
1631750400,2021-09-16,SHIB/USD,7.05e-06,9.3e-06,6.37e-06,8.79e-06,38764145332,340736.83746828005
1631664000,2021-09-15,SHIB/USD,6.73e-06,7.1e-06,6.65e-06,7.06e-06,5691433016,40181.51709296
1631577600,2021-09-14,SHIB/USD,6.9e-06,6.99e-06,6.51e-06,6.74e-06,2825917332,19046.68281768
1631491200,2021-09-13,SHIB/USD,6.95e-06,7.5e-06,6.22e-06,6.96e-06,5157963312,35899.42465152
1631404800,2021-09-12,SHIB/USD,7.28e-06,7.87e-06,6.2e-06,6.95e-06,8051417777,55957.35355015
1631318400,2021-09-11,SHIB/USD,7.68e-06,9.01e-06,6.89e-06,7.28e-06,7783842863,56666.37604264
1631232000,2021-09-10,SHIB/USD,7.68e-06,8.2e-06,6.8e-06,7.68e-06,6929368274,53217.54834431999
1631145600,2021-09-09,SHIB/USD,7e-05,7e-05,6.12e-06,7.69e-06,10457573588,80418.74089172
