https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume AVAX,Volume USDT,tradecount
1651622400000,2022-05-04,AVAXUSDT,59.63,67.64,59.3,67.27,2409142.35,152081544.433,267842
1651536000000,2022-05-03,AVAXUSDT,60.34,62.55,58.12,59.63,1686585.01,101966304.5711,177566
1651449600000,2022-05-02,AVAXUSDT,58.74,62.46,56.74,60.34,2855611.45,169730688.5769,300423
1651363200000,2022-05-01,AVAXUSDT,56.98,61.14,56.27,58.77,2344079.85,137544274.0884,266367
1651276800000,2022-04-30,AVAXUSDT,63.4,64.65,55.05,56.98,2393352.67,143451300.1155,221535
1651190400000,2022-04-29,AVAXUSDT,67.26,67.99,62.2,63.4,1419116.89,92784258.176,180079
1651104000000,2022-04-28,AVAXUSDT,69.86,70.76,66.65,67.26,1530116.95,104965042.1057,186555
1651017600000,2022-04-27,AVAXUSDT,68.7,71.98,68.32,69.86,1173322.27,82190463.9659,176262
1650931200000,2022-04-26,AVAXUSDT,72.9,73.18,67.5,68.7,1568050.0,109748648.9387,200668
1650844800000,2022-04-25,AVAXUSDT,71.5,72.99,67.36,72.88,2017379.58,140782638.1526,269381
1650758400000,2022-04-24,AVAXUSDT,72.84,73.49,71.0,71.51,671237.21,48552622.7974,108363
1650672000000,2022-04-23,AVAXUSDT,74.04,74.42,72.35,72.83,865209.06,63820809.3641,107149
1650585600000,2022-04-22,AVAXUSDT,75.01,77.22,73.33,74.03,1261738.35,94738870.0242,162494
1650499200000,2022-04-21,AVAXUSDT,78.22,80.21,74.13,75.02,1363115.38,105975760.6861,179006
1650412800000,2022-04-20,AVAXUSDT,80.27,81.31,77.46,78.21,1497709.36,118692630.0825,190828
1650326400000,2022-04-19,AVAXUSDT,77.73,81.1,76.8,80.28,1467897.35,115958594.8008,184872
1650240000000,2022-04-18,AVAXUSDT,75.41,77.95,71.5,77.73,1812465.17,135244038.9604,227384
1650153600000,2022-04-17,AVAXUSDT,77.74,78.68,75.08,75.42,776597.8,60068940.3263,106308
