https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LINK,Volume USD
1687651200000,2023-06-25 00:00:00,LINK/USD,6.15661,6.37166,6.06493,6.13328,11335.559601,69524.16098962129
1687564800000,2023-06-24 00:00:00,LINK/USD,6.06573,6.18335,5.96584,6.15661,14497.71747,89256.7923529767
1687478400000,2023-06-23 00:00:00,LINK/USD,5.565,6.16269,5.565,6.06573,31687.205243,192206.0314586224
1687392000000,2023-06-22 00:00:00,LINK/USD,5.54515,5.81271,5.5,5.565,22964.109925,127795.27173262501
1687305600000,2023-06-21 00:00:00,LINK/USD,5.27182,5.58526,5.25283,5.54515,56028.202566,310684.7874588549
1687219200000,2023-06-20 00:00:00,LINK/USD,5.1,5.27182,5.008,5.27182,19717.441229,103946.80101986678
1687132800000,2023-06-19 00:00:00,LINK/USD,5.15273,5.17782,5.00098,5.1,30703.812478,156589.4436378
1687046400000,2023-06-18 00:00:00,LINK/USD,5.28613,5.29808,5.12,5.15273,31301.831441,161289.8859209839
1686960000000,2023-06-17 00:00:00,LINK/USD,5.34267,5.38736,5.2686,5.28613,16956.626245,89634.93069248185
1686873600000,2023-06-16 00:00:00,LINK/USD,5.32006,5.40972,5.18509,5.34267,17148.943059,91621.14361302754
1686787200000,2023-06-15 00:00:00,LINK/USD,5.26633,5.55339,5.22421,5.32006,11762.33096,62576.30644705759
1686700800000,2023-06-14 00:00:00,LINK/USD,5.30852,5.75,5.21933,5.26633,30248.214603,159297.080010217
1686614400000,2023-06-13 00:00:00,LINK/USD,5.18861,6.13999,5.18,5.30852,32008.273797,169916.56161685043
1686528000000,2023-06-12 00:00:00,LINK/USD,5.20013,5.23832,5.05,5.18861,19128.76601,99251.70660714609
1686441600000,2023-06-11 00:00:00,LINK/USD,5.26513,5.26634,5.12504,5.20013,19803.756759,102982.10963517867
1686355200000,2023-06-10 00:00:00,LINK/USD,5.9853,6.00297,5.00888,5.26513,82928.731152,436630.5502503297
1686268800000,2023-06-09 00:00:00,LINK/USD,5.99467,6.08854,5.9015,5.9853,36903.126102,220876.2806583006
1686182400000,2023-06-08 00:00:00,LINK/USD,5.9428,6.05201,5.79,5.99467,20454.826975,122619.93762222325
1686096000000,2023-06-07 00:00:00,LINK/USD,6.26813,6.2815,5.88,5.9428,44676.348116,265502.60158376483
