https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume AAVE,Volume USDT,tradecount
1614729600000,2021-03-03,AAVEUSDT,390.444,419.0,383.734,395.501,170228.244,68682406.434476,102886
1614643200000,2021-03-02,AAVEUSDT,385.545,417.791,376.122,390.946,310310.832,121896938.045118,169933
1614556800000,2021-03-01,AAVEUSDT,353.791,389.255,350.134,385.952,292520.864,109400921.728575,167585
1614470400000,2021-02-28,AAVEUSDT,332.808,365.98,300.14,354.155,256054.901,84398747.625725,149276
1614384000000,2021-02-27,AAVEUSDT,323.182,349.998,322.787,332.824,168185.168,56884807.714856,106977
1614297600000,2021-02-26,AAVEUSDT,339.299,353.668,302.549,323.268,240591.262,79227621.855888,137730
1614211200000,2021-02-25,AAVEUSDT,367.086,388.688,334.36,338.563,187331.603,68945167.612174,114848
1614124800000,2021-02-24,AAVEUSDT,364.031,406.0,341.527,367.503,318085.953,121668006.237157,202702
1614038400000,2021-02-23,AAVEUSDT,400.35,404.052,284.627,364.258,585503.053,198787341.25102,305571
1613952000000,2021-02-22,AAVEUSDT,436.986,448.611,347.907,400.0,395236.164,160801715.129054,246485
1613865600000,2021-02-21,AAVEUSDT,441.055,454.824,424.006,436.965,220938.515,97373952.789257,145848
1613779200000,2021-02-20,AAVEUSDT,419.588,498.0,405.6,441.108,633739.333,292872534.162901,371941
1613692800000,2021-02-19,AAVEUSDT,441.258,452.03,405.213,419.604,279827.887,119861909.580797,171569
1613606400000,2021-02-18,AAVEUSDT,451.835,480.0,434.411,441.503,216935.092,99719425.437343,134742
1613520000000,2021-02-17,AAVEUSDT,432.241,469.0,400.0,451.333,273023.564,117981454.391255,174930
1613433600000,2021-02-16,AAVEUSDT,455.766,478.875,421.179,432.364,247618.869,110057601.055579,151584
1613347200000,2021-02-15,AAVEUSDT,468.43,497.0,380.0,455.666,350475.311,158264814.525154,225290
1613260800000,2021-02-14,AAVEUSDT,494.387,509.298,460.28,468.525,137670.976,66471257.218575,106905
1613174400000,2021-02-13,AAVEUSDT,528.326,543.619,484.685,494.732,182381.464,92899910.86362,130037
1613088000000,2021-02-12,AAVEUSDT,517.6,544.152,499.003,528.325,177878.285,92701093.19756,128593
1613001600000,2021-02-11,AAVEUSDT,523.34,541.827,507.434,517.189,163767.731,86035492.010099,125947
1612915200000,2021-02-10,AAVEUSDT,488.28,581.667,488.0,523.497,428773.253,228813157.849128,343973
1612828800000,2021-02-09,AAVEUSDT,488.825,510.649,471.0,488.218,253535.259,124262888.94911,185350
1612742400000,2021-02-08,AAVEUSDT,473.125,531.01,462.191,489.294,387242.332,193008722.376628,275829
1612656000000,2021-02-07,AAVEUSDT,473.889,482.13,392.5,472.907,352083.247,155430748.686838,235711
1612569600000,2021-02-06,AAVEUSDT,505.634,510.123,432.438,473.936,428312.322,202152806.317874,306270
1612483200000,2021-02-05,AAVEUSDT,466.582,542.543,464.84,505.376,436865.872,220708372.179367,321539
1612396800000,2021-02-04,AAVEUSDT,384.217,520.182,384.217,466.582,1031523.191,460051699.134533,616461
1612310400000,2021-02-03,AAVEUSDT,302.995,388.5,300.49,384.499,348001.699,116986485.902446,202369
1612224000000,2021-02-02,AAVEUSDT,295.281,307.0,285.665,302.987,197749.284,58394762.96228,99727
1612137600000,2021-02-01,AAVEUSDT,299.975,307.366,283.607,294.954,202277.083,59554714.01417,101841
1612051200000,2021-01-31,AAVEUSDT,315.124,319.0,290.0,299.601,186022.768,56581465.341707,99325
1611964800000,2021-01-30,AAVEUSDT,288.006,323.703,282.0,314.791,282329.498,85317876.929413,141394
1611878400000,2021-01-29,AAVEUSDT,297.554,308.373,271.274,287.8,359239.9,104226658.393079,181952
1611792000000,2021-01-28,AAVEUSDT,286.208,308.899,275.0,297.209,364117.93,105275554.11707,157793
1611705600000,2021-01-27,AAVEUSDT,277.653,298.576,255.0,286.0,526131.381,145486899.750971,244790
1611619200000,2021-01-26,AAVEUSDT,247.506,287.998,240.29,277.661,464004.531,122811169.100069,214201
1611532800000,2021-01-25,AAVEUSDT,264.526,283.0,238.0,247.647,502590.092,130151766.959214,238790
1611446400000,2021-01-24,AAVEUSDT,213.373,288.9,212.194,264.401,705578.744,178495333.850864,291424
1611360000000,2021-01-23,AAVEUSDT,189.597,220.0,185.548,213.304,290322.734,59474583.25961,129168
1611273600000,2021-01-22,AAVEUSDT,160.29,199.318,147.27,189.592,333628.877,60154623.68819,139194
1611187200000,2021-01-21,AAVEUSDT,196.787,199.285,155.21,160.321,454780.957,78794860.305944,172678
1611100800000,2021-01-20,AAVEUSDT,185.882,199.229,171.346,196.733,277923.436,51639229.693367,118123
1611014400000,2021-01-19,AAVEUSDT,200.054,209.98,183.9,186.079,290743.124,57959750.215586,122735
1610928000000,2021-01-18,AAVEUSDT,186.253,200.696,180.5,200.054,228058.112,43117879.849101,98115
1610841600000,2021-01-17,AAVEUSDT,181.326,198.927,174.181,186.323,348083.533,65718279.640458,147294
1610755200000,2021-01-16,AAVEUSDT,166.415,203.498,166.35,181.417,571037.751,106843388.14754,217546
1610668800000,2021-01-15,AAVEUSDT,147.695,169.599,139.5,166.513,355799.391,54835078.534851,123222
1610582400000,2021-01-14,AAVEUSDT,146.818,154.944,139.141,147.53,250449.03,36545460.184865,83054
1610496000000,2021-01-13,AAVEUSDT,127.661,147.928,119.838,146.811,426638.76,57961124.057293,134779
1610409600000,2021-01-12,AAVEUSDT,114.283,135.754,109.1,127.765,476089.841,58907294.734287,135723
1610323200000,2021-01-11,AAVEUSDT,126.9,127.287,94.02,114.212,571386.725,63078257.002175,180071
1610236800000,2021-01-10,AAVEUSDT,117.611,135.99,111.43,127.007,470126.599,58640036.524952,139044
1610150400000,2021-01-09,AAVEUSDT,110.721,119.219,105.918,117.479,230440.996,26073657.047219,65631
1610064000000,2021-01-08,AAVEUSDT,114.999,119.37,100.0,110.481,302116.471,33409728.605565,99049
1609977600000,2021-01-07,AAVEUSDT,115.309,129.0,107.89,114.823,409727.426,48445383.173315,117440
1609891200000,2021-01-06,AAVEUSDT,119.686,120.5,107.752,115.191,303818.954,34949794.398678,88646
1609804800000,2021-01-05,AAVEUSDT,114.231,123.962,98.41,119.689,517557.043,58313817.946183,140671
1609718400000,2021-01-04,AAVEUSDT,93.789,115.522,86.01,114.271,658257.708,67203089.091836,165478
1609632000000,2021-01-03,AAVEUSDT,85.754,95.0,81.291,93.778,290702.541,25860355.249709,61139
1609545600000,2021-01-02,AAVEUSDT,90.827,91.99,82.473,85.768,199756.529,17183606.94688,44071
1609459200000,2021-01-01,AAVEUSDT,88.35,90.832,84.645,90.711,193634.035,17001837.884759,44292
1609372800000,2020-12-31,AAVEUSDT,81.0,88.587,78.25,88.48,199212.074,16765519.714683,45832
1609286400000,2020-12-30,AAVEUSDT,78.122,86.0,77.134,81.0,219116.313,18020718.863303,46427
1609200000000,2020-12-29,AAVEUSDT,81.8,82.999,75.0,78.136,144129.278,11257638.074269,34711
1609113600000,2020-12-28,AAVEUSDT,76.762,85.987,76.007,81.833,211680.819,17404681.466457,48741
1609027200000,2020-12-27,AAVEUSDT,75.066,82.052,72.649,76.751,239273.934,18471746.257938,56788
1608940800000,2020-12-26,AAVEUSDT,79.77,79.95,73.778,75.055,145347.577,11137835.097808,32890
1608854400000,2020-12-25,AAVEUSDT,80.664,81.9,75.845,79.658,133486.946,10493704.175726,32172
1608768000000,2020-12-24,AAVEUSDT,75.771,80.692,71.101,80.665,246810.94,18677381.366416,60097
1608681600000,2020-12-23,AAVEUSDT,84.321,84.498,63.021,75.718,290937.503,22156042.916535,70757
1608595200000,2020-12-22,AAVEUSDT,80.846,86.85,75.66,84.33,196557.306,16017425.552505,46568
1608508800000,2020-12-21,AAVEUSDT,85.574,87.791,77.465,80.757,216921.794,17833725.79884,46831
1608422400000,2020-12-20,AAVEUSDT,88.931,90.014,83.738,85.629,303379.643,26356494.174976,59329
1608336000000,2020-12-19,AAVEUSDT,90.371,96.329,88.0,88.983,358830.652,33170342.123419,72210
1608249600000,2020-12-18,AAVEUSDT,84.99,90.5,81.743,90.424,201038.938,17220692.064209,43085
1608163200000,2020-12-17,AAVEUSDT,87.488,90.0,82.8,85.034,352813.409,30325343.243813,72808
1608076800000,2020-12-16,AAVEUSDT,87.124,89.813,80.1,87.542,421722.347,35785357.433568,77965
1607990400000,2020-12-15,AAVEUSDT,86.417,88.945,84.24,87.068,276144.376,23952975.171864,51331
1607904000000,2020-12-14,AAVEUSDT,83.933,91.78,79.584,86.295,374587.776,31926075.843224,63519
1607817600000,2020-12-13,AAVEUSDT,77.771,85.0,76.595,83.929,257884.945,21150916.934093,41600
1607731200000,2020-12-12,AAVEUSDT,74.674,80.279,74.57,77.838,220629.477,17221365.401892,36459
1607644800000,2020-12-11,AAVEUSDT,76.532,80.053,70.564,74.646,361608.813,26819600.072849,61530
1607558400000,2020-12-10,AAVEUSDT,82.577,83.046,75.7,76.324,256332.506,20247810.395301,45249
1607472000000,2020-12-09,AAVEUSDT,80.047,86.14,74.634,82.57,389196.455,31496605.184384,67727
1607385600000,2020-12-08,AAVEUSDT,90.75,91.257,77.732,80.068,453341.44,38570690.081525,79660
1607299200000,2020-12-07,AAVEUSDT,87.905,95.0,86.635,90.688,305654.067,28090741.158736,66990
1607212800000,2020-12-06,AAVEUSDT,92.714,92.99,84.6,87.838,213076.066,18730447.76964,40184
1607126400000,2020-12-05,AAVEUSDT,80.803,92.888,79.332,92.714,299675.807,26142835.774683,52845
1607040000000,2020-12-04,AAVEUSDT,91.538,94.0,79.2,80.679,360257.707,31277903.48621,78924
1606953600000,2020-12-03,AAVEUSDT,86.654,94.875,82.961,91.558,402175.915,35487015.495467,86050
1606867200000,2020-12-02,AAVEUSDT,74.355,90.89,71.601,86.647,570704.936,47699873.960471,105279
1606780800000,2020-12-01,AAVEUSDT,76.027,79.0,69.2,74.3,336342.681,25254305.317802,72657
1606694400000,2020-11-30,AAVEUSDT,68.954,79.939,68.936,76.0,474161.163,35677230.708283,93646
1606608000000,2020-11-29,AAVEUSDT,63.924,69.8,61.805,68.886,209866.303,13855059.15676,37173
1606521600000,2020-11-28,AAVEUSDT,60.804,66.426,58.776,63.944,177631.843,11142203.037313,30465
1606435200000,2020-11-27,AAVEUSDT,64.333,69.16,56.22,60.802,351791.304,22086561.894082,62508
1606348800000,2020-11-26,AAVEUSDT,61.658,65.22,50.0,64.211,665069.421,38664532.394922,125354
1606262400000,2020-11-25,AAVEUSDT,66.783,67.588,59.091,61.724,233074.563,15007841.632529,50003
1606176000000,2020-11-24,AAVEUSDT,72.398,75.5,66.058,66.782,313765.237,22038835.430491,69940
1606089600000,2020-11-23,AAVEUSDT,68.762,74.0,65.47,72.323,319425.103,22512544.343301,66729
1606003200000,2020-11-22,AAVEUSDT,70.488,74.918,62.929,68.811,361693.248,24879864.878736,70267
1605916800000,2020-11-21,AAVEUSDT,74.968,77.199,67.678,70.487,380532.672,27805617.246241,82507
1605830400000,2020-11-20,AAVEUSDT,76.381,82.48,74.36,74.945,348080.239,27165510.093445,88564
1605744000000,2020-11-19,AAVEUSDT,75.187,81.445,70.27,76.28,447059.089,33932749.88769,92727
1605657600000,2020-11-18,AAVEUSDT,79.262,79.999,67.02,75.15,434314.725,31998617.776802,87341
1605571200000,2020-11-17,AAVEUSDT,72.958,80.0,68.515,79.263,470703.668,34676792.605717,94469
1605484800000,2020-11-16,AAVEUSDT,64.251,74.5,60.903,72.975,451995.496,31113781.234928,75945
1605398400000,2020-11-15,AAVEUSDT,66.855,71.414,58.766,64.256,492772.891,32648363.122259,84569
1605312000000,2020-11-14,AAVEUSDT,63.456,68.874,57.794,66.83,451967.266,28519226.734568,78646
1605225600000,2020-11-13,AAVEUSDT,51.759,66.888,51.045,63.456,676038.281,41201652.624512,129925
1605139200000,2020-11-12,AAVEUSDT,54.521,60.0,50.4,51.794,441454.103,24134321.189023,75179
1605052800000,2020-11-11,AAVEUSDT,67.066,69.26,53.295,54.437,673820.577,39926925.612497,117166
1604966400000,2020-11-10,AAVEUSDT,55.191,70.825,52.822,66.988,555485.003,34951251.012144,98874
1604880000000,2020-11-09,AAVEUSDT,53.95,59.094,49.45,55.113,563452.114,30514861.042537,102681
1604793600000,2020-11-08,AAVEUSDT,44.426,54.9,42.606,53.931,361623.58,17804806.376261,59777
1604707200000,2020-11-07,AAVEUSDT,38.555,51.9,38.341,44.529,489983.21,21717245.519094,71428
1604620800000,2020-11-06,AAVEUSDT,30.997,41.0,30.843,38.65,375996.381,13692252.460222,52828
1604534400000,2020-11-05,AAVEUSDT,27.752,33.0,25.939,30.995,222270.509,6569133.251852,26818
1604448000000,2020-11-04,AAVEUSDT,28.142,28.444,26.065,27.686,81620.589,2243516.704799,9037
1604361600000,2020-11-03,AAVEUSDT,29.723,30.075,27.424,28.122,84414.77,2391137.180394,10202
1604275200000,2020-11-02,AAVEUSDT,30.703,34.485,29.13,29.724,179642.325,5645704.429569,23320
1604188800000,2020-11-01,AAVEUSDT,29.737,31.124,28.2,30.757,83150.52,2457681.036523,10018
1604102400000,2020-10-31,AAVEUSDT,31.087,32.938,29.515,29.7,113411.559,3505948.510307,13636
1604016000000,2020-10-30,AAVEUSDT,29.178,32.0,27.73,31.087,180251.719,5372756.175277,20892
1603929600000,2020-10-29,AAVEUSDT,32.427,33.23,28.124,29.244,175965.908,5337447.291232,19201
1603843200000,2020-10-28,AAVEUSDT,34.935,35.67,32.0,32.422,144227.574,4812189.678536,17857
1603756800000,2020-10-27,AAVEUSDT,35.968,39.001,34.373,34.869,178571.486,6514725.353832,22827
1603670400000,2020-10-26,AAVEUSDT,37.893,39.192,34.855,35.95,95472.309,3536029.836383,17671
1603584000000,2020-10-25,AAVEUSDT,39.438,41.0,37.2,37.895,74622.933,2922907.249689,14200
1603497600000,2020-10-24,AAVEUSDT,41.681,42.63,38.502,39.437,102431.608,4139709.318964,17248
1603411200000,2020-10-23,AAVEUSDT,37.911,42.658,36.998,41.681,190627.951,7641039.830951,32341
1603324800000,2020-10-22,AAVEUSDT,35.033,40.379,33.266,37.836,154369.978,5695875.053159,24642
1603238400000,2020-10-21,AAVEUSDT,32.186,37.145,32.0,35.073,145648.768,5081015.907552,21362
1603152000000,2020-10-20,AAVEUSDT,36.0,36.403,32.0,32.16,202653.504,6919378.573186,32163
1603065600000,2020-10-19,AAVEUSDT,40.82,41.0,35.912,35.98,86475.936,3302379.650739,13310
1602979200000,2020-10-18,AAVEUSDT,41.359,41.425,39.428,40.75,30917.953,1244573.672708,6070
1602892800000,2020-10-17,AAVEUSDT,39.371,43.235,38.206,41.365,41971.143,1722978.886806,10050
1602806400000,2020-10-16,AAVEUSDT,43.017,43.8,39.092,39.461,90836.412,3794719.232602,14644
1602720000000,2020-10-15,AAVEUSDT,51.43,59.0,42.747,42.999,98648.87,4650960.754418,19170
