https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GALA,Volume USD
1685577600,2023-06-01 00:00:00,GALA/USD,0.02946,0.03027,0.02946,0.03027,28072.79366768,849.7634643206736
1685491200,2023-05-31 00:00:00,GALA/USD,0.03394,0.03668,0.02916,0.02931,67416.79898546,1975.9863782638326
1685404800,2023-05-30 00:00:00,GALA/USD,0.03101,0.03101,0.03101,0.03101,3211.91864339,99.6015971315239
1685318400,2023-05-29 00:00:00,GALA/USD,0.03054,0.03117,0.02999,0.03016,12459.52858189,375.7793820298024
1685232000,2023-05-28 00:00:00,GALA/USD,0.03001,0.03169,0.03000,0.03159,200585.38561316,6336.492331519725
1685145600,2023-05-27 00:00:00,GALA/USD,0.03041,0.03041,0.03008,0.03008,16912.15793541,508.71771069713276
1685059200,2023-05-26 00:00:00,GALA/USD,0.03040,0.03041,0.02980,0.03002,128062.58719090,3844.438867470818
1684972800,2023-05-25 00:00:00,GALA/USD,0.03016,0.03047,0.03016,0.03047,41136.96379877,1253.4432869485217
1684886400,2023-05-24 00:00:00,GALA/USD,0.03012,0.03012,0.02855,0.02902,119149.97325180,3457.732223767236
1684800000,2023-05-23 00:00:00,GALA/USD,0.03004,0.03082,0.03004,0.03050,160547.69510348,4896.70470065614
1684713600,2023-05-22 00:00:00,GALA/USD,0.02911,0.03007,0.02899,0.02993,85422.50499572,2556.6955745218993
1684627200,2023-05-21 00:00:00,GALA/USD,0.03079,0.03107,0.02913,0.02954,1023509.21276055,30234.462144946647
1684540800,2023-05-20 00:00:00,GALA/USD,0.03077,0.03116,0.03077,0.03101,118496.96758653,3674.590964858295
1684454400,2023-05-19 00:00:00,GALA/USD,0.03165,0.03232,0.03092,0.03117,483338.93682588,15065.67466086268
1684368000,2023-05-18 00:00:00,GALA/USD,0.03234,0.03293,0.03113,0.03229,16616.04648481,536.5321409945149
1684281600,2023-05-17 00:00:00,GALA/USD,0.03237,0.03494,0.03199,0.03333,695969.91670293,23196.677323708656
1684195200,2023-05-16 00:00:00,GALA/USD,0.03038,0.03261,0.01300,0.03261,1524209.92014686,49704.4854959891
1684108800,2023-05-15 00:00:00,GALA/USD,0.03069,0.03140,0.03012,0.03012,188079.79691411,5664.963483052993
1684022400,2023-05-14 00:00:00,GALA/USD,0.02904,0.03142,0.02904,0.03047,287356.93301394,8755.765748934751
1683936000,2023-05-13 00:00:00,GALA/USD,0.02969,0.02978,0.02955,0.02955,100989.25783308,2984.232568967514
1683849600,2023-05-12 00:00:00,GALA/USD,0.02800,0.03007,0.02800,0.02999,1533423.07142556,45987.35791205254
1683763200,2023-05-11 00:00:00,GALA/USD,0.03082,0.03085,0.02793,0.02846,948004.15532941,26980.198260675006
1683676800,2023-05-10 00:00:00,GALA/USD,0.02820,0.03394,0.02808,0.03161,7048826.33550346,222813.40046526436
1683590400,2023-05-09 00:00:00,GALA/USD,0.02874,0.02874,0.02788,0.02835,194234.01598270,5506.534353109545
1683504000,2023-05-08 00:00:00,GALA/USD,0.03147,0.03147,0.02770,0.02828,504470.51966535,14266.426296136096
1683417600,2023-05-07 00:00:00,GALA/USD,0.03214,0.03307,0.03170,0.03192,135955.93408548,4339.713416008521
1683331200,2023-05-06 00:00:00,GALA/USD,0.03460,0.03503,0.03161,0.03244,301418.38271299,9778.012335209394
1683244800,2023-05-05 00:00:00,GALA/USD,0.03526,0.03536,0.03358,0.03455,406805.31282670,14055.123558162484
1683158400,2023-05-04 00:00:00,GALA/USD,0.03791,0.04600,0.03312,0.03481,2389238.97427164,83169.4086943958
1683072000,2023-05-03 00:00:00,GALA/USD,0.03713,0.03946,0.03562,0.03748,1335257.30731032,50045.443877990794
1682985600,2023-05-02 00:00:00,GALA/USD,0.03713,0.03783,0.03659,0.03746,542080.07914099,20306.319764621487
1682899200,2023-05-01 00:00:00,GALA/USD,0.03830,0.03830,0.03665,0.03714,207256.43371428,7697.503948148359
1682812800,2023-04-30 00:00:00,GALA/USD,0.03884,0.03929,0.03798,0.03843,48414.50958555,1860.5696033726863
1682726400,2023-04-29 00:00:00,GALA/USD,0.03894,0.03970,0.03881,0.03970,322805.76704011,12815.388951492367
1682640000,2023-04-28 00:00:00,GALA/USD,0.03883,0.03885,0.03854,0.03854,21356.43251739,823.0769092202105
1682553600,2023-04-27 00:00:00,GALA/USD,0.03884,0.04036,0.03861,0.03946,301495.89857219,11897.028157658619
1682467200,2023-04-26 00:00:00,GALA/USD,0.03929,0.04600,0.03680,0.03857,715673.29181962,27603.51886548274
1682380800,2023-04-25 00:00:00,GALA/USD,0.03903,0.04020,0.03750,0.04020,249425.07428796,10026.887986375992
1682294400,2023-04-24 00:00:00,GALA/USD,0.03945,0.04018,0.03891,0.03919,145151.33417941,5688.480786491079
1682208000,2023-04-23 00:00:00,GALA/USD,0.04040,0.04142,0.03945,0.04009,153072.99414484,6136.696335266635
1682121600,2023-04-22 00:00:00,GALA/USD,0.03896,0.04200,0.03891,0.04102,239196.78818962,9811.852251538214
1682035200,2023-04-21 00:00:00,GALA/USD,0.04090,0.04249,0.03909,0.03950,153227.50827166,6052.486576730569
1681948800,2023-04-20 00:00:00,GALA/USD,0.04360,0.04549,0.04190,0.04214,148842.02721793,6272.20302696357
1681862400,2023-04-19 00:00:00,GALA/USD,0.04718,0.04899,0.04267,0.04336,1112817.40923476,48251.7628644192
1681776000,2023-04-18 00:00:00,GALA/USD,0.04487,0.04960,0.04197,0.04681,1127400.88460882,52773.63540853887
1681689600,2023-04-17 00:00:00,GALA/USD,0.04446,0.04567,0.04082,0.04476,312651.58705255,13994.285036472138
1681603200,2023-04-16 00:00:00,GALA/USD,0.04273,0.04470,0.04239,0.04281,930350.29163264,39828.295984793316
1681516800,2023-04-15 00:00:00,GALA/USD,0.04310,0.04351,0.04253,0.04301,105442.13758540,4535.066337548054
1681430400,2023-04-14 00:00:00,GALA/USD,0.04368,0.04500,0.04026,0.04326,253046.95999565,10946.811489411819
1681344000,2023-04-13 00:00:00,GALA/USD,0.04384,0.04500,0.04242,0.04313,277161.30249118,11953.966976444595
1681257600,2023-04-12 00:00:00,GALA/USD,0.04190,0.04398,0.04000,0.04321,215797.01270961,9324.588919182248
1681171200,2023-04-11 00:00:00,GALA/USD,0.04215,0.04264,0.04000,0.04197,154848.20659589,6498.979230829503
1681084800,2023-04-10 00:00:00,GALA/USD,0.03935,0.04148,0.03933,0.04148,184581.45388655,7656.438707214094
1680998400,2023-04-09 00:00:00,GALA/USD,0.03932,0.04032,0.03918,0.04032,145365.95887005,5861.155461640416
1680912000,2023-04-08 00:00:00,GALA/USD,0.04029,0.04029,0.03951,0.03951,121799.36104195,4812.292754767445
1680825600,2023-04-07 00:00:00,GALA/USD,0.04041,0.04070,0.03710,0.03983,111876.71227815,4456.049450038714
1680739200,2023-04-06 00:00:00,GALA/USD,0.04154,0.04298,0.03906,0.04088,53916.17734134,2204.093329713979
1680652800,2023-04-05 00:00:00,GALA/USD,0.04122,0.04169,0.03983,0.04159,422859.83679675,17586.740612376834
1680566400,2023-04-04 00:00:00,GALA/USD,0.04018,0.04076,0.04009,0.04040,81801.03901720,3304.7619762948802
1680480000,2023-04-03 00:00:00,GALA/USD,0.04005,0.04144,0.03901,0.04017,112932.52463220,4536.499514475474
1680393600,2023-04-02 00:00:00,GALA/USD,0.04168,0.04298,0.03991,0.04030,156339.75169577,6300.491993339532
1680307200,2023-04-01 00:00:00,GALA/USD,0.04146,0.04220,0.04061,0.04220,128480.17438025,5421.86335884655
1680220800,2023-03-31 00:00:00,GALA/USD,0.04066,0.04189,0.03991,0.04153,361576.05946643,15016.253749640837
1680134400,2023-03-30 00:00:00,GALA/USD,0.04198,0.04263,0.03990,0.04060,290118.45490238,11778.809269036627
1680048000,2023-03-29 00:00:00,GALA/USD,0.03907,0.04202,0.03905,0.04202,214909.33241367,9030.490148022414
1679961600,2023-03-28 00:00:00,GALA/USD,0.03836,0.04132,0.03817,0.03904,182057.14800631,7107.511058166341
1679875200,2023-03-27 00:00:00,GALA/USD,0.03945,0.04298,0.03690,0.03762,132728.88179172,4993.260533004506
1679788800,2023-03-26 00:00:00,GALA/USD,0.03800,0.04017,0.03800,0.04005,71486.02263445,2863.0152065097227
1679702400,2023-03-25 00:00:00,GALA/USD,0.03955,0.04022,0.03791,0.03791,275721.42915971,10452.599379444606
1679616000,2023-03-24 00:00:00,GALA/USD,0.04232,0.04449,0.03919,0.03968,1184483.47364535,47000.30423424749
1679529600,2023-03-23 00:00:00,GALA/USD,0.04035,0.04342,0.04035,0.04228,303172.66634666,12818.140333136784
1679443200,2023-03-22 00:00:00,GALA/USD,0.04318,0.04375,0.03845,0.04036,298576.36795054,12050.542210483794
1679356800,2023-03-21 00:00:00,GALA/USD,0.04313,0.04657,0.04072,0.04359,1253231.28055283,54628.35151929786
1679270400,2023-03-20 00:00:00,GALA/USD,0.04644,0.04696,0.04290,0.04297,194272.24152269,8347.87821822999
1679184000,2023-03-19 00:00:00,GALA/USD,0.04673,0.05190,0.04650,0.04709,798553.13261468,37603.86701482528
1679097600,2023-03-18 00:00:00,GALA/USD,0.04324,0.05100,0.04313,0.04578,1415443.70268238,64799.01270879936
1679011200,2023-03-17 00:00:00,GALA/USD,0.03970,0.04425,0.03790,0.04425,660844.56554087,29242.372025183493
1678924800,2023-03-16 00:00:00,GALA/USD,0.04086,0.04141,0.03729,0.03962,435080.49337447,17237.889147496502
1678838400,2023-03-15 00:00:00,GALA/USD,0.04260,0.04490,0.03611,0.03869,636552.06935790,24628.19956345715
1678752000,2023-03-14 00:00:00,GALA/USD,0.03739,0.04395,0.03658,0.04346,1297059.87485984,56370.22216140864
1678665600,2023-03-13 00:00:00,GALA/USD,0.03582,0.03864,0.03337,0.03760,893618.98013344,33600.073653017345
1678579200,2023-03-12 00:00:00,GALA/USD,0.03130,0.03711,0.03080,0.03474,625905.13618192,21743.9444309599
1678492800,2023-03-11 00:00:00,GALA/USD,0.03280,0.03380,0.03027,0.03128,117155.12187680,3664.612212306304
1678406400,2023-03-10 00:00:00,GALA/USD,0.03170,0.03540,0.03034,0.03540,271588.35220880,9614.22766819152
1678320000,2023-03-09 00:00:00,GALA/USD,0.03368,0.03670,0.03100,0.03198,872734.20627000,27910.0399165146
1678233600,2023-03-08 00:00:00,GALA/USD,0.03658,0.03803,0.03353,0.03386,633125.65820194,21437.63478671769
1678147200,2023-03-07 00:00:00,GALA/USD,0.03961,0.03977,0.03650,0.03698,326659.61748657,12079.872654653358
1678060800,2023-03-06 00:00:00,GALA/USD,0.03655,0.04143,0.03588,0.03926,325522.67584851,12780.020253812503
1677974400,2023-03-05 00:00:00,GALA/USD,0.03507,0.03719,0.03150,0.03150,419474.31506290,13213.44092448135
1677888000,2023-03-04 00:00:00,GALA/USD,0.03784,0.04599,0.03416,0.03500,916669.02467827,32083.415863739454
1677801600,2023-03-03 00:00:00,GALA/USD,0.03974,0.03974,0.03501,0.03733,690480.96407950,25775.654389087733
1677715200,2023-03-02 00:00:00,GALA/USD,0.04156,0.04175,0.03933,0.03999,103174.67827721,4125.955384305627
1677628800,2023-03-01 00:00:00,GALA/USD,0.03977,0.04292,0.03977,0.04163,124525.40974083,5183.992807510753
1677542400,2023-02-28 00:00:00,GALA/USD,0.04070,0.04078,0.03900,0.03981,419340.22132090,16693.934210785028
1677456000,2023-02-27 00:00:00,GALA/USD,0.04104,0.04137,0.03981,0.04064,511664.89626643,20794.061384267716
1677369600,2023-02-26 00:00:00,GALA/USD,0.04043,0.04235,0.04018,0.04109,792104.67289825,32547.581009389094
1677283200,2023-02-25 00:00:00,GALA/USD,0.04161,0.04161,0.03850,0.04007,276314.70544834,11071.930247314984
1677196800,2023-02-24 00:00:00,GALA/USD,0.04500,0.04522,0.04036,0.04054,127817.15461351,5181.707448031696
1677110400,2023-02-23 00:00:00,GALA/USD,0.04525,0.04615,0.04253,0.04522,105510.42535550,4771.18143457571
1677024000,2023-02-22 00:00:00,GALA/USD,0.04616,0.05134,0.04299,0.04504,150603.64473062,6783.188158667124
1676937600,2023-02-21 00:00:00,GALA/USD,0.04786,0.04799,0.04547,0.04597,458858.55722261,21093.72787552338
1676851200,2023-02-20 00:00:00,GALA/USD,0.04829,0.05085,0.04691,0.04793,375133.01161870,17980.12524688429
1676764800,2023-02-19 00:00:00,GALA/USD,0.04786,0.04915,0.04500,0.04755,330044.58639878,15693.620083261989
1676678400,2023-02-18 00:00:00,GALA/USD,0.04799,0.04842,0.04766,0.04780,74068.39192009,3540.469133780302
1676592000,2023-02-17 00:00:00,GALA/USD,0.04711,0.04910,0.04690,0.04744,814393.53555221,38634.829326596846
1676505600,2023-02-16 00:00:00,GALA/USD,0.04968,0.05251,0.04010,0.04610,1077610.40571665,49677.83970353757
1676419200,2023-02-15 00:00:00,GALA/USD,0.04410,0.04950,0.04299,0.04896,364697.85296331,17855.60688108366
1676332800,2023-02-14 00:00:00,GALA/USD,0.04244,0.04715,0.04098,0.04418,776942.54540059,34325.32165579806
1676246400,2023-02-13 00:00:00,GALA/USD,0.04353,0.04393,0.04068,0.04233,720621.15170833,30503.89335181361
1676160000,2023-02-12 00:00:00,GALA/USD,0.04518,0.04603,0.04320,0.04351,89455.21987515,3892.1966167677765
1676073600,2023-02-11 00:00:00,GALA/USD,0.04423,0.04775,0.04341,0.04550,951480.45453725,43292.36068144487
1675987200,2023-02-10 00:00:00,GALA/USD,0.04456,0.04804,0.04297,0.04434,87613.50749316,3884.782922246714
1675900800,2023-02-09 00:00:00,GALA/USD,0.05190,0.05190,0.04241,0.04414,297049.73985404,13111.775517157324
1675814400,2023-02-08 00:00:00,GALA/USD,0.05645,0.05700,0.05018,0.05200,232432.08956545,12086.4686574034
1675728000,2023-02-07 00:00:00,GALA/USD,0.05188,0.05537,0.05167,0.05537,633067.03573838,35052.9217688341
1675641600,2023-02-06 00:00:00,GALA/USD,0.05370,0.05514,0.05194,0.05334,141474.68890977,7546.2599064471315
1675555200,2023-02-05 00:00:00,GALA/USD,0.05551,0.05799,0.05284,0.05429,668159.82735408,36274.397027053004
1675468800,2023-02-04 00:00:00,GALA/USD,0.05566,0.05730,0.05479,0.05588,225842.84968080,12620.098440163103
1675382400,2023-02-03 00:00:00,GALA/USD,0.05424,0.05755,0.05339,0.05479,263684.42138075,14447.269447451294
1675296000,2023-02-02 00:00:00,GALA/USD,0.05768,0.05797,0.05388,0.05388,291802.14430490,15722.299535148013
1675209600,2023-02-01 00:00:00,GALA/USD,0.05401,0.05883,0.05055,0.05722,275818.96957685,15782.361439187358
1675123200,2023-01-31 00:00:00,GALA/USD,0.05364,0.05524,0.05110,0.05445,211082.78699731,11493.45775200353
1675036800,2023-01-30 00:00:00,GALA/USD,0.05933,0.05933,0.05155,0.05318,638640.87976324,33962.9219858091
1674950400,2023-01-29 00:00:00,GALA/USD,0.05630,0.06030,0.05500,0.05956,549454.71351359,32725.522736869425
1674864000,2023-01-28 00:00:00,GALA/USD,0.05422,0.06229,0.05099,0.05779,861417.49624989,49781.31710828114
1674777600,2023-01-27 00:00:00,GALA/USD,0.04875,0.05600,0.04600,0.04600,495109.22573338,22775.02438373548
1674691200,2023-01-26 00:00:00,GALA/USD,0.04972,0.05122,0.04879,0.04927,1281570.84542246,63142.9955539646
1674604800,2023-01-25 00:00:00,GALA/USD,0.04763,0.05131,0.04600,0.04944,924001.84498606,45682.651216110804
1674518400,2023-01-24 00:00:00,GALA/USD,0.05251,0.05499,0.04610,0.04731,734624.40901659,34755.08079057487
1674432000,2023-01-23 00:00:00,GALA/USD,0.04955,0.05999,0.04610,0.05306,2208122.69690771,117162.99029792308
1674345600,2023-01-22 00:00:00,GALA/USD,0.04750,0.05076,0.04715,0.04841,676127.30205834,32731.322692644244
1674259200,2023-01-21 00:00:00,GALA/USD,0.04840,0.05303,0.04693,0.04693,1538883.45456914,72219.80052292974
1674172800,2023-01-20 00:00:00,GALA/USD,0.04735,0.04948,0.04435,0.04896,392239.87068396,19204.06406868668
1674086400,2023-01-19 00:00:00,GALA/USD,0.04517,0.04897,0.04351,0.04546,514556.42095807,23391.734896753864
1674000000,2023-01-18 00:00:00,GALA/USD,0.05000,0.05311,0.04284,0.04284,641466.99566234,27480.446094174647
1673913600,2023-01-17 00:00:00,GALA/USD,0.04678,0.05500,0.04562,0.04984,1118177.40683437,55729.961956625004
1673827200,2023-01-16 00:00:00,GALA/USD,0.04895,0.05098,0.04366,0.04660,296744.17214775,13828.27842208515
1673740800,2023-01-15 00:00:00,GALA/USD,0.04843,0.05066,0.04500,0.04893,289877.57148329,14183.70957267738
1673654400,2023-01-14 00:00:00,GALA/USD,0.05000,0.07000,0.03700,0.04953,1757390.99406556,87043.57593606718
1673568000,2023-01-13 00:00:00,GALA/USD,0.04030,0.05297,0.03150,0.05121,1947292.64736734,99720.85647168149
1673481600,2023-01-12 00:00:00,GALA/USD,0.03935,0.04488,0.03592,0.04047,1420428.34457656,57484.73510501338
1673395200,2023-01-11 00:00:00,GALA/USD,0.04157,0.04418,0.03586,0.03857,1072779.69965260,41377.113015600786
1673308800,2023-01-10 00:00:00,GALA/USD,0.04444,0.04752,0.03326,0.04178,1111883.64030216,46454.49849182425
1673222400,2023-01-09 00:00:00,GALA/USD,0.04497,0.05000,0.02836,0.04100,2178979.28609721,89338.15072998562
1673136000,2023-01-08 00:00:00,GALA/USD,0.02343,0.04500,0.01573,0.04500,815429.39917619,36694.32296292855
1673049600,2023-01-07 00:00:00,GALA/USD,0.02400,0.02538,0.02330,0.02330,332293.71719828,7742.4436107199235
1672963200,2023-01-06 00:00:00,GALA/USD,0.01842,0.02550,0.01842,0.02413,296232.56467596,7148.091785630914
1672876800,2023-01-05 00:00:00,GALA/USD,0.01813,0.01831,0.01800,0.01800,122405.41124057,2203.29740233026
1672790400,2023-01-04 00:00:00,GALA/USD,0.01790,0.01957,0.01752,0.01758,126763.23900970,2228.4977417905257
1672704000,2023-01-03 00:00:00,GALA/USD,0.01781,0.01813,0.01742,0.01763,92956.77895383,1638.8280129560228
1672617600,2023-01-02 00:00:00,GALA/USD,0.01690,0.01887,0.01655,0.01782,502679.34236693,8957.745880978691
1672531200,2023-01-01 00:00:00,GALA/USD,0.01663,0.01676,0.01650,0.01676,31373.93654640,525.827176517664
1672444800,2022-12-31 00:00:00,GALA/USD,0.01654,0.01711,0.01628,0.01657,139140.86707522,2305.564167436396
1672358400,2022-12-30 00:00:00,GALA/USD,0.01617,0.01663,0.01556,0.01629,91832.55001086,1495.9522396769091
1672272000,2022-12-29 00:00:00,GALA/USD,0.01672,0.01677,0.01601,0.01601,53819.70928892,861.6535457156092
1672185600,2022-12-28 00:00:00,GALA/USD,0.01751,0.01751,0.01663,0.01685,538801.32408658,9078.802310858873
1672099200,2022-12-27 00:00:00,GALA/USD,0.01829,0.01950,0.01764,0.01775,177949.93091740,3158.61127378385
1672012800,2022-12-26 00:00:00,GALA/USD,0.01839,0.01861,0.01818,0.01838,306712.50081852,5637.375765044399
1671926400,2022-12-25 00:00:00,GALA/USD,0.01881,0.01881,0.01800,0.01843,82510.52127011,1520.668907008127
1671840000,2022-12-24 00:00:00,GALA/USD,0.01883,0.01883,0.01866,0.01871,46884.24749732,877.2042706748573
1671753600,2022-12-23 00:00:00,GALA/USD,0.01895,0.01909,0.01891,0.01891,62009.33686666,1172.5965601485407
1671667200,2022-12-22 00:00:00,GALA/USD,0.01891,0.01895,0.01853,0.01880,101179.23632681,1902.169642944028
1671580800,2022-12-21 00:00:00,GALA/USD,0.01894,0.01900,0.01851,0.01881,92994.05233483,1749.2181244181525
1671494400,2022-12-20 00:00:00,GALA/USD,0.01877,0.02009,0.01877,0.01936,25101.55625412,485.9661290797632
1671408000,2022-12-19 00:00:00,GALA/USD,0.02052,0.02052,0.01841,0.01841,142481.30465737,2623.0808187421817
1671321600,2022-12-18 00:00:00,GALA/USD,0.02076,0.02076,0.02025,0.02035,64323.95048675,1308.9923924053626
1671235200,2022-12-17 00:00:00,GALA/USD,0.02046,0.02095,0.02000,0.02032,285851.17746400,5808.495926068481
1671148800,2022-12-16 00:00:00,GALA/USD,0.02405,0.02405,0.02032,0.02032,564793.66880981,11476.60735021534
1671062400,2022-12-15 00:00:00,GALA/USD,0.02435,0.02435,0.02398,0.02398,161829.04588321,3880.6605202793758
1670976000,2022-12-14 00:00:00,GALA/USD,0.02523,0.02771,0.02448,0.02450,195516.35239086,4790.1506335760705
1670889600,2022-12-13 00:00:00,GALA/USD,0.02506,0.02537,0.02414,0.02504,114585.93084836,2869.2317084429346
1670803200,2022-12-12 00:00:00,GALA/USD,0.02500,0.02541,0.02368,0.02523,253311.40842846,6391.046834650046
1670716800,2022-12-11 00:00:00,GALA/USD,0.02565,0.02567,0.02514,0.02518,63198.03240563,1591.3264559737636
1670630400,2022-12-10 00:00:00,GALA/USD,0.02555,0.02570,0.02549,0.02551,32561.37536936,830.6406856723737
1670544000,2022-12-09 00:00:00,GALA/USD,0.02622,0.02624,0.02569,0.02569,55440.54648427,1424.2676391808964
1670457600,2022-12-08 00:00:00,GALA/USD,0.02542,0.03000,0.02542,0.03000,60261.31463556,1807.8394390667997
1670371200,2022-12-07 00:00:00,GALA/USD,0.02680,0.02681,0.02526,0.02576,156070.78304163,4020.383371152389
1670284800,2022-12-06 00:00:00,GALA/USD,0.02633,0.02756,0.02631,0.02683,269769.93078363,7237.927242924793
1670198400,2022-12-05 00:00:00,GALA/USD,0.02543,0.02670,0.02541,0.02595,199273.90215644,5171.157760959618
1670112000,2022-12-04 00:00:00,GALA/USD,0.02470,0.02526,0.02470,0.02526,50413.50929503,1273.445244792458
1670025600,2022-12-03 00:00:00,GALA/USD,0.02542,0.02542,0.02534,0.02534,14642.61034393,371.04374611518625
1669939200,2022-12-02 00:00:00,GALA/USD,0.02499,0.02592,0.02499,0.02568,40250.97553634,1033.6450517732114
1669852800,2022-12-01 00:00:00,GALA/USD,0.02627,0.02627,0.02465,0.02532,123854.93452176,3136.006942090963
1669766400,2022-11-30 00:00:00,GALA/USD,0.02737,0.02800,0.02622,0.02638,157013.64241263,4142.01988684518
1669680000,2022-11-29 00:00:00,GALA/USD,0.02599,0.02599,0.02495,0.02527,143866.36353366,3635.5030064955886
1669593600,2022-11-28 00:00:00,GALA/USD,0.02454,0.02536,0.02435,0.02536,60943.09383708,1545.5168597083489
1669507200,2022-11-27 00:00:00,GALA/USD,0.02580,0.02586,0.02580,0.02586,21130.15925175,546.425918250255
1669420800,2022-11-26 00:00:00,GALA/USD,0.02544,0.02579,0.02530,0.02530,20586.40288576,520.835993009728
1669334400,2022-11-25 00:00:00,GALA/USD,0.02506,0.02572,0.02487,0.02498,47988.57538170,1198.754613034866
1669248000,2022-11-24 00:00:00,GALA/USD,0.02889,0.02889,0.02531,0.02744,79404.26227579,2178.8529568476774
1669161600,2022-11-23 00:00:00,GALA/USD,0.02606,0.02890,0.02562,0.02890,174914.91036349,5055.040909504861
1669075200,2022-11-22 00:00:00,GALA/USD,0.02521,0.02584,0.02415,0.02521,207591.77972066,5233.388766757838
1668988800,2022-11-21 00:00:00,GALA/USD,0.02501,0.03295,0.02466,0.02471,130169.61319705,3216.491142099105
1668902400,2022-11-20 00:00:00,GALA/USD,0.02766,0.02772,0.02523,0.02566,110516.24980396,2835.8469699696134
1668816000,2022-11-19 00:00:00,GALA/USD,0.02768,0.03297,0.02550,0.02773,37798.73524024,1048.1589282118553
1668729600,2022-11-18 00:00:00,GALA/USD,0.02761,0.02828,0.02761,0.02768,43028.32609476,1191.0240663029567
1668643200,2022-11-17 00:00:00,GALA/USD,0.02829,0.02842,0.02707,0.02747,159486.97914394,4381.107317084032
1668556800,2022-11-16 00:00:00,GALA/USD,0.03148,0.03499,0.02746,0.02793,123828.24165853,3458.5227895227426
1668470400,2022-11-15 00:00:00,GALA/USD,0.02936,0.03098,0.02847,0.03009,176026.35021673,5296.632878021405
1668384000,2022-11-14 00:00:00,GALA/USD,0.02819,0.02992,0.02803,0.02928,158134.48255220,4630.177649128416
1668297600,2022-11-13 00:00:00,GALA/USD,0.02963,0.03155,0.02899,0.02906,77907.88209672,2264.003053730683
1668211200,2022-11-12 00:00:00,GALA/USD,0.03149,0.04352,0.02933,0.02973,267769.32662114,7960.782080446492
1668124800,2022-11-11 00:00:00,GALA/USD,0.03236,0.04352,0.02997,0.03192,424261.67272787,13542.43259347361
1668038400,2022-11-10 00:00:00,GALA/USD,0.02544,0.04300,0.02544,0.03130,515080.76587152,16122.027971778576
1667952000,2022-11-09 00:00:00,GALA/USD,0.03274,0.03274,0.02500,0.02521,1114518.17200704,28097.003116297474
1667865600,2022-11-08 00:00:00,GALA/USD,0.03609,0.03657,0.02999,0.03256,1096719.57664389,35709.189415525056
1667779200,2022-11-07 00:00:00,GALA/USD,0.03618,0.03734,0.03541,0.03612,312588.34734438,11290.691106079004
1667692800,2022-11-06 00:00:00,GALA/USD,0.03899,0.03932,0.03560,0.03560,235881.53243691,8397.382554753996
1667606400,2022-11-05 00:00:00,GALA/USD,0.03895,0.04359,0.03828,0.03893,1089973.79858042,42432.67997873575
1667520000,2022-11-04 00:00:00,GALA/USD,0.03290,0.03972,0.03198,0.03867,3799939.46937378,146943.65928068408
1667433600,2022-11-03 00:00:00,GALA/USD,0.03826,0.03991,0.02711,0.03322,3942441.05112718,130967.89171844492
1667347200,2022-11-02 00:00:00,GALA/USD,0.03971,0.04112,0.03751,0.03816,365065.88789297,13930.914281995734
1667260800,2022-11-01 00:00:00,GALA/USD,0.04350,0.04350,0.03992,0.04004,274637.78416875,10996.49687811675
1667174400,2022-10-31 00:00:00,GALA/USD,0.04337,0.04342,0.04067,0.04213,286852.16660526,12085.081779079603
1667088000,2022-10-30 00:00:00,GALA/USD,0.03734,0.04875,0.03734,0.04294,1412572.32290050,60655.85554534746
1667001600,2022-10-29 00:00:00,GALA/USD,0.03581,0.03675,0.03558,0.03590,63924.28807073,2294.881941739207
1666915200,2022-10-28 00:00:00,GALA/USD,0.03454,0.03529,0.03425,0.03529,44698.46783179,1577.4089297838693
1666828800,2022-10-27 00:00:00,GALA/USD,0.03575,0.03653,0.03441,0.03442,47708.25150173,1642.1180166895467
1666742400,2022-10-26 00:00:00,GALA/USD,0.03426,0.03522,0.03426,0.03494,54053.73550048,1888.637518386771
1666656000,2022-10-25 00:00:00,GALA/USD,0.03316,0.03484,0.03316,0.03386,80865.51202505,2738.1062371681933
1666569600,2022-10-24 00:00:00,GALA/USD,0.03365,0.03365,0.03309,0.03314,10156.93506443,336.6008280352102
1666483200,2022-10-23 00:00:00,GALA/USD,0.03349,0.03358,0.03269,0.03357,27389.12996534,919.4530929364638
1666396800,2022-10-22 00:00:00,GALA/USD,0.03320,0.03320,0.03320,0.03320,301.20481927,9.999999999763999
1666310400,2022-10-21 00:00:00,GALA/USD,0.03239,0.03296,0.03187,0.03294,63726.60473360,2099.154359924784
1666224000,2022-10-20 00:00:00,GALA/USD,0.03312,0.03372,0.03256,0.03292,45319.77498703,1491.9269925730275
1666137600,2022-10-19 00:00:00,GALA/USD,0.03571,0.03571,0.03179,0.03292,410904.04932979,13526.961303936685
1666051200,2022-10-18 00:00:00,GALA/USD,0.03657,0.03673,0.03512,0.03555,76438.96951214,2717.4053661565767
1665964800,2022-10-17 00:00:00,GALA/USD,0.03643,0.03716,0.03643,0.03685,33102.58310392,1219.830187379452
1665878400,2022-10-16 00:00:00,GALA/USD,0.03731,0.03773,0.03699,0.03713,56571.59388490,2100.5032809463373
1665792000,2022-10-15 00:00:00,GALA/USD,0.03654,0.03779,0.03605,0.03643,269043.54632796,9801.25639272758
1665705600,2022-10-14 00:00:00,GALA/USD,0.03836,0.03843,0.03634,0.03645,35115.23617492,1279.9503585758341
