https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AAVE,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1658188800000,2022-07-19 00:00:00,AAVE/USDT,96.07122831,102.17106822,90.228,95.73281796,630036.4515486601915656,6445.00288152,0,0,0,97.75580603
1658102400000,2022-07-18 00:00:00,AAVE/USDT,88.37281566,99.22281539,87.75485247,96.36839099,661722.761040944824116,6939.0877524,0,0,0,95.36163609
1658016000000,2022-07-17 00:00:00,AAVE/USDT,92.67292002,95,86.2955353,88.2643206,1648769.0030378004610148,17979.21183769,0,0,0,91.70418692
1657929600000,2022-07-16 00:00:00,AAVE/USDT,90.38443389,95.30312152,86.23,92.67292002,407767.30398118221924,4486.7601934,0,0,0,90.8823486
1657843200000,2022-07-15 00:00:00,AAVE/USDT,91.0958979,95.13029338,86.83616618,90.19446499,855631.5211266511078272,9300.12460176,0,0,0,92.00215672
1657756800000,2022-07-14 00:00:00,AAVE/USDT,79.81917328,92.05522708,74.76739934,91.15868293,2024989.07597315357469,23350.12598093,0,0,0,86.722833
1657670400000,2022-07-13 00:00:00,AAVE/USDT,68.01101337,79.88307625,67.76109684,79.8234543,716252.2264003122519139,9628.43175463,0,0,0,74.38929253
1657584000000,2022-07-12 00:00:00,AAVE/USDT,69.81915763,71.63933122,65.7514,68.03851316,512580.4230972336283662,7492.88762513,0,0,0,68.40892974
1657497600000,2022-07-11 00:00:00,AAVE/USDT,77.36698936,78.09865666,69.62522717,69.89291432,391645.8176738011206215,5218.54677731,0,0,0,75.04882765
1657411200000,2022-07-10 00:00:00,AAVE/USDT,82.01329986,82.09923667,74.75006323,77.38991318,600980.0088108017982438,7633.37750427,0,0,0,78.73054994
1657324800000,2022-07-09 00:00:00,AAVE/USDT,71.79021475,82.85976255,69.46,81.47775566,785629.2740268575679856,10248.53336438,0,0,0,76.65772712
1657238400000,2022-07-08 00:00:00,AAVE/USDT,71.24766204,75.18465083,67.78687568,71.7616505,601657.636431169288995,8411.45923425,0,0,0,71.52833054
1657152000000,2022-07-07 00:00:00,AAVE/USDT,62.99799839,72.25287293,62.01970081,71.12430286,449315.307824968929096,6644.2534638,0,0,0,67.62464892
1657065600000,2022-07-06 00:00:00,AAVE/USDT,60.60435589,63.92132811,59.6845758,63.0270006,296675.2897955322763488,4808.87163028,0,0,0,61.69332696
1656979200000,2022-07-05 00:00:00,AAVE/USDT,63.04601852,64.256,58.08105876,60.66296734,303117.6515228006452278,4997.10170262,0,0,0,60.65869169
1656892800000,2022-07-04 00:00:00,AAVE/USDT,57.71395123,63.17749844,56.18873247,63.02480983,383499.2135623562889305,6483.41183369,0,0,0,59.15083345
1656806400000,2022-07-03 00:00:00,AAVE/USDT,57.79810183,58.433,54.74263576,57.66416768,248150.7630346635887656,4395.20737241,0,0,0,56.45939816
1656720000000,2022-07-02 00:00:00,AAVE/USDT,56.41232347,58.35772718,54.84086054,57.80712276,232822.7356879810897236,4120.26956781,0,0,0,56.50667556
1656633600000,2022-07-01 00:00:00,AAVE/USDT,57.0542826,59.0709924,54.19878805,56.23717496,297713.6924443278676856,5238.29747384,0,0,0,56.83405609
1656547200000,2022-06-30 00:00:00,AAVE/USDT,59.80324561,60.19247825,53.16375776,57.27579582,239782.1471031076945553,4329.68817601,0,0,0,55.38092753
1656460800000,2022-06-29 00:00:00,AAVE/USDT,60.04575714,61.80039122,57.85555242,59.78907086,314508.0205854729182549,5214.40355309,0,0,0,60.31524361
1656374400000,2022-06-28 00:00:00,AAVE/USDT,65.33846421,69.03,59.66142778,60.11339272,376672.4930404177661304,5842.29608458,0,0,0,64.47336588
1656288000000,2022-06-27 00:00:00,AAVE/USDT,65.28518569,68.02990506,62.7116674,65.27321353,326012.873372904182381,4981.06771645,0,0,0,65.45039978
1656201600000,2022-06-26 00:00:00,AAVE/USDT,69.84478036,73.12078022,65.32396423,65.66603979,371151.8648234557543605,5336.46066747,0,0,0,69.55019215
1656115200000,2022-06-25 00:00:00,AAVE/USDT,70.90575349,75.25,66.04003291,69.81497104,342393.265606328815638,4856.2040991,0,0,0,70.50635818
1656028800000,2022-06-24 00:00:00,AAVE/USDT,67.83578133,72.70571748,64.71692371,71.07564949,432968.496574213564107,6338.71358835,0,0,0,68.30542042
1655942400000,2022-06-23 00:00:00,AAVE/USDT,63.01845414,69.1756,61.9521748,67.86065537,485821.7069051856316832,7382.84462287,0,0,0,65.80413536
1655856000000,2022-06-22 00:00:00,AAVE/USDT,65.68877594,66.63,61.63541235,62.42701703,106224.8166156305835438,1662.33882974,0,0,0,63.90082137
1655769600000,2022-06-21 00:00:00,AAVE/USDT,62.57498431,77.8175116,60.74380593,66.0197695,403936.1047361995260195,5901.59240795,0,0,0,68.44527321
1655683200000,2022-06-20 00:00:00,AAVE/USDT,54.53673385,62.82293117,50.77349954,61.5361729,209234.2447367672554121,3620.47341223,0,0,0,57.79195727
1655596800000,2022-06-19 00:00:00,AAVE/USDT,50.61886617,55.32,45.79867477,54.5081863,79977.509254841162862,1542.32007535,0,0,0,51.85532532
1655510400000,2022-06-18 00:00:00,AAVE/USDT,57.42818784,58.63486043,45.6694546,50.17351685,339503.0882179296383625,6667.25792075,0,0,0,50.92094715
1655424000000,2022-06-17 00:00:00,AAVE/USDT,57.113,60.84271508,55.81979952,57.47372041,487739.8221743223620892,8333.46525641,0,0,0,58.52785212
1655337600000,2022-06-16 00:00:00,AAVE/USDT,66.4648,67.8704,55.384286,56.079,281112.506329313427321,4618.3409223,0,0,0,60.86872127
1655251200000,2022-06-15 00:00:00,AAVE/USDT,61.72501804,66.66422772,52.8345,65.96215631,287041.948153958387292,4917.86223455,0,0,0,58.36722024
1655164800000,2022-06-14 00:00:00,AAVE/USDT,60.9935,63.68,53.81,61.9468678,844670.0432709924310926,13994.58430062,0,0,0,60.35692273
1655078400000,2022-06-13 00:00:00,AAVE/USDT,70.86322648,70.86322648,55.72070665,57.91475633,1614397.2196852302470256,26499.57191792,0,0,0,60.92163393
1654992000000,2022-06-12 00:00:00,AAVE/USDT,76.93568009,77.10360283,69.49191955,71.44035627,1573102.523838668626034,21427.87307716,0,0,0,73.41384365
1654905600000,2022-06-11 00:00:00,AAVE/USDT,88.52635435,88.76792065,76.32059648,76.84597239,1140624.4368584698417325,14375.74400525,0,0,0,79.34368033
1654819200000,2022-06-10 00:00:00,AAVE/USDT,95.93847541,96.63587047,86.54604697,87.03791873,211135.2510392227031454,2318.18239338,0,0,0,91.07792883
1654732800000,2022-06-09 00:00:00,AAVE/USDT,96.38235056,99.37703702,94.19252617,95.97850166,356523.4831148369790606,3701.79285073,0,0,0,96.31103022
1654646400000,2022-06-08 00:00:00,AAVE/USDT,100.03702178,100.55316613,95.9718231,96.38235056,95305.6400401327864292,974.11096693,0,0,0,97.83858644
1654560000000,2022-06-07 00:00:00,AAVE/USDT,104,104,96.59284121,99.86197101,129411.5447599000804074,1296.76922383,0,0,0,99.79535478
1654473600000,2022-06-06 00:00:00,AAVE/USDT,105.3310406,111.21823255,103.88000504,105.88984798,77763.6032687635581824,721.57476703,0,0,0,107.76929408
1654387200000,2022-06-05 00:00:00,AAVE/USDT,105.2548528,106.66125923,103.70834287,103.79228576,118812.2487196088265726,1127.94447329,0,0,0,105.33519294
1654300800000,2022-06-04 00:00:00,AAVE/USDT,106.77665964,107.2776381,102.8835825,106.23109166,237442.6397010688138298,2250.44003038,0,0,0,105.50942771
1654214400000,2022-06-03 00:00:00,AAVE/USDT,111.29563568,112.25082944,103.56923789,106.66677649,944258.4936219693376712,8918.80845257,0,0,0,105.87271816
1654128000000,2022-06-02 00:00:00,AAVE/USDT,105.90246131,111.42442758,98.8,111.37130409,109259.3442036880958304,1025.15500896,0,0,0,106.57836449
1654041600000,2022-06-01 00:00:00,AAVE/USDT,114.38640029,119.00591805,101.78147826,106.22183352,117494.27031674393674,1044.19010755,0,0,0,112.5219148
1653955200000,2022-05-31 00:00:00,AAVE/USDT,117.5087509,122.93798935,112,114.04783232,197462.430181322523612,1681.6273218,0,0,0,117.42341934
1653868800000,2022-05-30 00:00:00,AAVE/USDT,95.26499834,121.66055354,94.70943055,117.5087509,1273538.4506261040789536,11305.45191328,0,0,0,112.64816837
1653782400000,2022-05-29 00:00:00,AAVE/USDT,94.32195829,96.07100617,91.80032379,95.01566535,199924.14488529936168,2126.1339504,0,0,0,94.03177295
1653696000000,2022-05-28 00:00:00,AAVE/USDT,94.63666196,96.25408984,92.6455247,95.47974609,48828.968975811834468,520.11464376,0,0,0,93.88116555
1653609600000,2022-05-27 00:00:00,AAVE/USDT,97.69266064,97.69266064,91.02965517,93.16039467,411289.1578255433661402,4337.53495747,0,0,0,94.82094366
1653523200000,2022-05-26 00:00:00,AAVE/USDT,105.10934705,105.21670379,93.01303035,99.39835716,266438.673799100466465,2598.03714946,0,0,0,102.55383525
1653436800000,2022-05-25 00:00:00,AAVE/USDT,106.22499385,107.32823164,98.61,101.87773438,47305.863164163795096,461.56737855,0,0,0,102.48961552
1653350400000,2022-05-24 00:00:00,AAVE/USDT,98.89971339,107.34622348,94.05000006,107.03430163,311130.1287962464146824,2971.26458696,0,0,0,104.71303369
1653264000000,2022-05-23 00:00:00,AAVE/USDT,94.43095506,109.55665836,92.25232563,97.98392727,330795.0525870291783258,3285.16878606,0,0,0,100.69347243
1653177600000,2022-05-22 00:00:00,AAVE/USDT,91.74657652,95.58,90.86955594,94.43095506,94277.2715017285707706,1017.70134253,0,0,0,92.63746402
1653091200000,2022-05-21 00:00:00,AAVE/USDT,91.38859216,92.91700553,88.9954029,90.96840286,27709.65035931363955,306.20390035,0,0,0,90.494113
1653004800000,2022-05-20 00:00:00,AAVE/USDT,91.3359637,97.0699917,84.91174988,90.30899811,2372483.0118423791271195,25349.01231195,0,0,0,93.59272001
1652918400000,2022-05-19 00:00:00,AAVE/USDT,81.93960103,91.57104806,79.33966386,91.57104806,1292116.94534135905154,15227.30643275,0,0,0,84.85525336
1652832000000,2022-05-18 00:00:00,AAVE/USDT,93.78233754,96.36370377,81.49964931,81.49964931,828108.1516840191771648,9464.69873408,0,0,0,87.49440156
1652745600000,2022-05-17 00:00:00,AAVE/USDT,86.97266819,93.84671384,86.09,92.45708848,199602.7793390648369016,2228.39827434,0,0,0,89.57230924
1652659200000,2022-05-16 00:00:00,AAVE/USDT,91.55438381,91.55438381,81.66,85.27226261,1806330.4744807600091609,21286.14929897,0,0,0,84.85942897
1652572800000,2022-05-15 00:00:00,AAVE/USDT,87.04814509,92.05,83.06919357,92.04999999,102638.0306291843714904,1139.76669444,0,0,0,90.05178966
1652486400000,2022-05-14 00:00:00,AAVE/USDT,82.51899719,87.92741928,78.58387579,87.92741928,195998.2422580284745756,2364.41579404,0,0,0,82.89499789
1652400000000,2022-05-13 00:00:00,AAVE/USDT,79.28991194,93.94,79.1687464,84.35794666,272244.0511211525895,3068.99453,0,0,0,88.70789715
1652313600000,2022-05-12 00:00:00,AAVE/USDT,82.606,92.98523797,66.4668,79.24151343,830226.4415285630210785,10678.88769605,0,0,0,77.74465517
1652227200000,2022-05-11 00:00:00,AAVE/USDT,105.10693702,109.68220148,76.84408298,82.25394568,2872005.7027625498335845,30365.30480115,0,0,0,94.58181703
1652140800000,2022-05-10 00:00:00,AAVE/USDT,100.01062134,118.07277,96.81468774,105.20873326,4207632.4564213339577544,38899.89417311,0,0,0,108.16565304
1652054400000,2022-05-09 00:00:00,AAVE/USDT,125.92084176,128.79232298,99.58803235,99.58803235,9505963.1278204405729795,85238.14338931,0,0,0,111.52240945
1651968000000,2022-05-08 00:00:00,AAVE/USDT,131.73324823,132.82561926,124.51989842,125.91022038,3044883.3698247236456448,23502.76149504,0,0,0,129.55428112
1651881600000,2022-05-07 00:00:00,AAVE/USDT,137.75066913,138.93756793,128.19712079,132.41503723,2304423.7815250894166625,17029.28798525,0,0,0,135.32120565
1651795200000,2022-05-06 00:00:00,AAVE/USDT,141.37061693,142.90366596,132.92575182,137.75066913,5556771.646104924885365,40760.76346735,0,0,0,136.3264859
1651708800000,2022-05-05 00:00:00,AAVE/USDT,159.55845301,162.06333742,136.78610023,141.16236943,2945310.1841588573761752,19958.27012323,0,0,0,147.57342024
1651622400000,2022-05-04 00:00:00,AAVE/USDT,141.12615133,159.89883142,140.58668505,159.52189225,2794470.5692719606420916,18821.54080508,0,0,0,148.47193427
1651536000000,2022-05-03 00:00:00,AAVE/USDT,144.03785377,146.48352723,139.11377937,141.04659399,1632858.1036748954028888,11416.30363384,0,0,0,143.02861557
1651449600000,2022-05-02 00:00:00,AAVE/USDT,146.56593908,148.83899844,138.84367154,143.85211792,1688057.1276297499251907,11703.82024223,0,0,0,144.23129309
1651363200000,2022-05-01 00:00:00,AAVE/USDT,142.23160314,148.6580095,139.33203927,146.48927503,3149491.2707600660387146,22013.02045217,0,0,0,143.07401738
1651276800000,2022-04-30 00:00:00,AAVE/USDT,157.37595871,162.44270508,137.9216665,142.74280579,4672196.1740062921608912,30366.24249813,0,0,0,153.86151824
1651190400000,2022-04-29 00:00:00,AAVE/USDT,166.00496199,168.25336445,151.51630011,156.990607,4818359.1927111160674745,30501.06407555,0,0,0,157.97347859
1651104000000,2022-04-28 00:00:00,AAVE/USDT,168.41580654,176.07355801,164.04745264,166.12925629,6422803.7101482859413006,37914.24427802,0,0,0,169.40344803
1651017600000,2022-04-27 00:00:00,AAVE/USDT,157.16595526,175.0180151,156.10920784,168.39258241,14547996.6123952992433085,86215.87506515,0,0,0,168.73918639
1650931200000,2022-04-26 00:00:00,AAVE/USDT,169.10931716,178.81522193,155.1527087,156.90073829,9930233.8697259761609898,58741.79613621,0,0,0,169.04886338
1650844800000,2022-04-25 00:00:00,AAVE/USDT,166.43818882,170.77809991,153.75481205,168.68332681,9308879.468169082621807,57147.55985357,0,0,0,162.8919851
1650758400000,2022-04-24 00:00:00,AAVE/USDT,173.25900999,174.84046747,165.67332354,166.06315279,4574936.40390489322233,26851.853549,0,0,0,170.37693117
1650672000000,2022-04-23 00:00:00,AAVE/USDT,176.87235109,178.83001089,172.50133666,173.31596166,4824152.7535725631041579,27399.28760011,0,0,0,176.06854689
1650585600000,2022-04-22 00:00:00,AAVE/USDT,173.7081913,180.4698446,171.35163334,176.87408045,7751486.9105136423315504,43923.44920716,0,0,0,176.47719044
1650499200000,2022-04-21 00:00:00,AAVE/USDT,185.91778471,196.30420366,167.21102894,174.08265962,6832779.1750339682170186,36478.45000606,0,0,0,187.31001931
1650412800000,2022-04-20 00:00:00,AAVE/USDT,182.84641829,198.44170267,178.72218472,185.88303986,9833568.3056855494214449,52336.45764593,0,0,0,187.89136193
1650326400000,2022-04-19 00:00:00,AAVE/USDT,169.20785846,183.99551027,166.55591155,182.98601041,6305720.5024281963678465,36395.69633853,0,0,0,173.25456405
1650240000000,2022-04-18 00:00:00,AAVE/USDT,166.53437596,169.94639615,157.98091618,168.83373984,5982658.7904738734339475,36574.99371445,0,0,0,163.57238055
1650153600000,2022-04-17 00:00:00,AAVE/USDT,172.14735087,177.25968351,166.00723814,167.0668904,3837575.4464927831429079,22266.67788317,0,0,0,172.34611587
1650067200000,2022-04-16 00:00:00,AAVE/USDT,175.86482909,175.93939189,170.12749774,172.14735088,3760714.9607588475286896,21726.96091173,0,0,0,173.08978352
1649980800000,2022-04-15 00:00:00,AAVE/USDT,171.76414806,176.69896516,168.56049234,175.92410888,5210581.6796546532504386,30062.49423067,0,0,0,173.32499558
1649894400000,2022-04-14 00:00:00,AAVE/USDT,178.18281183,180.04619075,166.77488706,171.89722356,5782790.144961775580085,33186.66388525,0,0,0,174.25042074
1649808000000,2022-04-13 00:00:00,AAVE/USDT,164.39132677,179.42985515,162.48105794,178.18281183,6390033.842758071537642,37535.6417498,0,0,0,170.23909929
1649721600000,2022-04-12 00:00:00,AAVE/USDT,159.21393421,171.23646492,157.21384394,164.60871797,5191548.3783082744187415,31525.44990855,0,0,0,164.67801073
1649635200000,2022-04-11 00:00:00,AAVE/USDT,176.26576957,177.93332713,156.33935297,157.74230001,4173293.330384148725967,25121.7022557,0,0,0,166.12303131
1649548800000,2022-04-10 00:00:00,AAVE/USDT,184.47415161,188.65796172,175.92718672,176.21442835,4155750.883687610674719,22863.3685287,0,0,0,181.76459337
1649462400000,2022-04-09 00:00:00,AAVE/USDT,182.89659472,185.266491,175.93801341,184.4741516,5586981.282662516736345,30783.74969515,0,0,0,181.4912523
1649376000000,2022-04-08 00:00:00,AAVE/USDT,199.91724547,201.91869956,181.491613,183.26869156,7566216.9820255431155444,39052.85443148,0,0,0,193.74299503
1649289600000,2022-04-07 00:00:00,AAVE/USDT,191.5452861,208.78031924,190.65945595,202.48289159,9019274.5643904350872238,44918.59994554,0,0,0,200.79153347
1649203200000,2022-04-06 00:00:00,AAVE/USDT,221.80951704,221.80951713,191.01908971,191.66562471,8535390.3922307245759272,41818.85450102,0,0,0,204.10387836
1649116800000,2022-04-05 00:00:00,AAVE/USDT,237.99127426,238.32188909,221,221.80951683,4485585.6914599204810448,19599.96990584,0,0,0,228.85676422
1649030400000,2022-04-04 00:00:00,AAVE/USDT,242.0605842,242.69321418,226.15925422,238.19940119,6267016.708003008521872,26615.7647182,0,0,0,235.46258296
1648944000000,2022-04-03 00:00:00,AAVE/USDT,238.03985474,253.22976667,231.9171851,242.52371947,7687707.783375369014936,31566.8066501,0,0,0,243.53770936
1648857600000,2022-04-02 00:00:00,AAVE/USDT,243.54235452,256.32821606,235.29554656,237.84366719,11088941.1246172051223367,45407.31770919,0,0,0,244.21044193
1648771200000,2022-04-01 00:00:00,AAVE/USDT,209.59094679,260.52331704,205.22223776,244.36302334,19363509.6697718478853794,81606.32386129,0,0,0,237.27952386
1648684800000,2022-03-31 00:00:00,AAVE/USDT,223.13409358,227.45808312,204.26243236,206.24864142,6452231.3604475113517752,29800.80456888,0,0,0,216.51198529
1648598400000,2022-03-30 00:00:00,AAVE/USDT,222.55453414,242.0996953,211.42548927,222.87790057,16416580.22046996523454,72134.92776356,0,0,0,227.5815715
1648512000000,2022-03-29 00:00:00,AAVE/USDT,165.3096658,223.3520078,165.3096658,221.98696317,9713134.9322094513534935,48743.21115485,0,0,0,199.27154371
1648425600000,2022-03-28 00:00:00,AAVE/USDT,168.99451878,178.84223733,160.19588013,167.82474462,5183645.8292509257959914,30082.74506951,0,0,0,172.31292614
1648339200000,2022-03-27 00:00:00,AAVE/USDT,163.25518061,169.39771416,158.87409597,169.26846883,3689998.5410577993458016,22540.73760504,0,0,0,163.70354004
1648252800000,2022-03-26 00:00:00,AAVE/USDT,162.46627491,166.7415918,160.33508763,163.52927916,3491848.7326187048537998,21306.47878018,0,0,0,163.88671111
1648166400000,2022-03-25 00:00:00,AAVE/USDT,168.04803506,174.61305709,153,162.63288397,7512498.1731268991081241,44888.80841181,0,0,0,167.35793261
1648080000000,2022-03-24 00:00:00,AAVE/USDT,155.96012315,172.64409244,153.44122854,168.21480285,6909837.7471713502183062,42304.40554329,0,0,0,163.33612678
1647993600000,2022-03-23 00:00:00,AAVE/USDT,152.49797073,156.98436028,149.45428033,155.96012314,6615120.212920711667128,43436.9291656,0,0,0,152.29253863
1647907200000,2022-03-22 00:00:00,AAVE/USDT,153.74184721,161.89909744,151.80289547,152.82129298,6734583.4844188136240046,42839.75800878,0,0,0,157.20405057
1647820800000,2022-03-21 00:00:00,AAVE/USDT,152.86242228,162.37089497,147.1548207,154.07931747,8212359.7075823675787118,53329.49845219,0,0,0,153.99281722
1647734400000,2022-03-20 00:00:00,AAVE/USDT,157.24843523,158.93939008,143.48696723,152.66287195,7637503.009889438724108,49554.21741004,0,0,0,154.1241777
1647648000000,2022-03-19 00:00:00,AAVE/USDT,160.44944349,166.159961,155.06801031,157.24843523,9589147.6384043668852104,59789.57280772,0,0,0,160.38160482
1647561600000,2022-03-18 00:00:00,AAVE/USDT,155.73641285,164.59622909,147.71290956,159.73986772,8239920.0329111065942888,52965.72470069,0,0,0,155.57079752
1647475200000,2022-03-17 00:00:00,AAVE/USDT,141.76158749,157.96385886,136.86455147,155.7350933,7734043.42979320362816,53451.546886,0,0,0,144.69260256
1647388800000,2022-03-16 00:00:00,AAVE/USDT,121.96066137,141.9259287,121.15693155,141.62332549,6640577.0737422281048548,51601.25373556,0,0,0,128.69022733
1647302400000,2022-03-15 00:00:00,AAVE/USDT,118.36649837,122.90750512,114.08400054,121.9521829,3997586.3623453120627728,33895.97874123,0,0,0,117.93689136
1647216000000,2022-03-14 00:00:00,AAVE/USDT,115.3267673,121.69999695,113.57230627,118.36649837,5417406.1032607963352783,45923.87178529,0,0,0,117.96492527
1647129600000,2022-03-13 00:00:00,AAVE/USDT,120.2963601,120.70307459,115.13994816,115.53051845,6933637.920642338319251,58304.4068311,0,0,0,118.92133541
1647043200000,2022-03-12 00:00:00,AAVE/USDT,116.38606477,121.44701588,116.38606477,120.3755614,7357689.1219573861420015,61366.98404743,0,0,0,119.89654105
1646956800000,2022-03-11 00:00:00,AAVE/USDT,118.9395669,120.9076245,114.70600198,116.55594601,8181079.1091744896148836,69633.83056894,0,0,0,117.48713294
1646870400000,2022-03-10 00:00:00,AAVE/USDT,127.62611166,128.43904516,116.97257734,119.13102452,8492204.7686285079890076,70486.39429563,0,0,0,120.48005652
1646784000000,2022-03-09 00:00:00,AAVE/USDT,121.637629,130.39409162,121.27134976,127.28602099,8549925.1437692060954532,67167.09205749,0,0,0,127.29336468
1646697600000,2022-03-08 00:00:00,AAVE/USDT,116.89140224,125.40165661,115.90893343,121.62752096,9017344.1856789305599088,74350.54668139,0,0,0,121.28147792
1646611200000,2022-03-07 00:00:00,AAVE/USDT,116.75847903,124.15823497,113.36020833,116.51613919,6593744.1744537246892308,56166.96781804,0,0,0,117.39540927
1646524800000,2022-03-06 00:00:00,AAVE/USDT,124.42834407,125.63751487,116.49679324,116.74913623,5631055.8033717766823616,46618.23811216,0,0,0,120.79083276
1646438400000,2022-03-05 00:00:00,AAVE/USDT,124.17212334,126.51331143,122.10387989,124.56352256,6625067.3411181158264948,53293.24262086,0,0,0,124.31345918
1646352000000,2022-03-04 00:00:00,AAVE/USDT,130.04532555,131.72945631,121.7721924,124.22725685,5512205.134054152876425,43204.7929525,0,0,0,127.58318597
1646265600000,2022-03-03 00:00:00,AAVE/USDT,136.48853684,137.87770554,126.59403271,130.08546537,6732285.5694583096187049,50959.90676697,0,0,0,132.10945617
1646179200000,2022-03-02 00:00:00,AAVE/USDT,143.42223608,146.0354724,136.03514935,137.44104993,6095998.4604478042884285,43327.58861685,0,0,0,140.69553961
1646092800000,2022-03-01 00:00:00,AAVE/USDT,146.27719816,151.91693947,139.36984407,143.22760683,6405083.2938788645589444,44449.10100951,0,0,0,144.09927644
1646006400000,2022-02-28 00:00:00,AAVE/USDT,130.3764,146.82456031,128.19712068,146.07381157,6154529.420192533715808,45253.59106056,0,0,0,136.0009068
1645920000000,2022-02-27 00:00:00,AAVE/USDT,136.87425648,144.94939234,130.00650267,131.43888293,5750588.5243081079997072,42032.71566699,0,0,0,136.81220528
1645833600000,2022-02-26 00:00:00,AAVE/USDT,139.51551978,144.4310522,134.8021447,136.14403033,3687714.1924859665508952,26522.41708668,0,0,0,139.04140714
1645747200000,2022-02-25 00:00:00,AAVE/USDT,125.7636747,143.15242966,121.26944716,139.49196158,7150831.4540178513400256,54447.42586094,0,0,0,131.33461024
1645660800000,2022-02-24 00:00:00,AAVE/USDT,131.15354724,132.24852871,112.63722615,125.43161542,7341569.473135652336977,61171.20226094,0,0,0,120.01675955
1645574400000,2022-02-23 00:00:00,AAVE/USDT,135.44911772,143.10883854,130.43733378,130.43733378,5127079.658466209873115,37336.53306261,0,0,0,137.3207215
1645488000000,2022-02-22 00:00:00,AAVE/USDT,129.54502497,140.42083807,125.54679646,134.8978341,5355920.5527425415988968,40767.87192516,0,0,0,131.37601498
1645401600000,2022-02-21 00:00:00,AAVE/USDT,137.5724617,146.38643726,128.12098288,128.41247162,4554523.1836629695839826,33014.81564153,0,0,0,137.95391842
1645315200000,2022-02-20 00:00:00,AAVE/USDT,146.14897191,146.29597617,135.09389367,138.90048046,5046184.488366215091279,36362.15618073,0,0,0,138.7757223
1645228800000,2022-02-19 00:00:00,AAVE/USDT,145.45971809,148.9933937,141.71032762,147.63730103,5498539.7004227394582093,37604.92317809,0,0,0,146.21861277
1645142400000,2022-02-18 00:00:00,AAVE/USDT,153.27369125,157.62082383,144.05004379,145.49143322,7026070.3203009214841974,47163.29211013,0,0,0,148.97327998
1645056000000,2022-02-17 00:00:00,AAVE/USDT,171.05814427,173.86184429,150.71147829,153.27369125,6793321.4837717146107624,41726.85408108,0,0,0,162.80454478
1644969600000,2022-02-16 00:00:00,AAVE/USDT,172.27198499,175.75859626,162.469271,170.06649136,6638973.5538113767135248,39147.99244134,0,0,0,169.58656472
1644883200000,2022-02-15 00:00:00,AAVE/USDT,160.75615246,175.36390258,160.56572685,172.27198476,5771995.4729233708282163,34804.98254531,0,0,0,165.83819473
1644796800000,2022-02-14 00:00:00,AAVE/USDT,158.66931888,163.34315163,153.30230359,161.08830649,5027192.8209978480769237,32027.62579859,0,0,0,156.96426743
1644710400000,2022-02-13 00:00:00,AAVE/USDT,162.19049546,167.02687126,156.16841713,158.72854958,5663005.2751935958023456,34989.96746439,0,0,0,161.84654304
1644624000000,2022-02-12 00:00:00,AAVE/USDT,163.19843151,169.11615689,159.90942224,162.14342293,5323918.5857407942667232,32358.27124872,0,0,0,164.53037756
1644537600000,2022-02-11 00:00:00,AAVE/USDT,175.3972179,180.92023301,160.53577566,163.38636449,6569077.2532238917559541,37661.38881787,0,0,0,174.42472143
1644451200000,2022-02-10 00:00:00,AAVE/USDT,187.98602119,188.71318045,174.90552918,175.4650571,5631680.8452599354118928,30892.91588104,0,0,0,182.29683682
1644364800000,2022-02-09 00:00:00,AAVE/USDT,184.06379744,191.33181441,173.57810811,187.98602119,5504977.5095892007794489,29917.78556487,0,0,0,184.00350847
1644278400000,2022-02-08 00:00:00,AAVE/USDT,182.05497094,192.64048543,170.33981031,183.98229854,7605454.923113656073997,41609.90884231,0,0,0,182.7798987
1644192000000,2022-02-07 00:00:00,AAVE/USDT,173.62662504,184.32129292,169.73964511,181.66330469,6817320.2870207980342952,38082.50684428,0,0,0,179.01448334
1644105600000,2022-02-06 00:00:00,AAVE/USDT,166.92515675,174.43162593,164.03823655,173.57271648,4660764.9206820063170625,27481.91064299,0,0,0,169.59391875
1644019200000,2022-02-05 00:00:00,AAVE/USDT,166.57878855,173.61507203,164.23265649,167.23798583,4927374.3127933823692913,29138.49748963,0,0,0,169.10186651
1643932800000,2022-02-04 00:00:00,AAVE/USDT,152.82103713,166.93195591,151.30233892,166.90701265,5802940.8612182803625824,36600.36268216,0,0,0,158.54872564
1643846400000,2022-02-03 00:00:00,AAVE/USDT,151.10107978,153.6444371,141.22306245,152.74555135,5504220.7412913344688078,36782.94391582,0,0,0,149.64057129
1643760000000,2022-02-02 00:00:00,AAVE/USDT,163.91391413,164.26386438,149.90358816,151.34107245,6290811.0380234584772022,39725.14157617,0,0,0,158.35842966
1643673600000,2022-02-01 00:00:00,AAVE/USDT,157.57212989,168.31546044,157.3494731,163.54653719,6456582.0994242397059043,39559.04341399,0,0,0,163.21380757
1643587200000,2022-01-31 00:00:00,AAVE/USDT,148.75487771,158.42825849,141.63576195,157.63924134,6754107.4877878419865488,45312.84688893,0,0,0,149.05502416
1643500800000,2022-01-30 00:00:00,AAVE/USDT,153.85235446,155.36786404,145.94632374,148.97883894,5692727.0247855237046682,37559.51847838,0,0,0,151.56549539
1643414400000,2022-01-29 00:00:00,AAVE/USDT,149.06675101,157.21058162,148.0556579,153.7701461,5064539.429468014986022,33167.99376724,0,0,0,152.69357155
