https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DOT,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1643068800000,2022-01-25 00:00:00,DOT/USDT,18.02421874,19.0347252,17.37827749,18.32153744,130656.16049801,7195.53702571,0,0,0,18.15794429
1642982400000,2022-01-24 00:00:00,DOT/USDT,18.81831921,18.81831921,15.83959015,18.03041234,447642.33063683,26412.04470489,0,0,0,16.94841636
1642896000000,2022-01-23 00:00:00,DOT/USDT,18.24775976,19.18430013,17.74872569,18.82751448,331001.11853078,17928.14436732,0,0,0,18.46265356
1642809600000,2022-01-22 00:00:00,DOT/USDT,19.64460636,20.139,16.31585279,18.27882182,550230.31977519,30249.43391612,0,0,0,18.18977245
1642723200000,2022-01-21 00:00:00,DOT/USDT,22.9983883,23.45901465,19.10573469,19.67128564,737951.1791724,34895.52938788,0,0,0,21.14744186
1642636800000,2022-01-20 00:00:00,DOT/USDT,24.11296691,25.61941368,22.86632329,22.99909627,252238.25854049,10540.36426465,0,0,0,23.93069653
1642550400000,2022-01-19 00:00:00,DOT/USDT,25.17779278,25.2858694,23.65797179,24.09222081,203154.12762779,8327.2361907,0,0,0,24.39634507
1642464000000,2022-01-18 00:00:00,DOT/USDT,25.72319035,26.05380976,24.25769041,25.1548448,195232.66195068,7845.40522867,0,0,0,24.88496849
1642377600000,2022-01-17 00:00:00,DOT/USDT,27.67760031,27.74529313,25.1447072,25.6763301,268821.12473337,10224.09156255,0,0,0,26.29291053
1642291200000,2022-01-16 00:00:00,DOT/USDT,27.61633929,28.44544818,27.3537,27.67881741,127328.48510103,4562.83472799,0,0,0,27.90556587
1642204800000,2022-01-15 00:00:00,DOT/USDT,27.84706897,28.39999999,26.85,27.63867968,60603.9089013,2211.62602881,0,0,0,27.40242161
1642118400000,2022-01-14 00:00:00,DOT/USDT,25.79092428,27.88492074,25.57342402,27.72618703,156965.34528779,5821.48153628,0,0,0,26.96312687
1642032000000,2022-01-13 00:00:00,DOT/USDT,27.27980877,27.688,25.72782652,25.756798,175719.19601953,6597.20998555,0,0,0,26.63538016
1641945600000,2022-01-12 00:00:00,DOT/USDT,25.70542691,27.55139688,25.46012462,27.28994566,282787.37046383,10536.69734972,0,0,0,26.83833093
1641859200000,2022-01-11 00:00:00,DOT/USDT,23.7459,25.9498166,23.51067779,25.58885997,115618.77826362,4687.26425189,0,0,0,24.66657991
1641772800000,2022-01-10 00:00:00,DOT/USDT,24.62812239,25.18551627,22.5,23.77567188,329314.18358167,14000.6109363,0,0,0,23.52141524
1641686400000,2022-01-09 00:00:00,DOT/USDT,23.94351289,25.27014497,23.71691908,24.62649703,192935.6885355,7858.6747502,0,0,0,24.55066466
1641600000000,2022-01-08 00:00:00,DOT/USDT,24.92646183,25.51248083,23.13054338,23.94760481,279148.14536635,11360.14044148,0,0,0,24.57259633
1641513600000,2022-01-07 00:00:00,DOT/USDT,26.73868466,26.82198519,24.27242273,24.84421981,490942.79354468,19467.96231942,0,0,0,25.2179856
1641427200000,2022-01-06 00:00:00,DOT/USDT,26.6830102,27.35341413,25.49255058,26.70486403,193434.23314195,7354.66606176,0,0,0,26.30088592
1641340800000,2022-01-05 00:00:00,DOT/USDT,28.75286661,30.361794,25.02796666,26.68642402,359172.2196179,12922.43548056,0,0,0,27.79446801
1641254400000,2022-01-04 00:00:00,DOT/USDT,30.08690561,30.56459072,28.69231445,28.70858118,237603.24254547,7974.79882286,0,0,0,29.79426162
1641168000000,2022-01-03 00:00:00,DOT/USDT,29.71548356,30.88815232,28.65295122,30.10475697,243322.99276389,8153.51717865,0,0,0,29.84270314
1641081600000,2022-01-02 00:00:00,DOT/USDT,28.61988403,30.64105575,27.85962882,29.71120993,301204.42371328,10148.49288238,0,0,0,29.67971965
1640995200000,2022-01-01 00:00:00,DOT/USDT,26.64939514,28.61361879,26.6482169,28.58760093,129589.65234626,4676.88765756,0,0,0,27.70852366
1640908800000,2021-12-31 00:00:00,DOT/USDT,27.51330904,28.13700038,26.26059214,26.69907219,171040.92708541,6321.703004,0,0,0,27.0561472
1640822400000,2021-12-30 00:00:00,DOT/USDT,26.81156525,28.39911759,26.2012615,27.5531014,211624.59570071,7649.96000129,0,0,0,27.66349048
1640736000000,2021-12-29 00:00:00,DOT/USDT,27.86076689,28.96705913,26.51620016,26.7878564,200846.44983861,7252.1477068,0,0,0,27.69475443
1640649600000,2021-12-28 00:00:00,DOT/USDT,30.91666924,30.93558707,27.47,27.85708407,422219.30831983,14455.80649327,0,0,0,29.2075927
1640563200000,2021-12-27 00:00:00,DOT/USDT,31.38710738,32.77784807,30.85114203,30.9325165,284822.39124499,8940.30077961,0,0,0,31.85825603
1640476800000,2021-12-26 00:00:00,DOT/USDT,28.85400286,31.7169715,28.28012529,31.30213999,334791.12781786,11139.93731944,0,0,0,30.05323263
1640390400000,2021-12-25 00:00:00,DOT/USDT,28.14481177,29.11979697,27.98402437,28.83467383,82121.66408659,2891.23930629,0,0,0,28.40362051
1640304000000,2021-12-24 00:00:00,DOT/USDT,29.14454021,29.6812459,27.87106517,28.1103335,291077.00714532,10048.35511711,0,0,0,28.96762741
1640217600000,2021-12-23 00:00:00,DOT/USDT,27.22853816,29.78252916,26.77007764,29.12590268,240283.38343268,8514.86776487,0,0,0,28.21927363
1640131200000,2021-12-22 00:00:00,DOT/USDT,25.18826067,28.21264824,24.99976221,27.213726,237972.6985828,8799.77465501,0,0,0,27.04304461
1640044800000,2021-12-21 00:00:00,DOT/USDT,24.08763802,25.6,23.75379857,25.17690586,223336.65969879,9057.95839652,0,0,0,24.65640157
1639958400000,2021-12-20 00:00:00,DOT/USDT,24.76583991,24.99334987,23.31430711,24.06236666,193130.67223734,8013.30761502,0,0,0,24.10124277
1639872000000,2021-12-19 00:00:00,DOT/USDT,25.49195625,25.86973011,24.66629799,24.7812274,139056.54653849,5522.44191115,0,0,0,25.18026423
1639785600000,2021-12-18 00:00:00,DOT/USDT,24.68608239,25.74831599,24.24756322,25.5136301,128686.55889121,5118.85768556,0,0,0,25.1397024
1639699200000,2021-12-17 00:00:00,DOT/USDT,26.04258841,26.20848807,24.19514411,24.64306566,262143.95114391,10455.78249498,0,0,0,25.07167218
1639612800000,2021-12-16 00:00:00,DOT/USDT,27.18414559,27.84308699,25.7314438,26.02960822,375264.87037137,14005.12302427,0,0,0,26.79482855
1639526400000,2021-12-15 00:00:00,DOT/USDT,26.16432017,27.95475793,24.34712279,27.12903945,253192.02849788,9570.62212734,0,0,0,26.45512748
1639440000000,2021-12-14 00:00:00,DOT/USDT,25.97839831,26.68457042,25.0404,26.16510486,313509.49194174,12079.78684472,0,0,0,25.95323046
1639353600000,2021-12-13 00:00:00,DOT/USDT,29.53587373,29.79740356,25.593381,25.94729322,557832.86531906,20524.02217412,0,0,0,27.17950997
1639267200000,2021-12-12 00:00:00,DOT/USDT,27.79264327,30.073821,27.33565124,29.57951801,161868.28204466,5585.76159067,0,0,0,28.9787309
1639180800000,2021-12-11 00:00:00,DOT/USDT,26.4001666,28.14048083,25.85714375,27.73831983,224526.52231317,8174.54899036,0,0,0,27.46653333
1639094400000,2021-12-10 00:00:00,DOT/USDT,26.97619122,28.40060758,25.74609515,26.39031517,639434.6230978,23871.08343284,0,0,0,26.78699627
1639008000000,2021-12-09 00:00:00,DOT/USDT,29.84739467,30.08429348,26.84604575,26.94170392,247006.77271899,8840.21839771,0,0,0,27.9412523
1638921600000,2021-12-08 00:00:00,DOT/USDT,30.47257181,30.5850653,28.07287654,29.79412266,272792.22182928,9322.25163064,0,0,0,29.26248213
1638835200000,2021-12-07 00:00:00,DOT/USDT,28.12295149,31.46043366,27.76993885,30.48862154,419902.51040831,14191.63033271,0,0,0,29.5880389
1638748800000,2021-12-06 00:00:00,DOT/USDT,28.31722603,28.89350455,24.93153459,28.18507778,360318.13958424,13548.56151505,0,0,0,26.59456793
1638662400000,2021-12-05 00:00:00,DOT/USDT,29.4436547,29.70691673,26.34167623,28.27904626,297395.44591908,10648.56877946,0,0,0,27.9282082
1638576000000,2021-12-04 00:00:00,DOT/USDT,33.7603173,33.82690272,24.81233664,29.45102858,1334173.83516343,47023.26717847,0,0,0,28.37263157
1638489600000,2021-12-03 00:00:00,DOT/USDT,35.77579207,36.8181772,32.6,33.68313291,444229.63739358,12636.3366276,0,0,0,35.15493853
1638403200000,2021-12-02 00:00:00,DOT/USDT,36.76407791,36.76918458,35.07926234,35.77527155,230741.18731825,6449.06496348,0,0,0,35.77901426
1638316800000,2021-12-01 00:00:00,DOT/USDT,37.9080517,38.72960537,36.23724635,36.76597723,168592.87394293,4505.96135254,0,0,0,37.41551707
1638230400000,2021-11-30 00:00:00,DOT/USDT,37.162231,39.31288857,35.44421399,37.92456518,429460.444351,11541.67028048,0,0,0,37.20955753
1638144000000,2021-11-29 00:00:00,DOT/USDT,35.81407633,37.52406811,35.42998878,37.10193399,804252.91068942,22011.89258745,0,0,0,36.53719949
1638057600000,2021-11-28 00:00:00,DOT/USDT,35.15807313,35.82817491,32.27965661,35.78048667,492212.06893653,14546.45752601,0,0,0,33.83724649
1637971200000,2021-11-27 00:00:00,DOT/USDT,34.54383349,35.95352336,34.45533688,35.15807313,155669.13971869,4412.00741529,0,0,0,35.28306393
1637884800000,2021-11-26 00:00:00,DOT/USDT,39.50748987,39.60675119,33.71178664,34.46604973,1004817.80823544,28147.5679151,0,0,0,35.69821063
1637798400000,2021-11-25 00:00:00,DOT/USDT,38.3073396,40.92163772,38.05202367,39.44992695,225150.84965014,5689.03219479,0,0,0,39.57630084
1637712000000,2021-11-24 00:00:00,DOT/USDT,40.80521684,40.89737318,38.06846335,38.26213172,298027.34496403,7621.21877046,0,0,0,39.10494553
1637625600000,2021-11-23 00:00:00,DOT/USDT,39.44341028,41.45741949,38.55104181,40.79657287,461475.36042099,11423.27721799,0,0,0,40.39780805
1637539200000,2021-11-22 00:00:00,DOT/USDT,41.99048215,42.13439999,38.79972902,39.48054571,698224.42876502,17393.32534783,0,0,0,40.1432397
1637452800000,2021-11-21 00:00:00,DOT/USDT,42.10068115,43.54657604,40.67162207,42.03536247,502073.79803732,11977.84142547,0,0,0,41.9168847
1637366400000,2021-11-20 00:00:00,DOT/USDT,41.27343961,42.0808458,39.884429,42.04183625,307251.55149458,7493.87289518,0,0,0,41.00036867
1637280000000,2021-11-19 00:00:00,DOT/USDT,39.09028548,42.25023739,38.423842,41.22964433,385429.10708569,9454.16983118,0,0,0,40.76815986
1637193600000,2021-11-18 00:00:00,DOT/USDT,42.75,43.23538475,37.63,39.08438559,700114.04330268,17661.75557705,0,0,0,39.64011619
1637107200000,2021-11-17 00:00:00,DOT/USDT,40.82581056,42.74739032,38.79272629,42.74739032,581225.51456036,14339.60664716,0,0,0,40.53287714
1637020800000,2021-11-16 00:00:00,DOT/USDT,44.74820983,44.74820983,38.53,40.84759493,1365573.86635809,32980.79354582,0,0,0,41.4051246
1636934400000,2021-11-15 00:00:00,DOT/USDT,46.38,47.45239466,44.5524,44.77179493,294026.0679742,6384.28698025,0,0,0,46.05464461
1636848000000,2021-11-14 00:00:00,DOT/USDT,47.18696695,47.82122725,45.02737336,46.35455965,110608.91628193,2402.43992368,0,0,0,46.04024233
1636761600000,2021-11-13 00:00:00,DOT/USDT,45.93077661,47.50418749,44.92581379,47.09558484,191397.80437995,4135.16435149,0,0,0,46.28541651
1636675200000,2021-11-12 00:00:00,DOT/USDT,47.504509,47.69015004,44.13212748,45.91106238,540301.23279347,11785.2864317,0,0,0,45.84540527
1636588800000,2021-11-11 00:00:00,DOT/USDT,46.81758663,49.39968044,45.56781719,47.52414595,435468.13070993,9063.83421843,0,0,0,48.04458248
1636502400000,2021-11-10 00:00:00,DOT/USDT,50.74789203,51.98990106,42.52523731,46.81186349,1991871.21062081,42036.56502125,0,0,0,47.38425248
1636416000000,2021-11-09 00:00:00,DOT/USDT,53.321,53.35622209,50.3306,50.7300433,452520.60600811,8703.22588778,0,0,0,51.99458359
1636329600000,2021-11-08 00:00:00,DOT/USDT,52.26354699,53.8546335,51.68651755,53.38196563,496276.95675999,9349.49184175,0,0,0,53.08063423
1636243200000,2021-11-07 00:00:00,DOT/USDT,51.81912529,53.44611066,51.322697,52.18209754,887654.67168794,16984.70851695,0,0,0,52.26199029
1636156800000,2021-11-06 00:00:00,DOT/USDT,51.75711731,52.37734742,49,51.88393268,553849.22910526,10905.005601,0,0,0,50.78853229
1636070400000,2021-11-05 00:00:00,DOT/USDT,53.83008829,53.90715969,50.59253276,51.74536681,538978.79657758,10351.20183106,0,0,0,52.06919982
1635984000000,2021-11-04 00:00:00,DOT/USDT,53.321349,55.01913623,52.2,53.88400508,1646292.25530157,30868.75935624,0,0,0,53.33198643
