https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LINK,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1617580800000,2021-04-05 00:00:00,LINK/USDT,30.7601499,32.564031,29.73564733,32.34687279,7749796.1484762208310704,248438.66436872,0,0,0,31.19400182
1617494400000,2021-04-04 00:00:00,LINK/USDT,29.26109569,31.47838155,28.72816443,30.74044407,4626970.055358302323728,152308.4936961,0,0,0,30.37893648
1617408000000,2021-04-03 00:00:00,LINK/USDT,32.51935334,33.15,29.26109569,29.29597705,11622275.40359653415764,365851.636349,0,0,0,31.76772836
1617321600000,2021-04-02 00:00:00,LINK/USDT,30.01263325,32.56711474,29.59232567,32.2660448,5703274.9975068503828724,183462.86247918,0,0,0,31.08680918
1617235200000,2021-04-01 00:00:00,LINK/USDT,29.4,31.08465866,29.32296389,30.15500767,11837782.8309178062461175,396043.11911805,0,0,0,29.89013635
1617148800000,2021-03-31 00:00:00,LINK/USDT,27.73143708,29.36942712,26.26,29.36670823,3896849.1187034939192544,139932.44154576,0,0,0,27.84807494
1617062400000,2021-03-30 00:00:00,LINK/USDT,28.13863041,28.5413498,27.5,27.81678278,1975832.8009595770924734,70639.59832989,0,0,0,27.97061206
1616976000000,2021-03-29 00:00:00,LINK/USDT,26.70602799,28.55682844,26.46257233,28.08678812,2890171.1338280336441256,103990.07782079,0,0,0,27.79275864
1616889600000,2021-03-28 00:00:00,LINK/USDT,26.91923025,27.6253418,26.15,26.65272496,1939161.8434080635147478,72174.38582463,0,0,0,26.86772906
1616803200000,2021-03-27 00:00:00,LINK/USDT,27.42146637,27.44569865,26.03640543,26.85298725,3028898.3723685749068788,113738.99108259,0,0,0,26.63025532
1616716800000,2021-03-26 00:00:00,LINK/USDT,25.71228032,27.39270932,25.37896196,27.37094538,3457275.4289756970361792,129185.62822976,0,0,0,26.76207467
1616630400000,2021-03-25 00:00:00,LINK/USDT,24.74721728,26.56485455,24.47429756,25.53551792,2112938.1909442769970231,82382.57718551,0,0,0,25.64787681
1616544000000,2021-03-24 00:00:00,LINK/USDT,26.90032165,27.83793184,23.886367,24.88706866,2153948.825995709076477,81612.8915129,0,0,0,26.39226213
1616457600000,2021-03-23 00:00:00,LINK/USDT,27.24648661,27.8935075,26.70483962,26.80351361,3845803.5288082592986353,140870.15613431,0,0,0,27.30034263
1616371200000,2021-03-22 00:00:00,LINK/USDT,29.17642505,29.41196271,27.25207797,27.25207797,2839679.8862160994907224,99372.04722668,0,0,0,28.57624418
1616284800000,2021-03-21 00:00:00,LINK/USDT,29.5585185,30.05989729,28.6416165,29.23027858,2273789.607121866269288,77340.2897128,0,0,0,29.39980721
1616198400000,2021-03-20 00:00:00,LINK/USDT,29.71680082,31.39028194,29.59654691,29.61391306,3518459.6475151812376516,114821.30334338,0,0,0,30.64291682
1616112000000,2021-03-19 00:00:00,LINK/USDT,29.35749702,30.55474484,28.74283652,29.79385521,5331627.7079568338795987,176731.99433377,0,0,0,30.16786931
1616025600000,2021-03-18 00:00:00,LINK/USDT,31.06764354,31.3011659,29.03885721,29.4414597,3248252.7142995671415779,107838.63885607,0,0,0,30.12141797
1615939200000,2021-03-17 00:00:00,LINK/USDT,27.91983392,31.15676603,27.32246758,31.02409148,6934796.2035653484987132,234592.86294724,0,0,0,29.56098543
1615852800000,2021-03-16 00:00:00,LINK/USDT,27.47290575,28.09862716,26.41742671,27.68274738,7076860.4049598292135805,257385.32617005,0,0,0,27.49519761
1615766400000,2021-03-15 00:00:00,LINK/USDT,28.5413498,29.33305238,26.85201129,27.51,7626311.905198534485924,273241.83569655,0,0,0,27.91048408
1615680000000,2021-03-14 00:00:00,LINK/USDT,29.71680082,30.15588005,28.56196754,28.65186985,2377766.0980370300990532,81485.19532204,0,0,0,29.18034483
1615593600000,2021-03-13 00:00:00,LINK/USDT,28.25348925,30.57324331,27,29.78846011,6657932.6301678840132015,224141.76766763,0,0,0,29.70411405
1615507200000,2021-03-12 00:00:00,LINK/USDT,30.25077535,30.4,27.72,28.32562596,4722831.9859345494797888,165233.26390672,0,0,0,28.58281604
1615420800000,2021-03-11 00:00:00,LINK/USDT,29.73636363,30.40143096,28.65186985,30.01454496,4106974.5395787009911376,139318.47501232,0,0,0,29.47903743
1615334400000,2021-03-10 00:00:00,LINK/USDT,31.47791932,31.78602941,29.3,30.00282,9316459.7615351615860296,306383.58648972,0,0,0,30.40782918
1615248000000,2021-03-09 00:00:00,LINK/USDT,31.78952788,31.97,30.38704697,31.46873918,5233009.6825167404104026,168008.01520602,0,0,0,31.14738113
1615161600000,2021-03-08 00:00:00,LINK/USDT,28.61014424,31.78952788,28.30544206,31.78952788,5116312.315897593057958,170821.16825918,0,0,0,29.9512781
1615075200000,2021-03-07 00:00:00,LINK/USDT,28.36641264,29.07521424,27.5,28.50495663,2065154.217857980306486,73344.81701404,0,0,0,28.15678465
1614988800000,2021-03-06 00:00:00,LINK/USDT,28.03327516,28.36345575,26.5,28.31706223,1413268.8778404296153865,51178.55414385,0,0,0,27.61447449
1614902400000,2021-03-05 00:00:00,LINK/USDT,27.628632,28.2,25.7037894,27.91983392,5031345.779903926331902,185857.3326646,0,0,0,27.07101037
1614816000000,2021-03-04 00:00:00,LINK/USDT,29.85535842,30.53659913,27.29108853,27.71944416,5062847.51322548624889,176885.9130781,0,0,0,28.6221069
1614729600000,2021-03-03 00:00:00,LINK/USDT,28.45686564,31.38,28.19089945,29.95877642,4622575.8312572748202488,153199.86242236,0,0,0,30.17349858
1614643200000,2021-03-02 00:00:00,LINK/USDT,27.76153031,30.40143096,27.17,28.49166813,7213150.3490591219138023,250513.72655897,0,0,0,28.79343359
1614556800000,2021-03-01 00:00:00,LINK/USDT,24.75413536,27.7,24.67280785,27.7,3033181.829441646308427,115513.94526015,0,0,0,26.25814418
1614470400000,2021-02-28 00:00:00,LINK/USDT,26.1340272,26.70602799,22.892,24.57610575,4170190.5807343527662496,172101.43955352,0,0,0,24.23100348
1614384000000,2021-02-27 00:00:00,LINK/USDT,25.1624566,27.36287785,24.97300551,26.198997,3862939.471296492791112,147100.4399849,0,0,0,26.26055688
1614297600000,2021-02-26 00:00:00,LINK/USDT,24.61080494,26.94519096,23.7,25.13777016,5620409.0350517148522,225815.296918,0,0,0,24.8894079
1614211200000,2021-02-25 00:00:00,LINK/USDT,28.12080252,28.61850716,24.48379582,24.7,4698452.216290538384357,174578.0821381,0,0,0,26.91318497
1614124800000,2021-02-24 00:00:00,LINK/USDT,25.96,29.19334992,24.58192011,28.10914,8945002.5838082052835478,321792.37423646,0,0,0,27.79743493
1614038400000,2021-02-23 00:00:00,LINK/USDT,31.5724427,31.65950488,21.2,25.92739892,15620866.4325667986993975,609884.49881455,0,0,0,25.61282745
1613952000000,2021-02-22 00:00:00,LINK/USDT,34.1552984,34.15529841,24.91362598,31.5393442,18213166.3885440908143422,605462.15992074,0,0,0,30.08142803
1613865600000,2021-02-21 00:00:00,LINK/USDT,33.76534567,35.23248874,33.34467209,34.03794723,7813573.4094226760819247,228622.15033971,0,0,0,34.17679957
1613779200000,2021-02-20 00:00:00,LINK/USDT,34.78311775,36.8903603,32.27248294,34.12417485,16296997.9176588477885376,463140.82140832,0,0,0,35.18799718
1613692800000,2021-02-19 00:00:00,LINK/USDT,32.49579417,35.38776805,31.47221803,34.68066309,26802914.1489909221776585,782174.57648771,0,0,0,34.26717635
1613606400000,2021-02-18 00:00:00,LINK/USDT,32.30150324,33.54042992,31.89,32.40491465,10296064.740079123298531,313341.39277709,0,0,0,32.8589359
1613520000000,2021-02-17 00:00:00,LINK/USDT,31.71154523,32.62975386,30.05611597,32.25944757,8676641.7076921267606596,275422.16367321,0,0,0,31.50306276
1613433600000,2021-02-16 00:00:00,LINK/USDT,32.51508477,33.37170164,30.86855341,32.0494201,12382773.8524792747013448,384618.31981439,0,0,0,32.19496632
1613347200000,2021-02-15 00:00:00,LINK/USDT,33.23357921,34.89,27.00356652,32.43214878,26983115.364431398190634,848937.3368238,0,0,0,31.78457843
1613260800000,2021-02-14 00:00:00,LINK/USDT,34.27109349,35.56709478,32.35438795,33.22561356,34217062.8122573884992842,1005169.03348202,0,0,0,34.04110321
1613174400000,2021-02-13 00:00:00,LINK/USDT,30.66212062,34.71860548,29.07081505,34.22160153,22902565.8185039359769475,728795.43534651,0,0,0,31.42523225
1613088000000,2021-02-12 00:00:00,LINK/USDT,27.86435807,31.40419825,26.72990614,30.54876137,14332790.5618467472704848,490838.23240106,0,0,0,29.20064008
1613001600000,2021-02-11 00:00:00,LINK/USDT,26.6405255,28.5286317,26.28581757,27.82978018,15601472.4406649788738062,563063.60837421,0,0,0,27.70818822
1612915200000,2021-02-10 00:00:00,LINK/USDT,27.89816704,28.6,25.41959613,26.97854888,20873643.4290994483213536,759682.16976534,0,0,0,27.47681104
1612828800000,2021-02-09 00:00:00,LINK/USDT,25.53020338,28.10357404,24.96890425,27.67482201,7232869.0390608688507415,277119.59660851,0,0,0,26.10017165
1612742400000,2021-02-08 00:00:00,LINK/USDT,24.76172236,25.90331672,24,25.41959689,3646858.5492103669637304,145070.44419879,0,0,0,25.13853576
1612656000000,2021-02-07 00:00:00,LINK/USDT,24.956032,25.31190026,22.80075795,24.86181985,4045310.9124506327501952,168548.42944464,0,0,0,24.00088168
1612569600000,2021-02-06 00:00:00,LINK/USDT,26.28582643,26.8,24.2,25.02142862,4045766.2593435824799608,160356.53355547,0,0,0,25.22981864
1612483200000,2021-02-05 00:00:00,LINK/USDT,24.6189814,26.975347,24.48982919,26.46257233,8277329.797104633751782,318287.56788765,0,0,0,26.00582188
1612396800000,2021-02-04 00:00:00,LINK/USDT,25.16226333,26.1,22.80075795,24.52925663,5397137.8787292358170924,222043.54935596,0,0,0,24.30666369
1612310400000,2021-02-03 00:00:00,LINK/USDT,23.74826458,25.521622,23.61306654,25.14283133,5658874.4288142367703308,229693.78236044,0,0,0,24.63660257
1612224000000,2021-02-02 00:00:00,LINK/USDT,22.97188405,24.18,22.77660009,23.6236802,1980836.4894475835978076,84951.80853468,0,0,0,23.31717857
1612137600000,2021-02-01 00:00:00,LINK/USDT,22.47475781,23.18999999,21.73999281,22.83492281,3268670.304519740362502,146516.67239329,0,0,0,22.3092038
1612051200000,2021-01-31 00:00:00,LINK/USDT,23.79125032,24.57000001,22.10431332,22.65593132,1949833.597197831006319,84162.54840314,0,0,0,23.16747335
1611964800000,2021-01-30 00:00:00,LINK/USDT,22.88266682,23.93331435,22.15306122,23.62791375,2122350.2357069550740944,91994.96475214,0,0,0,23.07028696
1611878400000,2021-01-29 00:00:00,LINK/USDT,22.95770424,24.27551019,22.05000001,22.81632653,3246998.7295353526847721,140399.29570719,0,0,0,23.12688759
1611792000000,2021-01-28 00:00:00,LINK/USDT,21.04761675,24.57940968,20.56122448,22.98847257,3082062.4817969859845896,132317.92159388,0,0,0,23.29285742
1611705600000,2021-01-27 00:00:00,LINK/USDT,22.94897959,22.94897959,20.18,21.04761668,2093168.9818257170860492,98780.23095863,0,0,0,21.19016084
1611619200000,2021-01-26 00:00:00,LINK/USDT,23.34693877,23.87755102,21.7259991,23.05049434,3150864.182454752437677,139113.00337034,0,0,0,22.64967405
1611532800000,2021-01-25 00:00:00,LINK/USDT,24.73347318,25.67374862,22.66352016,23.41205806,3106199.9679985854769624,127298.93470948,0,0,0,24.40083238
1611446400000,2021-01-24 00:00:00,LINK/USDT,24.71806325,24.84864141,23.11,24.65826053,2843354.6515903980068684,117137.31355502,0,0,0,24.27368842
1611360000000,2021-01-23 00:00:00,LINK/USDT,21.50187996,25.46799936,21.16559184,24.71806325,6182131.650735491538634,258611.88524357,0,0,0,23.9050562
1611273600000,2021-01-22 00:00:00,LINK/USDT,18.30612254,22.39999999,17.16827415,21.58031772,4803886.782489501872676,232728.2333118,0,0,0,20.64161582
1611187200000,2021-01-21 00:00:00,LINK/USDT,21.92696123,21.93,18.15357305,18.43877551,3796973.402076828374443,197576.00456245,0,0,0,19.21778614
1611100800000,2021-01-20 00:00:00,LINK/USDT,20.55865,21.91344725,18.99999999,21.85866363,2721371.6877723255404856,132678.99114744,0,0,0,20.51094649
1611014400000,2021-01-19 00:00:00,LINK/USDT,22.1,22.81632652,20.5,20.56122448,3963115.336667626048845,182111.56077071,0,0,0,21.7620195
1610928000000,2021-01-18 00:00:00,LINK/USDT,23.21428571,23.61224489,21.11285318,22.09999999,3169635.780985933940395,143209.7513015,0,0,0,22.13282093
1610841600000,2021-01-17 00:00:00,LINK/USDT,20.3,23.79981014,19.17830263,23.34693877,4383419.7275943816984714,202398.56333527,0,0,0,21.65736582
1610755200000,2021-01-16 00:00:00,LINK/USDT,20.91534016,22.94,19.6,20.3423678,5401480.0676885466131622,251423.00571054,0,0,0,21.48363493
1610668800000,2021-01-15 00:00:00,LINK/USDT,17.93968966,21.363,17.5,20.52888134,7310090.1008253527793696,380838.21960288,0,0,0,19.19473867
1610582400000,2021-01-14 00:00:00,LINK/USDT,16.19999,17.93968966,15.34539094,17.93968966,1396575.7769455675837694,84243.32147227,0,0,0,16.57788122
1610496000000,2021-01-13 00:00:00,LINK/USDT,13.89299965,16.19999053,13.4,15.86923426,2766662.8982707353212928,179678.79346413,0,0,0,15.39782656
1610409600000,2021-01-12 00:00:00,LINK/USDT,14.84177541,15.4899,13.70000003,13.88,1104732.0992640530351213,76184.71317551,0,0,0,14.50070563
1610323200000,2021-01-11 00:00:00,LINK/USDT,16.0864831,16.12447983,12.616,14.5,2923411.131136174904102,200304.75828371,0,0,0,14.5948162
1610236800000,2021-01-10 00:00:00,LINK/USDT,17.42928639,18.40248668,15.5,16.08646563,3115007.9985450472347174,182678.56844442,0,0,0,17.05185247
1610150400000,2021-01-09 00:00:00,LINK/USDT,15.36266666,17.82,15.01972676,17.59085051,1884288.688586845074968,114826.68011746,0,0,0,16.4098508
1610064000000,2021-01-08 00:00:00,LINK/USDT,16.05555554,16.23610895,14.20000001,15.36266591,1014892.8712615931130123,66052.88162781,0,0,0,15.36485383
1609977600000,2021-01-07 00:00:00,LINK/USDT,17.21949707,17.44444124,15.15277777,15.84869702,2021960.3878803612442988,123015.81394708,0,0,0,16.43658911
1609891200000,2021-01-06 00:00:00,LINK/USDT,14.4305597,17.22023095,14.14015,17.19249707,5280099.629872380466995,335945.36828898,0,0,0,15.71713775
1609804800000,2021-01-05 00:00:00,LINK/USDT,13.86185619,14.7829558,13.05324615,14.43055956,3371880.5710583290008486,238771.12571083,0,0,0,14.12181042
1609718400000,2021-01-04 00:00:00,LINK/USDT,13.53304113,15.58333333,12.55,13.52777798,3865542.5118617649094944,283656.92540879,0,0,0,13.62752736
1609632000000,2021-01-03 00:00:00,LINK/USDT,12.23470226,13.99999999,11.81215865,13.66124624,3321133.1160043583463272,254091.75734714,0,0,0,13.07060548
1609545600000,2021-01-02 00:00:00,LINK/USDT,11.8,12.39999999,11.49490726,11.93001838,543648.0074988597806284,45697.66214534,0,0,0,11.89662626
1609459200000,2021-01-01 00:00:00,LINK/USDT,11.16347557,12.4,11.16347557,11.88778761,397084.2168276911803425,33431.99082707,0,0,0,11.87737275
1609372800000,2020-12-31 00:00:00,LINK/USDT,11.18055555,11.84737663,10.959,11.1881246,466010.407483901517494,41070.78047951,0,0,0,11.3465194
1609286400000,2020-12-30 00:00:00,LINK/USDT,11.79894669,11.9706843,11.02999974,11.39762393,570510.3707148676869517,50793.54449119,0,0,0,11.23194643
1609200000000,2020-12-29 00:00:00,LINK/USDT,12.73038337,13,10.77387016,11.75618484,1812167.0777897794325614,157687.26077138,0,0,0,11.49215903
1609113600000,2020-12-28 00:00:00,LINK/USDT,12.1,12.9861111,12.08333333,12.73500687,1307811.724030010816136,104432.26257015,0,0,0,12.52306224
1609027200000,2020-12-27 00:00:00,LINK/USDT,10.95999149,13.16666666,10.5,12.23598854,653259.0784585326143265,55666.21269305,0,0,0,11.73528873
1608940800000,2020-12-26 00:00:00,LINK/USDT,11.72124018,11.7657465,10.6,10.95999149,762644.802129331710924,69307.07305101,0,0,0,11.0038524
1608854400000,2020-12-25 00:00:00,LINK/USDT,11.45920592,11.89747,11.1326464,11.7213837,325672.1538932105296074,28374.10276822,0,0,0,11.47779567
1608768000000,2020-12-24 00:00:00,LINK/USDT,10.88390618,11.65,9.96990757,11.55,919136.7975284553937559,87031.27920967,0,0,0,10.56099377
1608681600000,2020-12-23 00:00:00,LINK/USDT,12.81,12.81,8.84273827,10.97097721,1535717.9289074896729058,135778.64576827,0,0,0,11.31045254
1608595200000,2020-12-22 00:00:00,LINK/USDT,12.29571479,12.82,11.81169276,12.80555555,402646.695233886424672,32867.82459584,0,0,0,12.25048205
1608508800000,2020-12-21 00:00:00,LINK/USDT,12.90279354,13.21748212,12.09977028,12.39487378,514822.0343777303894934,40968.58040674,0,0,0,12.56626491
1608422400000,2020-12-20 00:00:00,LINK/USDT,13.37454678,13.7582303,12.6909806,13.006,871373.9111664188977536,65374.58014304,0,0,0,13.32894084
1608336000000,2020-12-19 00:00:00,LINK/USDT,13.3736062,13.95335906,13.32407471,13.36735184,407404.502954873207001,29684.27039481,0,0,0,13.7245921
1608249600000,2020-12-18 00:00:00,LINK/USDT,13.34722222,13.97924252,13.2038,13.43264238,1611287.6598254667719664,119621.26424112,0,0,0,13.46990997
1608163200000,2020-12-17 00:00:00,LINK/USDT,13.5,14.43197499,13.1,13.43152693,1379029.478092756337646,100503.22676187,0,0,0,13.7212458
1608076800000,2020-12-16 00:00:00,LINK/USDT,12.62500002,13.43975436,12.36,13.43421334,1725995.144732953118688,131489.8415392,0,0,0,13.12645239
1607990400000,2020-12-15 00:00:00,LINK/USDT,12.83,12.98054442,12.49427636,12.65062971,498054.8966562220382082,39259.30196946,0,0,0,12.68629017
1607904000000,2020-12-14 00:00:00,LINK/USDT,12.81947793,12.98054359,12.29571476,12.83822892,818624.947382124482264,65190.56353718,0,0,0,12.5574148
1607817600000,2020-12-13 00:00:00,LINK/USDT,12.33441128,13.21748211,12.08333333,12.98611111,303852.586477127947776,23909.12874768,0,0,0,12.7086432
1607731200000,2020-12-12 00:00:00,LINK/USDT,11.7,12.29571479,11.7,12.2,186080.0999292620096418,15325.31911398,0,0,0,12.14200491
1607644800000,2020-12-11 00:00:00,LINK/USDT,11.90547622,11.90547622,11.5,11.75615076,98837.4495844564308252,8491.37288742,0,0,0,11.63974906
1607558400000,2020-12-10 00:00:00,LINK/USDT,12.625,12.6479045,11.83648381,11.90277777,222550.7436154413438391,18125.97968713,0,0,0,12.27799807
1607472000000,2020-12-09 00:00:00,LINK/USDT,12.09977028,12.80555555,11.62346162,12.77235736,580261.0357539805299584,47762.79202879,0,0,0,12.14880896
1607385600000,2020-12-08 00:00:00,LINK/USDT,13.10056685,13.16666666,12.08333333,12.11727093,1463330.4979558008125535,115490.24951455,0,0,0,12.67059777
1607299200000,2020-12-07 00:00:00,LINK/USDT,13.52617558,13.52777777,12.90069764,13.10737114,222302.163020837389137,16946.79401565,0,0,0,13.11765298
1607212800000,2020-12-06 00:00:00,LINK/USDT,13.21748212,13.50061884,12.79957119,13.42000001,252630.4924067828309892,18946.17974892,0,0,0,13.33411251
1607126400000,2020-12-05 00:00:00,LINK/USDT,12.625,13.28375862,12.59559722,13.165,359620.974308463551264,27521.67732272,0,0,0,13.0668262
1607040000000,2020-12-04 00:00:00,LINK/USDT,13.89523215,14.0243619,12.59559722,12.69717462,472464.8018027868628352,35424.67622272,0,0,0,13.33716641
1606953600000,2020-12-03 00:00:00,LINK/USDT,13.97924255,14.20380506,13.6768492,13.94516768,2406965.0729340422970985,173850.39750611,0,0,0,13.84503635
1606867200000,2020-12-02 00:00:00,LINK/USDT,13.347222,14.09107646,13,13.98954581,539301.5407184975127024,40064.72889912,0,0,0,13.46075602
1606780800000,2020-12-01 00:00:00,LINK/USDT,14.30993397,14.8062557,13.0939721,13.465131,2983935.1140112343409574,212425.18906009,0,0,0,14.04699286
1606694400000,2020-11-30 00:00:00,LINK/USDT,13.3899,14.34500377,13.3899,14.30993397,1982710.357644984632192,142474.55908928,0,0,0,13.9162414
1606608000000,2020-11-29 00:00:00,LINK/USDT,13.03387581,13.47717776,12.87547318,13.34722222,188064.8780688034309689,14301.11048047,0,0,0,13.15036887
1606521600000,2020-11-28 00:00:00,LINK/USDT,12.59705762,14.57613264,12.35,13.10906681,1517237.067479982087591,116069.35315305,0,0,0,13.07181462
1606435200000,2020-11-27 00:00:00,LINK/USDT,12.69783191,12.9018121,11.98000933,12.49708099,334708.0586449649301,26894.90913765,0,0,0,12.445034
1606348800000,2020-11-26 00:00:00,LINK/USDT,14.19636307,14.43055555,11.26734693,12.66136348,3294440.3920132282991457,264258.75730309,0,0,0,12.46672173
1606262400000,2020-11-25 00:00:00,LINK/USDT,15.63618227,15.8,13.88888888,14.19636313,3932619.148568360257584,268846.0686512,0,0,0,14.62777257
1606176000000,2020-11-24 00:00:00,LINK/USDT,15.26562787,16.33618756,14.95000001,15.6208076,2828225.1733847550114375,179866.13176767,0,0,0,15.72405625
1606089600000,2020-11-23 00:00:00,LINK/USDT,14.55065573,15.43784298,14.30993398,15.26562787,1876203.0869938311721232,125056.66629992,0,0,0,15.00282346
1606003200000,2020-11-22 00:00:00,LINK/USDT,15.46135028,15.672,13.88888888,14.45661101,1090356.3991603867581984,74275.19980752,0,0,0,14.67995242
1605916800000,2020-11-21 00:00:00,LINK/USDT,14.14915499,15.46135028,13.77952953,15.46135028,1890183.8481665228626575,128434.96859685,0,0,0,14.71704995
1605830400000,2020-11-20 00:00:00,LINK/USDT,13.64188667,14.42441345,13.49570477,14.12540491,1816345.379317902390999,128930.67434895,0,0,0,14.08776762
1605744000000,2020-11-19 00:00:00,LINK/USDT,13.62525612,13.92471992,13.07346938,13.59472465,814070.6852217140905522,60550.45173697,0,0,0,13.44450226
1605657600000,2020-11-18 00:00:00,LINK/USDT,13.3978341,14.25,12.69783409,13.53,2758768.9818238598307195,205392.45014293,0,0,0,13.43169615
1605571200000,2020-11-17 00:00:00,LINK/USDT,12.64999102,13.379084,12.56915791,13.379084,1669358.184970324865786,128663.35258931,0,0,0,12.9746206
1605484800000,2020-11-16 00:00:00,LINK/USDT,12.02846145,12.7709403,12.00897453,12.60045544,430656.1482424830397643,34468.22147363,0,0,0,12.49429561
1605398400000,2020-11-15 00:00:00,LINK/USDT,12.59183673,12.60045544,11.86938775,12.11020408,274811.9454829773603222,22684.20925542,0,0,0,12.11468041
1605312000000,2020-11-14 00:00:00,LINK/USDT,12.83265306,12.83265306,12.35102,12.58607291,130175.9619054856252144,10372.79159056,0,0,0,12.54975199
1605225600000,2020-11-13 00:00:00,LINK/USDT,12.41927592,12.95800991,12.32043768,12.87425888,186980.6110377282807048,14680.81532184,0,0,0,12.73639147
1605139200000,2020-11-12 00:00:00,LINK/USDT,12.9,13.09059449,12.29841564,12.3510204,352864.928837890315044,27901.47320092,0,0,0,12.6468207
1605052800000,2020-11-11 00:00:00,LINK/USDT,13.06201945,13.42583181,12.79941681,12.9,2142629.9587879706605632,164858.38227336,0,0,0,12.99679112
1604966400000,2020-11-10 00:00:00,LINK/USDT,12.55008244,13.2196012,12.3510204,12.97759618,464844.1394698871949277,35744.42049647,0,0,0,13.00466291
1604880000000,2020-11-09 00:00:00,LINK/USDT,12.69783409,12.95800991,12.10504632,12.55018807,461093.2467186982097466,36667.97319954,0,0,0,12.57482229
1604793600000,2020-11-08 00:00:00,LINK/USDT,11.72530991,13.02593779,11.50816326,12.72079372,1012680.5983088408123867,79857.23091787,0,0,0,12.68113841
1604707200000,2020-11-07 00:00:00,LINK/USDT,12.29950179,13.49999999,11.38775523,11.74897959,2066171.8710522137292123,165720.36919881,0,0,0,12.46782083
1604620800000,2020-11-06 00:00:00,LINK/USDT,11.09708312,12.23061224,11.02653367,12.16737517,414638.7736083871672211,36150.53319473,0,0,0,11.46978307
1604534400000,2020-11-05 00:00:00,LINK/USDT,10.54145967,11.25835119,10.12649406,11.02079512,520939.5378217827406874,47240.83749562,0,0,0,11.02731377
1604448000000,2020-11-04 00:00:00,LINK/USDT,10.47917631,10.66530611,9.76,10.42448979,632823.5659414697913346,63122.11611574,0,0,0,10.02538579
1604361600000,2020-11-03 00:00:00,LINK/USDT,10.71216879,10.71216879,9.96511827,10.39914276,263345.067111892965804,25682.70883914,0,0,0,10.2537886
1604275200000,2020-11-02 00:00:00,LINK/USDT,11.57110708,11.65701333,10.77,10.78571428,105622.4192456104924602,9415.52896431,0,0,0,11.21789542
1604188800000,2020-11-01 00:00:00,LINK/USDT,11.24106281,11.57110708,11.06192523,11.54718913,38205.4606941871361444,3387.04749349,0,0,0,11.27987156
1604102400000,2020-10-31 00:00:00,LINK/USDT,11.06192523,11.46324426,10.97342983,11.2410628,265473.8764574315710145,23347.81098317,0,0,0,11.37039685
1604016000000,2020-10-30 00:00:00,LINK/USDT,11.33171653,11.42310135,10.78571428,11.1740639,746388.3635872453105766,67503.20109233,0,0,0,11.05708102
1603929600000,2020-10-29 00:00:00,LINK/USDT,11.50816326,11.74897959,11.14693877,11.20759863,210800.268984645933426,18517.3624133,0,0,0,11.38392522
1603843200000,2020-10-28 00:00:00,LINK/USDT,11.8911996,12.11020408,11.2,11.49816326,303181.3752210116624025,26223.14229425,0,0,0,11.56159593
1603756800000,2020-10-27 00:00:00,LINK/USDT,11.82629562,12.3933,11.49313272,11.968436,844856.3071227900667914,70578.37133998,0,0,0,11.97047043
1603670400000,2020-10-26 00:00:00,LINK/USDT,12.01,12.42000033,11.3,11.79607001,490084.1161196891729464,41113.93700572,0,0,0,11.92014562
1603584000000,2020-10-25 00:00:00,LINK/USDT,12.65,12.78264182,11.98,12.02632206,565933.3887135018613744,45969.47716421,0,0,0,12.31106864
1603497600000,2020-10-24 00:00:00,LINK/USDT,12.17042347,12.9154344,11.98709673,12.73765663,1135245.2568655374207915,90657.63023187,0,0,0,12.52233545
1603411200000,2020-10-23 00:00:00,LINK/USDT,11.93995372,12.22302638,11.59999999,12.14764144,346595.993580711816766,29119.72010036,0,0,0,11.90244935
1603324800000,2020-10-22 00:00:00,LINK/USDT,10.83,12.37847969,10.75,11.94,830982.6536460355443732,71229.99650084,0,0,0,11.66618973
1603238400000,2020-10-21 00:00:00,LINK/USDT,9.90427769,11.08375758,9.90427769,10.85754372,625904.4021862482695286,57554.29648406,0,0,0,10.87502481
1603152000000,2020-10-20 00:00:00,LINK/USDT,10.83221498,10.83221498,9.76,9.86167365,290841.7461786346905036,28771.34846451,0,0,0,10.10872836
1603065600000,2020-10-19 00:00:00,LINK/USDT,10.94440407,11.17,10.60039885,10.85754372,372854.6118209676742465,34176.41102717,0,0,0,10.90970645
1602979200000,2020-10-18 00:00:00,LINK/USDT,10.67427308,10.94440407,10.63165318,10.8793921,59696.1099784700240901,5517.29402529,0,0,0,10.81981669
1602892800000,2020-10-17 00:00:00,LINK/USDT,10.51559538,10.68588565,10.43147061,10.60039856,32764.9205911293420615,3099.16615497,0,0,0,10.57217295
1602806400000,2020-10-16 00:00:00,LINK/USDT,10.65469514,10.85754372,10.31095769,10.64249405,175207.5192957565652835,16590.16854735,0,0,0,10.56092461
1602720000000,2020-10-15 00:00:00,LINK/USDT,10.79279229,10.90067195,10.49501304,10.65284449,296479.398318568563824,27694.39351456,0,0,0,10.70539415
1602633600000,2020-10-14 00:00:00,LINK/USDT,11.11977546,11.31377664,10.61,10.90067195,187096.7324448272786276,17045.99614084,0,0,0,10.97599289
1602547200000,2020-10-13 00:00:00,LINK/USDT,11.34328294,11.52469672,10.5800848,11.08525389,167156.1991198295984638,14964.89833451,0,0,0,11.16988538
