https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SHIB,Volume USD
1688342400000,2023-07-03 00:00:00,SHIB/USD,7.694e-06,7.808e-06,7.648e-06,7.764e-06,4222458030.19224,32783.16414641256
1688256000000,2023-07-02 00:00:00,SHIB/USD,7.644e-06,7.725e-06,7.499e-06,7.694e-06,4442536269.607549,34180.87405836048
1688169600000,2023-07-01 00:00:00,SHIB/USD,7.555e-06,7.763e-06,7.527e-06,7.644e-06,3917710781.649189,29946.9812149264
1688083200000,2023-06-30 00:00:00,SHIB/USD,7.34e-06,7.652e-06,7.067e-06,7.555e-06,8054542322.567879,60852.06724700032
1687996800000,2023-06-29 00:00:00,SHIB/USD,7.227e-06,7.425e-06,7.189e-06,7.34e-06,2821555870.048189,20710.22008615371
1687910400000,2023-06-28 00:00:00,SHIB/USD,7.596e-06,7.607e-06,7e-06,7.227e-06,6921818994.626374,50023.985874164806
1687824000000,2023-06-27 00:00:00,SHIB/USD,7.553e-06,7.674e-06,7.486e-06,7.596e-06,3208939791.230967,24375.106654190426
1687737600000,2023-06-26 00:00:00,SHIB/USD,7.934e-06,7.934e-06,7.436e-06,7.553e-06,7452596445.608444,56289.46095368058
1687651200000,2023-06-25 00:00:00,SHIB/USD,7.888e-06,8.313e-06,7.775e-06,7.934e-06,5250501515.311314,41657.479022479965
1687564800000,2023-06-24 00:00:00,SHIB/USD,8.018e-06,8.556e-06,7.836e-06,7.888e-06,3173839819.343772,25035.248494983673
1687478400000,2023-06-23 00:00:00,SHIB/USD,7.843e-06,8.507e-06,7.795e-06,8.018e-06,5488585096.257668,44007.47530179398
1687392000000,2023-06-22 00:00:00,SHIB/USD,7.592e-06,8.476e-06,7.554e-06,7.843e-06,10899212307.987335,85482.52213154467
1687305600000,2023-06-21 00:00:00,SHIB/USD,7.548e-06,8e-06,7.3e-06,7.592e-06,10130706332.396147,76912.32247555155
1687219200000,2023-06-20 00:00:00,SHIB/USD,7.26e-06,7.7e-06,7e-06,7.548e-06,5570125819.028745,42043.309682028965
1687132800000,2023-06-19 00:00:00,SHIB/USD,7.227e-06,7.338e-06,7.152e-06,7.26e-06,2975201355.467946,21599.961840697288
1687046400000,2023-06-18 00:00:00,SHIB/USD,7.218e-06,8.1e-06,6.962e-06,7.227e-06,5049407848.413924,36492.070520487425
1686960000000,2023-06-17 00:00:00,SHIB/USD,6.838e-06,7.904e-06,6.797e-06,7.218e-06,9703712708.308226,70041.39832856877
1686873600000,2023-06-16 00:00:00,SHIB/USD,6.778e-06,7.284e-06,6.625e-06,6.838e-06,6367528231.729713,43541.15804856778
1686787200000,2023-06-15 00:00:00,SHIB/USD,6.562e-06,6.852e-06,6.516e-06,6.778e-06,6469441142.243208,43849.872062124465
1686700800000,2023-06-14 00:00:00,SHIB/USD,6.882e-06,7.346e-06,6.495e-06,6.562e-06,5017301155.378834,32923.53018159591
1686614400000,2023-06-13 00:00:00,SHIB/USD,6.666e-06,6.986e-06,6.614e-06,6.882e-06,5456687342.110822,37552.92228840668
1686528000000,2023-06-12 00:00:00,SHIB/USD,6.885e-06,7.565e-06,6.5e-06,6.666e-06,9050788124.405792,60332.55363728901
1686441600000,2023-06-11 00:00:00,SHIB/USD,6.864e-06,7.548e-06,6.573e-06,6.885e-06,7252575524.847377,49933.98248857419
1686355200000,2023-06-10 00:00:00,SHIB/USD,7.893e-06,7.921e-06,5.5e-06,6.864e-06,40803447254.64401,280074.8619558765
1686268800000,2023-06-09 00:00:00,SHIB/USD,7.94e-06,8.094e-06,7.817e-06,7.893e-06,6340821817.243028,50048.10660349922
1686182400000,2023-06-08 00:00:00,SHIB/USD,7.885e-06,8.015e-06,7.83e-06,7.94e-06,5162679133.406804,40991.67231925003
1686096000000,2023-06-07 00:00:00,SHIB/USD,8.183e-06,8.188e-06,7.775e-06,7.885e-06,4740015756.166323,37375.02423737146
1686009600000,2023-06-06 00:00:00,SHIB/USD,8.017e-06,8.244e-06,7.86e-06,8.183e-06,4458471534.838945,36483.672569587085
1685923200000,2023-06-05 00:00:00,SHIB/USD,8.595e-06,8.653e-06,7.77e-06,8.017e-06,11023956604.647306,88379.06009945745
1685836800000,2023-06-04 00:00:00,SHIB/USD,8.604e-06,8.699e-06,8.568e-06,8.595e-06,3917867198.137469,33674.06856799154
1685750400000,2023-06-03 00:00:00,SHIB/USD,8.619e-06,8.702e-06,8.525e-06,8.604e-06,2553550689.478229,21970.75013227068
1685664000000,2023-06-02 00:00:00,SHIB/USD,8.467e-06,8.719e-06,8.262e-06,8.619e-06,5677553153.11545,48934.83062670206
1685577600000,2023-06-01 00:00:00,SHIB/USD,8.587e-06,8.804e-06,8.459e-06,8.467e-06,3872042289.607215,32784.58206610429
1685491200000,2023-05-31 00:00:00,SHIB/USD,8.662e-06,8.703e-06,8.33e-06,8.587e-06,6124038181.451215,52587.11586412157
1685404800000,2023-05-30 00:00:00,SHIB/USD,8.733e-06,8.812e-06,8.65e-06,8.662e-06,3843314356.315193,33290.788954402204
1685318400000,2023-05-29 00:00:00,SHIB/USD,8.828e-06,8.887e-06,8.684e-06,8.733e-06,4580283112.65205,39999.61242279035
1685232000000,2023-05-28 00:00:00,SHIB/USD,8.637e-06,8.899e-06,8.618e-06,8.828e-06,3898513089.891096,34416.07355755859
1685145600000,2023-05-27 00:00:00,SHIB/USD,8.549e-06,8.646e-06,8.514e-06,8.637e-06,3780879491.485165,32655.456167957374
1685059200000,2023-05-26 00:00:00,SHIB/USD,8.509e-06,8.619e-06,8.436e-06,8.549e-06,3561196705.607492,30444.67063623845
1684972800000,2023-05-25 00:00:00,SHIB/USD,8.509e-06,8.824e-06,8.306e-06,8.509e-06,6056087175.46026,51531.24577599135
1684886400000,2023-05-24 00:00:00,SHIB/USD,8.889e-06,8.889e-06,8.412e-06,8.509e-06,8119376551.333642,69087.77507529795
1684800000000,2023-05-23 00:00:00,SHIB/USD,8.777e-06,9.161e-06,8.77e-06,8.889e-06,5693575769.610873,50610.195016071055
1684713600000,2023-05-22 00:00:00,SHIB/USD,8.527e-06,9e-06,8.423e-06,8.777e-06,6869557039.069073,60294.102131909254
1684627200000,2023-05-21 00:00:00,SHIB/USD,8.705e-06,8.753e-06,8.483e-06,8.527e-06,6369598920.204156,54313.56999258084
1684540800000,2023-05-20 00:00:00,SHIB/USD,8.683e-06,8.771e-06,8.615e-06,8.705e-06,5429988459.286163,47268.04953808605
1684454400000,2023-05-19 00:00:00,SHIB/USD,8.711e-06,8.729e-06,8.604e-06,8.683e-06,7729208350.319839,67112.71610582716
1684368000000,2023-05-18 00:00:00,SHIB/USD,8.769e-06,8.835e-06,8.479e-06,8.711e-06,6528927983.096595,56873.49166075444
1684281600000,2023-05-17 00:00:00,SHIB/USD,8.727e-06,8.847e-06,8.33e-06,8.769e-06,7199637400.602603,63133.62036588423
1684195200000,2023-05-16 00:00:00,SHIB/USD,8.803e-06,8.877e-06,8.502e-06,8.727e-06,3946718200.910152,34443.009739342895
1684108800000,2023-05-15 00:00:00,SHIB/USD,8.774e-06,8.911e-06,8.684e-06,8.803e-06,3038699926.270535,26749.67545095952
1684022400000,2023-05-14 00:00:00,SHIB/USD,8.73e-06,8.874e-06,8.645e-06,8.774e-06,5063371878.723964,44426.02486392405
1683936000000,2023-05-13 00:00:00,SHIB/USD,8.818e-06,8.851e-06,8.668e-06,8.73e-06,5422387418.414133,47337.44216275538
1683849600000,2023-05-12 00:00:00,SHIB/USD,8.704e-06,8.845e-06,8.475e-06,8.818e-06,8615426066.720547,75970.82705634178
1683763200000,2023-05-11 00:00:00,SHIB/USD,8.99e-06,9e-06,8.526e-06,8.704e-06,7560996931.953362,65810.91729572207
1683676800000,2023-05-10 00:00:00,SHIB/USD,9.02e-06,9.12e-06,8.655e-06,8.99e-06,19274671453.727413,173279.29636900945
1683590400000,2023-05-09 00:00:00,SHIB/USD,8.933e-06,9.029e-06,8.72e-06,9.02e-06,10949793135.390335,98767.13408122082
1683504000000,2023-05-08 00:00:00,SHIB/USD,9.37e-06,9.37e-06,8.323e-06,8.933e-06,18046157015.347332,161206.32061809773
1683417600000,2023-05-07 00:00:00,SHIB/USD,9.47e-06,9.521e-06,9.339e-06,9.37e-06,6349850638.182155,59498.10047976679
1683331200000,2023-05-06 00:00:00,SHIB/USD,1.002e-05,1.005e-05,9.21e-06,9.47e-06,8299678395.549106,78597.95440585003
1683244800000,2023-05-05 00:00:00,SHIB/USD,9.92e-06,1.0051e-05,9.75e-06,1.002e-05,11463628547.519627,114865.55804614666
1683158400000,2023-05-04 00:00:00,SHIB/USD,1.0076e-05,1.0115e-05,9.88e-06,9.92e-06,5128353626.74216,50873.26797728222
1683072000000,2023-05-03 00:00:00,SHIB/USD,1.0029e-05,1.019e-05,9.799e-06,1.0076e-05,6178343541.174045,62252.98952086967
1682985600000,2023-05-02 00:00:00,SHIB/USD,9.978e-06,1.012e-05,9.858e-06,1.0029e-05,6254911370.542982,62730.506135175565
1682899200000,2023-05-01 00:00:00,SHIB/USD,1.01e-05,1.013e-05,9.778e-06,9.978e-06,10485870062.382132,104628.01148244891
1682812800000,2023-04-30 00:00:00,SHIB/USD,1.028e-05,1.0309e-05,1.006e-05,1.01e-05,5710540530.574799,57676.45935880546
1682726400000,2023-04-29 00:00:00,SHIB/USD,1.0253e-05,1.0404e-05,1.0243e-05,1.028e-05,4675641924.528146,48065.598984149336
1682640000000,2023-04-28 00:00:00,SHIB/USD,1.027e-05,1.032e-05,1.0119e-05,1.0253e-05,5964045284.430179,61149.35630126262
1682553600000,2023-04-27 00:00:00,SHIB/USD,1.017e-05,1.0427e-05,1.014e-05,1.027e-05,7596928285.699674,78020.45349413565
1682467200000,2023-04-26 00:00:00,SHIB/USD,1.0375e-05,1.073e-05,9.776e-06,1.017e-05,6886483125.941743,70035.53339082752
1682380800000,2023-04-25 00:00:00,SHIB/USD,1.027e-05,1.042e-05,1.009e-05,1.0375e-05,11312765442.592615,117369.94146689838
1682294400000,2023-04-24 00:00:00,SHIB/USD,1.034e-05,1.0452e-05,1.019e-05,1.027e-05,4735408766.205243,48632.64802892785
1682208000000,2023-04-23 00:00:00,SHIB/USD,1.0487e-05,1.062e-05,1.01e-05,1.034e-05,6623355336.731436,68485.49418180303
1682121600000,2023-04-22 00:00:00,SHIB/USD,1.029e-05,1.0535e-05,1.019e-05,1.0487e-05,5286252953.78662,55436.93472636028
1682035200000,2023-04-21 00:00:00,SHIB/USD,1.06e-05,1.0744e-05,1.005e-05,1.029e-05,5646789841.814489,58105.46747227109
1681948800000,2023-04-20 00:00:00,SHIB/USD,1.085e-05,1.0996e-05,1.0395e-05,1.06e-05,5875849226.065322,62284.00179629241
1681862400000,2023-04-19 00:00:00,SHIB/USD,1.157e-05,1.16e-05,1.0643e-05,1.085e-05,16174146251.953754,175489.48683369823
1681776000000,2023-04-18 00:00:00,SHIB/USD,1.14e-05,1.168e-05,1.1252e-05,1.157e-05,11435827998.291979,132312.5299402382
1681689600000,2023-04-17 00:00:00,SHIB/USD,1.157e-05,1.17e-05,1.1221e-05,1.14e-05,10944634742.432524,124768.83606373076
1681603200000,2023-04-16 00:00:00,SHIB/USD,1.159e-05,1.1862e-05,1.1402e-05,1.157e-05,8619741675.192354,99730.41118197553
1681516800000,2023-04-15 00:00:00,SHIB/USD,1.1274e-05,1.159e-05,1.1089e-05,1.159e-05,7858477623.091304,91079.75565162822
1681430400000,2023-04-14 00:00:00,SHIB/USD,1.1097e-05,1.143e-05,1.0983e-05,1.1274e-05,12990388760.016357,146453.64288042442
1681344000000,2023-04-13 00:00:00,SHIB/USD,1.098e-05,1.1204e-05,1.0902e-05,1.1097e-05,4969390350.551526,55145.32472007029
1681257600000,2023-04-12 00:00:00,SHIB/USD,1.1047e-05,1.1168e-05,1.069e-05,1.098e-05,12981461367.673983,142536.44581706033
1681171200000,2023-04-11 00:00:00,SHIB/USD,1.114e-05,1.1179e-05,1.103e-05,1.1047e-05,10619296809.06151,117311.3718497025
1681084800000,2023-04-10 00:00:00,SHIB/USD,1.097e-05,1.1152e-05,1.0854e-05,1.114e-05,2998944892.622412,33408.246103813675
1680998400000,2023-04-09 00:00:00,SHIB/USD,1.087e-05,1.1e-05,1.083e-05,1.097e-05,2297015450.319875,25198.259490009026
1680912000000,2023-04-08 00:00:00,SHIB/USD,1.096e-05,1.107e-05,1.0792e-05,1.087e-05,4130308767.105983,44896.456298442026
1680825600000,2023-04-07 00:00:00,SHIB/USD,1.0956e-05,1.1016e-05,1.082e-05,1.096e-05,5326526305.232464,58378.7283053478
1680739200000,2023-04-06 00:00:00,SHIB/USD,1.122e-05,1.122e-05,1.085e-05,1.0956e-05,7311507486.080636,80104.87601749945
1680652800000,2023-04-05 00:00:00,SHIB/USD,1.123e-05,1.147e-05,1.1054e-05,1.122e-05,10877221645.634247,122042.42686401625
1680566400000,2023-04-04 00:00:00,SHIB/USD,1.122e-05,1.158e-05,1.112e-05,1.123e-05,12246872327.649607,137532.37623950507
1680480000000,2023-04-03 00:00:00,SHIB/USD,1.079e-05,1.1637e-05,1.0511e-05,1.122e-05,12186196750.642933,136729.1275422137
1680393600000,2023-04-02 00:00:00,SHIB/USD,1.1184e-05,1.1474e-05,1.0721e-05,1.079e-05,4440803751.4471,47916.2724781142
1680307200000,2023-04-01 00:00:00,SHIB/USD,1.0858e-05,1.1518e-05,1.0713e-05,1.1184e-05,6632475977.945082,74177.61133733779
1680220800000,2023-03-31 00:00:00,SHIB/USD,1.053e-05,1.0926e-05,1.0501e-05,1.0858e-05,3436370641.851253,37312.112429220906
1680134400000,2023-03-30 00:00:00,SHIB/USD,1.07e-05,1.079e-05,1.0428e-05,1.053e-05,3539199241.308471,37267.7680109782
1680048000000,2023-03-29 00:00:00,SHIB/USD,1.046e-05,1.0865e-05,1.045e-05,1.07e-05,4157830476.625097,44488.78609988853
1679961600000,2023-03-28 00:00:00,SHIB/USD,1.042e-05,1.0507e-05,1.0249e-05,1.046e-05,7623737741.44582,79744.29677552327
1679875200000,2023-03-27 00:00:00,SHIB/USD,1.063e-05,1.0972e-05,1.021e-05,1.042e-05,7987922026.035576,83234.1475112907
1679788800000,2023-03-26 00:00:00,SHIB/USD,1.052e-05,1.068e-05,1.049e-05,1.063e-05,2360616182.048836,25093.35001517913
1679702400000,2023-03-25 00:00:00,SHIB/USD,1.062e-05,1.071e-05,1.039e-05,1.052e-05,3035230916.688274,31930.629243560637
1679616000000,2023-03-24 00:00:00,SHIB/USD,1.087e-05,1.0898e-05,1.0395e-05,1.062e-05,7851363895.412287,83381.48456927849
1679529600000,2023-03-23 00:00:00,SHIB/USD,1.061e-05,1.0964e-05,1.0572e-05,1.087e-05,3775653184.879953,41041.35011964509
1679443200000,2023-03-22 00:00:00,SHIB/USD,1.0975e-05,1.105e-05,1.0287e-05,1.061e-05,10988924822.048151,116592.49236193088
1679356800000,2023-03-21 00:00:00,SHIB/USD,1.0468e-05,1.111e-05,1.0331e-05,1.0975e-05,8951875825.136677,98246.83718087504
1679270400000,2023-03-20 00:00:00,SHIB/USD,1.094e-05,1.103e-05,1.0395e-05,1.0468e-05,8120356754.02508,85003.89450113453
1679184000000,2023-03-19 00:00:00,SHIB/USD,1.0716e-05,1.1187e-05,1.0716e-05,1.094e-05,4555050006.233152,49832.247068190685
1679097600000,2023-03-18 00:00:00,SHIB/USD,1.119e-05,1.139e-05,1.065e-05,1.0716e-05,11375191183.153708,121896.54871867513
1679011200000,2023-03-17 00:00:00,SHIB/USD,1.0542e-05,1.1231e-05,1.0464e-05,1.119e-05,9879281412.699125,110549.1590081032
1678924800000,2023-03-16 00:00:00,SHIB/USD,1.0422e-05,1.061e-05,1.024e-05,1.0542e-05,9316788286.562393,98217.58211694074
1678838400000,2023-03-15 00:00:00,SHIB/USD,1.1233e-05,1.144e-05,1.0197e-05,1.0422e-05,12886848199.41466,134306.73193429958
1678752000000,2023-03-14 00:00:00,SHIB/USD,1.109e-05,1.1791e-05,1.0913e-05,1.1233e-05,11323777472.719648,127199.99235105982
1678665600000,2023-03-13 00:00:00,SHIB/USD,1.0782e-05,1.1352e-05,1.0542e-05,1.109e-05,18279345967.668713,202717.94678144602
1678579200000,2023-03-12 00:00:00,SHIB/USD,1.049e-05,1.1118e-05,1.0103e-05,1.0782e-05,15004572816.752415,161779.30411022453
1678492800000,2023-03-11 00:00:00,SHIB/USD,1.0286e-05,1.057e-05,1.004e-05,1.049e-05,8049936973.733491,84443.83885446431
1678406400000,2023-03-10 00:00:00,SHIB/USD,1.0058e-05,1.0365e-05,9.673e-06,1.0286e-05,15730874074.175255,161807.77072696667
1678320000000,2023-03-09 00:00:00,SHIB/USD,1.0945e-05,1.1139e-05,9.925e-06,1.0058e-05,17577835704.46119,176797.87151547062
1678233600000,2023-03-08 00:00:00,SHIB/USD,1.112e-05,1.17e-05,1.074e-05,1.0945e-05,21277547247.29987,232882.75462169707
1678147200000,2023-03-07 00:00:00,SHIB/USD,1.1165e-05,1.129e-05,1.0627e-05,1.112e-05,8250838779.427588,91749.32722723478
1678060800000,2023-03-06 00:00:00,SHIB/USD,1.108e-05,1.122e-05,1.0888e-05,1.1165e-05,4475879149.667889,49973.190706041976
1677974400000,2023-03-05 00:00:00,SHIB/USD,1.111e-05,1.1299e-05,1.1037e-05,1.108e-05,4400495369.208847,48757.48869083403
1677888000000,2023-03-04 00:00:00,SHIB/USD,1.138e-05,1.146e-05,1.0828e-05,1.111e-05,6927878636.137305,76968.73164748546
1677801600000,2023-03-03 00:00:00,SHIB/USD,1.206e-05,1.207e-05,1.0767e-05,1.138e-05,11121071248.940557,126557.79081294354
1677715200000,2023-03-02 00:00:00,SHIB/USD,1.225e-05,1.228e-05,1.1742e-05,1.206e-05,13003415194.756327,156821.1872487613
1677628800000,2023-03-01 00:00:00,SHIB/USD,1.201e-05,1.2425e-05,1.1922e-05,1.225e-05,4908475121.119684,60128.82023371613
1677542400000,2023-02-28 00:00:00,SHIB/USD,1.251e-05,1.255e-05,1.1968e-05,1.201e-05,8456431271.518374,101561.73957093568
1677456000000,2023-02-27 00:00:00,SHIB/USD,1.286e-05,1.289e-05,1.234e-05,1.251e-05,4574519846.580047,57227.243280716386
1677369600000,2023-02-26 00:00:00,SHIB/USD,1.241e-05,1.3151e-05,1.234e-05,1.286e-05,5438314312.136521,69936.72205407567
1677283200000,2023-02-25 00:00:00,SHIB/USD,1.255e-05,1.266e-05,1.2e-05,1.241e-05,6366225802.539176,79004.86220951118
1677196800000,2023-02-24 00:00:00,SHIB/USD,1.315e-05,1.3206e-05,1.2235e-05,1.255e-05,10596248946.037561,132982.9242727714
1677110400000,2023-02-23 00:00:00,SHIB/USD,1.316e-05,1.366e-05,1.298e-05,1.315e-05,14762803999.25065,194130.87259014606
1677024000000,2023-02-22 00:00:00,SHIB/USD,1.304e-05,1.316e-05,1.2551e-05,1.316e-05,7798731624.24683,102631.30817508828
1676937600000,2023-02-21 00:00:00,SHIB/USD,1.348e-05,1.3612e-05,1.2824e-05,1.304e-05,10421122559.006235,135891.4381694413
1676851200000,2023-02-20 00:00:00,SHIB/USD,1.3383e-05,1.378e-05,1.3033e-05,1.348e-05,8188635324.854619,110382.80417904026
1676764800000,2023-02-19 00:00:00,SHIB/USD,1.32e-05,1.4017e-05,1.3113e-05,1.3383e-05,9861094194.064098,131971.02359915985
1676678400000,2023-02-18 00:00:00,SHIB/USD,1.3183e-05,1.59e-05,1.3035e-05,1.32e-05,21809772843.2687,287889.0015311469
1676592000000,2023-02-17 00:00:00,SHIB/USD,1.27e-05,1.3349e-05,1.2656e-05,1.3183e-05,8399313605.208799,110728.1512574676
1676505600000,2023-02-16 00:00:00,SHIB/USD,1.375e-05,1.397e-05,1.2571e-05,1.27e-05,28044385783.14092,356163.6994458897
1676419200000,2023-02-15 00:00:00,SHIB/USD,1.2741e-05,1.3869e-05,1.2582e-05,1.375e-05,18205947381.782757,250331.77649951293
1676332800000,2023-02-14 00:00:00,SHIB/USD,1.246e-05,1.282e-05,1.22e-05,1.2741e-05,6971842032.114747,88828.239331174
1676246400000,2023-02-13 00:00:00,SHIB/USD,1.28e-05,1.3053e-05,1.2e-05,1.246e-05,9933996006.651672,123777.59024287983
1676160000000,2023-02-12 00:00:00,SHIB/USD,1.2886e-05,1.35e-05,1.2588e-05,1.28e-05,11896535752.266317,152275.65762900884
1676073600000,2023-02-11 00:00:00,SHIB/USD,1.292e-05,1.3059e-05,1.241e-05,1.2886e-05,7702672444.120407,99256.63711493557
1675987200000,2023-02-10 00:00:00,SHIB/USD,1.214e-05,1.3261e-05,1.213e-05,1.292e-05,17340076883.341843,224033.7933327766
1675900800000,2023-02-09 00:00:00,SHIB/USD,1.376e-05,1.3829e-05,1.1726e-05,1.214e-05,18697300715.45454,226985.23068561812
1675814400000,2023-02-08 00:00:00,SHIB/USD,1.44e-05,1.4544e-05,1.3519e-05,1.376e-05,17722349252.825356,243859.5257188769
1675728000000,2023-02-07 00:00:00,SHIB/USD,1.407e-05,1.4494e-05,1.38e-05,1.44e-05,15678085990.452578,225764.4382625171
1675641600000,2023-02-06 00:00:00,SHIB/USD,1.4359e-05,1.4754e-05,1.3943e-05,1.407e-05,21864230677.3011,307629.72562962654
1675555200000,2023-02-05 00:00:00,SHIB/USD,1.4686e-05,1.5312e-05,1.3956e-05,1.4359e-05,25788353930.499985,370294.97408804926
1675468800000,2023-02-04 00:00:00,SHIB/USD,1.272e-05,1.5783e-05,1.272e-05,1.4686e-05,63433635421.387436,931586.3697984959
1675382400000,2023-02-03 00:00:00,SHIB/USD,1.212e-05,1.2873e-05,1.2077e-05,1.272e-05,19835093324.180725,252302.38708357883
1675296000000,2023-02-02 00:00:00,SHIB/USD,1.1961e-05,1.294e-05,1.193e-05,1.212e-05,26388535146.180454,319829.0459717071
1675209600000,2023-02-01 00:00:00,SHIB/USD,1.182e-05,1.2054e-05,1.131e-05,1.1961e-05,15003600181.119741,179458.06176637323
1675123200000,2023-01-31 00:00:00,SHIB/USD,1.1529e-05,1.198e-05,1.1464e-05,1.182e-05,7745738855.073052,91554.63326696349
1675036800000,2023-01-30 00:00:00,SHIB/USD,1.2101e-05,1.2124e-05,1.1119e-05,1.1529e-05,28893502703.515957,333113.19266883546
1674950400000,2023-01-29 00:00:00,SHIB/USD,1.1818e-05,1.2183e-05,1.1766e-05,1.2101e-05,13381793408.455967,161933.08203572565
1674864000000,2023-01-28 00:00:00,SHIB/USD,1.172e-05,1.2303e-05,1.1684e-05,1.1818e-05,16610014167.460735,196297.14743105095
1674777600000,2023-01-27 00:00:00,SHIB/USD,1.1612e-05,1.1883e-05,1.1267e-05,1.172e-05,10027024123.218864,117516.72272412508
1674691200000,2023-01-26 00:00:00,SHIB/USD,1.165e-05,1.1904e-05,1.141e-05,1.1612e-05,16565997723.63191,192364.36556681374
1674604800000,2023-01-25 00:00:00,SHIB/USD,1.1207e-05,1.193e-05,1.094e-05,1.165e-05,19978549956.182255,232750.10698952328
1674518400000,2023-01-24 00:00:00,SHIB/USD,1.204e-05,1.222e-05,1.09e-05,1.1207e-05,19415925305.052814,217594.2748937269
1674432000000,2023-01-23 00:00:00,SHIB/USD,1.2013e-05,1.2263e-05,1.1921e-05,1.204e-05,14507973922.156094,174676.00602275936
1674345600000,2023-01-22 00:00:00,SHIB/USD,1.1881e-05,1.2499e-05,1.1572e-05,1.2013e-05,22103222979.217785,265526.01764934324
1674259200000,2023-01-21 00:00:00,SHIB/USD,1.223e-05,1.2495e-05,1.182e-05,1.1881e-05,12560357381.1703,149229.60604568434
1674172800000,2023-01-20 00:00:00,SHIB/USD,1.1536e-05,1.248e-05,1.1329e-05,1.223e-05,21952534645.601967,268479.49871571205
1674086400000,2023-01-19 00:00:00,SHIB/USD,1.1201e-05,1.1752e-05,1.0845e-05,1.1536e-05,29816146041.70667,343959.06073712814
1674000000000,2023-01-18 00:00:00,SHIB/USD,1.055e-05,1.3e-05,1.055e-05,1.1201e-05,63227216047.57829,708208.0469489244
1673913600000,2023-01-17 00:00:00,SHIB/USD,1.0495e-05,1.0802e-05,1.027e-05,1.055e-05,10688484343.641499,112763.50982541782
1673827200000,2023-01-16 00:00:00,SHIB/USD,1.068e-05,1.1008e-05,9.89e-06,1.0495e-05,29245496923.498905,306931.49021212105
1673740800000,2023-01-15 00:00:00,SHIB/USD,1.0399e-05,1.1e-05,9.839e-06,1.068e-05,18704199571.550568,199760.85142416006
1673654400000,2023-01-14 00:00:00,SHIB/USD,1.021e-05,1.11e-05,9.543e-06,1.0399e-05,33447485583.46132,347820.4025824143
1673568000000,2023-01-13 00:00:00,SHIB/USD,9.479e-06,1.0267e-05,9.281e-06,1.021e-05,17002874165.247774,173599.3452271798
1673481600000,2023-01-12 00:00:00,SHIB/USD,9.15e-06,9.69e-06,8.825e-06,9.479e-06,25024967637.935593,237211.6682399915
1673395200000,2023-01-11 00:00:00,SHIB/USD,9.27e-06,9.27e-06,8.654e-06,9.15e-06,21576728741.276337,197427.0679826785
1673308800000,2023-01-10 00:00:00,SHIB/USD,8.695e-06,9.66e-06,8.542e-06,9.27e-06,21630462666.76199,200514.38892088362
1673222400000,2023-01-09 00:00:00,SHIB/USD,8.642e-06,9.21e-06,8.582e-06,8.695e-06,15886434316.721258,138132.54638389134
1673136000000,2023-01-08 00:00:00,SHIB/USD,8.44e-06,8.69e-06,8.332e-06,8.642e-06,6131409366.886419,52987.639748632435
1673049600000,2023-01-07 00:00:00,SHIB/USD,8.443e-06,8.703e-06,8.375e-06,8.44e-06,8092873637.278184,68303.85349862788
1672963200000,2023-01-06 00:00:00,SHIB/USD,8.379e-06,8.476e-06,8.18e-06,8.443e-06,5548341721.701922,46844.64915632933
1672876800000,2023-01-05 00:00:00,SHIB/USD,8.42e-06,8.8e-06,8.26e-06,8.379e-06,9061064251.362358,75922.6573621652
1672804800000,2023-01-04 04:00:00,SHIB/USD,8.296e-06,8.504e-06,8.148e-06,8.397e-06,8119996688.360754,68183.61219216525
1672790400000,2023-01-04 00:00:00,SHIB/USD,8.12e-06,8.504e-06,8.12e-06,8.42e-06,8841936696.880934,74449.10698773747
1672718400000,2023-01-03 04:00:00,SHIB/USD,8.2e-06,8.3e-06,8.03e-06,8.296e-06,4108040898.929543,34080.30729751949
1672704000000,2023-01-03 00:00:00,SHIB/USD,8.18e-06,8.22e-06,8.03e-06,8.12e-06,3814517478.567905,30973.88192597139
1672632000000,2023-01-02 04:00:00,SHIB/USD,8.11e-06,8.25e-06,8.09e-06,8.2e-06,5314043280.176106,43575.15489744407
1672617600000,2023-01-02 00:00:00,SHIB/USD,8.14e-06,8.25e-06,8.06e-06,8.18e-06,5216128133.24145,42667.92812991506
1672545600000,2023-01-01 04:00:00,SHIB/USD,8.053e-06,8.162e-06,8.011e-06,8.11e-06,1931340952.655955,15663.175126039796
1672531200000,2023-01-01 00:00:00,SHIB/USD,8.115e-06,8.162e-06,8.011e-06,8.14e-06,1548432052.307155,12604.23690578024
1672459200000,2022-12-31 04:00:00,SHIB/USD,8.08e-06,8.195e-06,8.013e-06,8.053e-06,6641281793.478544,53482.24228288272
1672444800000,2022-12-31 00:00:00,SHIB/USD,8.041e-06,8.195e-06,8.013e-06,8.115e-06,6680612048.236576,54213.16677143981
1672372800000,2022-12-30 04:00:00,SHIB/USD,8.118e-06,8.149e-06,7.932e-06,8.08e-06,6945200372.628906,56117.21901084157
1672358400000,2022-12-30 00:00:00,SHIB/USD,8.208e-06,8.218e-06,7.932e-06,8.041e-06,7458402840.047113,59973.017236818836
1672286400000,2022-12-29 04:00:00,SHIB/USD,7.922e-06,8.272e-06,7.87e-06,8.118e-06,8752539664.584467,71053.1169970967
