https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DOGE,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1577577600000,2019-12-29 00:00:00,DOGE/USDT,0.00204389,0.002057,0.00201903,0.0020334,2100.02538601,1029415.95552337,0,0,0,0.00204001
1577491200000,2019-12-28 00:00:00,DOGE/USDT,0.00203021,0.002057,0.00200543,0.00204377,8763.39797986,4301981.11569306,0,0,0,0.00203706
1577404800000,2019-12-27 00:00:00,DOGE/USDT,0.00202238,0.00203725,0.00199001,0.00203021,11926.27130618,5928645.69436589,0,0,0,0.00201163
1577318400000,2019-12-26 00:00:00,DOGE/USDT,0.00202311,0.00205948,0.00200692,0.00202772,4257.36592171,2094217.14691318,0,0,0,0.00203291
1577232000000,2019-12-25 00:00:00,DOGE/USDT,0.00201843,0.0020375,0.00199375,0.0020375,2005.19351639,995195.41318748,0,0,0,0.00201487
1577145600000,2019-12-24 00:00:00,DOGE/USDT,0.00205208,0.00205937,0.00200325,0.00202356,5075.37434997,2484503.53540859,0,0,0,0.00204281
1577059200000,2019-12-23 00:00:00,DOGE/USDT,0.0020996,0.00210831,0.00203256,0.00204838,6809.8592887,3303442.68179752,0,0,0,0.00206144
1576972800000,2019-12-22 00:00:00,DOGE/USDT,0.00202355,0.00209985,0.00202335,0.002064,9692.63655201,4665220.03385751,0,0,0,0.00207763
1576886400000,2019-12-21 00:00:00,DOGE/USDT,0.00205136,0.00205172,0.00201111,0.00203784,8276.22973594,4077579.18329004,0,0,0,0.00202969
1576800000000,2019-12-20 00:00:00,DOGE/USDT,0.00203208,0.00208124,0.00197923,0.00204961,4929.15698291,2423274.63150505,0,0,0,0.00203408
1576713600000,2019-12-19 00:00:00,DOGE/USDT,0.00208125,0.00208125,0.00199375,0.00202873,3159.18388219,1568240.92109623,0,0,0,0.00201447
1576627200000,2019-12-18 00:00:00,DOGE/USDT,0.00197687,0.00208126,0.0019,0.00205811,21736.06005464,10900997.13516047,0,0,0,0.00199395
1576540800000,2019-12-17 00:00:00,DOGE/USDT,0.00207477,0.00208485,0.00194047,0.00197481,12717.65824609,6318675.5020629,0,0,0,0.0020127
1576454400000,2019-12-16 00:00:00,DOGE/USDT,0.00212527,0.00214687,0.0020376,0.00208853,5802.89738882,2751198.32173985,0,0,0,0.00210922
1576368000000,2019-12-15 00:00:00,DOGE/USDT,0.00209952,0.00214687,0.00209236,0.002125,2160.42852173,1015343.70563345,0,0,0,0.00212778
1576281600000,2019-12-14 00:00:00,DOGE/USDT,0.0021354,0.0021633,0.00203751,0.00211671,3402.77655767,1616783.08996387,0,0,0,0.00210465
1576195200000,2019-12-13 00:00:00,DOGE/USDT,0.00214115,0.002158,0.00212403,0.0021463,3589.70042145,1674823.43738911,0,0,0,0.00214333
1576108800000,2019-12-12 00:00:00,DOGE/USDT,0.00214177,0.00215674,0.00211,0.00214121,4274.47614201,1997150.78810795,0,0,0,0.00214028
1576022400000,2019-12-11 00:00:00,DOGE/USDT,0.00214444,0.00217336,0.00211365,0.00212322,2943.63921506,1377269.84259881,0,0,0,0.0021373
1575936000000,2019-12-10 00:00:00,DOGE/USDT,0.00217992,0.00218467,0.00213101,0.0021569,8485.17553676,3950820.00346634,0,0,0,0.00214769
1575849600000,2019-12-09 00:00:00,DOGE/USDT,0.0021904,0.0022327,0.00216929,0.00218182,3288.98886389,1499939.81642103,0,0,0,0.00219274
1575763200000,2019-12-08 00:00:00,DOGE/USDT,0.00219208,0.00229874,0.00214687,0.0022124,4972.98793076,2255248.70524751,0,0,0,0.00220507
1575676800000,2019-12-07 00:00:00,DOGE/USDT,0.00216333,0.0022125,0.00215561,0.00219062,1410.69420065,643916.78237328,0,0,0,0.0021908
1575590400000,2019-12-06 00:00:00,DOGE/USDT,0.0021806,0.00218716,0.00210386,0.00214817,3443.20394613,1603128.10743581,0,0,0,0.0021478
1575504000000,2019-12-05 00:00:00,DOGE/USDT,0.00215997,0.00218768,0.00212449,0.00216397,1174.50885649,543861.26388162,0,0,0,0.00215957
1575417600000,2019-12-04 00:00:00,DOGE/USDT,0.002169,0.00223437,0.002125,0.00216491,4188.9720027,1928103.01675409,0,0,0,0.00217258
1575331200000,2019-12-03 00:00:00,DOGE/USDT,0.00222997,0.00223437,0.00213195,0.0022014,5243.03606646,2393817.78163942,0,0,0,0.00219024
1575244800000,2019-12-02 00:00:00,DOGE/USDT,0.00226564,0.00226594,0.002165,0.00222978,5991.73100587,2730798.05162564,0,0,0,0.00219413
1575158400000,2019-12-01 00:00:00,DOGE/USDT,0.0022981,0.0022981,0.00222789,0.00225306,1339.63906384,593041.54012591,0,0,0,0.00225892
1575072000000,2019-11-30 00:00:00,DOGE/USDT,0.00234001,0.00236744,0.00227812,0.00228174,3063.99328777,1312719.06219623,0,0,0,0.00233408
1574985600000,2019-11-29 00:00:00,DOGE/USDT,0.00228101,0.00235769,0.00227442,0.00232712,6783.72941772,2914630.37449991,0,0,0,0.00232747
1574899200000,2019-11-28 00:00:00,DOGE/USDT,0.00232185,0.00233971,0.00227812,0.00228448,3582.49863358,1555173.77034111,0,0,0,0.0023036
1574812800000,2019-11-27 00:00:00,DOGE/USDT,0.00224085,0.00236003,0.00218467,0.00232185,6554.13629558,2907727.44742384,0,0,0,0.00225404
1574726400000,2019-11-26 00:00:00,DOGE/USDT,0.00226543,0.00230322,0.00221877,0.00226416,1469.49883169,650183.18617762,0,0,0,0.00226013
1574640000000,2019-11-25 00:00:00,DOGE/USDT,0.00223437,0.00231,0.0021,0.00226313,5139.39284773,2344582.94333929,0,0,0,0.00219202
1574553600000,2019-11-24 00:00:00,DOGE/USDT,0.00236562,0.00236988,0.00224454,0.00225625,2168.6521724,948090.48903112,0,0,0,0.00228738
1574467200000,2019-11-23 00:00:00,DOGE/USDT,0.00234375,0.00239999,0.00227297,0.00238886,6871.23218032,2953167.85421735,0,0,0,0.00232673
1574380800000,2019-11-22 00:00:00,DOGE/USDT,0.00241386,0.00243125,0.00217587,0.00233028,17739.97841856,7788886.0096073,0,0,0,0.0022776
1574294400000,2019-11-21 00:00:00,DOGE/USDT,0.00250932,0.00251659,0.00232,0.00241197,9125.89378972,3827237.57522748,0,0,0,0.00238445
1574208000000,2019-11-20 00:00:00,DOGE/USDT,0.00252711,0.00255,0.0025,0.0025,910.62704628,359671.03542237,0,0,0,0.00253183
1574121600000,2019-11-19 00:00:00,DOGE/USDT,0.00252973,0.00253038,0.00248586,0.00252679,8973.64627162,3573284.34127193,0,0,0,0.00251131
1574035200000,2019-11-18 00:00:00,DOGE/USDT,0.002618,0.00263998,0.00249787,0.00256249,7923.90117821,3071505.3507602,0,0,0,0.00257981
1573948800000,2019-11-17 00:00:00,DOGE/USDT,0.00265033,0.00265038,0.00261777,0.00261815,997.36352469,379127.22142536,0,0,0,0.00263068
1573862400000,2019-11-16 00:00:00,DOGE/USDT,0.00268713,0.00268713,0.00262393,0.00263728,2486.57839819,944470.49387645,0,0,0,0.00263277
1573776000000,2019-11-15 00:00:00,DOGE/USDT,0.00266683,0.00268782,0.00258454,0.00265115,3730.37161299,1422079.64526844,0,0,0,0.00262318
1573689600000,2019-11-14 00:00:00,DOGE/USDT,0.00267999,0.00269189,0.00260745,0.00266681,4646.04503625,1757860.89014874,0,0,0,0.00264301
1573603200000,2019-11-13 00:00:00,DOGE/USDT,0.002695,0.00282401,0.00262134,0.00267997,16063.0438615,6015496.55932332,0,0,0,0.00267027
1573516800000,2019-11-12 00:00:00,DOGE/USDT,0.00274982,0.0027499,0.00264326,0.00273702,5082.60261588,1886116.48826778,0,0,0,0.00269474
1573430400000,2019-11-11 00:00:00,DOGE/USDT,0.00273044,0.00277418,0.00264326,0.00274168,5831.36492146,2154623.88112644,0,0,0,0.00270644
1573344000000,2019-11-10 00:00:00,DOGE/USDT,0.00272591,0.00284997,0.00264141,0.00277349,30017.67500497,10928989.02186276,0,0,0,0.00274661
1573257600000,2019-11-09 00:00:00,DOGE/USDT,0.00264566,0.00295,0.00263367,0.00272591,68070.44659701,24963951.30134769,0,0,0,0.00272674
1573171200000,2019-11-08 00:00:00,DOGE/USDT,0.00268125,0.00273996,0.002561,0.00264566,33005.8256318,12446873.55807454,0,0,0,0.00265173
1573084800000,2019-11-07 00:00:00,DOGE/USDT,0.00257678,0.002741,0.00257006,0.00268125,32257.42320585,12115387.11082267,0,0,0,0.00266251
1572998400000,2019-11-06 00:00:00,DOGE/USDT,0.00257,0.00260917,0.00256408,0.00257678,5209.96633353,2008054.47490782,0,0,0,0.00259453
1572912000000,2019-11-05 00:00:00,DOGE/USDT,0.00258999,0.00261692,0.002555,0.00257678,7686.4535296,2973416.69314939,0,0,0,0.00258505
1572825600000,2019-11-04 00:00:00,DOGE/USDT,0.00255547,0.00259343,0.00253354,0.00255572,11568.93076503,4512180.29748745,0,0,0,0.00256393
1572739200000,2019-11-03 00:00:00,DOGE/USDT,0.002588,0.00259143,0.002525,0.002546,14745.67269303,5766353.32623819,0,0,0,0.00255719
1572652800000,2019-11-02 00:00:00,DOGE/USDT,0.00259009,0.00260347,0.00253652,0.0025641,28199.50903142,11038072.27695834,0,0,0,0.00255474
1572566400000,2019-11-01 00:00:00,DOGE/USDT,0.00257678,0.0026,0.00254329,0.00259828,8836.49059507,3437077.01477533,0,0,0,0.00257093
1572480000000,2019-10-31 00:00:00,DOGE/USDT,0.00260347,0.00264043,0.002554,0.00257676,13236.72532312,5090698.40449332,0,0,0,0.00260017
1572393600000,2019-10-30 00:00:00,DOGE/USDT,0.00261691,0.0026577,0.00255987,0.00259678,26224.91879933,10048517.81208763,0,0,0,0.00260982
1572307200000,2019-10-29 00:00:00,DOGE/USDT,0.0026326,0.00269452,0.00260031,0.00260031,32099.77434083,12113383.0180479,0,0,0,0.00264994
1572220800000,2019-10-28 00:00:00,DOGE/USDT,0.00266475,0.00273701,0.00260471,0.00262668,15346.81641966,5813326.0991991,0,0,0,0.00263993
1572134400000,2019-10-27 00:00:00,DOGE/USDT,0.00259951,0.00274116,0.00255623,0.00263094,64677.62716345,24214541.13283993,0,0,0,0.00267102
1572048000000,2019-10-26 00:00:00,DOGE/USDT,0.00265212,0.00289073,0.00255036,0.0026,110160.5305598,41411187.74326335,0,0,0,0.00266016
1571961600000,2019-10-25 00:00:00,DOGE/USDT,0.00252377,0.00271952,0.00247404,0.00266695,30280.92138621,11618269.01110037,0,0,0,0.00260631
1571875200000,2019-10-24 00:00:00,DOGE/USDT,0.0024698,0.00254949,0.00241893,0.00251836,8072.78701227,3234378.731205,0,0,0,0.00249593
1571788800000,2019-10-23 00:00:00,DOGE/USDT,0.00254979,0.00255849,0.00235613,0.00248331,17850.39917652,7365647.77902253,0,0,0,0.00242346
1571702400000,2019-10-22 00:00:00,DOGE/USDT,0.00266569,0.00272336,0.00252916,0.00255,20443.56682148,7748961.7245242,0,0,0,0.00263823
1571616000000,2019-10-21 00:00:00,DOGE/USDT,0.00270229,0.0027242,0.00258217,0.00266636,48648.07893863,18444591.78852438,0,0,0,0.00263752
1571529600000,2019-10-20 00:00:00,DOGE/USDT,0.00271935,0.00275176,0.00265001,0.00267124,9033.05243454,3341800.03003033,0,0,0,0.00270304
1571443200000,2019-10-19 00:00:00,DOGE/USDT,0.00268565,0.00278567,0.00266641,0.00270088,7982.16462601,2908855.15434091,0,0,0,0.00274409
1571356800000,2019-10-18 00:00:00,DOGE/USDT,0.00277436,0.00285403,0.00264802,0.00268029,40625.96974359,14858331.80043617,0,0,0,0.00273422
1571270400000,2019-10-17 00:00:00,DOGE/USDT,0.00261608,0.00296,0.00258355,0.00276878,59773.47362993,21681428.7111325,0,0,0,0.00275689
1571184000000,2019-10-16 00:00:00,DOGE/USDT,0.0025,0.00261609,0.00248567,0.00260717,28070.51544037,11018287.96431285,0,0,0,0.00254762
1571097600000,2019-10-15 00:00:00,DOGE/USDT,0.002551,0.00256002,0.00245518,0.00249958,10131.02795995,4016277.27579786,0,0,0,0.00252249
1571011200000,2019-10-14 00:00:00,DOGE/USDT,0.00242381,0.00264151,0.0024062,0.00256308,79608.51471868,31413427.59422436,0,0,0,0.00253421
1570924800000,2019-10-13 00:00:00,DOGE/USDT,0.0023143,0.002625,0.00230345,0.00245,53877.43595656,22042719.64402673,0,0,0,0.00244422
1570838400000,2019-10-12 00:00:00,DOGE/USDT,0.0022938,0.00232763,0.00227233,0.00230151,6230.18922097,2685529.55811287,0,0,0,0.00231991
1570752000000,2019-10-11 00:00:00,DOGE/USDT,0.00230375,0.00233221,0.00223938,0.00227343,7968.68680466,3506252.35170181,0,0,0,0.0022727
1570665600000,2019-10-10 00:00:00,DOGE/USDT,0.00235862,0.00235996,0.00229591,0.00229884,3904.48063806,1672738.39214673,0,0,0,0.00233418
1570579200000,2019-10-09 00:00:00,DOGE/USDT,0.00229,0.00236163,0.00227156,0.00233027,6033.08896454,2592054.68255843,0,0,0,0.00232753
1570492800000,2019-10-08 00:00:00,DOGE/USDT,0.00233007,0.00234975,0.00227165,0.00230019,7427.43705733,3206703.5656488,0,0,0,0.00231622
1570406400000,2019-10-07 00:00:00,DOGE/USDT,0.00224508,0.00236,0.00224508,0.00232988,10208.69937055,4417222.40235175,0,0,0,0.00231111
1570320000000,2019-10-06 00:00:00,DOGE/USDT,0.00229596,0.00230523,0.00223025,0.00224326,5233.01953034,2308250.79540846,0,0,0,0.00226709
1570233600000,2019-10-05 00:00:00,DOGE/USDT,0.00228631,0.00230531,0.00226416,0.00229596,12289.90795738,5362346.80213806,0,0,0,0.00229188
1570147200000,2019-10-04 00:00:00,DOGE/USDT,0.00227688,0.00230938,0.00223024,0.0022978,6703.3706327,2933314.07952134,0,0,0,0.00228525
1570060800000,2019-10-03 00:00:00,DOGE/USDT,0.00233336,0.00233336,0.00223024,0.00227688,5398.69430105,2384648.96840158,0,0,0,0.00226393
1569974400000,2019-10-02 00:00:00,DOGE/USDT,0.00236249,0.00237016,0.00229022,0.00232625,7454.95934232,3226358.11948566,0,0,0,0.00231064
1569888000000,2019-10-01 00:00:00,DOGE/USDT,0.00238645,0.00246763,0.00232,0.00236143,11124.20358174,4608306.36706139,0,0,0,0.00241394
1569801600000,2019-09-30 00:00:00,DOGE/USDT,0.00217117,0.00240255,0.00211992,0.0023544,33655.0041087,14508161.52858343,0,0,0,0.00231972
1569715200000,2019-09-29 00:00:00,DOGE/USDT,0.00220343,0.00220924,0.00212212,0.00218148,6779.07857027,3122298.90501329,0,0,0,0.00217118
1569628800000,2019-09-28 00:00:00,DOGE/USDT,0.00219176,0.00221171,0.00214332,0.002173,4411.11865308,2017439.4829231,0,0,0,0.00218649
1569542400000,2019-09-27 00:00:00,DOGE/USDT,0.00211576,0.0021836,0.00209904,0.00215816,7163.66574423,3341071.87159998,0,0,0,0.00214412
1569456000000,2019-09-26 00:00:00,DOGE/USDT,0.00218572,0.00222176,0.00203557,0.00211577,8848.51043434,4141877.56349665,0,0,0,0.00213635
1569369600000,2019-09-25 00:00:00,DOGE/USDT,0.0021624,0.00221935,0.0020416,0.00217724,8784.13252767,4094055.2032683,0,0,0,0.00214558
1569283200000,2019-09-24 00:00:00,DOGE/USDT,0.00245,0.00247,0.00205,0.00219208,28663.38697087,12888022.84333281,0,0,0,0.00222403
1569196800000,2019-09-23 00:00:00,DOGE/USDT,0.00253552,0.00254115,0.002456,0.0024592,3843.29240685,1533827.8836991,0,0,0,0.00250568
1569110400000,2019-09-22 00:00:00,DOGE/USDT,0.00258029,0.00258146,0.00251645,0.00255248,11816.62024541,4660520.34429638,0,0,0,0.00253547
1569024000000,2019-09-21 00:00:00,DOGE/USDT,0.00266483,0.00266483,0.00255,0.00257954,9464.2227359,3663908.82025879,0,0,0,0.00258309
1568937600000,2019-09-20 00:00:00,DOGE/USDT,0.00268387,0.00268815,0.00262829,0.00266695,4616.45170843,1737913.86031091,0,0,0,0.00265631
1568851200000,2019-09-19 00:00:00,DOGE/USDT,0.002697,0.0027348,0.00255,0.00268554,33246.60270615,12516150.27653467,0,0,0,0.00265629
1568764800000,2019-09-18 00:00:00,DOGE/USDT,0.00254,0.0028,0.00254,0.00272207,45548.41514836,16719000.65963786,0,0,0,0.00272435
1568678400000,2019-09-17 00:00:00,DOGE/USDT,0.00240786,0.00262366,0.00240056,0.00262366,31256.86417029,12333504.68727469,0,0,0,0.0025343
1568592000000,2019-09-16 00:00:00,DOGE/USDT,0.00242316,0.00246511,0.0024,0.00241143,7502.13236677,3073602.67751253,0,0,0,0.00244082
1568505600000,2019-09-15 00:00:00,DOGE/USDT,0.00244648,0.00248,0.00241713,0.00242316,27228.50213594,11173788.74485937,0,0,0,0.00243681
1568419200000,2019-09-14 00:00:00,DOGE/USDT,0.00240351,0.00244224,0.00234025,0.00243161,8849.37210035,3646146.29128125,0,0,0,0.00242704
1568332800000,2019-09-13 00:00:00,DOGE/USDT,0.00236621,0.00240075,0.00235501,0.00240075,1524.73691019,643024.61985968,0,0,0,0.00237119
1568246400000,2019-09-12 00:00:00,DOGE/USDT,0.00238924,0.00240075,0.00233816,0.00240075,5636.99411252,2397477.75637669,0,0,0,0.00235121
1568160000000,2019-09-11 00:00:00,DOGE/USDT,0.0023923,0.00241387,0.00237,0.00238357,5400.41030792,2264724.48762166,0,0,0,0.00238457
1568073600000,2019-09-10 00:00:00,DOGE/USDT,0.00244444,0.002447,0.00239,0.00242291,7557.59737756,3140301.22682141,0,0,0,0.00240664
1567987200000,2019-09-09 00:00:00,DOGE/USDT,0.00245707,0.00246132,0.00240408,0.002438,7576.21689884,3098910.37857397,0,0,0,0.0024448
1567900800000,2019-09-08 00:00:00,DOGE/USDT,0.0024488,0.0025122,0.00242,0.00243379,5678.52877243,2299418.50616049,0,0,0,0.00246954
1567814400000,2019-09-07 00:00:00,DOGE/USDT,0.0024468,0.002485,0.00242528,0.00246918,6244.61197878,2542768.71952422,0,0,0,0.00245583
1567728000000,2019-09-06 00:00:00,DOGE/USDT,0.00249854,0.0025,0.00237865,0.00246554,18273.69431881,7462250.96881373,0,0,0,0.00244881
1567641600000,2019-09-05 00:00:00,DOGE/USDT,0.00251432,0.00251432,0.00245496,0.00246621,1257.56869713,506385.83629121,0,0,0,0.00248341
1567555200000,2019-09-04 00:00:00,DOGE/USDT,0.00255124,0.00256412,0.00248681,0.00253156,8028.23844559,3178633.15136633,0,0,0,0.00252568
1567468800000,2019-09-03 00:00:00,DOGE/USDT,0.00257346,0.00261607,0.00252069,0.00255124,11449.11107773,4441173.61229658,0,0,0,0.00257794
1567382400000,2019-09-02 00:00:00,DOGE/USDT,0.0024573,0.0025958,0.002438,0.00255719,12513.39665285,4932248.0469285,0,0,0,0.00253705
1567296000000,2019-09-01 00:00:00,DOGE/USDT,0.00246074,0.002467,0.00241342,0.0024573,1064.46821132,435329.70430373,0,0,0,0.0024452
1567209600000,2019-08-31 00:00:00,DOGE/USDT,0.00244036,0.00246306,0.00241772,0.00243877,12169.56058441,5015018.85360001,0,0,0,0.00242662
1567123200000,2019-08-30 00:00:00,DOGE/USDT,0.00242952,0.00246281,0.00240173,0.00246281,688.68372307,283809.39432197,0,0,0,0.00242657
1567036800000,2019-08-29 00:00:00,DOGE/USDT,0.00251202,0.00251202,0.00234685,0.0024486,24442.31507283,10121056.82701131,0,0,0,0.00241499
1566950400000,2019-08-28 00:00:00,DOGE/USDT,0.002592,0.002592,0.00248365,0.00251202,11090.15402611,4415582.31840402,0,0,0,0.00251159
1566864000000,2019-08-27 00:00:00,DOGE/USDT,0.00262671,0.00265245,0.00257031,0.00258455,1884.21767364,724122.52769375,0,0,0,0.00260207
1566777600000,2019-08-26 00:00:00,DOGE/USDT,0.00261623,0.002707,0.0026,0.0026182,5551.69423445,2099756.44365893,0,0,0,0.00264397
1566691200000,2019-08-25 00:00:00,DOGE/USDT,0.00262797,0.00265509,0.00259333,0.00261603,10534.4275555,4021299.04160211,0,0,0,0.00261965
1566604800000,2019-08-24 00:00:00,DOGE/USDT,0.00265779,0.00268267,0.0025598,0.00260782,2238.65593132,857039.83220218,0,0,0,0.00261207
1566518400000,2019-08-23 00:00:00,DOGE/USDT,0.00261847,0.00269442,0.00251001,0.00267797,11115.65350086,4257746.87012256,0,0,0,0.00261068
1566432000000,2019-08-22 00:00:00,DOGE/USDT,0.00262177,0.00267545,0.00255424,0.00266674,5997.06190165,2287369.19761396,0,0,0,0.00262181
1566345600000,2019-08-21 00:00:00,DOGE/USDT,0.00272025,0.00272025,0.00255624,0.00264152,17198.7613361,6591861.30751643,0,0,0,0.00260909
1566259200000,2019-08-20 00:00:00,DOGE/USDT,0.00277699,0.00279189,0.0027,0.00272024,4549.40054994,1671152.39096674,0,0,0,0.00272231
1566172800000,2019-08-19 00:00:00,DOGE/USDT,0.00271055,0.00281744,0.00271055,0.00277089,24807.63129059,8976127.29058273,0,0,0,0.00276373
1566086400000,2019-08-18 00:00:00,DOGE/USDT,0.00262399,0.00270923,0.00259912,0.00270923,3751.31723729,1398782.19668032,0,0,0,0.00268184
1566000000000,2019-08-17 00:00:00,DOGE/USDT,0.00265501,0.00267033,0.0025801,0.00261607,7642.79046552,2928661.69308934,0,0,0,0.00260965
1565913600000,2019-08-16 00:00:00,DOGE/USDT,0.00259,0.00268065,0.00251857,0.00266272,15689.51525504,6061061.35023773,0,0,0,0.00258857
1565827200000,2019-08-15 00:00:00,DOGE/USDT,0.00273815,0.00273815,0.00254732,0.00258084,28481.91367302,10837818.85268373,0,0,0,0.00262801
1565740800000,2019-08-14 00:00:00,DOGE/USDT,0.00283443,0.00283654,0.00270002,0.00271292,21475.70912798,7781139.98283112,0,0,0,0.00275996
1565654400000,2019-08-13 00:00:00,DOGE/USDT,0.00286917,0.00287893,0.002789,0.00283655,15051.81657224,5332268.06044353,0,0,0,0.00282277
1565568000000,2019-08-12 00:00:00,DOGE/USDT,0.00289167,0.00289235,0.002844,0.00287884,15523.03859779,5427982.92054735,0,0,0,0.00285981
1565481600000,2019-08-11 00:00:00,DOGE/USDT,0.00286425,0.00289291,0.00283693,0.00289291,6675.1665776,2330179.42566277,0,0,0,0.00286465
1565395200000,2019-08-10 00:00:00,DOGE/USDT,0.00294038,0.00294176,0.0028046,0.00286425,5718.79780303,2014129.35946676,0,0,0,0.00283933
1565308800000,2019-08-09 00:00:00,DOGE/USDT,0.00293858,0.00296267,0.00284401,0.00293761,16495.53842789,5660502.06101556,0,0,0,0.00291414
1565222400000,2019-08-08 00:00:00,DOGE/USDT,0.00299817,0.00299817,0.002862,0.00295638,16967.72552994,5813324.42461624,0,0,0,0.00291876
1565136000000,2019-08-07 00:00:00,DOGE/USDT,0.002964,0.00303011,0.00288485,0.003,35715.20238256,12121808.16570743,0,0,0,0.00294635
1565049600000,2019-08-06 00:00:00,DOGE/USDT,0.00301739,0.00307998,0.002915,0.00295104,34831.65104309,11671521.01662511,0,0,0,0.00298432
1564963200000,2019-08-05 00:00:00,DOGE/USDT,0.00294002,0.00320756,0.00294002,0.00305457,86216.71365382,27955463.26904744,0,0,0,0.00308407
1564876800000,2019-08-04 00:00:00,DOGE/USDT,0.00290019,0.00298799,0.00285,0.00293259,23159.95065454,7970181.56347329,0,0,0,0.00290582
1564790400000,2019-08-03 00:00:00,DOGE/USDT,0.00288989,0.00294088,0.00288109,0.00290019,3371.93011709,1156836.81141414,0,0,0,0.00291478
1564704000000,2019-08-02 00:00:00,DOGE/USDT,0.00289988,0.00292,0.00286454,0.00287705,7584.80343324,2621529.45359666,0,0,0,0.00289327
1564617600000,2019-08-01 00:00:00,DOGE/USDT,0.0028606,0.00291767,0.00281112,0.00288729,6842.67333809,2392562.44385715,0,0,0,0.00285997
1564531200000,2019-07-31 00:00:00,DOGE/USDT,0.0027993,0.00288531,0.00279468,0.00286166,6020.3774864,2114096.27690722,0,0,0,0.00284773
1564444800000,2019-07-30 00:00:00,DOGE/USDT,0.00278654,0.00282,0.00275,0.00277771,4881.38319239,1755827.46475437,0,0,0,0.0027801
1564358400000,2019-07-29 00:00:00,DOGE/USDT,0.00277746,0.00287968,0.0027666,0.00277541,22129.36601459,7836646.39174903,0,0,0,0.00282383
1564272000000,2019-07-28 00:00:00,DOGE/USDT,0.00279395,0.00281321,0.0027319,0.00279829,17740.76382665,6380865.91774783,0,0,0,0.0027803
1564185600000,2019-07-27 00:00:00,DOGE/USDT,0.00290328,0.00294979,0.00274034,0.0027882,14490.75097553,5067439.91092998,0,0,0,0.00285958
1564099200000,2019-07-26 00:00:00,DOGE/USDT,0.00287824,0.00290115,0.00283166,0.00286713,6597.82759998,2316164.89916688,0,0,0,0.0028486
1564012800000,2019-07-25 00:00:00,DOGE/USDT,0.00286614,0.00294578,0.00285974,0.00291287,13359.18440219,4589061.51309346,0,0,0,0.00291109
1563926400000,2019-07-24 00:00:00,DOGE/USDT,0.00283139,0.00286936,0.00277386,0.00286,11418.19828782,4054930.33709708,0,0,0,0.00281588
1563840000000,2019-07-23 00:00:00,DOGE/USDT,0.00296023,0.00297386,0.00281977,0.00283139,19879.09779359,6905637.46091452,0,0,0,0.00287867
1563753600000,2019-07-22 00:00:00,DOGE/USDT,0.00304965,0.00306681,0.00293814,0.00296133,10069.08528259,3339081.51284788,0,0,0,0.00301552
1563667200000,2019-07-21 00:00:00,DOGE/USDT,0.00311425,0.00311425,0.00299653,0.00302949,9226.28304326,3022988.58883234,0,0,0,0.00305204
1563580800000,2019-07-20 00:00:00,DOGE/USDT,0.0030423,0.00314168,0.00299488,0.0031004,33907.99523443,11036258.76824871,0,0,0,0.00307241
1563494400000,2019-07-19 00:00:00,DOGE/USDT,0.00308599,0.00311351,0.00293087,0.00301238,23155.34364764,7671189.33098186,0,0,0,0.00301848
1563408000000,2019-07-18 00:00:00,DOGE/USDT,0.00287667,0.003104,0.002779,0.003104,37307.44754833,12560517.56412131,0,0,0,0.00297021
1563321600000,2019-07-17 00:00:00,DOGE/USDT,0.00282172,0.00297224,0.00270936,0.00288206,52727.18460578,18354576.81024624,0,0,0,0.00287269
1563235200000,2019-07-16 00:00:00,DOGE/USDT,0.00308118,0.00308118,0.00273833,0.00283651,39600.9070565,13803386.7692293,0,0,0,0.00286892
1563148800000,2019-07-15 00:00:00,DOGE/USDT,0.00291991,0.00310791,0.0028,0.00305606,57414.107443,19544579.83201834,0,0,0,0.00293759
1563062400000,2019-07-14 00:00:00,DOGE/USDT,0.0032407,0.00325105,0.0029001,0.00291072,37971.65640622,12306333.89326764,0,0,0,0.00308553
1562976000000,2019-07-13 00:00:00,DOGE/USDT,0.00325,0.00332101,0.00314198,0.0032407,50862.96418488,15747995.87718398,0,0,0,0.0032298
1562889600000,2019-07-12 00:00:00,DOGE/USDT,0.00322285,0.00334867,0.00318536,0.00326691,35819.35579666,10933478.73202389,0,0,0,0.00327611
1562803200000,2019-07-11 00:00:00,DOGE/USDT,0.00333488,0.00334535,0.00309197,0.00320968,57506.1842291,17928668.46284942,0,0,0,0.00320749
1562716800000,2019-07-10 00:00:00,DOGE/USDT,0.00347994,0.00353261,0.0032768,0.00336013,102454.04896389,30161056.84092548,0,0,0,0.00339689
1562630400000,2019-07-09 00:00:00,DOGE/USDT,0.0034723,0.0035713,0.00340685,0.00347999,374810.94728112,107786124.70891675,0,0,0,0.00347735
1562544000000,2019-07-08 00:00:00,DOGE/USDT,0.00354887,0.00356487,0.00344475,0.00346799,56585.22371915,16184428.51979358,0,0,0,0.00349627
1562457600000,2019-07-07 00:00:00,DOGE/USDT,0.00349236,0.00365609,0.00341956,0.00354887,47904.32503109,13520069.47783684,0,0,0,0.0035432
1562371200000,2019-07-06 00:00:00,DOGE/USDT,0.00384,0.0039241,0.00337501,0.00349372,136857.72864445,37235122.17171089,0,0,0,0.0036755
