https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume GALA,Volume USDT,tradecount
1646265600000,2022-03-03,GALAUSDT,0.25449,0.25995,0.2404,0.24354,656091984.0,164100295.22954,279947
1646179200000,2022-03-02,GALAUSDT,0.2586,0.26975,0.24929,0.25443,1032703912.0,266411774.83258,409991
1646092800000,2022-03-01,GALAUSDT,0.26059,0.27684,0.248,0.25858,1462673028.0,384759531.18885,639150
1646006400000,2022-02-28,GALAUSDT,0.23193,0.26291,0.22331,0.26064,1100545068.0,264279191.16557,444474
1645920000000,2022-02-27,GALAUSDT,0.24907,0.254,0.22885,0.23194,896225112.0,215869626.06563,399600
1645833600000,2022-02-26,GALAUSDT,0.25866,0.26878,0.24239,0.24907,974247144.0,246351744.06125,436404
1645747200000,2022-02-25,GALAUSDT,0.22768,0.26704,0.22506,0.25868,1653852570.0,404095876.53159,666270
1645660800000,2022-02-24,GALAUSDT,0.2179,0.244,0.1921,0.22772,2519223780.0,531552344.99117,841325
1645574400000,2022-02-23,GALAUSDT,0.2423,0.252,0.21675,0.21776,1287468350.0,305221898.77426,488979
1645488000000,2022-02-22,GALAUSDT,0.22441,0.24433,0.21475,0.24224,1338538729.0,305850797.17216,503550
1645401600000,2022-02-21,GALAUSDT,0.25014,0.27495,0.22277,0.22441,1445637492.0,367238908.20187,677209
1645315200000,2022-02-20,GALAUSDT,0.28154,0.282,0.24566,0.25015,982154914.0,253831952.05342,510211
1645228800000,2022-02-19,GALAUSDT,0.28952,0.3017,0.27625,0.28157,633178138.0,181941069.67247,399986
1645142400000,2022-02-18,GALAUSDT,0.30175,0.31216,0.28666,0.28955,903249897.0,269627635.96296,559282
1645056000000,2022-02-17,GALAUSDT,0.33197,0.34068,0.2942,0.30167,989673802.0,313487995.58416,632523
1644969600000,2022-02-16,GALAUSDT,0.35601,0.35635,0.32267,0.332,981879258.0,330419767.17877,651755
1644883200000,2022-02-15,GALAUSDT,0.2949,0.36,0.29427,0.35601,1383109387.0,461546050.02632,920081
1644796800000,2022-02-14,GALAUSDT,0.28066,0.306,0.274,0.2949,880003744.0,253979835.51075,532176
1644710400000,2022-02-13,GALAUSDT,0.30933,0.31538,0.27632,0.2807,635029883.0,188273793.4893,369416
1644624000000,2022-02-12,GALAUSDT,0.30616,0.32168,0.29119,0.3093,804759582.0,247665231.09854,475478
1644537600000,2022-02-11,GALAUSDT,0.32728,0.34882,0.2985,0.30619,875167586.0,286687206.04515,562142
1644451200000,2022-02-10,GALAUSDT,0.35831,0.37076,0.323,0.32716,1062703583.0,371142506.53052,707106
1644364800000,2022-02-09,GALAUSDT,0.38108,0.3958,0.34854,0.35829,1224254128.0,448495669.62062,835026
1644278400000,2022-02-08,GALAUSDT,0.34796,0.3825,0.3198,0.38096,1502436340.0,517812182.82332,959876
1644192000000,2022-02-07,GALAUSDT,0.3202,0.38426,0.30256,0.34795,2072518872.0,729213930.36638,1388160
1644105600000,2022-02-06,GALAUSDT,0.29236,0.35753,0.2897,0.32019,2598755527.0,849564422.0894,1811300
1644019200000,2022-02-05,GALAUSDT,0.20176,0.29724,0.20077,0.29236,2260832358.0,575628770.84542,1367379
1643932800000,2022-02-04,GALAUSDT,0.18723,0.205,0.18438,0.20176,636626505.0,122803054.41579,341386
1643846400000,2022-02-03,GALAUSDT,0.18642,0.18834,0.17796,0.18734,647735968.0,119397063.65205,336563
1643760000000,2022-02-02,GALAUSDT,0.2056,0.20774,0.18104,0.18635,608536868.0,118842929.15611,327124
1643673600000,2022-02-01,GALAUSDT,0.19795,0.20992,0.19611,0.20563,659220626.0,134049039.80113,363145
1643587200000,2022-01-31,GALAUSDT,0.18964,0.20074,0.17959,0.19794,606093343.0,114593400.05984,332421
1643500800000,2022-01-30,GALAUSDT,0.19235,0.21067,0.1862,0.18964,858797152.0,170966983.04722,380192
1643414400000,2022-01-29,GALAUSDT,0.19008,0.19998,0.18711,0.19233,512271627.0,98991866.77545,233207
1643328000000,2022-01-28,GALAUSDT,0.18821,0.19366,0.18032,0.18993,509226481.0,95292374.22774,255728
1643241600000,2022-01-27,GALAUSDT,0.21022,0.214,0.17848,0.18816,843949656.0,166034436.87148,394832
1643155200000,2022-01-26,GALAUSDT,0.1871,0.23227,0.18407,0.21038,1076676399.0,228108435.78614,536847
1643068800000,2022-01-25,GALAUSDT,0.18488,0.19988,0.17482,0.18687,584577588.0,107091657.63217,256393
1642982400000,2022-01-24,GALAUSDT,0.19616,0.19675,0.16042,0.1849,943229601.0,164967289.23836,400004
1642896000000,2022-01-23,GALAUSDT,0.18137,0.20135,0.17935,0.19614,873909640.0,165567954.78846,480989
1642809600000,2022-01-22,GALAUSDT,0.21572,0.22258,0.15386,0.18119,1637970816.0,299768592.21589,847196
1642723200000,2022-01-21,GALAUSDT,0.26142,0.266,0.20112,0.21581,1042025385.0,246985119.11934,617151
1642636800000,2022-01-20,GALAUSDT,0.27786,0.2943,0.25808,0.26141,407285367.0,114057017.45483,283513
1642550400000,2022-01-19,GALAUSDT,0.29995,0.3019,0.27326,0.278,397082109.0,113389686.23369,285593
1642464000000,2022-01-18,GALAUSDT,0.30423,0.31432,0.2903,0.29995,559505936.0,168006441.18199,384210
1642377600000,2022-01-17,GALAUSDT,0.32894,0.32974,0.29869,0.30424,421465183.0,131696317.64665,293443
1642291200000,2022-01-16,GALAUSDT,0.33543,0.34117,0.32304,0.32877,391611397.0,129576093.40101,224576
1642204800000,2022-01-15,GALAUSDT,0.32467,0.34987,0.32166,0.33546,435708061.0,146104530.578,254564
1642118400000,2022-01-14,GALAUSDT,0.32658,0.3354,0.31753,0.32465,419805545.0,136914673.5316,240015
1642032000000,2022-01-13,GALAUSDT,0.35933,0.36425,0.32418,0.32659,571840639.0,197748978.99866,340640
1641945600000,2022-01-12,GALAUSDT,0.32099,0.36597,0.32,0.35927,534660811.0,185759405.17156,356257
1641859200000,2022-01-11,GALAUSDT,0.30677,0.32544,0.30217,0.321,382279573.0,119545693.80172,224733
1641772800000,2022-01-10,GALAUSDT,0.32799,0.33289,0.29,0.30685,544218617.0,167550487.40788,295628
1641686400000,2022-01-09,GALAUSDT,0.3147,0.34604,0.31092,0.328,431391050.0,140378765.05649,293244
1641600000000,2022-01-08,GALAUSDT,0.34433,0.35471,0.30422,0.31477,500980921.0,164895953.54139,360907
1641513600000,2022-01-07,GALAUSDT,0.383,0.3853,0.33804,0.34424,702236981.0,249092206.90446,490849
1641427200000,2022-01-06,GALAUSDT,0.37739,0.40139,0.3558,0.383,704723113.0,263214419.0257,485484
1641340800000,2022-01-05,GALAUSDT,0.42575,0.44098,0.34117,0.3774,682444808.0,273892322.63461,512240
1641254400000,2022-01-04,GALAUSDT,0.44124,0.44391,0.42018,0.42579,382880338.0,165515169.98281,281416
1641168000000,2022-01-03,GALAUSDT,0.45661,0.45812,0.4312,0.44124,283289911.0,126833257.80588,229918
1641081600000,2022-01-02,GALAUSDT,0.4614,0.46403,0.45089,0.45661,258910825.0,118420293.97736,177876
1640995200000,2022-01-01,GALAUSDT,0.45035,0.46478,0.45035,0.46142,229994828.0,105311261.12462,169964
1640908800000,2021-12-31,GALAUSDT,0.46214,0.47593,0.4441,0.45045,361142463.0,167435298.55682,286186
1640822400000,2021-12-30,GALAUSDT,0.44997,0.47999,0.44044,0.46216,496775362.0,232795903.89551,383155
1640736000000,2021-12-29,GALAUSDT,0.4665,0.48735,0.44122,0.44994,458703439.0,213665112.64193,363716
1640649600000,2021-12-28,GALAUSDT,0.53667,0.53677,0.45924,0.46649,654463992.0,321747612.38197,549656
1640563200000,2021-12-27,GALAUSDT,0.51136,0.55359,0.508,0.53676,533447005.0,286926395.21548,574300
1640476800000,2021-12-26,GALAUSDT,0.49766,0.528,0.48014,0.51133,441595443.0,222187610.09052,437735
1640390400000,2021-12-25,GALAUSDT,0.47224,0.51137,0.46776,0.49766,406023629.0,201334644.62709,384907
1640304000000,2021-12-24,GALAUSDT,0.51328,0.5216,0.46524,0.47224,510125119.0,253935707.80723,522806
1640217600000,2021-12-23,GALAUSDT,0.43783,0.52858,0.42741,0.51336,767354997.0,371202372.75475,789680
1640131200000,2021-12-22,GALAUSDT,0.44101,0.45424,0.431,0.43782,349403069.0,154689249.07485,325626
1640044800000,2021-12-21,GALAUSDT,0.43057,0.44908,0.42421,0.44119,307397234.0,134791162.18269,295477
1639958400000,2021-12-20,GALAUSDT,0.44395,0.44936,0.4086,0.43057,443455548.0,189774236.08399,356141
1639872000000,2021-12-19,GALAUSDT,0.46508,0.47892,0.44115,0.44395,385605082.0,178185697.14519,306259
1639785600000,2021-12-18,GALAUSDT,0.45276,0.47999,0.43721,0.46508,470750197.0,216053025.55803,405292
1639699200000,2021-12-17,GALAUSDT,0.46689,0.48144,0.435,0.45267,603618849.0,276917271.36773,536317
1639612800000,2021-12-16,GALAUSDT,0.50085,0.5184,0.46411,0.46689,487041649.0,241522120.94311,468940
1639526400000,2021-12-15,GALAUSDT,0.50405,0.51199,0.4586,0.50103,725157739.0,354235377.4706,676433
1639440000000,2021-12-14,GALAUSDT,0.50605,0.51583,0.468,0.50414,754730196.0,373304219.97273,654041
1639353600000,2021-12-13,GALAUSDT,0.59163,0.5988,0.49241,0.50583,884862272.0,472181022.54943,753636
1639267200000,2021-12-12,GALAUSDT,0.56829,0.63075,0.56364,0.59163,1152261281.0,681699575.73691,1092687
1639180800000,2021-12-11,GALAUSDT,0.47985,0.57,0.46,0.56844,969404855.0,513310531.28849,933728
1639094400000,2021-12-10,GALAUSDT,0.49507,0.51728,0.46879,0.48,645442120.0,317115170.63408,594247
1639008000000,2021-12-09,GALAUSDT,0.50224,0.55766,0.48176,0.49506,1196950543.0,622128434.05719,1101068
1638921600000,2021-12-08,GALAUSDT,0.47693,0.50634,0.44274,0.50237,454081066.0,214442554.83909,411294
1638835200000,2021-12-07,GALAUSDT,0.50813,0.51835,0.46371,0.47687,654020935.0,320290287.0323,559989
1638748800000,2021-12-06,GALAUSDT,0.48583,0.5336,0.42496,0.50855,893226593.0,421540562.79525,691391
1638662400000,2021-12-05,GALAUSDT,0.55865,0.586,0.45588,0.48601,1238458000.0,640019641.82601,1050369
1638576000000,2021-12-04,GALAUSDT,0.50695,0.58023,0.36929,0.55865,1706597730.0,805542675.24868,1241210
1638489600000,2021-12-03,GALAUSDT,0.59407,0.59861,0.47729,0.50698,721285547.0,384403370.87212,707951
1638403200000,2021-12-02,GALAUSDT,0.64502,0.6788,0.57259,0.59407,618354952.0,375436420.12183,627397
1638316800000,2021-12-01,GALAUSDT,0.6211,0.66325,0.61541,0.64483,702643306.0,446125452.94469,705586
1638230400000,2021-11-30,GALAUSDT,0.65019,0.66942,0.61248,0.6211,744846505.0,474545313.12309,726544
1638144000000,2021-11-29,GALAUSDT,0.711,0.75041,0.64369,0.65046,962456497.0,673791447.15337,978975
1638057600000,2021-11-28,GALAUSDT,0.66079,0.719,0.57056,0.711,1422214334.0,913950655.59064,1316793
1637971200000,2021-11-27,GALAUSDT,0.71092,0.726,0.63001,0.66022,1165184529.0,783679378.21686,1079382
1637884800000,2021-11-26,GALAUSDT,0.74225,0.84128,0.61947,0.711,2757193054.0,2004670574.40447,2890049
1637798400000,2021-11-25,GALAUSDT,0.5826,0.7853,0.5234,0.74223,4005647384.0,2705504030.8382597,4202174
1637712000000,2021-11-24,GALAUSDT,0.37672,0.59086,0.37026,0.58278,3102383534.0,1430430135.30134,2317540
1637625600000,2021-11-23,GALAUSDT,0.39253,0.40896,0.35925,0.37716,1055183125.0,403051298.55569,720395
1637539200000,2021-11-22,GALAUSDT,0.37027,0.43693,0.35816,0.39243,1920000063.0,756509627.58402,1161131
1637452800000,2021-11-21,GALAUSDT,0.35406,0.48816,0.3449,0.3701,3437607333.0,1451734858.06655,2125408
1637366400000,2021-11-20,GALAUSDT,0.23415,0.392,0.23053,0.35409,4620249867.0,1543320691.59867,2398281
1637280000000,2021-11-19,GALAUSDT,0.22928,0.258,0.21773,0.2343,2609642758.0,617189609.39063,1010861
1637193600000,2021-11-18,GALAUSDT,0.23021,0.288,0.20387,0.22883,5200093227.0,1218961012.4576,1914082
1637107200000,2021-11-17,GALAUSDT,0.11475,0.27891,0.11243,0.23017,7145962822.0,1446877023.5087802,2475178
1637020800000,2021-11-16,GALAUSDT,0.12513,0.14401,0.11239,0.11473,4377821422.0,553921310.31745,1116712
1636934400000,2021-11-15,GALAUSDT,0.09336,0.1277,0.09319,0.12529,2005555135.0,220598147.72193,488275
1636848000000,2021-11-14,GALAUSDT,0.09418,0.09749,0.08969,0.09329,456974537.0,42508309.15493,110533
1636761600000,2021-11-13,GALAUSDT,0.08418,0.10408,0.08406,0.09418,1099724459.0,105460089.0446,286876
1636675200000,2021-11-12,GALAUSDT,0.086,0.09098,0.08127,0.08418,316512852.0,27036305.49107,71123
1636588800000,2021-11-11,GALAUSDT,0.08195,0.08842,0.08103,0.08602,240485046.0,20571526.64702,55396
1636502400000,2021-11-10,GALAUSDT,0.08933,0.09219,0.074,0.08203,449977456.0,38375700.48013,111517
1636416000000,2021-11-09,GALAUSDT,0.0929,0.09396,0.08713,0.08934,242246480.0,21932876.79425,59109
1636329600000,2021-11-08,GALAUSDT,0.09051,0.093,0.08889,0.09299,215948495.0,19582402.49376,52588
1636243200000,2021-11-07,GALAUSDT,0.09067,0.093,0.08959,0.09049,169915246.0,15481393.81909,43469
1636156800000,2021-11-06,GALAUSDT,0.09131,0.09331,0.085,0.09061,277612056.0,24864270.94745,70823
1636070400000,2021-11-05,GALAUSDT,0.09195,0.09521,0.09039,0.09131,265057427.0,24562160.96417,65572
1635984000000,2021-11-04,GALAUSDT,0.09527,0.09764,0.0901,0.09191,362681242.0,33904202.99212,89059
1635897600000,2021-11-03,GALAUSDT,0.09793,0.10388,0.09069,0.09519,588968451.0,56999526.52243,143001
1635811200000,2021-11-02,GALAUSDT,0.09102,0.1018,0.089,0.09793,1006730775.0,96252211.56586,235829
1635724800000,2021-11-01,GALAUSDT,0.09543,0.09742,0.0878,0.09104,588395748.0,54219736.65966,115417
1635638400000,2021-10-31,GALAUSDT,0.10484,0.11811,0.09,0.0954,1059850357.0,107019750.4138,251704
1635552000000,2021-10-30,GALAUSDT,0.09248,0.1149,0.09146,0.10484,2206781422.0,226939754.72394,524269
1635465600000,2021-10-29,GALAUSDT,0.08102,0.09885,0.08043,0.09248,1508095221.0,137944924.51315,375885
1635379200000,2021-10-28,GALAUSDT,0.07491,0.083,0.07395,0.081,808380164.0,63278925.84013,160627
1635292800000,2021-10-27,GALAUSDT,0.0904,0.09735,0.06969,0.07501,1464341284.0,121627740.86997,345856
1635206400000,2021-10-26,GALAUSDT,0.08449,0.0916,0.08321,0.09032,572777565.0,49822403.50766,150930
1635120000000,2021-10-25,GALAUSDT,0.08162,0.08598,0.08116,0.08451,258641591.0,21608381.45081,73365
1635033600000,2021-10-24,GALAUSDT,0.08421,0.08625,0.0795,0.08161,306863410.0,25543488.67466,79650
1634947200000,2021-10-23,GALAUSDT,0.0838,0.08558,0.08301,0.08416,194671629.0,16410081.52846,48853
1634860800000,2021-10-22,GALAUSDT,0.08346,0.08583,0.0825,0.08379,268607690.0,22531007.64705,65810
1634774400000,2021-10-21,GALAUSDT,0.08666,0.08934,0.082,0.08346,432142608.0,37053463.90073,110796
1634688000000,2021-10-20,GALAUSDT,0.08326,0.08879,0.08244,0.08666,504993646.0,43261027.08972,117352
1634601600000,2021-10-19,GALAUSDT,0.08339,0.08493,0.0825,0.08324,199645499.0,16661841.40022,59860
1634515200000,2021-10-18,GALAUSDT,0.08376,0.08525,0.08145,0.08335,284351661.0,23616068.07372,75868
1634428800000,2021-10-17,GALAUSDT,0.08655,0.08939,0.08105,0.08374,521031366.0,44829507.08568,236226
1634342400000,2021-10-16,GALAUSDT,0.08891,0.09263,0.085,0.08653,531931908.0,47270242.12798,197933
1634256000000,2021-10-15,GALAUSDT,0.09166,0.09173,0.08293,0.08887,955880380.0,83772320.33191,309151
1634169600000,2021-10-14,GALAUSDT,0.08466,0.09785,0.08466,0.09169,1226313863.0,111690424.32833,374947
1634083200000,2021-10-13,GALAUSDT,0.08594,0.09102,0.08157,0.08465,751202812.0,64109354.29938,213771
1633996800000,2021-10-12,GALAUSDT,0.08886,0.08899,0.07952,0.0859,826307052.0,69648561.70267,213850
1633910400000,2021-10-11,GALAUSDT,0.09047,0.09437,0.0854,0.08885,554738328.0,50253220.41256,166267
1633824000000,2021-10-10,GALAUSDT,0.09929,0.09998,0.08998,0.09052,512405014.0,48764288.82353,153316
1633737600000,2021-10-09,GALAUSDT,0.09958,0.107,0.09732,0.09929,630432377.0,64428339.21517,196955
1633651200000,2021-10-08,GALAUSDT,0.09634,0.105,0.09621,0.09948,730709619.0,73020245.66739,232630
1633564800000,2021-10-07,GALAUSDT,0.09911,0.10264,0.094,0.09635,704170546.0,69352285.28251,210255
1633478400000,2021-10-06,GALAUSDT,0.10477,0.10699,0.09333,0.09906,916101008.0,92114185.76842,250154
1633392000000,2021-10-05,GALAUSDT,0.11244,0.1138,0.10171,0.10477,819205867.0,88062503.39205,239787
1633305600000,2021-10-04,GALAUSDT,0.11401,0.1195,0.10661,0.11244,1526840400.0,172238243.63073,390975
1633219200000,2021-10-03,GALAUSDT,0.10139,0.1236,0.096,0.11402,2436830814.0,276430841.22274,609696
1633132800000,2021-10-02,GALAUSDT,0.10051,0.1097,0.09975,0.1014,1310156336.0,136516733.22282,333388
1633046400000,2021-10-01,GALAUSDT,0.10042,0.10688,0.093,0.10047,1844320359.0,184898228.82601,470917
1632960000000,2021-09-30,GALAUSDT,0.08349,0.10146,0.082,0.10046,1771809619.0,162871671.34017,393058
1632873600000,2021-09-29,GALAUSDT,0.07673,0.09026,0.07632,0.08354,998338725.0,83112837.44521,188342
1632787200000,2021-09-28,GALAUSDT,0.08426,0.08759,0.0759,0.07673,687421544.0,56204988.57007,127737
1632700800000,2021-09-27,GALAUSDT,0.08787,0.09565,0.084,0.08421,956418396.0,86176030.27896,197160
1632614400000,2021-09-26,GALAUSDT,0.09247,0.09768,0.08112,0.08788,1215044186.0,108156927.94673,233735
1632528000000,2021-09-25,GALAUSDT,0.09714,0.10144,0.09036,0.09247,903503969.0,86202307.83893,196769
1632441600000,2021-09-24,GALAUSDT,0.11267,0.11497,0.092,0.0971,1762603537.0,176710731.85518,377429
1632355200000,2021-09-23,GALAUSDT,0.10781,0.12226,0.10586,0.11261,1898836938.0,214980033.3984,435621
1632268800000,2021-09-22,GALAUSDT,0.09923,0.1114,0.0979,0.10786,2025817072.0,211111412.59893,410905
1632182400000,2021-09-21,GALAUSDT,0.09031,0.115,0.0835,0.09919,3506474541.0,355157558.73513,606056
1632096000000,2021-09-20,GALAUSDT,0.11014,0.1119,0.085,0.0903,2662186433.0,261496687.67405,473017
1632009600000,2021-09-19,GALAUSDT,0.11561,0.13,0.1075,0.1101,2631236623.0,312915059.17289,575735
1631923200000,2021-09-18,GALAUSDT,0.11677,0.1385,0.10249,0.11561,5893019582.0,709903580.4565,1306228
1631836800000,2021-09-17,GALAUSDT,0.10005,0.12455,0.08526,0.1167,5064792643.0,524843532.12962,951967
1631750400000,2021-09-16,GALAUSDT,0.05141,0.14675,0.05114,0.10014,13547874022.0,1443127667.25397,2187122
1631664000000,2021-09-15,GALAUSDT,0.04388,0.057,0.04299,0.05141,1051195403.0,49658851.52788,138212
1631577600000,2021-09-14,GALAUSDT,0.04721,0.0537,0.04379,0.04389,1415235205.0,69187279.78183,172435
1631491200000,2021-09-13,GALAUSDT,0.02103,0.07805,0.02103,0.04721,5474434186.0,333987929.17604,645534
