https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AVAX,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1667174400000,2022-10-31 00:00:00,AVAX/USDT,18.247,19.778,18.196,19.307,233873.185831556,12356.247541,131327.839389742,6926.869308,6696,18.935596798830139125
1667088000000,2022-10-30 00:00:00,AVAX/USDT,18.307,18.807,17.934,18.253,146271.028765871,7967.347491,74402.916921713,4053.23729,5412,18.36070363823079699
1667001600000,2022-10-29 00:00:00,AVAX/USDT,18.342,18.887,18.165,18.31,174269.587018307,9419.623697,87650.825655033,4736.860014,6096,18.501717725611500459
1666915200000,2022-10-28 00:00:00,AVAX/USDT,16.936,18.416,16.879,18.341,156632.563499862,8950.273599,77145.864891319,4403.879484,5541,17.512542235333785794
1666828800000,2022-10-27 00:00:00,AVAX/USDT,17,17.66,16.915,16.961,199193.837159369,11600.620908,97646.549753995,5686.728442,6717,17.171829472990893821
1666742400000,2022-10-26 00:00:00,AVAX/USDT,16.754,19.497,16.711,17.01,192496.387715019,11272.418636,96882.341415957,5671.583522,6597,17.078176500436204132
1666656000000,2022-10-25 00:00:00,AVAX/USDT,15.747,17.155,15.609,16.755,132679.633801905,8230.040882,69036.371637391,4278.232683,4450,16.136187954030357128
1666569600000,2022-10-24 00:00:00,AVAX/USDT,16.314,16.465,15.635,15.758,185126.923760339,11603.640714,91313.381184164,5720.961398,6430,15.956547899068738423
1666483200000,2022-10-23 00:00:00,AVAX/USDT,15.696,16.353,15.609,16.312,182743.375839755,11552.847019,88677.523316231,5605.960756,6927,15.819804975526287656
1666396800000,2022-10-22 00:00:00,AVAX/USDT,15.69,15.899,15.531,15.679,196352.036714675,12512.469527,97793.525578108,6231.735104,6721,15.692856673264294573
1666310400000,2022-10-21 00:00:00,AVAX/USDT,15.121,15.739,14.616,15.692,211947.646707221,13977.611097,104226.5951667,6872.774404,6854,15.169175072053629195
1666224000000,2022-10-20 00:00:00,AVAX/USDT,15.063,15.455,14.899,15.129,160394.220587672,10532.108287,78597.490313904,5161.820857,5230,15.229903146522765333
1666137600000,2022-10-19 00:00:00,AVAX/USDT,15.83,15.872,15.064,15.064,178458.550421878,11473.507729,90024.392027843,5787.283859,6610,15.554870207655149404
1666051200000,2022-10-18 00:00:00,AVAX/USDT,16.21,16.375,15.573,15.865,195155.380756251,12164.781988,98216.665598737,6122.050554,6234,16.044591943237928435
1665964800000,2022-10-17 00:00:00,AVAX/USDT,15.754,16.263,15.654,16.18,206679.973790269,12944.536833,100507.3800537,6292.527957,6865,15.968219107259643161
1665878400000,2022-10-16 00:00:00,AVAX/USDT,15.411,15.86,15.409,15.752,200649.081985019,12851.876178,97259.844483787,6229.65461,6552,15.613024132082759277
1665792000000,2022-10-15 00:00:00,AVAX/USDT,15.677,15.767,15.374,15.423,200337.362533668,12801.873869,99865.713088746,6381.431155,6903,15.649331055077651951
1665705600000,2022-10-14 00:00:00,AVAX/USDT,15.668,16.397,15.552,15.685,209778.153267262,13116.353176,106264.677542658,6642.430599,6916,15.997045307014164427
1665619200000,2022-10-13 00:00:00,AVAX/USDT,15.945,16.043,14.692,15.671,173140.140201381,11226.036013,86217.870895648,5590.53516,6080,15.429563245839253302
1665532800000,2022-10-12 00:00:00,AVAX/USDT,15.979,16.138,15.856,15.938,191771.327768134,11982.648442,95165.440412425,5946.43442,5616,16.004288211064868078
1665446400000,2022-10-11 00:00:00,AVAX/USDT,16.212,16.302,15.619,15.969,155545.73111612,9727.497907,74319.650791098,4647.57948,4829,15.990922570351577326
1665360000000,2022-10-10 00:00:00,AVAX/USDT,16.893,17.229,16.214,16.215,204772.38459877,12258.523739,100554.181725058,6019.610939,6727,16.707035011242225619
1665273600000,2022-10-09 00:00:00,AVAX/USDT,16.77,16.99,16.698,16.903,176203.031710916,10430.264306,86347.424167821,5110.926975,5448,16.893728819902707788
1665187200000,2022-10-08 00:00:00,AVAX/USDT,16.904,16.983,16.653,16.771,188063.581739972,11154.750366,93456.743476549,5543.305739,6154,16.859722014043143341
1665100800000,2022-10-07 00:00:00,AVAX/USDT,17.03,17.147,16.72,16.903,213174.672122114,12576.758973,107852.356737001,6363.489318,6519,16.95078020168712096
1665014400000,2022-10-06 00:00:00,AVAX/USDT,17.38,17.659,16.993,17.031,193139.46642608,11154.741118,98415.541264478,5683.617812,6902,17.316116195420881184
1664928000000,2022-10-05 00:00:00,AVAX/USDT,17.436,17.457,16.949,17.39,209664.068766503,12164.385601,104480.434371036,6062.008167,6853,17.236661248187454523
1664841600000,2022-10-04 00:00:00,AVAX/USDT,17.16,17.532,17.082,17.437,195862.315139216,11306.004056,98614.728232808,5692.547132,6767,17.324359435976197882
1664755200000,2022-10-03 00:00:00,AVAX/USDT,16.452,17.208,16.449,17.141,179559.789425492,10692.097308,90443.742599999,5384.473687,5532,16.795701317334417116
1664668800000,2022-10-02 00:00:00,AVAX/USDT,16.956,17.145,16.6,16.6,134922.140632219,7963.524101,66631.893592373,3932.066229,4091,16.943264011593343227
1664582400000,2022-10-01 00:00:00,AVAX/USDT,17.184,17.311,16.895,16.964,191196.176187759,11151.563844,96555.948016973,5631.780832,5837,17.145919770421200244
1664496000000,2022-09-30 00:00:00,AVAX/USDT,17.386,17.729,17.031,17.202,205942.356162485,11889.242378,101094.643954096,5835.951015,6518,17.322634753704618169
1664409600000,2022-09-29 00:00:00,AVAX/USDT,17.256,17.389,16.899,17.354,221462.207409885,12879.559367,112582.561350127,6547.255638,6828,17.19529679901099603
1664323200000,2022-09-28 00:00:00,AVAX/USDT,17.284,17.429,16.758,17.257,212269.7066346,12410.753954,107707.415385555,6297.899138,6727,17.105236995922988127
1664236800000,2022-09-27 00:00:00,AVAX/USDT,17.585,18.475,17.045,17.289,172512.118292601,9756.788693,85474.71577695,4829.578555,5685,17.691615229971848911
1664150400000,2022-09-26 00:00:00,AVAX/USDT,17.318,17.586,16.993,17.586,190155.302956003,10977.08538,95873.31167295,5534.211329,6501,17.323742981959611509
1664064000000,2022-09-25 00:00:00,AVAX/USDT,17.596,17.869,17.149,17.319,192678.586166068,10926.669864,97987.481114899,5557.60316,6336,17.634981913635234624
1663977600000,2022-09-24 00:00:00,AVAX/USDT,17.96,18.216,17.567,17.609,209434.562635411,11676.988669,103405.849007442,5762.738982,6671,17.936529778490074581
1663891200000,2022-09-23 00:00:00,AVAX/USDT,17.685,18.253,17.171,17.975,190552.577137622,10788.321738,98135.782820052,5555.042458,6745,17.666796824772330113
1663804800000,2022-09-22 00:00:00,AVAX/USDT,16.558,17.872,16.403,17.686,177434.334862678,10295.835621,87858.866265261,5098.638196,6263,17.242851057480727519
1663718400000,2022-09-21 00:00:00,AVAX/USDT,16.64,17.796,16.255,16.562,211045.572893289,12540.369964,103912.994956677,6171.888048,6388,16.832933300197505053
1663632000000,2022-09-20 00:00:00,AVAX/USDT,17.287,17.373,16.583,16.657,173669.731887605,10250.301534,85500.32324276,5045.533811,5613,16.945037688041718818
1663545600000,2022-09-19 00:00:00,AVAX/USDT,16.683,17.385,16.505,17.287,199818.147245881,11777.751483,95527.449791042,5626.344246,6421,16.969296022946091241
1663459200000,2022-09-18 00:00:00,AVAX/USDT,18.459,18.737,16.609,16.708,112295.11698578,6255.864055,52754.854721192,2935.482815,3495,17.96239709960216837
1663372800000,2022-09-17 00:00:00,AVAX/USDT,18.035,18.573,18.028,18.475,246265.492195732,13455.092943,125127.727125585,6836.388277,7656,18.303491051214654221
1663286400000,2022-09-16 00:00:00,AVAX/USDT,18.197,18.293,17.637,18.044,230455.981953862,12793.517874,112028.736012493,6220.499598,7629,18.014758648735279951
1663200000000,2022-09-15 00:00:00,AVAX/USDT,19.091,19.362,18.073,18.198,186953.978340939,10008.564654,93466.803384555,5003.319773,5906,18.683417236244974702
1663113600000,2022-09-14 00:00:00,AVAX/USDT,18.853,19.296,18.44,19.113,232603.377318826,12222.364384,119025.435857435,6253.685388,7929,19.032065008526072342
1663027200000,2022-09-13 00:00:00,AVAX/USDT,21.384,21.795,18.758,18.863,255655.147230819,12495.930269,128317.754030203,6269.494321,7918,20.503725874776326179
1662940800000,2022-09-12 00:00:00,AVAX/USDT,20.643,21.89,20.086,21.382,230559.534512387,10977.330739,113468.059232804,5401.524108,7141,21.014561016837268333
1662854400000,2022-09-11 00:00:00,AVAX/USDT,20.462,20.923,19.976,20.642,217719.879500718,10650.562512,110881.243263968,5424.272721,6417,20.443188470718835891
1662768000000,2022-09-10 00:00:00,AVAX/USDT,20.396,21.17,20.035,20.461,194668.405324278,9525.317518,100768.199011713,4930.076023,6760,20.439075043094005581
1662681600000,2022-09-09 00:00:00,AVAX/USDT,19.149,20.774,19.122,20.437,239129.992726125,11882.349011,120185.352836964,5972.171949,7300,20.127949919487416666
1662595200000,2022-09-08 00:00:00,AVAX/USDT,19.059,19.2,18.458,19.116,212586.341667671,11223.15086,111212.690334274,5875.79857,7202,18.943067114915705111
1662508800000,2022-09-07 00:00:00,AVAX/USDT,18.212,19.454,18.029,19.032,220380.483285757,11862.328805,103465.581477624,5569.999118,7185,18.583278166211315084
1662422400000,2022-09-06 00:00:00,AVAX/USDT,19.456,20.615,18.225,18.24,214890.405617861,10977.700001,108064.953613202,5520.864092,7374,19.601795453600916664
1662336000000,2022-09-05 00:00:00,AVAX/USDT,19.033,19.455,18.491,19.452,204680.700990041,10854.648907,103882.474588786,5510.049257,7160,18.857918009830082524
1662249600000,2022-09-04 00:00:00,AVAX/USDT,18.952,19.25,18.9,19.053,230579.134747405,12142.939941,114512.840487488,6030.339003,7592,18.988899793926304983
1662163200000,2022-09-03 00:00:00,AVAX/USDT,18.885,19.065,18.626,18.903,199669.198202329,10585.83387,97284.175462589,5158.588452,6495,18.862164226512899481
1662076800000,2022-09-02 00:00:00,AVAX/USDT,19.343,19.668,18.738,18.905,184978.520945745,9643.081167,90908.544663282,4739.004746,6813,19.185281300674068284
1661990400000,2022-09-01 00:00:00,AVAX/USDT,19.139,19.479,18.363,19.337,239543.339250586,12597.322329,118599.622874351,6236.496608,7715,19.01811495803977141
1661904000000,2022-08-31 00:00:00,AVAX/USDT,19.414,20.105,19.016,19.162,223542.879634487,11402.57492,110528.261365743,5637.425761,7282,19.60725135422248228
1661817600000,2022-08-30 00:00:00,AVAX/USDT,19.343,20.609,18.918,19.396,242291.733002257,12277.330707,118820.412208796,6017.645866,7265,19.745412650784118431
1661731200000,2022-08-29 00:00:00,AVAX/USDT,18.561,19.481,17.815,19.35,214603.082092254,11561.647831,111515.99891759,6008.271292,7149,18.575774514124560947
1661644800000,2022-08-28 00:00:00,AVAX/USDT,20.008,20.46,18.15,18.56,204039.540789561,10273.448547,98315.339371063,4946.454108,6562,19.868510235007953046
1661558400000,2022-08-27 00:00:00,AVAX/USDT,20.656,20.932,19.793,20.013,287502.172809068,14084.291871,141389.308363512,6927.296457,7395,20.416270736409521244
1661472000000,2022-08-26 00:00:00,AVAX/USDT,22.967,23.253,20.391,20.682,521703.42792223,23107.10609,259769.615698619,11504.697841,7831,22.592902376074775952
1661385600000,2022-08-25 00:00:00,AVAX/USDT,22.98,23.631,22.711,22.99,590308.855043824,25567.904447,295591.949961683,12798.754641,5307,23.089480605818426621
1661299200000,2022-08-24 00:00:00,AVAX/USDT,23.505,23.619,22.811,22.994,114051.474351786,4916.607039,54600.40243998,2354.162401,5190,23.198276770184689871
1661212800000,2022-08-23 00:00:00,AVAX/USDT,22.563,23.689,21.848,23.479,117896.335923398,5143.837788,60055.478895521,2620.614108,5331,22.926586809585622979
1661126400000,2022-08-22 00:00:00,AVAX/USDT,22.99,23.004,21.643,22.58,123815.397182361,5555.048602,61552.345520525,2761.593515,5350,22.292455608640621843
1661040000000,2022-08-21 00:00:00,AVAX/USDT,22.35,23.505,22.177,22.966,122029.74527859,5353.047218,60974.594425683,2674.21561,5043,22.799432745443430678
1660953600000,2022-08-20 00:00:00,AVAX/USDT,22.536,23.727,21.712,22.307,97257.850043366,4292.251085,48324.533376508,2131.527616,3934,22.662625023885197947
1660867200000,2022-08-19 00:00:00,AVAX/USDT,24.2,24.39,22.113,22.473,115740.463941698,5063.015204,54614.585000096,2388.206504,4746,22.867093679062727116
1660780800000,2022-08-18 00:00:00,AVAX/USDT,25.553,26.281,23.967,24.202,136324.792901146,5321.275664,69085.105972402,2696.578551,5707,25.625178355483676668
1660694400000,2022-08-17 00:00:00,AVAX/USDT,27.106,28.203,25.26,25.573,126967.553363611,4734.945438,61152.782391361,2277.894123,5902,26.837743070369137913
1660608000000,2022-08-16 00:00:00,AVAX/USDT,28.347,28.723,26.973,27.089,94913.028864353,3429.894101,52480.566260859,1893.589426,4005,27.676782781243329417
1660521600000,2022-08-15 00:00:00,AVAX/USDT,28.229,29.318,27.277,28.301,71396.092586528,2540.945071,35542.920143642,1264.339202,2728,28.104494036689801541
1660435200000,2022-08-14 00:00:00,AVAX/USDT,29.172,30.004,28,28.238,70356.333626892,2418.019278,34305.569979578,1178.293832,2890,29.106221600732680664
1660348800000,2022-08-13 00:00:00,AVAX/USDT,29.322,30.335,28.878,29.146,96875.856241995,3271.27373,46843.914832661,1582.299596,4267,29.617002427844914363
1660262400000,2022-08-12 00:00:00,AVAX/USDT,28.537,30.488,27.594,29.322,127708.684187702,4420.277846,61821.401781761,2140.061198,5762,28.893858283639166922
1660176000000,2022-08-11 00:00:00,AVAX/USDT,29.156,30.562,27.918,28.537,146473.567682288,5012.319827,70581.813551879,2415.838789,5946,29.227530641794421185
1660089600000,2022-08-10 00:00:00,AVAX/USDT,27.42,30.055,26.63,29.157,95446.177005342,3360.129795,43670.457403533,1533.20962,4193,28.428656488442224267
1660003200000,2022-08-09 00:00:00,AVAX/USDT,27.97,28.79,26.4,27.44,67511.94229067,2449.913656,33821.74132497,1227.460889,3258,27.559524450113786908
1659916800000,2022-08-08 00:00:00,AVAX/USDT,27.74,32,25.07,27.68,32998.12866897,1146.702957,17042.13620307,593.155956,2093,28.822142495343669726
1659830400000,2022-08-07 00:00:00,AVAX/USDT,25.74,49.5,25,26.49,22835.93989818,816.752682,11680.33918394,414.98844,1127,28.276342408412098547
1659744000000,2022-08-06 00:00:00,AVAX/USDT,23.49,54.33,23.49,25.73,10751.80992595,407.153149,5796.80921433,216.580173,565,27.283361231991376112
1659657600000,2022-08-05 00:00:00,AVAX/USDT,23.36,24.9,22.05,23,7519.82164186,321.253033,3869.29693227,165.047195,75,23.42439942865323291
1659571200000,2022-08-04 00:00:00,AVAX/USDT,22.05,23.9,22.05,23.2,1059.95520395,45.71624,1051.52067034,45.348346,24,23.186147937376802003
1659484800000,2022-08-03 00:00:00,AVAX/USDT,22.9,23.9,22.05,23.9,12706.23563667,553.227575,7182.06973147,311.685752,464,22.968931177486870532
1659398400000,2022-08-02 00:00:00,AVAX/USDT,19.01,23.9,19.01,23,171.87003261,7.448044,147.0007587,6.219249,11,23.188198946656963689
1659312000000,2022-08-01 00:00:00,AVAX/USDT,21.26,21.26,21.26,21.26,24.2364,1.14,0,0,1,21.26
1659225600000,2022-07-31 00:00:00,AVAX/USDT,24.96262648,24.96262648,23.86633477,23.86633477,998.8087460911722153,40.92544008,735.5386283100307999,30.34209732,16,24.409404884703947219
1659139200000,2022-07-30 00:00:00,AVAX/USDT,24.6860748,25.73875073,24.06900087,24.20613976,127416.22385821597705,5136.0613925,0,0,0,24.80815826
1659052800000,2022-07-29 00:00:00,AVAX/USDT,24.52401949,25.11528116,23.54592209,24.54519791,397676.2805101763472726,16193.20835538,0,0,0,24.55821427
1658966400000,2022-07-28 00:00:00,AVAX/USDT,23.43996617,24.53227278,22.83703584,24.19120682,243091.1684297221541355,10160.86149895,0,0,0,23.92426749
1658880000000,2022-07-27 00:00:00,AVAX/USDT,20.3824361,24.46250231,20.3824361,23.39775687,76502.528134089478464,3439.19494488,0,0,0,22.2443128
1658793600000,2022-07-26 00:00:00,AVAX/USDT,20.93727514,20.93727514,19.66675005,20.31131439,69881.9699757540887778,3426.52195038,0,0,0,20.39443231
1658707200000,2022-07-25 00:00:00,AVAX/USDT,23.69011698,23.69011698,20.92026372,20.92026372,177634.7945710037109366,8111.41645809,0,0,0,21.89935574
1658620800000,2022-07-24 00:00:00,AVAX/USDT,23.74128568,24.21133676,23.281786,23.96909555,47986.850698688049911,2016.21509698,0,0,0,23.80046195
1658534400000,2022-07-23 00:00:00,AVAX/USDT,23.45504151,24.54434738,22.8568498,23.23373463,184285.7726446978518195,7793.74045283,0,0,0,23.64535665
1658448000000,2022-07-22 00:00:00,AVAX/USDT,24.87960828,25.44434791,23.62525987,23.72842393,116702.7509171559286543,4795.64339953,0,0,0,24.33516031
1658361600000,2022-07-21 00:00:00,AVAX/USDT,23.62598335,25.34,22.73495864,24.87960828,51734.4459314023627576,2155.82427271,0,0,0,23.99752456
1658275200000,2022-07-20 00:00:00,AVAX/USDT,24.71469,26.32472471,23.57194192,23.57812436,407929.9788033115705392,16367.83856688,0,0,0,24.92265409
1658188800000,2022-07-19 00:00:00,AVAX/USDT,23.82647633,26.25275276,23.13901416,24.82113213,395342.3069465404400261,16077.81062117,0,0,0,24.58931233
1658102400000,2022-07-18 00:00:00,AVAX/USDT,20.88731312,24.27683166,20.79832,24.15044002,170093.6502316019407485,7319.05132731,0,0,0,23.23984935
1658016000000,2022-07-17 00:00:00,AVAX/USDT,21.56157733,21.90876525,20.69262995,20.69262995,267087.6895359331540924,12498.29338658,0,0,0,21.36993278
1657929600000,2022-07-16 00:00:00,AVAX/USDT,19.14760461,21.46273022,18.70802227,21.21133657,82916.4382218414815818,4087.28999126,0,0,0,20.28640943
1657843200000,2022-07-15 00:00:00,AVAX/USDT,19.58709034,20.10446752,19.13585675,19.42721238,12773.9153303573788444,650.92148914,0,0,0,19.62435646
1657756800000,2022-07-14 00:00:00,AVAX/USDT,18.91286999,19.77156804,17.96239282,19.58503086,57841.1392231528805386,3077.08311017,0,0,0,18.79739258
1657670400000,2022-07-13 00:00:00,AVAX/USDT,16.79025863,18.91286999,16.54359401,18.78435694,163165.2028863710230855,9280.46767315,0,0,0,17.58157117
1657584000000,2022-07-12 00:00:00,AVAX/USDT,17.40808176,17.91984,16.89597602,16.89597602,66970.6597878028818044,3831.00312082,0,0,0,17.48123342
1657497600000,2022-07-11 00:00:00,AVAX/USDT,18.95102391,19.07322232,17.52174605,17.53648281,90785.3318020087877676,4953.56647926,0,0,0,18.32726626
1657411200000,2022-07-10 00:00:00,AVAX/USDT,19.88568768,19.88568768,18.89197285,19.29069,52470.542716094807009,2719.8047663,0,0,0,19.29202543
1657324800000,2022-07-09 00:00:00,AVAX/USDT,19.92393034,20.17467728,19.68437208,19.86344467,46093.3491934033479332,2310.11169644,0,0,0,19.95286603
1657238400000,2022-07-08 00:00:00,AVAX/USDT,20.05984342,21.08319532,19.46606391,19.78421865,112751.9411238420855685,5605.28060959,0,0,0,20.11530715
1657152000000,2022-07-07 00:00:00,AVAX/USDT,19.35424708,20.4460141,18.93852451,20.17,132846.193391427470193,6752.81521605,0,0,0,19.67271266
1657065600000,2022-07-06 00:00:00,AVAX/USDT,18.3,19.635355,17.93,19.0831789,68815.6978000548707608,3660.66803302,0,0,0,18.79867204
1656979200000,2022-07-05 00:00:00,AVAX/USDT,17.90974812,18.4402675,16.78927969,18.1713189,55616.7493235935885381,3140.88913523,0,0,0,17.70732647
1656892800000,2022-07-04 00:00:00,AVAX/USDT,16.7864812,17.96968456,16.31539906,17.93267838,32543.4157663540781415,1871.22227271,0,0,0,17.39152865
1656806400000,2022-07-03 00:00:00,AVAX/USDT,16.27448717,16.78967823,16.081072,16.50641325,8074.1898591939382368,488.18500233,0,0,0,16.53920096
1656720000000,2022-07-02 00:00:00,AVAX/USDT,16.32979717,23.96999998,16.14994473,16.46792717,31320.494053513261435,1896.54302135,0,0,0,16.5145181
1656633600000,2022-07-01 00:00:00,AVAX/USDT,17.22996372,17.68417357,15.8,16.57988702,62710.3571153583532429,3818.73250687,0,0,0,16.42177267
1656547200000,2022-06-30 00:00:00,AVAX/USDT,17.66301142,17.68348307,15.9463251,16.43228617,30790.7351764718664585,1850.94541335,0,0,0,16.63513951
1656460800000,2022-06-29 00:00:00,AVAX/USDT,18.46111805,18.59573113,17.36900205,17.55013502,59773.0938088860417009,3320.50141283,0,0,0,18.00122523
1656374400000,2022-06-28 00:00:00,AVAX/USDT,19.67762632,20.50402874,17.98916877,18,55399.7155378195641,2844.35024748,0,0,0,19.4771075
1656288000000,2022-06-27 00:00:00,AVAX/USDT,20.04325153,21.31668135,19.26201045,19.54965472,113434.671410204901356,5433.49208524,0,0,0,20.8769369
1656201600000,2022-06-26 00:00:00,AVAX/USDT,21.56675521,22.0131482,19.78947408,19.78947408,72536.555440830999483,3406.0921727,0,0,0,21.29612229
1656115200000,2022-06-25 00:00:00,AVAX/USDT,20.401,21.39002874,19.93315496,21.2533918,62430.1078754186016184,2998.57082086,0,0,0,20.81995444
1656028800000,2022-06-24 00:00:00,AVAX/USDT,18.52205003,20.89290725,18.08107073,20.52845044,230749.940874683693232,11725.04428611,0,0,0,19.6800912
1655942400000,2022-06-23 00:00:00,AVAX/USDT,16.82748788,18.4001482,16.82748788,18.22319251,17309.0850538910081193,972.36772929,0,0,0,17.80096617
1655856000000,2022-06-22 00:00:00,AVAX/USDT,16.47203493,17.17931585,16,16.00759468,26445.8661093267660403,1602.74032999,0,0,0,16.50040597
1655769600000,2022-06-21 00:00:00,AVAX/USDT,16.87853928,18.19226239,16.67572439,16.67572439,85552.1409279973637507,4778.76639221,0,0,0,17.90255767
1655683200000,2022-06-20 00:00:00,AVAX/USDT,15.89076637,17.74312925,15.45459499,16.90437396,197733.2453988952860968,11407.57317637,0,0,0,17.33350664
1655596800000,2022-06-19 00:00:00,AVAX/USDT,14.882141,16.30941348,13.93011342,16.30941348,51018.099016226949867,3374.5456589,0,0,0,15.11850903
1655510400000,2022-06-18 00:00:00,AVAX/USDT,15.80066166,15.80066166,14.01133376,14.88214094,66413.1642401198395644,4435.00837516,0,0,0,14.97475509
1655424000000,2022-06-17 00:00:00,AVAX/USDT,16.00376,16.62206918,15.83,16.11927091,24462.9171068113915082,1502.75929957,0,0,0,16.27866626
1655337600000,2022-06-16 00:00:00,AVAX/USDT,18.05211577,18.05455337,15.59199724,15.59199724,63455.890050535072345,3874.9363595,0,0,0,16.37598251
1655251200000,2022-06-15 00:00:00,AVAX/USDT,15.53848038,19.00000001,14.6509084,17.93773946,44246.231071998972366,2751.5471358,0,0,0,16.08049177
1655164800000,2022-06-14 00:00:00,AVAX/USDT,15.92826387,17.14051979,14.8090226,16.51285853,196780.5572823982788773,12141.51088441,0,0,0,16.20725453
1655078400000,2022-06-13 00:00:00,AVAX/USDT,17.38199886,17.38199886,14.75764736,15.79757939,187457.891414023574904,11927.74412618,0,0,0,15.7161228
1654992000000,2022-06-12 00:00:00,AVAX/USDT,20.04477194,20.04477194,17.36127615,17.36127615,197439.9808559861462208,10642.92063824,0,0,0,18.55129692
1654905600000,2022-06-11 00:00:00,AVAX/USDT,22.05296938,22.51389825,19.8112087,19.83781658,104178.7988108305499598,5052.06409746,0,0,0,20.62103663
1654819200000,2022-06-10 00:00:00,AVAX/USDT,24,24.45143687,21.95525146,21.9656923,29901.6161773865247492,1257.43131291,0,0,0,23.77992012
1654732800000,2022-06-09 00:00:00,AVAX/USDT,24.14592284,25.38579423,23.78152283,24.22818693,75104.0343529298017395,3030.67123365,0,0,0,24.78132023
1654646400000,2022-06-08 00:00:00,AVAX/USDT,24.84358693,25.21278113,23.84007812,24.51820901,38026.6402715227214545,1556.28052715,0,0,0,24.43430963
1654560000000,2022-06-07 00:00:00,AVAX/USDT,25.72064993,25.72064993,23.2376955,24.75094495,246389.428062954115353,10087.20160442,0,0,0,24.42594465
1654473600000,2022-06-06 00:00:00,AVAX/USDT,24.96477248,27.61702758,24.96477248,25.7633853,154081.78368954315048,5830.5244374,0,0,0,26.4267452
1654387200000,2022-06-05 00:00:00,AVAX/USDT,24.38311867,25.15412947,23.9978778,24.23317663,90549.3401519244332704,3708.29668312,0,0,0,24.41804092
1654300800000,2022-06-04 00:00:00,AVAX/USDT,23.14452782,24.15704467,22.46531217,24.11848475,100246.0537425159092507,4261.05076651,0,0,0,23.52613457
1654214400000,2022-06-03 00:00:00,AVAX/USDT,24.66736293,24.66736293,22.6815445,22.84801209,64157.1109317908529232,2719.20635503,0,0,0,23.59405744
1654128000000,2022-06-02 00:00:00,AVAX/USDT,23.54961599,24.40371816,22.89895096,24.37471334,164402.8548876881971576,6898.49586892,0,0,0,23.83169578
1654041600000,2022-06-01 00:00:00,AVAX/USDT,26.48544919,26.73352566,23.3321011,23.77768238,270277.1365519513606708,10667.66761477,0,0,0,25.33610404
1653955200000,2022-05-31 00:00:00,AVAX/USDT,27.87854565,29.01356815,24.94449983,26.37192759,599608.5135774534864254,21868.16300971,0,0,0,27.41924474
1653868800000,2022-05-30 00:00:00,AVAX/USDT,26.1,28.30016678,25.37716134,27.32238078,214574.6393482549940856,7981.23724219,0,0,0,26.88488424
1653782400000,2022-05-29 00:00:00,AVAX/USDT,24.73433332,26.50978671,23.85920733,26.13970916,203829.2505509661310992,7922.75221992,0,0,0,25.72707626
1653696000000,2022-05-28 00:00:00,AVAX/USDT,22.94512399,25.7,22.28233821,24.95343943,420181.8535987949645637,17411.05435971,0,0,0,24.13305047
1653609600000,2022-05-27 00:00:00,AVAX/USDT,23.47200702,23.88548109,21.61085068,22.32319763,516624.5147973925224501,22924.09711443,0,0,0,22.53630807
1653523200000,2022-05-26 00:00:00,AVAX/USDT,27.50696663,27.88583541,23.03002253,23.36882123,969213.6011845335332305,38878.93994201,0,0,0,24.92901305
1653436800000,2022-05-25 00:00:00,AVAX/USDT,29.03204135,29.56642301,27.22147636,27.22147636,195351.199931659926,6788.2179337,0,0,0,28.77798
1653350400000,2022-05-24 00:00:00,AVAX/USDT,29.36755446,29.37300328,27.11888561,29.3551682,256446.7305103638991707,8947.41201291,0,0,0,28.66155377
1653264000000,2022-05-23 00:00:00,AVAX/USDT,31.58255739,32.82546213,29.02757123,29.02757123,511063.072256739791217,16346.08865461,0,0,0,31.2651597
1653177600000,2022-05-22 00:00:00,AVAX/USDT,30.05466376,32.41479999,28.9068,32.07970577,437443.059427572058462,14101.84249985,0,0,0,31.02027692
1653091200000,2022-05-21 00:00:00,AVAX/USDT,29.65695414,30.46019313,29.1609121,29.42874892,106253.384852772890874,3580.82479674,0,0,0,29.6728801
1653004800000,2022-05-20 00:00:00,AVAX/USDT,31.20142223,31.44155636,27.88234958,28.98817615,423537.3350721395866443,14356.34941667,0,0,0,29.50174329
1652918400000,2022-05-19 00:00:00,AVAX/USDT,29.54522992,31.55118626,27.98757678,30.30057136,658029.5206489308151632,22176.12586092,0,0,0,29.67287996
1652832000000,2022-05-18 00:00:00,AVAX/USDT,34.48968647,35.07994985,29.80157672,29.80157672,247476.8891606686642654,7984.10573242,0,0,0,30.99619387
1652745600000,2022-05-17 00:00:00,AVAX/USDT,33.20352169,35.72762982,32.44024894,34.46665935,373195.2542176904285082,11083.64407734,0,0,0,33.67080823
1652659200000,2022-05-16 00:00:00,AVAX/USDT,35.91957954,35.94522006,31.8012972,33.24340349,473183.148718960196712,14182.8160296,0,0,0,33.36313097
1652572800000,2022-05-15 00:00:00,AVAX/USDT,33.82205218,36.81659583,32.0006,36.58517987,155718.5130476593695,4383.843345,0,0,0,35.5210031
1652486400000,2022-05-14 00:00:00,AVAX/USDT,32.26714257,33.95640987,29.51107483,33.73852037,609430.5943879359516088,18981.88950344,0,0,0,32.10589727
1652400000000,2022-05-13 00:00:00,AVAX/USDT,30.09898177,37.62092,30.09898177,32.55702839,491755.6217613759571044,14069.13466678,0,0,0,34.95279798
