https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume ATOM,Volume USDT,tradecount
1656806400000,2022-07-03,ATOMUSDT,8.07,8.31,7.78,8.09,3447745.24,27596296.9272,55006
1656720000000,2022-07-02,ATOMUSDT,8.1,8.36,7.93,8.07,3864245.59,31430959.2916,62440
1656633600000,2022-07-01,ATOMUSDT,7.57,8.38,7.18,8.09,7398448.74,57529298.2536,122693
1656547200000,2022-06-30,ATOMUSDT,7.4,7.65,6.89,7.57,5310749.95,38340386.5245,92433
1656460800000,2022-06-29,ATOMUSDT,7.34,7.51,7.02,7.4,4239887.38,30693709.0223,68119
1656374400000,2022-06-28,ATOMUSDT,7.79,8.03,7.27,7.34,4548732.47,35021746.293,69282
1656288000000,2022-06-27,ATOMUSDT,8.06,8.61,7.75,7.78,3364049.91,27545370.7273,67536
1656201600000,2022-06-26,ATOMUSDT,8.67,8.75,8.01,8.06,3245899.81,27396313.7963,64542
1656115200000,2022-06-25,ATOMUSDT,8.25,8.72,7.98,8.67,3243447.22,27057377.8231,70467
1656028800000,2022-06-24,ATOMUSDT,8.14,8.59,7.95,8.26,4923026.34,40746427.7622,86739
1655942400000,2022-06-23,ATOMUSDT,7.06,8.19,7.06,8.13,6004593.03,46320989.6975,109319
1655856000000,2022-06-22,ATOMUSDT,6.96,7.62,6.57,7.05,6279298.99,44405740.3754,103678
1655769600000,2022-06-21,ATOMUSDT,6.81,7.2,6.66,6.95,3386025.26,23544521.9745,62587
1655683200000,2022-06-20,ATOMUSDT,6.78,6.97,6.48,6.82,2960669.78,19945101.8566,56626
1655596800000,2022-06-19,ATOMUSDT,6.07,6.87,5.85,6.77,4610308.03,29055783.5473,73465
1655510400000,2022-06-18,ATOMUSDT,6.39,6.52,5.55,6.08,5133574.09,30598078.463855,86218
1655424000000,2022-06-17,ATOMUSDT,6.34,6.61,6.25,6.39,2868930.64,18477686.9261,50504
1655337600000,2022-06-16,ATOMUSDT,7.32,7.5,6.18,6.35,4608258.83,30983246.9962,83330
1655251200000,2022-06-15,ATOMUSDT,6.36,7.35,5.93,7.33,9507943.95,62635538.7876,170306
1655164800000,2022-06-14,ATOMUSDT,6.5,6.8,5.94,6.36,6138488.07,39556663.5032,106120
1655078400000,2022-06-13,ATOMUSDT,7.07,7.21,5.87,6.51,9782771.373,62187716.06425,163669
1654992000000,2022-06-12,ATOMUSDT,7.55,7.74,6.92,7.07,5206759.012,38115996.992126,105874
1654905600000,2022-06-11,ATOMUSDT,8.11,8.35,7.36,7.55,3146890.417,24534906.638576,68207
1654819200000,2022-06-10,ATOMUSDT,8.79,9.0,8.01,8.11,3674371.711,31115647.946125,76322
1654732800000,2022-06-09,ATOMUSDT,8.76,9.2,8.65,8.79,2502064.59,22158248.2313,50359
1654646400000,2022-06-08,ATOMUSDT,9.2,9.44,8.68,8.76,3137257.78,28039488.5243,69704
1654560000000,2022-06-07,ATOMUSDT,9.47,9.48,8.56,9.2,4917894.87,44269005.6566,90962
1654473600000,2022-06-06,ATOMUSDT,9.18,9.76,9.15,9.46,2631391.98,24964823.2021,51851
1654387200000,2022-06-05,ATOMUSDT,9.25,9.4,9.04,9.17,1276221.49,11745426.9501,29645
1654300800000,2022-06-04,ATOMUSDT,9.19,9.28,8.9,9.24,1545316.77,14105451.1882,36262
1654214400000,2022-06-03,ATOMUSDT,9.63,9.69,8.94,9.19,2582512.62,23860585.0866,58534
1654128000000,2022-06-02,ATOMUSDT,9.34,9.7,9.18,9.63,2839730.2,26732986.4061,68048
1654041600000,2022-06-01,ATOMUSDT,10.34,10.5,9.12,9.34,4124132.71,40860497.1257,93110
1653955200000,2022-05-31,ATOMUSDT,10.5,10.84,10.06,10.33,3957638.97,41229679.8707,89517
1653868800000,2022-05-30,ATOMUSDT,9.6,10.61,9.5,10.5,3994852.07,40674253.2258,84612
1653782400000,2022-05-29,ATOMUSDT,9.42,9.68,9.15,9.59,2270978.77,21447139.2753,47206
1653696000000,2022-05-28,ATOMUSDT,9.28,9.69,9.17,9.42,2662242.72,25170858.0546,58342
1653609600000,2022-05-27,ATOMUSDT,9.61,9.91,9.05,9.27,5056280.22,47775386.4678,121543
1653523200000,2022-05-26,ATOMUSDT,10.75,10.91,9.2,9.61,7152035.39,70255002.1216,143787
1653436800000,2022-05-25,ATOMUSDT,11.1,11.39,10.61,10.74,3142136.96,34287710.3523,70400
1653350400000,2022-05-24,ATOMUSDT,11.15,11.38,10.44,11.1,4131401.22,45150441.9386,98652
1653264000000,2022-05-23,ATOMUSDT,11.4,12.34,10.96,11.14,4666963.38,54875948.3914,129984
1653177600000,2022-05-22,ATOMUSDT,11.05,11.6,10.93,11.41,2571023.0,28966127.366,72637
1653091200000,2022-05-21,ATOMUSDT,11.19,11.5,10.78,11.05,3221737.33,35763492.1709,89986
1653004800000,2022-05-20,ATOMUSDT,10.83,12.22,10.76,11.2,10024126.28,114760743.9363,260704
1652918400000,2022-05-19,ATOMUSDT,10.12,10.97,9.81,10.84,2766839.33,28831453.9101,87561
1652832000000,2022-05-18,ATOMUSDT,11.46,11.78,9.99,10.11,4066076.28,43609019.6429,113162
1652745600000,2022-05-17,ATOMUSDT,11.07,11.93,10.76,11.46,3473872.73,39593420.4795,106298
1652659200000,2022-05-16,ATOMUSDT,12.38,12.48,10.94,11.07,6604772.77,76164994.634,198920
1652572800000,2022-05-15,ATOMUSDT,10.78,12.49,10.32,12.38,4661452.77,52978545.8281,152259
1652486400000,2022-05-14,ATOMUSDT,10.32,11.07,9.55,10.79,4317443.6,44631171.0985,133074
1652400000000,2022-05-13,ATOMUSDT,9.67,11.66,9.0,10.32,10824819.48,113654511.9442,268427
1652313600000,2022-05-12,ATOMUSDT,10.81,11.57,8.55,9.66,16915460.83,162314292.0004,444579
1652227200000,2022-05-11,ATOMUSDT,13.59,14.0,9.23,10.79,18707340.757,220420480.657591,580301
1652140800000,2022-05-10,ATOMUSDT,12.5,15.32,11.98,13.58,12251465.873,167808727.559442,399944
1652054400000,2022-05-09,ATOMUSDT,15.71,15.99,12.36,12.51,8248097.752,118218869.639328,277309
1651968000000,2022-05-08,ATOMUSDT,16.44,16.54,15.56,15.7,2905269.29,46481636.3927,102275
1651881600000,2022-05-07,ATOMUSDT,17.67,17.7,16.03,16.43,2751121.64,46330069.225656,100497
1651795200000,2022-05-06,ATOMUSDT,17.84,17.99,17.1,17.67,3188607.11,56162425.7923,108830
1651708800000,2022-05-05,ATOMUSDT,19.92,20.34,17.17,17.84,4950115.5,91826217.805,166093
1651622400000,2022-05-04,ATOMUSDT,17.58,20.05,17.47,19.92,3554712.41,66516535.8236,118859
1651536000000,2022-05-03,ATOMUSDT,17.8,18.99,17.45,17.57,3156832.49,57560927.2879,101795
1651449600000,2022-05-02,ATOMUSDT,18.0,18.36,17.22,17.8,3433845.42,61125095.6302,107701
1651363200000,2022-05-01,ATOMUSDT,17.85,18.68,17.57,18.0,2985270.67,54114377.3312,107236
1651276800000,2022-04-30,ATOMUSDT,19.44,19.58,17.24,17.84,3225931.13,59792991.8396,114314
1651190400000,2022-04-29,ATOMUSDT,20.74,20.88,19.23,19.44,2868730.59,57598480.7862,115328
1651104000000,2022-04-28,ATOMUSDT,21.44,21.47,20.42,20.75,2804058.05,58816771.7904,124659
1651017600000,2022-04-27,ATOMUSDT,20.31,21.88,20.12,21.43,3260860.77,69177618.2803,136872
1650931200000,2022-04-26,ATOMUSDT,22.12,22.3,19.97,20.3,2694053.47,56968045.4007,119088
1650844800000,2022-04-25,ATOMUSDT,22.29,22.38,20.78,22.13,3019641.82,65004932.3446,129555
1650758400000,2022-04-24,ATOMUSDT,23.22,23.3,22.28,22.29,1246058.34,28354005.1123,60682
1650672000000,2022-04-23,ATOMUSDT,23.1,23.49,22.75,23.21,1008185.92,23311823.2843,50066
1650585600000,2022-04-22,ATOMUSDT,23.31,23.87,22.87,23.1,1832236.56,42828924.0142,78918
1650499200000,2022-04-21,ATOMUSDT,24.27,24.97,22.88,23.3,2218922.22,53640242.5792,95288
1650412800000,2022-04-20,ATOMUSDT,24.66,25.09,24.02,24.27,1763209.67,43344874.8448,78675
1650326400000,2022-04-19,ATOMUSDT,24.07,24.72,23.76,24.67,1812325.78,43876629.7664,78151
1650240000000,2022-04-18,ATOMUSDT,23.22,24.14,22.44,24.07,2671557.19,62002050.144,125417
1650153600000,2022-04-17,ATOMUSDT,24.18,24.48,23.09,23.21,1089963.31,26072061.2945,50113
1650067200000,2022-04-16,ATOMUSDT,24.1,24.48,23.79,24.18,829846.26,20049957.7217,32240
1649980800000,2022-04-15,ATOMUSDT,23.96,24.38,23.76,24.08,1219538.61,29366464.2902,52451
1649894400000,2022-04-14,ATOMUSDT,24.7,25.16,23.75,23.96,2132342.41,52171974.3628,88197
1649808000000,2022-04-13,ATOMUSDT,24.63,25.21,24.1,24.7,1746511.48,43123086.6347,80663
1649721600000,2022-04-12,ATOMUSDT,23.86,25.47,23.67,24.64,2565153.45,62943454.3765,134389
1649635200000,2022-04-11,ATOMUSDT,26.5,26.59,23.3,23.85,3263662.71,82092098.6141,156846
1649548800000,2022-04-10,ATOMUSDT,27.27,27.43,26.4,26.5,1088109.32,29294805.8727,60086
1649462400000,2022-04-09,ATOMUSDT,26.88,27.47,26.59,27.27,1350205.98,36497834.1873,63743
1649376000000,2022-04-08,ATOMUSDT,27.65,28.95,26.62,26.88,3193093.21,88872293.557,164391
1649289600000,2022-04-07,ATOMUSDT,26.89,27.9,26.26,27.66,2260878.12,61564714.1464,122495
1649203200000,2022-04-06,ATOMUSDT,29.3,29.5,26.66,26.89,3950455.09,110984023.2272,255156
1649116800000,2022-04-05,ATOMUSDT,30.86,31.23,29.14,29.29,3726106.9,112949671.056,195469
1649030400000,2022-04-04,ATOMUSDT,31.96,32.54,30.06,30.85,3866259.28,121025650.9855,203203
1648944000000,2022-04-03,ATOMUSDT,31.31,33.29,30.5,31.97,5782442.17,186467797.5634,366759
1648857600000,2022-04-02,ATOMUSDT,29.41,32.8,29.23,31.3,5852775.95,180917622.2723,428530
1648771200000,2022-04-01,ATOMUSDT,28.89,29.67,27.7,29.41,2798462.12,80374274.1229,161916
1648684800000,2022-03-31,ATOMUSDT,30.05,31.32,28.39,28.89,4851385.05,144973005.2074,277782
1648598400000,2022-03-30,ATOMUSDT,30.23,31.32,29.29,30.05,3943475.42,119715066.8143,211008
1648512000000,2022-03-29,ATOMUSDT,29.37,31.7,29.32,30.23,4907154.61,150396541.2402,259766
1648425600000,2022-03-28,ATOMUSDT,29.95,31.48,29.14,29.38,4380434.05,133706550.3345,269027
1648339200000,2022-03-27,ATOMUSDT,28.78,29.98,28.1,29.96,1843418.6,53406297.3314,109621
1648252800000,2022-03-26,ATOMUSDT,28.12,28.96,28.0,28.78,1351012.52,38585641.6262,62721
1648166400000,2022-03-25,ATOMUSDT,29.27,30.0,27.65,28.12,3570842.04,103603933.0233,195672
1648080000000,2022-03-24,ATOMUSDT,28.25,29.45,27.95,29.27,3698308.81,105957902.4212,172151
1647993600000,2022-03-23,ATOMUSDT,28.02,28.38,27.16,28.25,2843254.89,78793989.0564,115467
1647907200000,2022-03-22,ATOMUSDT,27.93,28.95,27.64,28.02,3172376.28,89791209.7071,135732
1647820800000,2022-03-21,ATOMUSDT,27.84,28.39,27.55,27.93,1781458.41,49821605.7873,77123
1647734400000,2022-03-20,ATOMUSDT,28.65,28.83,27.47,27.84,1542345.09,43368184.6712,75365
1647648000000,2022-03-19,ATOMUSDT,28.61,29.42,28.33,28.65,2551299.3,73541522.5107,131112
1647561600000,2022-03-18,ATOMUSDT,28.16,28.77,27.18,28.61,2922204.59,81369675.045,139181
1647475200000,2022-03-17,ATOMUSDT,28.95,29.01,28.09,28.16,2238758.93,63715524.6342,100246
1647388800000,2022-03-16,ATOMUSDT,26.9,29.11,26.52,28.96,4103430.29,114140976.2918,205973
1647302400000,2022-03-15,ATOMUSDT,26.82,27.76,26.18,26.91,3057168.26,82674995.5067,158985
1647216000000,2022-03-14,ATOMUSDT,26.23,27.17,25.76,26.83,2238651.0,59340786.4238,111314
1647129600000,2022-03-13,ATOMUSDT,27.23,27.54,25.97,26.24,1948027.68,52499586.9859,89049
1647043200000,2022-03-12,ATOMUSDT,27.47,28.27,27.15,27.22,1062563.31,29382195.7604,59126
1646956800000,2022-03-11,ATOMUSDT,28.02,28.5,26.89,27.47,2619352.76,72504816.0099,152689
1646870400000,2022-03-10,ATOMUSDT,30.04,30.34,27.4,28.03,3852713.65,109312381.8916,205071
1646784000000,2022-03-09,ATOMUSDT,27.86,31.32,27.77,30.05,4471056.97,134495848.0127,261576
1646697600000,2022-03-08,ATOMUSDT,28.29,29.3,27.35,27.87,4025685.79,114014977.226,221141
1646611200000,2022-03-07,ATOMUSDT,28.14,29.56,27.12,28.29,4923046.17,138947553.5377,288288
1646524800000,2022-03-06,ATOMUSDT,30.86,30.95,27.9,28.15,3070215.77,89616032.9217,188774
1646438400000,2022-03-05,ATOMUSDT,30.48,31.68,29.5,30.87,3867115.02,117339798.6519,217228
1646352000000,2022-03-04,ATOMUSDT,34.03,34.69,30.28,30.48,6337384.58,210153085.7839,431304
1646265600000,2022-03-03,ATOMUSDT,32.23,34.46,31.14,34.04,7288309.24,239701147.451,516467
1646179200000,2022-03-02,ATOMUSDT,31.14,32.8,29.83,32.24,5888331.44,183660281.7545,367685
1646092800000,2022-03-01,ATOMUSDT,31.36,33.05,30.21,31.14,5547547.52,175150446.0441,376492
1646006400000,2022-02-28,ATOMUSDT,26.77,31.76,26.38,31.36,5928232.67,170060218.8711,388366
1645920000000,2022-02-27,ATOMUSDT,29.88,29.92,26.28,26.77,4268923.53,120692293.631,254337
1645833600000,2022-02-26,ATOMUSDT,27.27,30.32,27.13,29.88,4434981.61,127497217.7645,314240
1645747200000,2022-02-25,ATOMUSDT,24.86,27.49,24.25,27.27,3641903.32,93158700.9944,185381
1645660800000,2022-02-24,ATOMUSDT,25.18,25.54,21.4,24.85,7602449.33,176113805.3484,337676
1645574400000,2022-02-23,ATOMUSDT,24.81,26.92,24.58,25.18,3561042.43,92009215.9178,176735
1645488000000,2022-02-22,ATOMUSDT,23.82,24.98,22.98,24.81,3482075.9,83663075.3881,137796
1645401600000,2022-02-21,ATOMUSDT,26.08,27.3,23.61,23.82,4887966.14,125893477.0479,225119
1645315200000,2022-02-20,ATOMUSDT,26.67,26.87,25.42,26.08,2534220.89,65967821.717,124714
1645228800000,2022-02-19,ATOMUSDT,26.84,27.42,26.05,26.68,1431147.39,38301433.661,76705
1645142400000,2022-02-18,ATOMUSDT,28.06,29.07,26.71,26.86,3678713.42,102685768.776,189609
1645056000000,2022-02-17,ATOMUSDT,28.5,30.86,27.5,28.06,5880717.92,172371030.8471,359161
1644969600000,2022-02-16,ATOMUSDT,28.97,29.24,27.59,28.5,1942375.77,55140910.2619,120899
1644883200000,2022-02-15,ATOMUSDT,27.14,29.22,27.13,28.97,2676771.51,75841272.9921,166482
1644796800000,2022-02-14,ATOMUSDT,26.19,27.44,25.36,27.14,2465734.25,65156942.885,142310
1644710400000,2022-02-13,ATOMUSDT,27.06,27.63,25.9,26.18,1721880.63,46216458.2305,108980
1644624000000,2022-02-12,ATOMUSDT,26.57,28.35,26.0,27.05,2895000.21,78950700.0724,177824
1644537600000,2022-02-11,ATOMUSDT,29.1,29.35,26.17,26.57,2846917.14,80412934.688,164745
1644451200000,2022-02-10,ATOMUSDT,30.91,31.3,28.69,29.08,4064774.47,121957293.1864,249997
1644364800000,2022-02-09,ATOMUSDT,30.39,31.47,29.53,30.93,2602197.68,79735700.3891,143270
1644278400000,2022-02-08,ATOMUSDT,31.64,32.65,29.73,30.39,4038845.56,125073607.9569,254784
1644192000000,2022-02-07,ATOMUSDT,31.27,33.19,30.48,31.63,4605010.13,147766224.9783,319720
1644105600000,2022-02-06,ATOMUSDT,30.73,31.96,30.09,31.26,3043310.45,94298265.0348,200506
1644019200000,2022-02-05,ATOMUSDT,31.09,32.29,29.91,30.73,3650254.21,113737831.6147,231537
1643932800000,2022-02-04,ATOMUSDT,29.67,31.8,28.45,31.1,6047132.17,180759627.1262,337135
1643846400000,2022-02-03,ATOMUSDT,26.33,29.75,25.58,29.67,4784476.97,132890345.4787,307844
1643760000000,2022-02-02,ATOMUSDT,28.84,29.0,26.1,26.31,3246345.66,89560778.0161,182785
1643673600000,2022-02-01,ATOMUSDT,28.06,29.84,27.78,28.84,3989190.9,115954320.4512,241773
1643587200000,2022-01-31,ATOMUSDT,27.18,28.95,25.5,28.05,4062598.02,110673964.5937,234160
1643500800000,2022-01-30,ATOMUSDT,29.08,29.19,26.37,27.19,3479587.23,96901632.1867,194676
1643414400000,2022-01-29,ATOMUSDT,29.47,30.23,28.29,29.08,3591186.09,105266679.46,208492
1643328000000,2022-01-28,ATOMUSDT,30.08,30.35,27.71,29.47,5483321.17,158527788.2767,346060
1643241600000,2022-01-27,ATOMUSDT,32.37,32.94,28.57,30.06,7091565.16,218325651.1636,420389
1643155200000,2022-01-26,ATOMUSDT,35.88,36.39,31.25,32.36,10668026.15,363190927.6841,652303
1643068800000,2022-01-25,ATOMUSDT,36.03,37.19,34.76,35.87,8578220.37,308412838.7842,610238
1642982400000,2022-01-24,ATOMUSDT,34.6,37.05,29.81,36.02,16048278.65,532196777.0125,1058200
1642896000000,2022-01-23,ATOMUSDT,29.28,34.78,29.1,34.61,9192653.64,296995704.0662,608283
1642809600000,2022-01-22,ATOMUSDT,34.6,35.08,27.31,29.24,10072800.5,305988725.6267,717759
1642723200000,2022-01-21,ATOMUSDT,38.98,41.14,32.1,34.61,12836299.21,473154293.484,1041393
1642636800000,2022-01-20,ATOMUSDT,37.02,42.1,36.93,38.98,7071681.37,281293374.4585,647517
1642550400000,2022-01-19,ATOMUSDT,38.24,38.84,35.24,37.02,3949933.95,145745937.0212,347038
1642464000000,2022-01-18,ATOMUSDT,39.13,40.08,36.25,38.24,4981888.76,189043225.2082,456021
1642377600000,2022-01-17,ATOMUSDT,43.66,44.56,37.94,39.13,5382563.68,222840484.1715,631690
1642291200000,2022-01-16,ATOMUSDT,39.1,43.82,38.81,43.65,4308173.16,181699677.0159,574711
1642204800000,2022-01-15,ATOMUSDT,40.42,40.96,39.11,39.12,2986012.69,119439401.789,251923
1642118400000,2022-01-14,ATOMUSDT,37.6,40.83,36.66,40.42,4875250.55,186180977.6285,398502
1642032000000,2022-01-13,ATOMUSDT,40.21,41.28,37.41,37.6,5384612.42,213605061.0395,455857
1641945600000,2022-01-12,ATOMUSDT,38.68,42.33,38.59,40.22,6574167.87,268295391.9266,707622
1641859200000,2022-01-11,ATOMUSDT,37.87,40.05,36.1,38.7,6837475.31,260467332.8877,654955
1641772800000,2022-01-10,ATOMUSDT,34.97,38.16,32.9,37.86,9357081.51,336779576.597,743437
1641686400000,2022-01-09,ATOMUSDT,35.85,38.08,34.11,34.98,6802033.9,245591075.213,496388
1641600000000,2022-01-08,ATOMUSDT,38.57,40.34,34.05,35.87,8081145.77,299874673.232,636788
1641513600000,2022-01-07,ATOMUSDT,40.08,44.7,37.7,38.58,14929705.19,621843250.5275,1741134
1641427200000,2022-01-06,ATOMUSDT,38.65,41.49,35.43,40.08,8519231.05,324549371.8963,857565
1641340800000,2022-01-05,ATOMUSDT,42.11,43.27,34.59,38.66,8727325.62,342400519.0846,971446
1641254400000,2022-01-04,ATOMUSDT,39.23,43.95,37.51,42.1,8857791.9,363432731.4882,1484413
1641168000000,2022-01-03,ATOMUSDT,35.53,39.8,34.23,39.25,6641236.34,248958389.2873,995478
1641081600000,2022-01-02,ATOMUSDT,36.35,36.88,34.22,35.53,3789318.41,134055789.6692,396096
1640995200000,2022-01-01,ATOMUSDT,32.41,37.0,32.34,36.36,6550862.33,228298411.7854,856110
1640908800000,2021-12-31,ATOMUSDT,30.16,33.3,30.11,32.39,5711050.2,181024360.4655,764378
1640822400000,2021-12-30,ATOMUSDT,27.94,30.55,26.38,30.16,4687249.81,134058237.5635,420683
1640736000000,2021-12-29,ATOMUSDT,26.62,28.16,25.1,27.94,3904467.29,104283651.2715,323847
1640649600000,2021-12-28,ATOMUSDT,29.71,29.72,26.16,26.59,3950148.91,110649344.8316,371299
1640563200000,2021-12-27,ATOMUSDT,32.13,32.7,29.56,29.71,2991466.32,93678544.8009,333179
1640476800000,2021-12-26,ATOMUSDT,29.67,32.25,28.56,32.12,3754692.9,115359119.408,546485
1640390400000,2021-12-25,ATOMUSDT,26.91,29.69,26.62,29.66,1939980.56,54034729.3617,198147
1640304000000,2021-12-24,ATOMUSDT,28.37,29.76,26.74,26.9,2256672.64,64251613.6553,274130
1640217600000,2021-12-23,ATOMUSDT,27.38,28.88,26.37,28.36,3828211.9,105874078.1605,417570
1640131200000,2021-12-22,ATOMUSDT,23.63,28.48,23.35,27.37,5192011.09,136744068.7042,585005
1640044800000,2021-12-21,ATOMUSDT,21.53,23.7,21.48,23.63,1815863.06,41021869.3451,128702
1639958400000,2021-12-20,ATOMUSDT,22.15,22.44,20.73,21.52,1909871.85,41081526.3115,126986
1639872000000,2021-12-19,ATOMUSDT,23.16,23.72,22.0,22.16,1853460.54,42558172.7353,136625
1639785600000,2021-12-18,ATOMUSDT,21.21,23.25,20.92,23.15,1545122.88,33886961.2907,115883
1639699200000,2021-12-17,ATOMUSDT,21.83,22.06,20.38,21.21,2167150.13,46378561.0365,136302
1639612800000,2021-12-16,ATOMUSDT,22.34,23.5,21.66,21.83,1929143.31,43617984.2346,143335
1639526400000,2021-12-15,ATOMUSDT,21.81,22.87,20.18,22.34,3122273.86,67739756.9599,191808
1639440000000,2021-12-14,ATOMUSDT,21.74,22.14,20.96,21.8,2236400.5,48331312.6361,132712
1639353600000,2021-12-13,ATOMUSDT,24.5,24.94,21.06,21.74,3238082.65,73186286.2214,192266
1639267200000,2021-12-12,ATOMUSDT,24.41,25.22,23.48,24.49,2095901.47,51083369.6153,163718
1639180800000,2021-12-11,ATOMUSDT,22.54,24.78,21.97,24.4,3029572.76,71730576.0444,202225
1639094400000,2021-12-10,ATOMUSDT,22.46,23.88,21.85,22.54,3032236.8,69714415.7868,207755
1639008000000,2021-12-09,ATOMUSDT,25.32,25.6,22.42,22.45,2608257.69,62135117.5999,172404
1638921600000,2021-12-08,ATOMUSDT,24.3,26.0,22.82,25.32,3595411.7,88027432.2652,262150
1638835200000,2021-12-07,ATOMUSDT,24.33,25.44,23.8,24.3,3592275.22,88611602.3462,233896
1638748800000,2021-12-06,ATOMUSDT,24.57,24.82,22.02,24.33,5433208.53,126856077.5528,332011
1638662400000,2021-12-05,ATOMUSDT,28.15,29.31,23.55,24.57,5357241.77,139339788.328,360878
1638576000000,2021-12-04,ATOMUSDT,32.79,32.92,21.82,28.15,13245297.67,359637287.1142,1078280
1638489600000,2021-12-03,ATOMUSDT,28.37,33.6,27.72,32.79,10880287.79,339800623.5623,1388564
1638403200000,2021-12-02,ATOMUSDT,26.66,28.64,25.62,28.37,2769132.13,74464254.9755,258533
1638316800000,2021-12-01,ATOMUSDT,27.52,28.27,26.28,26.67,2242689.37,61436371.6211,193277
1638230400000,2021-11-30,ATOMUSDT,28.09,29.35,26.96,27.51,2607674.3,73626531.3706,287261
1638144000000,2021-11-29,ATOMUSDT,27.39,28.45,26.72,28.1,1741009.33,47862760.0804,178959
1638057600000,2021-11-28,ATOMUSDT,26.73,27.64,24.67,27.39,2040411.31,53271398.3691,174046
1637971200000,2021-11-27,ATOMUSDT,27.06,28.06,26.44,26.73,1520440.98,41642963.1516,140664
1637884800000,2021-11-26,ATOMUSDT,29.77,30.3,25.15,27.07,4572169.22,123695061.5352,414231
1637798400000,2021-11-25,ATOMUSDT,29.62,30.9,29.28,29.77,1978836.9,59779416.8661,208447
1637712000000,2021-11-24,ATOMUSDT,32.05,32.07,29.12,29.62,2750125.5,83373559.4655,270089
1637625600000,2021-11-23,ATOMUSDT,32.16,33.24,30.66,32.05,3269831.05,104398345.1782,397767
1637539200000,2021-11-22,ATOMUSDT,30.89,33.8,28.95,32.17,6616681.45,211318257.28,828779
1637452800000,2021-11-21,ATOMUSDT,29.44,32.0,28.32,30.88,2672457.83,80421880.0845,304502
1637366400000,2021-11-20,ATOMUSDT,28.12,29.85,27.8,29.43,1868248.84,53690867.6567,190273
1637280000000,2021-11-19,ATOMUSDT,26.65,28.55,25.97,28.12,1710676.64,46963301.3396,151585
1637193600000,2021-11-18,ATOMUSDT,29.43,29.79,25.29,26.62,3425666.91,94245515.7129,293548
1637107200000,2021-11-17,ATOMUSDT,28.28,29.63,26.89,29.44,2838697.06,80159051.3274,251028
1637020800000,2021-11-16,ATOMUSDT,31.45,31.47,27.46,28.29,4956716.46,145226459.4841,430806
1636934400000,2021-11-15,ATOMUSDT,31.92,34.15,30.57,31.45,2713565.93,88526146.299,330717
1636848000000,2021-11-14,ATOMUSDT,32.51,33.27,31.11,31.93,1228520.47,39317631.215,141487
1636761600000,2021-11-13,ATOMUSDT,32.05,33.19,31.92,32.5,1248230.96,40603659.7869,154759
1636675200000,2021-11-12,ATOMUSDT,32.92,32.98,30.52,32.05,2487858.91,79467120.1985,296907
1636588800000,2021-11-11,ATOMUSDT,32.05,34.0,31.68,32.94,2683505.71,88625295.1873,303653
1636502400000,2021-11-10,ATOMUSDT,35.83,37.27,28.32,32.05,5991271.57,201238293.8048,597464
1636416000000,2021-11-09,ATOMUSDT,36.62,37.98,35.45,35.84,2772144.93,101783654.8959,362716
1636329600000,2021-11-08,ATOMUSDT,35.73,36.96,35.0,36.62,2513742.52,90991927.8134,275220
1636243200000,2021-11-07,ATOMUSDT,36.22,36.48,35.46,35.73,1290327.12,46371671.2291,124208
1636156800000,2021-11-06,ATOMUSDT,36.77,37.05,34.17,36.22,2213328.09,79046160.0063,239689
1636070400000,2021-11-05,ATOMUSDT,37.51,38.98,36.35,36.77,2073111.75,78075574.0783,293345
1635984000000,2021-11-04,ATOMUSDT,38.49,39.22,36.1,37.51,3167404.39,119540979.9461,441998
1635897600000,2021-11-03,ATOMUSDT,37.1,38.88,35.48,38.49,3635483.67,134428798.1464,468077
1635811200000,2021-11-02,ATOMUSDT,37.3,38.44,36.28,37.1,2311230.35,86288397.2903,252037
1635724800000,2021-11-01,ATOMUSDT,37.26,38.18,34.7,37.31,2714531.07,100051205.6284,301282
1635638400000,2021-10-31,ATOMUSDT,37.28,37.74,35.22,37.24,2070914.75,75843580.1883,214735
1635552000000,2021-10-30,ATOMUSDT,39.54,39.56,36.17,37.3,2102188.15,79614658.7781,196609
1635465600000,2021-10-29,ATOMUSDT,38.01,41.05,38.0,39.55,3527207.99,139339909.0775,344206
1635379200000,2021-10-28,ATOMUSDT,36.76,40.9,36.09,38.0,4846151.85,188252904.2932,477001
1635292800000,2021-10-27,ATOMUSDT,42.99,43.28,35.0,36.75,8365182.92,322580027.1614,749258
1635206400000,2021-10-26,ATOMUSDT,35.31,43.26,35.06,42.99,9418595.19,370566743.0154,1392674
1635120000000,2021-10-25,ATOMUSDT,34.27,35.57,34.15,35.31,2050578.58,71722427.7728,149400
1635033600000,2021-10-24,ATOMUSDT,35.7,36.03,33.49,34.26,2130677.99,73907536.4546,174086
1634947200000,2021-10-23,ATOMUSDT,34.06,37.2,33.77,35.69,3660767.57,130615679.564,363755
1634860800000,2021-10-22,ATOMUSDT,34.33,36.16,33.62,34.06,3656905.26,127418909.0212,312720
1634774400000,2021-10-21,ATOMUSDT,35.94,36.83,33.84,34.34,3442719.97,121607450.8552,326718
1634688000000,2021-10-20,ATOMUSDT,34.99,36.9,33.5,35.95,3249027.2,113996811.9509,345545
1634601600000,2021-10-19,ATOMUSDT,31.87,35.32,31.45,35.0,3863734.07,130502268.5664,382076
