https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MATIC,Volume USD
1695254400000,2023-09-21 00:00:00,MATIC/USD,0.54031,0.54162,0.51733,0.51962,112522.532711,58468.95844728982
1695168000000,2023-09-20 00:00:00,MATIC/USD,0.54379,0.5499,0.53351,0.54031,502946.817432,271747.1949266839
1695081600000,2023-09-19 00:00:00,MATIC/USD,0.52535,0.5456,0.5248,0.54379,116767.088415,63496.775009192854
1694995200000,2023-09-18 00:00:00,MATIC/USD,0.51602,0.53541,0.51184,0.52535,151360.806164,79517.3995182574
1694908800000,2023-09-17 00:00:00,MATIC/USD,0.52798,0.52965,0.5,0.51602,59759.039251,30836.859434301023
1694822400000,2023-09-16 00:00:00,MATIC/USD,0.52949,0.53562,0.52483,0.52798,163001.937584,86061.76300560033
1694736000000,2023-09-15 00:00:00,MATIC/USD,0.52155,0.53389,0.5154,0.52949,53927.511778,28554.07821133322
1694649600000,2023-09-14 00:00:00,MATIC/USD,0.51406,0.5275,0.51399,0.52155,80989.332928,42239.986588598396
1694563200000,2023-09-13 00:00:00,MATIC/USD,0.5096,0.52295,0.50612,0.51406,324386.098202,166753.91764172012
1694476800000,2023-09-12 00:00:00,MATIC/USD,0.50459,0.51896,0.50283,0.5096,123966.503412,63173.33013875521
1694390400000,2023-09-11 00:00:00,MATIC/USD,0.52488,0.52488,0.49603,0.50459,469107.846629,236707.12833052708
1694304000000,2023-09-10 00:00:00,MATIC/USD,0.54028,0.54028,0.51339,0.52488,162946.587577,85527.40488741576
1694217600000,2023-09-09 00:00:00,MATIC/USD,0.54406,0.54406,0.53944,0.54028,24854.216607,13428.236148429958
1694131200000,2023-09-08 00:00:00,MATIC/USD,0.55436,0.55851,0.53342,0.54406,59665.167114,32461.430820042842
1694044800000,2023-09-07 00:00:00,MATIC/USD,0.55827,0.56463,0.54955,0.55436,40032.197917,22192.24923726812
1693958400000,2023-09-06 00:00:00,MATIC/USD,0.55766,0.56803,0.54273,0.55827,81182.821635,45321.933834171454
1693872000000,2023-09-05 00:00:00,MATIC/USD,0.55399,0.56463,0.54991,0.55766,111029.810977,61916.88438943383
1693785600000,2023-09-04 00:00:00,MATIC/USD,0.54162,0.55399,0.53987,0.55399,68831.635416,38132.03770410984
1693699200000,2023-09-03 00:00:00,MATIC/USD,0.53937,0.54488,0.53646,0.54162,92959.712902,50348.83970198124
1693612800000,2023-09-02 00:00:00,MATIC/USD,0.54107,0.54634,0.53,0.53937,372092.137088,200695.33598115458
1693526400000,2023-09-01 00:00:00,MATIC/USD,0.5486,0.55297,0.53151,0.54107,160310.118903,86738.99603484622
1693440000000,2023-08-31 00:00:00,MATIC/USD,0.57466,0.58785,0.54367,0.5486,148080.731407,81237.0892498802
1693353600000,2023-08-30 00:00:00,MATIC/USD,0.59289,0.59415,0.56737,0.57466,131478.145716,75555.23121715656
1693267200000,2023-08-29 00:00:00,MATIC/USD,0.56464,0.63312,0.552,0.59289,258994.969094,153555.52722614165
1693180800000,2023-08-28 00:00:00,MATIC/USD,0.55725,0.5746,0.55241,0.56464,82750.045477,46723.985678133286
1693094400000,2023-08-27 00:00:00,MATIC/USD,0.55095,0.58274,0.54835,0.55725,80538.967743,44880.33977478675
1693008000000,2023-08-26 00:00:00,MATIC/USD,0.54859,0.57492,0.54704,0.55095,97130.679663,53514.14796032986
1692921600000,2023-08-25 00:00:00,MATIC/USD,0.5514,0.5629,0.53909,0.54859,70203.088903,38512.71254129677
1692835200000,2023-08-24 00:00:00,MATIC/USD,0.56522,0.62374,0.54264,0.5514,108581.990269,59872.1094343266
1692748800000,2023-08-23 00:00:00,MATIC/USD,0.55141,0.59,0.54784,0.56522,148997.773793,84216.52170327945
1692662400000,2023-08-22 00:00:00,MATIC/USD,0.56001,0.58215,0.5328,0.55141,169441.542722,93431.76107233802
1692576000000,2023-08-21 00:00:00,MATIC/USD,0.5814,0.58479,0.55666,0.56001,117478.55873,65789.16767438731
1692489600000,2023-08-20 00:00:00,MATIC/USD,0.58364,0.61147,0.57404,0.5814,57916.925848,33672.9006880272
1692403200000,2023-08-19 00:00:00,MATIC/USD,0.58171,0.61144,0.57681,0.58364,78187.987089,45633.63678462397
1692316800000,2023-08-18 00:00:00,MATIC/USD,0.57699,0.62553,0.56835,0.58171,212295.698732,123494.5309093917
1692230400000,2023-08-17 00:00:00,MATIC/USD,0.62385,0.66278,0.567,0.57699,323552.464003,186686.53620509096
1692144000000,2023-08-16 00:00:00,MATIC/USD,0.64059,0.65811,0.60863,0.62385,231034.128565,144130.64110527525
1692057600000,2023-08-15 00:00:00,MATIC/USD,0.67944,0.67959,0.63072,0.64059,177864.90802,113938.4814285318
1691971200000,2023-08-14 00:00:00,MATIC/USD,0.67766,0.68514,0.67165,0.67944,54326.421686,36911.54395033584
1691884800000,2023-08-13 00:00:00,MATIC/USD,0.68207,0.6908,0.67409,0.67766,40277.05782,27294.1510023012
1691798400000,2023-08-12 00:00:00,MATIC/USD,0.68031,0.68274,0.677,0.68207,73983.260563,50461.76253220541
1691712000000,2023-08-11 00:00:00,MATIC/USD,0.685,0.68796,0.67584,0.68031,77857.063005,52966.93853293155
1691625600000,2023-08-10 00:00:00,MATIC/USD,0.6923,0.702,0.68382,0.685,69583.925751,47664.989139435005
1691539200000,2023-08-09 00:00:00,MATIC/USD,0.69001,0.70457,0.67992,0.6923,142763.577491,98835.22469701931
1691452800000,2023-08-08 00:00:00,MATIC/USD,0.66772,0.70701,0.66529,0.69001,116712.867425,80533.04565192426
1691366400000,2023-08-07 00:00:00,MATIC/USD,0.669,0.7,0.655,0.66772,64732.350201,43223.08487621172
1691280000000,2023-08-06 00:00:00,MATIC/USD,0.67104,0.69928,0.66757,0.669,32549.227285,21775.433053665
1691193600000,2023-08-05 00:00:00,MATIC/USD,0.66721,0.725,0.65993,0.67104,80507.145477,54023.514900886075
1691107200000,2023-08-04 00:00:00,MATIC/USD,0.68534,0.70317,0.665,0.66721,115168.38936,76841.5010648856
1691020800000,2023-08-03 00:00:00,MATIC/USD,0.68637,0.70317,0.668,0.68534,56845.999386,38958.83721920124
1690934400000,2023-08-02 00:00:00,MATIC/USD,0.70555,0.70628,0.68364,0.68637,106097.67842,72822.2635371354
1690848000000,2023-08-01 00:00:00,MATIC/USD,0.68928,0.70555,0.66996,0.70555,121386.258584,85644.0747439412
1690761600000,2023-07-31 00:00:00,MATIC/USD,0.6995,0.72821,0.68596,0.68928,97147.332668,66961.71346139905
1690675200000,2023-07-30 00:00:00,MATIC/USD,0.72421,0.72757,0.68838,0.6995,81049.05413,56693.813363935005
1690588800000,2023-07-29 00:00:00,MATIC/USD,0.72211,0.73399,0.71528,0.72421,37185.575563,26930.16567848023
1690502400000,2023-07-28 00:00:00,MATIC/USD,0.72039,0.75854,0.70851,0.72211,163637.711666,118164.42797113526
1690416000000,2023-07-27 00:00:00,MATIC/USD,0.72236,0.85025,0.71539,0.72039,264712.64735,190696.3440244665
1690329600000,2023-07-26 00:00:00,MATIC/USD,0.71947,0.78134,0.70195,0.72236,225262.304029,162720.47793838845
1690243200000,2023-07-25 00:00:00,MATIC/USD,0.73319,0.76261,0.70659,0.71947,200570.588329,144304.52118506565
1690156800000,2023-07-24 00:00:00,MATIC/USD,0.76098,0.76348,0.72069,0.73319,140629.209588,103107.93017782572
1690070400000,2023-07-23 00:00:00,MATIC/USD,0.74644,0.76983,0.74,0.76098,129828.014133,98796.52219493034
1689984000000,2023-07-22 00:00:00,MATIC/USD,0.76833,0.77564,0.7416,0.74644,94408.497212,70470.27865892528
1689897600000,2023-07-21 00:00:00,MATIC/USD,0.76773,0.78175,0.7588,0.76833,70694.099026,54316.397104646574
1689811200000,2023-07-20 00:00:00,MATIC/USD,0.7453,0.80154,0.7436,0.76773,292626.901074,224658.45076154202
