https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UNI,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1668297600000,2022-11-13 00:00:00,UNI/USDT,5.5667,6.1628,5.5089,5.823,120924.404642684,20660.13096,60202.857518724,10285.86915,5016,5.85755491835563952
1668211200000,2022-11-12 00:00:00,UNI/USDT,6.0655,6.1607,5.395,5.5588,100584.260275082,17724.78039,48311.430204394,8522.56113,2593,5.679945549527073392
1668124800000,2022-11-11 00:00:00,UNI/USDT,5.7543,6.3091,3.75,6.1549,89691.374462658,15623.51754,43456.34652586,7546.43458,2203,5.747612058229415018
1668038400000,2022-11-10 00:00:00,UNI/USDT,4.9127,5.8877,4.8834,5.7543,64928.299077884,11785.51636,31549.950171312,5731.17564,1965,5.519546409842630148
1667952000000,2022-11-09 00:00:00,UNI/USDT,6.0526,6.1788,4.8598,4.9127,63802.908705081,11017.93078,31965.751351709,5530.52674,2199,5.811490517831175082
1667865600000,2022-11-08 00:00:00,UNI/USDT,6.9876,7.0599,5.2,6.0501,128620.778101931,19893.061,61785.541295998,9547.77439,3593,6.475010843777713508
1667779200000,2022-11-07 00:00:00,UNI/USDT,7.0796,7.6941,6.8932,6.9883,72625.191850583,10131.28406,38016.449250058,5305.0202,1950,7.170522210904929853
1667692800000,2022-11-06 00:00:00,UNI/USDT,7.579,7.7381,7.0754,7.0913,48487.866675296,6567.13064,23158.288390833,3136.66948,1395,7.386246931835665632
1667606400000,2022-11-05 00:00:00,UNI/USDT,7.547,7.7597,7.5028,7.7279,49311.943967305,6456.8599,25505.746753626,3339.23991,1552,7.63750003759605229
1667520000000,2022-11-04 00:00:00,UNI/USDT,6.9013,7.7598,6.8038,7.5426,118241.529534914,15970.60229,57075.522489707,7710.24169,3289,7.411873116929001346
1667433600000,2022-11-03 00:00:00,UNI/USDT,7.0824,7.4223,6.8832,6.9295,206366.069480859,28667.98164,101434.143235183,14088.80233,5033,7.200375032788974023
1667347200000,2022-11-02 00:00:00,UNI/USDT,7.1206,7.883,6.8126,7.0875,142450.450538746,20216.5999,69157.386742539,9813.76148,3701,7.048842623919150084
1667260800000,2022-11-01 00:00:00,UNI/USDT,7.004,7.4569,6.9643,7.1206,141419.270660798,19562.34604,70358.922354999,9734.71416,3783,7.229799561841068056
1667174400000,2022-10-31 00:00:00,UNI/USDT,6.8814,7.1218,6.6818,6.9707,128690.859893597,18729.45029,65451.281707055,9528.88207,3338,6.872225064969903283
1667088000000,2022-10-30 00:00:00,UNI/USDT,7.0775,7.3435,6.7996,6.8824,161004.936066288,23004.68345,79535.084708579,11368.93498,3585,7.000478375912074186
1667001600000,2022-10-29 00:00:00,UNI/USDT,6.8574,7.2266,6.6916,7.0467,112143.445023346,16191.37249,55778.839127607,8056.39579,3127,6.927925841384886172
1666915200000,2022-10-28 00:00:00,UNI/USDT,6.7977,6.9719,6.537,6.862,221864.069361749,32701.0368,109899.268610804,16205.24474,5289,6.786956287407868599
1666828800000,2022-10-27 00:00:00,UNI/USDT,6.6852,7.2249,6.6852,6.8089,215328.062247321,31033.30223,111493.023182719,16079.10421,4888,6.941181575827296537
1666742400000,2022-10-26 00:00:00,UNI/USDT,6.5689,6.8949,6.5221,6.6923,220398.529827948,32961.24825,110010.089489558,16452.05352,5519,6.687322950147486807
1666656000000,2022-10-25 00:00:00,UNI/USDT,6.1422,6.7574,6.0751,6.5681,148059.013476179,23400.50805,73341.342454876,11590.01987,4012,6.334758010690460194
1666569600000,2022-10-24 00:00:00,UNI/USDT,6.281,6.3754,6.0707,6.1407,194078.570660573,31417.74947,95501.177794108,15461.16518,4557,6.177814671127833261
1666483200000,2022-10-23 00:00:00,UNI/USDT,6.0868,6.3064,5.9892,6.3039,201693.559381551,33080.65225,102156.299155318,16752.76431,4889,6.097771908645973477
1666396800000,2022-10-22 00:00:00,UNI/USDT,6.0222,6.1465,5.9787,6.0955,209983.682882926,34732.56688,104229.7831267,17238.03701,4748,6.046017309796913101
1666310400000,2022-10-21 00:00:00,UNI/USDT,6.077,6.1787,5.8101,6.0292,165875.574872435,27581.71786,85127.596089225,14154.16266,4205,6.014567860465891688
1666224000000,2022-10-20 00:00:00,UNI/USDT,6.5719,6.6004,6.0466,6.1044,117900.191713979,18402.66602,59709.316396893,9328.43125,2701,6.409307907445885071
1666137600000,2022-10-19 00:00:00,UNI/USDT,6.5214,6.7599,6.3946,6.6004,167834.754489225,25640.99901,84077.0065031,12839.01194,3851,6.547095295100692376
1666051200000,2022-10-18 00:00:00,UNI/USDT,6.4033,6.6962,5.2003,6.531,187321.523779711,29267.40001,94053.31583657,14688.77094,4663,6.402529844553605605
1665964800000,2022-10-17 00:00:00,UNI/USDT,6.0975,6.4423,6.0383,6.4177,112142.274726093,17953.79564,52407.480929766,8382.05323,3076,6.248890603811346104
1665878400000,2022-10-16 00:00:00,UNI/USDT,6.0438,6.1648,5.9241,6.1035,63162.771244352,10413.12181,31244.894397202,5149.86639,1605,6.065943415148211362
1665792000000,2022-10-15 00:00:00,UNI/USDT,6.2818,6.3286,6.0059,6.0783,107499.881482293,17495.35462,54167.295224949,8820.23522,2623,6.145699781329235472
1665705600000,2022-10-14 00:00:00,UNI/USDT,6.1283,6.5127,6.0831,6.2812,176160.336787819,27942.88336,86028.785307567,13649.85296,4521,6.305425824983603035
1665619200000,2022-10-13 00:00:00,UNI/USDT,6.05,6.1901,5.395,6.1417,106716.413177517,18287.59604,53841.130567738,9225.41597,3280,5.84325848585592203
1665532800000,2022-10-12 00:00:00,UNI/USDT,6.004,6.1612,5.9789,6.099,142856.206585567,23463.76594,73439.413333312,12061.99808,3914,6.088533485248569655
1665446400000,2022-10-11 00:00:00,UNI/USDT,6.3885,6.5069,5.9425,5.991,85048.499272909,13553.33416,42201.089334991,6727.30686,2356,6.279414170087833055
1665360000000,2022-10-10 00:00:00,UNI/USDT,6.625,6.7172,6.2197,6.3885,140849.576322121,21818.56117,69202.15966065,10719.12923,4174,6.457535419864804956
1665273600000,2022-10-09 00:00:00,UNI/USDT,6.5087,6.6474,6.4554,6.6235,182158.144104859,27761.59597,90661.445634056,13816.69113,4477,6.561825461319065045
1665187200000,2022-10-08 00:00:00,UNI/USDT,6.7828,6.8372,6.4431,6.5087,180574.0138765,27194.02128,88895.091212269,13390.24716,4826,6.641590193993887665
1665100800000,2022-10-07 00:00:00,UNI/USDT,6.8876,7.0728,6.6673,6.7672,124293.854797129,18001.25571,63303.67038933,9167.96518,3465,6.905703063752804949
1665014400000,2022-10-06 00:00:00,UNI/USDT,6.804,7.004,6.7392,6.869,168193.285668764,24434.59471,85851.931100806,12469.97641,4245,6.883734847434588106
1664928000000,2022-10-05 00:00:00,UNI/USDT,6.6418,6.8193,6.476,6.7796,145270.868231336,21871.71419,72319.638693692,10878.01708,3843,6.642961771382550369
1664841600000,2022-10-04 00:00:00,UNI/USDT,6.6325,6.8307,6.5792,6.6373,198704.261253064,29682.61423,103181.685068983,15410.17597,5317,6.694730996458285186
1664755200000,2022-10-03 00:00:00,UNI/USDT,6.2756,6.779,6.262,6.6483,232221.318707181,35892.9494,115241.323607023,17814.69094,5436,6.471446707665751411
1664668800000,2022-10-02 00:00:00,UNI/USDT,6.4072,6.4912,6.1794,6.326,93033.152736828,14680.24727,46278.445374126,7303.70941,2506,6.338311017487285685
1664582400000,2022-10-01 00:00:00,UNI/USDT,6.4617,6.6475,6.3964,6.3964,118252.680118087,18134.0258,57656.495065494,8840.87163,2961,6.52128059976296097
1664496000000,2022-09-30 00:00:00,UNI/USDT,6.3788,6.7236,6.262,6.4617,236536.087741091,37043.64375,121601.943129386,19045.90709,5525,6.386203820949902329
1664409600000,2022-09-29 00:00:00,UNI/USDT,6.5664,6.5666,6.1176,6.3752,227925.923714299,35738.72348,113108.794868716,17738.01238,5328,6.378636864082273854
1664323200000,2022-09-28 00:00:00,UNI/USDT,6.3748,6.6199,6.0249,6.5664,211172.189562452,33526.836,104340.308074154,16559.3684,4819,6.30222288939072127
1664236800000,2022-09-27 00:00:00,UNI/USDT,5.9136,6.7061,5.9071,6.3921,160690.243899421,25260.3737,81816.198775984,12857.02585,4583,6.365812611051045334
1664150400000,2022-09-26 00:00:00,UNI/USDT,5.6465,5.9832,5.5247,5.9314,240315.981784854,41721.05262,121987.062621905,21168.88704,5547,5.762545211056780584
1664064000000,2022-09-25 00:00:00,UNI/USDT,5.7901,5.9575,5.6091,5.6519,225108.552367459,38613.29729,116260.874785013,19951.92998,5449,5.831098960933303554
1663977600000,2022-09-24 00:00:00,UNI/USDT,5.9084,6.051,5.7684,5.7946,283508.7698807,47877.73103,145373.81594533,24550.57629,6848,5.922121061078030363
1663891200000,2022-09-23 00:00:00,UNI/USDT,5.7508,5.9863,5.7124,5.9089,233225.276534214,39832.17852,114279.489395632,19513.30114,6327,5.85595461052629686
1663804800000,2022-09-22 00:00:00,UNI/USDT,5.4953,5.8519,5.4953,5.7487,90015.41441731,15874.17913,44935.180833221,7923.22788,2620,5.673070974895848129
1663718400000,2022-09-21 00:00:00,UNI/USDT,5.3191,5.7431,5.3056,5.52,229693.194552033,42241.89883,116167.887326279,21370.40804,5677,5.438529440207025702
1663632000000,2022-09-20 00:00:00,UNI/USDT,5.4537,5.5602,5.2836,5.3185,134735.6566552,24825.48132,67614.985893678,12459.62313,4180,5.428057416459844187
1663545600000,2022-09-19 00:00:00,UNI/USDT,5.5088,5.5266,5.2033,5.4767,198226.914485467,36905.35725,99009.725928099,18426.88793,5732,5.372453916226924966
1663459200000,2022-09-18 00:00:00,UNI/USDT,5.9935,6.0412,5.3263,5.5249,158029.230936981,26511.00897,78340.053871713,13138.29885,4213,5.962614456598752195
1663372800000,2022-09-17 00:00:00,UNI/USDT,5.8644,6.0442,5.8369,6.0189,113110.083451891,18965.72007,58653.443252,9833.86462,3409,5.964137780576473827
1663286400000,2022-09-16 00:00:00,UNI/USDT,5.8759,5.9386,5.6841,5.8085,57279.722357582,9839.74178,29180.167084594,5013.5439,2398,5.821667190565679155
1663200000000,2022-09-15 00:00:00,UNI/USDT,6.1991,6.1991,5.843,5.9679,15582.161513478,2567.18034,7991.985114187,1317.2325,664,6.07006569322334866
1663113600000,2022-09-14 00:00:00,UNI/USDT,6.0378,6.2435,5.9889,6.1992,217731.498525548,35524.94528,108983.7384907,17780.92599,6379,6.129334950147505546
1663027200000,2022-09-13 00:00:00,UNI/USDT,6.5886,6.9312,6.0006,6.0335,43636.850913371,6605.95889,21988.64583764,3329.38506,2431,6.609869135830944097
1662940800000,2022-09-12 00:00:00,UNI/USDT,6.4877,6.9899,6.4001,6.6246,78434.487532999,11779.31655,39413.507608031,5924.1086,4277,6.661509814357371473
1662854400000,2022-09-11 00:00:00,UNI/USDT,6.6858,6.7489,6.4002,6.5041,80352.793572672,12266.51864,40503.503465865,6182.27618,4074,6.551560503994612663
1662768000000,2022-09-10 00:00:00,UNI/USDT,6.5122,6.7173,6.465,6.6858,91227.591294551,13855.00235,44182.962924111,6709.76208,4489,6.585045135979180029
1662681600000,2022-09-09 00:00:00,UNI/USDT,6.1705,6.7098,6.1588,6.5065,63801.296853528,9843.37212,30965.628635615,4776.64845,4078,6.484710308823794621
1662595200000,2022-09-08 00:00:00,UNI/USDT,6.1216,6.2899,5.9751,6.1674,62708.724406894,10205.16921,31936.147385492,5197.7202,3228,6.145230775228855088
1662508800000,2022-09-07 00:00:00,UNI/USDT,5.8029,6.2194,5.6842,6.1215,24355.551621457,4126.32036,12651.294535931,2144.33981,1774,5.904380472887317096
1662422400000,2022-09-06 00:00:00,UNI/USDT,6.5639,6.7467,5.774,5.807,34272.546494776,5452.84697,17199.152863071,2738.70334,1849,6.299950278042145684
1662336000000,2022-09-05 00:00:00,UNI/USDT,6.4829,6.6475,6.1886,6.5472,10290.132009132,1618.4677,5270.757820732,828.7452,587,6.358644331313446928
1662249600000,2022-09-04 00:00:00,UNI/USDT,6.3088,6.5024,6.2252,6.4829,11848.086007711,1858.49742,5888.515936986,923.05526,741,6.376042049031147833
1662163200000,2022-09-03 00:00:00,UNI/USDT,6.3487,6.3513,6.2253,6.2598,5463.989459003,868.69301,3240.359536498,515.29663,243,6.290096421737083496
1662076800000,2022-09-02 00:00:00,UNI/USDT,6.311,6.6803,6.1965,6.4017,15073.264386571,2371.77441,8326.230675796,1310.54623,1028,6.356206556053313512
1661990400000,2022-09-01 00:00:00,UNI/USDT,6.1733,6.3295,5.9497,6.2878,8135.775580157,1332.70521,3801.031734389,623.73476,1027,6.105429539805103685
1661904000000,2022-08-31 00:00:00,UNI/USDT,6.1931,6.3754,6.1152,6.1331,2306.897940675,370.78616,1494.056605363,240.35842,180,6.222032146831689367
1661817600000,2022-08-30 00:00:00,UNI/USDT,6.3137,6.4424,5.9384,6.2106,15508.971083069,2489.98468,8051.060094024,1292.83563,1540,6.231058640408481833
1661731200000,2022-08-29 00:00:00,UNI/USDT,5.8482,6.4091,5.7447,6.3303,28282.369245068,4689.85577,15100.070470221,2512.58762,2928,6.036826606106880761
1661644800000,2022-08-28 00:00:00,UNI/USDT,6.0393,6.1085,5.8464,5.8483,35618.556729402,5941.26508,17436.96846163,2909.32833,4300,5.995499932696027401
1661558400000,2022-08-27 00:00:00,UNI/USDT,6.3811,6.383,5.9763,6.0585,94053.251962796,15274.69717,42809.355425914,6943.61853,7883,6.159397874137530955
1661472000000,2022-08-26 00:00:00,UNI/USDT,7.0367,7.0367,6.3406,6.383,80662.164809192,11989.39216,39985.452309634,5943.86079,7539,6.736177423332601518
1661385600000,2022-08-25 00:00:00,UNI/USDT,7.1618,7.2028,6.9747,7.0367,36817.578671419,5221.5855,18503.02126177,2623.72806,3791,7.051402613949793872
1661299200000,2022-08-24 00:00:00,UNI/USDT,7.1351,7.2416,6.9322,7.2331,15309.230987529,2183.72192,7750.460179634,1105.7431,1533,7.01130215824313168
1661212800000,2022-08-23 00:00:00,UNI/USDT,7.0039,7.2423,6.9319,7.122,59447.629879043,8402.7229,29769.346266298,4206.8323,6030,7.075338518287514762
1661126400000,2022-08-22 00:00:00,UNI/USDT,7.1949,7.3644,6.7297,7.0039,68185.830689827,9828.26575,30576.90213997,4401.89291,5997,6.940212835623338823
1661040000000,2022-08-21 00:00:00,UNI/USDT,6.9835,7.3427,6.9609,7.1951,57823.145924335,8098.61885,28779.461006957,4031.16443,6185,7.140925218893556917
1660953600000,2022-08-20 00:00:00,UNI/USDT,6.9001,7.1997,6.7682,6.9903,57085.977036468,8119.3899,28612.817529672,4070.58845,5692,7.032123235215528308
1660867200000,2022-08-19 00:00:00,UNI/USDT,7.5909,7.6942,6.7902,6.9103,40958.682114115,5755.6941,20867.619904594,2932.78833,4490,7.118897931153068098
1660780800000,2022-08-18 00:00:00,UNI/USDT,7.9507,8.1918,7.4193,7.5915,66349.188607951,8303.31876,33938.62268823,4247.22528,7666,7.992204695343044866
1660694400000,2022-08-17 00:00:00,UNI/USDT,8.3272,8.6511,7.8576,7.9508,82956.366131812,10084.06637,41125.435813843,5001.06717,8158,8.231412906379142934
1660608000000,2022-08-16 00:00:00,UNI/USDT,8.4751,8.5879,8.1928,8.3191,83010.491590265,9929.35406,41868.235291906,5008.22322,8438,8.360728040307253513
1660521600000,2022-08-15 00:00:00,UNI/USDT,8.8507,9.1397,8.2788,8.4751,75407.75751665,8690.35139,36239.477390833,4176.62979,8191,8.681747627344321141
1660435200000,2022-08-14 00:00:00,UNI/USDT,8.9779,9.6026,8.769,8.8813,75850.3094899,8290.57865,36849.447970052,4028.99913,8137,9.154624524195027331
1660348800000,2022-08-13 00:00:00,UNI/USDT,9.1906,9.3274,8.9022,8.9797,87077.052670396,9588.01842,42562.070954156,4686.11616,9015,9.082366722039807963
1660262400000,2022-08-12 00:00:00,UNI/USDT,8.9679,9.2598,8.6934,9.1903,92901.835323187,10285.49422,46580.525084218,5158.19467,9296,9.032907893434562064
1660176000000,2022-08-11 00:00:00,UNI/USDT,9.2115,9.6278,8.8389,8.9676,100345.052544251,10901.08603,50854.209956043,5523.77726,9317,9.206644681936360827
1660089600000,2022-08-10 00:00:00,UNI/USDT,8.453,9.4539,8.22,9.228,81487.791264939,9233.89989,40488.962176573,4582.69539,8057,8.84237260147750312
1660003200000,2022-08-09 00:00:00,UNI/USDT,8.814,8.818,7.93,8.453,71104.01120072,8361.45464,35852.24326054,4213.13209,6883,8.509414874163890707
1659916800000,2022-08-08 00:00:00,UNI/USDT,8.733,9.231,8.695,8.813,77602.27668502,8671.32473,41111.45256982,4593.26063,7071,8.951514901485460089
1659830400000,2022-08-07 00:00:00,UNI/USDT,9.002,9.035,8.681,8.75,28793.54804696,3248.42735,14587.74598794,1645.40679,2522,8.864399865595280042
1659744000000,2022-08-06 00:00:00,UNI/USDT,9.015,9.026,9,9.001,1402.99188001,155.7713,684.38543208,75.98105,156,9.006745752478027517
1659657600000,2022-08-05 00:00:00,UNI/USDT,8.819,9.123,8.781,9,13346.27056838,1482.21586,6801.86126718,755.42639,1278,9.005103357420003436
1659571200000,2022-08-04 00:00:00,UNI/USDT,8.834,9.064,8.586,8.827,29090.2405497,3298.79143,14455.06219924,1639.42898,2888,8.820428788207261765
1659484800000,2022-08-03 00:00:00,UNI/USDT,8.286,10.5,7.654,8.885,31832.95556431,3639.14899,20429.04827596,2364.33595,1840,8.763888097813782574
1659398400000,2022-08-02 00:00:00,UNI/USDT,5.6,8.527,5.55,8.286,4612.82271539,587.88223,2331.6196485,277.31107,380,8.009480922592745229
1659312000000,2022-08-01 00:00:00,UNI/USDT,8.33336167,8.33336167,8.31860059,8.32470493,123.13041815,14.79460296,0,0,0,8.32265782
1659225600000,2022-07-31 00:00:00,UNI/USDT,8.74351958,9.15904262,8.33523634,8.33523634,165400.4574592,18624.90106243,0,0,0,8.88060864
1659139200000,2022-07-30 00:00:00,UNI/USDT,9.11817102,9.15765525,8.49345041,8.75366594,135586.48787896,15368.27350455,0,0,0,8.82249316
1659052800000,2022-07-29 00:00:00,UNI/USDT,9.29117945,9.38111098,8.63427759,9.06278199,120364.75573095,13359.24825839,0,0,0,9.00984497
1658966400000,2022-07-28 00:00:00,UNI/USDT,8.02963933,9.7539134,7.94770993,9.30043401,93490.61812054,10953.05786138,0,0,0,8.53557237
1658880000000,2022-07-27 00:00:00,UNI/USDT,6.65562301,8.1461,6.50528208,8.02375642,148059.98241975,21506.45496692,0,0,0,6.88444388
1658793600000,2022-07-26 00:00:00,UNI/USDT,7.06725612,7.06725612,6.22990937,6.6354698,102150.32516399,15450.02568923,0,0,0,6.61166053
1658707200000,2022-07-25 00:00:00,UNI/USDT,7.22150404,7.50834164,6.82108769,7.07874473,143655.43796889,20001.12248625,0,0,0,7.18236879
1658620800000,2022-07-24 00:00:00,UNI/USDT,6.97508859,7.29829066,6.87364233,7.21676339,54804.26846304,7818.5240079,0,0,0,7.00954149
1658534400000,2022-07-23 00:00:00,UNI/USDT,6.88102588,7.20845024,6.65424894,6.97866829,67826.84898811,9859.72697418,0,0,0,6.87918125
1658448000000,2022-07-22 00:00:00,UNI/USDT,7.16563988,7.45839405,6.82492881,6.89507885,24676.03380612,3505.91208842,0,0,0,7.03840632
1658361600000,2022-07-21 00:00:00,UNI/USDT,6.89151153,7.28937539,6.66786874,7.23512715,47396.44824602,6829.276302,0,0,0,6.94018606
1658275200000,2022-07-20 00:00:00,UNI/USDT,7.30119076,7.6237843,6.77376841,6.87060602,25584.79133186,3530.69968912,0,0,0,7.24637992
1658188800000,2022-07-19 00:00:00,UNI/USDT,7.42744893,7.68555026,7.20389626,7.34806289,4339.14427326,583.41645612,0,0,0,7.43747322
1658102400000,2022-07-18 00:00:00,UNI/USDT,6.92310766,7.43153432,6.91784501,7.33628219,6479.72026907,904.44501005,0,0,0,7.16430539
1658016000000,2022-07-17 00:00:00,UNI/USDT,7.40280553,7.40280553,6.89193565,6.91262388,1849.8294454,260.34096214,0,0,0,7.10541065
1657929600000,2022-07-16 00:00:00,UNI/USDT,6.80049132,7.64696153,6.66673242,7.35472628,3259.71692364,459.80520907,0,0,0,7.08934318
1657843200000,2022-07-15 00:00:00,UNI/USDT,7.04218864,7.205,6.49125349,6.78098772,8891.01635668,1286.04139397,0,0,0,6.91347603
1657756800000,2022-07-14 00:00:00,UNI/USDT,6.11752902,7.10787443,6.05241832,7.00344183,7558.67382389,1163.19317901,0,0,0,6.49821023
1657670400000,2022-07-13 00:00:00,UNI/USDT,5.54447295,6.19843157,5.26604,6.12179232,3892.57847067,674.48381339,0,0,0,5.77119627
1657584000000,2022-07-12 00:00:00,UNI/USDT,5.54805095,5.8706737,5.23000001,5.54142595,4056.95446784,722.35765883,0,0,0,5.61626836
1657497600000,2022-07-11 00:00:00,UNI/USDT,6.22972473,6.25517707,5.31380804,5.55413382,9076.75817823,1507.86424998,0,0,0,6.01961229
1657411200000,2022-07-10 00:00:00,UNI/USDT,6.46090849,6.47148465,5.88888,6.21944329,9053.73091343,1458.09402478,0,0,0,6.20929155
1657324800000,2022-07-09 00:00:00,UNI/USDT,5.82190155,6.60831886,5.7404491,6.46244386,6601.38722366,1058.45928853,0,0,0,6.23678897
1657238400000,2022-07-08 00:00:00,UNI/USDT,5.73466158,5.95021994,5.40991367,5.74632593,9215.04929243,1609.72310968,0,0,0,5.72461762
1657152000000,2022-07-07 00:00:00,UNI/USDT,5.34155167,5.81164067,5.28661405,5.70517861,4944.24484751,888.62551968,0,0,0,5.56392399
1657065600000,2022-07-06 00:00:00,UNI/USDT,5.30465221,5.47553266,5.19674827,5.34184588,4468.53677366,833.30875271,0,0,0,5.3624023
1656979200000,2022-07-05 00:00:00,UNI/USDT,5.36335039,5.44493921,4.90625885,5.30254029,7019.88263905,1345.69726448,0,0,0,5.21653927
1656892800000,2022-07-04 00:00:00,UNI/USDT,4.92356522,5.36362344,4.71099681,5.3597165,6168.86063519,1239.05647518,0,0,0,4.97867591
1656806400000,2022-07-03 00:00:00,UNI/USDT,4.9229899,5.00778478,4.72529494,4.92468306,2679.69350764,551.10600187,0,0,0,4.86239216
1656720000000,2022-07-02 00:00:00,UNI/USDT,4.83715736,5.06602611,4.71838854,4.88131298,2513.85033753,515.94203476,0,0,0,4.87235031
1656633600000,2022-07-01 00:00:00,UNI/USDT,4.98031193,5.11995489,4.7,4.83391578,4236.87139718,873.68839273,0,0,0,4.8494079
1656547200000,2022-06-30 00:00:00,UNI/USDT,5.10369065,5.12193681,4.59937061,4.98532693,3928.40849671,812.2962253,0,0,0,4.83617721
1656460800000,2022-06-29 00:00:00,UNI/USDT,4.91421024,5.25739714,4.74814537,5.09096431,8983.10556228,1816.61827051,0,0,0,4.94496048
1656374400000,2022-06-28 00:00:00,UNI/USDT,5.33208135,5.45470607,4.87141268,4.89313047,3249.25807727,626.57216358,0,0,0,5.18576832
1656288000000,2022-06-27 00:00:00,UNI/USDT,5.5832,5.90092835,5.27394557,5.33288706,3499.91037613,624.26809283,0,0,0,5.60642201
1656201600000,2022-06-26 00:00:00,UNI/USDT,5.60186539,6.05427205,5.48773898,5.57663337,4703.45167263,826.04463183,0,0,0,5.69394375
1656115200000,2022-06-25 00:00:00,UNI/USDT,5.47954108,5.7376577,5.17960496,5.62581721,5751.68919998,1049.19384949,0,0,0,5.48200811
1656028800000,2022-06-24 00:00:00,UNI/USDT,5.62211564,5.78322568,5.37173483,5.47891105,7191.6495716,1298.6660415,0,0,0,5.5377205
1655942400000,2022-06-23 00:00:00,UNI/USDT,4.97500703,5.63256777,4.97500703,5.61961446,7828.82655834,1473.69065347,0,0,0,5.31239479
1655856000000,2022-06-22 00:00:00,UNI/USDT,4.72801796,5.296,4.57074331,5.0368728,5208.07420882,1053.21420791,0,0,0,4.94493348
1655769600000,2022-06-21 00:00:00,UNI/USDT,4.27170323,5.16104288,4.27170323,4.73359756,8817.75794808,1856.24268606,0,0,0,4.75032602
1655683200000,2022-06-20 00:00:00,UNI/USDT,4.19043477,4.35684839,3.9957456,4.29123503,4539.16016605,1088.50884387,0,0,0,4.17007192
1655596800000,2022-06-19 00:00:00,UNI/USDT,3.67548199,4.25142059,3.53339634,4.18780896,2052.73634114,521.83602177,0,0,0,3.9336808
1655510400000,2022-06-18 00:00:00,UNI/USDT,3.93910003,4.07980219,3.36170784,3.64985878,3294.08919336,885.40533077,0,0,0,3.72043072
1655424000000,2022-06-17 00:00:00,UNI/USDT,3.81773081,4.02575209,3.80147691,3.93910003,4784.83858674,1223.05039325,0,0,0,3.91221703
1655337600000,2022-06-16 00:00:00,UNI/USDT,4.38159595,4.43987241,3.79502449,3.8,4509.96831477,1118.30443711,0,0,0,4.03286275
1655251200000,2022-06-15 00:00:00,UNI/USDT,3.84150438,4.39827259,3.37190333,4.39827259,4523.28845934,1183.90439337,0,0,0,3.82065349
1655164800000,2022-06-14 00:00:00,UNI/USDT,3.66760629,3.89418978,3.38473027,3.852254,8703.18166227,2361.85137967,0,0,0,3.6848981
1655078400000,2022-06-13 00:00:00,UNI/USDT,4.07353552,4.07725767,3.46106469,3.60400214,9719.83577419,2653.48849673,0,0,0,3.66304047
1654992000000,2022-06-12 00:00:00,UNI/USDT,4.39534103,4.4480429,4.06946605,4.06946605,3970.80760735,935.11677305,0,0,0,4.24632272
1654905600000,2022-06-11 00:00:00,UNI/USDT,4.8081797,4.93192784,4.35102666,4.37770756,3048.63916515,663.07161594,0,0,0,4.59775247
1654819200000,2022-06-10 00:00:00,UNI/USDT,5.20331861,5.23178852,4.79502108,4.82083579,4398.51500109,871.36452435,0,0,0,5.04784723
1654732800000,2022-06-09 00:00:00,UNI/USDT,5.07278076,5.37556753,5.05700847,5.20903202,2600.548617,500.50714547,0,0,0,5.19582715
1654646400000,2022-06-08 00:00:00,UNI/USDT,5.21774807,5.30019007,5.04795832,5.07925545,3197.38999215,622.26234278,0,0,0,5.13833117
1654560000000,2022-06-07 00:00:00,UNI/USDT,5.37941538,5.39029211,4.95056642,5.24526754,3913.37352388,755.0507141,0,0,0,5.18292804
1654473600000,2022-06-06 00:00:00,UNI/USDT,5.07824424,5.41224513,5.07824424,5.38928849,1395.63184341,262.54091936,0,0,0,5.31586408
1654387200000,2022-06-05 00:00:00,UNI/USDT,5.11333432,5.22333842,4.93476475,5.10002567,1596.37635942,315.98436885,0,0,0,5.05207382
1654300800000,2022-06-04 00:00:00,UNI/USDT,5.0811722,5.17803839,4.92921302,5.11919286,1368.3313376,270.00911447,0,0,0,5.06772277
1654214400000,2022-06-03 00:00:00,UNI/USDT,5.30245006,5.32170782,4.99024516,5.07867543,22427.44247997,4410.18812922,0,0,0,5.08537092
1654128000000,2022-06-02 00:00:00,UNI/USDT,5.13867351,5.32532959,5.05868066,5.32222844,1632.57625268,314.06263684,0,0,0,5.19825047
1654041600000,2022-06-01 00:00:00,UNI/USDT,5.68740755,5.75677567,5.11888806,5.14768515,4445.98670548,806.29672863,0,0,0,5.51408253
1653955200000,2022-05-31 00:00:00,UNI/USDT,5.65110776,5.85740191,5.57192671,5.70546078,3740.76439461,660.09528174,0,0,0,5.66700671
1653868800000,2022-05-30 00:00:00,UNI/USDT,4.91355424,5.66091674,4.91355424,5.63879793,2750.46121819,506.87669241,0,0,0,5.42629254
1653782400000,2022-05-29 00:00:00,UNI/USDT,5.00877752,5.00877752,4.79072708,4.95414643,2678.16597188,548.48207479,0,0,0,4.88286872
1653696000000,2022-05-28 00:00:00,UNI/USDT,4.78650916,5.02021522,4.63910542,5.02021522,1081.375063,222.84383627,0,0,0,4.85261374
1653609600000,2022-05-27 00:00:00,UNI/USDT,4.96103299,5.09922567,4.6200265,4.76215,7853.54490841,1607.65939288,0,0,0,4.8850801
