https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume UNI,Volume USDT,tradecount
1614556800000,2021-03-01,UNIUSDT,22.2152,25.72,22.0527,25.7058,4525679.92,107683965.131445,149954
1614470400000,2021-02-28,UNIUSDT,23.5538,24.127,20.4743,22.2098,5420311.75,118687828.522445,158791
1614384000000,2021-02-27,UNIUSDT,23.126,24.8409,22.2954,23.5338,4436321.8,106010164.831007,148824
1614297600000,2021-02-26,UNIUSDT,23.478,25.1867,21.01,23.1082,5919224.99,136051598.686752,183568
1614211200000,2021-02-25,UNIUSDT,25.2509,26.99,23.0803,23.4781,5769473.41,144930676.729382,191042
1614124800000,2021-02-24,UNIUSDT,24.8325,27.36,23.0701,25.2509,7424230.39,191923447.37042,256926
1614038400000,2021-02-23,UNIUSDT,27.6861,27.7995,18.1,24.8086,16473183.55,374324315.298846,478541
1613952000000,2021-02-22,UNIUSDT,28.7958,29.1458,21.8157,27.6835,12142946.64,323344261.420355,388120
1613865600000,2021-02-21,UNIUSDT,28.7315,32.122,27.7142,28.7763,12428623.7,373966606.684396,437286
1613779200000,2021-02-20,UNIUSDT,20.0744,32.999,19.5026,28.7533,23821017.72,649670256.42187,758850
1613692800000,2021-02-19,UNIUSDT,21.1742,21.544,19.3235,20.0756,6543994.23,133421107.669327,175630
1613606400000,2021-02-18,UNIUSDT,21.5384,22.27,20.5663,21.1733,4094257.31,87500452.571461,121943
1613520000000,2021-02-17,UNIUSDT,20.4844,21.8168,19.1663,21.5175,3666053.53,75017637.416582,115455
1613433600000,2021-02-16,UNIUSDT,20.0769,21.32,19.3752,20.4846,3690220.56,76064054.287028,114370
1613347200000,2021-02-15,UNIUSDT,20.8295,21.5399,16.8421,20.0675,5678630.84,111831949.157518,203947
1613260800000,2021-02-14,UNIUSDT,21.7744,22.6,20.6637,20.8245,2698101.82,58533049.636826,94666
1613174400000,2021-02-13,UNIUSDT,22.6374,23.8,21.2037,21.7738,4356960.74,97130392.912845,145112
1613088000000,2021-02-12,UNIUSDT,21.4615,23.83,21.2313,22.6236,5817360.92,131468223.649715,173639
1613001600000,2021-02-11,UNIUSDT,20.6808,22.0135,20.122,21.4536,3940036.85,82184589.607409,134764
1612915200000,2021-02-10,UNIUSDT,19.5075,22.5,19.0,20.6802,7974562.63,167176647.379711,257470
1612828800000,2021-02-09,UNIUSDT,19.3177,19.903,18.8145,19.5175,4421517.57,85328331.885919,135980
1612742400000,2021-02-08,UNIUSDT,18.6745,20.1738,18.1163,19.3198,5898408.32,113158694.892258,183570
1612656000000,2021-02-07,UNIUSDT,19.2499,19.73,17.06,18.6592,6015538.25,110388733.115437,189929
1612569600000,2021-02-06,UNIUSDT,21.145,21.676,19.1641,19.2499,5455158.74,108922111.376146,171623
1612483200000,2021-02-05,UNIUSDT,20.1043,22.5,19.6333,21.145,6869668.75,143190758.934745,208021
1612396800000,2021-02-04,UNIUSDT,19.7238,21.596,19.132,20.1299,8880802.92,183135183.326729,284020
1612310400000,2021-02-03,UNIUSDT,18.9675,20.5585,18.6899,19.7114,7886297.54,155082634.976666,216671
1612224000000,2021-02-02,UNIUSDT,20.4542,20.6062,18.005,18.9517,8876910.38,169401023.431688,216876
1612137600000,2021-02-01,UNIUSDT,17.7335,20.7583,16.6679,20.4502,12215677.8,227098665.499577,299709
1612051200000,2021-01-31,UNIUSDT,19.5713,20.5612,17.3999,17.7246,15718817.49,297411769.394395,363197
1611964800000,2021-01-30,UNIUSDT,15.6418,19.62,15.09,19.5376,13273973.57,226541580.829366,319669
1611878400000,2021-01-29,UNIUSDT,14.1121,15.8,14.071,15.6418,13323277.76,198068404.162496,290370
1611792000000,2021-01-28,UNIUSDT,14.7493,15.3997,13.4994,14.1003,14385148.83,207865227.51602,296748
1611705600000,2021-01-27,UNIUSDT,13.9086,15.4934,13.02,14.7493,20244050.72,285284411.999017,381882
1611619200000,2021-01-26,UNIUSDT,11.3097,14.3148,11.1557,13.9086,19001655.6,243093612.812948,342336
1611532800000,2021-01-25,UNIUSDT,12.039,12.8983,10.88,11.3177,13116856.01,155574571.044266,251148
1611446400000,2021-01-24,UNIUSDT,9.3357,12.3,9.1583,12.0505,12721611.85,137196482.118316,222935
1611360000000,2021-01-23,UNIUSDT,8.6965,9.5339,8.4908,9.3428,5350324.46,48602006.525302,99422
1611273600000,2021-01-22,UNIUSDT,7.5865,9.0966,7.0405,8.6834,8355910.06,68017817.109203,142502
1611187200000,2021-01-21,UNIUSDT,8.9674,9.0369,7.3247,7.5873,8698599.1,70491991.170574,135498
1611100800000,2021-01-20,UNIUSDT,8.5788,9.0465,7.65,8.9646,9665642.01,80062328.453633,149495
1611014400000,2021-01-19,UNIUSDT,9.1984,9.9388,8.4641,8.5767,8643124.23,78980142.712944,148800
1610928000000,2021-01-18,UNIUSDT,8.6838,9.878,8.3,9.1904,10123589.68,92491502.246558,165235
1610841600000,2021-01-17,UNIUSDT,8.3987,9.18,8.0284,8.689,12230919.85,104985958.460978,187958
1610755200000,2021-01-16,UNIUSDT,7.3761,9.3776,7.1931,8.3908,16659914.44,136057159.473185,221966
1610668800000,2021-01-15,UNIUSDT,6.9603,7.49,6.361,7.3762,16759142.91,118335435.681635,214029
1610582400000,2021-01-14,UNIUSDT,6.3406,7.13,6.1775,6.9593,10439216.67,68956506.183454,136217
1610496000000,2021-01-13,UNIUSDT,5.5878,6.3825,5.2601,6.3311,6787774.1,39523137.873749,93744
1610409600000,2021-01-12,UNIUSDT,5.2427,5.8211,4.9651,5.5878,8248266.1,44574531.367929,101677
1610323200000,2021-01-11,UNIUSDT,5.9801,6.0035,4.3904,5.2448,14894495.8,76103748.911794,185320
1610236800000,2021-01-10,UNIUSDT,6.2201,6.58,5.5447,5.9802,7474281.85,45878434.892269,107077
1610150400000,2021-01-09,UNIUSDT,5.8737,6.3461,5.6618,6.22,5958300.54,36072902.625145,81833
1610064000000,2021-01-08,UNIUSDT,6.2657,6.37,5.4188,5.8807,8255855.64,49167935.391304,100844
1609977600000,2021-01-07,UNIUSDT,6.4157,6.84,6.028,6.2545,7832572.02,49655803.300269,107232
1609891200000,2021-01-06,UNIUSDT,6.2518,6.5911,6.004,6.4157,8261062.72,51557270.085364,121395
1609804800000,2021-01-05,UNIUSDT,5.4309,6.56,5.164,6.2518,13101875.75,77322387.886502,176467
1609718400000,2021-01-04,UNIUSDT,5.5117,6.2,4.8556,5.4238,17737637.15,97160283.626744,211849
1609632000000,2021-01-03,UNIUSDT,4.8573,5.6412,4.6756,5.5155,16004744.42,82035063.087078,171306
1609545600000,2021-01-02,UNIUSDT,4.7364,5.2,4.48,4.8564,15422965.31,73673763.544362,153059
1609459200000,2021-01-01,UNIUSDT,5.15,5.2797,4.5895,4.7353,12818149.34,63396881.07734,150046
1609372800000,2020-12-31,UNIUSDT,4.1513,5.29,3.9346,5.1501,22047151.9,101050486.592787,230331
1609286400000,2020-12-30,UNIUSDT,3.6752,4.38,3.6307,4.1531,12486803.55,50157205.952951,128836
1609200000000,2020-12-29,UNIUSDT,3.7277,3.8435,3.4946,3.6695,5313101.88,19270178.297457,55220
1609113600000,2020-12-28,UNIUSDT,3.6,4.0,3.5656,3.7311,7192847.65,27339961.47902,65576
1609027200000,2020-12-27,UNIUSDT,3.4176,3.805,3.3562,3.5965,9416386.66,33532536.460489,96829
1608940800000,2020-12-26,UNIUSDT,3.5019,3.6,3.357,3.4171,5804213.98,20234988.235252,57975
1608854400000,2020-12-25,UNIUSDT,3.5263,3.6517,3.3562,3.5038,5352579.26,18684679.206,61882
1608768000000,2020-12-24,UNIUSDT,3.3126,3.5281,3.1578,3.5227,6353600.08,21036295.612878,61513
1608681600000,2020-12-23,UNIUSDT,3.729,3.777,3.0108,3.3111,9033649.24,31601932.144305,93511
1608595200000,2020-12-22,UNIUSDT,3.5102,3.776,3.2813,3.7331,9913272.03,35065015.963803,97622
1608508800000,2020-12-21,UNIUSDT,3.7606,3.9249,3.4156,3.5094,8732393.44,31750874.073904,90838
1608422400000,2020-12-20,UNIUSDT,3.9621,4.0273,3.6874,3.7617,7894754.61,30732945.900907,85368
1608336000000,2020-12-19,UNIUSDT,3.7693,4.2433,3.623,3.9621,16323471.53,66379767.092048,159177
1608249600000,2020-12-18,UNIUSDT,3.6914,3.8571,3.5453,3.7652,7200071.88,26656382.054488,72036
1608163200000,2020-12-17,UNIUSDT,3.534,3.999,3.4341,3.6914,14187721.14,53095116.528273,139733
1608076800000,2020-12-16,UNIUSDT,3.3258,3.5415,3.2438,3.5357,6136094.22,20988935.641196,64963
1607990400000,2020-12-15,UNIUSDT,3.4778,3.5177,3.3055,3.3292,5014280.72,17080578.011642,52185
1607904000000,2020-12-14,UNIUSDT,3.3396,3.5454,3.2368,3.4803,4313010.64,14456457.221073,42827
1607817600000,2020-12-13,UNIUSDT,3.1224,3.3676,3.0721,3.344,3299182.05,10736208.782296,38959
1607731200000,2020-12-12,UNIUSDT,2.9617,3.1785,2.9603,3.1225,3887473.39,12057700.414426,41774
1607644800000,2020-12-11,UNIUSDT,3.2396,3.2463,2.91,2.9623,5099867.62,15309560.828714,60745
1607558400000,2020-12-10,UNIUSDT,3.3502,3.3716,3.1899,3.239,3061345.4,9983203.835632,31669
1607472000000,2020-12-09,UNIUSDT,3.3007,3.3943,3.116,3.3511,6530689.49,21438945.533849,59375
1607385600000,2020-12-08,UNIUSDT,3.7569,3.7618,3.2775,3.2982,7194477.26,25313328.031368,80923
1607299200000,2020-12-07,UNIUSDT,3.6482,3.8794,3.5617,3.7574,5871715.17,21889353.510977,64920
1607212800000,2020-12-06,UNIUSDT,3.6785,3.7894,3.5069,3.6482,3549575.12,12888480.987759,40392
1607126400000,2020-12-05,UNIUSDT,3.5161,3.6982,3.4442,3.6834,3897274.16,13967747.44798,49938
1607040000000,2020-12-04,UNIUSDT,3.8811,3.9207,3.4964,3.516,4748568.18,17653427.933881,56812
1606953600000,2020-12-03,UNIUSDT,3.9455,4.0233,3.7992,3.8829,6927498.76,27066784.362895,69286
1606867200000,2020-12-02,UNIUSDT,3.5456,4.17,3.2251,3.9484,12004964.16,46032599.575099,100349
1606780800000,2020-12-01,UNIUSDT,3.7765,3.9851,3.3852,3.55,9910945.01,36598529.467895,105019
1606694400000,2020-11-30,UNIUSDT,3.5524,3.8105,3.5315,3.7824,8223965.77,30271012.868436,75339
1606608000000,2020-11-29,UNIUSDT,3.4584,3.572,3.36,3.5514,4758310.51,16464245.90688,52565
1606521600000,2020-11-28,UNIUSDT,3.3057,3.535,3.2559,3.4616,5741069.04,19555376.724404,52020
1606435200000,2020-11-27,UNIUSDT,3.4324,3.5369,3.1613,3.3067,8371281.59,28099025.916178,78686
1606348800000,2020-11-26,UNIUSDT,3.6748,3.7684,3.1,3.43,17185256.24,57372564.177355,165090
1606262400000,2020-11-25,UNIUSDT,4.063,4.2,3.51,3.6773,11368286.18,44645172.057071,129389
1606176000000,2020-11-24,UNIUSDT,4.1855,4.4857,3.9274,4.0627,18389409.65,76689534.61081,166473
1606089600000,2020-11-23,UNIUSDT,3.681,4.2292,3.6312,4.1842,15957690.4,62434206.89122,159298
1606003200000,2020-11-22,UNIUSDT,3.8382,3.9483,3.41,3.6763,11204446.17,41365517.79417,112119
1605916800000,2020-11-21,UNIUSDT,3.8573,3.94,3.5892,3.8366,15599791.13,58578610.356054,158992
1605830400000,2020-11-20,UNIUSDT,3.7447,4.0899,3.6764,3.8552,16998990.39,66241474.545522,176077
1605744000000,2020-11-19,UNIUSDT,3.4622,3.89,3.2093,3.7417,18721726.03,66967556.926444,184315
1605657600000,2020-11-18,UNIUSDT,3.8135,3.8499,3.271,3.4607,15439047.58,54146604.527569,156155
1605571200000,2020-11-17,UNIUSDT,3.5618,3.8732,3.476,3.8104,18165511.87,66704719.023801,200812
1605484800000,2020-11-16,UNIUSDT,3.8471,3.95,3.45,3.5634,24094608.27,89282298.089982,198590
1605398400000,2020-11-15,UNIUSDT,3.8127,4.2497,3.6143,3.8458,23584006.78,93775301.422788,229063
1605312000000,2020-11-14,UNIUSDT,3.8578,3.968,3.5113,3.8165,22324085.9,83292765.473274,196355
1605225600000,2020-11-13,UNIUSDT,2.9594,3.9859,2.935,3.8614,24145430.65,83088686.056933,208075
1605139200000,2020-11-12,UNIUSDT,2.9309,3.1387,2.8333,2.9582,9926182.69,29675223.651573,97910
1605052800000,2020-11-11,UNIUSDT,3.0772,3.2161,2.8721,2.9308,12850038.45,39475974.908952,117033
1604966400000,2020-11-10,UNIUSDT,2.6792,3.1766,2.6267,3.0759,16785491.42,48955488.061298,133519
1604880000000,2020-11-09,UNIUSDT,2.8625,2.8785,2.5731,2.6822,11032888.1,29752272.47291,79332
1604793600000,2020-11-08,UNIUSDT,2.4755,2.9229,2.4317,2.8653,13015901.0,35077829.489707,94715
1604707200000,2020-11-07,UNIUSDT,2.5681,3.0287,2.422,2.4755,38120411.72,104002935.416026,267181
1604620800000,2020-11-06,UNIUSDT,2.1892,2.6877,2.1735,2.5657,29787141.52,73815299.835417,180833
1604534400000,2020-11-05,UNIUSDT,1.9271,2.431,1.7563,2.1901,30375798.47,63748264.822545,176533
1604448000000,2020-11-04,UNIUSDT,2.136,2.1664,1.8758,1.9281,10088117.38,20172475.98138,57224
1604361600000,2020-11-03,UNIUSDT,2.2526,2.281,2.0554,2.138,7235337.33,15413549.979634,52741
1604275200000,2020-11-02,UNIUSDT,2.3764,2.4541,2.2228,2.254,6033645.49,14049958.946068,43105
1604188800000,2020-11-01,UNIUSDT,2.2648,2.4537,2.219,2.3765,5706748.83,13235221.449569,40916
1604102400000,2020-10-31,UNIUSDT,2.4136,2.4138,2.24,2.2662,4373032.59,10261291.659961,32844
1604016000000,2020-10-30,UNIUSDT,2.5388,2.5663,2.233,2.4134,11811039.44,27786664.952513,82686
1603929600000,2020-10-29,UNIUSDT,2.6594,2.7395,2.4864,2.5391,4388799.14,11419321.823667,36071
1603843200000,2020-10-28,UNIUSDT,2.8086,2.8593,2.5952,2.6611,6456512.26,17505001.150615,54115
1603756800000,2020-10-27,UNIUSDT,2.7109,2.9131,2.6992,2.8096,7266259.31,20547332.46249,54182
1603670400000,2020-10-26,UNIUSDT,2.7717,2.878,2.52,2.7114,7181296.49,19488240.324024,58220
1603584000000,2020-10-25,UNIUSDT,2.939,2.966,2.7101,2.7726,4908494.61,14083176.929074,44225
1603497600000,2020-10-24,UNIUSDT,3.0123,3.085,2.9272,2.9399,3415735.11,10259849.021496,28934
1603411200000,2020-10-23,UNIUSDT,3.0418,3.1219,2.9621,3.011,4318812.16,13094261.220504,41504
1603324800000,2020-10-22,UNIUSDT,2.9359,3.1484,2.9194,3.0432,5420844.93,16480651.708178,50353
1603238400000,2020-10-21,UNIUSDT,2.8582,3.0884,2.8389,2.9371,9708638.42,28946265.458053,108034
1603152000000,2020-10-20,UNIUSDT,3.1703,3.191,2.8008,2.8582,9089338.55,26890645.537144,82829
1603065600000,2020-10-19,UNIUSDT,3.2797,3.2885,3.11,3.1703,4410931.55,14110519.116801,52793
1602979200000,2020-10-18,UNIUSDT,3.0574,3.291,3.0472,3.2811,5642285.19,17913667.232235,57058
1602892800000,2020-10-17,UNIUSDT,3.0436,3.1249,2.9703,3.0566,5391124.74,16434510.956638,47505
1602806400000,2020-10-16,UNIUSDT,3.0765,3.3803,2.8813,3.0426,13597633.89,43040138.140961,110471
1602720000000,2020-10-15,UNIUSDT,3.1105,3.1674,2.915,3.0793,7895030.52,24135144.708162,67072
1602633600000,2020-10-14,UNIUSDT,3.3511,3.44,2.97,3.1123,11409168.6,36470199.644619,80702
1602547200000,2020-10-13,UNIUSDT,3.4554,3.5,3.2931,3.3546,5585565.98,19007337.641713,43407
1602460800000,2020-10-12,UNIUSDT,3.36,3.5994,3.282,3.4599,8926434.98,30646748.115858,72138
1602374400000,2020-10-11,UNIUSDT,3.2956,3.451,3.1776,3.3626,8504843.75,28263092.495599,63493
1602288000000,2020-10-10,UNIUSDT,3.38,3.6578,3.2664,3.2989,10858881.78,37328992.387001,94081
1602201600000,2020-10-09,UNIUSDT,3.3499,3.6,3.1749,3.3834,16228659.83,54925623.775849,132223
1602115200000,2020-10-08,UNIUSDT,2.9629,3.4654,2.6428,3.3499,25679034.97,79113737.585465,212758
1602028800000,2020-10-07,UNIUSDT,2.7143,3.0,2.4779,2.9621,24192428.29,65517558.254562,187406
1601942400000,2020-10-06,UNIUSDT,3.319,3.3409,2.63,2.7143,23504656.67,70355709.608437,165293
1601856000000,2020-10-05,UNIUSDT,3.7235,3.8,3.1817,3.319,14619829.43,50225014.640488,116364
1601769600000,2020-10-04,UNIUSDT,3.9001,3.9447,3.61,3.7262,9253080.76,34747338.408722,72482
1601683200000,2020-10-03,UNIUSDT,3.89,4.1195,3.83,3.9041,6558893.01,25875306.620727,49329
1601596800000,2020-10-02,UNIUSDT,4.2396,4.2396,3.569,3.8904,12414352.91,48261612.062012,108141
1601510400000,2020-10-01,UNIUSDT,4.1554,4.514,3.9038,4.2397,18775683.03,79128683.435219,171366
1601424000000,2020-09-30,UNIUSDT,4.3826,4.3854,3.95,4.1554,8331877.3,34298302.909446,80917
1601337600000,2020-09-29,UNIUSDT,4.2475,4.4135,4.12,4.3826,11551787.7,49146508.253399,103968
1601251200000,2020-09-28,UNIUSDT,4.846,4.95,4.18,4.2503,15753026.48,71795633.330892,201135
1601164800000,2020-09-27,UNIUSDT,4.8638,5.2133,4.7,4.8458,14663658.99,72093517.118611,142632
1601078400000,2020-09-26,UNIUSDT,4.9134,4.9897,4.6752,4.8684,15021040.65,72802048.888563,163093
1600992000000,2020-09-25,UNIUSDT,5.159,5.5525,4.7605,4.9145,31809864.62,163328757.293314,296577
1600905600000,2020-09-24,UNIUSDT,4.38,5.2888,4.26,5.164,44859170.85,219988837.338756,391758
1600819200000,2020-09-23,UNIUSDT,3.9079,5.3475,3.9008,4.38,58485584.8,267187483.34736,527149
1600732800000,2020-09-22,UNIUSDT,4.2505,4.554,3.6828,3.9105,40815724.83,165782944.378901,382520
1600646400000,2020-09-21,UNIUSDT,5.22,5.65,4.06,4.2471,56110504.32,263249742.810448,540477
1600560000000,2020-09-20,UNIUSDT,5.7244,6.09,4.65,5.223,53519725.62,282681649.969729,592785
1600473600000,2020-09-19,UNIUSDT,6.9,7.4963,5.19,5.7244,79814511.66,515450179.992354,979043
1600387200000,2020-09-18,UNIUSDT,3.4618,8.6,3.2285,6.9,167667906.97,1000039651.037696,1486593
1600300800000,2020-09-17,UNIUSDT,0.3,15.0,0.3,3.4617,102597222.59,333729068.925844,660780
