https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume LTC,Volume USDT,tradecount
1682294400000,2023-04-24,LTCUSDT,86.74,89.03,85.86,88.31,651422.316,57038650.62963,136167
1682208000000,2023-04-23,LTCUSDT,87.0,87.09,84.11,86.75,395182.074,34038304.30605,99432
1682121600000,2023-04-22,LTCUSDT,85.32,87.15,84.75,87.0,413059.798,35568420.52853,100830
1682035200000,2023-04-21,LTCUSDT,90.22,90.89,84.2,85.32,811762.122,71630177.63482,174554
1681948800000,2023-04-20,LTCUSDT,90.46,92.4,87.08,90.22,923591.763,83156604.63114,206219
1681862400000,2023-04-19,LTCUSDT,101.93,101.93,87.0,90.47,1258566.956,119543818.25875,271165
1681776000000,2023-04-18,LTCUSDT,98.88,103.44,97.6,101.95,817576.045,82975542.30109,172976
1681689600000,2023-04-17,LTCUSDT,100.0,100.3,97.32,98.84,692952.157,68450947.53389,138532
1681603200000,2023-04-16,LTCUSDT,96.69,102.18,95.1,100.01,902441.243,89438277.03401,188285
1681516800000,2023-04-15,LTCUSDT,96.31,97.32,94.71,96.68,343222.287,32983996.9542,82845
1681430400000,2023-04-14,LTCUSDT,94.18,99.27,93.66,96.33,1044641.036,100928750.68937,197030
1681344000000,2023-04-13,LTCUSDT,92.07,94.54,91.66,94.17,607464.042,56921058.5361,110498
1681257600000,2023-04-12,LTCUSDT,94.22,94.66,90.87,92.06,713535.198,65699122.07928,152772
1681171200000,2023-04-11,LTCUSDT,93.78,97.0,93.15,94.22,759225.859,72247222.54666,160036
1681084800000,2023-04-10,LTCUSDT,90.56,94.47,89.84,93.78,522079.986,48123183.04686,120291
1680998400000,2023-04-09,LTCUSDT,89.91,91.03,89.13,90.58,253822.749,22870804.77552,71851
1680912000000,2023-04-08,LTCUSDT,90.6,91.44,89.24,89.91,199093.068,17997469.63238,64741
1680825600000,2023-04-07,LTCUSDT,90.97,91.48,89.03,90.6,301548.406,27226149.26583,86862
1680739200000,2023-04-06,LTCUSDT,92.63,92.65,89.82,90.97,385392.357,35163280.68266,104166
1680652800000,2023-04-05,LTCUSDT,92.57,95.05,91.11,92.64,690226.2,64439443.89972,150835
1680566400000,2023-04-04,LTCUSDT,92.97,94.12,91.57,92.58,505371.32,46914251.08333,129482
1680480000000,2023-04-03,LTCUSDT,92.77,95.9,89.51,92.97,909253.989,84054306.47298,224375
1680393600000,2023-04-02,LTCUSDT,92.57,94.58,90.36,92.77,641228.631,59580821.73877,152824
1680307200000,2023-04-01,LTCUSDT,89.56,94.32,89.34,92.57,687331.248,63779147.85425,163856
1680220800000,2023-03-31,LTCUSDT,89.06,90.27,87.23,89.57,489786.451,43630688.75647,113308
1680134400000,2023-03-30,LTCUSDT,91.31,93.34,86.66,89.06,751300.11,67463200.28549,182463
1680048000000,2023-03-29,LTCUSDT,89.13,93.0,88.93,91.31,708985.063,64736574.13921,149870
1679961600000,2023-03-28,LTCUSDT,89.24,89.59,85.56,89.13,881860.674,76831526.97625,189080
1679875200000,2023-03-27,LTCUSDT,93.32,94.1,87.66,89.23,764069.755,69048316.60065,187433
1679788800000,2023-03-26,LTCUSDT,91.49,94.81,90.54,93.32,588285.448,54896396.14174,128306
1679702400000,2023-03-25,LTCUSDT,93.58,94.31,90.01,91.5,684739.493,63230111.95689,156014
1679616000000,2023-03-24,LTCUSDT,93.61,95.98,89.07,93.58,1325987.089,122680941.68945,268715
1679529600000,2023-03-23,LTCUSDT,87.25,94.54,85.58,93.61,1868065.227,168804310.48897,368532
1679443200000,2023-03-22,LTCUSDT,82.48,88.31,79.0,87.27,1760098.981,145873400.72163,394369
1679356800000,2023-03-21,LTCUSDT,78.04,83.48,76.71,82.48,906639.731,73116475.41539,187072
1679270400000,2023-03-20,LTCUSDT,83.99,84.3,77.72,78.05,943193.308,76966171.58554,209061
1679184000000,2023-03-19,LTCUSDT,83.01,86.39,82.11,83.98,612655.582,51632290.94863,139615
1679097600000,2023-03-18,LTCUSDT,85.51,87.92,81.88,83.02,990444.094,84864126.11204,206783
1679011200000,2023-03-17,LTCUSDT,78.85,85.57,78.16,85.51,935169.321,77076815.35155,205505
1678924800000,2023-03-16,LTCUSDT,76.43,79.87,75.58,78.86,792504.712,62038247.7416,187977
1678838400000,2023-03-15,LTCUSDT,83.92,85.44,75.0,76.43,1324587.202,105921837.58411,297614
1678752000000,2023-03-14,LTCUSDT,81.45,88.24,79.17,83.94,1368971.071,114954635.80917,282248
1678665600000,2023-03-13,LTCUSDT,76.25,83.19,74.0,81.46,1843523.521,144927403.88863,359360
1678579200000,2023-03-12,LTCUSDT,69.21,76.42,67.39,76.26,1393380.049,97923475.125,241392
1678492800000,2023-03-11,LTCUSDT,71.39,73.83,65.0,69.21,1897147.773,130337698.03206,338547
1678406400000,2023-03-10,LTCUSDT,76.69,76.85,67.97,71.37,1958666.309,140414084.99189,360472
1678320000000,2023-03-09,LTCUSDT,82.75,84.96,75.0,76.68,1098081.742,87650493.39311,217957
1678233600000,2023-03-08,LTCUSDT,86.3,86.71,81.3,82.76,625642.83,52617033.63605,131537
1678147200000,2023-03-07,LTCUSDT,87.35,88.95,84.0,86.29,642884.79,55523394.99337,143197
1678060800000,2023-03-06,LTCUSDT,89.93,90.63,86.4,87.36,628899.913,55427481.44233,118369
1677974400000,2023-03-05,LTCUSDT,89.34,91.78,89.18,89.93,358378.991,32483423.88116,81906
1677888000000,2023-03-04,LTCUSDT,90.56,90.85,87.4,89.34,347999.151,31120476.32455,78222
1677801600000,2023-03-03,LTCUSDT,95.39,95.52,85.3,90.56,932908.772,83331577.54116,180779
1677715200000,2023-03-02,LTCUSDT,97.77,98.33,93.89,95.39,531837.148,50971274.63378,94017
1677628800000,2023-03-01,LTCUSDT,93.79,98.37,93.56,97.78,578624.04,56044405.1997,123741
1677542400000,2023-02-28,LTCUSDT,94.07,96.02,93.02,93.8,380334.634,35920634.83761,87961
1677456000000,2023-02-27,LTCUSDT,95.26,96.09,92.4,94.07,390505.03,36874109.12104,92018
1677369600000,2023-02-26,LTCUSDT,93.14,95.54,92.77,95.27,343656.079,32353597.36215,85811
1677283200000,2023-02-25,LTCUSDT,91.56,93.51,90.34,93.15,426347.651,39139444.45961,104493
1677196800000,2023-02-24,LTCUSDT,94.6,95.28,90.0,91.55,501375.88,46365569.64527,117921
1677110400000,2023-02-23,LTCUSDT,95.26,96.28,93.31,94.59,474230.846,44999136.0659,107405
1677024000000,2023-02-22,LTCUSDT,93.81,95.56,91.57,95.28,693131.993,65190388.41716,151773
1676937600000,2023-02-21,LTCUSDT,95.9,96.81,91.42,93.8,739676.014,69609024.07196,147891
1676851200000,2023-02-20,LTCUSDT,97.43,98.72,94.39,95.9,935281.523,90566542.68504,196259
1676764800000,2023-02-19,LTCUSDT,99.71,101.5,96.72,97.43,433963.156,43055844.61768,105754
1676678400000,2023-02-18,LTCUSDT,100.12,101.94,98.93,99.71,434788.196,43608817.37947,95328
1676592000000,2023-02-17,LTCUSDT,98.56,101.7,98.19,100.12,569585.278,56871701.90478,138844
1676505600000,2023-02-16,LTCUSDT,102.83,105.71,98.48,98.55,687509.194,70074736.82209,183319
1676419200000,2023-02-15,LTCUSDT,95.82,103.28,95.04,102.82,764436.261,75152233.52555,174466
1676332800000,2023-02-14,LTCUSDT,91.05,95.96,90.32,95.82,622092.631,58137805.04963,134537
1676246400000,2023-02-13,LTCUSDT,92.5,95.0,88.16,91.05,740201.598,67411715.62268,185514
1676160000000,2023-02-12,LTCUSDT,94.29,94.57,90.88,92.51,306598.202,28592092.59301,92068
1676073600000,2023-02-11,LTCUSDT,93.32,94.83,92.63,94.28,359543.176,33704893.183,92056
1675987200000,2023-02-10,LTCUSDT,92.06,94.17,90.99,93.34,641293.685,59268455.39955,136442
1675900800000,2023-02-09,LTCUSDT,99.2,99.49,89.78,92.05,930317.558,88021370.47002,178579
1675814400000,2023-02-08,LTCUSDT,100.85,102.41,96.86,99.22,559839.764,56023244.88391,116398
1675728000000,2023-02-07,LTCUSDT,95.92,101.58,95.89,100.86,672704.474,66739989.81215,143088
1675641600000,2023-02-06,LTCUSDT,96.65,97.96,94.81,95.93,371415.943,35868172.98247,95856
1675555200000,2023-02-05,LTCUSDT,98.51,98.89,94.86,96.63,417682.275,40576721.44145,98353
1675468800000,2023-02-04,LTCUSDT,99.86,101.36,98.23,98.51,357081.561,35530515.18392,85103
1675382400000,2023-02-03,LTCUSDT,98.64,100.76,97.48,99.86,568938.087,56316609.2404,121313
1675296000000,2023-02-02,LTCUSDT,100.32,102.34,97.92,98.64,730534.055,73204584.65212,153947
1675209600000,2023-02-01,LTCUSDT,94.09,102.53,93.73,100.33,1324424.131,128437281.94675,285177
1675123200000,2023-01-31,LTCUSDT,91.36,96.28,91.31,94.09,1045907.002,98652688.55655,207926
1675036800000,2023-01-30,LTCUSDT,94.86,96.06,88.3,91.37,987138.227,91357814.49006,192812
1674950400000,2023-01-29,LTCUSDT,89.66,97.77,89.65,94.84,1268331.01,120180570.76234,228762
1674864000000,2023-01-28,LTCUSDT,88.89,89.96,86.96,89.67,392046.681,34685140.36905,76306
1674777600000,2023-01-27,LTCUSDT,87.51,89.23,85.81,88.89,418850.126,36688506.76887,88614
1674691200000,2023-01-26,LTCUSDT,89.38,89.96,86.82,87.52,475990.334,42117087.04878,100738
1674604800000,2023-01-25,LTCUSDT,87.19,91.93,85.53,89.38,529309.147,46674258.3448,122791
1674518400000,2023-01-24,LTCUSDT,89.91,91.45,86.0,87.19,499687.344,44734088.90968,107380
1674432000000,2023-01-23,LTCUSDT,87.58,93.2,87.51,89.9,691207.974,62240476.92082,141380
1674345600000,2023-01-22,LTCUSDT,87.91,90.05,86.07,87.58,501770.041,44425780.71087,99678
1674259200000,2023-01-21,LTCUSDT,90.28,92.1,87.57,87.91,720620.997,64631083.77805,146942
1674172800000,2023-01-20,LTCUSDT,84.21,91.42,83.0,90.28,757424.447,65574265.86042,135032
1674086400000,2023-01-19,LTCUSDT,82.62,84.57,81.67,84.21,484324.341,40295366.90736,86036
1674000000000,2023-01-18,LTCUSDT,87.04,88.4,82.11,82.62,935842.004,79807617.65099,172452
1673913600000,2023-01-17,LTCUSDT,85.94,89.39,84.52,87.02,740669.448,64431503.43624,143567
1673827200000,2023-01-16,LTCUSDT,87.37,89.16,83.91,85.91,750074.107,64984437.3065,141226
1673740800000,2023-01-15,LTCUSDT,87.84,88.68,85.21,87.37,586627.267,51210293.02148,111704
1673654400000,2023-01-14,LTCUSDT,86.24,91.23,85.92,87.84,1747194.881,154773180.37751,280468
1673568000000,2023-01-13,LTCUSDT,86.09,87.99,83.59,86.23,891288.557,75836980.75917,153883
1673481600000,2023-01-12,LTCUSDT,84.08,87.7,81.0,86.09,1427276.097,120293965.42186,234450
1673395200000,2023-01-11,LTCUSDT,80.82,85.0,79.88,84.08,968676.069,79560173.96492,175538
1673308800000,2023-01-10,LTCUSDT,81.61,82.85,79.43,80.83,847925.336,68674215.86966,130174
1673222400000,2023-01-09,LTCUSDT,78.67,83.61,78.09,81.62,1179300.917,96491268.5137,217855
1673136000000,2023-01-08,LTCUSDT,76.4,78.98,75.08,78.68,626879.182,47850440.77735,102902
1673049600000,2023-01-07,LTCUSDT,75.91,76.87,75.47,76.4,388687.641,29573435.91014,69364
1672963200000,2023-01-06,LTCUSDT,74.25,76.58,72.42,75.91,797819.975,59370879.08393,128339
1672876800000,2023-01-05,LTCUSDT,75.46,76.27,73.53,74.25,562086.168,42067341.26815,99765
1672790400000,2023-01-04,LTCUSDT,75.57,77.99,74.32,75.46,773197.793,58937795.0531,130545
1672704000000,2023-01-03,LTCUSDT,74.75,76.52,73.62,75.57,725798.101,54611772.6072,117530
1672617600000,2023-01-02,LTCUSDT,70.92,77.96,70.0,74.74,1056995.281,78667160.09725,170663
1672531200000,2023-01-01,LTCUSDT,70.14,71.55,68.91,70.91,497824.424,34983776.58672,74736
1672444800000,2022-12-31,LTCUSDT,67.94,71.12,67.62,70.14,563994.497,39258671.39328,84663
1672358400000,2022-12-30,LTCUSDT,66.66,68.72,66.04,67.94,476504.755,32039487.78496,89092
1672272000000,2022-12-29,LTCUSDT,66.32,67.3,65.57,66.66,498307.656,33115669.5203,103768
1672185600000,2022-12-28,LTCUSDT,68.68,69.48,65.69,66.32,693169.686,46844615.70904,138152
1672099200000,2022-12-27,LTCUSDT,70.77,71.14,67.77,68.67,688534.199,47966765.82708,121144
1672012800000,2022-12-26,LTCUSDT,69.15,71.83,68.58,70.78,724746.003,50669109.87661,130049
1671926400000,2022-12-25,LTCUSDT,65.77,69.72,65.3,69.15,563485.616,37959432.03772,96070
1671840000000,2022-12-24,LTCUSDT,65.75,66.05,65.06,65.76,218820.376,14353903.70536,48053
1671753600000,2022-12-23,LTCUSDT,66.21,66.72,64.91,65.75,387146.613,25491817.35804,78038
1671667200000,2022-12-22,LTCUSDT,65.4,66.7,64.24,66.21,505782.811,33144792.66329,92641
1671580800000,2022-12-21,LTCUSDT,65.56,66.84,64.61,65.4,573283.433,37620986.70303,108182
1671494400000,2022-12-20,LTCUSDT,63.36,66.35,63.08,65.55,850764.015,55306034.40385,134341
1671408000000,2022-12-19,LTCUSDT,64.39,65.02,61.04,63.37,866072.922,54533366.64635,148472
1671321600000,2022-12-18,LTCUSDT,64.89,65.96,63.03,64.37,639108.584,41159074.26006,112020
1671235200000,2022-12-17,LTCUSDT,66.24,67.7,62.51,64.89,1344619.107,87139779.83289,218779
1671148800000,2022-12-16,LTCUSDT,72.43,73.56,65.0,66.25,1160661.942,79989922.68757,211507
1671062400000,2022-12-15,LTCUSDT,75.29,75.47,71.7,72.42,598856.974,44307204.1275,112407
1670976000000,2022-12-14,LTCUSDT,77.4,79.11,74.2,75.3,911912.129,70476912.24804,155344
1670889600000,2022-12-13,LTCUSDT,76.22,79.84,73.96,77.39,1018153.938,78425946.99692,178035
1670803200000,2022-12-12,LTCUSDT,76.51,76.71,73.49,76.23,656093.652,49149470.1673,132644
1670716800000,2022-12-11,LTCUSDT,76.36,78.42,76.28,76.5,348230.246,26945682.59966,71753
1670630400000,2022-12-10,LTCUSDT,76.31,77.46,75.64,76.36,301184.283,23040682.95376,66263
1670544000000,2022-12-09,LTCUSDT,78.26,78.85,75.84,76.31,621921.168,48170407.45153,138918
1670457600000,2022-12-08,LTCUSDT,76.9,78.75,74.5,78.27,911785.771,69325421.15784,168785
1670371200000,2022-12-07,LTCUSDT,79.9,80.4,75.5,76.89,864677.814,66937673.33037,168406
1670284800000,2022-12-06,LTCUSDT,80.19,81.77,77.67,79.88,802781.092,63974100.72864,160764
1670198400000,2022-12-05,LTCUSDT,77.07,85.0,76.82,80.19,1698312.839,138967234.88258,311756
1670112000000,2022-12-04,LTCUSDT,76.44,77.51,75.79,77.07,390998.288,29941348.3907,79156
1670025600000,2022-12-03,LTCUSDT,77.93,78.13,75.44,76.47,432581.631,33184179.42764,83212
1669939200000,2022-12-02,LTCUSDT,77.57,78.09,75.34,77.94,582041.35,44535496.33869,116810
1669852800000,2022-12-01,LTCUSDT,79.15,80.66,76.27,77.57,968244.356,75078194.9218,192022
1669766400000,2022-11-30,LTCUSDT,75.81,80.88,75.42,79.16,1108600.292,86824139.27326,223902
1669680000000,2022-11-29,LTCUSDT,73.96,77.98,73.4,75.8,1214848.559,92539919.10222,242197
1669593600000,2022-11-28,LTCUSDT,74.92,75.34,70.53,73.97,1474228.831,107099579.65837,288065
1669507200000,2022-11-27,LTCUSDT,76.48,79.32,74.15,74.92,994997.591,76520279.26534,198235
1669420800000,2022-11-26,LTCUSDT,74.1,79.65,73.89,76.47,1274051.02,97978807.04717,245820
1669334400000,2022-11-25,LTCUSDT,78.68,79.9,73.13,74.1,1546973.408,117160282.05969,300419
1669248000000,2022-11-24,LTCUSDT,79.01,79.52,75.11,78.66,1698054.062,131745920.20286,357887
1669161600000,2022-11-23,LTCUSDT,70.65,83.66,69.61,79.02,3062621.766,239395906.97567,670619
1669075200000,2022-11-22,LTCUSDT,61.34,71.32,61.07,70.66,2212093.045,147647329.05305,391299
1668988800000,2022-11-21,LTCUSDT,62.12,63.91,59.25,61.31,1219683.801,74706968.95695,245028
1668902400000,2022-11-20,LTCUSDT,63.98,64.86,60.37,62.12,738121.307,46027037.98962,140289
1668816000000,2022-11-19,LTCUSDT,62.63,64.61,61.33,63.98,585835.654,37005933.74984,113779
1668729600000,2022-11-18,LTCUSDT,62.59,64.0,61.58,62.62,820500.727,51452758.05586,149341
1668643200000,2022-11-17,LTCUSDT,57.49,63.34,57.01,62.59,1125276.943,67453513.35738,204123
1668556800000,2022-11-16,LTCUSDT,58.0,60.19,56.72,57.49,708710.343,41244956.97154,122411
1668470400000,2022-11-15,LTCUSDT,56.7,59.54,56.48,58.01,785891.462,45705108.59897,149537
1668384000000,2022-11-14,LTCUSDT,57.37,59.31,53.24,56.7,1455419.171,82185719.11058,262578
1668297600000,2022-11-13,LTCUSDT,59.96,60.35,56.23,57.37,585950.814,34033655.9706,127386
1668211200000,2022-11-12,LTCUSDT,61.47,61.75,58.14,59.94,768579.231,46082912.60741,157930
1668124800000,2022-11-11,LTCUSDT,60.56,64.42,58.51,61.49,1920110.08,118115179.05046,397868
1668038400000,2022-11-10,LTCUSDT,50.69,61.33,49.57,60.56,2070234.582,116761704.96302,378559
1667952000000,2022-11-09,LTCUSDT,57.79,59.79,47.6,50.68,2103687.619,116485851.92216,374504
1667865600000,2022-11-08,LTCUSDT,67.42,68.88,54.04,57.82,2190119.395,136790759.40356,394191
1667779200000,2022-11-07,LTCUSDT,68.26,73.36,66.21,67.42,1392881.038,97553176.5658,264047
1667692800000,2022-11-06,LTCUSDT,69.26,71.08,67.53,68.26,805404.064,55732283.77114,139978
1667606400000,2022-11-05,LTCUSDT,67.59,71.92,67.11,69.23,1110640.601,76974841.23305,212636
1667520000000,2022-11-04,LTCUSDT,61.84,70.47,61.66,67.58,1439948.154,95352396.66474,260829
1667433600000,2022-11-03,LTCUSDT,60.95,64.74,60.1,61.84,1374836.407,85826851.70229,230290
1667347200000,2022-11-02,LTCUSDT,55.1,62.94,54.7,60.95,2104437.286,125864033.92167,348428
1667260800000,2022-11-01,LTCUSDT,55.02,55.93,54.5,55.1,350582.944,19343322.10121,62519
1667174400000,2022-10-31,LTCUSDT,55.36,56.42,54.0,55.01,474531.793,26156590.80902,80149
1667088000000,2022-10-30,LTCUSDT,56.59,57.5,54.72,55.35,375670.757,21075103.02663,73708
1667001600000,2022-10-29,LTCUSDT,54.92,57.61,54.64,56.6,551803.761,30951671.10746,89417
1666915200000,2022-10-28,LTCUSDT,54.75,55.56,53.5,54.92,434316.144,23729128.40408,70362
1666828800000,2022-10-27,LTCUSDT,56.38,56.69,54.5,54.75,429463.431,23965971.53197,74936
1666742400000,2022-10-26,LTCUSDT,55.92,57.62,55.66,56.39,516629.568,29225133.81142,86633
1666656000000,2022-10-25,LTCUSDT,52.54,56.8,52.28,55.92,560410.004,30524081.20292,84801
1666569600000,2022-10-24,LTCUSDT,54.04,54.2,52.11,52.54,349594.941,18548388.45521,55294
1666483200000,2022-10-23,LTCUSDT,52.18,54.05,51.82,54.03,251178.625,13251565.37262,46249
1666396800000,2022-10-22,LTCUSDT,51.64,52.48,51.37,52.18,187151.435,9731702.8815,36038
1666310400000,2022-10-21,LTCUSDT,51.22,51.81,49.54,51.63,305760.951,15579404.56313,54010
1666224000000,2022-10-20,LTCUSDT,50.94,52.1,50.56,51.22,271491.392,13955073.83601,48749
1666137600000,2022-10-19,LTCUSDT,51.86,52.02,50.76,50.94,232758.435,11963739.08882,44794
1666051200000,2022-10-18,LTCUSDT,51.85,52.2,50.75,51.86,267297.77,13804589.74951,51349
1665964800000,2022-10-17,LTCUSDT,51.43,52.16,51.05,51.82,219445.145,11322493.59096,42683
1665878400000,2022-10-16,LTCUSDT,50.39,51.81,50.26,51.43,231209.546,11782623.50401,43226
1665792000000,2022-10-15,LTCUSDT,51.3,51.67,50.26,50.39,230281.317,11783736.31315,42816
1665705600000,2022-10-14,LTCUSDT,51.09,52.57,50.9,51.31,320840.529,16601632.27741,60191
1665619200000,2022-10-13,LTCUSDT,52.22,52.5,48.32,51.1,598879.562,30158953.4841,103526
1665532800000,2022-10-12,LTCUSDT,52.02,52.98,51.6,52.23,355312.415,18570604.5566,61223
1665446400000,2022-10-11,LTCUSDT,52.64,52.64,51.27,52.03,325528.77,16895144.05641,61044
1665360000000,2022-10-10,LTCUSDT,53.89,54.46,52.5,52.63,393032.725,21037333.44591,66449
1665273600000,2022-10-09,LTCUSDT,52.79,53.99,52.69,53.9,197759.856,10572903.41459,40369
1665187200000,2022-10-08,LTCUSDT,52.84,53.55,52.38,52.79,244809.681,12993143.75171,43450
1665100800000,2022-10-07,LTCUSDT,53.53,53.85,52.27,52.83,353877.822,18777932.34219,61259
1665014400000,2022-10-06,LTCUSDT,54.62,55.05,53.34,53.53,389720.238,21184168.46566,59235
1664928000000,2022-10-05,LTCUSDT,55.28,55.3,53.3,54.63,340455.979,18501751.91346,61158
1664841600000,2022-10-04,LTCUSDT,54.16,55.73,53.88,55.28,379502.091,20777199.36465,67882
1664755200000,2022-10-03,LTCUSDT,51.82,54.34,51.5,54.17,377561.929,20068797.70362,63929
1664668800000,2022-10-02,LTCUSDT,52.91,53.46,51.67,51.82,245935.517,12948675.75777,46888
1664582400000,2022-10-01,LTCUSDT,53.49,53.83,52.44,52.92,227981.29,12117062.24449,42062
1664496000000,2022-09-30,LTCUSDT,53.97,55.1,52.86,53.48,417555.874,22495933.39666,77007
1664409600000,2022-09-29,LTCUSDT,53.29,54.16,52.24,53.96,415487.402,22167911.86002,73792
1664323200000,2022-09-28,LTCUSDT,52.65,53.83,51.0,53.29,486979.887,25619554.12634,81299
1664236800000,2022-09-27,LTCUSDT,53.44,55.66,51.8,52.65,594149.312,32145284.26958,104843
1664150400000,2022-09-26,LTCUSDT,52.53,53.73,51.87,53.44,462703.227,24480626.4128,88567
1664064000000,2022-09-25,LTCUSDT,53.43,54.41,52.22,52.53,388583.254,20814276.09859,72305
1663977600000,2022-09-24,LTCUSDT,55.23,55.96,53.18,53.43,477670.635,26207341.09239,87032
1663891200000,2022-09-23,LTCUSDT,53.58,55.34,51.4,55.22,628774.838,33580742.80596,121354
1663804800000,2022-09-22,LTCUSDT,51.09,54.09,50.62,53.57,615045.097,32429645.86798,92850
1663718400000,2022-09-21,LTCUSDT,52.32,55.52,50.23,51.09,948476.557,50052403.29521,155096
1663632000000,2022-09-20,LTCUSDT,52.89,53.85,50.86,52.3,740261.769,38632164.10796,111434
1663545600000,2022-09-19,LTCUSDT,52.64,53.74,50.01,52.91,1189979.555,61397224.76723,142877
1663459200000,2022-09-18,LTCUSDT,57.84,57.85,52.22,52.63,524264.696,28856238.71952,90399
1663372800000,2022-09-17,LTCUSDT,55.93,58.44,55.81,57.83,314150.499,17927875.18908,61119
1663286400000,2022-09-16,LTCUSDT,56.35,56.97,54.61,55.95,469333.524,26127651.01759,91697
1663200000000,2022-09-15,LTCUSDT,60.16,60.83,55.83,56.34,696696.515,40837299.32831,129960
1663113600000,2022-09-14,LTCUSDT,59.09,61.18,58.13,60.18,753407.479,44848265.28046,122177
1663027200000,2022-09-13,LTCUSDT,61.39,67.48,58.33,59.1,1440002.977,90766822.31519,280867
1662940800000,2022-09-12,LTCUSDT,62.16,63.23,60.08,61.38,492838.604,30322331.10036,102219
1662854400000,2022-09-11,LTCUSDT,63.28,64.47,61.33,62.16,491835.138,30891157.73634,89331
1662768000000,2022-09-10,LTCUSDT,61.14,64.69,60.54,63.28,643910.358,40510657.64041,131308
1662681600000,2022-09-09,LTCUSDT,57.97,61.94,57.7,61.13,640028.177,38740028.71121,121784
1662595200000,2022-09-08,LTCUSDT,57.31,58.6,56.06,57.96,526585.078,30112850.29672,94249
1662508800000,2022-09-07,LTCUSDT,54.09,58.29,52.86,57.31,791215.198,43554901.07466,118793
1662422400000,2022-09-06,LTCUSDT,60.39,62.74,54.0,54.11,893919.423,52329491.06244,166315
1662336000000,2022-09-05,LTCUSDT,60.9,61.63,59.25,60.39,550152.845,33144292.29587,97627
1662249600000,2022-09-04,LTCUSDT,60.15,60.99,58.61,60.9,416674.079,24875646.14428,82971
1662163200000,2022-09-03,LTCUSDT,60.99,62.23,59.53,60.15,604642.95,36767272.91593,117999
1662076800000,2022-09-02,LTCUSDT,57.59,62.5,56.49,60.99,970963.365,58147610.78099,173510
1661990400000,2022-09-01,LTCUSDT,53.83,57.82,53.19,57.58,746451.633,41593779.48076,141417
1661904000000,2022-08-31,LTCUSDT,53.01,55.26,53.01,53.84,441087.366,23955639.60568,88679
1661817600000,2022-08-30,LTCUSDT,55.78,56.25,51.81,53.01,505556.585,27373055.18768,100359
1661731200000,2022-08-29,LTCUSDT,53.42,56.7,52.52,55.8,635767.414,34987568.03997,111966
1661644800000,2022-08-28,LTCUSDT,53.01,56.0,52.47,53.41,571920.844,30963484.90884,88335
1661558400000,2022-08-27,LTCUSDT,52.69,53.48,51.63,53.01,342396.436,18001370.09093,60232
1661472000000,2022-08-26,LTCUSDT,56.62,58.31,52.08,52.68,663761.061,36807172.21184,112898
1661385600000,2022-08-25,LTCUSDT,56.47,57.53,55.82,56.63,379154.499,21497312.45867,68377
1661299200000,2022-08-24,LTCUSDT,57.1,57.69,55.56,56.46,437641.062,24745613.77301,70762
