https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BNB,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1667606400000,2022-11-05 00:00:00,BNB/USDT,354.82,360.56,346.07,349.3,608704.29299991,1721.455976,255528.86096668,723.300239,4980,353.629736504534294785
1667520000000,2022-11-04 00:00:00,BNB/USDT,329.3,358.64,328.3,354.58,1079777.47384191,3107.247222,533219.01697439,1532.161336,5676,347.667165485111927088
1667433600000,2022-11-03 00:00:00,BNB/USDT,319.94,338.47,318.09,329.55,862650.59652556,2630.15697,459732.51126607,1400.070035,5217,328.052398156827308934
1667347200000,2022-11-02 00:00:00,BNB/USDT,323.87,329.35,315.77,320.21,676875.52372474,2104.11532,306006.97106428,951.433224,5085,321.716809819283411206
1667260800000,2022-11-01 00:00:00,BNB/USDT,325.59,334.35,309.71,323.9,734672.62246627,2260.074406,358963.12741148,1104.820943,6238,325.099502459736405179
1667174400000,2022-10-31 00:00:00,BNB/USDT,313.5,337.51,306.47,325.65,1049947.67167887,3275.109906,544898.36726609,1697.580867,7114,320.789443818735747574
1667088000000,2022-10-30 00:00:00,BNB/USDT,304.41,318.74,302.25,313.51,696796.46133253,2245.890073,357668.68473561,1152.842305,6370,310.308126492387211757
1667001600000,2022-10-29 00:00:00,BNB/USDT,297.91,308.32,295.68,304.37,674445.76895635,2228.070633,296074.37022896,977.531877,6473,302.718032801043670445
1666915200000,2022-10-28 00:00:00,BNB/USDT,286.78,300.89,285.84,297.96,895020.67007223,3062.41737,455697.90864769,1559.025569,6692,292.359922544973250145
1666828800000,2022-10-27 00:00:00,BNB/USDT,290.2,293.28,284.75,286.84,922298.16545219,3195.832836,549069.85017091,1903.228968,6640,288.602436857826646688
1666742400000,2022-10-26 00:00:00,BNB/USDT,284.11,292.03,284.11,290.25,765490.3497433,2658.873753,393633.10510185,1366.737715,6419,287.914264582021711835
1666656000000,2022-10-25 00:00:00,BNB/USDT,274.16,289.81,271.96,284.07,886723.13762382,3176.77541,437415.85825614,1570.483013,6323,279.259249884948963551
1666569600000,2022-10-24 00:00:00,BNB/USDT,275.91,277.21,271.62,274.16,662180.54133244,2418.492482,324415.62412636,1184.90187,4955,273.802087820758664432
1666483200000,2022-10-23 00:00:00,BNB/USDT,270.38,276.81,268.79,275.92,767079.13198852,2828.409411,383222.02316896,1413.127264,6215,271.22002361815892801
1666396800000,2022-10-22 00:00:00,BNB/USDT,270,270.96,268.3,270.38,652141.28876946,2419.604571,330376.92150698,1225.868155,6369,269.524968504139487125
1666310400000,2022-10-21 00:00:00,BNB/USDT,268.85,271.03,263.95,270.01,791430.16809739,2949.352326,401904.70026371,1497.558351,6438,268.347426608014202447
1666224000000,2022-10-20 00:00:00,BNB/USDT,271.7,273.34,267.55,268.93,684905.78283569,2527.019102,343434.26173822,1267.182664,5902,271.04126955155560496
1666137600000,2022-10-19 00:00:00,BNB/USDT,273.16,273.82,270.43,271.91,679395.73062343,2497.295115,339964.66493182,1249.642739,5879,272.054933478265028705
1666051200000,2022-10-18 00:00:00,BNB/USDT,275.67,275.98,270.37,273.18,675156.36664634,2468.519669,333487.9008049,1219.280285,6250,273.510618955561297212
1665964800000,2022-10-17 00:00:00,BNB/USDT,272.35,275.91,269.99,275.64,819196.64977912,2997.638936,408749.44025847,1495.513792,6370,273.288878413995552785
1665878400000,2022-10-16 00:00:00,BNB/USDT,267.94,273.87,267.94,272.49,625056.49272027,2310.448205,313577.49280054,1158.993081,5602,270.540371073092813686
1665792000000,2022-10-15 00:00:00,BNB/USDT,269.49,271.43,267.6,268.11,169255.04921149,626.938505,90657.37527175,335.852549,1604,269.973516762538336873
1665705600000,2022-10-14 00:00:00,BNB/USDT,271.64,276.56,267.71,269.48,604138.29317908,2219.414713,302008.87529716,1109.250267,5542,272.226873277842028613
1665619200000,2022-10-13 00:00:00,BNB/USDT,270.89,273.67,255.68,271.77,694391.76843336,2596.060518,349812.0888035,1307.873275,6240,267.539216418314228761
1665532800000,2022-10-12 00:00:00,BNB/USDT,271.46,272.84,269.38,270.88,669495.36878546,2467.36319,329389.24088611,1213.967906,6133,271.34242479449395863
1665446400000,2022-10-11 00:00:00,BNB/USDT,271.51,273.86,267.46,271.4,820367.2045135,3027.682473,407202.44741681,1502.901056,6416,270.960912064656804997
1665360000000,2022-10-10 00:00:00,BNB/USDT,278.1,279.07,271.27,271.56,695747.31912932,2525.220598,336461.63063541,1221.263713,6534,275.5319787457030307
1665273600000,2022-10-09 00:00:00,BNB/USDT,275.99,279.41,275.2,278.2,658777.60454852,2373.608144,320337.73747607,1154.021059,6262,277.545248823402414055
1665187200000,2022-10-08 00:00:00,BNB/USDT,281.98,282.58,275.38,276.3,669902.90974901,2386.412273,317599.43366681,1131.169208,5934,280.722762764143392236
1665100800000,2022-10-07 00:00:00,BNB/USDT,286.47,286.64,279.49,282.36,731897.11318574,2580.019427,355433.91680878,1252.740278,6472,283.684647045693482451
1665014400000,2022-10-06 00:00:00,BNB/USDT,294.05,297.8,278.63,286.97,703516.6064748,2408.817464,345161.23745439,1180.453711,5941,292.135925881199227381
1664928000000,2022-10-05 00:00:00,BNB/USDT,296.25,296.25,289.32,294.14,701016.42260257,2388.354868,353201.21569728,1203.410391,6082,293.521378270757688379
1664841600000,2022-10-04 00:00:00,BNB/USDT,287.15,298.01,286.38,296.27,645778.53206924,2205.268743,334892.90225208,1143.709493,5411,292.869528913380205397
1664755200000,2022-10-03 00:00:00,BNB/USDT,284.74,290.06,277.73,286.94,633772.85977614,2215.869179,322515.70070104,1127.426552,5303,286.020140552308862556
1664668800000,2022-10-02 00:00:00,BNB/USDT,282.83,287.36,279.64,284.76,234226.06279312,829.200508,112332.94562311,397.648258,2478,282.475586557453896151
1664582400000,2022-10-01 00:00:00,BNB/USDT,284.77,285.34,277.76,282.85,603043.32533968,2133.711928,292214.77962038,1033.723625,5495,282.632475085029609611
1664496000000,2022-09-30 00:00:00,BNB/USDT,284.15,289.69,280.54,284.76,757352.40878084,2658.802077,378420.2025335,1328.527854,6431,284.858637073279671248
1664409600000,2022-09-29 00:00:00,BNB/USDT,281.75,285.47,277.24,284.03,731403.47968582,2593.373949,373611.25436681,1324.852983,6640,282.035748705521745791
1664323200000,2022-09-28 00:00:00,BNB/USDT,272.28,283.41,266.47,281.61,792116.1013527,2893.59242,380948.69155585,1392.057052,6505,273.821410727581995322
1664236800000,2022-09-27 00:00:00,BNB/USDT,276.14,286.51,269.42,272.28,634809.10617971,2279.562527,327385.72360067,1176.037857,5848,278.582576045836970399
1664150400000,2022-09-26 00:00:00,BNB/USDT,274.24,276.93,270.87,276.24,733670.52396489,2679.5497,352108.72151247,1285.74538,5967,273.808601279057751822
1664064000000,2022-09-25 00:00:00,BNB/USDT,274.09,279.84,271.28,274.19,604122.34628111,2192.501394,291596.7164162,1058.168217,5170,275.548170020842653059
1663977600000,2022-09-24 00:00:00,BNB/USDT,276.53,284.9,274.23,274.23,515491.80620023,1844.478302,251368.12592032,899.384579,4605,279.500975053225407934
1663891200000,2022-09-23 00:00:00,BNB/USDT,275.37,277.71,268.6,276.6,798366.11743457,2916.797683,397206.9825796,1450.831111,6943,273.730418666339590586
1663804800000,2022-09-22 00:00:00,BNB/USDT,263.64,276.46,263.5,275.32,926183.92140882,3444.889103,492233.53383678,1831.615721,6964,268.901628469689510244
1663718400000,2022-09-21 00:00:00,BNB/USDT,266.13,276.36,257.92,264.11,649692.7939012,2429.883088,339903.81321436,1271.478004,6099,267.400516838364193623
1663632000000,2022-09-20 00:00:00,BNB/USDT,272.5,273.54,265.07,266.21,781339.79148877,2904.486119,399417.05315458,1484.745625,6614,269.019815916947651963
1663545600000,2022-09-19 00:00:00,BNB/USDT,266.19,272.93,256.62,271.98,633480.14729077,2389.371557,300951.02940693,1134.777047,5386,265.184901635979345345
1663459200000,2022-09-18 00:00:00,BNB/USDT,279.28,280.11,263.38,266.29,795243.66900787,2891.845981,403971.26745118,1469.154582,7288,275.056137143272700717
1663372800000,2022-09-17 00:00:00,BNB/USDT,274.97,279.91,274.88,279.31,699910.83174554,2522.378566,356147.0864636,1283.544782,6563,277.485335314080117368
1663286400000,2022-09-16 00:00:00,BNB/USDT,271.27,276.49,268.69,275,372140.48844925,1360.885945,189976.45800421,694.753534,4183,273.458906899807621574
1663200000000,2022-09-15 00:00:00,BNB/USDT,279.27,280.47,266.27,271.15,448072.65492097,1638.482556,223691.52061832,818.207156,4166,273.498970073797941185
1663113600000,2022-09-14 00:00:00,BNB/USDT,277.42,284.95,275.19,279.37,359638.2653318,1295.587255,62620.66061533,224.907211,1745,277.591663939863958344
1663027200000,2022-09-13 00:00:00,BNB/USDT,293.79,297.91,275.7,277.53,190719.64366827,669.662866,83828.21353512,293.73215,2732,284.930334323449733357
1662940800000,2022-09-12 00:00:00,BNB/USDT,294.24,299.89,291.06,293.48,41963.42532402,142.146046,18767.13216937,63.479705,735,295.231059298741901013
1662854400000,2022-09-11 00:00:00,BNB/USDT,297.25,298.01,290.36,294.93,155209.54265615,526.366191,78556.09781797,266.508035,2345,294.875238302414079691
1662768000000,2022-09-10 00:00:00,BNB/USDT,293.49,298.61,290.65,296.97,245590.28492132,834.536698,125162.6821502,425.355688,4147,294.291161490661620964
1662681600000,2022-09-09 00:00:00,BNB/USDT,281.06,296,280.27,293.52,274990.61197866,950.88247,133023.65820508,460.10094,4688,289.242749280576932452
1662595200000,2022-09-08 00:00:00,BNB/USDT,279,282.89,275.9,281.06,273264.5637825,978.035123,133229.8023755,476.741144,4434,279.406293272274336606
1662508800000,2022-09-07 00:00:00,BNB/USDT,262.1,280.19,258.25,278.99,157815.04860273,585.957214,72370.65870916,268.314728,1849,269.491904608427354446
1662422400000,2022-09-06 00:00:00,BNB/USDT,277.1,286.82,260.78,262.12,355828.58710803,1281.63301,196040.53592627,705.398722,5007,277.809723339229510006
1662336000000,2022-09-05 00:00:00,BNB/USDT,279.42,281.93,273.17,276.75,289440.4498974,1044.708808,151735.42406406,547.820627,4749,277.067129449912048278
1662249600000,2022-09-04 00:00:00,BNB/USDT,277.9,280.88,275.73,278.82,401088.4299213,1441.513888,199271.60836391,716.216532,6425,278.24302130603323341
1662163200000,2022-09-03 00:00:00,BNB/USDT,277.53,278.66,274.77,278.02,339650.83431092,1226.492246,167795.18365638,605.938062,5492,276.929929552031131034
1662076800000,2022-09-02 00:00:00,BNB/USDT,278.37,283.27,274.03,277.64,212282.81482493,764.72282,100073.49977438,360.410432,2527,277.608063680720908453
1661990400000,2022-09-01 00:00:00,BNB/USDT,279.19,280.25,260,278.61,229022.05350219,827.185137,110609.39453139,399.188392,2229,276.891367116366772395
1661904000000,2022-08-31 00:00:00,BNB/USDT,282.33,299.99,278.04,279.39,483635.07141208,1694.254315,232243.43346216,814.745591,7105,285.510815464436599793
1661817600000,2022-08-30 00:00:00,BNB/USDT,288.53,291.99,276.65,281.44,311116.26832363,1093.155591,161529.34338301,567.459565,4887,284.667413658218971282
1661731200000,2022-08-29 00:00:00,BNB/USDT,276.55,286.45,272.37,286.08,79756.23559616,285.661586,43858.73251826,157.225668,1488,279.227209370252693489
1661644800000,2022-08-28 00:00:00,BNB/USDT,277.55,284.02,275.88,276.22,158894.10870591,570.200543,82808.02299137,297.171834,3060,278.67481880857589274
1661558400000,2022-08-27 00:00:00,BNB/USDT,279.47,285.73,272.79,278.07,247310.36716348,885.538393,110135.99306857,394.429261,3258,279.298682940531315036
1661472000000,2022-08-26 00:00:00,BNB/USDT,301.22,301.87,277.47,279.38,225487.17170916,767.908657,118564.53303345,403.397597,3131,293.785568304251483068
1661385600000,2022-08-25 00:00:00,BNB/USDT,296.41,308.2,296.02,301.71,892650.03857129,2954.808617,391550.62436948,1297.232735,5546,302.122708638579736618
1661299200000,2022-08-24 00:00:00,BNB/USDT,299.68,300.24,294.39,296.45,483237.15802948,1625.257365,242100.59868053,814.201633,4052,297.335227480013967857
1661212800000,2022-08-23 00:00:00,BNB/USDT,300.59,301.95,293.89,299.32,552428.06900667,1853.431905,256007.32044468,858.903206,5033,298.063295982118366285
1661126400000,2022-08-22 00:00:00,BNB/USDT,302.21,304.53,288.72,300.5,559508.28429324,1884.93399,271388.22294378,914.451855,4600,296.863126558880844952
1661040000000,2022-08-21 00:00:00,BNB/USDT,283.75,303.8,283.39,301.89,661778.77019313,2235.067698,381972.81646376,1287.470671,4833,296.173796700839266049
1660953600000,2022-08-20 00:00:00,BNB/USDT,279.7,289.88,277.45,283.82,549835.90511784,1927.810055,262106.551091,918.919264,4956,285.233250746321269487
1660867200000,2022-08-19 00:00:00,BNB/USDT,298.15,298.15,276.38,279.31,644291.40462951,2260.932851,257594.89956979,902.659093,4685,285.027191804055522219
1660780800000,2022-08-18 00:00:00,BNB/USDT,306.9,310.41,296.11,297.95,543321.35282006,1779.957104,227860.81287701,745.037688,4213,305.267393905656817983
1660694400000,2022-08-17 00:00:00,BNB/USDT,316.19,324.74,304.45,306.89,658064.84238186,2112.185452,278857.69117999,892.19308,4368,311.633962936674486626
1660608000000,2022-08-16 00:00:00,BNB/USDT,319.43,321.99,312.01,316.39,490654.81272655,1549.713088,242013.46893405,764.224263,4791,316.618736615832157079
1660521600000,2022-08-15 00:00:00,BNB/USDT,317.71,327.2,313.7,319.55,549515.37259005,1720.693243,275804.72491822,863.605272,4641,319.379403248314817557
1660435200000,2022-08-14 00:00:00,BNB/USDT,323.94,331.07,315.78,317.91,496331.5535592,1532.065303,217123.52187892,668.872214,4073,324.019518537796264076
1660348800000,2022-08-13 00:00:00,BNB/USDT,328.5,333.67,322.91,323.94,464063.98865708,1416.134457,221325.95442126,675.537095,3973,327.711206706649651595
1660262400000,2022-08-12 00:00:00,BNB/USDT,323.43,328.26,317.85,327.82,475794.92709619,1471.669598,221795.54883089,685.591339,4708,323.313280293460207729
1660176000000,2022-08-11 00:00:00,BNB/USDT,329,334.64,321.89,323.35,472313.32281529,1435.217451,217224.93452063,660.004611,4509,329.115504798820480122
1660089600000,2022-08-10 00:00:00,BNB/USDT,324.92,336.6,313.22,329.29,593696.6136004,1832.800568,299497.17753408,922.704983,5326,324.053322509930468152
1660003200000,2022-08-09 00:00:00,BNB/USDT,325.1,329.54,315,324.91,537607.44335628,1672.957078,262795.16063578,817.758509,4908,321.383172956426555758
1659916800000,2022-08-08 00:00:00,BNB/USDT,322.05,334.08,321.62,324.87,338137.0948926,1036.414943,177225.57443043,543.118782,3099,326.267985188597167504
1659830400000,2022-08-07 00:00:00,BNB/USDT,315.73,325,308.31,322.78,183505.34270716,570.891472,94818.61849312,294.621252,2499,321.483201544984381539
1659744000000,2022-08-06 00:00:00,BNB/USDT,314.17,322.33,312.95,315.74,30424.0927619,96.114832,15507.45932803,48.96193,1028,316.547960999143149636
1659657600000,2022-08-05 00:00:00,BNB/USDT,311.77,319.99,310.56,315,19939.34816232,63.486003,9556.03685993,30.431547,122,314.087564535696198488
1659571200000,2022-08-04 00:00:00,BNB/USDT,296.44,313.21,296.44,311.39,20707.4433156,67.143819,7144.79744127,23.147171,69,308.436668760238825194
1659484800000,2022-08-03 00:00:00,BNB/USDT,287.29,303.41,260.01,297.22,12264.25861447,41.877263,7886.01451762,26.724511,111,293.273176773637538252
1659398400000,2022-08-02 00:00:00,BNB/USDT,280.45,294.99,225.01,284.12,29650.2071574,104.624189,18833.95637373,66.5957,115,283.544380262484438847
1659312000000,2022-08-01 00:00:00,BNB/USDT,286.9,660.76,280.46,316.62,604.27319266,1.387342,13.3804422,0.046638,117,465.767882542088012244
1659225600000,2022-07-31 00:00:00,BNB/USDT,288.42294995,295.44141312,280.44712634,280.44712634,23402.71621554,80.34089218,0,0,0,291.2927101
1659139200000,2022-07-30 00:00:00,BNB/USDT,293.92774975,299.02316239,285.6,287.1058517,4257.22308103,14.5572861,0,0,0,292.44620541
1659052800000,2022-07-29 00:00:00,BNB/USDT,277.66899753,301.99272461,275.01,293.92774975,41412.14912997,143.17029519,0,0,0,289.25098656
1658966400000,2022-07-28 00:00:00,BNB/USDT,271.41866585,280,264.7553,276.9172182,56617.36354637,209.97739018,0,0,0,269.6355236
1658880000000,2022-07-27 00:00:00,BNB/USDT,248.87500001,271.46017791,248.87500001,271.46017791,161333.12452002,605.08067737,0,0,0,266.63076603
1658793600000,2022-07-26 00:00:00,BNB/USDT,244.48172517,247.2876392,240.026,247.2876392,13091.15095785,53.89094302,0,0,0,242.9193149
1658707200000,2022-07-25 00:00:00,BNB/USDT,262.3970959,262.3970959,244.4,244.48172517,38433.15630295,151.30445027,0,0,0,254.01206794
1658620800000,2022-07-24 00:00:00,BNB/USDT,261.2,265.2222078,257.61030978,265.2222078,11109.6368992,42.86336907,0,0,0,259.1872067
1658534400000,2022-07-23 00:00:00,BNB/USDT,262.9282422,270.59199999,253.76748449,259.0407,72087.9837843,276.07541419,0,0,0,261.11699948
1658448000000,2022-07-22 00:00:00,BNB/USDT,266.98280784,270.75664909,261.20000001,262.60455933,83778.45268523,314.2497098,0,0,0,266.59834543
1658361600000,2022-07-21 00:00:00,BNB/USDT,258.70000001,265.15121998,251.84305185,264.80217018,9300.00059301,36.40641937,0,0,0,255.44947165
1658275200000,2022-07-20 00:00:00,BNB/USDT,267.99947868,272.56951259,257.41570732,257.87000001,39174.1029072,145.95379874,0,0,0,268.40070793
1658188800000,2022-07-19 00:00:00,BNB/USDT,265.69999999,274.44486011,255.70038837,268.39001009,27342.67003856,102.39653428,0,0,0,267.02729961
1658102400000,2022-07-18 00:00:00,BNB/USDT,248.52429264,265.69298998,248.52429264,263.93885588,33438.33844709,128.79984519,0,0,0,259.61474097
1658016000000,2022-07-17 00:00:00,BNB/USDT,250.74955767,255.79290835,247.04920273,249.79500151,22956.08919322,91.08966458,0,0,0,252.01639833
1657929600000,2022-07-16 00:00:00,BNB/USDT,237.57644481,251.1280081,233.86382908,250.005,22216.31988973,91.67601157,0,0,0,242.33514863
1657843200000,2022-07-15 00:00:00,BNB/USDT,238.84736557,242,235.80725384,237.57644481,21325.67263015,89.52654062,0,0,0,238.20503375
1657756800000,2022-07-14 00:00:00,BNB/USDT,230.2,239.99999999,227.34283479,238.16299934,27984.15729016,119.89884857,0,0,0,233.39804863
1657670400000,2022-07-13 00:00:00,BNB/USDT,220.8,230.58896827,217.14408457,230.5418682,75011.31940529,333.91019713,0,0,0,224.64518918
1657584000000,2022-07-12 00:00:00,BNB/USDT,224.097,228,220.34892827,220.34892827,16828.09590693,74.94597852,0,0,0,224.53634256
1657497600000,2022-07-11 00:00:00,BNB/USDT,234.52465458,234.52465458,225.88680978,225.95006008,51601.54113276,223.71567237,0,0,0,230.65680015
1657411200000,2022-07-10 00:00:00,BNB/USDT,242.843077,243.53362166,231.5551455,233.6661,58759.58929134,248.93914273,0,0,0,236.03997606
1657324800000,2022-07-09 00:00:00,BNB/USDT,241.82548235,245.05699999,240.87486084,244.17099998,15031.49495274,61.90746011,0,0,0,242.80587389
1657238400000,2022-07-08 00:00:00,BNB/USDT,241.20192444,247.5,236.84772872,240.14365109,83646.15746994,346.3130857,0,0,0,241.53334345
1657152000000,2022-07-07 00:00:00,BNB/USDT,238.04571971,243.5,235.49574616,241.59706559,22995.24656129,96.23784657,0,0,0,238.94182362
1657065600000,2022-07-06 00:00:00,BNB/USDT,231.65002764,239.7,229.18886977,238.84289988,37510.52739442,158.72913567,0,0,0,236.31784571
1656979200000,2022-07-05 00:00:00,BNB/USDT,230.94900001,236.42693933,223.6,231.96143989,22447.70444845,97.06000564,0,0,0,231.27656237
1656892800000,2022-07-04 00:00:00,BNB/USDT,219.31022876,230.39476976,215.83271956,230.3,7947.6403876,35.88458538,0,0,0,221.477838
1656806400000,2022-07-03 00:00:00,BNB/USDT,217.67901,219.9499099,214.116,218.60598921,3390.22033777,15.56801872,0,0,0,217.76825932
1656720000000,2022-07-02 00:00:00,BNB/USDT,216.93698998,219.50478131,214.97705145,218.303,2732.42502543,12.60158397,0,0,0,216.83187065
1656633600000,2022-07-01 00:00:00,BNB/USDT,219.53647509,226.3,213.8,215.975,9790.10289518,44.25567402,0,0,0,221.21689731
1656547200000,2022-06-30 00:00:00,BNB/USDT,217.8819,219.90096998,206,218.6,18139.11622745,85.25906633,0,0,0,212.75293066
1656460800000,2022-06-29 00:00:00,BNB/USDT,228.52604862,229.72384979,216,219.01654785,19905.80319233,88.73010715,0,0,0,224.34102506
1656374400000,2022-06-28 00:00:00,BNB/USDT,234.05915709,242,226.44660072,226.48699995,64574.17615439,273.42067668,0,0,0,236.17151759
1656288000000,2022-06-27 00:00:00,BNB/USDT,235.29100009,240.75399991,230.75811027,235.70899999,61050.22124714,258.06877728,0,0,0,236.56570116
1656201600000,2022-06-26 00:00:00,BNB/USDT,239.74906006,245.04999999,233.65600011,233.65600011,5717.36664562,23.83087611,0,0,0,239.91424483
1656115200000,2022-06-25 00:00:00,BNB/USDT,239.688,241.84370184,230.1342284,239.3604,5289.98036025,22.2907999,0,0,0,237.31675776
1656028800000,2022-06-24 00:00:00,BNB/USDT,229.30297996,242.45101006,227.93403004,239.7826431,33439.47292555,142.22038416,0,0,0,235.12433272
1655942400000,2022-06-23 00:00:00,BNB/USDT,215.74082979,229.80080978,215.74082979,229.80080978,37955.35070322,167.51994657,0,0,0,226.57212756
1655856000000,2022-06-22 00:00:00,BNB/USDT,217.54995994,220.89554895,212.43899999,216.66465787,90862.67348786,417.37041594,0,0,0,217.70271686
1655769600000,2022-06-21 00:00:00,BNB/USDT,216.3458187,227.55965162,215.69100001,219.76335141,73113.80990998,324.50485192,0,0,0,225.30883429
1655683200000,2022-06-20 00:00:00,BNB/USDT,213.31000001,218.6,206,216.86227029,42514.95850934,202.13282006,0,0,0,210.3317932
1655596800000,2022-06-19 00:00:00,BNB/USDT,198.54499999,217.07645401,189.82477144,213.385751,35168.36112376,173.62081029,0,0,0,202.55844368
1655510400000,2022-06-18 00:00:00,BNB/USDT,218.6,219.17989967,183.9,197.54703164,72048.68105113,370.38947532,0,0,0,194.52140476
1655424000000,2022-06-17 00:00:00,BNB/USDT,209.81192991,220.94567879,208.8814,215.85465975,24554.65152878,113.09836089,0,0,0,217.10881869
1655337600000,2022-06-16 00:00:00,BNB/USDT,233.226,236.84335506,207.85614027,209.69792999,11091.83666195,50.47961067,0,0,0,219.72904534
1655251200000,2022-06-15 00:00:00,BNB/USDT,222.30294994,233.778,199.13701001,233.42975001,551506.96121074,2488.39307365,0,0,0,221.63176993
1655164800000,2022-06-14 00:00:00,BNB/USDT,222.423,230.47529809,204.66201001,222.99014017,49148.56877713,225.83437992,0,0,0,217.63103029
1655078400000,2022-06-13 00:00:00,BNB/USDT,256.57559298,256.64351607,215,222.166,99866.88773456,431.49011154,0,0,0,231.44652696
1654992000000,2022-06-12 00:00:00,BNB/USDT,270.94776943,270.94776943,251.66900001,255.3,37937.50215636,146.80846246,0,0,0,258.41495456
1654905600000,2022-06-11 00:00:00,BNB/USDT,289,290.55199999,266,270.93400001,40795.86808654,148.24438858,0,0,0,275.19333768
1654819200000,2022-06-10 00:00:00,BNB/USDT,287.79522703,298.36533655,283.52164616,286.21715235,44487.35870407,153.57627335,0,0,0,289.67598792
1654732800000,2022-06-09 00:00:00,BNB/USDT,289.04807555,293.01465199,286.78702428,289.15404174,15794.01195254,54.34831603,0,0,0,290.60720011
1654646400000,2022-06-08 00:00:00,BNB/USDT,290.6122043,294.89725576,285.26506268,290.1808335,12325.8809905,42.59884564,0,0,0,289.34777
1654560000000,2022-06-07 00:00:00,BNB/USDT,293.73100001,295.25593,274.45144267,290.49759337,89800.38636265,317.06581474,0,0,0,283.22317382
1654473600000,2022-06-06 00:00:00,BNB/USDT,300.41099999,311.80225699,288,295.39449808,60283.46267838,201.39464411,0,0,0,299.33001915
1654387200000,2022-06-05 00:00:00,BNB/USDT,300.29300002,302.09691148,296,298.60251596,15230.40675586,51.12670484,0,0,0,297.89533285
1654300800000,2022-06-04 00:00:00,BNB/USDT,298.99994106,302.0765435,295,302.0765435,43262.24237423,145.77975898,0,0,0,296.76439772
1654214400000,2022-06-03 00:00:00,BNB/USDT,307.29323629,309.17895518,294.20196036,297.99589255,87251.96838295,293.64272707,0,0,0,297.13648709
1654128000000,2022-06-02 00:00:00,BNB/USDT,300.16946725,308.06798725,298.48299752,307.47114537,24380.59632408,80.58298711,0,0,0,302.55265036
1654041600000,2022-06-01 00:00:00,BNB/USDT,320.68423553,324.13001488,298.1,300.9669586,112585.2372792,364.37359858,0,0,0,308.98297164
1653955200000,2022-05-31 00:00:00,BNB/USDT,321.95780008,323.76531962,314.21064321,321.52747008,46931.05012479,146.65496614,0,0,0,320.00996188
1653868800000,2022-05-30 00:00:00,BNB/USDT,305.80393563,323.46811402,305.51746357,322.30008029,38704.57974216,122.45528222,0,0,0,316.07113258
1653782400000,2022-05-29 00:00:00,BNB/USDT,307.01254209,307.6,298.38132626,306.59187327,23631.78351303,78.24684601,0,0,0,302.01579639
1653696000000,2022-05-28 00:00:00,BNB/USDT,300.6642744,309.91638106,297.4319326,309.91638106,36489.66603236,120.04760457,0,0,0,303.9599679
1653609600000,2022-05-27 00:00:00,BNB/USDT,302.07706295,308.43342156,291.504,301.39281159,128589.45941148,428.40051712,0,0,0,300.16177449
1653523200000,2022-05-26 00:00:00,BNB/USDT,325.71462212,331.4,297.734,302.32902345,176137.27719956,564.62975047,0,0,0,311.95181807
1653436800000,2022-05-25 00:00:00,BNB/USDT,328.36421164,338.29299999,324.4014472,325.55509999,208928.38880142,635.26291731,0,0,0,328.88491222
1653350400000,2022-05-24 00:00:00,BNB/USDT,317.64066826,330.28603087,315.3,328.10941673,284164.08570354,875.80847847,0,0,0,324.4591628
1653264000000,2022-05-23 00:00:00,BNB/USDT,319.75814539,336.91885195,316.48415429,316.742,174124.98410565,534.39128308,0,0,0,325.83799477
1653177600000,2022-05-22 00:00:00,BNB/USDT,312.85908275,323.2,312.45479768,319.56953988,88317.41024029,277.90668375,0,0,0,317.79520034
1653091200000,2022-05-21 00:00:00,BNB/USDT,301.94743343,314,299.91938028,312.85908275,60862.26153638,199.74673904,0,0,0,304.69714714
1653004800000,2022-05-20 00:00:00,BNB/USDT,305.60263327,315.3,295,301.83645575,120735.79986027,395.74610082,0,0,0,305.08399099
1652918400000,2022-05-19 00:00:00,BNB/USDT,287.7196095,308.25799131,287.7196095,307.02979315,143092.91278116,474.85131325,0,0,0,301.34256511
1652832000000,2022-05-18 00:00:00,BNB/USDT,308.28252483,308.28252483,287,287,190121.00268396,640.25506764,0,0,0,296.94572099
1652745600000,2022-05-17 00:00:00,BNB/USDT,296.3,309.90126668,296.3,307.59997598,82805.40145138,272.41219493,0,0,0,303.97097851
1652659200000,2022-05-16 00:00:00,BNB/USDT,308.272,308.272,290.54943389,297.86948565,40179.80733746,135.31071107,0,0,0,296.94476527
1652572800000,2022-05-15 00:00:00,BNB/USDT,295.29397045,312.00638387,286.41607183,312.00638387,50176.1949852,168.43886747,0,0,0,297.88964826
1652486400000,2022-05-14 00:00:00,BNB/USDT,290.68405646,297.78698241,273.435,296.50524605,165453.60853559,570.52416365,0,0,0,290.00280632
1652400000000,2022-05-13 00:00:00,BNB/USDT,268.82924901,312.58593342,266.89867003,290.60095987,223675.43082075,751.70044293,0,0,0,297.55926436
1652313600000,2022-05-12 00:00:00,BNB/USDT,275,283.9201299,219.42184695,271.77866105,488987.59148391,1960.5209099,0,0,0,249.41717735
1652227200000,2022-05-11 00:00:00,BNB/USDT,319.92196568,322.33260893,261.90841045,269.71087215,190110.20485146,651.79745886,0,0,0,291.67067509
1652140800000,2022-05-10 00:00:00,BNB/USDT,297.7956651,332.15820013,289.31299878,317.60570747,231122.85710307,741.8226121,0,0,0,311.56081431
