https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XRP,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1481328000000,2016-12-10 00:00:00,XRP/USDT,0.00694513,0.00694513,0.00666,0.00674196,904.03411558,132176.4532148,0,0,0,0.0068396
1481241600000,2016-12-09 00:00:00,XRP/USDT,0.007,0.00724297,0.00680029,0.00693051,430.67290538,61489.156121,0,0,0,0.00700404
1481155200000,2016-12-08 00:00:00,XRP/USDT,0.00681329,0.00729,0.00681329,0.00699622,485.21542246,69304.08937996,0,0,0,0.00700125
1481068800000,2016-12-07 00:00:00,XRP/USDT,0.0067,0.0072,0.00644665,0.0072,2276.61021471,330021.28969114,0,0,0,0.00689837
1480982400000,2016-12-06 00:00:00,XRP/USDT,0.00644697,0.0067,0.00630469,0.0067,1609.25295488,254642.49847235,0,0,0,0.00631965
1480896000000,2016-12-05 00:00:00,XRP/USDT,0.00645,0.00656641,0.00630383,0.00630383,420.44403711,66143.78259551,0,0,0,0.00635651
1480809600000,2016-12-04 00:00:00,XRP/USDT,0.00652,0.00658952,0.00642314,0.00642314,1361.47409231,209167.87391081,0,0,0,0.006509
1480723200000,2016-12-03 00:00:00,XRP/USDT,0.00668924,0.00668924,0.00652,0.00652,2452.97333727,375709.72688459,0,0,0,0.0065289
1480636800000,2016-12-02 00:00:00,XRP/USDT,0.0066,0.00670378,0.00643899,0.0065584,6991.94434885,1066079.1087656,0,0,0,0.00655856
1480550400000,2016-12-01 00:00:00,XRP/USDT,0.00665,0.00703984,0.00654204,0.00660397,1910.40027369,285323.93750737,0,0,0,0.00669554
1480464000000,2016-11-30 00:00:00,XRP/USDT,0.0067,0.00686,0.00650716,0.00679457,1034.15691496,155272.20200656,0,0,0,0.00666028
1480377600000,2016-11-29 00:00:00,XRP/USDT,0.00681233,0.00687,0.00672,0.00672,1158.49471831,171740.13894165,0,0,0,0.00674562
1480291200000,2016-11-28 00:00:00,XRP/USDT,0.00697595,0.00703999,0.006761,0.006761,694.88640649,101977.1421204,0,0,0,0.00681413
1480204800000,2016-11-27 00:00:00,XRP/USDT,0.00697084,0.00704,0.00678001,0.00684507,1024.70510342,147812.39834659,0,0,0,0.00693247
1480118400000,2016-11-26 00:00:00,XRP/USDT,0.00686461,0.00697084,0.00675001,0.00697084,31.60715747,4619.20011224,0,0,0,0.00684256
1480032000000,2016-11-25 00:00:00,XRP/USDT,0.00687,0.00697084,0.00675002,0.00675002,1930.16098169,280879.36504474,0,0,0,0.00687185
1479945600000,2016-11-24 00:00:00,XRP/USDT,0.00694638,0.0071371,0.00675,0.00679,6511.62680716,948098.56210253,0,0,0,0.00686809
1479859200000,2016-11-23 00:00:00,XRP/USDT,0.00722435,0.0074,0.006857,0.00704452,4562.63298314,647349.81969314,0,0,0,0.00704817
1479772800000,2016-11-22 00:00:00,XRP/USDT,0.00749195,0.00756998,0.00720063,0.0073695,4972.79296853,676105.45682956,0,0,0,0.00735505
1479686400000,2016-11-21 00:00:00,XRP/USDT,0.00763579,0.00765591,0.0074,0.0074,1522.92217248,201192.82521202,0,0,0,0.00756946
1479600000000,2016-11-20 00:00:00,XRP/USDT,0.00768929,0.00768929,0.0073,0.00765,5151.64466007,691291.32268341,0,0,0,0.0074522
1479513600000,2016-11-19 00:00:00,XRP/USDT,0.0078,0.0078,0.00760001,0.00768929,2232.30753749,289033.83020818,0,0,0,0.00772334
1479427200000,2016-11-18 00:00:00,XRP/USDT,0.00761026,0.00780015,0.00760004,0.00779999,156.53262574,20291.92688585,0,0,0,0.00771403
1479340800000,2016-11-17 00:00:00,XRP/USDT,0.00778117,0.00789998,0.00760093,0.0078085,3586.72255035,456477.34782574,0,0,0,0.00785739
1479254400000,2016-11-16 00:00:00,XRP/USDT,0.00794,0.00815064,0.0076,0.0077589,7009.12096979,885473.04800845,0,0,0,0.00791567
1479168000000,2016-11-15 00:00:00,XRP/USDT,0.0079,0.00814869,0.00771,0.00814869,4057.36632887,517021.53948637,0,0,0,0.00784757
1479081600000,2016-11-14 00:00:00,XRP/USDT,0.0080282,0.00815,0.00792,0.00807858,2173.34184616,273438.95890854,0,0,0,0.00794817
1478995200000,2016-11-13 00:00:00,XRP/USDT,0.00795,0.0081483,0.00790066,0.00802828,1023.90675223,127570.89823941,0,0,0,0.00802617
1478908800000,2016-11-12 00:00:00,XRP/USDT,0.0081,0.00826734,0.00798,0.00810889,1980.68531426,244108.1589785,0,0,0,0.00811396
1478822400000,2016-11-11 00:00:00,XRP/USDT,0.00806,0.00819288,0.00786812,0.0080213,680.60448558,84713.97725328,0,0,0,0.00803414
1478736000000,2016-11-10 00:00:00,XRP/USDT,0.00819999,0.00826734,0.00804755,0.00814842,1426.80547177,176350.31396834,0,0,0,0.00809074
1478649600000,2016-11-09 00:00:00,XRP/USDT,0.00820807,0.0083541,0.00775034,0.00807537,5983.03202211,736039.00816551,0,0,0,0.00812868
1478563200000,2016-11-08 00:00:00,XRP/USDT,0.0083,0.00848224,0.00801972,0.0082,2694.29525094,324083.63050667,0,0,0,0.00831358
1478476800000,2016-11-07 00:00:00,XRP/USDT,0.00807,0.00829973,0.008,0.00826013,11380.52563388,1418605.97921536,0,0,0,0.00802233
1478390400000,2016-11-06 00:00:00,XRP/USDT,0.00821038,0.00835,0.00807001,0.00807001,1049.91213493,127514.3290015,0,0,0,0.00823367
1478304000000,2016-11-05 00:00:00,XRP/USDT,0.00828115,0.00831589,0.00814664,0.00821,1217.66293807,146894.7940455,0,0,0,0.00828935
1478217600000,2016-11-04 00:00:00,XRP/USDT,0.00815999,0.00828831,0.00805245,0.00828115,529.40930003,64315.97645538,0,0,0,0.00823138
1478131200000,2016-11-03 00:00:00,XRP/USDT,0.0081,0.00843614,0.008,0.00814459,6659.84006874,810443.58238775,0,0,0,0.00821752
1478044800000,2016-11-02 00:00:00,XRP/USDT,0.00805,0.00836066,0.00790591,0.00811,1839.16050839,225199.98259095,0,0,0,0.00816678
1477958400000,2016-11-01 00:00:00,XRP/USDT,0.00831822,0.0084,0.00783605,0.00802827,5374.57350815,664742.76081741,0,0,0,0.00808519
1477872000000,2016-10-31 00:00:00,XRP/USDT,0.00824,0.008415,0.00790507,0.00816441,4433.3205005,542861.51387072,0,0,0,0.00816657
1477785600000,2016-10-30 00:00:00,XRP/USDT,0.00787224,0.00843616,0.00758982,0.00802329,17730.4312463,2244789.62338545,0,0,0,0.00789848
1477699200000,2016-10-29 00:00:00,XRP/USDT,0.00808998,0.00808998,0.00725,0.00773169,9201.10968286,1202158.69844225,0,0,0,0.00765382
1477612800000,2016-10-28 00:00:00,XRP/USDT,0.00825767,0.0085,0.00771053,0.00804356,10264.51483254,1297998.9623806,0,0,0,0.00790795
1477526400000,2016-10-27 00:00:00,XRP/USDT,0.00877751,0.00877821,0.00806323,0.00829,11012.96112726,1314109.21522785,0,0,0,0.00838055
1477440000000,2016-10-26 00:00:00,XRP/USDT,0.00899333,0.00899428,0.00860196,0.00860196,305.82694517,34344.52089436,0,0,0,0.00890467
1477353600000,2016-10-25 00:00:00,XRP/USDT,0.00886,0.00921112,0.0088,0.00898086,679.370211,75399.15166421,0,0,0,0.00901031
1477267200000,2016-10-24 00:00:00,XRP/USDT,0.00914684,0.00927351,0.00886,0.00886,2571.85418286,288042.22131177,0,0,0,0.00892874
1477180800000,2016-10-23 00:00:00,XRP/USDT,0.00890629,0.00949,0.00878767,0.009,2579.30183395,286652.06579652,0,0,0,0.00899802
1477094400000,2016-10-22 00:00:00,XRP/USDT,0.00882055,0.00906492,0.00876478,0.00888001,2609.78315581,293038.92114053,0,0,0,0.00890592
1477008000000,2016-10-21 00:00:00,XRP/USDT,0.00913741,0.00915764,0.00866234,0.00909835,4054.61176596,449948.60293439,0,0,0,0.00901127
1476921600000,2016-10-20 00:00:00,XRP/USDT,0.0086211,0.00935,0.0085862,0.0093,13852.04207902,1524103.4523445,0,0,0,0.00908864
1476835200000,2016-10-19 00:00:00,XRP/USDT,0.00839,0.00878531,0.00835,0.0087,3247.43596716,380111.71050808,0,0,0,0.00854337
1476748800000,2016-10-18 00:00:00,XRP/USDT,0.008,0.008438,0.008,0.008399,1377.27274346,166005.70833902,0,0,0,0.00829653
1476662400000,2016-10-17 00:00:00,XRP/USDT,0.007899,0.00832624,0.007899,0.00807999,11562.77813137,1406787.29946129,0,0,0,0.00821927
1476576000000,2016-10-16 00:00:00,XRP/USDT,0.007999,0.00817568,0.00795562,0.00803,7066.24456533,883347.09555416,0,0,0,0.00799939
1476489600000,2016-10-15 00:00:00,XRP/USDT,0.00803968,0.0084,0.007999,0.007999,3356.08955131,417865.05536771,0,0,0,0.00803151
1476403200000,2016-10-14 00:00:00,XRP/USDT,0.00796185,0.00832029,0.00783551,0.00811986,4731.64461474,586830.22948082,0,0,0,0.00806305
1476316800000,2016-10-13 00:00:00,XRP/USDT,0.00785859,0.00799886,0.00763465,0.00798119,765.06234987,97454.0198597,0,0,0,0.00785049
1476230400000,2016-10-12 00:00:00,XRP/USDT,0.00789598,0.00823396,0.00775102,0.00792094,8166.19673659,1033312.90367331,0,0,0,0.00790292
1476144000000,2016-10-11 00:00:00,XRP/USDT,0.00806254,0.00859,0.00764128,0.00768622,5448.21219976,666310.26692346,0,0,0,0.00817668
1476057600000,2016-10-10 00:00:00,XRP/USDT,0.00761619,0.009,0.00761619,0.008064,6250.77792269,769637.96563732,0,0,0,0.00812171
1475971200000,2016-10-09 00:00:00,XRP/USDT,0.00744111,0.00779999,0.00732731,0.00745,4990.30448531,647893.09209884,0,0,0,0.00770235
1475884800000,2016-10-08 00:00:00,XRP/USDT,0.00739613,0.00744918,0.00714882,0.00744574,796.30331323,108391.50337062,0,0,0,0.00734654
1475798400000,2016-10-07 00:00:00,XRP/USDT,0.00742367,0.0078,0.00724838,0.00724838,2195.02642826,298663.39858855,0,0,0,0.00734949
1475712000000,2016-10-06 00:00:00,XRP/USDT,0.00738342,0.00764891,0.00708817,0.00732642,2787.23300716,374037.90711058,0,0,0,0.00745173
1475625600000,2016-10-05 00:00:00,XRP/USDT,0.00759965,0.00801074,0.007256,0.007256,5122.75601293,682007.40386365,0,0,0,0.00751129
1475539200000,2016-10-04 00:00:00,XRP/USDT,0.00804388,0.00817736,0.0077,0.0077,2153.18410421,270540.41324324,0,0,0,0.00795882
1475452800000,2016-10-03 00:00:00,XRP/USDT,0.00818422,0.00839998,0.00794,0.00794,4507.82536433,551459.53152714,0,0,0,0.00817435
1475366400000,2016-10-02 00:00:00,XRP/USDT,0.00809349,0.00840064,0.00794961,0.00794961,1971.31226103,243525.82316587,0,0,0,0.00809487
1475280000000,2016-10-01 00:00:00,XRP/USDT,0.00870345,0.00877016,0.00788039,0.00798198,9172.7865881,1111420.96291024,0,0,0,0.0082532
1475193600000,2016-09-30 00:00:00,XRP/USDT,0.00910014,0.00949609,0.00855853,0.00872426,17788.44531268,2013037.34261986,0,0,0,0.00883661
1475107200000,2016-09-29 00:00:00,XRP/USDT,0.00933144,0.00936,0.00868945,0.00896112,12958.71979526,1441482.56123286,0,0,0,0.00898985
1475020800000,2016-09-28 00:00:00,XRP/USDT,0.00835266,0.00932206,0.00819576,0.00925676,10040.91162197,1145579.75084093,0,0,0,0.00876491
1474934400000,2016-09-27 00:00:00,XRP/USDT,0.00791754,0.00854252,0.00764632,0.00829644,5490.5339218,665781.54971313,0,0,0,0.00824674
1474848000000,2016-09-26 00:00:00,XRP/USDT,0.00790021,0.00889999,0.00768759,0.0077,9105.11439561,1070987.79352857,0,0,0,0.0085016
1474761600000,2016-09-25 00:00:00,XRP/USDT,0.00733374,0.00817624,0.0072001,0.00800009,5343.07794445,682388.14081935,0,0,0,0.00782996
1474675200000,2016-09-24 00:00:00,XRP/USDT,0.00733445,0.0075,0.00721854,0.00749999,2344.37533294,318701.80883867,0,0,0,0.00735601
1474588800000,2016-09-23 00:00:00,XRP/USDT,0.00674937,0.00745021,0.00674937,0.00733458,8472.35523375,1215694.98248446,0,0,0,0.00696914
1474502400000,2016-09-22 00:00:00,XRP/USDT,0.006879,0.00705782,0.00673556,0.00673556,820.14698868,119511.11347951,0,0,0,0.00686251
1474416000000,2016-09-21 00:00:00,XRP/USDT,0.0067,0.00714987,0.0066433,0.00679846,6209.66181231,900402.82361281,0,0,0,0.00689653
1474329600000,2016-09-20 00:00:00,XRP/USDT,0.00677062,0.00693,0.0067,0.00674692,6326.33102163,929216.93592469,0,0,0,0.00680823
1474243200000,2016-09-19 00:00:00,XRP/USDT,0.00686033,0.00746461,0.00674326,0.00683811,491.55332919,68089.71225098,0,0,0,0.0072192
1474156800000,2016-09-18 00:00:00,XRP/USDT,0.007,0.00706902,0.00673076,0.006999,3842.32522792,559945.82598877,0,0,0,0.00686195
1474070400000,2016-09-17 00:00:00,XRP/USDT,0.0072011,0.007466,0.00695,0.00707831,7313.86379327,1032031.52796301,0,0,0,0.00708686
1473984000000,2016-09-16 00:00:00,XRP/USDT,0.0087701,0.00912999,0.00676491,0.00720111,22557.32670676,2926730.20517663,0,0,0,0.00770734
1473897600000,2016-09-15 00:00:00,XRP/USDT,0.00618346,0.01149999,0.00605784,0.00899911,71059.25693317,8011009.69418157,0,0,0,0.00887019
1473811200000,2016-09-14 00:00:00,XRP/USDT,0.00591694,0.00647919,0.00591,0.00605768,2160.73780483,344698.35717485,0,0,0,0.00626848
1473724800000,2016-09-13 00:00:00,XRP/USDT,0.00594106,0.00603519,0.00582498,0.00591744,557.49876175,93542.12243444,0,0,0,0.00595986
1473638400000,2016-09-12 00:00:00,XRP/USDT,0.00587211,0.0061,0.00579363,0.00589944,955.66084563,160145.24525135,0,0,0,0.00596746
1473552000000,2016-09-11 00:00:00,XRP/USDT,0.00598593,0.00599,0.00581006,0.00587211,625.4032233,105705.09858129,0,0,0,0.00591649
1473465600000,2016-09-10 00:00:00,XRP/USDT,0.00590754,0.00600971,0.00585276,0.00597443,908.9257512,153031.2035109,0,0,0,0.00593947
1473379200000,2016-09-09 00:00:00,XRP/USDT,0.00591571,0.00602999,0.00585,0.006,1549.43223708,259028.95892111,0,0,0,0.00598169
1473292800000,2016-09-08 00:00:00,XRP/USDT,0.00593615,0.00609994,0.00585545,0.00593974,1345.13450292,225545.35654035,0,0,0,0.00596392
1473206400000,2016-09-07 00:00:00,XRP/USDT,0.00587287,0.00599103,0.00585541,0.00588306,1352.78700348,229652.41382918,0,0,0,0.00589058
1473120000000,2016-09-06 00:00:00,XRP/USDT,0.00598215,0.00605097,0.00586705,0.00586902,2318.48837243,392574.12548489,0,0,0,0.00590586
1473033600000,2016-09-05 00:00:00,XRP/USDT,0.0059443,0.00608295,0.00585001,0.0059262,2136.64078336,358320.53969941,0,0,0,0.00596293
1472947200000,2016-09-04 00:00:00,XRP/USDT,0.0061504,0.00615831,0.00585,0.00594746,9769.7842273,1602448.35315919,0,0,0,0.00609678
1472860800000,2016-09-03 00:00:00,XRP/USDT,0.00594776,0.00624198,0.00585,0.00603,5881.35220784,989917.51861699,0,0,0,0.00594125
1472774400000,2016-09-02 00:00:00,XRP/USDT,0.00595208,0.00604999,0.005901,0.00602299,1223.10274637,203138.89008529,0,0,0,0.00602101
1472688000000,2016-09-01 00:00:00,XRP/USDT,0.00590193,0.00603,0.005901,0.00594795,3553.56944989,599724.04003075,0,0,0,0.00592534
1472601600000,2016-08-31 00:00:00,XRP/USDT,0.00599,0.00609995,0.005895,0.00599969,3228.28403968,542478.13758871,0,0,0,0.00595099
1472515200000,2016-08-30 00:00:00,XRP/USDT,0.00605001,0.0067,0.00590006,0.00595016,622.61793128,103046.10723246,0,0,0,0.00604212
1472428800000,2016-08-29 00:00:00,XRP/USDT,0.00605727,0.0065,0.00585,0.00649998,3077.04153163,496769.02246081,0,0,0,0.0061941
1472342400000,2016-08-28 00:00:00,XRP/USDT,0.00600465,0.00616996,0.00585,0.00605727,3085.51223113,516558.60992605,0,0,0,0.0059732
1472256000000,2016-08-27 00:00:00,XRP/USDT,0.00604899,0.0060899,0.0059,0.0059,4430.58990151,739205.34696016,0,0,0,0.00599372
1472169600000,2016-08-26 00:00:00,XRP/USDT,0.00619265,0.00619265,0.0059,0.00590827,109.04565223,18335.35893878,0,0,0,0.00594728
1472083200000,2016-08-25 00:00:00,XRP/USDT,0.00614915,0.00625,0.00595001,0.00619973,365.52202065,60184.26542719,0,0,0,0.00607338
1471996800000,2016-08-24 00:00:00,XRP/USDT,0.00595,0.00617196,0.00595,0.00614924,1129.17065084,185859.67749859,0,0,0,0.00607539
1471910400000,2016-08-23 00:00:00,XRP/USDT,0.0059,0.006126,0.00571162,0.006126,387.45607676,63885.44016729,0,0,0,0.00606485
1471824000000,2016-08-22 00:00:00,XRP/USDT,0.00612599,0.00612599,0.00561872,0.00603677,3218.96810612,549635.70215001,0,0,0,0.00585654
1471737600000,2016-08-21 00:00:00,XRP/USDT,0.00609842,0.006146,0.00590664,0.00604492,1479.52874618,248052.16486777,0,0,0,0.00596458
1471651200000,2016-08-20 00:00:00,XRP/USDT,0.0062368,0.0062368,0.00605001,0.00620365,26.28378924,4307.34090208,0,0,0,0.00610209
1471564800000,2016-08-19 00:00:00,XRP/USDT,0.0061,0.006438,0.0060606,0.00606496,1270.41294697,200794.89286772,0,0,0,0.00632691
1471478400000,2016-08-18 00:00:00,XRP/USDT,0.00614981,0.00614997,0.00590591,0.00590663,1073.62591857,175018.99665055,0,0,0,0.00613433
1471392000000,2016-08-17 00:00:00,XRP/USDT,0.00614001,0.00621116,0.00594815,0.0061,945.79200279,156804.41122597,0,0,0,0.00603166
1471305600000,2016-08-16 00:00:00,XRP/USDT,0.00615216,0.00632764,0.00580571,0.00615,6097.20416572,983452.96037038,0,0,0,0.00619979
1471219200000,2016-08-15 00:00:00,XRP/USDT,0.00594077,0.00619999,0.00585182,0.00619999,1654.90947733,274141.83354048,0,0,0,0.00603669
1471132800000,2016-08-14 00:00:00,XRP/USDT,0.00619999,0.00623998,0.005,0.00594405,1474.37904246,249266.68176234,0,0,0,0.00591486
1471046400000,2016-08-13 00:00:00,XRP/USDT,0.00622638,0.00622638,0.00600014,0.00619999,766.13900059,127453.65672618,0,0,0,0.00601111
1470960000000,2016-08-12 00:00:00,XRP/USDT,0.00610004,0.00629999,0.00604,0.00605003,563.94340097,92255.68277627,0,0,0,0.00611283
1470873600000,2016-08-11 00:00:00,XRP/USDT,0.0062937,0.0063,0.0061,0.00610004,453.31657882,72732.26091006,0,0,0,0.00623267
1470787200000,2016-08-10 00:00:00,XRP/USDT,0.00625,0.0065,0.00614,0.00624,6986.23497227,1102404.35636068,0,0,0,0.00633727
1470700800000,2016-08-09 00:00:00,XRP/USDT,0.00599,0.00656135,0.00593,0.00625001,4233.3423423,689430.25593546,0,0,0,0.00614034
1470614400000,2016-08-08 00:00:00,XRP/USDT,0.00611282,0.00640514,0.00599,0.00599,4211.26222337,693535.2219797,0,0,0,0.00607216
1470528000000,2016-08-07 00:00:00,XRP/USDT,0.00630001,0.00650349,0.00605,0.0062,2870.38580413,456771.72974173,0,0,0,0.00628407
1470441600000,2016-08-06 00:00:00,XRP/USDT,0.00606909,0.00688068,0.00606909,0.00630007,9691.5360961,1493536.64513619,0,0,0,0.00648898
1470355200000,2016-08-05 00:00:00,XRP/USDT,0.00608912,0.00611389,0.00575001,0.006,284.38684538,48077.67272059,0,0,0,0.00591515
1470268800000,2016-08-04 00:00:00,XRP/USDT,0.00531796,0.00645,0.00531796,0.00611727,4308.84624674,744910.7434816,0,0,0,0.00578437
1470182400000,2016-08-03 00:00:00,XRP/USDT,0.00509219,0.00584999,0.00509219,0.00562,2274.51820005,415721.10921596,0,0,0,0.00547125
1470096000000,2016-08-02 00:00:00,XRP/USDT,0.00594999,0.00594999,0.0048,0.005695,4669.31905689,879276.334978,0,0,0,0.00531041
1470009600000,2016-08-01 00:00:00,XRP/USDT,0.0058,0.00599999,0.00574173,0.00574173,879.88299486,150633.97370286,0,0,0,0.00584119
1469923200000,2016-07-31 00:00:00,XRP/USDT,0.00600002,0.00619999,0.00580001,0.00599999,397.52765867,66567.57477721,0,0,0,0.00597179
1469836800000,2016-07-30 00:00:00,XRP/USDT,0.00591281,0.00619999,0.00591281,0.00619999,89.88779406,14505.38115077,0,0,0,0.00619685
1469750400000,2016-07-29 00:00:00,XRP/USDT,0.00600764,0.0062,0.0058,0.00619999,1319.6151989,215981.64912233,0,0,0,0.00610984
1469664000000,2016-07-28 00:00:00,XRP/USDT,0.00595215,0.00595478,0.00584633,0.00586009,60.08936825,10184.3325208,0,0,0,0.00590017
1469577600000,2016-07-27 00:00:00,XRP/USDT,0.00578236,0.00611139,0.00577554,0.00595224,1125.48422261,189151.03872149,0,0,0,0.00595018
1469491200000,2016-07-26 00:00:00,XRP/USDT,0.00623937,0.00649994,0.00575059,0.00579511,4366.66902644,726628.78346034,0,0,0,0.00600949
1469404800000,2016-07-25 00:00:00,XRP/USDT,0.00623683,0.0063,0.00605501,0.00624241,560.37250702,90138.91876953,0,0,0,0.00621676
1469318400000,2016-07-24 00:00:00,XRP/USDT,0.00641937,0.0065,0.0061,0.0062856,3121.46280448,498507.95862027,0,0,0,0.00626161
1469232000000,2016-07-23 00:00:00,XRP/USDT,0.00625045,0.0064,0.0062,0.0064,78.81396332,12527.71099891,0,0,0,0.00629117
1469145600000,2016-07-22 00:00:00,XRP/USDT,0.00649223,0.006528,0.00622,0.00641936,2409.81006153,378312.03936297,0,0,0,0.0063699
1469059200000,2016-07-21 00:00:00,XRP/USDT,0.0064,0.00649224,0.00639988,0.00649224,2326.86520283,362169.02293649,0,0,0,0.0064248
1468972800000,2016-07-20 00:00:00,XRP/USDT,0.00643134,0.00653916,0.00627685,0.0064,2349.35395249,368366.0108497,0,0,0,0.00637777
1468886400000,2016-07-19 00:00:00,XRP/USDT,0.00660596,0.00660614,0.00641928,0.00644312,7355.52196631,1118531.24388577,0,0,0,0.00657605
1468800000000,2016-07-18 00:00:00,XRP/USDT,0.00650629,0.00673404,0.00650001,0.00650001,103.40535675,15710.20312039,0,0,0,0.00658205
1468713600000,2016-07-17 00:00:00,XRP/USDT,0.00672585,0.00688068,0.00647939,0.00650631,1666.51959703,252169.8772623,0,0,0,0.00660871
1468627200000,2016-07-16 00:00:00,XRP/USDT,0.00653338,0.006825,0.00646113,0.00672595,2854.1739762,430362.05630211,0,0,0,0.00663202
1468540800000,2016-07-15 00:00:00,XRP/USDT,0.00645795,0.0065378,0.00635631,0.00653121,2418.92754776,371928.96865384,0,0,0,0.00650373
1468454400000,2016-07-14 00:00:00,XRP/USDT,0.00648852,0.00648855,0.00631161,0.00645795,217.54175588,33852.53158128,0,0,0,0.00642615
1468368000000,2016-07-13 00:00:00,XRP/USDT,0.00635301,0.00649999,0.00625002,0.00649996,69.49007052,10944.35627037,0,0,0,0.00634939
1468281600000,2016-07-12 00:00:00,XRP/USDT,0.00623975,0.00655,0.0062,0.0064958,6540.34119325,1045406.33050532,0,0,0,0.00625626
1468195200000,2016-07-11 00:00:00,XRP/USDT,0.00655089,0.0065509,0.0062396,0.0062396,53.01041619,8479.76790594,0,0,0,0.00625139
1468108800000,2016-07-10 00:00:00,XRP/USDT,0.00649053,0.006576,0.00625069,0.00644,6509.46890121,994709.20415303,0,0,0,0.00654409
1468022400000,2016-07-09 00:00:00,XRP/USDT,0.00623308,0.0066869,0.006162,0.00654899,838.24316998,128290.90746699,0,0,0,0.00653392
1467936000000,2016-07-08 00:00:00,XRP/USDT,0.006601,0.0067058,0.00620442,0.0067058,1824.94021346,283095.58578103,0,0,0,0.00644637
1467849600000,2016-07-07 00:00:00,XRP/USDT,0.00636159,0.00660981,0.00612,0.00660981,6561.19769175,1027321.26016167,0,0,0,0.0063867
1467763200000,2016-07-06 00:00:00,XRP/USDT,0.0067,0.00676482,0.00632,0.00652011,5389.18548053,827106.16722797,0,0,0,0.00651571
1467676800000,2016-07-05 00:00:00,XRP/USDT,0.00681774,0.00681774,0.00643208,0.00643208,7204.5023426,1076539.26948825,0,0,0,0.00669228
1467590400000,2016-07-04 00:00:00,XRP/USDT,0.00660001,0.00692,0.00611,0.00677999,8238.02856827,1260436.61365136,0,0,0,0.00653585
1467504000000,2016-07-03 00:00:00,XRP/USDT,0.00661025,0.00704,0.00655,0.00678889,470.12227171,71365.01785897,0,0,0,0.00658757
1467417600000,2016-07-02 00:00:00,XRP/USDT,0.0068,0.00714237,0.00648413,0.00661017,1171.11277752,175020.04591101,0,0,0,0.0066913
1467331200000,2016-07-01 00:00:00,XRP/USDT,0.00669999,0.0072,0.00650555,0.00678,13666.60734177,2038639.13444183,0,0,0,0.00670378
1467244800000,2016-06-30 00:00:00,XRP/USDT,0.00695555,0.00695555,0.0065,0.00650632,15717.66766115,2359343.31291981,0,0,0,0.00666188
1467158400000,2016-06-29 00:00:00,XRP/USDT,0.00685001,0.00722999,0.00638,0.00695736,2738.98831514,405214.93401205,0,0,0,0.00675934
1467072000000,2016-06-28 00:00:00,XRP/USDT,0.00649992,0.0075,0.00627063,0.00724572,14701.55753591,2145927.60859853,0,0,0,0.00685091
1466985600000,2016-06-27 00:00:00,XRP/USDT,0.0065,0.00664999,0.00626301,0.00649992,6286.52391739,988093.61229939,0,0,0,0.00636227
1466899200000,2016-06-26 00:00:00,XRP/USDT,0.0063,0.00657998,0.0063,0.0065,16198.82441173,2494260.83783645,0,0,0,0.00649443
1466812800000,2016-06-25 00:00:00,XRP/USDT,0.00635014,0.00664744,0.00630228,0.00647941,964.15341346,150221.23928565,0,0,0,0.00641822
1466726400000,2016-06-24 00:00:00,XRP/USDT,0.00643702,0.006724,0.00625023,0.00665001,15946.58648374,2456636.07454425,0,0,0,0.00649122
1466640000000,2016-06-23 00:00:00,XRP/USDT,0.00700616,0.00713653,0.00609165,0.00624879,35969.86477737,5558248.59290245,0,0,0,0.00647143
1466553600000,2016-06-22 00:00:00,XRP/USDT,0.00616205,0.009991,0.00578061,0.0068,69267.65061237,10385070.92773832,0,0,0,0.00666992
1466467200000,2016-06-21 00:00:00,XRP/USDT,0.00641475,0.00658705,0.00580348,0.00580718,4683.11625286,757707.37535727,0,0,0,0.00618063
1466380800000,2016-06-20 00:00:00,XRP/USDT,0.00702376,0.00702376,0.0064,0.00641475,8272.61104225,1227997.94325471,0,0,0,0.00673666
1466294400000,2016-06-19 00:00:00,XRP/USDT,0.00665399,0.00829999,0.00635134,0.00723778,5856.84396879,806387.08490122,0,0,0,0.00726306
1466208000000,2016-06-18 00:00:00,XRP/USDT,0.00664619,0.00684499,0.00622012,0.00665752,4653.89496903,724107.52587509,0,0,0,0.00642707
1466121600000,2016-06-17 00:00:00,XRP/USDT,0.00659,0.007,0.00625,0.00664935,35035.71766505,5232492.08660159,0,0,0,0.00669579
1466035200000,2016-06-16 00:00:00,XRP/USDT,0.006455,0.00694159,0.00630302,0.00663979,13220.49631398,2033330.31436304,0,0,0,0.00650189
1465948800000,2016-06-15 00:00:00,XRP/USDT,0.007769,0.008,0.00645501,0.00645501,6062.78952374,861565.93757504,0,0,0,0.00703694
1465862400000,2016-06-14 00:00:00,XRP/USDT,0.00581424,0.02,0.00557023,0.00735001,65435.82101871,9086355.4496914,0,0,0,0.00720154
1465776000000,2016-06-13 00:00:00,XRP/USDT,0.00562007,0.00581424,0.00546726,0.00581388,9120.89650359,1658411.7997499,0,0,0,0.00549977
1465689600000,2016-06-12 00:00:00,XRP/USDT,0.00561,0.0057793,0.005426,0.0055985,5543.85235767,987512.48559633,0,0,0,0.00561395
1465603200000,2016-06-11 00:00:00,XRP/USDT,0.00573885,0.00577931,0.00561,0.00561,145.29252245,25560.91308269,0,0,0,0.00568416
