https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DAI,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1660176000000,2022-08-11 00:00:00,DAI/USDT,0.99963,0.99966,0.95311,0.9992,12174.406074891,12205.152,6926.277404923,6944.2174,1567,0.997511530569466505
1660089600000,2022-08-10 00:00:00,DAI/USDT,1.0005,1.0019,0.99961,0.99963,12473.262927798,12468.8773,6132.34389408,6128.8908,1240,1.000352137882571646
1660003200000,2022-08-09 00:00:00,DAI/USDT,0.9902,1.0023,0.99,1.0004,29555.11752391,29608.714,19712.129126,19729.3315,2116,0.998198166116869389
1659916800000,2022-08-08 00:00:00,DAI/USDT,0.9996,0.9996,0.9915,0.995,17821.20136465,17876.7884,12502.95332675,12542.2649,1588,0.996894300418405359
1659830400000,2022-08-07 00:00:00,DAI/USDT,0.9998,1,0.9914,0.9995,2449.08057342,2450.0829,1264.71354784,1265.2044,1081,0.999591798724673798
1659744000000,2022-08-06 00:00:00,DAI/USDT,0.9999,1,0.9996,0.9998,2767.07970299,2767.6799,1314.095016,1314.3283,1224,0.999783148163309635
1659657600000,2022-08-05 00:00:00,DAI/USDT,1.0007,1.0449,0.9999,0.9999,8095.85404137,8087.0685,74.25576825,73.2959,52,1.001091951068490229
1659571200000,2022-08-04 00:00:00,DAI/USDT,1,1.0013,0.9901,1.0008,1740.24402485,1740.7858,1386.79036244,1387.5153,51,0.999689571753888033
1659484800000,2022-08-03 00:00:00,DAI/USDT,1.0476,1.05,0.99,0.99,268.26272218,258.594,11.09377385,10.7018,12,1.037849221961257587
1659398400000,2022-08-02 00:00:00,DAI/USDT,0.99,1.1,0.99,0.99,144.378137,136.4766,92.74934,84.3263,17,1.060591576604150247
1659312000000,2022-08-01 00:00:00,DAI/USDT,0.99915817,0.99915817,0.99915817,0.99915817,0,0,0,0,0,0.998774199986945879
1659225600000,2022-07-31 00:00:00,DAI/USDT,0.99841107,0.99957848,0.9982,0.99917817,946.73049684,947.88938671,0,0,0,0.99877739
1659139200000,2022-07-30 00:00:00,DAI/USDT,0.99821543,0.99957848,0.9982,0.99839106,1146.38838275,1147.70137751,0,0,0,0.99885597
1659052800000,2022-07-29 00:00:00,DAI/USDT,0.99978864,0.99984862,0.9982,0.99856777,1090.86747076,1092.1467458,0,0,0,0.99882866
1658966400000,2022-07-28 00:00:00,DAI/USDT,0.9998406,1.0004191,0.9982,0.99831161,4980.82987527,4987.34998498,0,0,0,0.99869267
1658880000000,2022-07-27 00:00:00,DAI/USDT,1.00003878,1.00003878,0.99866132,0.99965847,338.7360735,338.91472367,0,0,0,0.99947287
1658793600000,2022-07-26 00:00:00,DAI/USDT,0.99934186,1.00024894,0.9985,1.00024894,2760.98369009,2763.74579742,0,0,0,0.99900059
1658707200000,2022-07-25 00:00:00,DAI/USDT,0.99934187,0.99935813,0.99928185,0.99935813,201.76923406,201.9057075,0,0,0,0.99932407
1658620800000,2022-07-24 00:00:00,DAI/USDT,0.99931165,1.0000082,0.99851068,0.99935813,795.71235722,796.15221484,0,0,0,0.99944752
1658534400000,2022-07-23 00:00:00,DAI/USDT,0.99970194,0.99975805,0.99894521,0.99952559,103.12155486,103.15821893,0,0,0,0.99964458
1658448000000,2022-07-22 00:00:00,DAI/USDT,0.99983238,1.00005839,0.99727945,0.99901119,1338.0834554,1340.95500287,0,0,0,0.99785858
1658361600000,2022-07-21 00:00:00,DAI/USDT,0.99989803,0.99991802,0.99823021,0.99823021,131.54654017,131.59248525,0,0,0,0.99965085
1658275200000,2022-07-20 00:00:00,DAI/USDT,0.99823021,0.99990198,0.99823021,0.99886095,53.00245317,53.01944662,0,0,0,0.99967948
1658188800000,2022-07-19 00:00:00,DAI/USDT,1.00007799,1.00100878,0.99782973,0.99993802,1359.8966731,1361.66254564,0,0,0,0.99870314
1658102400000,2022-07-18 00:00:00,DAI/USDT,1.00009799,1.00061827,0.99833023,1.00059828,428.2695732,428.4594612,0,0,0,0.99955681
1658016000000,2022-07-17 00:00:00,DAI/USDT,1,1.00090841,0.99903509,0.99903509,245.07291143,244.91100468,0,0,0,1.00066108
1657929600000,2022-07-16 00:00:00,DAI/USDT,1.00025184,1.00092926,0.95233783,1,3231.40138762,3250.8320765,0,0,0,0.99402285
1657843200000,2022-07-15 00:00:00,DAI/USDT,0.99992116,1.00150829,0.99980114,1.00012161,350.12791456,350.03805614,0,0,0,1.00025671
1657756800000,2022-07-14 00:00:00,DAI/USDT,0.99912952,1.00223834,0.999,0.99984115,1222.60940617,1222.9766911,0,0,0,0.99969967
1657670400000,2022-07-13 00:00:00,DAI/USDT,1.00161576,1.00272844,0.99914902,1.00117005,602.74572966,602.33774795,0,0,0,1.00067733
1657584000000,2022-07-12 00:00:00,DAI/USDT,1.00064846,1.00161423,0.9986605,1.00161423,1822.02650966,1820.46582627,0,0,0,1.00085729
1657497600000,2022-07-11 00:00:00,DAI/USDT,0.99846046,1.00068846,0.99821915,0.99892096,2471.86532252,2472.37880974,0,0,0,0.99979231
1657411200000,2022-07-10 00:00:00,DAI/USDT,0.99987803,0.99993802,0.9981702,0.99987803,264.72339285,264.94354634,0,0,0,0.99916905
1657324800000,2022-07-09 00:00:00,DAI/USDT,0.99963808,1,0.9981604,0.99974467,5138.50349886,5141.10453028,0,0,0,0.99949407
1657238400000,2022-07-08 00:00:00,DAI/USDT,0.99926843,0.9999,0.99814788,0.9981604,1951.05379559,1951.78828541,0,0,0,0.99962368
1657152000000,2022-07-07 00:00:00,DAI/USDT,1.00035793,1.00216816,0.998,0.9999999,8773.14683756,8789.13828532,0,0,0,0.99818054
1657065600000,2022-07-06 00:00:00,DAI/USDT,1.000002,1.0025395,0.99865071,1.00034206,1774.16626567,1772.85014043,0,0,0,1.00074237
1656979200000,2022-07-05 00:00:00,DAI/USDT,1.00063556,1.00082216,0.99856121,1.00012202,1962.44916182,1963.01113137,0,0,0,0.99971372
1656892800000,2022-07-04 00:00:00,DAI/USDT,1.00066773,1.00265991,0.99961893,0.99961893,1427.96669112,1425.50409732,0,0,0,1.00172752
1656806400000,2022-07-03 00:00:00,DAI/USDT,1.00109779,1.0014479,0.99999999,1.00066881,3992.7936046,3991.73648514,0,0,0,1.00026482
1656720000000,2022-07-02 00:00:00,DAI/USDT,1.00151809,1.00157808,1.00005099,1.00109778,1466.9600181,1465.2756067,0,0,0,1.00114955
1656633600000,2022-07-01 00:00:00,DAI/USDT,1.00164232,1.00359885,0.99894015,1.00104221,8049.12672194,8040.06522978,0,0,0,1.00112704
1656547200000,2022-06-30 00:00:00,DAI/USDT,1.00168234,1.00255827,1.00066131,1.00166233,2791.93442889,2787.27654514,0,0,0,1.00167112
1656460800000,2022-06-29 00:00:00,DAI/USDT,1.00202241,1.00396374,1.00096137,1.0015423,1706.51303688,1703.36006466,0,0,0,1.00185103
1656374400000,2022-06-28 00:00:00,DAI/USDT,0.99981804,1.00404984,0.99797996,1.00300507,5064.46537033,5060.72169882,0,0,0,1.00073975
1656288000000,2022-06-27 00:00:00,DAI/USDT,0.99886136,0.99997879,0.997,0.99797996,16744.20990795,16763.88373072,0,0,0,0.99882641
1656201600000,2022-06-26 00:00:00,DAI/USDT,0.99977844,0.99987842,0.99821275,0.99886136,16794.72048537,16813.77505967,0,0,0,0.99886672
1656115200000,2022-06-25 00:00:00,DAI/USDT,0.99977844,1,0.99894138,0.99909161,1730.96681044,1731.83421153,0,0,0,0.99949914
1656028800000,2022-06-24 00:00:00,DAI/USDT,0.99977844,0.99984862,0.99828084,0.99893158,1156.45124816,1157.42931574,0,0,0,0.99915496
1655942400000,2022-06-23 00:00:00,DAI/USDT,0.99977805,0.99999879,0.99822082,0.99835105,2728.86268977,2731.19078488,0,0,0,0.99914758
1655856000000,2022-06-22 00:00:00,DAI/USDT,0.99876093,0.99999801,0.99805998,0.99851068,1857.72833179,1858.86190116,0,0,0,0.99939018
1655769600000,2022-06-21 00:00:00,DAI/USDT,0.99823021,0.99995801,0.9981702,0.99983804,1253.99110103,1254.96071279,0,0,0,0.99922737
1655683200000,2022-06-20 00:00:00,DAI/USDT,0.99755951,0.99991802,0.9975395,0.99987803,4191.70295268,4196.39599065,0,0,0,0.99888165
1655596800000,2022-06-19 00:00:00,DAI/USDT,0.99980863,1.00321936,0.99769361,0.99982188,6294.02525051,6293.42888326,0,0,0,1.00009476
1655510400000,2022-06-18 00:00:00,DAI/USDT,1.00085783,1.00085823,0.99715943,0.99838045,4126.79956223,4130.59413957,0,0,0,0.99908134
1655424000000,2022-06-17 00:00:00,DAI/USDT,1.00092374,1.00105641,0.99934064,1.00085783,2623.94981348,2622.4600313,0,0,0,1.00056808
1655337600000,2022-06-16 00:00:00,DAI/USDT,1.00099781,1.00105641,0.99791958,1.00092374,3725.79365845,3723.80838042,0,0,0,1.00053313
1655251200000,2022-06-15 00:00:00,DAI/USDT,0.99453616,1.00321936,0.99453616,1.00099781,5708.90282571,5705.49585442,0,0,0,1.00059713
1655164800000,2022-06-14 00:00:00,DAI/USDT,1.00086842,1.00175883,0.992,0.9945,8542.15882205,8556.93404497,0,0,0,0.9982733
1655078400000,2022-06-13 00:00:00,DAI/USDT,0.99978824,1.00321936,0.99849969,0.99996199,6063.06133479,6061.38872507,0,0,0,1.00027594
1654992000000,2022-06-12 00:00:00,DAI/USDT,0.9985809,1.00030853,0.9975,0.99965807,2046.84206235,2049.17520132,0,0,0,0.99886142
1654905600000,2022-06-11 00:00:00,DAI/USDT,1.00012857,1.00014856,0.99704957,0.99959809,851.16489904,852.50305251,0,0,0,0.99843032
1654819200000,2022-06-10 00:00:00,DAI/USDT,0.99819061,1.00045974,0.99721944,1.00012857,1071.97781441,1073.01455512,0,0,0,0.9990338
1654732800000,2022-06-09 00:00:00,DAI/USDT,0.99944998,0.9995,0.99771011,0.9995,604.73975837,605.29538767,0,0,0,0.99908205
1654646400000,2022-06-08 00:00:00,DAI/USDT,0.99927815,0.9995,0.997,0.99943812,3395.15106553,3398.94265463,0,0,0,0.99888447
1654560000000,2022-06-07 00:00:00,DAI/USDT,0.9994785,0.99953849,0.997,0.99856278,1331.54267983,1333.11076481,0,0,0,0.99882373
1654473600000,2022-06-06 00:00:00,DAI/USDT,0.9994883,0.99953849,0.9980808,0.9980808,716.34998124,717.16180086,0,0,0,0.99886801
1654387200000,2022-06-05 00:00:00,DAI/USDT,0.9981008,0.99982863,0.998,0.99978864,792.96447711,794.02699891,0,0,0,0.99866185
1654300800000,2022-06-04 00:00:00,DAI/USDT,0.99929165,1.00082882,0.998,0.99953849,2519.57440828,2523.53050729,0,0,0,0.99843231
1654214400000,2022-06-03 00:00:00,DAI/USDT,0.99931814,1.0070738,0.99863111,1.00072884,3998.2600993,3996.48119334,0,0,0,1.00044511
1654128000000,2022-06-02 00:00:00,DAI/USDT,0.99831064,0.99980824,0.99828876,0.99929815,2496.47906173,2499.50488976,0,0,0,0.99878942
1654041600000,2022-06-01 00:00:00,DAI/USDT,0.99788957,0.99982824,0.99771011,0.99949811,3384.60515357,3388.18583274,0,0,0,0.99894318
1653955200000,2022-05-31 00:00:00,DAI/USDT,0.99837106,0.99980863,0.992,0.9995,10085.39021812,10112.3803853,0,0,0,0.99733097
1653868800000,2022-05-30 00:00:00,DAI/USDT,0.99977827,1.00077863,0.998,0.99977844,4490.23243968,4495.14349129,0,0,0,0.99890747
1653782400000,2022-05-29 00:00:00,DAI/USDT,1.00045188,1.00159847,0.99953129,1.00023796,1096.61208493,1096.2341264,0,0,0,1.00034477
1653696000000,2022-05-28 00:00:00,DAI/USDT,1.00178863,1.00228892,1.00027821,1.00045188,1637.61290818,1636.03197643,0,0,0,1.00096632
1653609600000,2022-05-27 00:00:00,DAI/USDT,1.00197879,1.00243952,0.99961979,1.00060212,3554.95243305,3552.23033059,0,0,0,1.0007663
1653523200000,2022-05-26 00:00:00,DAI/USDT,1.00183803,1.00249868,0.99875135,0.99972112,4044.75309117,4043.1539844,0,0,0,1.0003955
1653436800000,2022-05-25 00:00:00,DAI/USDT,1.00074214,1.0019886,1.00045188,1.00080175,1001.20265744,999.64864776,0,0,0,1.00155455
1653350400000,2022-05-24 00:00:00,DAI/USDT,1.00080216,1.00187841,0.99990116,1.00181843,1148.53846552,1147.37616091,0,0,0,1.00101301
1653264000000,2022-05-23 00:00:00,DAI/USDT,1.00000159,1.0019286,0.99983135,1.00088217,4414.791624,4409.9987854,0,0,0,1.00108681
1653177600000,2022-05-22 00:00:00,DAI/USDT,1.00002159,1.00201878,0.9996211,0.99996158,1169.24249021,1168.3614035,0,0,0,1.00075412
1653091200000,2022-05-21 00:00:00,DAI/USDT,1.00104799,1.00203877,0.99894976,1.00138832,683.34878712,683.07097611,0,0,0,1.0004067
1653004800000,2022-05-20 00:00:00,DAI/USDT,0.99944066,1.00215875,0.99936064,1.00104799,3466.04685403,3461.83177145,0,0,0,1.00121758
1652918400000,2022-05-19 00:00:00,DAI/USDT,1.00065847,1.00220685,0.99951088,1.00091782,1764.38755686,1762.87303847,0,0,0,1.00085911
1652832000000,2022-05-18 00:00:00,DAI/USDT,1.00060479,1.00256772,1.00031833,1.00031833,3661.2696585,3657.88736576,0,0,0,1.00092465
1652745600000,2022-05-17 00:00:00,DAI/USDT,0.99981804,1.00218894,0.99739947,1.00038207,10254.1307909,10262.76558712,0,0,0,0.99915862
1652659200000,2022-05-16 00:00:00,DAI/USDT,0.99972153,1.00118796,0.9986309,0.99981804,8607.12054704,8605.0048576,0,0,0,1.00024586
1652572800000,2022-05-15 00:00:00,DAI/USDT,1.00044811,1.00196898,0.99874052,1.00060808,1906.18176232,1906.3892537,0,0,0,0.99989116
1652486400000,2022-05-14 00:00:00,DAI/USDT,1.00175883,1.00248927,0.99767953,1.0004783,12626.47985072,12627.16181751,0,0,0,0.99994599
1652400000000,2022-05-13 00:00:00,DAI/USDT,1.00399044,1.005,0.99999999,1.00207916,32806.71430574,32768.9754908,0,0,0,1.00115166
1652313600000,2022-05-12 00:00:00,DAI/USDT,1.00071786,1.0728702,0.99947953,1.00300112,97897.47650259,96688.79621411,0,0,0,1.01250072
1652227200000,2022-05-11 00:00:00,DAI/USDT,0.99897159,1.00506314,0.991,1.00117816,27650.81279951,27648.60587868,0,0,0,1.00007982
1652140800000,2022-05-10 00:00:00,DAI/USDT,0.99977805,1,0.99805998,0.99897159,1231.34859864,1231.90338518,0,0,0,0.99954965
1652054400000,2022-05-09 00:00:00,DAI/USDT,0.99984999,1.00231954,0.99844581,0.99974194,3587.55098332,3586.1644377,0,0,0,1.00038663
1651968000000,2022-05-08 00:00:00,DAI/USDT,0.99979805,0.99985803,0.99774971,0.99985802,680.12032872,680.41154902,0,0,0,0.99957199
1651881600000,2022-05-07 00:00:00,DAI/USDT,0.99977805,0.99979805,0.99787994,0.99933832,10363.51082198,10373.62754727,0,0,0,0.99902476
1651795200000,2022-05-06 00:00:00,DAI/USDT,0.99977805,0.99981804,0.99741948,0.9995,8699.54688573,8705.48722619,0,0,0,0.99931763
1651708800000,2022-05-05 00:00:00,DAI/USDT,0.99980824,0.99993802,0.99761952,0.99978195,856.42145519,856.72391332,0,0,0,0.99964695
1651622400000,2022-05-04 00:00:00,DAI/USDT,1.000078,1.000078,0.95000031,0.99910141,7110.95234457,7134.24223581,0,0,0,0.99673547
1651536000000,2022-05-03 00:00:00,DAI/USDT,0.99915162,1.00030814,0.99869262,1.00007799,2574.98314716,2576.90442591,0,0,0,0.99925442
1651449600000,2022-05-02 00:00:00,DAI/USDT,0.99939813,1.00179965,0.99923164,0.99923164,554.35066138,554.50552907,0,0,0,0.99972071
1651363200000,2022-05-01 00:00:00,DAI/USDT,0.99975004,0.99975004,0.99938333,0.99938333,259.24105989,259.37401794,0,0,0,0.99948738
1651276800000,2022-04-30 00:00:00,DAI/USDT,0.99955809,1.00138007,0.99950191,0.99957774,78.86593986,78.90003625,0,0,0,0.99956785
1651190400000,2022-04-29 00:00:00,DAI/USDT,0.99909161,0.99981843,0.99851,0.99948052,1853.49819719,1855.09911399,0,0,0,0.99913701
1651104000000,2022-04-28 00:00:00,DAI/USDT,0.99966193,1.00067865,0.99890137,0.99930008,1097.93697225,1098.50763124,0,0,0,0.99948051
1651017600000,2022-04-27 00:00:00,DAI/USDT,0.99949811,1.00081823,0.999081,0.99924144,2188.04266141,2188.53588463,0,0,0,0.99977463
1650931200000,2022-04-26 00:00:00,DAI/USDT,0.99948628,0.99960828,0.99890137,0.99949811,255.39070761,255.5365968,0,0,0,0.99942908
1650844800000,2022-04-25 00:00:00,DAI/USDT,1.00119359,1.00119777,0.9975,0.9992563,3861.46391328,3868.23990105,0,0,0,0.9982483
1650758400000,2022-04-24 00:00:00,DAI/USDT,0.9995283,1.00140831,0.99692292,1.00119777,8029.18926397,8035.99266819,0,0,0,0.99915338
1650672000000,2022-04-23 00:00:00,DAI/USDT,1.00001879,1.00003878,0.99910182,0.99922184,114.03553298,114.11693599,0,0,0,0.99928667
1650585600000,2022-04-22 00:00:00,DAI/USDT,0.99937813,1.00030892,0.99901159,0.99907819,3068.95303913,3071.564537,0,0,0,0.99914978
1650499200000,2022-04-21 00:00:00,DAI/USDT,0.9999984,1.00170943,0.9988777,0.99935813,3179.77329498,3182.69292927,0,0,0,0.99908265
1650412800000,2022-04-20 00:00:00,DAI/USDT,0.99910182,1.002064,0.99891157,0.9999984,3312.4528204,3307.43264344,0,0,0,1.00151784
1650326400000,2022-04-19 00:00:00,DAI/USDT,0.99909161,0.99980863,0.9988777,0.99921816,1559.42399554,1560.98259493,0,0,0,0.99900152
1650240000000,2022-04-18 00:00:00,DAI/USDT,0.999526,1.00062687,0.9988777,0.99970826,10617.90909722,10628.98649828,0,0,0,0.99895781
1650153600000,2022-04-17 00:00:00,DAI/USDT,0.99947811,1.002,0.99888,0.99910182,14904.71963524,14908.69844104,0,0,0,0.99973312
1650067200000,2022-04-16 00:00:00,DAI/USDT,0.99966152,0.99966152,0.99898291,0.99932186,518.46689184,518.77993451,0,0,0,0.99939657
1649980800000,2022-04-15 00:00:00,DAI/USDT,0.99937813,1.00295239,0.99888,0.99966152,4844.99276002,4836.72860161,0,0,0,1.00170862
1649894400000,2022-04-14 00:00:00,DAI/USDT,1.00015099,1.00112954,0.99902216,0.99924546,376.22202304,376.44386561,0,0,0,0.99941068
1649808000000,2022-04-13 00:00:00,DAI/USDT,1.00054809,1.00079824,0.99888,1.00015099,3025.84181524,3028.26460868,0,0,0,0.99919993
1649721600000,2022-04-12 00:00:00,DAI/USDT,1.0000135,1.00231819,1,1.00077824,4151.95749849,4149.90641631,0,0,0,1.00049424
1649635200000,2022-04-11 00:00:00,DAI/USDT,0.99977805,1.00084842,0.99888,1,10309.91520784,10320.31193306,0,0,0,0.99899259
1649548800000,2022-04-10 00:00:00,DAI/USDT,0.99910846,0.99979805,0.99903119,0.99910141,1071.90387583,1072.78672957,0,0,0,0.99917704
1649462400000,2022-04-09 00:00:00,DAI/USDT,0.99946189,1,0.99903119,0.99985803,1285.58997402,1285.87811939,0,0,0,0.99977591
1649376000000,2022-04-08 00:00:00,DAI/USDT,0.99987803,1,0.99888,0.99978824,6157.70885054,6163.69774536,0,0,0,0.99902836
1649289600000,2022-04-07 00:00:00,DAI/USDT,1.0009088,1.00115895,0.9990614,0.9990712,1095.80457168,1096.23854215,0,0,0,0.99960412
1649203200000,2022-04-06 00:00:00,DAI/USDT,1.00179965,1.05,0.99888,0.99966193,209995.73883662,202577.5453531,0,0,0,1.03661903
1649116800000,2022-04-05 00:00:00,DAI/USDT,0.99955809,1.00076058,0.99889116,0.99932186,13384.22918771,13374.67085983,0,0,0,1.00071465
1649030400000,2022-04-04 00:00:00,DAI/USDT,0.99995801,1.00105819,0.99901159,0.99946189,8381.08409213,8381.78099286,0,0,0,0.99991685
1648944000000,2022-04-03 00:00:00,DAI/USDT,0.99980824,1.00043831,0.9990912,0.99992198,909.27522161,909.3965293,0,0,0,0.9998666
1648857600000,2022-04-02 00:00:00,DAI/USDT,0.99969846,0.99977843,0.99888,0.99909161,1454.00969251,1455.28531749,0,0,0,0.99912345
1648771200000,2022-04-01 00:00:00,DAI/USDT,0.99970994,0.99978864,0.99905819,0.99913818,1723.98829294,1725.23811267,0,0,0,0.99927556
1648684800000,2022-03-31 00:00:00,DAI/USDT,0.99956191,1.00019397,0.9990912,0.99986823,22488.43012366,22490.34683297,0,0,0,0.99991477
1648598400000,2022-03-30 00:00:00,DAI/USDT,0.99985843,1.00018816,0.999,0.99956191,26733.55579448,26758.0530674,0,0,0,0.99908448
1648512000000,2022-03-29 00:00:00,DAI/USDT,0.99972826,1.00061867,0.99888136,0.99989372,1659.93160883,1660.58390334,0,0,0,0.99960718
1648425600000,2022-03-28 00:00:00,DAI/USDT,0.99927815,1.002,0.99888,0.9999584,58553.61563368,58488.75400246,0,0,0,1.00110895
1648339200000,2022-03-27 00:00:00,DAI/USDT,0.99977805,1.00081877,0.99888,0.99943812,10440.68463367,10448.59467156,0,0,0,0.99924295
1648252800000,2022-03-26 00:00:00,DAI/USDT,0.99922004,1.00067684,0.99892138,0.99978195,7876.79157769,7878.8151753,0,0,0,0.99974315
1648166400000,2022-03-25 00:00:00,DAI/USDT,0.99929815,1.00068884,0.99888,0.99914182,19612.35876716,19630.52801492,0,0,0,0.99907443
1648080000000,2022-03-24 00:00:00,DAI/USDT,0.99925815,1.00173384,0.99888,0.99919163,20162.46686667,20169.22955839,0,0,0,0.9996647
1647993600000,2022-03-23 00:00:00,DAI/USDT,0.99925559,0.99994859,0.99888,0.99902181,10374.09450937,10382.27778056,0,0,0,0.9992118
1647907200000,2022-03-22 00:00:00,DAI/USDT,0.99992199,1.00078578,0.99888,0.99923816,6251.30713519,6252.8606009,0,0,0,0.99975155
1647820800000,2022-03-21 00:00:00,DAI/USDT,0.99931814,1.00257297,0.99888,0.99992198,8838.95015654,8837.41217131,0,0,0,1.00017403
1647734400000,2022-03-20 00:00:00,DAI/USDT,0.99917817,1.00025873,0.99888,0.99930487,9844.64138601,9852.63230558,0,0,0,0.99918895
1647648000000,2022-03-19 00:00:00,DAI/USDT,1.00023796,1.00047791,0.99888,0.99910182,4554.12926469,4556.5081081,0,0,0,0.99947792
1647561600000,2022-03-18 00:00:00,DAI/USDT,0.99888,1.00255949,0.99888,1.00021796,28436.65804821,28440.82187835,0,0,0,0.99985359
1647475200000,2022-03-17 00:00:00,DAI/USDT,0.99948189,1.00024211,0.99888,0.99888,20524.43298329,20538.57794946,0,0,0,0.99931129
1647388800000,2022-03-16 00:00:00,DAI/USDT,1.00021795,1.00127852,0.99888,0.99963808,53971.64456636,53996.32357172,0,0,0,0.99954295
1647302400000,2022-03-15 00:00:00,DAI/USDT,0.99999801,1.00237074,0.99888,1.00010202,49366.13414361,49355.02228347,0,0,0,1.00022514
1647216000000,2022-03-14 00:00:00,DAI/USDT,1.0004353,1.00238466,0.99888,0.99999801,77385.94294397,77376.75614074,0,0,0,1.00011872
1647129600000,2022-03-13 00:00:00,DAI/USDT,1.00059668,1.00276484,1,1.00043791,34943.87265515,34914.54388227,0,0,0,1.00084001
1647043200000,2022-03-12 00:00:00,DAI/USDT,1.00059828,1.00207877,1,1.00060212,26242.80201951,26222.45367659,0,0,0,1.00077598
1646956800000,2022-03-11 00:00:00,DAI/USDT,1.00039793,1.0029794,0.99888,1.00014202,51576.68728896,51557.77398742,0,0,0,1.00036683
1646870400000,2022-03-10 00:00:00,DAI/USDT,1.00024204,1.00281943,0.99888,1.00037793,50565.65671938,50557.6097184,0,0,0,1.00015916
1646784000000,2022-03-09 00:00:00,DAI/USDT,1.00029795,1.00255771,0.99888,0.99984156,55241.85526575,55222.28137261,0,0,0,1.00035445
1646697600000,2022-03-08 00:00:00,DAI/USDT,1.0005221,1.00241909,1.00025795,1.00025795,77423.37692766,77382.70140342,0,0,0,1.00052564
1646611200000,2022-03-07 00:00:00,DAI/USDT,0.99957809,1.00311943,0.998,1.00054211,107292.04792526,107244.54338381,0,0,0,1.00044295
1646524800000,2022-03-06 00:00:00,DAI/USDT,0.99949811,1.00169349,0.998,0.99910142,38157.58331924,38151.14659002,0,0,0,1.00016871
1646438400000,2022-03-05 00:00:00,DAI/USDT,1.00036208,1.00313136,0.99763952,0.99942188,57026.68637863,56996.63101372,0,0,0,1.00052731
1646352000000,2022-03-04 00:00:00,DAI/USDT,1.00012202,1.00241952,0.995,1.00035793,52646.74885363,52627.89351893,0,0,0,1.00035827
1646265600000,2022-03-03 00:00:00,DAI/USDT,0.99981803,1.00263948,0.99773954,1.00016203,38541.11358671,38534.21473729,0,0,0,1.00017903
1646179200000,2022-03-02 00:00:00,DAI/USDT,0.99980196,1.00223956,0.9969594,0.99980197,34779.1718447,34791.03616769,0,0,0,0.99965898
1646092800000,2022-03-01 00:00:00,DAI/USDT,1.00213957,1.00220932,0.99361491,0.99982196,61402.81338512,61413.25494128,0,0,0,0.99982997
1646006400000,2022-02-28 00:00:00,DAI/USDT,0.99893158,1.00217913,0.99777956,0.99982197,82520.81880852,82528.11148902,0,0,0,0.99991163
1645920000000,2022-02-27 00:00:00,DAI/USDT,0.99942147,1.01,0.99745949,0.99881389,80572.71087061,80581.57569483,0,0,0,0.99988998
1645833600000,2022-02-26 00:00:00,DAI/USDT,0.9986307,1.000505,0.9974795,0.99997801,41345.85529194,41357.00337225,0,0,0,0.99973044
1645747200000,2022-02-25 00:00:00,DAI/USDT,1.00028814,1.000505,0.99798976,0.99858805,46255.02905641,46271.68231215,0,0,0,0.99964009
1645660800000,2022-02-24 00:00:00,DAI/USDT,0.99949169,1.00182862,0.992,1.00030814,59193.73898012,59215.36075331,0,0,0,0.99963486
1645574400000,2022-02-23 00:00:00,DAI/USDT,0.9995913,1.000505,0.99652505,1.00017836,22247.63892653,22259.49734092,0,0,0,0.99946726
1645488000000,2022-02-22 00:00:00,DAI/USDT,0.99920796,1.00218894,0.99881389,1.00000159,59675.27533498,59689.59082841,0,0,0,0.99976016
1645401600000,2022-02-21 00:00:00,DAI/USDT,0.99979805,1.00250587,0.99881389,0.99983804,52487.4315871,52483.24867294,0,0,0,1.00007969
1645315200000,2022-02-20 00:00:00,DAI/USDT,1.000002,1.000505,0.997,0.99975,32130.32598205,32139.00785312,0,0,0,0.99972986
1645228800000,2022-02-19 00:00:00,DAI/USDT,0.9990316,1.00049791,0.998,1.00011798,37414.61606017,37432.01901974,0,0,0,0.99953507
1645142400000,2022-02-18 00:00:00,DAI/USDT,0.99877155,1.00050499,0.997,0.9994205,70479.24339199,70544.06153163,0,0,0,0.99908116
1645056000000,2022-02-17 00:00:00,DAI/USDT,0.9989982,1.000505,0.99200001,0.99899821,68219.48310983,68257.14798603,0,0,0,0.99944819
1644969600000,2022-02-16 00:00:00,DAI/USDT,0.99924144,1.00071055,0.9980003,0.99857351,30627.21502376,30641.75201012,0,0,0,0.99952558
1644883200000,2022-02-15 00:00:00,DAI/USDT,0.99765252,1.00066846,0.99765252,0.99893117,33447.91572428,33463.06915278,0,0,0,0.99954715
1644796800000,2022-02-14 00:00:00,DAI/USDT,0.9992,1.00169884,0.99688809,0.99880024,32715.75412743,32730.35911394,0,0,0,0.99955377
1644710400000,2022-02-13 00:00:00,DAI/USDT,1.00077824,1.00285943,0.99652075,0.99866,24012.80291899,24019.71782013,0,0,0,0.99971211
1644624000000,2022-02-12 00:00:00,DAI/USDT,1.00081823,1.00239953,0.9986225,1.00080843,28241.37901799,28248.05016287,0,0,0,0.99976383
1644537600000,2022-02-11 00:00:00,DAI/USDT,0.99881115,1.00263948,0.99526359,1.00081823,36564.86665131,36587.04765299,0,0,0,0.99939374
1644451200000,2022-02-10 00:00:00,DAI/USDT,0.99881155,1.00224104,0.99770349,0.99967807,53021.26197155,53049.70929615,0,0,0,0.99946376
