https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GALA,Volume USD
1685404800000,2023-05-30 00:00:00,GALA/USD,0.03003,0.03039,0.02971,0.0299,745522.640643,22291.1269552257
1685318400000,2023-05-29 00:00:00,GALA/USD,0.032,0.03205,0.02939,0.03003,1626276.256506,48837.07598287518
1685232000000,2023-05-28 00:00:00,GALA/USD,0.03065,0.03537,0.02999,0.032,1449032.171488,46369.029487616004
1685145600000,2023-05-27 00:00:00,GALA/USD,0.03014,0.03111,0.02991,0.03065,1969819.745654,60374.9752042951
1685059200000,2023-05-26 00:00:00,GALA/USD,0.03008,0.03166,0.02938,0.03014,685482.14776,20660.431933486398
1684972800000,2023-05-25 00:00:00,GALA/USD,0.02966,0.0315,0.02921,0.03008,3478085.861126,104620.82270267008
1684886400000,2023-05-24 00:00:00,GALA/USD,0.03051,0.03112,0.0285,0.02966,1249710.572192,37066.41557121472
1684800000000,2023-05-23 00:00:00,GALA/USD,0.03001,0.0315,0.02971,0.03051,997074.826189,30420.75294702639
1684713600000,2023-05-22 00:00:00,GALA/USD,0.02947,0.03206,0.02874,0.03001,1531895.042967,45972.17023943967
1684627200000,2023-05-21 00:00:00,GALA/USD,0.0309,0.03103,0.029,0.02947,1125053.549333,33155.328098843514
1684540800000,2023-05-20 00:00:00,GALA/USD,0.031,0.03142,0.03057,0.0309,346054.064319,10693.0705874571
1684454400000,2023-05-19 00:00:00,GALA/USD,0.03188,0.03219,0.0308,0.031,673342.892959,20873.629681729
1684368000000,2023-05-18 00:00:00,GALA/USD,0.03144,0.03309,0.03039,0.03188,1695101.685219,54039.84172478172
1684281600000,2023-05-17 00:00:00,GALA/USD,0.0323,0.04216,0.0119,0.03144,55196738.524035,1735385.4591956604
1684195200000,2023-05-16 00:00:00,GALA/USD,0.0309,0.03859,0.0305,0.0323,2305399.669295,74464.4093182285
1684108800000,2023-05-15 00:00:00,GALA/USD,0.03135,0.032,0.03008,0.0309,1307066.292374,40388.3484343566
1684022400000,2023-05-14 00:00:00,GALA/USD,0.03044,0.032,0.02949,0.03135,855223.02804,26811.241929054002
1683936000000,2023-05-13 00:00:00,GALA/USD,0.03091,0.032,0.02933,0.03044,927449.589523,28231.565505080118
1683849600000,2023-05-12 00:00:00,GALA/USD,0.02861,0.032,0.02824,0.03091,1736204.62736,53666.0850316976
1683763200000,2023-05-11 00:00:00,GALA/USD,0.03138,0.0318,0.028,0.02861,1765725.921866,50517.41862458626
1683676800000,2023-05-10 00:00:00,GALA/USD,0.02834,0.03262,0.02791,0.03138,3680354.034736,115489.50961001567
1683590400000,2023-05-09 00:00:00,GALA/USD,0.02836,0.02887,0.02783,0.02834,684072.598391,19386.61743840094
1683504000000,2023-05-08 00:00:00,GALA/USD,0.03201,0.03218,0.027,0.02836,4096689.615657,116182.11750003252
1683417600000,2023-05-07 00:00:00,GALA/USD,0.03235,0.03268,0.03134,0.03201,1319336.110543,42231.94889848143
1683331200000,2023-05-06 00:00:00,GALA/USD,0.0344,0.03472,0.03131,0.03235,1473207.537902,47658.26385112969
1683244800000,2023-05-05 00:00:00,GALA/USD,0.03493,0.03538,0.03399,0.0344,2336540.312477,80376.98674920881
1683158400000,2023-05-04 00:00:00,GALA/USD,0.03723,0.03768,0.0349,0.03493,2631599.756097,91921.77948046822
1683072000000,2023-05-03 00:00:00,GALA/USD,0.03761,0.03809,0.03575,0.03723,829350.841976,30876.73184676648
1682985600000,2023-05-02 00:00:00,GALA/USD,0.03715,0.03783,0.0365,0.03761,321763.915772,12101.540872184918
1682899200000,2023-05-01 00:00:00,GALA/USD,0.03844,0.0385,0.03652,0.03715,859183.807087,31918.678433282053
1682812800000,2023-04-30 00:00:00,GALA/USD,0.03948,0.03954,0.03827,0.03844,485287.996069,18654.47056889236
1682726400000,2023-04-29 00:00:00,GALA/USD,0.03907,0.0398,0.03871,0.03948,256970.943526,10145.21285040648
1682640000000,2023-04-28 00:00:00,GALA/USD,0.03929,0.03974,0.03837,0.03907,779046.861466,30437.360877476618
1682553600000,2023-04-27 00:00:00,GALA/USD,0.03826,0.0399,0.03826,0.03929,400422.055687,15732.582567942229
1682467200000,2023-04-26 00:00:00,GALA/USD,0.03985,0.04194,0.03767,0.03826,1327982.150848,50808.597091444484
1682380800000,2023-04-25 00:00:00,GALA/USD,0.03944,0.03999,0.03799,0.03985,1602221.703623,63848.53488937655
1682294400000,2023-04-24 00:00:00,GALA/USD,0.0403,0.04091,0.03905,0.03944,1022045.442711,40309.47226052184
1682208000000,2023-04-23 00:00:00,GALA/USD,0.04108,0.042,0.0397,0.0403,618174.514012,24912.432914683603
1682121600000,2023-04-22 00:00:00,GALA/USD,0.03963,0.04134,0.03903,0.04108,772096.426117,31717.721184886363
1682035200000,2023-04-21 00:00:00,GALA/USD,0.0424,0.04613,0.038,0.03963,1806756.619659,71601.76483708617
1681948800000,2023-04-20 00:00:00,GALA/USD,0.04322,0.04586,0.04169,0.0424,1119561.196961,47469.39475114641
1681862400000,2023-04-19 00:00:00,GALA/USD,0.04711,0.04838,0.0428,0.04322,1605781.136688,69401.86072765537
1681776000000,2023-04-18 00:00:00,GALA/USD,0.04392,0.04955,0.04392,0.04711,2303035.806665,108496.01685198816
1681689600000,2023-04-17 00:00:00,GALA/USD,0.04419,0.04443,0.04243,0.04392,440843.43558,19361.8436906736
1681603200000,2023-04-16 00:00:00,GALA/USD,0.04287,0.04482,0.04244,0.04419,657799.009057,29068.138210228833
1681516800000,2023-04-15 00:00:00,GALA/USD,0.04349,0.0435,0.04265,0.04287,460686.661422,19749.637175161137
1681430400000,2023-04-14 00:00:00,GALA/USD,0.04293,0.0444,0.0417,0.04349,1090469.505764,47424.51880567636
1681344000000,2023-04-13 00:00:00,GALA/USD,0.04343,0.04362,0.04254,0.04293,379120.308049,16275.634824543571
1681257600000,2023-04-12 00:00:00,GALA/USD,0.04163,0.04466,0.04025,0.04343,1976314.252711,85831.32799523874
1681171200000,2023-04-11 00:00:00,GALA/USD,0.04161,0.04224,0.0413,0.04163,924336.193603,38480.11573969289
1681084800000,2023-04-10 00:00:00,GALA/USD,0.04017,0.04165,0.03967,0.04161,637174.019994,26512.81097195034
1680998400000,2023-04-09 00:00:00,GALA/USD,0.03957,0.04039,0.03909,0.04017,351147.520169,14105.59588518873
1680912000000,2023-04-08 00:00:00,GALA/USD,0.04003,0.04033,0.03939,0.03957,194526.09068,7697.3974082076
1680825600000,2023-04-07 00:00:00,GALA/USD,0.04039,0.04091,0.03976,0.04003,419392.525392,16788.28279144176
1680739200000,2023-04-06 00:00:00,GALA/USD,0.0415,0.04156,0.04025,0.04039,553358.133446,22350.135009883943
1680652800000,2023-04-05 00:00:00,GALA/USD,0.04056,0.04177,0.03981,0.0415,1803258.538566,74835.22935048901
1680566400000,2023-04-04 00:00:00,GALA/USD,0.04021,0.04088,0.03962,0.04056,682103.593457,27666.12175061592
1680480000000,2023-04-03 00:00:00,GALA/USD,0.04047,0.04112,0.03888,0.04021,1477564.893645,59412.88437346545
1680393600000,2023-04-02 00:00:00,GALA/USD,0.0416,0.04185,0.03976,0.04047,339140.269133,13725.00669181251
1680307200000,2023-04-01 00:00:00,GALA/USD,0.04148,0.04187,0.04046,0.0416,302995.510012,12604.6132164992
1680220800000,2023-03-31 00:00:00,GALA/USD,0.04051,0.04185,0.03989,0.04148,458450.258208,19016.51671046784
1680134400000,2023-03-30 00:00:00,GALA/USD,0.04194,0.04281,0.04,0.04051,836905.081798,33903.02486363698
1680048000000,2023-03-29 00:00:00,GALA/USD,0.0391,0.04208,0.03884,0.04194,883212.80297,37041.9449565618
1679961600000,2023-03-28 00:00:00,GALA/USD,0.03762,0.03945,0.03713,0.0391,658548.654125,25749.252376287503
1679875200000,2023-03-27 00:00:00,GALA/USD,0.04007,0.04023,0.03685,0.03762,2356596.641525,88655.1656541705
1679788800000,2023-03-26 00:00:00,GALA/USD,0.03839,0.04018,0.03824,0.04007,295415.000182,11837.27905729274
1679702400000,2023-03-25 00:00:00,GALA/USD,0.03977,0.04165,0.03819,0.03839,1191441.054476,45739.422081333636
1679616000000,2023-03-24 00:00:00,GALA/USD,0.0424,0.0442,0.039,0.03977,2314934.48004,92064.94427119079
1679529600000,2023-03-23 00:00:00,GALA/USD,0.04118,0.04378,0.04025,0.0424,1539260.979719,65264.665540085596
1679443200000,2023-03-22 00:00:00,GALA/USD,0.04359,0.04467,0.04,0.04118,2411480.102929,99304.75063861621
1679356800000,2023-03-21 00:00:00,GALA/USD,0.04304,0.04466,0.04171,0.04359,719646.529248,31369.39220992032
1679270400000,2023-03-20 00:00:00,GALA/USD,0.04737,0.04921,0.04241,0.04304,1684696.835564,72509.35180267457
1679184000000,2023-03-19 00:00:00,GALA/USD,0.04659,0.0498,0.0461,0.04737,1700263.439928,80541.47914938937
1679097600000,2023-03-18 00:00:00,GALA/USD,0.0443,0.05365,0.04391,0.04659,2708881.797548,126206.8029477613
1679011200000,2023-03-17 00:00:00,GALA/USD,0.04002,0.04433,0.03976,0.0443,1556731.149507,68963.1899231601
1678924800000,2023-03-16 00:00:00,GALA/USD,0.03803,0.0406,0.03751,0.04002,1237005.617406,49504.96480858812
1678838400000,2023-03-15 00:00:00,GALA/USD,0.04305,0.04647,0.03687,0.03803,1855586.17932,70567.9423995396
1678752000000,2023-03-14 00:00:00,GALA/USD,0.03802,0.04408,0.03692,0.04305,1734793.956697,74682.87983580584
1678665600000,2023-03-13 00:00:00,GALA/USD,0.03471,0.03984,0.03443,0.03802,1994288.640372,75822.85410694343
1678579200000,2023-03-12 00:00:00,GALA/USD,0.03162,0.03667,0.03015,0.03471,2431620.471369,84401.54656121798
1678492800000,2023-03-11 00:00:00,GALA/USD,0.03301,0.0345,0.03076,0.03162,973473.050438,30781.21785484956
1678406400000,2023-03-10 00:00:00,GALA/USD,0.0324,0.03349,0.03037,0.03301,1491508.805441,49234.705667607406
1678320000000,2023-03-09 00:00:00,GALA/USD,0.03401,0.03536,0.032,0.0324,1117113.527328,36194.4782854272
1678233600000,2023-03-08 00:00:00,GALA/USD,0.03699,0.03719,0.034,0.03401,797549.548172,27124.66013332972
1678147200000,2023-03-07 00:00:00,GALA/USD,0.03912,0.04002,0.03637,0.03699,1831960.085141,67764.2035493656
1678060800000,2023-03-06 00:00:00,GALA/USD,0.03661,0.04014,0.0364,0.03912,1018789.857699,39855.05923318488
1677974400000,2023-03-05 00:00:00,GALA/USD,0.03512,0.03783,0.03506,0.03661,639097.062388,23397.343454024678
1677888000000,2023-03-04 00:00:00,GALA/USD,0.03741,0.03789,0.03419,0.03512,893801.981125,31390.32557711
1677801600000,2023-03-03 00:00:00,GALA/USD,0.04012,0.04023,0.036,0.03741,1548680.320163,57936.130777297825
1677715200000,2023-03-02 00:00:00,GALA/USD,0.04147,0.04177,0.03901,0.04012,592315.120823,23763.682647418762
1677628800000,2023-03-01 00:00:00,GALA/USD,0.03959,0.042,0.03926,0.04147,748223.676518,31028.835865201458
1677542400000,2023-02-28 00:00:00,GALA/USD,0.04066,0.04115,0.03902,0.03959,2907044.73169,115089.90092760709
1677456000000,2023-02-27 00:00:00,GALA/USD,0.0413,0.0427,0.0395,0.04066,2086585.026391,84840.54717305806
1677369600000,2023-02-26 00:00:00,GALA/USD,0.04027,0.04169,0.03996,0.0413,424053.642489,17513.4154347957
1677283200000,2023-02-25 00:00:00,GALA/USD,0.04125,0.04148,0.0383,0.04027,974371.962657,39237.95893619739
1677196800000,2023-02-24 00:00:00,GALA/USD,0.044,0.04443,0.04031,0.04125,1567789.992896,64671.33720696
1677110400000,2023-02-23 00:00:00,GALA/USD,0.04535,0.04619,0.044,0.044,987590.069308,43453.963049551996
1677024000000,2023-02-22 00:00:00,GALA/USD,0.04639,0.04654,0.04374,0.04535,916778.714445,41575.91470008076
1676937600000,2023-02-21 00:00:00,GALA/USD,0.04831,0.04878,0.04633,0.04639,1101455.440628,51096.517890732925
1676851200000,2023-02-20 00:00:00,GALA/USD,0.04738,0.04922,0.04731,0.04831,884587.396391,42734.41711964921
1676764800000,2023-02-19 00:00:00,GALA/USD,0.04781,0.04938,0.04728,0.04738,1336417.055328,63319.44008144064
1676678400000,2023-02-18 00:00:00,GALA/USD,0.04803,0.04863,0.04734,0.04781,922652.357843,44112.00922847383
1676592000000,2023-02-17 00:00:00,GALA/USD,0.04639,0.04939,0.04639,0.04803,1108466.907646,53239.66557423738
1676505600000,2023-02-16 00:00:00,GALA/USD,0.04971,0.053,0.04638,0.04639,2423258.405738,112414.95744218581
1676419200000,2023-02-15 00:00:00,GALA/USD,0.04411,0.04987,0.04306,0.04971,1496655.329798,74398.73644425857
1676332800000,2023-02-14 00:00:00,GALA/USD,0.04198,0.04428,0.04131,0.04411,555362.019875,24497.018696686253
1676246400000,2023-02-13 00:00:00,GALA/USD,0.04378,0.04412,0.04063,0.04198,4245290.6357,178217.30088668605
1676160000000,2023-02-12 00:00:00,GALA/USD,0.04566,0.0458,0.04348,0.04378,863188.137206,37790.37664687868
1676073600000,2023-02-11 00:00:00,GALA/USD,0.04424,0.04688,0.04338,0.04566,1885422.579151,86088.39496403465
1675987200000,2023-02-10 00:00:00,GALA/USD,0.04443,0.047,0.0437,0.04424,2165194.14361,95788.18891330641
1675900800000,2023-02-09 00:00:00,GALA/USD,0.05209,0.05252,0.04264,0.04443,2531289.105338,112465.17495016735
1675814400000,2023-02-08 00:00:00,GALA/USD,0.05575,0.05717,0.05091,0.05209,2834712.723079,147660.1857451851
1675728000000,2023-02-07 00:00:00,GALA/USD,0.05196,0.05602,0.05144,0.05575,1557155.202668,86811.402548741
1675641600000,2023-02-06 00:00:00,GALA/USD,0.05395,0.05461,0.05144,0.05196,757027.946684,39335.17210970064
1675555200000,2023-02-05 00:00:00,GALA/USD,0.0558,0.05822,0.05231,0.05395,1352406.016564,72962.30459362779
1675468800000,2023-02-04 00:00:00,GALA/USD,0.05616,0.05733,0.05471,0.0558,614238.252769,34274.4945045102
1675382400000,2023-02-03 00:00:00,GALA/USD,0.05394,0.05704,0.0532,0.05616,1646194.814127,92450.30076137233
1675296000000,2023-02-02 00:00:00,GALA/USD,0.0569,0.058,0.05356,0.05394,3336954.064318,179995.30222931292
1675209600000,2023-02-01 00:00:00,GALA/USD,0.05443,0.05849,0.05038,0.0569,3126394.578855,177891.85153684948
1675123200000,2023-01-31 00:00:00,GALA/USD,0.05395,0.0557,0.05284,0.05443,1773468.36083,96529.8828799769
1675036800000,2023-01-30 00:00:00,GALA/USD,0.05926,0.05964,0.05223,0.05395,5509843.787096,297256.0723138292
1674950400000,2023-01-29 00:00:00,GALA/USD,0.05718,0.06057,0.05505,0.05926,2279735.202543,135097.1081026982
1674864000000,2023-01-28 00:00:00,GALA/USD,0.053,0.06281,0.053,0.05718,5332074.87164,304888.04116037517
1674777600000,2023-01-27 00:00:00,GALA/USD,0.04886,0.05445,0.04746,0.053,2941676.795255,155908.87014851498
1674691200000,2023-01-26 00:00:00,GALA/USD,0.04945,0.05161,0.04854,0.04886,1430611.423484,69899.67415142823
1674604800000,2023-01-25 00:00:00,GALA/USD,0.0478,0.05074,0.04601,0.04945,1672392.038553,82699.78630644585
1674518400000,2023-01-24 00:00:00,GALA/USD,0.05295,0.05417,0.04695,0.0478,1462585.564609,69911.58998831021
1674432000000,2023-01-23 00:00:00,GALA/USD,0.0487,0.05637,0.0487,0.05295,1971131.178016,104371.39587594719
1674345600000,2023-01-22 00:00:00,GALA/USD,0.04778,0.05079,0.04687,0.0487,874175.875946,42572.3651585702
1674259200000,2023-01-21 00:00:00,GALA/USD,0.04905,0.05276,0.04768,0.04778,2748786.284711,131337.0086834916
1674172800000,2023-01-20 00:00:00,GALA/USD,0.04566,0.04991,0.04443,0.04905,3295697.232379,161653.94924818998
1674086400000,2023-01-19 00:00:00,GALA/USD,0.0448,0.04664,0.04404,0.04566,1503744.625096,68660.97958188337
1674000000000,2023-01-18 00:00:00,GALA/USD,0.04971,0.05274,0.04203,0.0448,4188091.037681,187626.47848810878
1673913600000,2023-01-17 00:00:00,GALA/USD,0.04682,0.05589,0.04539,0.04971,5432937.854528,270071.34074858687
1673827200000,2023-01-16 00:00:00,GALA/USD,0.04901,0.05017,0.04482,0.04682,2134146.723844,99920.7496103761
1673740800000,2023-01-15 00:00:00,GALA/USD,0.04991,0.05081,0.04532,0.04901,1092004.467723,53519.13896310423
1673654400000,2023-01-14 00:00:00,GALA/USD,0.05051,0.0545,0.0471,0.04991,3999336.954075,199606.90737788324
1673568000000,2023-01-13 00:00:00,GALA/USD,0.04051,0.0533,0.03862,0.05051,7878478.259042,397941.93686421146
1673481600000,2023-01-12 00:00:00,GALA/USD,0.03821,0.04485,0.03819,0.04051,5809165.09747,235329.2780985097
1673395200000,2023-01-11 00:00:00,GALA/USD,0.04185,0.04239,0.03633,0.03821,4594885.912967,175570.5907344691
1673308800000,2023-01-10 00:00:00,GALA/USD,0.04067,0.04668,0.04047,0.04185,4484356.367481,187670.31397907983
1673222400000,2023-01-09 00:00:00,GALA/USD,0.03455,0.05,0.032,0.04067,11572180.569676,470640.5837687229
1673136000000,2023-01-08 00:00:00,GALA/USD,0.0233,0.03895,0.02318,0.03455,5732929.340779,198072.70872391443
1673049600000,2023-01-07 00:00:00,GALA/USD,0.0236,0.02562,0.02313,0.0233,2454630.322225,57192.8865078425
1672963200000,2023-01-06 00:00:00,GALA/USD,0.0181,0.035,0.01806,0.0236,3602172.820707,85011.2785686852
1672876800000,2023-01-05 00:00:00,GALA/USD,0.01797,0.01856,0.01785,0.0181,353790.326249,6403.6049051069
1672804800000,2023-01-04 04:00:00,GALA/USD,0.0183,0.01845,0.01737,0.01845,1029702.940287,18998.019248295153
1672790400000,2023-01-04 00:00:00,GALA/USD,0.0176,0.0185,0.01737,0.01797,1116493.014787,20063.379475722388
1672718400000,2023-01-03 04:00:00,GALA/USD,0.01777,0.0185,0.01719,0.0183,509473.047758,9323.3567739714
1672704000000,2023-01-03 00:00:00,GALA/USD,0.01774,0.01785,0.01719,0.0176,442924.168016,7795.465357081601
1672632000000,2023-01-02 04:00:00,GALA/USD,0.01681,0.01816,0.01676,0.01777,837270.396982,14878.29495437014
1672617600000,2023-01-02 00:00:00,GALA/USD,0.01686,0.01816,0.01635,0.01774,1124241.533655,19944.044807039696
1672545600000,2023-01-01 04:00:00,GALA/USD,0.01666,0.01693,0.01635,0.01681,500405.939245,8411.82383870845
1672531200000,2023-01-01 00:00:00,GALA/USD,0.01662,0.01689,0.01639,0.01686,321096.37378,5413.6848619308
1672459200000,2022-12-31 04:00:00,GALA/USD,0.01635,0.01696,0.01634,0.01666,683277.288615,11383.3996283259
1672444800000,2022-12-31 00:00:00,GALA/USD,0.01646,0.01696,0.01634,0.01662,626092.379041,10405.65533966142
1672372800000,2022-12-30 04:00:00,GALA/USD,0.01617,0.01681,0.01555,0.01635,417425.769408,6824.911329820799
1672358400000,2022-12-30 00:00:00,GALA/USD,0.01619,0.01681,0.01555,0.01646,409543.351191,6741.08356060386
1672286400000,2022-12-29 04:00:00,GALA/USD,0.01668,0.01677,0.01566,0.01617,570777.223311,9229.46770093887
1672272000000,2022-12-29 00:00:00,GALA/USD,0.0169,0.01707,0.01566,0.01619,760970.416547,12320.11104389593
1672200000000,2022-12-28 04:00:00,GALA/USD,0.01741,0.01741,0.01651,0.01668,797195.221386,13297.216292718482
1672185600000,2022-12-28 00:00:00,GALA/USD,0.01786,0.01786,0.01666,0.0169,782572.144983,13225.469250212698
1672113600000,2022-12-27 04:00:00,GALA/USD,0.01832,0.0184,0.01716,0.01741,717850.921459,12497.784542601188
1672099200000,2022-12-27 00:00:00,GALA/USD,0.01831,0.01845,0.0177,0.01786,526536.040682,9403.93368658052
1672027200000,2022-12-26 04:00:00,GALA/USD,0.01868,0.01873,0.01814,0.01832,284170.794389,5206.008953206479
1672012800000,2022-12-26 00:00:00,GALA/USD,0.01846,0.01878,0.01814,0.01831,398932.937415,7304.46208406865
1671940800000,2022-12-25 04:00:00,GALA/USD,0.01879,0.01884,0.01804,0.01868,582041.60112,10872.537108921599
1671926400000,2022-12-25 00:00:00,GALA/USD,0.01872,0.01885,0.01804,0.01846,429781.739685,7933.7709145850995
1671854400000,2022-12-24 04:00:00,GALA/USD,0.01899,0.01904,0.01857,0.01879,243595.930706,4577.167537965741
1671840000000,2022-12-24 00:00:00,GALA/USD,0.01891,0.01908,0.01857,0.01872,295097.321701,5524.22186224272
1671768000000,2022-12-23 04:00:00,GALA/USD,0.01932,0.01933,0.01864,0.01899,437132.529857,8301.14674198443
1671753600000,2022-12-23 00:00:00,GALA/USD,0.019,0.01936,0.01864,0.01891,474773.320232,8977.96348558712
1671681600000,2022-12-22 04:00:00,GALA/USD,0.01915,0.01936,0.01826,0.01932,651130.639318,12579.84395162376
1671667200000,2022-12-22 00:00:00,GALA/USD,0.019,0.01925,0.01826,0.019,901096.131229,17120.826493351
1671595200000,2022-12-21 04:00:00,GALA/USD,0.01911,0.01925,0.01868,0.01915,550577.558558,10543.560246385701
1671580800000,2022-12-21 00:00:00,GALA/USD,0.01953,0.01953,0.01868,0.019,499626.497991,9492.903461829
1671508800000,2022-12-20 04:00:00,GALA/USD,0.01946,0.0202,0.01911,0.01911,524711.59124,10027.2385085964
1671494400000,2022-12-20 00:00:00,GALA/USD,0.01853,0.0202,0.01853,0.01953,555151.230399,10842.10352969247
1671422400000,2022-12-19 04:00:00,GALA/USD,0.0198,0.02029,0.01831,0.01946,823217.465922,16019.81188684212
1671408000000,2022-12-19 00:00:00,GALA/USD,0.02046,0.02072,0.01831,0.01853,948201.718192,17570.17783809776
1671336000000,2022-12-18 04:00:00,GALA/USD,0.02065,0.02083,0.01974,0.0198,458084.657615,9070.076220777
1671321600000,2022-12-18 00:00:00,GALA/USD,0.02076,0.02083,0.02018,0.02046,295166.816097,6039.113057344619
1671249600000,2022-12-17 04:00:00,GALA/USD,0.02053,0.021,0.02016,0.02065,606133.348304,12516.6536424776
1671235200000,2022-12-17 00:00:00,GALA/USD,0.02035,0.021,0.02015,0.02076,986494.47203,20479.6252393428
1671163200000,2022-12-16 04:00:00,GALA/USD,0.02435,0.02435,0.02014,0.02053,1840409.885007,37783.614939193714
1671148800000,2022-12-16 00:00:00,GALA/USD,0.02424,0.02435,0.02014,0.02035,1468771.679892,29889.5036858022
1671076800000,2022-12-15 04:00:00,GALA/USD,0.02421,0.02435,0.02421,0.02435,168941.115993,4113.71617442955
1671062400000,2022-12-15 00:00:00,GALA/USD,0.02444,0.02448,0.024,0.02424,511138.462488,12389.99633070912
1670990400000,2022-12-14 04:00:00,GALA/USD,0.0252,0.02548,0.024,0.02421,737183.111505,17847.20312953605
1670976000000,2022-12-14 00:00:00,GALA/USD,0.02513,0.02548,0.0244,0.02444,925027.674003,22607.67635263332
1670904000000,2022-12-13 04:00:00,GALA/USD,0.0249,0.02555,0.02475,0.0252,778808.577625,19625.97615615
1670889600000,2022-12-13 00:00:00,GALA/USD,0.02524,0.02555,0.02475,0.02513,821630.43615,20647.572860449498
1670817600000,2022-12-12 04:00:00,GALA/USD,0.02459,0.02527,0.02453,0.0249,721406.044356,17963.0105044644
1670803200000,2022-12-12 00:00:00,GALA/USD,0.02554,0.02554,0.02452,0.02524,553768.708629,13977.122205795959
1670731200000,2022-12-11 04:00:00,GALA/USD,0.02576,0.02582,0.02452,0.02459,243293.20648,5982.5799473432
1670716800000,2022-12-11 00:00:00,GALA/USD,0.02553,0.02582,0.02551,0.02554,282504.005683,7215.152305143821
1670644800000,2022-12-10 04:00:00,GALA/USD,0.02556,0.02593,0.02545,0.02576,613968.195258,15815.820709846083
1670630400000,2022-12-10 00:00:00,GALA/USD,0.02576,0.02593,0.02541,0.02553,529863.927388,13527.42606621564
1670558400000,2022-12-09 04:00:00,GALA/USD,0.02621,0.02644,0.02541,0.02556,852653.924193,21793.834302373078
1670544000000,2022-12-09 00:00:00,GALA/USD,0.02644,0.02655,0.0256,0.02576,832731.801377,21451.171203471524
1670472000000,2022-12-08 04:00:00,GALA/USD,0.02582,0.02655,0.02437,0.02621,5237365.496199,137271.3496553758
1670457600000,2022-12-08 00:00:00,GALA/USD,0.02556,0.02655,0.02437,0.02644,5231843.614301,138329.94516211844
1670385600000,2022-12-07 04:00:00,GALA/USD,0.02667,0.02667,0.02536,0.02582,98844.088321,2552.15436044822
1670371200000,2022-12-07 00:00:00,GALA/USD,0.02704,0.02717,0.02537,0.02556,863150.823174,22062.13504032744
1670299200000,2022-12-06 04:00:00,GALA/USD,0.02615,0.028,0.02585,0.02667,853551.90796,22764.229385293198
1670284800000,2022-12-06 00:00:00,GALA/USD,0.02584,0.028,0.02574,0.02704,942794.12495,25493.153138648002
1670212800000,2022-12-05 04:00:00,GALA/USD,0.02538,0.02692,0.02531,0.02615,631351.34137,16509.8375768255
1670198400000,2022-12-05 00:00:00,GALA/USD,0.02522,0.02692,0.02513,0.02584,534101.061897,13801.171439418478
1670126400000,2022-12-04 04:00:00,GALA/USD,0.02507,0.02552,0.02471,0.02538,224712.126835,5703.1937790723005
1670112000000,2022-12-04 00:00:00,GALA/USD,0.02501,0.02522,0.02471,0.02522,222542.539535,5612.5228470727
1670040000000,2022-12-03 04:00:00,GALA/USD,0.02533,0.02555,0.02493,0.02507,661349.644627,16580.03559079889
1670025600000,2022-12-03 00:00:00,GALA/USD,0.0255,0.0258,0.025,0.02501,705661.089762,17648.58385494762
1669953600000,2022-12-02 04:00:00,GALA/USD,0.02521,0.0258,0.025,0.02533,674282.616929,17079.57868681157
1669939200000,2022-12-02 00:00:00,GALA/USD,0.02537,0.02558,0.025,0.0255,609501.153286,15542.279408793
1669867200000,2022-12-01 04:00:00,GALA/USD,0.02567,0.02567,0.0252,0.02521,29369.545669,740.40624631549
1669852800000,2022-12-01 00:00:00,GALA/USD,0.02616,0.02641,0.02536,0.02537,190395.1674,4830.325396938
1669780800000,2022-11-30 04:00:00,GALA/USD,0.0257,0.02776,0.02536,0.02567,540104.569472,13864.484298346239
1669766400000,2022-11-30 00:00:00,GALA/USD,0.02523,0.02776,0.02523,0.02616,515769.424044,13492.52813299104
1669694400000,2022-11-29 04:00:00,GALA/USD,0.02506,0.03112,0.02481,0.0257,1587682.61674,40803.443250218
1669680000000,2022-11-29 00:00:00,GALA/USD,0.02476,0.03112,0.0245,0.02523,1613714.785827,40714.02404641521
1669608000000,2022-11-28 04:00:00,GALA/USD,0.02452,0.02527,0.02407,0.02506,525460.212432,13168.03292354592
1669593600000,2022-11-28 00:00:00,GALA/USD,0.0254,0.02563,0.02404,0.02476,903329.015721,22366.426429251962
1669521600000,2022-11-27 04:00:00,GALA/USD,0.02559,0.02605,0.02404,0.02452,951148.481191,23322.16075880332
1669507200000,2022-11-27 00:00:00,GALA/USD,0.02505,0.02605,0.02504,0.0254,574009.211744,14579.833978297598
1669435200000,2022-11-26 04:00:00,GALA/USD,0.02541,0.02608,0.02488,0.02559,340663.879661,8717.58868052499
1669420800000,2022-11-26 00:00:00,GALA/USD,0.02511,0.02608,0.02488,0.02505,303334.151864,7598.5205041932
1669348800000,2022-11-25 04:00:00,GALA/USD,0.02509,0.02565,0.02457,0.02541,300923.199544,7646.458500413039
1669334400000,2022-11-25 00:00:00,GALA/USD,0.02537,0.02552,0.02455,0.02511,318621.896267,8000.59581526437
1669262400000,2022-11-24 04:00:00,GALA/USD,0.02606,0.02623,0.02455,0.02509,300790.745432,7546.839802888881
1669248000000,2022-11-24 00:00:00,GALA/USD,0.02598,0.02627,0.02507,0.02537,341341.055626,8659.82258123162
1669176000000,2022-11-23 04:00:00,GALA/USD,0.026,0.02627,0.02508,0.02606,1648497.53702,42959.845814741195
