https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SOL,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1658016000000,2022-07-17 00:00:00,SOL/USDT,39.65277748,41.00968309,38.36,38.54222094,84918.45292025,2123.83074139,0,0,0,39.98362546
1657929600000,2022-07-16 00:00:00,SOL/USDT,37.25476327,40.31233169,36.42455461,39.62599997,43290.42824699,1128.6146295,0,0,0,38.35713902
1657843200000,2022-07-15 00:00:00,SOL/USDT,37.09795778,38.92401694,36.58342829,37.42394952,124939.43073598,3299.82145385,0,0,0,37.8624821
1657756800000,2022-07-14 00:00:00,SOL/USDT,34.91055619,37.23790997,33.60497795,37.07401516,118056.76902086,3368.79229896,0,0,0,35.04424094
1657670400000,2022-07-13 00:00:00,SOL/USDT,32.64408279,34.96080983,31.9332327,34.83647893,162433.22995027,4885.65319483,0,0,0,33.24698325
1657584000000,2022-07-12 00:00:00,SOL/USDT,33.35277337,34.52018442,32.69549346,32.69549346,128151.54244315,3831.63741991,0,0,0,33.44563391
1657497600000,2022-07-11 00:00:00,SOL/USDT,36.2927475,36.2927475,33.28440434,33.50838709,114452.26552026,3284.9817545,0,0,0,34.84106581
1657411200000,2022-07-10 00:00:00,SOL/USDT,38.07809998,38.1003731,36.29274749,36.6896751,39687.85104321,1070.29416005,0,0,0,37.08125534
1657324800000,2022-07-09 00:00:00,SOL/USDT,38.41289999,38.83782832,37.70787949,38.09557635,64354.72872542,1675.9756571,0,0,0,38.39836721
1657238400000,2022-07-08 00:00:00,SOL/USDT,38.47314743,39.592,36.5,38.12482928,163000.44182603,4342.70779674,0,0,0,37.53428723
1657152000000,2022-07-07 00:00:00,SOL/USDT,37.03955504,39.17216483,36.47125122,38.49370486,119481.38182314,3189.61338405,0,0,0,37.45951858
1657065600000,2022-07-06 00:00:00,SOL/USDT,35.46113895,37.52131505,34.83800311,36.99267685,253535.7406718,7020.32888723,0,0,0,36.1145104
1656979200000,2022-07-05 00:00:00,SOL/USDT,36.59530825,36.79223728,33.24697109,35.44754701,360120.48308395,10384.31423246,0,0,0,34.67927443
1656892800000,2022-07-04 00:00:00,SOL/USDT,33.41752156,36.90394937,32.50100634,36.882054,242080.24487031,7004.51515627,0,0,0,34.56059976
1656806400000,2022-07-03 00:00:00,SOL/USDT,33.42945863,33.61326202,32.21427509,33.43569941,53666.54342112,1620.35552392,0,0,0,33.1202274
1656720000000,2022-07-02 00:00:00,SOL/USDT,32.80909998,33.99166579,31.88290856,33.42018211,155022.60124666,4719.17410233,0,0,0,32.8495194
1656633600000,2022-07-01 00:00:00,SOL/USDT,33.64991375,35.3012996,31.84097531,32.78103578,267699.24310957,8102.00676745,0,0,0,33.04110337
1656547200000,2022-06-30 00:00:00,SOL/USDT,33.9969,34.14701836,31.02740532,33.72109805,215733.82553133,6716.25937126,0,0,0,32.12112778
1656460800000,2022-06-29 00:00:00,SOL/USDT,35.35969035,36.09031656,33.1,34.01799999,257185.5370703,7408.32153445,0,0,0,34.71576333
1656374400000,2022-06-28 00:00:00,SOL/USDT,38.64129996,39.82309998,35.19,35.3271056,317781.81833997,8531.24033117,0,0,0,37.24919308
1656288000000,2022-06-27 00:00:00,SOL/USDT,39.44309997,41.20182486,38,38.54463269,246633.88126859,6289.50471493,0,0,0,39.21356171
1656201600000,2022-06-26 00:00:00,SOL/USDT,42.08065822,42.38607815,39.26426037,39.35042183,293815.69998893,7202.70591023,0,0,0,40.79240547
1656115200000,2022-06-25 00:00:00,SOL/USDT,41.85351506,42.61949995,39.78725265,42.24970002,293988.19234925,7103.73845314,0,0,0,41.38499668
1656028800000,2022-06-24 00:00:00,SOL/USDT,38.13468172,42.87600439,37.67847994,41.89899444,312067.68585551,7639.4241858,0,0,0,40.8496345
1655942400000,2022-06-23 00:00:00,SOL/USDT,34.34619993,38.28154789,34.34619993,38.13468167,268636.40345921,7355.75233189,0,0,0,36.52058842
1655856000000,2022-06-22 00:00:00,SOL/USDT,36.16779998,36.78329998,33.7026591,34.22949999,374767.63300378,10661.7928341,0,0,0,35.15052663
1655769600000,2022-06-21 00:00:00,SOL/USDT,35.29673634,39.09126266,33.5,36.39069999,319664.36123508,8632.64742234,0,0,0,37.02970196
1655683200000,2022-06-20 00:00:00,SOL/USDT,34.092,36.65,31.76320001,35.41709999,115338.83508637,3364.38826764,0,0,0,34.28226052
1655596800000,2022-06-19 00:00:00,SOL/USDT,32.0427995,35.32179998,28.769639,34.05079999,169095.56199895,5337.52448026,0,0,0,31.68052205
1655510400000,2022-06-18 00:00:00,SOL/USDT,30.72479984,32,27.31276032,31.80109999,260501.3020305,8888.01453568,0,0,0,29.30927947
1655424000000,2022-06-17 00:00:00,SOL/USDT,30.15029999,32.03529993,29.407925,30.86320004,326569.56756815,10545.18690172,0,0,0,30.9685898
1655337600000,2022-06-16 00:00:00,SOL/USDT,34.66530001,35.99777,29.64680003,30.0381362,464993.49929932,14515.56117713,0,0,0,32.03413864
1655251200000,2022-06-15 00:00:00,SOL/USDT,29.42510001,34.71669989,26.82212395,34.67759999,481377.47119191,16005.18666163,0,0,0,30.07634221
1655164800000,2022-06-14 00:00:00,SOL/USDT,28.35000002,32.07207183,25.9629742,29.53080001,517326.83013318,17695.88064998,0,0,0,29.23430827
1655078400000,2022-06-13 00:00:00,SOL/USDT,30.79749999,31.01444177,26.18720653,28.6101,684840.679636,24400.84764661,0,0,0,28.06626595
1654992000000,2022-06-12 00:00:00,SOL/USDT,33.89523418,34.31353739,30.63868347,30.63868347,337056.55578466,10348.47926907,0,0,0,32.57063642
1654905600000,2022-06-11 00:00:00,SOL/USDT,37.13845234,37.90763819,33.36382918,33.89839888,229908.75766467,6513.30841833,0,0,0,35.29830662
1654819200000,2022-06-10 00:00:00,SOL/USDT,39.86385996,40.83679077,36.90648437,37.10459952,310999.93603611,8100.92555933,0,0,0,38.39066706
1654732800000,2022-06-09 00:00:00,SOL/USDT,38.78044903,42.01299999,38.5,39.9525073,224594.52513846,5606.08230155,0,0,0,40.06265214
1654646400000,2022-06-08 00:00:00,SOL/USDT,39.15233754,40.60716141,38.35661157,38.80458222,115236.72482924,2940.44973165,0,0,0,39.19016998
1654560000000,2022-06-07 00:00:00,SOL/USDT,42.47006895,42.47006895,37.64593406,39.87491893,46833.3432963,1195.83373808,0,0,0,39.16375814
1654473600000,2022-06-06 00:00:00,SOL/USDT,38.65010973,44.5124451,38.65010973,42.56536905,20008.92772078,479.55474718,0,0,0,41.72396965
1654387200000,2022-06-05 00:00:00,SOL/USDT,39.35758772,40.02461854,38.17657102,38.85706566,15236.01863885,387.33158322,0,0,0,39.33585408
1654300800000,2022-06-04 00:00:00,SOL/USDT,38.26764327,39.27685139,35.93103308,38.94896369,18325.4853073,489.90222089,0,0,0,37.40641402
1654214400000,2022-06-03 00:00:00,SOL/USDT,40.65500003,41.45750495,37.86966939,38.12003568,15137.28453589,387.09625521,0,0,0,39.10470414
1654128000000,2022-06-02 00:00:00,SOL/USDT,40.12661912,41.24081883,38.19681509,41.13741456,29098.12705672,728.35725313,0,0,0,39.95034982
1654041600000,2022-06-01 00:00:00,SOL/USDT,45.727,45.97896853,39.8,40.2442594,37111.58359551,878.96740489,0,0,0,42.22179729
1653955200000,2022-05-31 00:00:00,SOL/USDT,47.84589902,48.04537325,44.8296,46.04845856,46062.73125564,989.00589218,0,0,0,46.5747794
1653868800000,2022-05-30 00:00:00,SOL/USDT,44.62673386,48.2070971,44.62673386,47.32915832,115988.1897692,2489.58532699,0,0,0,46.58936109
1653782400000,2022-05-29 00:00:00,SOL/USDT,44.18488502,45.52373121,41.88316265,44.89877002,201118.61337576,4603.62388976,0,0,0,43.68702096
1653696000000,2022-05-28 00:00:00,SOL/USDT,41.21204,44.62673387,40.5,44.62673387,34903.91075401,840.23981948,0,0,0,41.54041494
1653609600000,2022-05-27 00:00:00,SOL/USDT,43.50154888,43.65677156,40.18254988,40.7999196,87145.38062779,2096.40543263,0,0,0,41.56895382
1653523200000,2022-05-26 00:00:00,SOL/USDT,48.45475,48.45475,41.87587481,44.05785163,175245.11328574,3821.53437868,0,0,0,45.85726462
1653436800000,2022-05-25 00:00:00,SOL/USDT,49.70607415,50.484749,47.67736566,47.975,68813.08417051,1394.00982502,0,0,0,49.36341404
1653350400000,2022-05-24 00:00:00,SOL/USDT,48.97967579,50.8137,47.67736566,49.70705779,65962.78790976,1330.98807193,0,0,0,49.559263
1653264000000,2022-05-23 00:00:00,SOL/USDT,52.53463225,54.66774899,48.84787363,49.13206646,35200.78313347,671.63341763,0,0,0,52.41070829
1653177600000,2022-05-22 00:00:00,SOL/USDT,50.58809665,53.128957,49.68756925,52.78883406,43350.40495108,843.32156063,0,0,0,51.40435982
1653091200000,2022-05-21 00:00:00,SOL/USDT,49.69579949,50.98959649,48.93171983,50.53509329,14840.60692675,296.4414313,0,0,0,50.06252621
1653004800000,2022-05-20 00:00:00,SOL/USDT,52.01448738,53.5415972,47.98914131,49.70848988,53178.67116617,1045.12316596,0,0,0,50.88268339
1652918400000,2022-05-19 00:00:00,SOL/USDT,49.88017574,53.95847783,48.32719649,52.4497608,35197.85668822,686.96105768,0,0,0,51.237048
1652832000000,2022-05-18 00:00:00,SOL/USDT,57.37002707,57.68871792,49.83594659,49.83594659,56733.47299052,1078.43424465,0,0,0,52.60726212
1652745600000,2022-05-17 00:00:00,SOL/USDT,54.12648413,58.09155127,53.33,57.4563536,67719.57754035,1207.40540145,0,0,0,56.08685985
1652659200000,2022-05-16 00:00:00,SOL/USDT,58.74817512,58.74817512,52.0661345,53.59057836,42150.3173941,772.44207446,0,0,0,54.56760938
1652572800000,2022-05-15 00:00:00,SOL/USDT,52.25070001,58.78,49.9849,58.78,92776.7504432,1731.4266586,0,0,0,53.58399097
1652486400000,2022-05-14 00:00:00,SOL/USDT,49.26234995,53.48704611,46.43423187,52.53546254,58786.86250637,1175.30209185,0,0,0,50.01851261
1652400000000,2022-05-13 00:00:00,SOL/USDT,52.45816836,59.79999993,48.54039998,48.90265607,52051.61530753,980.1375704,0,0,0,53.10643819
1652313600000,2022-05-12 00:00:00,SOL/USDT,53.66,65.49999999,48.1,48.1,56934.43420828,1004.70301916,0,0,0,56.66792387
1652227200000,2022-05-11 00:00:00,SOL/USDT,66.8304,68.32186591,45,51.89209901,166350.61150615,2904.83531631,0,0,0,57.26679601
1652140800000,2022-05-10 00:00:00,SOL/USDT,62.41740476,74,60.2921324,66.77865657,438769.28715941,6524.66627054,0,0,0,67.24777467
1652054400000,2022-05-09 00:00:00,SOL/USDT,75.99082558,76.95698485,62.03977372,62.03977372,953519.24701811,13582.59642277,0,0,0,70.20154448
1651968000000,2022-05-08 00:00:00,SOL/USDT,78.95855199,79.27022492,73.9435913,75.3956172,319717.86031267,4171.97303697,0,0,0,76.63468998
1651881600000,2022-05-07 00:00:00,SOL/USDT,81.55489183,82.17585932,77.06880112,79.03585257,217980.37274472,2722.85122744,0,0,0,80.05592466
1651795200000,2022-05-06 00:00:00,SOL/USDT,84.37066975,84.42206092,80.05857558,81.73298607,319204.36263353,3896.03014923,0,0,0,81.93067055
1651708800000,2022-05-05 00:00:00,SOL/USDT,92.83846156,94.9605251,81.5624594,84.51212523,240917.5797428,2771.54435593,0,0,0,86.92539205
1651622400000,2022-05-04 00:00:00,SOL/USDT,85.71675764,92.86610304,85.56496818,92.72215407,112676.90436353,1269.93151348,0,0,0,88.72675665
1651536000000,2022-05-03 00:00:00,SOL/USDT,87.17553663,88.61062394,84.80573266,85.57901816,114421.07432979,1311.54299467,0,0,0,87.24157331
1651449600000,2022-05-02 00:00:00,SOL/USDT,90.37595436,90.701837,85.14067585,87.381504,157273.1973248,1786.01016319,0,0,0,88.05839998
1651363200000,2022-05-01 00:00:00,SOL/USDT,84.67509771,93.00264164,84.28824603,89.76294195,407121.13747745,4587.98365533,0,0,0,88.73639665
1651276800000,2022-04-30 00:00:00,SOL/USDT,93.98214036,94.70530814,81.95321985,85.22264909,355258.12245082,3961.30697852,0,0,0,89.68204796
1651190400000,2022-04-29 00:00:00,SOL/USDT,98.41988624,98.6353271,92.4500715,93.86580777,257597.66004642,2690.15482741,0,0,0,95.75570053
1651104000000,2022-04-28 00:00:00,SOL/USDT,98.33903655,100.43958592,96.49527391,98.36029709,269805.60377254,2734.54675049,0,0,0,98.66556632
1651017600000,2022-04-27 00:00:00,SOL/USDT,95.6312962,100.66114802,94.97266763,98.43917788,173181.96551192,1766.12474389,0,0,0,98.05760669
1650931200000,2022-04-26 00:00:00,SOL/USDT,101.22589397,101.87214083,94.76275556,95.77499818,305380.11576283,3103.04111021,0,0,0,98.41317111
1650844800000,2022-04-25 00:00:00,SOL/USDT,99.3197374,101.51754032,94.49549075,101.08776837,301679.55170424,3102.69249498,0,0,0,97.23153428
1650758400000,2022-04-24 00:00:00,SOL/USDT,100.8280088,102.27780352,98.83980841,99.14863614,127193.65302172,1266.42014387,0,0,0,100.43558896
1650672000000,2022-04-23 00:00:00,SOL/USDT,100.91686965,102.87604778,98.3718772,100.5,104298.33997455,1031.90445832,0,0,0,101.07364023
1650585600000,2022-04-22 00:00:00,SOL/USDT,101.92527222,104,99.33226086,100.65214737,375603.80055405,3689.47542419,0,0,0,101.80412046
1650499200000,2022-04-21 00:00:00,SOL/USDT,105.59291898,109.88373878,100,101.77428318,303006.71602463,2843.80411119,0,0,0,106.54978478
1650412800000,2022-04-20 00:00:00,SOL/USDT,108.42593572,110.76280868,104.39376844,105.55220588,237697.17019224,2204.11852563,0,0,0,107.84228136
1650326400000,2022-04-19 00:00:00,SOL/USDT,102.49288434,109,101.01,108.57915182,238382.06163462,2254.03453894,0,0,0,105.75794537
1650240000000,2022-04-18 00:00:00,SOL/USDT,100.11213314,102.58930152,94.4907,102.22406667,204678.64181173,2065.17502573,0,0,0,99.10958599
1650153600000,2022-04-17 00:00:00,SOL/USDT,101.84831336,105.38803299,99.67235557,100.61580148,108856.27805607,1054.50697894,0,0,0,103.22954729
1650067200000,2022-04-16 00:00:00,SOL/USDT,101.40861835,103.25017547,100.797,102.0765823,92929.08547772,910.46542196,0,0,0,102.06767136
1649980800000,2022-04-15 00:00:00,SOL/USDT,100.73259282,102.802455,99.62092469,100.91594603,113169.78140543,1114.99703051,0,0,0,101.4978321
1649894400000,2022-04-14 00:00:00,SOL/USDT,104.85,107.52072997,99,100.6265839,283688.38140898,2718.68380503,0,0,0,104.34769239
1649808000000,2022-04-13 00:00:00,SOL/USDT,103.62248068,105.87648553,100.10464109,104.81355305,262660.55468057,2538.40134903,0,0,0,103.47479321
1649721600000,2022-04-12 00:00:00,SOL/USDT,99.9071856,109.13095498,98.58964257,103.40901348,238644.47350054,2277.6226059,0,0,0,104.77788237
1649635200000,2022-04-11 00:00:00,SOL/USDT,111.17292628,111.75571522,98.237553,99.3179246,297214.5331906,2864.6488213,0,0,0,103.75251967
1649548800000,2022-04-10 00:00:00,SOL/USDT,112.47369357,115.92697511,109.88373878,110.6496102,176974.88424134,1572.01367097,0,0,0,112.57846385
1649462400000,2022-04-09 00:00:00,SOL/USDT,110.03146104,113.44243926,108.43504288,112.98122461,82639.05750987,748.5123288,0,0,0,110.40440394
1649376000000,2022-04-08 00:00:00,SOL/USDT,118.3248,122.3586,108.14647382,109.96131303,389908.60859723,3300.75111006,0,0,0,118.12723698
1649289600000,2022-04-07 00:00:00,SOL/USDT,113.20847599,119.82114614,111,118.41025039,247456.53600577,2144.2987669,0,0,0,115.40207914
1649203200000,2022-04-06 00:00:00,SOL/USDT,126.64062469,127.2750781,112.175,112.4085235,513672.1875318,4270.14547023,0,0,0,120.29383802
1649116800000,2022-04-05 00:00:00,SOL/USDT,131.86110331,136.52656343,126.3924,126.56960277,284103.63200196,2160.45967679,0,0,0,131.50147399
1649030400000,2022-04-04 00:00:00,SOL/USDT,135.93550034,138.05771197,126,132.22247299,327343.52073908,2484.1422258,0,0,0,131.77326054
1648944000000,2022-04-03 00:00:00,SOL/USDT,132.27335483,140.6727324,130.82282308,136.89133738,228434.8301909,1709.02414852,0,0,0,133.66389842
1648857600000,2022-04-02 00:00:00,SOL/USDT,133.28750727,143.19935112,131.86110331,132.17060538,206686.79048125,1511.00368125,0,0,0,136.7877478
1648771200000,2022-04-01 00:00:00,SOL/USDT,122.67222743,138.15456763,117.67904534,133.85898696,716482.60536945,5636.24912699,0,0,0,127.12046419
1648684800000,2022-03-31 00:00:00,SOL/USDT,120.25321102,129.31074226,119.94973173,122.15845668,700947.77681151,5612.77641592,0,0,0,124.88432192
1648598400000,2022-03-30 00:00:00,SOL/USDT,110.76280869,125.10498939,107.28816847,120.6114356,643000.23988994,5484.78108603,0,0,0,117.23352852
1648512000000,2022-03-29 00:00:00,SOL/USDT,105.59193955,115.61450263,105.59193955,111.89823458,460667.25159309,4101.67286242,0,0,0,112.31204121
1648425600000,2022-03-28 00:00:00,SOL/USDT,107.00064042,113.7,105.25306342,105.92678417,344561.34349304,3148.57998626,0,0,0,109.43388606
1648339200000,2022-03-27 00:00:00,SOL/USDT,101.56196319,107.156194,99.04024631,107.10878079,174923.67307127,1709.21618537,0,0,0,102.34145602
1648252800000,2022-03-26 00:00:00,SOL/USDT,98.75543475,103.24411998,97.86487283,102.05661269,80144.87482324,788.15130761,0,0,0,101.6871685
1648166400000,2022-03-25 00:00:00,SOL/USDT,101.66919267,104.89873471,97.16148072,98.6271016,174838.34853956,1709.92087276,0,0,0,102.24937967
1648080000000,2022-03-24 00:00:00,SOL/USDT,95.0902,103.62290841,93.74709161,102.39089665,240921.48707819,2407.43589062,0,0,0,100.07389522
1647993600000,2022-03-23 00:00:00,SOL/USDT,90.39455237,96.1661233,89.34972956,94.89399148,123529.83720909,1324.39162577,0,0,0,93.2728921
1647907200000,2022-03-22 00:00:00,SOL/USDT,88.20056888,93.85417347,88,90.41748465,139065.1997714,1521.75467818,0,0,0,91.38476902
1647820800000,2022-03-21 00:00:00,SOL/USDT,88.54558755,91.053001,87,88.51157794,122193.63718029,1370.21851061,0,0,0,89.17821225
1647734400000,2022-03-20 00:00:00,SOL/USDT,92.12767436,92.12767436,87.9981181,89.19940927,94980.15679917,1065.5127239,0,0,0,89.14033091
1647648000000,2022-03-19 00:00:00,SOL/USDT,90,94.51151162,89.34972956,92.27582344,123091.17655046,1339.0685377,0,0,0,91.92298458
1647561600000,2022-03-18 00:00:00,SOL/USDT,87.5,92.06723748,84.56858487,89.85355574,206748.74075147,2340.26303046,0,0,0,88.34423227
1647475200000,2022-03-17 00:00:00,SOL/USDT,87.96629179,90.84778427,86.91188133,87.73571508,208232.40947627,2341.20710298,0,0,0,88.94232774
1647388800000,2022-03-16 00:00:00,SOL/USDT,82.67148534,87.81296508,81.67598386,87.7701969,230552.6642729,2742.96873835,0,0,0,84.05223911
1647302400000,2022-03-15 00:00:00,SOL/USDT,80.97720516,85.91575302,78.95092786,83.15286917,72927.95362984,883.16210744,0,0,0,82.57595408
1647216000000,2022-03-14 00:00:00,SOL/USDT,78.73631695,82,78.24036951,80.90955322,59888.2432319,744.25206111,0,0,0,80.46768878
1647129600000,2022-03-13 00:00:00,SOL/USDT,81.59257425,83.1626292,77.89547045,78.63248558,68700.09929266,852.3973642,0,0,0,80.59633004
1647043200000,2022-03-12 00:00:00,SOL/USDT,81.81,82.60169628,80.66053454,81.85690777,12515.34858301,153.29889163,0,0,0,81.64017658
1646956800000,2022-03-11 00:00:00,SOL/USDT,82.95195684,84.10884263,80.14111549,80.99139594,99994.17813163,1219.2026659,0,0,0,82.01604288
1646870400000,2022-03-10 00:00:00,SOL/USDT,88.23647404,88.23647404,80.837358,83.40731939,153804.64353601,1864.14251601,0,0,0,82.50691254
1646784000000,2022-03-09 00:00:00,SOL/USDT,82.28677059,89.60372729,82.07653025,88.17210984,227287.04122153,2599.69809056,0,0,0,87.42824485
1646697600000,2022-03-08 00:00:00,SOL/USDT,81.62283,85,81.5,82.328401,227058.75803246,2730.8229109,0,0,0,83.14664313
1646611200000,2022-03-07 00:00:00,SOL/USDT,84.62734324,86.47928265,80,81.99113892,223162.77849715,2699.08941538,0,0,0,82.6807653
1646524800000,2022-03-06 00:00:00,SOL/USDT,89.6182893,89.6182893,84.23977608,84.25114219,185705.92471767,2137.62332883,0,0,0,86.87495229
1646438400000,2022-03-05 00:00:00,SOL/USDT,88,91,86,89.55914314,77243.4971292,872.10183643,0,0,0,88.57164828
1646352000000,2022-03-04 00:00:00,SOL/USDT,95.70771703,95.71048928,87.02563513,88.10748756,245188.07031082,2692.66739163,0,0,0,91.05768914
1646265600000,2022-03-03 00:00:00,SOL/USDT,100.77996583,101.6194772,93.6735785,95.58646273,192471.64604335,1957.58734155,0,0,0,98.32084727
1646179200000,2022-03-02 00:00:00,SOL/USDT,98.09228296,106.3274029,96.91709572,100.57368429,434009.88466715,4247.46304667,0,0,0,102.18096776
1646092800000,2022-03-01 00:00:00,SOL/USDT,99.9468575,101.93367714,94.48552503,98.68888251,191167.79832662,1941.36777234,0,0,0,98.47067673
1646006400000,2022-02-28 00:00:00,SOL/USDT,85.6434883,102.71560239,84.82407882,99.86355965,293966.51055562,3119.16917298,0,0,0,94.24513203
1645920000000,2022-02-27 00:00:00,SOL/USDT,89.810145,92.08972694,84.1832685,85.56548648,211423.79372254,2396.12312152,0,0,0,88.23578046
1645833600000,2022-02-26 00:00:00,SOL/USDT,92.90336779,95,89.34972956,89.81014496,80008.29991391,869.7113118,0,0,0,91.9940891
1645747200000,2022-02-25 00:00:00,SOL/USDT,89.60281128,94.93,87.20613503,92.13646079,120281.56814493,1330.88254373,0,0,0,90.37729791
1645660800000,2022-02-24 00:00:00,SOL/USDT,84.25448093,93.56390148,75.46151339,89.21470665,385591.04708624,4600.1687708,0,0,0,83.82106533
1645574400000,2022-02-23 00:00:00,SOL/USDT,86.46951672,93.1181,84.73715554,84.73715554,192559.82178327,2172.21283206,0,0,0,88.64684847
1645488000000,2022-02-22 00:00:00,SOL/USDT,83.00561323,87.26338668,81.12155649,86.28227412,208896.10630505,2475.6220902,0,0,0,84.381258
1645401600000,2022-02-21 00:00:00,SOL/USDT,91.06995621,95.92,82.727,82.727,281252.526388,3182.86708067,0,0,0,88.36452143
1645315200000,2022-02-20 00:00:00,SOL/USDT,90.82861729,93.74709161,85.6434883,90.57276279,152207.8668344,1704.09261228,0,0,0,89.31901103
1645228800000,2022-02-19 00:00:00,SOL/USDT,90.83754596,92.56414252,88.78795073,91.23863234,68880.78855614,763.11699423,0,0,0,90.2624225
1645142400000,2022-02-18 00:00:00,SOL/USDT,93.21253138,96.19764828,89.34971553,89.94684807,87426.09929038,946.22813766,0,0,0,92.3943136
1645056000000,2022-02-17 00:00:00,SOL/USDT,102.06812475,102.76835827,92.32859296,93.28778026,169240.89211691,1726.84456074,0,0,0,98.00586339
1644969600000,2022-02-16 00:00:00,SOL/USDT,105.27121,105.27121,98.5,101.66919267,100146.99748331,984.54617569,0,0,0,101.71894417
1644883200000,2022-02-15 00:00:00,SOL/USDT,96.46883331,105.62435151,96.46883331,105.62435151,179419.82077423,1767.62759892,0,0,0,101.50317911
1644796800000,2022-02-14 00:00:00,SOL/USDT,92.75190507,97.84142756,91,96.54597662,87260.41679005,931.28437909,0,0,0,93.69900188
1644710400000,2022-02-13 00:00:00,SOL/USDT,95.56969847,97.1958,91.63987329,93.03045333,68004.32590053,715.39559588,0,0,0,95.05835134
1644624000000,2022-02-12 00:00:00,SOL/USDT,95.58412935,99.65,92.93433431,95.63694032,200869.55910423,2094.5374857,0,0,0,95.90163006
1644537600000,2022-02-11 00:00:00,SOL/USDT,105.7144636,108.14627815,95.2555063,96.42263734,127742.10324434,1263.25074677,0,0,0,101.12173182
1644451200000,2022-02-10 00:00:00,SOL/USDT,114.16149702,114.16149702,106.06255674,106.17082256,49449.24478552,448.64780979,0,0,0,110.21840228
1644364800000,2022-02-09 00:00:00,SOL/USDT,117.63435112,120.02956087,113.90329528,114.51318505,0,0,0,0,0,117.96100715
1644278400000,2022-02-08 00:00:00,SOL/USDT,117.63435112,120.02956087,113.90329528,114.51318505,57337.57898407,486.07230785,0,0,0,117.96100715
1644192000000,2022-02-07 00:00:00,SOL/USDT,115.45775264,121.8,112.944,117.47705397,122951.20055663,1036.7168284,0,0,0,118.59670566
1644105600000,2022-02-06 00:00:00,SOL/USDT,114.80225147,115.88565175,111.65895038,115.37743394,75400.35044346,663.97423042,0,0,0,113.55915182
1644019200000,2022-02-05 00:00:00,SOL/USDT,112.59270037,118.52822582,110.45594865,113.61266566,183546.56078955,1600.88317337,0,0,0,114.65331377
1643932800000,2022-02-04 00:00:00,SOL/USDT,101.5162787,112.587786,101.01265401,112.50316995,359216.56872826,3341.96403581,0,0,0,107.48666499
1643846400000,2022-02-03 00:00:00,SOL/USDT,102.03102469,102.39907611,94.1503945,102.03298385,229336.43507684,2353.16592426,0,0,0,97.45867586
1643760000000,2022-02-02 00:00:00,SOL/USDT,110.0735917,112.10892901,97.0323524,102.03298385,205413.27225848,1945.87862648,0,0,0,105.56325017
1643673600000,2022-02-01 00:00:00,SOL/USDT,99.17539999,113.58747755,99.17539999,111.00415464,250443.7733447,2319.79674329,0,0,0,107.95936069
1643587200000,2022-01-31 00:00:00,SOL/USDT,93.50234043,100.25900125,89.51990001,99.72794923,122739.70164394,1301.91597077,0,0,0,94.2762086
1643500800000,2022-01-30 00:00:00,SOL/USDT,95.89787695,96.9507,91.5,93.35329901,115373.18434897,1224.36851925,0,0,0,94.23076674
1643414400000,2022-01-29 00:00:00,SOL/USDT,91.15052001,98.79542127,90.65572755,96.21946393,125954.92815086,1322.57456115,0,0,0,95.23465205
1643328000000,2022-01-28 00:00:00,SOL/USDT,89.91663536,93.4206264,87.37861186,91.30468808,376040.22422592,4158.51357724,0,0,0,90.42659528
1643241600000,2022-01-27 00:00:00,SOL/USDT,91.79662196,94.69819401,85.44456958,89.1749652,313649.70864665,3488.52543968,0,0,0,89.90896413
1643155200000,2022-01-26 00:00:00,SOL/USDT,93.6372,103.537484,89.30350083,92.70872028,433922.04144088,4524.76691521,0,0,0,95.89931361
1643068800000,2022-01-25 00:00:00,SOL/USDT,101.13396,101.13396,90.6181,94.95964754,128212.52164377,1343.17462012,0,0,0,95.45484237
1642982400000,2022-01-24 00:00:00,SOL/USDT,114.62675716,114.62675716,83.9139,92.3756811,21024.11756633,247.12654633,0,0,0,85.07429848
1642896000000,2022-01-23 00:00:00,SOL/USDT,112.11271708,113.84534738,110.333,112,0,0,0,0,0,111.80324715
1642809600000,2022-01-22 00:00:00,SOL/USDT,112.11271708,113.84534738,110.333,112,5390.83305437,48.21714209,0,0,0,111.80324715
1642723200000,2022-01-21 00:00:00,SOL/USDT,127.96043183,128.45845529,106.33992401,112.31697955,723915.47348245,6213.19194619,0,0,0,116.51265239
1642636800000,2022-01-20 00:00:00,SOL/USDT,135.99667781,143.7,126.19522704,127.82374426,407592.63952621,2982.68979796,0,0,0,136.6527085
1642550400000,2022-01-19 00:00:00,SOL/USDT,141.147,142.54010147,133,135.25682071,312580.79059036,2293.26363244,0,0,0,136.303906
1642464000000,2022-01-18 00:00:00,SOL/USDT,164.55864972,164.99999999,135.76838152,141.44848852,253412.59224329,1776.60841161,0,0,0,142.63840618
1642377600000,2022-01-17 00:00:00,SOL/USDT,167.23173162,167.98919759,160.06582904,163.86221782,28196.19826711,170.34456665,0,0,0,165.52449439
1642291200000,2022-01-16 00:00:00,SOL/USDT,164.5,167.98919759,158.583813,167.98919759,12477.39602891,75.74026634,0,0,0,164.73926791
1642204800000,2022-01-15 00:00:00,SOL/USDT,158.583813,168.16951745,158.583813,164.5,10127.18801315,62.7337428,0,0,0,161.43127384
