https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ATOM,Volume USD
1640390400,2021-12-25,ATOM/USD,26.8615,29.6644,26.7134,29.6644,8915.744469,264480.2102262036
1640304000,2021-12-24,ATOM/USD,28.3583,29.6977,26.8438,26.8616,6650.548903,178644.3844128248
1640217600,2021-12-23,ATOM/USD,27.3408,28.8449,26.5355,28.3716,13083.679066,371204.9089889256
1640131200,2021-12-22,ATOM/USD,23.5953,28.5107,23.4266,27.3225,19246.634198,525866.162874855
1640044800,2021-12-21,ATOM/USD,21.5616,23.6311,21.5589,23.5795,4133.678033,97470.0611791235
1639958400,2021-12-20,ATOM/USD,22.186,22.3914,20.824,21.5716,5328.678743,114948.12637249881
1639872000,2021-12-19,ATOM/USD,23.1456,23.6506,22.1282,22.1886,5449.113173,120908.1925504278
1639785600,2021-12-18,ATOM/USD,21.2317,23.2052,21.0006,23.1551,5617.910045,130083.2688829795
1639699200,2021-12-17,ATOM/USD,21.7802,22.0084,20.5,21.2456,7537.806012,160145.21140854718
1639612800,2021-12-16,ATOM/USD,22.3385,23.4452,21.685,21.7659,5530.370187,120373.4844532233
1639526400,2021-12-15,ATOM/USD,21.789,22.8051,20.3572,22.3236,10501.150937,234423.4930572132
1639440000,2021-12-14,ATOM/USD,21.7651,22.0818,21.0678,21.7841,7478.151496,162904.8000040136
1639353600,2021-12-13,ATOM/USD,24.5433,24.8884,21.1987,21.7662,9409.591657,204811.05392459343
1639267200,2021-12-12,ATOM/USD,24.3747,25.1637,23.5659,24.5548,6279.537748,154192.79349459038
1639180800,2021-12-11,ATOM/USD,22.5899,24.7778,22.0785,24.3714,9774.77353,238224.91560904201
1639094400,2021-12-10,ATOM/USD,22.5351,23.8772,21.9786,22.6051,11305.679665,255566.01939529149
1639008000,2021-12-09,ATOM/USD,25.2834,25.5592,22.533,22.533,9953.422849,224280.47705651703
1638921600,2021-12-08,ATOM/USD,24.3122,25.9329,23.0,25.2952,11387.658604,288053.1019199008
1638835200,2021-12-07,ATOM/USD,24.4169,25.4117,23.8821,24.3008,10878.625172,264359.2945797376
1638748800,2021-12-06,ATOM/USD,24.7082,24.7936,22.1158,24.4005,18994.31335,463470.742896675
1638662400,2021-12-05,ATOM/USD,28.2106,29.3194,23.7757,24.7153,20443.863287,505276.21429719107
1638576000,2021-12-04,ATOM/USD,32.776,32.8633,23.6739,28.2238,51667.120742,1458242.4823980597
1638489600,2021-12-03,ATOM/USD,28.4133,33.5014,27.8082,32.7741,36150.287564,1184793.1396512922
1638403200,2021-12-02,ATOM/USD,26.6956,28.5957,25.8098,28.4208,6452.403044,183382.45643291518
1638316800,2021-12-01,ATOM/USD,27.5966,28.2241,26.4351,26.6777,4859.764152,129647.3301178104
1638230400,2021-11-30,ATOM/USD,28.1265,29.2927,27.1055,27.5951,8661.660645,239019.3916648395
1638144000,2021-11-29,ATOM/USD,27.414,28.3925,26.8014,28.1264,5215.891709,146704.25656401762
1638057600,2021-11-28,ATOM/USD,26.7255,27.5528,24.8241,27.4085,8423.274114,230869.308553569
1637971200,2021-11-27,ATOM/USD,27.0404,28.0019,26.5501,26.7287,4867.285152,130096.20464226241
1637884800,2021-11-26,ATOM/USD,29.7335,30.2247,25.2778,27.0198,27672.059495,747693.513143001
1637798400,2021-11-25,ATOM/USD,29.6643,30.8744,29.3433,29.7139,5758.458206,171106.2512872634
1637712000,2021-11-24,ATOM/USD,32.0932,32.0932,29.2542,29.6842,9271.072254,275204.3630021868
1637625600,2021-11-23,ATOM/USD,32.1152,33.1311,30.7355,32.1176,10545.447168,338694.45396295685
1637539200,2021-11-22,ATOM/USD,30.8944,33.7164,29.0245,32.0937,29312.054022,940732.2681658614
1637452800,2021-11-21,ATOM/USD,29.4827,32.0098,28.3926,30.9116,14957.367906,462356.1737631096
1637366400,2021-11-20,ATOM/USD,28.1111,29.8694,27.8951,29.4826,9430.69606,278041.439658556
1637280000,2021-11-19,ATOM/USD,26.6636,28.4991,26.0938,28.1218,6606.627976,185790.2706154768
1637193600,2021-11-18,ATOM/USD,29.3867,29.7299,25.461,26.6583,18916.533943,504282.63681267685
1637107200,2021-11-17,ATOM/USD,28.3744,29.5792,27.049,29.4031,10876.094502,319790.8942517562
1637020800,2021-11-16,ATOM/USD,31.524,31.524,27.5326,28.3902,16097.197629,457002.6601268358
1636934400,2021-11-15,ATOM/USD,31.845,33.6396,31.3554,31.5452,6344.933445,200152.194509214
1636848000,2021-11-14,ATOM/USD,32.5901,33.1986,31.1926,31.8459,2467.948551,78594.0427602909
1636761600,2021-11-13,ATOM/USD,32.1473,33.1134,32.0059,32.5948,2695.333479,87853.8556813092
1636675200,2021-11-12,ATOM/USD,33.18,33.18,30.7582,32.1258,7191.493249,231032.4738187242
1636588800,2021-11-11,ATOM/USD,32.2,34.0172,32.2,33.18,7250.619405,240575.55185790002
1636502400,2021-11-10,ATOM/USD,35.7845,37.21,29.9116,32.2,21156.545282,681240.7580804001
1636416000,2021-11-09,ATOM/USD,36.6223,37.8832,35.6593,35.7827,7956.694797,284712.0229126119
1636329600,2021-11-08,ATOM/USD,35.5521,36.7668,35.0557,36.6225,9997.405802,366129.993983745
1636243200,2021-11-07,ATOM/USD,36.0129,36.2439,35.4516,35.5646,1428.887054,50817.7965206884
1636156800,2021-11-06,ATOM/USD,36.8291,36.8648,34.3108,36.0225,9943.378205,358185.3413896125
1636070400,2021-11-05,ATOM/USD,37.3898,38.7446,36.4564,36.8395,3608.768798,132945.238133921
1635984000,2021-11-04,ATOM/USD,38.2697,39.0108,36.1286,37.3723,6315.466349,236023.50303473274
1635897600,2021-11-03,ATOM/USD,37.0305,38.4648,35.6241,38.262,9127.506036,349236.63594943203
1635811200,2021-11-02,ATOM/USD,37.3042,38.1881,36.3569,37.0132,4293.944371,158932.62179269717
1635724800,2021-11-01,ATOM/USD,37.1289,37.9189,34.7879,37.318,6847.475686,255534.09765014797
1635638400,2021-10-31,ATOM/USD,37.1479,37.4686,35.3185,37.1363,5802.072969,215467.5223986747
1635552000,2021-10-30,ATOM/USD,39.0119,39.0119,36.2142,37.1439,3395.052726,126105.49894927141
1635465600,2021-10-29,ATOM/USD,37.9088,40.1806,37.9088,38.9824,5396.958526,210386.3960439424
1635379200,2021-10-28,ATOM/USD,36.6381,39.1496,36.12,37.9047,14288.931906,541617.6772173581
1635292800,2021-10-27,ATOM/USD,42.0845,42.0845,35.1823,36.6455,27970.326446,1024986.597776893
1635206400,2021-10-26,ATOM/USD,35.2332,42.0619,35.1176,42.0619,22999.084408,967385.1884608552
1635120000,2021-10-25,ATOM/USD,34.2207,35.4449,34.2207,35.2147,5155.46295,181548.081145365
1635033600,2021-10-24,ATOM/USD,35.6657,35.891,33.55,34.2139,7652.603496,261825.4107517944
1634947200,2021-10-23,ATOM/USD,34.0577,36.98,33.8418,35.6585,11158.408577,397892.1122429545
1634860800,2021-10-22,ATOM/USD,34.383,36.021,33.7,34.0401,15361.975168,522923.1709162369
1634774400,2021-10-21,ATOM/USD,35.9034,36.4912,33.8262,34.4061,18661.172378,642058.1629547058
1634688000,2021-10-20,ATOM/USD,35.0457,36.6216,33.5678,35.8974,10890.512011,390941.0658636714
1634601600,2021-10-19,ATOM/USD,31.8347,35.22,31.5132,35.0527,19471.008405,682511.4163179436
1634515200,2021-10-18,ATOM/USD,32.2826,32.5531,31.2358,31.8348,10073.933763,320701.6665583524
1634428800,2021-10-17,ATOM/USD,33.142,34.1658,31.266,32.2921,8368.939929,270250.6450812609
1634342400,2021-10-16,ATOM/USD,33.0513,34.5169,32.9301,33.1421,9123.117688,302359.2787274648
1634256000,2021-10-15,ATOM/USD,33.7698,34.0447,32.2667,33.0447,11586.946597,382887.1742138859
1634169600,2021-10-14,ATOM/USD,34.5787,35.6029,33.55,33.785,10701.010352,361533.63474231993
1634083200,2021-10-13,ATOM/USD,33.3792,34.8102,31.7261,34.5949,19377.057409,670347.3633586142
1633996800,2021-10-12,ATOM/USD,32.0562,34.2261,30.0,33.3725,29268.938272,976777.6424823201
1633910400,2021-10-11,ATOM/USD,32.4302,34.2967,31.0481,32.0627,14053.390271,450589.6362419917
1633824000,2021-10-10,ATOM/USD,35.1415,35.1415,32.2207,32.4151,11113.24633,360236.991111583
1633737600,2021-10-09,ATOM/USD,34.9454,36.0313,34.6747,35.1651,7897.227719,277706.8024614069
1633651200,2021-10-08,ATOM/USD,36.6961,36.8348,34.8917,34.922,11016.624573,384722.5633383059
1633564800,2021-10-07,ATOM/USD,35.2466,37.8834,33.8628,36.7207,23001.310788,844624.2330529116
1633478400,2021-10-06,ATOM/USD,36.7161,36.7795,33.0782,35.2536,24698.57616,870713.724514176
1633392000,2021-10-05,ATOM/USD,36.7545,38.1615,35.4525,36.7181,15211.080015,558521.9570987715
1633305600,2021-10-04,ATOM/USD,38.4936,38.4936,36.0824,36.7338,17497.863423,642763.0154077974
1633219200,2021-10-03,ATOM/USD,38.5032,39.924,37.8638,38.4982,9920.312748,381914.1842350536
1633132800,2021-10-02,ATOM/USD,37.6911,40.6001,37.282,38.5107,16288.474661,627280.5611273727
1633046400,2021-10-01,ATOM/USD,36.143,38.3246,34.8778,37.6735,17029.732737,641569.6362673694
1632960000,2021-09-30,ATOM/USD,33.8875,36.1905,33.4228,36.1261,19692.898993,711427.6383110173
1632873600,2021-09-29,ATOM/USD,33.6033,36.4946,32.8005,33.8881,27694.003534,938497.1611605454
1632787200,2021-09-28,ATOM/USD,37.205,37.7973,33.3826,33.5907,29656.231876,996173.5880771532
1632700800,2021-09-27,ATOM/USD,39.3487,40.2404,36.5459,37.2122,20719.716926,771026.2501936973
1632614400,2021-09-26,ATOM/USD,39.2285,41.1062,35.5838,39.3301,36763.917898,1445928.5673201298
1632528000,2021-09-25,ATOM/USD,42.3037,42.4819,38.8375,39.2185,20870.600223,818513.6348457255
1632441600,2021-09-24,ATOM/USD,40.7781,43.4941,35.7242,42.3108,47962.371904,2029326.3251557632
1632355200,2021-09-23,ATOM/USD,39.2344,42.2,38.5702,40.778,30127.510695,1228539.63112071
1632268800,2021-09-22,ATOM/USD,30.373,39.4393,29.5955,39.2096,62904.552235,2466462.3313134564
1632182400,2021-09-21,ATOM/USD,33.896,36.8914,29.1968,30.3527,79880.798257,2424597.9052552436
1632096000,2021-09-20,ATOM/USD,43.0835,43.1827,33.3889,33.8737,69195.000315,2343890.6821702155
1632009600,2021-09-19,ATOM/USD,39.5642,43.1113,37.2006,43.0847,26649.129292,1148169.7408070324
1631923200,2021-09-18,ATOM/USD,33.3617,40.0,32.7657,39.5902,29226.419136,1157079.7788780674
1631836800,2021-09-17,ATOM/USD,36.6776,37.7112,32.5592,33.3461,35853.78426,1195583.875312386
1631750400,2021-09-16,ATOM/USD,33.7055,36.6533,31.1667,36.6533,31832.409295,1166762.8476124236
1631664000,2021-09-15,ATOM/USD,33.7453,34.4466,32.5686,33.702,18124.704613,610838.794867326
1631577600,2021-09-14,ATOM/USD,35.2236,36.4873,32.593,33.7335,26859.966569,906080.6822553615
1631491200,2021-09-13,ATOM/USD,33.8517,37.6164,30.34,35.2473,66598.476382,2347416.4765792685
1631404800,2021-09-12,ATOM/USD,27.2181,33.8454,26.0564,33.8395,66721.590023,2257825.2455833084
1631318400,2021-09-11,ATOM/USD,29.1426,30.0,26.779,27.1998,47141.571777,1282241.3240200444
1631232000,2021-09-10,ATOM/USD,26.8082,29.6849,24.6865,29.1426,139623.453582,4068990.458358793
1631145600,2021-09-09,ATOM/USD,20.6682,28.0,20.5542,26.8289,88694.223675,2379568.4575542076
1631059200,2021-09-08,ATOM/USD,21.035,21.8312,18.8274,20.6452,42438.594958,876153.2806269015
1630972800,2021-09-07,ATOM/USD,25.1329,27.0967,18.7758,20.9953,70575.182942,1481747.1384221725
1630886400,2021-09-06,ATOM/USD,25.7514,26.9511,23.778,25.1497,26188.332152,658628.6971231543
1630800000,2021-09-05,ATOM/USD,24.4564,26.2468,23.8729,25.7687,18548.352826,477966.9394673461
1630713600,2021-09-04,ATOM/USD,24.1002,25.3106,23.7876,24.4728,15311.401371,374712.8634722088
1630627200,2021-09-03,ATOM/USD,24.1069,24.8778,23.2029,24.1008,16151.953898,389275.0105049184
1630540800,2021-09-02,ATOM/USD,25.392,25.7,23.5469,24.1022,18483.658759,445496.84014116984
1630454400,2021-09-01,ATOM/USD,22.8509,25.9017,22.1782,25.4128,41142.810789,1045554.0220186993
1630368000,2021-08-31,ATOM/USD,22.1594,25.6298,21.64,22.8615,53029.208367,1212327.2470821706
1630281600,2021-08-30,ATOM/USD,21.1789,23.5842,19.5399,22.1448,46454.623653,1028728.3498709544
1630195200,2021-08-29,ATOM/USD,21.3238,22.3623,20.372,21.1841,27884.497362,590707.9805663442
1630108800,2021-08-28,ATOM/USD,20.4358,21.3692,19.4405,21.328,25666.741092,547420.2540101759
1630022400,2021-08-27,ATOM/USD,17.9495,20.5114,17.3067,20.4263,41962.656644,857141.8134073373
1629936000,2021-08-26,ATOM/USD,20.017,20.2722,17.9593,17.9615,29185.360963,524212.8609369245
1629849600,2021-08-25,ATOM/USD,19.7648,20.8151,18.8657,20.0263,20080.891482,402145.95708597655
1629763200,2021-08-24,ATOM/USD,21.8478,21.9685,19.5914,19.7564,19254.057363,380390.8588863732
1629676800,2021-08-23,ATOM/USD,21.83,23.0251,21.2832,21.8478,29532.785778,645226.3971205885
1629590400,2021-08-22,ATOM/USD,22.1047,24.3145,21.1528,21.8298,32561.146697,710803.3201661706
1629504000,2021-08-21,ATOM/USD,18.8842,23.5153,18.5785,22.117,35768.350117,791088.5995376891
1629417600,2021-08-20,ATOM/USD,18.6728,19.9354,18.4054,18.8873,21723.863089,410305.1193208697
1629331200,2021-08-19,ATOM/USD,17.9687,20.0,17.7976,18.6743,53569.976835,1000381.8184098405
1629244800,2021-08-18,ATOM/USD,15.9935,18.3333,14.9446,17.9808,47211.339887,848897.6602401696
1629158400,2021-08-17,ATOM/USD,15.83,17.4478,15.1011,15.9975,47844.253683,765388.4482937925
1629072000,2021-08-16,ATOM/USD,15.7676,16.5203,15.5139,15.8196,21207.271028,335490.54475454876
1628985600,2021-08-15,ATOM/USD,15.4963,15.7665,14.9244,15.7665,14729.853516,232238.235460014
1628899200,2021-08-14,ATOM/USD,15.208,15.7194,14.7338,15.4859,20757.476338,321448.20282263425
1628812800,2021-08-13,ATOM/USD,14.0374,15.255,13.904,15.2182,14226.245729,216497.8527530678
1628726400,2021-08-12,ATOM/USD,14.5879,15.0372,13.5708,14.0279,24939.474223,349848.45045282174
1628640000,2021-08-11,ATOM/USD,14.0629,15.2908,14.0629,14.6059,19190.804817,280298.9760766203
1628553600,2021-08-10,ATOM/USD,13.6417,14.3237,13.476,14.0694,15840.325623,222863.8773202362
1628467200,2021-08-09,ATOM/USD,13.1307,13.9113,12.6785,13.6354,17315.405657,236102.4822954578
1628380800,2021-08-08,ATOM/USD,13.9049,14.1667,12.984,13.1333,12322.587845,161836.2429447385
1628294400,2021-08-07,ATOM/USD,13.5376,14.1903,13.4936,13.9051,13460.378936,187167.91514297356
1628208000,2021-08-06,ATOM/USD,12.9974,13.8864,12.7594,13.5352,14035.210885,189969.386370652
1628121600,2021-08-05,ATOM/USD,12.798,13.1106,12.4153,12.9887,17136.117434,222575.88851499578
1628035200,2021-08-04,ATOM/USD,12.0881,12.8357,11.9757,12.8039,13341.531696,170823.6376824144
1627948800,2021-08-03,ATOM/USD,12.4809,12.5528,11.8146,12.0986,12887.114838,155916.04757902678
1627862400,2021-08-02,ATOM/USD,12.3507,12.7127,12.129,12.4893,11535.066344,144064.9040901192
1627776000,2021-08-01,ATOM/USD,12.583,13.3769,12.1536,12.3589,18050.700855,223086.80679685948
1627689600,2021-07-31,ATOM/USD,12.0627,12.8766,11.9006,12.5915,10848.598296,136600.125444084
1627603200,2021-07-30,ATOM/USD,11.7668,12.1214,11.4617,12.0625,11593.972545,139852.2938240625
1627516800,2021-07-29,ATOM/USD,11.5564,11.7678,11.3957,11.7579,13315.258766,156559.4810447514
1627430400,2021-07-28,ATOM/USD,11.6845,11.9057,11.4655,11.5575,13501.533275,156043.9708258125
1627344000,2021-07-27,ATOM/USD,11.3933,11.707,11.1651,11.6791,11054.581379,129107.5613834789
1627257600,2021-07-26,ATOM/USD,11.3559,12.2608,11.3559,11.3956,18936.936358,215797.7519612248
1627171200,2021-07-25,ATOM/USD,11.4206,11.5526,11.0182,11.3548,13083.595217,148561.60696999158
1627084800,2021-07-24,ATOM/USD,11.3356,11.6822,11.1054,11.4185,13913.84116,158875.19528546
1626998400,2021-07-23,ATOM/USD,11.3506,11.4643,10.7169,11.3334,18748.014481,212478.74731896535
1626912000,2021-07-22,ATOM/USD,10.4409,11.577,10.2073,11.343,25354.631399,287597.583958857
1626825600,2021-07-21,ATOM/USD,9.471,10.6701,9.2675,10.428,28129.766849,293337.20870137203
1626739200,2021-07-20,ATOM/USD,10.0728,10.1425,9.1153,9.4773,20609.44727,195321.914611971
1626652800,2021-07-19,ATOM/USD,10.9754,11.0294,10.0745,10.0748,9195.494701,92642.7700136348
1626566400,2021-07-18,ATOM/USD,11.0466,11.5094,10.9,10.9828,12956.13733,142294.66506792398
1626480000,2021-07-17,ATOM/USD,11.2174,11.6603,10.8987,11.0517,22741.28684,251329.87976962802
1626393600,2021-07-16,ATOM/USD,11.3793,13.1422,11.1273,11.2182,36722.852097,411964.2993945654
1626307200,2021-07-15,ATOM/USD,11.7413,11.9838,10.8209,11.3717,11923.284117,135588.0099932889
1626220800,2021-07-14,ATOM/USD,12.1474,12.2181,11.256,11.7398,16580.998238,194657.6031144724
1626134400,2021-07-13,ATOM/USD,13.0627,13.5821,11.8908,12.1416,15130.742676,183711.4252749216
1626048000,2021-07-12,ATOM/USD,14.0534,14.0843,12.9279,13.0652,9692.408283,126633.25269905162
1625961600,2021-07-11,ATOM/USD,14.2699,14.6499,13.9659,14.0508,13086.085691,183869.9728271028
1625875200,2021-07-10,ATOM/USD,13.2039,14.2877,13.0662,14.2674,17010.645904,242697.6893707296
1625788800,2021-07-09,ATOM/USD,11.9534,13.5,11.6217,13.2035,16882.354264,222906.164524724
1625702400,2021-07-08,ATOM/USD,12.9682,12.9682,11.7846,11.9549,10879.838833,130067.3852646317
1625616000,2021-07-07,ATOM/USD,13.1112,13.3354,12.9037,12.9708,6427.576855,83370.81387083401
1625529600,2021-07-06,ATOM/USD,13.5416,13.847,12.9116,13.1114,11590.451073,151967.0401985322
1625443200,2021-07-05,ATOM/USD,12.2255,13.7968,12.0115,13.5403,22730.489738,307777.6501994414
1625356800,2021-07-04,ATOM/USD,11.7662,12.3053,11.593,12.2199,5621.045363,68688.61223132371
1625270400,2021-07-03,ATOM/USD,11.6561,12.1808,11.5819,11.7639,7244.104747,85218.9238332333
1625184000,2021-07-02,ATOM/USD,11.0747,11.6483,10.6712,11.6483,11706.375872,136359.3780698176
1625097600,2021-07-01,ATOM/USD,11.911,11.9315,10.8341,11.0821,10526.939895,116660.6006103795
1625011200,2021-06-30,ATOM/USD,11.6069,11.9071,11.2096,11.9071,13259.378359,157880.7440584489
1624924800,2021-06-29,ATOM/USD,10.732,12.6997,10.732,11.6068,19081.590213,221476.20128424838
1624838400,2021-06-28,ATOM/USD,9.9653,10.7307,9.9559,10.7307,8399.687365,90134.5252076055
1624752000,2021-06-27,ATOM/USD,9.4392,9.9633,9.4392,9.9633,15527.601735,154706.1543663255
1624665600,2021-06-26,ATOM/USD,9.1878,9.4374,8.7957,9.4374,22625.158774,213522.6734137476
1624579200,2021-06-25,ATOM/USD,10.3224,10.5676,9.1115,9.1939,17482.565718,160732.9609547202
1624492800,2021-06-24,ATOM/USD,9.5705,10.592,9.18,10.3213,14760.518635,152347.74098742552
1624406400,2021-06-23,ATOM/USD,8.9779,10.3556,8.7499,9.5686,26821.324739,256642.5278975954
1624320000,2021-06-22,ATOM/USD,9.738,10.4423,8.2373,8.9779,41932.518081,376465.95407940994
1624233600,2021-06-21,ATOM/USD,12.0309,12.0536,9.7405,9.7405,25354.085933,246961.4740303865
1624147200,2021-06-20,ATOM/USD,12.0305,12.2535,11.2143,12.0308,10592.439201,127435.51753939078
1624060800,2021-06-19,ATOM/USD,12.4049,12.6595,12.033,12.033,7388.569389,88906.655457837
1623974400,2021-06-18,ATOM/USD,13.5994,13.6021,12.1326,12.4074,12746.455471,158150.3716108854
1623888000,2021-06-17,ATOM/USD,13.2699,14.402,13.2699,13.5966,15070.103371,204902.1674941386
1623801600,2021-06-16,ATOM/USD,12.9827,13.305,12.422,13.2611,12043.28379,159707.190667569
1623715200,2021-06-15,ATOM/USD,13.1778,13.4131,12.7908,12.9853,8108.721245,105294.1779826985
1623628800,2021-06-14,ATOM/USD,12.3634,13.1996,12.2742,13.176,9521.929439,125460.94228826399
1623542400,2021-06-13,ATOM/USD,11.6823,12.4019,11.4393,12.3596,8716.543737,107732.9939718252
1623456000,2021-06-12,ATOM/USD,11.9266,11.9495,11.2017,11.683,11291.765723,131921.698941809
1623369600,2021-06-11,ATOM/USD,12.8858,12.9033,11.7289,11.912,9381.655106,111754.27562267201
1623283200,2021-06-10,ATOM/USD,13.8025,13.8943,12.7499,12.8944,8313.590685,107198.76372866398
1623196800,2021-06-09,ATOM/USD,13.5749,13.8244,12.8681,13.7933,11758.711199,162191.4311811667
1623110400,2021-06-08,ATOM/USD,13.6577,13.7468,12.4156,13.5777,17848.871601,242346.6239368977
1623024000,2021-06-07,ATOM/USD,15.0052,15.5,13.6565,13.6565,11554.526918,157794.396855667
1622937600,2021-06-06,ATOM/USD,14.8326,15.236,14.6351,15.0022,7453.584729,111820.1688214038
1622851200,2021-06-05,ATOM/USD,15.118,16.1743,14.4155,14.8327,14569.679277,216107.6818119579
1622764800,2021-06-04,ATOM/USD,16.5906,16.8797,14.2955,15.1281,15000.337356,226926.6035553036
1622678400,2021-06-03,ATOM/USD,14.8388,16.9284,14.7232,16.5983,17780.037406,295118.3948760098
1622592000,2021-06-02,ATOM/USD,13.7471,15.0956,13.6633,14.8386,9824.180777,145777.08887759218
1622505600,2021-06-01,ATOM/USD,13.7814,14.3651,13.4912,13.7463,15103.548325,207617.90633994748
1622419200,2021-05-31,ATOM/USD,12.6226,13.7721,12.1811,13.7721,11418.618254,157258.3524559134
1622332800,2021-05-30,ATOM/USD,12.0768,12.9835,11.563,12.6252,15434.669284,194865.7866443568
1622246400,2021-05-29,ATOM/USD,12.7008,14.0704,11.5702,12.086,24850.455875,300342.60970525
1622160000,2021-05-28,ATOM/USD,14.5084,14.5428,12.2975,12.6983,25185.709364,319815.6932168812
1622073600,2021-05-27,ATOM/USD,15.0383,15.0585,13.7848,14.5084,14764.990222,214216.3841368648
1621987200,2021-05-26,ATOM/USD,13.7654,15.2459,13.6746,15.0367,19579.417331,294409.8245810477
1621900800,2021-05-25,ATOM/USD,14.278,14.5713,12.7491,13.773,35630.818513,490743.26337954897
1621814400,2021-05-24,ATOM/USD,11.5877,14.294,11.2638,14.2779,52638.782454,751571.2719999666
1621728000,2021-05-23,ATOM/USD,12.4442,13.0006,9.1709,11.5955,53480.753371,620136.0757134304
1621641600,2021-05-22,ATOM/USD,13.4785,13.5392,11.9669,12.4511,28519.646821,355100.9745329531
1621555200,2021-05-21,ATOM/USD,16.8501,17.3797,12.7245,13.4758,29260.078746,394302.96916534676
1621468800,2021-05-20,ATOM/USD,14.8665,17.242,13.9048,16.85,44984.183887,757983.49849595
1621382400,2021-05-19,ATOM/USD,22.8553,23.3248,13.77,14.8647,58330.750465,867069.1064370854
1621296000,2021-05-18,ATOM/USD,21.1875,23.1858,21.1509,22.8447,18538.87423,423515.02012208104
1621209600,2021-05-17,ATOM/USD,24.2833,24.2833,21.0166,21.1917,19276.426004,408500.2369489668
1621123200,2021-05-16,ATOM/USD,24.8315,27.088,23.1998,24.2832,19917.485296,483660.27893982717
1621036800,2021-05-15,ATOM/USD,25.6364,28.4667,24.8242,24.8242,20197.28156,501381.356901752
1620950400,2021-05-14,ATOM/USD,23.3812,25.6363,23.3812,25.6363,11579.473771,296854.8634354873
1620864000,2021-05-13,ATOM/USD,23.2282,25.0175,22.3686,23.3765,20837.905309,487117.2934558385
1620777600,2021-05-12,ATOM/USD,26.7163,27.4,23.2328,23.2328,18463.136674,428950.36171970726
1620691200,2021-05-11,ATOM/USD,25.4597,26.7991,24.1347,26.722,12405.647151,331503.703169022
1620604800,2021-05-10,ATOM/USD,28.2139,29.3935,24.2669,25.4623,20153.573886,513156.34435749776
1620518400,2021-05-09,ATOM/USD,28.7434,29.1211,26.5123,28.2132,13863.534101,391134.6602983332
1620432000,2021-05-08,ATOM/USD,27.9349,30.6402,26.8296,28.7377,23791.775614,683720.9100624478
1620345600,2021-05-07,ATOM/USD,25.4055,31.4739,25.1345,27.9293,50156.466985,1400835.0133641604
1620259200,2021-05-06,ATOM/USD,24.4,26.6868,24.1045,25.4056,29499.892835,749462.477408876
1620172800,2021-05-05,ATOM/USD,21.2068,24.4,20.9465,24.4,14613.597101,356571.76926439995
1620086400,2021-05-04,ATOM/USD,22.9954,23.1018,21.21,21.21,12223.422465,259258.79048265002
1620000000,2021-05-03,ATOM/USD,22.9809,23.5111,22.655,22.9977,5018.748186,115419.66515717219
1619913600,2021-05-02,ATOM/USD,23.6533,23.6556,22.4588,22.9655,5275.423922,121152.74808069099
1619827200,2021-05-01,ATOM/USD,22.6808,24.2,22.6342,23.6486,11254.972784,266164.34937970235
1619740800,2021-04-30,ATOM/USD,22.1054,23.2377,21.923,22.6809,7022.220295,159270.2762888655
1619654400,2021-04-29,ATOM/USD,22.8812,22.8812,21.4497,22.0994,6406.296913,141575.3179991522
1619568000,2021-04-28,ATOM/USD,22.9255,23.7,22.017,22.886,11886.944827,272044.619310722
1619481600,2021-04-27,ATOM/USD,21.9713,23.0821,21.8659,22.9299,11785.641014,270243.5698869186
1619395200,2021-04-26,ATOM/USD,18.6339,22.5566,18.6339,21.9757,19174.21289,421366.750206773
1619308800,2021-04-25,ATOM/USD,18.6932,19.5121,18.023,18.6214,8812.838345,164107.387957583
1619222400,2021-04-24,ATOM/USD,20.3573,20.3614,18.6969,18.6969,9379.63529,175370.103053601
1619136000,2021-04-23,ATOM/USD,19.1469,20.3533,17.3829,20.3533,26258.944562,534456.1763537546
1619049600,2021-04-22,ATOM/USD,19.8329,21.2819,18.97,19.1507,15830.425176,303163.7234180232
1618963200,2021-04-21,ATOM/USD,21.2566,21.3581,19.7455,19.833,12146.864462,240908.76287484597
1618876800,2021-04-20,ATOM/USD,19.5611,21.3924,18.0917,21.2524,20086.85723,426893.9245948521
1618790400,2021-04-19,ATOM/USD,21.4547,22.0552,19.0896,19.5742,17963.010536,351611.56083377125
1618704000,2021-04-18,ATOM/USD,24.696,24.744,19.5,21.4588,23250.817951,498934.6522469188
1618617600,2021-04-17,ATOM/USD,25.5899,27.0577,24.7075,24.7075,11411.177489,281941.6678094675
1618531200,2021-04-16,ATOM/USD,27.6445,27.7877,24.3713,25.595,14200.619899,363464.86631490494
1618444800,2021-04-15,ATOM/USD,26.3055,27.6539,26.1307,27.639,15147.637344,418665.548550816
1618358400,2021-04-14,ATOM/USD,23.9848,26.3057,22.9938,26.3055,24924.658462,655655.6031721409
1618272000,2021-04-13,ATOM/USD,22.1118,24.5254,21.543,23.9896,17000.468406,407834.4368725776
1618185600,2021-04-12,ATOM/USD,23.39,23.5,21.5,22.1163,12394.616239,274123.0511265957
1618099200,2021-04-11,ATOM/USD,21.0259,23.3,20.8,23.3,4573.457724,106561.5649692
1618012800,2021-04-10,ATOM/USD,21.6549,22.699,20.8408,21.464,3395.897144,72889.53629881599
1617926400,2021-04-09,ATOM/USD,20.9053,21.643,20.7,21.6416,12407.38005,268515.55609008
