https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USDT,tradecount
1556928000000,2019-05-04,ETHUSDT,168.1,171.3,159.76,163.7,312928.58349,51596174.4008955,115264
1556841600000,2019-05-03,ETHUSDT,161.82,170.86,160.99,168.06,416357.52123,69185162.5971677,136042
1556755200000,2019-05-02,ETHUSDT,160.2,163.48,158.5,161.81,289519.02025,46716417.0127823,97201
1556668800000,2019-05-01,ETHUSDT,161.85,163.88,158.36,160.19,192517.62763,30965351.6968463,88509
1556582400000,2019-04-30,ETHUSDT,155.14,162.89,155.11,161.83,305056.24653,48352308.3471109,109233
1556496000000,2019-04-29,ETHUSDT,157.86,159.05,152.0,155.11,243591.94898,37892463.2904875,98779
1556409600000,2019-04-28,ETHUSDT,159.32,160.24,156.92,157.85,152976.30181,24304182.1410825,72048
1556323200000,2019-04-27,ETHUSDT,157.93,166.24,156.35,159.31,215918.63842,34294277.9954465,89809
1556236800000,2019-04-26,ETHUSDT,154.7,162.56,151.4,157.95,500355.86283,78334214.8744062,162730
1556150400000,2019-04-25,ETHUSDT,164.78,165.49,150.35,154.72,422657.03239,67326464.6484704,139927
1556064000000,2019-04-24,ETHUSDT,169.15,169.87,159.26,164.78,426497.04153,70076178.2845027,154469
1555977600000,2019-04-23,ETHUSDT,170.52,175.83,167.78,169.16,363523.34531,62784241.170476,126520
1555891200000,2019-04-22,ETHUSDT,168.59,172.3,167.0,170.52,269868.39876,45832751.057015,96396
1555804800000,2019-04-21,ETHUSDT,172.89,173.48,164.82,168.59,283450.43943,47781349.4020958,108394
1555718400000,2019-04-20,ETHUSDT,172.66,176.97,169.87,172.88,253596.48407,43939979.0160537,94403
1555632000000,2019-04-19,ETHUSDT,173.34,173.55,168.59,172.64,320541.72166,54991300.1097207,104551
1555545600000,2019-04-18,ETHUSDT,165.75,175.2,165.04,173.33,396118.94407,68031293.2325779,114728
1555459200000,2019-04-17,ETHUSDT,165.41,167.28,163.78,165.75,227841.54981,37678036.5964673,85475
1555372800000,2019-04-16,ETHUSDT,159.91,166.73,159.41,165.37,240370.50441,39245823.494595,82937
1555286400000,2019-04-15,ETHUSDT,167.21,168.81,155.7,159.95,351548.9079,57215098.1117043,113590
1555200000000,2019-04-14,ETHUSDT,162.99,168.11,161.2,167.23,186977.66211,30640985.0609499,72468
1555113600000,2019-04-13,ETHUSDT,163.2,165.37,160.74,162.99,179237.74574,29247030.1526373,75202
1555027200000,2019-04-12,ETHUSDT,164.06,166.5,158.11,163.19,316337.87823,51556919.1461367,124732
1554940800000,2019-04-11,ETHUSDT,177.12,177.48,158.27,164.07,661305.30321,110201659.9478763,224876
1554854400000,2019-04-10,ETHUSDT,174.58,183.77,168.0,177.12,523943.20498,93283836.587114,171960
1554768000000,2019-04-09,ETHUSDT,178.71,179.17,171.05,174.6,431986.36108,75745619.5720787,156659
1554681600000,2019-04-08,ETHUSDT,174.29,185.87,170.9,178.72,873410.07285,156417981.3021178,272413
1554595200000,2019-04-07,ETHUSDT,165.56,175.43,164.06,174.21,465507.52497,78876773.2967177,161529
1554508800000,2019-04-06,ETHUSDT,164.84,172.77,159.2,165.5,528168.33297,87657058.1149817,163384
1554422400000,2019-04-05,ETHUSDT,157.33,167.83,155.94,164.77,516070.34553,84123101.326904,175261
1554336000000,2019-04-04,ETHUSDT,159.96,164.0,152.8,157.36,686080.95248,109082183.5877348,242989
1554249600000,2019-04-03,ETHUSDT,163.26,177.81,149.23,159.96,1345344.53845,225523896.2014656,423036
1554163200000,2019-04-02,ETHUSDT,141.24,165.6,141.0,163.31,906868.8586,138094679.3020432,289637
1554076800000,2019-04-01,ETHUSDT,141.41,143.08,139.57,141.24,234310.19161,33234998.6438733,90705
1553990400000,2019-03-31,ETHUSDT,142.44,142.5,140.42,141.38,142469.21171,20131931.6990724,65047
1553904000000,2019-03-30,ETHUSDT,143.25,145.89,140.06,142.46,254798.70067,36382647.2268952,97751
1553817600000,2019-03-29,ETHUSDT,137.85,143.6,137.62,143.25,235853.0454,33098245.9556135,94717
1553731200000,2019-03-28,ETHUSDT,139.46,139.57,137.3,137.86,163185.6991,22543474.6122913,73225
1553644800000,2019-03-27,ETHUSDT,134.14,140.14,133.84,139.45,317167.45325,43635238.4289265,119271
1553558400000,2019-03-26,ETHUSDT,133.97,134.74,132.27,134.18,183139.11426,24490323.0607397,86841
1553472000000,2019-03-25,ETHUSDT,136.12,136.83,131.6,133.98,230880.285,31082445.5932449,98246
1553385600000,2019-03-24,ETHUSDT,137.28,137.37,134.75,136.09,198490.45124,27042322.6952009,82361
1553299200000,2019-03-23,ETHUSDT,135.92,138.21,135.6,137.28,174710.43059,23922572.3588934,73884
1553212800000,2019-03-22,ETHUSDT,134.85,137.2,134.29,135.98,186119.74745,25309122.7264498,79782
1553126400000,2019-03-21,ETHUSDT,139.04,139.55,131.21,134.85,312531.39368,42635937.4891712,113797
1553040000000,2019-03-20,ETHUSDT,138.56,139.66,136.01,139.01,222883.51754,30757997.8115518,83814
1552953600000,2019-03-19,ETHUSDT,137.62,139.38,136.97,138.55,218577.45208,30175322.0784989,82348
1552867200000,2019-03-18,ETHUSDT,138.67,142.01,136.1,137.59,281718.96195,39017864.9224565,94109
1552780800000,2019-03-17,ETHUSDT,140.94,141.07,137.2,138.67,252697.08148,35051209.9303395,88617
1552694400000,2019-03-16,ETHUSDT,136.6,144.47,136.51,140.92,474664.10197,66878173.4518186,149612
1552608000000,2019-03-15,ETHUSDT,132.24,137.62,132.18,136.56,295832.26562,39928522.3372778,103920
1552521600000,2019-03-14,ETHUSDT,131.69,135.11,128.52,132.2,258413.81868,34099414.8055834,99000
1552435200000,2019-03-13,ETHUSDT,133.62,133.65,130.58,131.65,209456.09848,27670734.4309227,87617
1552348800000,2019-03-12,ETHUSDT,132.67,135.3,130.77,133.57,194905.96843,25981446.1033466,74222
1552262400000,2019-03-11,ETHUSDT,135.37,136.15,131.0,132.67,264587.00683,35285847.7482702,101371
1552176000000,2019-03-10,ETHUSDT,137.27,137.5,134.0,135.37,203965.16815,27650702.3793393,90905
1552089600000,2019-03-09,ETHUSDT,133.51,138.65,132.93,137.27,279861.12049,38220614.005662,111544
1552003200000,2019-03-08,ETHUSDT,136.82,139.34,130.62,133.52,330283.58233,44879637.3870354,113160
1551916800000,2019-03-07,ETHUSDT,137.37,140.2,135.2,136.81,307336.4931,42271691.2428617,114687
1551830400000,2019-03-06,ETHUSDT,136.71,140.29,133.33,137.4,428826.87415,58701328.649431,136000
1551744000000,2019-03-05,ETHUSDT,125.68,137.84,125.19,136.72,512631.23178,67740644.3311417,155818
1551657600000,2019-03-04,ETHUSDT,130.6,131.11,122.6,125.65,403947.79445,51060349.7665833,140132
1551571200000,2019-03-03,ETHUSDT,132.54,134.6,128.01,130.6,222453.2859,29447917.2382588,86648
1551484800000,2019-03-02,ETHUSDT,135.32,136.12,130.03,132.56,297005.28093,39467507.6857296,113241
1551398400000,2019-03-01,ETHUSDT,135.32,137.95,134.9,135.32,302632.02831,41198722.5798789,103403
1551312000000,2019-02-28,ETHUSDT,135.03,139.0,132.1,135.34,579327.31749,78861797.5593921,183737
1551225600000,2019-02-27,ETHUSDT,136.22,140.29,126.84,135.02,567202.61035,76519497.9080148,158709
1551139200000,2019-02-26,ETHUSDT,137.88,138.41,133.72,136.22,432944.17033,58979934.7160016,145787
1551052800000,2019-02-25,ETHUSDT,132.1,141.55,131.89,137.87,801147.09543,110348892.9700245,243536
1550966400000,2019-02-24,ETHUSDT,157.75,166.0,131.7,132.1,1260506.80672,186688063.414179,351943
1550880000000,2019-02-23,ETHUSDT,147.4,159.6,145.78,157.79,588183.72896,89997516.9234365,172084
1550793600000,2019-02-22,ETHUSDT,145.68,148.85,143.85,147.36,366251.18542,53771600.8025665,129247
1550707200000,2019-02-21,ETHUSDT,148.42,149.61,142.7,145.69,447364.40873,65199779.5124385,148898
1550620800000,2019-02-20,ETHUSDT,143.45,149.52,139.6,148.44,614303.61007,89136482.3716519,191505
1550534400000,2019-02-19,ETHUSDT,145.69,150.0,142.36,143.44,747968.90445,109645050.4660972,232384
1550448000000,2019-02-18,ETHUSDT,133.77,148.3,132.42,145.69,1079830.1502,152756654.6454775,299772
1550361600000,2019-02-17,ETHUSDT,122.67,135.61,122.43,133.75,614788.60078,78958054.9589805,162769
1550275200000,2019-02-16,ETHUSDT,121.66,124.99,121.54,122.67,215320.70134,26462034.6125396,84959
1550188800000,2019-02-15,ETHUSDT,120.47,124.25,120.19,121.67,255296.0814,31111280.2093057,100464
1550102400000,2019-02-14,ETHUSDT,121.86,124.5,120.1,120.42,297205.78738,36278326.0774455,101574
1550016000000,2019-02-13,ETHUSDT,122.4,126.47,120.7,121.86,317827.31956,39073077.8391656,122122
1549929600000,2019-02-12,ETHUSDT,120.88,123.89,118.18,122.41,343765.66987,41603632.811699,114396
1549843200000,2019-02-11,ETHUSDT,125.12,125.28,119.24,120.89,389405.30404,47197595.845191,129000
1549756800000,2019-02-10,ETHUSDT,119.19,126.49,115.81,125.12,385819.09619,45929459.1290131,146060
1549670400000,2019-02-09,ETHUSDT,119.32,121.99,117.64,119.19,328067.9574,39061582.3914826,118457
1549584000000,2019-02-08,ETHUSDT,104.48,123.0,103.41,119.25,589950.64925,67027886.9398639,177364
1549497600000,2019-02-07,ETHUSDT,104.49,106.18,103.82,104.48,147942.07683,15530160.6471066,68959
1549411200000,2019-02-06,ETHUSDT,107.28,107.83,101.21,104.5,337204.30254,34984364.2970212,113955
1549324800000,2019-02-05,ETHUSDT,107.65,108.18,106.47,107.27,159730.1886,17137008.2478395,68422
1549238400000,2019-02-04,ETHUSDT,107.33,109.3,106.57,107.68,160850.10293,17312736.6001502,65698
1549152000000,2019-02-03,ETHUSDT,110.41,111.11,105.82,107.36,227211.54064,24605892.2887283,78309
1549065600000,2019-02-02,ETHUSDT,106.71,111.15,106.07,110.42,186908.7573,20153872.302919,67351
1548979200000,2019-02-01,ETHUSDT,106.47,108.35,103.77,106.73,243149.88435,25791535.1460238,86314
1548892800000,2019-01-31,ETHUSDT,108.29,110.61,105.46,106.44,290679.61935,31234353.515393,102532
1548806400000,2019-01-30,ETHUSDT,104.41,109.8,103.45,108.29,330968.19265,35368520.135571,118866
1548720000000,2019-01-29,ETHUSDT,105.49,106.61,102.22,104.45,319768.91348,33427469.3450618,129221
1548633600000,2019-01-28,ETHUSDT,112.04,112.87,100.91,105.5,566205.78288,60050129.3863579,177547
1548547200000,2019-01-27,ETHUSDT,115.32,116.15,111.04,112.05,247369.60555,28158012.7304768,97152
1548460800000,2019-01-26,ETHUSDT,115.13,118.0,115.0,115.34,146216.82819,16978386.1972377,68368
1548374400000,2019-01-25,ETHUSDT,116.4,117.5,114.3,115.11,198617.08108,22977175.9541193,85660
1548288000000,2019-01-24,ETHUSDT,116.4,117.15,113.61,116.39,216242.29829,25044265.7542041,90622
1548201600000,2019-01-23,ETHUSDT,117.8,118.95,114.8,116.44,230247.61578,26975386.3924584,102993
1548115200000,2019-01-22,ETHUSDT,115.62,119.49,111.39,117.81,359542.63873,41777737.4704705,134797
1548028800000,2019-01-21,ETHUSDT,117.56,118.5,113.61,115.63,303632.93463,35258073.4282649,119538
1547942400000,2019-01-20,ETHUSDT,122.61,123.32,115.68,117.47,451792.85352,53833668.9066349,164941
1547856000000,2019-01-19,ETHUSDT,119.16,125.29,119.14,122.6,323303.79296,39715159.1649606,117187
1547769600000,2019-01-18,ETHUSDT,121.56,121.98,117.66,119.17,235646.684,28305971.6688854,112833
1547683200000,2019-01-17,ETHUSDT,121.49,122.99,116.8,121.54,447535.22716,53854069.2105117,169098
1547596800000,2019-01-16,ETHUSDT,118.93,126.88,118.52,121.48,513486.65472,62314225.9960432,192912
1547510400000,2019-01-15,ETHUSDT,126.95,129.4,116.0,118.95,649020.5297,79985529.5587708,200989
1547424000000,2019-01-14,ETHUSDT,114.17,130.05,113.94,126.95,546420.40854,66801543.3050366,181074
1547337600000,2019-01-13,ETHUSDT,123.35,124.25,111.87,114.16,422561.96777,49521201.2764662,137005
1547251200000,2019-01-12,ETHUSDT,124.67,126.19,122.0,123.35,300262.13404,37295866.3538343,122024
1547164800000,2019-01-11,ETHUSDT,124.96,127.36,120.08,124.65,545293.98369,67782816.3375987,197047
1547078400000,2019-01-10,ETHUSDT,148.11,149.45,121.0,124.95,871751.75038,114437025.2827277,290765
1546992000000,2019-01-09,ETHUSDT,147.62,151.5,146.77,148.1,299443.563,44673066.391582,125358
1546905600000,2019-01-08,ETHUSDT,149.29,151.65,145.2,147.6,441661.06778,65535529.7557393,170585
1546819200000,2019-01-07,ETHUSDT,153.89,155.48,147.86,149.34,424765.30258,64310962.9190328,157568
1546732800000,2019-01-06,ETHUSDT,152.83,157.4,147.51,153.86,627908.47366,95681339.4600648,204337
1546646400000,2019-01-05,ETHUSDT,152.08,159.26,151.2,152.83,773169.13736,120238339.7822187,231172
1546560000000,2019-01-04,ETHUSDT,146.3,154.8,143.54,151.97,805248.93821,120827141.5442279,224385
1546473600000,2019-01-03,ETHUSDT,152.01,153.64,143.11,146.3,708091.31714,104953535.1485126,206600
1546387200000,2019-01-02,ETHUSDT,139.1,155.37,137.76,152.01,941486.31524,138801471.1186518,253070
1546300800000,2019-01-01,ETHUSDT,131.45,140.67,130.0,139.1,401776.88797,54280385.598127,125799
1546214400000,2018-12-31,ETHUSDT,137.81,138.66,128.7,131.45,484604.83962,64763118.1166383,157669
1546128000000,2018-12-30,ETHUSDT,133.0,139.0,127.03,137.77,704259.41614,94804050.4933616,232606
1546041600000,2018-12-29,ETHUSDT,135.3,145.42,128.5,132.89,1006654.49844,136479145.9423473,291165
1545955200000,2018-12-28,ETHUSDT,113.75,136.66,111.87,135.3,894454.19051,111865576.4977578,248671
1545868800000,2018-12-27,ETHUSDT,129.35,131.09,111.22,113.8,752177.90111,90456912.8883521,230428
1545782400000,2018-12-26,ETHUSDT,127.61,135.32,122.51,129.35,794834.05601,102196717.3950557,258222
1545696000000,2018-12-25,ETHUSDT,138.01,139.26,119.68,127.6,1076164.12809,136600862.0426763,328349
1545609600000,2018-12-24,ETHUSDT,129.03,157.67,128.8,138.03,1319609.8165,190137361.0658773,426763
1545523200000,2018-12-23,ETHUSDT,115.18,131.94,114.91,129.03,936094.1049,118250392.5550972,302293
1545436800000,2018-12-22,ETHUSDT,107.67,115.5,105.38,115.2,405672.83117,44814571.6096925,159158
1545350400000,2018-12-21,ETHUSDT,113.71,118.0,104.76,107.69,666048.71786,74510414.5879752,242389
1545264000000,2018-12-20,ETHUSDT,98.73,116.0,97.88,114.05,859612.57205,93128082.5480073,272100
1545177600000,2018-12-19,ETHUSDT,100.39,107.55,97.75,98.74,827748.59096,84862730.2333679,258340
1545091200000,2018-12-18,ETHUSDT,94.03,101.3,91.34,100.39,529946.79175,50202945.7917017,173951
1545004800000,2018-12-17,ETHUSDT,84.68,97.0,84.4,94.02,472252.23388,42965553.4158694,156319
1544918400000,2018-12-16,ETHUSDT,83.75,87.64,83.73,84.67,241366.76305,20783723.6930707,78098
1544832000000,2018-12-15,ETHUSDT,83.82,85.0,81.79,83.76,217360.65775,18169124.0002302,83696
1544745600000,2018-12-14,ETHUSDT,86.35,87.25,82.2,83.82,318003.73427,27041687.8001072,102917
1544659200000,2018-12-13,ETHUSDT,89.39,90.71,84.71,86.34,331218.30083,29089359.8313012,94842
1544572800000,2018-12-12,ETHUSDT,87.77,91.31,86.63,89.41,285436.04029,25500398.9286536,86407
1544486400000,2018-12-11,ETHUSDT,89.88,91.65,85.83,87.76,339991.84246,30055007.219609,104079
1544400000000,2018-12-10,ETHUSDT,93.26,95.21,88.11,89.91,408573.02929,37180525.4573109,119278
1544313600000,2018-12-09,ETHUSDT,90.39,98.7,88.63,93.26,520519.36023,48533111.8520108,158700
1544227200000,2018-12-08,ETHUSDT,93.06,98.0,84.55,90.38,698217.12529,63224518.5473893,228982
1544140800000,2018-12-07,ETHUSDT,91.18,96.9,82.07,93.05,1030073.58467,90499447.337842,307599
1544054400000,2018-12-06,ETHUSDT,102.73,104.68,90.2,91.0,586138.59043,58114721.7510634,188007
1543968000000,2018-12-05,ETHUSDT,109.92,110.58,102.38,102.71,354071.53241,37519336.0718317,111602
1543881600000,2018-12-04,ETHUSDT,108.76,113.2,106.0,109.94,275321.0063,30365546.7521367,111872
1543795200000,2018-12-03,ETHUSDT,116.63,116.96,106.7,108.76,324446.03324,36185196.1948889,115448
1543708800000,2018-12-02,ETHUSDT,118.09,120.73,116.0,116.57,273657.6215,32184013.7601348,102151
1543622400000,2018-12-01,ETHUSDT,113.71,120.8,111.35,118.1,330159.06742,38614493.6264599,122161
1543536000000,2018-11-30,ETHUSDT,117.99,120.26,111.09,113.73,418593.63529,48362085.7818422,153866
1543449600000,2018-11-29,ETHUSDT,122.88,124.0,114.78,117.98,478777.39614,57140533.5732648,180848
1543363200000,2018-11-28,ETHUSDT,111.38,126.8,111.37,122.9,578552.74124,68485222.4434163,195923
1543276800000,2018-11-27,ETHUSDT,110.66,114.31,102.36,111.43,524024.40616,56638056.0091172,179214
1543190400000,2018-11-26,ETHUSDT,118.65,121.5,106.41,110.68,679477.36231,77209761.8275687,224339
1543104000000,2018-11-25,ETHUSDT,114.83,122.35,102.95,118.67,836233.31252,93723314.1234466,264902
1543017600000,2018-11-24,ETHUSDT,125.0,130.81,112.32,114.89,471321.56764,57264800.0665808,153585
1542931200000,2018-11-23,ETHUSDT,126.58,128.9,118.56,125.02,504352.24386,62657024.0486937,166040
1542844800000,2018-11-22,ETHUSDT,138.36,140.4,125.64,126.63,334674.07185,44837388.4512714,117670
1542758400000,2018-11-21,ETHUSDT,133.68,142.01,127.15,138.23,718957.78552,97819681.4905397,246564
1542672000000,2018-11-20,ETHUSDT,150.76,154.7,126.95,133.82,996552.28721,139191208.4550928,357568
1542585600000,2018-11-19,ETHUSDT,179.04,179.33,146.47,150.81,596789.83916,94639227.0313713,224184
1542499200000,2018-11-18,ETHUSDT,176.2,182.94,176.1,178.97,141736.32263,25261184.0928033,68702
1542412800000,2018-11-17,ETHUSDT,176.93,177.91,173.94,176.2,144804.70986,25452515.6364988,77570
1542326400000,2018-11-16,ETHUSDT,184.35,185.0,173.0,176.89,241710.34763,43450649.948378,120635
1542240000000,2018-11-15,ETHUSDT,187.43,190.0,170.99,184.35,452416.10784,81674273.8857771,212442
1542153600000,2018-11-14,ETHUSDT,209.84,210.3,176.16,187.43,434676.16832,82531353.9766622,187653
1542067200000,2018-11-13,ETHUSDT,212.91,213.8,209.2,209.84,114466.36708,24176049.6062305,65826
1541980800000,2018-11-12,ETHUSDT,212.6,214.22,210.9,212.89,99963.97203,21271725.1845819,52826
1541894400000,2018-11-11,ETHUSDT,213.27,213.99,209.0,212.54,136268.81156,28875079.8849474,66072
1541808000000,2018-11-10,ETHUSDT,210.78,215.55,209.02,213.25,131384.47893,28019225.0100827,66005
1541721600000,2018-11-09,ETHUSDT,212.79,215.51,209.1,210.77,152215.94686,32309082.1975887,72814
1541635200000,2018-11-08,ETHUSDT,219.06,220.78,212.49,212.79,189828.4945,40931506.148422,93113
1541548800000,2018-11-07,ETHUSDT,220.77,224.8,217.01,219.07,204931.0342,45252424.0852285,105883
1541462400000,2018-11-06,ETHUSDT,210.64,221.25,209.11,220.74,197797.49527,42534535.8639938,110906
1541376000000,2018-11-05,ETHUSDT,212.13,213.39,207.62,210.66,141432.1406,29714567.4106342,81531
1541289600000,2018-11-04,ETHUSDT,200.27,218.76,199.0,212.11,182534.6216,37959621.568273,112393
1541203200000,2018-11-03,ETHUSDT,202.31,202.69,198.59,200.31,72084.92932,14456528.3775608,46801
1541116800000,2018-11-02,ETHUSDT,199.93,203.74,199.34,202.35,97123.22813,19559214.4192249,61401
1541030400000,2018-11-01,ETHUSDT,198.7,200.95,197.88,199.96,86097.98629,17116621.5351845,53873
1540944000000,2018-10-31,ETHUSDT,197.24,201.45,193.01,198.73,114739.70424,22632315.2602598,68261
1540857600000,2018-10-30,ETHUSDT,196.95,198.6,195.91,197.27,83633.81463,16501372.8633176,56433
1540771200000,2018-10-29,ETHUSDT,204.99,205.49,195.28,196.96,118281.82272,23671711.3937594,70893
1540684800000,2018-10-28,ETHUSDT,204.45,205.94,203.62,204.99,44394.83357,9084565.9157548,37134
1540598400000,2018-10-27,ETHUSDT,204.92,206.15,203.09,204.45,50235.68329,10280846.4145438,52419
1540512000000,2018-10-26,ETHUSDT,203.84,209.0,203.0,204.92,91143.83291,18707018.7840062,49864
1540425600000,2018-10-25,ETHUSDT,205.35,205.94,202.88,203.93,77411.57217,15820355.2048038,37923
1540339200000,2018-10-24,ETHUSDT,205.85,207.95,204.73,205.35,97128.82698,20049428.2046269,47453
1540252800000,2018-10-23,ETHUSDT,206.67,207.8,202.14,205.85,112753.0414,23146110.0040041,50937
1540166400000,2018-10-22,ETHUSDT,207.46,209.3,205.0,206.67,206046.89963,42711588.9238288,72089
1540080000000,2018-10-21,ETHUSDT,207.91,211.99,206.74,207.49,83277.36128,17462109.6899969,40862
1539993600000,2018-10-20,ETHUSDT,205.1,209.69,203.57,207.91,62376.6968,12936322.3431964,34666
1539907200000,2018-10-19,ETHUSDT,206.25,208.0,204.21,205.0,254660.48637,52458006.5146688,84457
1539820800000,2018-10-18,ETHUSDT,212.9,215.3,203.53,206.24,150229.60097,31567845.7180902,85942
1539734400000,2018-10-17,ETHUSDT,215.2,216.99,210.0,212.85,153768.85024,32834161.5160167,75663
1539648000000,2018-10-16,ETHUSDT,214.39,219.95,211.55,215.09,145980.09837,31315676.3229606,83944
1539561600000,2018-10-15,ETHUSDT,196.84,239.0,194.6,214.39,973857.7477,212166629.5950726,298845
1539475200000,2018-10-14,ETHUSDT,201.39,203.56,194.33,197.01,110554.19361,22180535.0688399,37339
1539388800000,2018-10-13,ETHUSDT,196.96,202.78,196.27,201.3,107215.5262,21498264.311397,45954
1539302400000,2018-10-12,ETHUSDT,191.55,201.87,190.04,196.96,216448.3922,42627353.0764674,90790
1539216000000,2018-10-11,ETHUSDT,226.7,226.91,189.01,191.58,497258.82871,101069066.8272607,189200
1539129600000,2018-10-10,ETHUSDT,228.4,228.78,224.05,226.74,122748.21412,27773272.1574484,54578
1539043200000,2018-10-09,ETHUSDT,230.01,231.02,226.56,228.4,100246.1843,22933859.7906438,42266
1538956800000,2018-10-08,ETHUSDT,226.26,232.7,224.21,230.01,210989.42202,48017160.0630845,77786
1538870400000,2018-10-07,ETHUSDT,225.39,227.75,221.48,226.14,74733.67253,16774573.6880058,29693
1538784000000,2018-10-06,ETHUSDT,228.36,228.86,223.15,225.4,100257.5697,22656352.8166308,35875
1538697600000,2018-10-05,ETHUSDT,222.66,231.75,219.35,228.37,137730.35786,30900558.884435,54454
1538611200000,2018-10-04,ETHUSDT,220.67,227.16,219.49,222.66,158137.42967,35468959.258357,64786
1538524800000,2018-10-03,ETHUSDT,225.7,226.43,216.51,220.77,275609.26221,60784387.6960889,112473
1538438400000,2018-10-02,ETHUSDT,231.62,232.51,223.37,225.69,401305.32707,91706335.3382373,148279
1538352000000,2018-10-01,ETHUSDT,233.04,235.88,224.46,231.61,322900.46128,74363466.5209959,120621
1538265600000,2018-09-30,ETHUSDT,231.62,239.0,226.5,232.94,432195.44084,100778882.0307922,164400
1538179200000,2018-09-29,ETHUSDT,221.89,237.77,214.18,231.62,604000.95586,137238908.3763711,193800
1538092800000,2018-09-28,ETHUSDT,229.1,234.42,215.53,221.84,618434.62488,139637602.098122,196556
1538006400000,2018-09-27,ETHUSDT,214.38,234.0,205.01,229.13,582274.44087,128104933.3932339,185910
1537920000000,2018-09-26,ETHUSDT,219.5,223.6,207.5,214.42,613754.27743,132187818.9010536,200388
1537833600000,2018-09-25,ETHUSDT,228.06,228.1,203.61,219.62,710650.7097,151991600.882084,241874
1537747200000,2018-09-24,ETHUSDT,244.54,246.2,225.3,228.06,350139.1505,82504630.5176478,122214
1537660800000,2018-09-23,ETHUSDT,241.01,249.73,237.0,244.5,235214.14917,57084614.9280021,86877
1537574400000,2018-09-22,ETHUSDT,247.67,255.13,232.7,241.01,423740.7403,102510891.9345569,127522
1537488000000,2018-09-21,ETHUSDT,224.0,252.11,220.66,247.73,841029.12948,195225669.8238866,257566
1537401600000,2018-09-20,ETHUSDT,209.79,226.68,205.56,224.0,573632.24236,121706784.8174097,172813
1537315200000,2018-09-19,ETHUSDT,208.42,214.84,197.58,209.79,496100.46639,103133667.4105173,128769
1537228800000,2018-09-18,ETHUSDT,196.25,215.47,193.47,208.17,584366.15014,118777847.5744647,167048
1537142400000,2018-09-17,ETHUSDT,220.24,225.0,192.4,196.16,825020.77445,173019109.8734984,224178
1537056000000,2018-09-16,ETHUSDT,221.62,223.5,208.1,220.17,425538.57709,92372399.9553208,130886
1536969600000,2018-09-15,ETHUSDT,208.55,227.42,207.64,221.29,441046.52933,96594593.5603322,125321
1536883200000,2018-09-14,ETHUSDT,210.91,224.2,202.6,208.82,833945.82573,177613712.1035491,249947
1536796800000,2018-09-13,ETHUSDT,183.17,215.0,183.15,210.68,739503.34051,147281547.1668909,222128
1536710400000,2018-09-12,ETHUSDT,185.14,185.22,167.32,183.12,504047.79165,88384821.0111754,150831
1536624000000,2018-09-11,ETHUSDT,197.22,200.2,176.16,185.18,476745.79216,89920137.1965744,163958
1536537600000,2018-09-10,ETHUSDT,196.13,203.42,187.1,197.15,418489.86663,81950595.0164879,146713
1536451200000,2018-09-09,ETHUSDT,196.87,208.6,185.02,195.81,429255.02592,84861381.2832979,144803
1536364800000,2018-09-08,ETHUSDT,215.19,220.2,190.01,196.71,318859.84904,65385376.7893882,111890
1536278400000,2018-09-07,ETHUSDT,229.73,234.69,213.5,215.22,398379.81741,88670418.8238684,162430
1536192000000,2018-09-06,ETHUSDT,228.28,233.19,212.0,229.7,552996.86567,124860778.3771237,241166
1536105600000,2018-09-05,ETHUSDT,285.18,287.62,227.0,228.53,528734.3196,136620123.9591297,218243
1536019200000,2018-09-04,ETHUSDT,289.09,292.64,283.0,285.3,330102.19,94920949.9921153,128936
1535932800000,2018-09-03,ETHUSDT,295.51,296.62,285.99,289.09,274753.70062,79640131.706311,115284
1535846400000,2018-09-02,ETHUSDT,295.8,299.33,288.87,295.41,153300.06112,45141040.5627157,76484
1535760000000,2018-09-01,ETHUSDT,281.46,302.0,281.34,295.71,294944.4401,86146416.3680798,134032
1535673600000,2018-08-31,ETHUSDT,283.9,289.0,276.59,281.41,302663.37038,84967488.7108621,124162
1535587200000,2018-08-30,ETHUSDT,288.35,291.0,271.88,283.89,336993.14413,94748097.3749351,149454
1535500800000,2018-08-29,ETHUSDT,295.44,297.0,283.55,288.4,324275.47324,94515756.4158804,141609
1535414400000,2018-08-28,ETHUSDT,287.71,298.0,282.66,295.44,318323.28971,91895213.4638033,171500
1535328000000,2018-08-27,ETHUSDT,274.17,288.15,271.59,287.71,281020.64727,77863316.0042758,134261
1535241600000,2018-08-26,ETHUSDT,277.54,277.91,268.69,274.29,232525.9497,63548492.8381071,113465
1535155200000,2018-08-25,ETHUSDT,281.05,282.71,275.99,277.55,253375.49477,70728357.0054838,107965
1535068800000,2018-08-24,ETHUSDT,276.06,283.1,270.22,281.19,271850.21373,75029435.4282871,124399
1534982400000,2018-08-23,ETHUSDT,270.68,280.3,267.55,275.99,277304.60909,75819913.1999267,127845
1534896000000,2018-08-22,ETHUSDT,281.09,298.89,259.5,270.8,403936.78303,113458567.7931297,177686
1534809600000,2018-08-21,ETHUSDT,270.51,285.9,269.7,281.21,224701.57671,62384768.4079815,113749
1534723200000,2018-08-20,ETHUSDT,299.3,304.04,269.5,270.51,219153.78936,63253937.4194838,122863
