https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DOT,Volume USD
1642809600,2022-01-22,DOT/USD,19.68,20.178,16.316,18.216,19443.6286,354185.1385776
1642723200,2022-01-21,DOT/USD,23.052,23.458,19.0,19.782,22745.970345,449960.78536479
1642636800,2022-01-20,DOT/USD,24.125,25.598,22.982,23.037,8401.52379,193545.90355022997
1642550400,2022-01-19,DOT/USD,25.151,25.27,23.8,24.143,6381.906731,154078.37420653302
1642464000,2022-01-18,DOT/USD,25.708,26.012,24.328,25.168,7459.121325,187731.1655076
1642377600,2022-01-17,DOT/USD,27.705,27.705,25.153,25.702,13293.678562,341674.126400524
1642291200,2022-01-16,DOT/USD,27.65,28.455,27.299,27.709,6045.270176,167508.391306784
1642204800,2022-01-15,DOT/USD,27.726,28.396,26.901,27.668,3957.523915,109496.77168022
1642118400,2022-01-14,DOT/USD,25.763,27.826,25.626,27.708,7989.635998,221376.834232584
1642032000,2022-01-13,DOT/USD,27.314,27.64,25.758,25.769,7729.544346,199182.62825207398
1641945600,2022-01-12,DOT/USD,25.569,27.542,25.529,27.302,7930.388252,216515.460056104
1641859200,2022-01-11,DOT/USD,23.786,26.129,23.559,25.552,8801.45952,224894.89365504
1641772800,2022-01-10,DOT/USD,24.619,25.172,22.507,23.791,20844.010079,495899.843789489
1641686400,2022-01-09,DOT/USD,23.995,25.282,23.744,24.618,8269.792643,203585.755285374
1641600000,2022-01-08,DOT/USD,24.871,25.529,23.192,24.011,18828.058512,452080.512931632
1641513600,2022-01-07,DOT/USD,26.769,26.84,24.32,24.866,25893.917164,643878.144200024
1641427200,2022-01-06,DOT/USD,26.694,27.365,25.572,26.781,12867.884546,344614.816026426
1641340800,2022-01-05,DOT/USD,28.748,30.345,25.164,26.683,22616.530037,603476.870977271
1641254400,2022-01-04,DOT/USD,30.123,30.503,28.729,28.747,7905.613343,227262.666771221
1641168000,2022-01-03,DOT/USD,29.73,30.812,28.718,30.136,15313.638799,461491.818846664
1641081600,2022-01-02,DOT/USD,28.596,30.549,27.959,29.724,7987.138699,237409.710689076
1640995200,2022-01-01,DOT/USD,26.735,28.583,26.735,28.583,4180.087485,119479.440583755
1640908800,2021-12-31,DOT/USD,27.6,28.104,26.318,26.752,6450.085477,172552.68668070398
1640822400,2021-12-30,DOT/USD,26.778,28.36,26.266,27.602,7014.528544,193615.01687148798
1640736000,2021-12-29,DOT/USD,27.897,28.909,26.556,26.757,8617.656809,230582.643238413
1640649600,2021-12-28,DOT/USD,31.014,31.014,27.542,27.885,14425.460349,402253.9618318651
1640563200,2021-12-27,DOT/USD,31.273,32.719,30.938,31.019,10771.217459,334112.394360721
1640476800,2021-12-26,DOT/USD,28.891,31.672,28.409,31.284,11835.478758,370261.11746527196
1640390400,2021-12-25,DOT/USD,28.125,29.091,28.014,28.904,6145.244668,177622.151883872
1640304000,2021-12-24,DOT/USD,29.162,29.663,27.753,28.129,7747.049766,217916.76286781402
1640217600,2021-12-23,DOT/USD,27.218,29.844,26.809,29.182,11763.784221,343290.751137222
1640131200,2021-12-22,DOT/USD,25.268,28.209,25.108,27.225,14474.441124,394066.6596009
1640044800,2021-12-21,DOT/USD,24.153,25.622,23.863,25.281,5896.091593,149059.091562633
1639958400,2021-12-20,DOT/USD,24.857,24.998,23.432,24.155,9237.920843,223141.977962665
1639872000,2021-12-19,DOT/USD,25.532,25.867,24.78,24.862,4816.250872,119741.62917966399
1639785600,2021-12-18,DOT/USD,24.666,26.406,24.301,25.549,8770.234571,224070.72305447902
1639699200,2021-12-17,DOT/USD,26.026,26.198,24.327,24.654,10558.476816,260308.687421664
1639612800,2021-12-16,DOT/USD,27.225,27.833,25.814,26.008,13767.660457,358069.313165656
1639526400,2021-12-15,DOT/USD,26.189,28.285,24.366,27.207,16178.181309,440159.778873963
1639440000,2021-12-14,DOT/USD,25.955,26.676,25.057,26.191,14837.319262,388604.228791042
1639353600,2021-12-13,DOT/USD,29.587,29.824,25.561,25.973,17040.695442,442597.982715066
1639267200,2021-12-12,DOT/USD,27.762,30.0,27.397,29.6,8862.117999,262318.6927704
1639180800,2021-12-11,DOT/USD,26.435,28.114,25.908,27.774,11215.413423,311496.892410402
1639094400,2021-12-10,DOT/USD,26.983,28.579,25.846,26.446,15026.611601,397393.770400046
1639008000,2021-12-09,DOT/USD,29.883,30.122,26.86,27.003,12804.056,345747.924168
1638921600,2021-12-08,DOT/USD,30.469,30.558,28.1,29.882,13727.789068,410213.792929976
1638835200,2021-12-07,DOT/USD,28.243,31.48,27.811,30.449,23245.000092,707787.007801308
1638748800,2021-12-06,DOT/USD,28.322,28.959,25.0,28.261,21477.097363,606964.248575743
1638662400,2021-12-05,DOT/USD,29.502,29.758,26.577,28.31,50538.265226,1430738.28854806
1638576000,2021-12-04,DOT/USD,33.753,33.858,25.613,29.496,42247.841709,1246142.3390486639
1638489600,2021-12-03,DOT/USD,35.809,36.799,32.684,33.747,9568.787025,322917.855732675
1638403200,2021-12-02,DOT/USD,36.749,36.818,35.256,35.8,5764.294601,206361.74671579996
1638316800,2021-12-01,DOT/USD,37.967,38.692,36.382,36.742,6928.611564,254571.04608448799
1638230400,2021-11-30,DOT/USD,37.187,39.3,35.576,37.993,10992.528887,417639.15000379103
1638144000,2021-11-29,DOT/USD,35.819,37.543,35.622,37.18,9175.377845,341140.5482771
1638057600,2021-11-28,DOT/USD,35.146,35.914,32.336,35.813,12142.820628,434870.83515056403
1637971200,2021-11-27,DOT/USD,34.571,35.966,34.558,35.126,6082.553199,213655.76366807398
1637884800,2021-11-26,DOT/USD,39.466,39.562,33.927,34.541,33832.884812,1168621.6742912917
1637798400,2021-11-25,DOT/USD,38.366,40.886,38.172,39.464,5325.234204,210155.042626656
1637712000,2021-11-24,DOT/USD,40.817,40.851,38.176,38.364,6749.313432,258930.66050524797
1637625600,2021-11-23,DOT/USD,39.483,41.397,38.726,40.819,6994.005881,285488.326056539
1637539200,2021-11-22,DOT/USD,42.056,42.108,38.99,39.504,9500.400499,375303.821312496
1637452800,2021-11-21,DOT/USD,42.082,43.499,40.715,42.07,5216.18809,219445.0329463
1637366400,2021-11-20,DOT/USD,41.208,42.075,40.0,42.075,11654.343306,490356.49459995003
1637280000,2021-11-19,DOT/USD,39.06,42.348,38.523,41.219,9838.61757,405537.97761783004
1637193600,2021-11-18,DOT/USD,42.664,43.175,37.748,39.034,18676.525319,729019.489301846
1637107200,2021-11-17,DOT/USD,40.892,42.656,38.97,42.656,49563.21459,2114168.48155104
1637020800,2021-11-16,DOT/USD,44.809,44.809,39.15,40.897,95233.200413,3894752.1972904606
1636934400,2021-11-15,DOT/USD,46.298,47.398,44.692,44.818,21548.985287,965782.4225927659
1636848000,2021-11-14,DOT/USD,47.106,47.713,45.132,46.289,18546.665541,858506.6012273489
1636761600,2021-11-13,DOT/USD,45.978,47.428,44.984,47.098,36073.496017,1698989.5154086659
1636675200,2021-11-12,DOT/USD,47.674,47.674,44.316,45.962,46471.570804,2135926.3372934484
1636588800,2021-11-11,DOT/USD,46.73,49.367,45.783,47.674,36037.083153,1718031.902236122
1636502400,2021-11-10,DOT/USD,50.799,51.933,44.193,46.738,68620.390812,3207179.825771256
1636416000,2021-11-09,DOT/USD,53.401,53.401,50.681,50.798,19255.737481,978152.9525598381
1636329600,2021-11-08,DOT/USD,52.12,53.769,51.799,53.403,18791.825959,1003539.881688477
1636243200,2021-11-07,DOT/USD,51.967,53.502,51.6,52.117,18737.796601,976557.7454543168
1636156800,2021-11-06,DOT/USD,51.854,52.324,49.299,51.958,25417.488344,1320641.859377552
1636070400,2021-11-05,DOT/USD,53.871,53.871,50.776,51.855,26201.129583,1358659.574526465
1635984000,2021-11-04,DOT/USD,53.36,55.05,52.311,53.882,45213.859348,2436213.169388936
1635897600,2021-11-03,DOT/USD,51.682,54.433,49.255,53.344,56925.351465,3036625.94854896
1635811200,2021-11-02,DOT/USD,50.065,53.1,48.141,51.677,68817.314672,3556272.3703049435
1635724800,2021-11-01,DOT/USD,42.845,51.2,42.002,50.066,85878.706441,4299603.316675106
1635638400,2021-10-31,DOT/USD,42.661,43.264,41.189,42.845,25373.902992,1087144.8736922399
1635552000,2021-10-30,DOT/USD,44.07,44.199,42.329,42.653,17047.693565,727135.273627945
1635465600,2021-10-29,DOT/USD,41.955,44.359,41.714,44.07,25067.396949,1104720.1835424302
1635379200,2021-10-28,DOT/USD,40.5,43.039,40.112,41.982,41337.080753,1735413.324172446
