https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume SHIB,Volume USDT,tradecount
1635465600000,2021-10-29,SHIBUSDT,6.886e-05,7.747e-05,6.1e-05,7.49e-05,57543502861683.0,4064788414.8060737,6291721
1635379200000,2021-10-28,SHIBUSDT,7.906e-05,8.854e-05,5.7e-05,6.887e-05,137183379558887.0,9822313807.5951,14970382
1635292800000,2021-10-27,SHIBUSDT,4.797e-05,8.8e-05,4.65e-05,7.906e-05,159140214097788.0,10287386183.625055,15920580
1635206400000,2021-10-26,SHIBUSDT,4.229e-05,4.96e-05,4.044e-05,4.796e-05,65185354432996.0,2995136959.309049,4809042
1635120000000,2021-10-25,SHIBUSDT,3.605e-05,4.365e-05,3.493e-05,4.23e-05,55683030231723.0,2228870508.4094987,3626139
1635033600000,2021-10-24,SHIBUSDT,3.384e-05,4.465e-05,3.286e-05,3.605e-05,122382291462285.0,4780455970.152537,8160494
1634947200000,2021-10-23,SHIBUSDT,2.794e-05,3.46e-05,2.759e-05,3.384e-05,41345879310820.0,1322130529.716261,2653695
1634860800000,2021-10-22,SHIBUSDT,2.747e-05,2.85e-05,2.702e-05,2.794e-05,10640093014043.0,294584689.50123584,517992
1634774400000,2021-10-21,SHIBUSDT,2.923e-05,2.924e-05,2.7e-05,2.748e-05,13483291830586.0,380404456.8504632,681966
1634688000000,2021-10-20,SHIBUSDT,2.803e-05,2.96e-05,2.716e-05,2.922e-05,14694030377294.0,413100186.04755074,750592
1634601600000,2021-10-19,SHIBUSDT,2.864e-05,2.919e-05,2.753e-05,2.802e-05,15274666838352.0,431268344.6819501,614030
1634515200000,2021-10-18,SHIBUSDT,2.775e-05,2.963e-05,2.638e-05,2.863e-05,40183178302256.0,1130698978.495157,1856048
1634428800000,2021-10-17,SHIBUSDT,2.57e-05,2.9e-05,2.37e-05,2.774e-05,21922530954957.0,579335614.0874405,1106113
1634342400000,2021-10-16,SHIBUSDT,2.525e-05,2.66e-05,2.47e-05,2.571e-05,18385780924499.0,472318358.31287295,760668
1634256000000,2021-10-15,SHIBUSDT,2.742e-05,2.757e-05,2.333e-05,2.525e-05,44396951959423.0,1131688623.1910796,1805571
1634169600000,2021-10-14,SHIBUSDT,2.907e-05,2.985e-05,2.6e-05,2.743e-05,26305044296516.0,742490241.1529093,1157940
1634083200000,2021-10-13,SHIBUSDT,2.903e-05,3.073e-05,2.757e-05,2.907e-05,27877783172087.0,805872009.5301566,1096368
1633996800000,2021-10-12,SHIBUSDT,3.065e-05,3.16e-05,2.732e-05,2.904e-05,48794059445218.0,1437806654.3342855,2017213
1633910400000,2021-10-11,SHIBUSDT,2.613e-05,3.2e-05,2.58e-05,3.065e-05,72557577941657.0,2141560518.1523268,3156616
1633824000000,2021-10-10,SHIBUSDT,2.669e-05,2.787e-05,2.506e-05,2.613e-05,36095792941358.0,952498859.8795571,1429700
1633737600000,2021-10-09,SHIBUSDT,2.726e-05,3.02e-05,2.442e-05,2.67e-05,69429324203926.0,1898840615.0174809,2692026
1633651200000,2021-10-08,SHIBUSDT,2.291e-05,2.95e-05,2.06e-05,2.725e-05,138378491441526.0,3509457903.7746234,4850472
1633564800000,2021-10-07,SHIBUSDT,2.787e-05,3.528e-05,2.058e-05,2.29e-05,246104304402694.0,6989917012.883075,8863149
1633478400000,2021-10-06,SHIBUSDT,1.732e-05,2.893e-05,1.657e-05,2.787e-05,190443300967866.0,4365178584.024285,6057008
1633392000000,2021-10-05,SHIBUSDT,1.348e-05,2.01e-05,1.211e-05,1.732e-05,185823916847976.0,3018023292.1587887,4378857
1633305600000,2021-10-04,SHIBUSDT,8.55e-06,1.514e-05,8.2e-06,1.348e-05,136519031183358.0,1609851558.71828,2862583
1633219200000,2021-10-03,SHIBUSDT,7.87e-06,9.03e-06,7.65e-06,8.54e-06,19124476642927.0,160913209.1478406,414526
1633132800000,2021-10-02,SHIBUSDT,7.7e-06,8.24e-06,7.42e-06,7.86e-06,9152821421315.0,71638475.41729811,197547
1633046400000,2021-10-01,SHIBUSDT,7.21e-06,7.79e-06,7.16e-06,7.7e-06,7521795638115.0,56177804.44504189,150513
1632960000000,2021-09-30,SHIBUSDT,7.02e-06,7.43e-06,7e-06,7.2e-06,5130361477431.0,36843396.87748742,100085
1632873600000,2021-09-29,SHIBUSDT,6.97e-06,7.16e-06,6.92e-06,7.01e-06,3843625415450.0,27131698.11996875,73056
1632787200000,2021-09-28,SHIBUSDT,6.97e-06,7.17e-06,6.82e-06,6.98e-06,5063715106092.0,35369049.65053179,89217
1632700800000,2021-09-27,SHIBUSDT,7.1e-06,7.26e-06,6.89e-06,6.98e-06,4576274528727.0,32525559.91679706,91163
1632614400000,2021-09-26,SHIBUSDT,7.32e-06,7.32e-06,6.82e-06,7.1e-06,6575564283425.0,46612192.81774969,125466
1632528000000,2021-09-25,SHIBUSDT,7.38e-06,7.6e-06,7.11e-06,7.32e-06,6209389568644.0,45590467.53714746,120187
1632441600000,2021-09-24,SHIBUSDT,7.63e-06,7.87e-06,6.73e-06,7.37e-06,15148155674182.0,110033952.85164168,241874
1632355200000,2021-09-23,SHIBUSDT,7.24e-06,7.74e-06,7.1e-06,7.63e-06,13150788315356.0,98352204.39040436,214727
1632268800000,2021-09-22,SHIBUSDT,6.88e-06,7.32e-06,6.84e-06,7.25e-06,8495249730286.0,60351749.41908338,147647
1632182400000,2021-09-21,SHIBUSDT,7.02e-06,7.33e-06,6.6e-06,6.87e-06,13566078883742.0,94643013.94006188,201023
1632096000000,2021-09-20,SHIBUSDT,8.08e-06,8.12e-06,6.8e-06,7.02e-06,21866883365822.0,160318126.78745797,318307
1632009600000,2021-09-19,SHIBUSDT,7.84e-06,8.38e-06,7.36e-06,8.08e-06,19919168822209.0,158533820.05216882,321993
1631923200000,2021-09-18,SHIBUSDT,8.44e-06,8.64e-06,7.61e-06,7.84e-06,16665068906755.0,134004847.97267126,274934
1631836800000,2021-09-17,SHIBUSDT,8.54e-06,9.5e-06,8.11e-06,8.44e-06,57960174983072.0,508238868.8548081,1021931
1631750400000,2021-09-16,SHIBUSDT,6.77e-06,8.88e-06,6.52e-06,8.54e-06,51629463013101.0,408170844.7829817,918721
1631664000000,2021-09-15,SHIBUSDT,6.66e-06,6.9e-06,6.59e-06,6.77e-06,5735004511337.0,38670825.57966842,111420
1631577600000,2021-09-14,SHIBUSDT,6.49e-06,6.71e-06,6.44e-06,6.67e-06,5607034617578.0,36864002.41916227,98652
1631491200000,2021-09-13,SHIBUSDT,6.89e-06,6.98e-06,6.17e-06,6.5e-06,9093791821120.0,59378964.38371499,160428
1631404800000,2021-09-12,SHIBUSDT,6.77e-06,7e-06,6.64e-06,6.89e-06,7877836843028.0,53853205.67963314,134448
1631318400000,2021-09-11,SHIBUSDT,7e-06,7.08e-06,6.73e-06,6.77e-06,7643774910527.0,52589537.35126829,137377
1631232000000,2021-09-10,SHIBUSDT,7.3e-06,7.5e-06,6.55e-06,7e-06,17589684040703.0,123629182.56655686,311536
1631145600000,2021-09-09,SHIBUSDT,6.68e-06,7.77e-06,6.53e-06,7.3e-06,32271505301500.0,230732324.91825545,555776
1631059200000,2021-09-08,SHIBUSDT,6.05e-06,8.2e-06,5.41e-06,6.67e-06,46608207992395.0,321213242.6855644,775324
1630972800000,2021-09-07,SHIBUSDT,7.23e-06,7.24e-06,5.1e-06,6.05e-06,23567166381444.0,146017101.7614805,450678
1630886400000,2021-09-06,SHIBUSDT,7.53e-06,7.64e-06,7e-06,7.22e-06,9503974995923.0,69635123.3205756,186612
1630800000000,2021-09-05,SHIBUSDT,7.45e-06,7.57e-06,7.25e-06,7.53e-06,7939117527436.0,58794386.28846728,165471
1630713600000,2021-09-04,SHIBUSDT,7.07e-06,7.68e-06,7.04e-06,7.45e-06,13586786127409.0,99697790.03411852,253615
1630627200000,2021-09-03,SHIBUSDT,7.09e-06,7.25e-06,6.9e-06,7.06e-06,7223873994758.0,51203724.3095219,154990
1630540800000,2021-09-02,SHIBUSDT,7.19e-06,7.37e-06,7.02e-06,7.09e-06,7566323232592.0,54347784.64404346,164623
1630454400000,2021-09-01,SHIBUSDT,6.86e-06,7.22e-06,6.66e-06,7.19e-06,8005998661846.0,55515005.78965963,153172
1630368000000,2021-08-31,SHIBUSDT,6.67e-06,7.1e-06,6.63e-06,6.86e-06,8450789113097.0,57869119.58701886,160282
1630281600000,2021-08-30,SHIBUSDT,7.11e-06,7.14e-06,6.47e-06,6.67e-06,6392824774909.0,44394286.68247795,138488
1630195200000,2021-08-29,SHIBUSDT,7.23e-06,7.39e-06,6.99e-06,7.12e-06,5564998269528.0,39768456.66594867,106694
1630108800000,2021-08-28,SHIBUSDT,7.47e-06,7.49e-06,7.19e-06,7.22e-06,5541566422378.0,40410117.29998106,106151
1630022400000,2021-08-27,SHIBUSDT,6.98e-06,7.57e-06,6.82e-06,7.47e-06,10112453430111.0,72784130.3140028,177045
1629936000000,2021-08-26,SHIBUSDT,7.53e-06,7.64e-06,6.82e-06,6.97e-06,9832605958319.0,70331929.28884141,187357
1629849600000,2021-08-25,SHIBUSDT,7.48e-06,7.71e-06,7.15e-06,7.53e-06,10908288775579.0,81428880.55014998,207066
1629763200000,2021-08-24,SHIBUSDT,8.18e-06,8.22e-06,7.31e-06,7.48e-06,13128492964677.0,101458209.0130547,258786
1629676800000,2021-08-23,SHIBUSDT,8.2e-06,8.44e-06,8.13e-06,8.19e-06,8215888602078.0,67929225.74541667,178828
1629590400000,2021-08-22,SHIBUSDT,8.13e-06,8.44e-06,8.05e-06,8.2e-06,7664419848923.0,62909823.57631097,169057
1629504000000,2021-08-21,SHIBUSDT,8.48e-06,8.51e-06,8.11e-06,8.14e-06,9186376727549.0,76318682.47179724,194687
1629417600000,2021-08-20,SHIBUSDT,8.35e-06,8.6e-06,8.21e-06,8.48e-06,11001862928480.0,92550314.92693648,227021
1629331200000,2021-08-19,SHIBUSDT,8.02e-06,8.35e-06,7.86e-06,8.35e-06,11148529538651.0,89949671.30285761,208760
1629244800000,2021-08-18,SHIBUSDT,8.05e-06,8.33e-06,7.76e-06,8.02e-06,18267781451145.0,147275278.38769475,301710
1629158400000,2021-08-17,SHIBUSDT,9.04e-06,9.37e-06,7.99e-06,8.05e-06,26318386857105.0,230326035.7889771,438184
1629072000000,2021-08-16,SHIBUSDT,8.55e-06,9.48e-06,8.36e-06,9.04e-06,37191196001582.0,332981362.8663525,654923
1628985600000,2021-08-15,SHIBUSDT,8.12e-06,8.76e-06,7.85e-06,8.55e-06,18483321892487.0,151975080.12952974,326934
1628899200000,2021-08-14,SHIBUSDT,8.13e-06,8.57e-06,7.81e-06,8.13e-06,17010503781776.0,138240271.508115,303826
1628812800000,2021-08-13,SHIBUSDT,7.64e-06,8.18e-06,7.6e-06,8.13e-06,11222513120578.0,89250140.20996737,215230
1628726400000,2021-08-12,SHIBUSDT,7.77e-06,8.22e-06,7.43e-06,7.65e-06,16738912794675.0,130890829.71791317,275841
1628640000000,2021-08-11,SHIBUSDT,7.56e-06,8.3e-06,7.5e-06,7.77e-06,22952242869554.0,182047690.47914335,379871
1628553600000,2021-08-10,SHIBUSDT,7.62e-06,7.95e-06,7.31e-06,7.56e-06,12231498497079.0,93128448.86345147,228846
1628467200000,2021-08-09,SHIBUSDT,7.29e-06,7.88e-06,7.09e-06,7.62e-06,20193833052588.0,152950385.16690573,310642
1628380800000,2021-08-08,SHIBUSDT,7.8e-06,8.88e-06,7.23e-06,7.29e-06,42988253874709.0,343477949.4466348,691170
1628294400000,2021-08-07,SHIBUSDT,6.31e-06,7.89e-06,6.29e-06,7.8e-06,31447680089584.0,219898144.77703488,533128
1628208000000,2021-08-06,SHIBUSDT,6.22e-06,6.42e-06,6.13e-06,6.3e-06,7944430535861.0,49719935.41666873,154800
1628121600000,2021-08-05,SHIBUSDT,6.24e-06,6.25e-06,6.11e-06,6.21e-06,6261624309409.0,38685111.90458235,121028
1628035200000,2021-08-04,SHIBUSDT,6.18e-06,6.33e-06,6.11e-06,6.23e-06,5505584121482.0,34249709.52974584,113599
1627948800000,2021-08-03,SHIBUSDT,6.34e-06,6.4e-06,6.15e-06,6.18e-06,5222684533973.0,32606488.16950075,104080
1627862400000,2021-08-02,SHIBUSDT,6.3e-06,6.43e-06,6.21e-06,6.34e-06,6260531438700.0,39447385.0831638,111046
1627776000000,2021-08-01,SHIBUSDT,6.25e-06,6.72e-06,6.21e-06,6.3e-06,10959981431747.0,70596076.83837771,192163
1627689600000,2021-07-31,SHIBUSDT,6.29e-06,6.31e-06,6.2e-06,6.25e-06,5309993604368.0,33208500.92882888,108380
1627603200000,2021-07-30,SHIBUSDT,6.29e-06,6.41e-06,6.1e-06,6.29e-06,6650527789677.0,41392925.50210824,127977
1627516800000,2021-07-29,SHIBUSDT,6.19e-06,6.52e-06,6.08e-06,6.29e-06,8694966152691.0,54432932.8211437,143105
1627430400000,2021-07-28,SHIBUSDT,6.32e-06,6.35e-06,6.13e-06,6.18e-06,7902294769375.0,49318904.85698457,144785
1627344000000,2021-07-27,SHIBUSDT,6.31e-06,6.42e-06,6.04e-06,6.32e-06,9641696587214.0,60118260.34382534,172844
1627257600000,2021-07-26,SHIBUSDT,6.37e-06,6.91e-06,6.24e-06,6.3e-06,19227138374369.0,127423721.52404462,315881
1627171200000,2021-07-25,SHIBUSDT,6.44e-06,6.54e-06,6.16e-06,6.36e-06,7134617522583.0,45129431.4616156,123849
1627084800000,2021-07-24,SHIBUSDT,6.47e-06,6.66e-06,6.3e-06,6.44e-06,9474775072580.0,61353717.55079037,165255
1626998400000,2021-07-23,SHIBUSDT,6.47e-06,6.71e-06,6.11e-06,6.48e-06,8810341657917.0,56412769.11951872,154673
1626912000000,2021-07-22,SHIBUSDT,6.53e-06,6.66e-06,6.34e-06,6.46e-06,8024642335768.0,52021737.9134289,136117
1626825600000,2021-07-21,SHIBUSDT,5.89e-06,6.98e-06,5.77e-06,6.54e-06,15189009739596.0,97543687.52838184,229161
1626739200000,2021-07-20,SHIBUSDT,6.19e-06,6.24e-06,5.7e-06,5.89e-06,10212338619649.0,60004751.4375862,167967
1626652800000,2021-07-19,SHIBUSDT,6.65e-06,6.67e-06,6.07e-06,6.19e-06,8543669280673.0,53960304.23888748,135945
1626566400000,2021-07-18,SHIBUSDT,6.82e-06,7.03e-06,6.6e-06,6.64e-06,6125931214999.0,41403409.19788402,101649
1626480000000,2021-07-17,SHIBUSDT,6.63e-06,7.05e-06,6.56e-06,6.81e-06,7114435611225.0,48068113.02676965,125797
1626393600000,2021-07-16,SHIBUSDT,6.9e-06,7e-06,6.55e-06,6.62e-06,6047433872423.0,40891183.26230067,130542
1626307200000,2021-07-15,SHIBUSDT,7.24e-06,7.37e-06,6.79e-06,6.91e-06,8945840487258.0,62630272.68225876,168467
1626220800000,2021-07-14,SHIBUSDT,7.12e-06,7.57e-06,6.7e-06,7.24e-06,11875884954991.0,84335678.67361145,205473
1626134400000,2021-07-13,SHIBUSDT,7.56e-06,7.59e-06,7.04e-06,7.11e-06,8108609831266.0,59159886.30113126,151541
1626048000000,2021-07-12,SHIBUSDT,7.87e-06,7.99e-06,7.31e-06,7.56e-06,7734638319417.0,58999124.92504492,148177
1625961600000,2021-07-11,SHIBUSDT,7.67e-06,7.98e-06,7.56e-06,7.86e-06,5480379241985.0,42532390.25286476,118065
1625875200000,2021-07-10,SHIBUSDT,7.92e-06,8.09e-06,7.52e-06,7.67e-06,7191309903247.0,56211178.33659977,147667
1625788800000,2021-07-09,SHIBUSDT,8.03e-06,8.1e-06,7.7e-06,7.91e-06,8928857134302.0,70883068.21133511,165386
1625702400000,2021-07-08,SHIBUSDT,8.54e-06,8.56e-06,7.78e-06,8.02e-06,14698093074025.0,119007746.07189922,271688
1625616000000,2021-07-07,SHIBUSDT,8.74e-06,8.96e-06,8.52e-06,8.55e-06,10732885596585.0,93610940.88248244,207277
1625529600000,2021-07-06,SHIBUSDT,8.33e-06,9.33e-06,8.31e-06,8.74e-06,24765820144984.0,218538692.6614112,410020
1625443200000,2021-07-05,SHIBUSDT,8.72e-06,8.73e-06,8.16e-06,8.34e-06,12068056360331.0,101814445.7088746,219555
1625356800000,2021-07-04,SHIBUSDT,8.66e-06,8.95e-06,8.45e-06,8.73e-06,10015748720356.0,87501499.32477438,202369
1625270400000,2021-07-03,SHIBUSDT,8.36e-06,8.8e-06,8.3e-06,8.66e-06,11000178497551.0,94713469.8712709,206213
1625184000000,2021-07-02,SHIBUSDT,8.33e-06,8.44e-06,8.05e-06,8.35e-06,9609338950937.0,79130031.92925088,177169
1625097600000,2021-07-01,SHIBUSDT,8.82e-06,8.83e-06,8.15e-06,8.32e-06,15990026259963.0,133897874.86890778,284145
1625011200000,2021-06-30,SHIBUSDT,8.87e-06,9.23e-06,8.01e-06,8.82e-06,32459314385918.0,281302001.49778664,527223
1624924800000,2021-06-29,SHIBUSDT,8.08e-06,9.63e-06,8.03e-06,8.87e-06,46042194342449.0,415025311.02327126,847874
1624838400000,2021-06-28,SHIBUSDT,7.85e-06,8.21e-06,7.58e-06,8.08e-06,18506007897380.0,146967081.3857524,356154
1624752000000,2021-06-27,SHIBUSDT,7.47e-06,7.89e-06,7.27e-06,7.85e-06,11925015594849.0,88993016.44824153,226298
1624665600000,2021-06-26,SHIBUSDT,7.06e-06,7.55e-06,6.9e-06,7.48e-06,21860032918766.0,157723027.70980194,344183
1624579200000,2021-06-25,SHIBUSDT,7.21e-06,8.5e-06,6.72e-06,7.07e-06,41620961473360.0,304970091.14697254,661696
1624492800000,2021-06-24,SHIBUSDT,6.83e-06,7.45e-06,6.56e-06,7.21e-06,14589082651691.0,101269433.91013151,267642
1624406400000,2021-06-23,SHIBUSDT,6.33e-06,7.11e-06,6.09e-06,6.84e-06,22097655745813.0,148666572.71855277,387541
1624320000000,2021-06-22,SHIBUSDT,6.19e-06,7e-06,5.59e-06,6.33e-06,41222045178875.0,258486062.93374753,591265
1624233600000,2021-06-21,SHIBUSDT,7.78e-06,7.84e-06,6.08e-06,6.19e-06,34754967194157.0,242735095.0594992,553068
1624147200000,2021-06-20,SHIBUSDT,7.63e-06,8.07e-06,7.11e-06,7.78e-06,25203949490357.0,191981889.4751843,433257
1624060800000,2021-06-19,SHIBUSDT,7.26e-06,8.49e-06,7.19e-06,7.62e-06,33512449142630.0,259972359.41927367,556674
1623974400000,2021-06-18,SHIBUSDT,7.95e-06,7.98e-06,7e-06,7.26e-06,23594476054170.0,173380433.24408343,418372
1623888000000,2021-06-17,SHIBUSDT,8.32e-06,8.5e-06,7.72e-06,7.95e-06,27604953266364.0,222173239.0489482,462193
1623801600000,2021-06-16,SHIBUSDT,9.02e-06,9.29e-06,8.14e-06,8.31e-06,46228329919729.0,404310783.907428,815354
1623715200000,2021-06-15,SHIBUSDT,7.08e-06,9.88e-06,6.93e-06,9.03e-06,55757151596139.0,477301500.72719103,988253
1623628800000,2021-06-14,SHIBUSDT,6.84e-06,7.21e-06,6.67e-06,7.09e-06,17240978312423.0,119590071.7288144,329979
1623542400000,2021-06-13,SHIBUSDT,6.27e-06,7.15e-06,6.05e-06,6.85e-06,20763576566343.0,135365251.92752805,335795
1623456000000,2021-06-12,SHIBUSDT,6.21e-06,6.55e-06,5.51e-06,6.28e-06,28186259522494.0,169016554.58311996,408179
1623369600000,2021-06-11,SHIBUSDT,6.84e-06,6.9e-06,6.01e-06,6.21e-06,16654567843743.0,110033378.68311614,317215
1623283200000,2021-06-10,SHIBUSDT,7.39e-06,7.43e-06,6.78e-06,6.84e-06,15982745660312.0,112975025.97586842,328641
1623196800000,2021-06-09,SHIBUSDT,7.16e-06,7.6e-06,6.83e-06,7.38e-06,21333278224709.0,154023170.41850433,395131
1623110400000,2021-06-08,SHIBUSDT,7.74e-06,7.87e-06,6.3e-06,7.15e-06,32407835420356.0,231715942.816004,593214
1623024000000,2021-06-07,SHIBUSDT,8.52e-06,8.72e-06,7.5e-06,7.74e-06,14317490957225.0,117446572.56656782,358605
1622937600000,2021-06-06,SHIBUSDT,8.42e-06,8.63e-06,8.33e-06,8.53e-06,8718852058711.0,73794499.08852462,218646
1622851200000,2021-06-05,SHIBUSDT,8.8e-06,9.12e-06,8.1e-06,8.42e-06,15138731370984.0,130726634.694019,349263
1622764800000,2021-06-04,SHIBUSDT,9.81e-06,9.84e-06,8.28e-06,8.79e-06,27586732208422.0,243808532.7373267,586748
1622678400000,2021-06-03,SHIBUSDT,9.43e-06,1.04e-05,9.29e-06,9.82e-06,25310047082545.0,248635927.11914232,599785
1622592000000,2021-06-02,SHIBUSDT,8.83e-06,1.049e-05,8.57e-06,9.44e-06,37410145146900.0,356096789.01128745,808558
1622505600000,2021-06-01,SHIBUSDT,9.28e-06,9.43e-06,8.28e-06,8.82e-06,23622771954244.0,208492653.49231127,529195
1622419200000,2021-05-31,SHIBUSDT,7.85e-06,9.98e-06,7.69e-06,9.28e-06,29008796041217.0,253567390.100778,594812
1622332800000,2021-05-30,SHIBUSDT,7.9e-06,8.13e-06,7.52e-06,7.86e-06,12847617230998.0,100723011.5642526,293499
1622246400000,2021-05-29,SHIBUSDT,7.91e-06,8.21e-06,7.3e-06,7.89e-06,15473428469390.0,119787221.63179576,362567
1622160000000,2021-05-28,SHIBUSDT,8.79e-06,8.85e-06,7.5e-06,7.9e-06,22969674539465.0,184509672.21070743,525209
1622073600000,2021-05-27,SHIBUSDT,9.49e-06,9.5e-06,8.5e-06,8.79e-06,21377807919679.0,190827656.63134703,513819
1621987200000,2021-05-26,SHIBUSDT,9.38e-06,1.05e-05,9.14e-06,9.49e-06,29880109514903.0,289774724.88106096,736805
1621900800000,2021-05-25,SHIBUSDT,1.065e-05,1.115e-05,8.76e-06,9.39e-06,43096086882356.0,415471580.6164778,944665
1621814400000,2021-05-24,SHIBUSDT,8.08e-06,1.208e-05,7.73e-06,1.065e-05,66920838464554.0,653153711.8460131,1343914
1621728000000,2021-05-23,SHIBUSDT,8.42e-06,9.65e-06,6.94e-06,8.09e-06,60549130370846.0,487458707.9360239,1033407
1621641600000,2021-05-22,SHIBUSDT,8.21e-06,9.83e-06,6.72e-06,8.42e-06,46318180421814.0,367262301.1574324,839244
1621555200000,2021-05-21,SHIBUSDT,9.64e-06,1.035e-05,6.55e-06,8.2e-06,54603903901459.0,456228641.8727471,1116947
1621468800000,2021-05-20,SHIBUSDT,9.07e-06,1.219e-05,8e-06,9.64e-06,67205967066890.0,681165643.4754308,1384667
1621382400000,2021-05-19,SHIBUSDT,1.562e-05,1.58e-05,6.3e-06,9.07e-06,90539301007324.0,1020855304.8221889,2076308
1621296000000,2021-05-18,SHIBUSDT,1.65e-05,1.8e-05,1.517e-05,1.56e-05,27976612440989.0,460041392.82748246,935905
1621209600000,2021-05-17,SHIBUSDT,1.783e-05,1.808e-05,1.408e-05,1.651e-05,60156822115985.0,969820585.5501939,1801208
1621123200000,2021-05-16,SHIBUSDT,1.552e-05,1.962e-05,1.237e-05,1.784e-05,61634752660696.0,960036000.9081264,1843872
1621036800000,2021-05-15,SHIBUSDT,1.841e-05,1.897e-05,1.501e-05,1.553e-05,43727275531961.0,740472826.560479,1602319
1620950400000,2021-05-14,SHIBUSDT,2.103e-05,2.224e-05,1.816e-05,1.84e-05,40927854276575.0,822569815.5478904,1709467
1620864000000,2021-05-13,SHIBUSDT,1.817e-05,2.357e-05,1.53e-05,2.102e-05,91254881005748.0,1761045968.3199625,3050941
1620777600000,2021-05-12,SHIBUSDT,3.04e-05,3.15e-05,1.752e-05,1.821e-05,86909144958765.0,2129644950.1198652,3886777
1620691200000,2021-05-11,SHIBUSDT,3.468e-05,3.799e-05,2.78e-05,3.042e-05,64512785938482.0,2123216855.205212,3958630
1620604800000,2021-05-10,SHIBUSDT,1.412e-05,5e-05,1.412e-05,3.466e-05,95302311917668.0,3030141753.8025646,4577629
