https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTC,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1479772800000,2016-11-22 00:00:00,LTC/USDT,3.90000131,3.94993755,3.88000009,3.9012,1523.46530399,389.79708056,0,0,0,3.90835483
1479686400000,2016-11-21 00:00:00,LTC/USDT,3.93299668,3.95998552,3.87105042,3.91603582,1226.02206633,313.60297992,0,0,0,3.90947199
1479600000000,2016-11-20 00:00:00,LTC/USDT,3.97999999,3.98199713,3.860069,3.86007058,4183.25509098,1067.27721185,0,0,0,3.91955814
1479513600000,2016-11-19 00:00:00,LTC/USDT,3.95851709,3.98199938,3.90000011,3.97599999,2135.00222627,539.9634427,0,0,0,3.9539755
1479427200000,2016-11-18 00:00:00,LTC/USDT,3.89691558,3.97599997,3.86600043,3.95851709,2066.87812961,523.47441842,0,0,0,3.94838421
1479340800000,2016-11-17 00:00:00,LTC/USDT,3.94713038,3.99999914,3.87007318,3.89691558,5250.48904918,1330.29651115,0,0,0,3.94685621
1479254400000,2016-11-16 00:00:00,LTC/USDT,3.88706369,4.02,3.85500005,3.95499989,15426.80622226,3927.86807608,0,0,0,3.92752656
1479168000000,2016-11-15 00:00:00,LTC/USDT,3.8625398,3.96,3.84300116,3.893,8786.24523641,2232.60210298,0,0,0,3.93542818
1479081600000,2016-11-14 00:00:00,LTC/USDT,3.89999999,3.91199985,3.82400355,3.88331048,3438.45507033,884.1649929,0,0,0,3.88892921
1478995200000,2016-11-13 00:00:00,LTC/USDT,3.7779645,3.93999769,3.66,3.879,5129.25906893,1374.94434031,0,0,0,3.73052124
1478908800000,2016-11-12 00:00:00,LTC/USDT,3.8469994,3.84699979,3.73500002,3.77101339,1883.2459132,497.44261484,0,0,0,3.7858556
1478822400000,2016-11-11 00:00:00,LTC/USDT,3.83958983,3.8566852,3.79500079,3.79600205,497.5900501,130.46222865,0,0,0,3.81405449
1478736000000,2016-11-10 00:00:00,LTC/USDT,3.86808521,3.88898399,3.801,3.81000001,836.48409612,218.78914221,0,0,0,3.82324318
1478649600000,2016-11-09 00:00:00,LTC/USDT,3.86828625,3.98799998,3.83800016,3.85,8589.65116562,2192.4889933,0,0,0,3.9177625
1478563200000,2016-11-08 00:00:00,LTC/USDT,3.858,3.89799995,3.83200001,3.843,1251.64234646,323.49531468,0,0,0,3.86912047
1478476800000,2016-11-07 00:00:00,LTC/USDT,3.92099999,3.92099999,3.84233427,3.88680117,1836.32443775,474.92734302,0,0,0,3.86653761
1478390400000,2016-11-06 00:00:00,LTC/USDT,3.88900021,3.96473986,3.87000001,3.92099999,6201.18549188,1579.03841911,0,0,0,3.92719101
1478304000000,2016-11-05 00:00:00,LTC/USDT,3.91999999,3.92899999,3.8640045,3.91999991,1241.68976092,318.00957461,0,0,0,3.90456722
1478217600000,2016-11-04 00:00:00,LTC/USDT,3.85104713,3.94979863,3.8156,3.92,2019.1890851,522.38903202,0,0,0,3.86529762
1478131200000,2016-11-03 00:00:00,LTC/USDT,4.15729398,4.21999998,3.80056687,3.86161259,18950.57703249,4686.66437247,0,0,0,4.04351059
1478044800000,2016-11-02 00:00:00,LTC/USDT,4.1299967,4.15729398,4.05500622,4.15729398,3261.4386684,792.48915739,0,0,0,4.11543632
1477958400000,2016-11-01 00:00:00,LTC/USDT,3.98000001,4.16799917,3.98000001,4.11596619,18193.9856819,4478.49882127,0,0,0,4.0625188
1477872000000,2016-10-31 00:00:00,LTC/USDT,4.02099999,4.03499999,3.97800029,3.98000003,4431.44510061,1104.08611122,0,0,0,4.01367706
1477785600000,2016-10-30 00:00:00,LTC/USDT,4.05400352,4.08599999,3.99383818,4.025,10259.90302596,2543.72252715,0,0,0,4.03342067
1477699200000,2016-10-29 00:00:00,LTC/USDT,3.99999999,4.09989999,3.95500998,4.086,13326.85171562,3306.01669141,0,0,0,4.03109026
1477612800000,2016-10-28 00:00:00,LTC/USDT,4.015,4.02499999,3.93400033,3.984,3285.63094207,829.48646178,0,0,0,3.96104227
1477526400000,2016-10-27 00:00:00,LTC/USDT,3.97161345,4.08358763,3.92900004,3.98071177,4855.42987529,1213.2335927,0,0,0,4.0020569
1477440000000,2016-10-26 00:00:00,LTC/USDT,3.88500001,3.99383819,3.84959925,3.9610647,13879.62497562,3568.81731314,0,0,0,3.88913854
1477353600000,2016-10-25 00:00:00,LTC/USDT,3.88134452,3.92,3.84959925,3.9058855,3719.90623674,952.74267359,0,0,0,3.90441862
1477267200000,2016-10-24 00:00:00,LTC/USDT,3.89100005,3.924,3.87527484,3.90418003,4727.51748055,1210.48911873,0,0,0,3.90546053
1477180800000,2016-10-23 00:00:00,LTC/USDT,3.90802607,3.94999999,3.88368962,3.89100005,11368.65316768,2910.6757044,0,0,0,3.90584672
1477094400000,2016-10-22 00:00:00,LTC/USDT,3.82810468,3.95429523,3.82142382,3.89575785,1566.35450405,402.31480215,0,0,0,3.89335539
1477008000000,2016-10-21 00:00:00,LTC/USDT,3.805,3.85,3.78400002,3.82142382,1333.22439905,348.37239183,0,0,0,3.82700934
1476921600000,2016-10-20 00:00:00,LTC/USDT,3.8,3.83099994,3.771,3.805,3283.95414737,864.02141738,0,0,0,3.80077863
1476835200000,2016-10-19 00:00:00,LTC/USDT,3.83,3.86999998,3.76000005,3.81745636,3421.60161327,899.0890671,0,0,0,3.80563143
1476748800000,2016-10-18 00:00:00,LTC/USDT,3.8817352,3.90199999,3.82400395,3.84092264,4777.43798577,1231.52921712,0,0,0,3.87927295
1476662400000,2016-10-17 00:00:00,LTC/USDT,3.90227305,3.92497368,3.84200376,3.85723881,4795.57772995,1237.991566,0,0,0,3.8736756
1476576000000,2016-10-16 00:00:00,LTC/USDT,3.91299187,3.92799018,3.87000012,3.91,946.47133577,242.19180877,0,0,0,3.90794115
1476489600000,2016-10-15 00:00:00,LTC/USDT,3.89643535,3.93,3.8600382,3.8640004,750.19557445,192.53289639,0,0,0,3.896454
1476403200000,2016-10-14 00:00:00,LTC/USDT,3.88319867,3.92359956,3.85201537,3.9001626,4060.44019947,1042.58237402,0,0,0,3.89459893
1476316800000,2016-10-13 00:00:00,LTC/USDT,3.79300021,3.95,3.792001,3.92399048,4856.20159486,1243.08771629,0,0,0,3.90656389
1476230400000,2016-10-12 00:00:00,LTC/USDT,3.81616358,3.845,3.79300021,3.80483914,10329.5016871,2703.98420677,0,0,0,3.82010429
1476144000000,2016-10-11 00:00:00,LTC/USDT,3.78000049,3.86294999,3.78,3.80300596,5029.68479724,1312.14629821,0,0,0,3.83317378
1476057600000,2016-10-10 00:00:00,LTC/USDT,3.79300001,3.83559637,3.78000001,3.82099568,964.35305601,253.47157531,0,0,0,3.80458067
1475971200000,2016-10-09 00:00:00,LTC/USDT,3.82668195,3.85599999,3.793,3.793,3848.14158291,1005.9108103,0,0,0,3.8255296
1475884800000,2016-10-08 00:00:00,LTC/USDT,3.83600632,3.87897796,3.821687,3.855,13172.42501103,3412.86670519,0,0,0,3.85963653
1475798400000,2016-10-07 00:00:00,LTC/USDT,3.85,3.87327003,3.82300003,3.85,2483.6214038,646.48666835,0,0,0,3.84172099
1475712000000,2016-10-06 00:00:00,LTC/USDT,3.86199573,3.86495814,3.81400003,3.86007177,549.55496553,142.98293223,0,0,0,3.84350045
1475625600000,2016-10-05 00:00:00,LTC/USDT,3.81434543,3.85725076,3.81000001,3.85725076,7599.60251885,1984.32699635,0,0,0,3.8298136
1475539200000,2016-10-04 00:00:00,LTC/USDT,3.81400005,3.85,3.81,3.83799992,411.25150577,107.34588195,0,0,0,3.83108786
1475452800000,2016-10-03 00:00:00,LTC/USDT,3.854,3.85710782,3.811,3.84999999,339.6121305,88.56873885,0,0,0,3.83444694
1475366400000,2016-10-02 00:00:00,LTC/USDT,3.83000004,3.85710783,3.82200192,3.854,3774.3384592,985.27673102,0,0,0,3.83073946
1475280000000,2016-10-01 00:00:00,LTC/USDT,3.84999999,3.87260923,3.83,3.83767627,1391.86597789,359.86024518,0,0,0,3.86779589
1475193600000,2016-09-30 00:00:00,LTC/USDT,3.85122102,3.86799999,3.82201678,3.83500064,10832.7459393,2827.80618487,0,0,0,3.83079505
1475107200000,2016-09-29 00:00:00,LTC/USDT,3.84959877,3.86999648,3.81783904,3.84920632,362.28732095,93.92812638,0,0,0,3.8570696
1475020800000,2016-09-28 00:00:00,LTC/USDT,3.84300001,3.87897797,3.81800003,3.85926474,427.40987312,111.39056904,0,0,0,3.83703824
1474934400000,2016-09-27 00:00:00,LTC/USDT,3.87641461,3.89592191,3.84,3.843,623.86179986,160.93158643,0,0,0,3.87656527
1474848000000,2016-09-26 00:00:00,LTC/USDT,3.82624622,3.89391411,3.7997716,3.88999986,2017.01664386,524.77903646,0,0,0,3.84355415
1474761600000,2016-09-25 00:00:00,LTC/USDT,3.8382758,3.84699993,3.78723198,3.82624622,2508.5487833,654.66667536,0,0,0,3.83179544
1474675200000,2016-09-24 00:00:00,LTC/USDT,3.83303097,3.85,3.80004443,3.84099999,2276.67460301,594.31748191,0,0,0,3.83073806
1474588800000,2016-09-23 00:00:00,LTC/USDT,3.79,3.84299999,3.74815568,3.83899999,3817.42335324,1004.35103364,0,0,0,3.80088557
1474502400000,2016-09-22 00:00:00,LTC/USDT,3.76977571,3.80699999,3.74282547,3.79,1381.935649,366.03932048,0,0,0,3.77537486
1474416000000,2016-09-21 00:00:00,LTC/USDT,3.8,3.80999974,3.74000001,3.77968813,4821.16088923,1276.57394249,0,0,0,3.77664052
1474329600000,2016-09-20 00:00:00,LTC/USDT,3.8411,3.87,3.80803583,3.81,5815.7764974,1512.71823714,0,0,0,3.84458675
1474243200000,2016-09-19 00:00:00,LTC/USDT,3.860909,3.87499989,3.83000153,3.8411,7150.76616367,1859.03555658,0,0,0,3.84649241
1474156800000,2016-09-18 00:00:00,LTC/USDT,3.82768857,3.87499999,3.79075463,3.85452482,2860.5102094,743.59907058,0,0,0,3.84684478
1474070400000,2016-09-17 00:00:00,LTC/USDT,3.84420643,3.86999781,3.79400398,3.83,2516.77833756,659.47836071,0,0,0,3.81631678
1473984000000,2016-09-16 00:00:00,LTC/USDT,3.83,3.87999999,3.818264,3.85551296,5955.44157528,1541.84349536,0,0,0,3.86254609
1473897600000,2016-09-15 00:00:00,LTC/USDT,3.856,3.87999999,3.82100018,3.83,1648.64226389,427.33127422,0,0,0,3.8579958
1473811200000,2016-09-14 00:00:00,LTC/USDT,3.88467719,3.89299999,3.84428949,3.85740266,781.82501125,201.57734393,0,0,0,3.87853612
1473724800000,2016-09-13 00:00:00,LTC/USDT,3.84886201,3.88999336,3.81600003,3.8869967,3936.25580594,1018.19561703,0,0,0,3.86591313
1473638400000,2016-09-12 00:00:00,LTC/USDT,3.89999979,3.91795967,3.78100112,3.84886201,4806.074316,1253.8735223,0,0,0,3.83298174
1473552000000,2016-09-11 00:00:00,LTC/USDT,4.00819067,4.01899996,3.85,3.89999979,6477.39059608,1643.51286356,0,0,0,3.94118643
1473465600000,2016-09-10 00:00:00,LTC/USDT,4.0131006,4.02899994,3.9736,3.98887844,3517.53066517,877.87764413,0,0,0,4.00685754
1473379200000,2016-09-09 00:00:00,LTC/USDT,4.02188646,4.04899568,3.95400001,4.003893,4763.12130227,1187.33046275,0,0,0,4.01162224
1473292800000,2016-09-08 00:00:00,LTC/USDT,3.9841507,4.06899987,3.95066273,4.02188646,4422.55054362,1099.59405389,0,0,0,4.02198477
1473206400000,2016-09-07 00:00:00,LTC/USDT,3.98908097,4.01999987,3.93623308,4.01661983,4230.49239962,1060.31734161,0,0,0,3.98983609
1473120000000,2016-09-06 00:00:00,LTC/USDT,3.98,4.0199994,3.94346453,3.97453411,3169.08740128,795.26439505,0,0,0,3.98494817
1473033600000,2016-09-05 00:00:00,LTC/USDT,4.04325321,4.04499984,3.94885797,3.9867594,7663.80114462,1919.93460555,0,0,0,3.99169905
1472947200000,2016-09-04 00:00:00,LTC/USDT,3.96823787,4.09999999,3.91723,4.013,12069.57630838,3016.89703083,0,0,0,4.00065901
1472860800000,2016-09-03 00:00:00,LTC/USDT,3.86174858,3.97999985,3.80010027,3.969,16852.50399226,4355.50596098,0,0,0,3.8692414
1472774400000,2016-09-02 00:00:00,LTC/USDT,3.84999005,3.86174858,3.79200007,3.807,3718.9489305,966.69985875,0,0,0,3.84705645
1472688000000,2016-09-01 00:00:00,LTC/USDT,3.80552484,3.86435638,3.782,3.83757051,4009.86597721,1048.1519646,0,0,0,3.82565325
1472601600000,2016-08-31 00:00:00,LTC/USDT,3.8338669,3.84699755,3.769,3.79392493,5674.4533848,1492.55851928,0,0,0,3.80182975
1472515200000,2016-08-30 00:00:00,LTC/USDT,3.76393852,3.86099999,3.74101037,3.80911091,8434.52060523,2224.8868487,0,0,0,3.79098856
1472428800000,2016-08-29 00:00:00,LTC/USDT,3.74249369,3.82,3.70900528,3.7418917,18037.96042493,4776.64416657,0,0,0,3.77628305
1472342400000,2016-08-28 00:00:00,LTC/USDT,3.755,3.77343937,3.70000017,3.74966256,7097.41213577,1904.88061094,0,0,0,3.72590916
1472256000000,2016-08-27 00:00:00,LTC/USDT,3.83067158,3.83201324,3.70000977,3.76899984,2960.57125797,790.81316692,0,0,0,3.74370506
1472169600000,2016-08-26 00:00:00,LTC/USDT,3.7957745,3.85999999,3.77590375,3.81999558,2015.89976747,526.09474234,0,0,0,3.83181888
1472083200000,2016-08-25 00:00:00,LTC/USDT,3.86933996,3.882,3.74000359,3.78894705,9477.91997,2499.46371931,0,0,0,3.79198141
1471996800000,2016-08-24 00:00:00,LTC/USDT,3.92330698,3.986,3.837518,3.87798832,13484.56347904,3440.00853056,0,0,0,3.91992152
1471910400000,2016-08-23 00:00:00,LTC/USDT,3.70251866,4.497,3.64900001,3.97050502,42674.10681145,10753.63252782,0,0,0,3.96834341
1471824000000,2016-08-22 00:00:00,LTC/USDT,3.62469724,3.718,3.59,3.69577793,12489.44969737,3407.19164063,0,0,0,3.66561409
1471737600000,2016-08-21 00:00:00,LTC/USDT,3.62010125,3.636,3.58,3.62470363,2588.12968441,719.88801531,0,0,0,3.59518373
1471651200000,2016-08-20 00:00:00,LTC/USDT,3.6239993,3.6299999,3.57407178,3.60458988,1917.60688066,531.30091641,0,0,0,3.60926703
1471564800000,2016-08-19 00:00:00,LTC/USDT,3.61493917,3.6307659,3.57000003,3.61999999,366.25354441,101.88907376,0,0,0,3.59463022
1471478400000,2016-08-18 00:00:00,LTC/USDT,3.58178374,3.63999999,3.57000001,3.6279991,973.84407769,269.00233439,0,0,0,3.62020679
1471392000000,2016-08-17 00:00:00,LTC/USDT,3.620001,3.64499991,3.5609,3.612,1375.0175565,381.84388057,0,0,0,3.60099408
1471305600000,2016-08-16 00:00:00,LTC/USDT,3.55300003,3.66571475,3.5390718,3.620001,2034.9995912,561.16674536,0,0,0,3.62637238
1471219200000,2016-08-15 00:00:00,LTC/USDT,3.6314476,3.692,3.54684932,3.55982036,4128.82100625,1135.35066592,0,0,0,3.6366042
1471132800000,2016-08-14 00:00:00,LTC/USDT,3.72199999,3.72998229,3.5703689,3.62925928,3368.13599873,920.22236562,0,0,0,3.66013272
1471046400000,2016-08-13 00:00:00,LTC/USDT,3.719,3.76793836,3.68040554,3.71074227,1575.13510553,423.83069431,0,0,0,3.71642527
1470960000000,2016-08-12 00:00:00,LTC/USDT,3.7200369,3.78899991,3.68800451,3.70534067,5023.23610162,1341.15662786,0,0,0,3.74545075
1470873600000,2016-08-11 00:00:00,LTC/USDT,3.79082013,3.82398868,3.44,3.72002969,11574.98299883,3111.98033603,0,0,0,3.71949104
1470787200000,2016-08-10 00:00:00,LTC/USDT,3.84604422,3.9362504,3.75000003,3.79132316,2822.1107743,736.08090798,0,0,0,3.83396817
1470700800000,2016-08-09 00:00:00,LTC/USDT,3.80200027,3.99866082,3.72000001,3.8609205,12139.20512254,3150.02434722,0,0,0,3.85368612
1470614400000,2016-08-08 00:00:00,LTC/USDT,3.87864604,3.91999965,3.76000003,3.837456,2685.72521075,705.9383215,0,0,0,3.80447572
1470528000000,2016-08-07 00:00:00,LTC/USDT,3.76192972,3.95862484,3.72437468,3.83828553,7070.08027186,1842.56703625,0,0,0,3.8370817
1470441600000,2016-08-06 00:00:00,LTC/USDT,3.72744252,3.80602344,3.66420208,3.75,1625.3289877,433.59153409,0,0,0,3.74852565
1470355200000,2016-08-05 00:00:00,LTC/USDT,3.77523109,3.85546592,3.7,3.7124477,2411.36879711,644.85945795,0,0,0,3.73937106
1470268800000,2016-08-04 00:00:00,LTC/USDT,3.72895266,3.87999972,3.7142299,3.80457218,13924.50607063,3671.22870258,0,0,0,3.7928735
1470182400000,2016-08-03 00:00:00,LTC/USDT,3.59831006,3.79999999,3.4590965,3.733,22834.30426554,6264.81257811,0,0,0,3.64485034
1470096000000,2016-08-02 00:00:00,LTC/USDT,3.89699999,3.89699999,3.16000002,3.64799983,30505.24433564,8472.60125749,0,0,0,3.60045792
1470009600000,2016-08-01 00:00:00,LTC/USDT,3.94565889,3.97599999,3.84484183,3.89199999,3934.31559113,1008.87662656,0,0,0,3.89969941
1469923200000,2016-07-31 00:00:00,LTC/USDT,4.05866997,4.16999999,3.93834271,3.95551551,5217.72003695,1305.20958364,0,0,0,3.99761088
1469836800000,2016-07-30 00:00:00,LTC/USDT,4.11499731,4.11499731,4.039,4.06220416,2349.48792898,578.12268946,0,0,0,4.06399536
1469750400000,2016-07-29 00:00:00,LTC/USDT,3.9744879,4.11652619,3.941699,4.09771372,2396.43048385,592.75241012,0,0,0,4.0428861
1469664000000,2016-07-28 00:00:00,LTC/USDT,3.99699997,3.99998986,3.95035903,3.95714027,135.84207176,34.08470395,0,0,0,3.98542618
1469577600000,2016-07-27 00:00:00,LTC/USDT,3.94800053,4.00699068,3.898,3.98237994,4968.28035416,1254.21070035,0,0,0,3.96128047
1469491200000,2016-07-26 00:00:00,LTC/USDT,4.04751976,4.06699965,3.9,3.98745807,10684.73606553,2686.175587,0,0,0,3.97767596
1469404800000,2016-07-25 00:00:00,LTC/USDT,4.08602401,4.09599403,4,4.04751976,3061.6409966,762.71145628,0,0,0,4.01415367
1469318400000,2016-07-24 00:00:00,LTC/USDT,4.08143674,4.13,4.008,4.06668745,5549.74266533,1363.41217522,0,0,0,4.07048049
1469232000000,2016-07-23 00:00:00,LTC/USDT,4.02151606,4.08699984,3.9,4.07799999,2615.23556609,651.46306894,0,0,0,4.01440341
1469145600000,2016-07-22 00:00:00,LTC/USDT,4.13320188,4.173,3.98811855,4.02151606,3975.27018381,976.74619481,0,0,0,4.0699111
1469059200000,2016-07-21 00:00:00,LTC/USDT,4.13,4.16,4.11815032,4.142,592.57706582,143.59632621,0,0,0,4.12668681
1468972800000,2016-07-20 00:00:00,LTC/USDT,4.14501476,4.18055231,4.12792214,4.13,2191.60314424,529.34230322,0,0,0,4.14023804
1468886400000,2016-07-19 00:00:00,LTC/USDT,4.1708189,4.19698123,4.1464287,4.18663515,622.63852809,149.74684937,0,0,0,4.15794075
1468800000000,2016-07-18 00:00:00,LTC/USDT,4.18700002,4.23829999,4.16000003,4.16010689,3330.49596201,794.71909866,0,0,0,4.19078384
1468713600000,2016-07-17 00:00:00,LTC/USDT,4.18599987,4.25186563,4.13432761,4.18700002,2987.87259647,710.13450807,0,0,0,4.20747416
1468627200000,2016-07-16 00:00:00,LTC/USDT,4.19157822,4.19999595,4.11700052,4.16959781,1179.38509898,282.31020863,0,0,0,4.17762115
1468540800000,2016-07-15 00:00:00,LTC/USDT,4.17007801,4.22199999,4.11000001,4.19158662,2378.23999926,570.78488492,0,0,0,4.16661348
1468454400000,2016-07-14 00:00:00,LTC/USDT,4.14930518,4.20592663,4.13,4.18160721,278.5031631,66.72420117,0,0,0,4.17394525
1468368000000,2016-07-13 00:00:00,LTC/USDT,4.17576913,4.22199748,4.14600001,4.154625,746.86257601,179.42083936,0,0,0,4.16263004
1468281600000,2016-07-12 00:00:00,LTC/USDT,4.10400001,4.257,4.07800002,4.18487599,2509.50647982,597.59790473,0,0,0,4.19932275
1468195200000,2016-07-11 00:00:00,LTC/USDT,4.15156227,4.213,4.06000005,4.11980714,956.36150355,230.59739622,0,0,0,4.14732134
1468108800000,2016-07-10 00:00:00,LTC/USDT,4.137512,4.16299999,4.05000001,4.15199671,1209.42420126,293.22737621,0,0,0,4.1245269
1468022400000,2016-07-09 00:00:00,LTC/USDT,4.25,4.26720353,3.97151583,4.13562856,9427.29432646,2303.08264658,0,0,0,4.09333739
1467936000000,2016-07-08 00:00:00,LTC/USDT,4.10400378,4.2642907,4.06100002,4.2642907,7070.89187948,1714.13700294,0,0,0,4.12504477
1467849600000,2016-07-07 00:00:00,LTC/USDT,4.488,4.534,3.89799999,4.115,13935.13676591,3405.95672583,0,0,0,4.09140159
