https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume FLOW,Volume USDT,tradecount
1655337600000,2022-06-16,FLOWUSDT,1.68,1.71,1.37,1.4,2825197.76,4272021.8834,15185
1655251200000,2022-06-15,FLOWUSDT,1.59,1.69,1.4,1.69,3849860.58,5765613.0919,19408
1655164800000,2022-06-14,FLOWUSDT,1.6,1.65,1.4,1.6,3733053.73,5795733.7147,19659
1655078400000,2022-06-13,FLOWUSDT,1.79,1.82,1.51,1.59,5203396.34,8418560.9166,24522
1654992000000,2022-06-12,FLOWUSDT,2.06,2.08,1.79,1.79,2777914.03,5247074.9457,14589
1654905600000,2022-06-11,FLOWUSDT,2.29,2.35,2.04,2.06,2127743.6,4640637.817,11479
1654819200000,2022-06-10,FLOWUSDT,2.38,2.49,2.25,2.28,2545021.58,6021329.9141,16648
1654732800000,2022-06-09,FLOWUSDT,2.38,2.43,2.36,2.39,1049746.19,2518163.4609,8109
1654646400000,2022-06-08,FLOWUSDT,2.44,2.51,2.36,2.38,1830578.88,4435294.0752,11434
1654560000000,2022-06-07,FLOWUSDT,2.51,2.51,2.32,2.44,1290706.74,3098242.9637,9922
1654473600000,2022-06-06,FLOWUSDT,2.43,2.6,2.42,2.51,1305411.28,3282415.3521,6757
1654387200000,2022-06-05,FLOWUSDT,2.48,2.49,2.41,2.43,761159.04,1862771.7117,4530
1654300800000,2022-06-04,FLOWUSDT,2.42,2.5,2.41,2.48,1070359.93,2623792.2778,10781
1654214400000,2022-06-03,FLOWUSDT,2.55,2.56,2.38,2.42,1424380.51,3481408.6156,11542
1654128000000,2022-06-02,FLOWUSDT,2.49,2.56,2.4,2.56,1633896.09,4047176.6614,9141
1654041600000,2022-06-01,FLOWUSDT,2.71,2.72,2.39,2.48,2964136.31,7694063.3238,18503
1653955200000,2022-05-31,FLOWUSDT,2.69,2.92,2.64,2.71,3594353.46,9928758.735,25348
1653868800000,2022-05-30,FLOWUSDT,2.44,2.73,2.4,2.68,2512720.52,6492270.472,12286
1653782400000,2022-05-29,FLOWUSDT,2.41,2.44,2.33,2.43,1272934.84,3030878.5712,5473
1653696000000,2022-05-28,FLOWUSDT,2.37,2.43,2.32,2.4,1671270.57,3978581.7172,6682
1653609600000,2022-05-27,FLOWUSDT,2.48,2.52,2.3,2.36,2965174.6,7089705.2657,13398
1653523200000,2022-05-26,FLOWUSDT,2.69,2.77,2.39,2.47,3052730.34,7753779.1881,15024
1653436800000,2022-05-25,FLOWUSDT,2.76,2.79,2.62,2.69,2135482.67,5744329.4613,10260
1653350400000,2022-05-24,FLOWUSDT,2.74,2.81,2.54,2.76,2322452.96,6251936.9217,12490
1653264000000,2022-05-23,FLOWUSDT,2.88,3.0,2.68,2.74,2458812.81,7109758.7918,13876
1653177600000,2022-05-22,FLOWUSDT,2.81,2.92,2.76,2.89,1225483.48,3487977.7373,8206
1653091200000,2022-05-21,FLOWUSDT,2.77,2.84,2.7,2.81,1458034.44,4043320.386,9412
1653004800000,2022-05-20,FLOWUSDT,2.93,3.0,2.69,2.76,3070273.53,8732476.6815,18237
1652918400000,2022-05-19,FLOWUSDT,2.88,3.02,2.67,2.93,5591811.94,15966244.8668,31597
1652832000000,2022-05-18,FLOWUSDT,2.98,3.29,2.7,2.88,9238703.61,26834726.2712,53138
1652745600000,2022-05-17,FLOWUSDT,2.83,3.15,2.79,2.98,3339127.53,9870661.1072,22198
1652659200000,2022-05-16,FLOWUSDT,3.09,3.09,2.74,2.83,2201754.72,6299846.4654,17186
1652572800000,2022-05-15,FLOWUSDT,3.0,3.1,2.82,3.09,1922241.1,5617171.7009,16024
1652486400000,2022-05-14,FLOWUSDT,2.9,3.08,2.68,2.99,2712437.28,7784898.4912,20661
1652400000000,2022-05-13,FLOWUSDT,2.72,3.16,2.64,2.89,4285095.68,12842038.6772,32726
1652313600000,2022-05-12,FLOWUSDT,3.04,3.26,2.28,2.71,11402943.23,30350805.1567,90978
1652227200000,2022-05-11,FLOWUSDT,3.86,4.39,2.78,3.04,16544768.53,60338556.7906,148588
1652140800000,2022-05-10,FLOWUSDT,3.43,4.6,3.21,3.86,10770015.1,42506744.8166,97599
1652054400000,2022-05-09,FLOWUSDT,4.28,4.39,3.38,3.42,5102849.85,19540741.9319,56496
1651968000000,2022-05-08,FLOWUSDT,4.4,4.44,4.18,4.28,2626432.63,11203821.5582,30032
1651881600000,2022-05-07,FLOWUSDT,4.5,4.58,4.24,4.41,2144158.28,9492902.9789,23222
1651795200000,2022-05-06,FLOWUSDT,4.56,4.58,4.27,4.51,2639244.25,11659884.3838,29334
1651708800000,2022-05-05,FLOWUSDT,5.12,5.21,4.43,4.56,2983214.69,14366209.7354,40009
1651622400000,2022-05-04,FLOWUSDT,4.58,5.18,4.55,5.12,2546677.59,12380652.627,32847
1651536000000,2022-05-03,FLOWUSDT,4.64,4.72,4.48,4.57,1128429.83,5188481.5897,14968
1651449600000,2022-05-02,FLOWUSDT,4.75,4.79,4.4,4.63,2205371.7,10132412.0493,22118
1651363200000,2022-05-01,FLOWUSDT,4.48,4.85,4.35,4.76,1617933.18,7478099.1099,20291
1651276800000,2022-04-30,FLOWUSDT,4.93,4.96,4.3,4.48,1773921.22,8303284.2277,24991
1651190400000,2022-04-29,FLOWUSDT,5.23,5.33,4.81,4.93,1718833.93,8714258.4926,25550
1651104000000,2022-04-28,FLOWUSDT,5.28,5.4,5.13,5.24,1665567.06,8746961.2584,23657
1651017600000,2022-04-27,FLOWUSDT,5.18,5.33,5.09,5.27,1446931.05,7579691.7215,26000
1650931200000,2022-04-26,FLOWUSDT,5.5,5.62,5.07,5.17,2073016.48,11157161.0721,33752
1650844800000,2022-04-25,FLOWUSDT,5.48,5.51,5.13,5.5,1771230.13,9401174.0735,28433
1650758400000,2022-04-24,FLOWUSDT,5.54,5.71,5.4,5.48,1199699.24,6648145.961,19945
1650672000000,2022-04-23,FLOWUSDT,5.62,5.68,5.47,5.54,836787.98,4678414.8822,13619
1650585600000,2022-04-22,FLOWUSDT,5.66,5.79,5.53,5.63,1331031.45,7548386.933,21875
1650499200000,2022-04-21,FLOWUSDT,5.83,6.0,5.54,5.67,1865501.37,10854097.4002,31908
1650412800000,2022-04-20,FLOWUSDT,6.04,6.04,5.74,5.83,1310510.63,7722484.6775,24283
1650326400000,2022-04-19,FLOWUSDT,5.79,6.06,5.75,6.03,1435467.73,8470062.4672,24251
1650240000000,2022-04-18,FLOWUSDT,5.58,5.81,5.28,5.79,2651584.24,14738400.3463,39975
1650153600000,2022-04-17,FLOWUSDT,5.84,5.86,5.56,5.58,1108861.43,6398783.3599,23253
1650067200000,2022-04-16,FLOWUSDT,5.9,5.97,5.71,5.83,988985.81,5767675.2471,26860
1649980800000,2022-04-15,FLOWUSDT,5.79,6.0,5.73,5.89,1856209.24,10885706.7088,46924
1649894400000,2022-04-14,FLOWUSDT,5.92,6.23,5.69,5.79,2281284.51,13528884.9299,56327
1649808000000,2022-04-13,FLOWUSDT,5.7,5.98,5.56,5.91,1938144.77,11204598.4619,44928
1649721600000,2022-04-12,FLOWUSDT,5.4,5.84,5.35,5.69,2903600.49,16337804.1048,71391
1649635200000,2022-04-11,FLOWUSDT,6.06,6.26,5.33,5.4,2780804.52,15851906.0897,65779
1649548800000,2022-04-10,FLOWUSDT,6.24,6.39,6.04,6.06,1474149.75,9122328.9122,33104
1649462400000,2022-04-09,FLOWUSDT,6.13,6.29,6.03,6.25,1187659.85,7337251.1224,38368
1649376000000,2022-04-08,FLOWUSDT,6.51,6.65,6.06,6.13,2212673.08,14194475.7853,78714
1649289600000,2022-04-07,FLOWUSDT,6.39,6.63,6.18,6.52,2083321.3,13386355.5691,55831
1649203200000,2022-04-06,FLOWUSDT,7.37,7.45,6.35,6.39,3251573.21,22162252.0531,67219
1649116800000,2022-04-05,FLOWUSDT,7.25,7.76,7.13,7.36,3765599.44,27868015.9115,50503
1649030400000,2022-04-04,FLOWUSDT,7.47,7.48,6.82,7.25,2597398.55,18693794.5263,40784
1648944000000,2022-04-03,FLOWUSDT,7.8,7.8,7.25,7.46,2986649.29,22346558.2626,54987
1648857600000,2022-04-02,FLOWUSDT,6.93,8.2,6.91,7.8,10213860.95,77618184.0553,181889
1648771200000,2022-04-01,FLOWUSDT,6.81,7.0,6.39,6.93,2854337.0,19180291.2748,53799
1648684800000,2022-03-31,FLOWUSDT,7.15,7.33,6.66,6.81,3431322.47,23973597.5899,69960
1648598400000,2022-03-30,FLOWUSDT,7.09,7.27,6.7,7.16,2465026.33,17355954.5965,60697
1648512000000,2022-03-29,FLOWUSDT,6.82,7.65,6.79,7.09,5345373.01,38304674.6128,99331
1648425600000,2022-03-28,FLOWUSDT,6.83,7.24,6.75,6.81,3138782.73,21930349.6475,49768
1648339200000,2022-03-27,FLOWUSDT,6.61,6.86,6.37,6.83,1486947.25,9861435.4474,30645
1648252800000,2022-03-26,FLOWUSDT,6.31,6.66,6.31,6.6,1074702.53,7014851.2592,27222
1648166400000,2022-03-25,FLOWUSDT,6.49,6.64,6.25,6.32,1771970.27,11399189.4984,28732
1648080000000,2022-03-24,FLOWUSDT,6.27,6.56,6.16,6.49,3129844.28,19926204.9165,40043
1647993600000,2022-03-23,FLOWUSDT,6.13,6.29,5.96,6.27,2079293.79,12662404.4603,28336
1647907200000,2022-03-22,FLOWUSDT,6.02,6.3,6.0,6.13,2403973.69,14827201.3164,28630
1647820800000,2022-03-21,FLOWUSDT,5.85,6.38,5.85,6.01,3460251.59,21188137.6478,48606
1647734400000,2022-03-20,FLOWUSDT,5.84,6.26,5.71,5.84,4269995.77,25611027.1336,58998
1647648000000,2022-03-19,FLOWUSDT,5.66,5.95,5.65,5.84,2063663.69,12013941.8747,29897
1647561600000,2022-03-18,FLOWUSDT,5.62,5.74,5.44,5.66,1207680.85,6746825.5189,15506
1647475200000,2022-03-17,FLOWUSDT,5.51,5.79,5.46,5.63,1965428.84,11045778.307,24957
1647388800000,2022-03-16,FLOWUSDT,5.28,5.54,5.19,5.51,1440341.19,7700187.1506,20587
1647302400000,2022-03-15,FLOWUSDT,5.38,5.38,5.13,5.28,851076.13,4437238.0468,13020
1647216000000,2022-03-14,FLOWUSDT,5.31,5.47,5.19,5.38,837256.24,4470160.7279,13209
1647129600000,2022-03-13,FLOWUSDT,5.57,5.64,5.28,5.31,646390.31,3541622.6923,16335
1647043200000,2022-03-12,FLOWUSDT,5.64,5.74,5.54,5.57,426917.54,2404473.4346,14598
1646956800000,2022-03-11,FLOWUSDT,5.79,5.83,5.52,5.64,748048.21,4232418.7329,20735
1646870400000,2022-03-10,FLOWUSDT,6.06,6.16,5.51,5.78,1716856.96,9945795.8285,38950
1646784000000,2022-03-09,FLOWUSDT,5.78,6.14,5.73,6.06,1197881.5,7163787.5778,25551
1646697600000,2022-03-08,FLOWUSDT,5.65,5.92,5.62,5.78,1101639.83,6354548.2464,36170
1646611200000,2022-03-07,FLOWUSDT,5.6,5.96,5.46,5.65,2093020.34,11939182.5465,48524
1646524800000,2022-03-06,FLOWUSDT,5.83,5.95,5.56,5.61,1049269.72,5986783.7789,27722
1646438400000,2022-03-05,FLOWUSDT,5.65,6.0,5.5,5.83,1506908.83,8783158.404,41552
1646352000000,2022-03-04,FLOWUSDT,6.04,6.25,5.63,5.66,1943651.59,11477062.5831,49463
1646265600000,2022-03-03,FLOWUSDT,6.41,6.46,5.87,6.04,1638621.54,10063204.7761,38167
1646179200000,2022-03-02,FLOWUSDT,6.7,6.8,6.31,6.41,2271115.23,14788293.8714,62973
1646092800000,2022-03-01,FLOWUSDT,6.36,6.9,6.28,6.69,2768771.52,18346860.9948,79783
1646006400000,2022-02-28,FLOWUSDT,5.74,6.45,5.52,6.36,2750096.45,16359035.1862,60037
1645920000000,2022-02-27,FLOWUSDT,5.69,6.35,5.44,5.74,3581746.06,21115800.4304,60464
1645833600000,2022-02-26,FLOWUSDT,5.69,5.85,5.56,5.69,2000072.07,11429587.6359,32849
1645747200000,2022-02-25,FLOWUSDT,5.45,5.74,5.23,5.68,2329783.1,12798364.1527,44265
1645660800000,2022-02-24,FLOWUSDT,5.4,5.51,4.63,5.44,5244265.94,26290410.0757,79045
1645574400000,2022-02-23,FLOWUSDT,5.53,5.89,5.38,5.4,1904678.6,10658014.8378,28846
1645488000000,2022-02-22,FLOWUSDT,5.21,5.56,5.04,5.53,2482783.46,13240747.2795,35393
1645401600000,2022-02-21,FLOWUSDT,5.73,6.04,5.17,5.21,3216299.58,18156326.9156,49022
1645315200000,2022-02-20,FLOWUSDT,6.2,6.22,5.62,5.74,1754944.31,10206216.7586,32230
1645228800000,2022-02-19,FLOWUSDT,6.35,6.45,5.99,6.19,1642682.35,10211344.7282,30029
1645142400000,2022-02-18,FLOWUSDT,6.5,6.76,6.21,6.36,2547502.2,16447786.9137,51872
1645056000000,2022-02-17,FLOWUSDT,7.32,7.42,6.37,6.51,2626050.42,18033367.9138,60367
1644969600000,2022-02-16,FLOWUSDT,7.43,7.66,6.98,7.32,2170423.02,15800317.7759,50892
1644883200000,2022-02-15,FLOWUSDT,6.93,7.49,6.84,7.44,1798937.44,12896568.666,46412
1644796800000,2022-02-14,FLOWUSDT,7.07,7.15,6.68,6.92,1599481.49,10975236.7587,57411
1644710400000,2022-02-13,FLOWUSDT,7.37,7.6,6.76,7.06,1629651.03,11751203.4747,34995
1644624000000,2022-02-12,FLOWUSDT,7.14,7.62,6.95,7.38,2650564.16,19311913.5277,50055
1644537600000,2022-02-11,FLOWUSDT,7.96,8.0,6.93,7.14,4071652.6,30897580.6824,77225
1644451200000,2022-02-10,FLOWUSDT,8.42,8.76,7.67,7.96,6830634.49,55661179.8999,125378
1644364800000,2022-02-09,FLOWUSDT,7.45,8.98,7.06,8.41,7795590.1,62496945.5512,124155
1644278400000,2022-02-08,FLOWUSDT,7.55,7.93,6.97,7.44,4671848.61,34170693.1993,60906
1644192000000,2022-02-07,FLOWUSDT,7.45,7.88,7.18,7.55,3958738.26,29865720.1727,50052
1644105600000,2022-02-06,FLOWUSDT,6.57,7.52,6.57,7.45,4161913.28,29513602.1551,67116
1644019200000,2022-02-05,FLOWUSDT,6.43,6.77,6.33,6.56,2184951.05,14380834.5054,42236
1643932800000,2022-02-04,FLOWUSDT,5.96,6.49,5.83,6.43,2669032.31,16273705.267,42384
1643846400000,2022-02-03,FLOWUSDT,6.11,6.2,5.67,5.96,2308329.34,13522720.5339,35774
1643760000000,2022-02-02,FLOWUSDT,6.66,6.67,6.07,6.11,2073963.19,13243460.2111,40578
1643673600000,2022-02-01,FLOWUSDT,6.78,7.26,6.54,6.66,3957074.32,26987632.9534,36013
1643587200000,2022-01-31,FLOWUSDT,6.73,7.05,6.28,6.78,5179236.66,34568345.0706,40572
1643500800000,2022-01-30,FLOWUSDT,6.48,7.31,6.22,6.74,6916279.72,47529028.7979,58035
1643414400000,2022-01-29,FLOWUSDT,5.7,6.67,5.59,6.47,4835871.55,30042338.9091,43986
1643328000000,2022-01-28,FLOWUSDT,5.13,5.78,5.01,5.7,3239464.9,17326573.2077,26086
1643241600000,2022-01-27,FLOWUSDT,4.94,5.32,4.59,5.14,3586839.33,17933041.6215,24250
1643155200000,2022-01-26,FLOWUSDT,4.91,5.45,4.71,4.95,3829137.74,19690060.7252,25512
1643068800000,2022-01-25,FLOWUSDT,4.84,5.05,4.54,4.91,2767151.28,13294476.2526,18900
1642982400000,2022-01-24,FLOWUSDT,5.21,5.21,4.3,4.85,5093896.15,23434833.3747,44831
1642896000000,2022-01-23,FLOWUSDT,5.06,5.33,4.92,5.22,2110850.24,10803655.8387,28582
1642809600000,2022-01-22,FLOWUSDT,5.8,5.89,4.5,5.06,5324158.32,27349439.7049,52561
1642723200000,2022-01-21,FLOWUSDT,6.61,6.72,5.59,5.8,4767145.04,29533907.4759,49798
1642636800000,2022-01-20,FLOWUSDT,7.16,7.58,6.53,6.61,3195341.25,22653045.2991,35234
1642550400000,2022-01-19,FLOWUSDT,6.98,7.6,6.9,7.17,2830128.74,20482420.1534,27624
1642464000000,2022-01-18,FLOWUSDT,7.35,7.39,6.69,6.97,2507240.85,17445895.557,39545
1642377600000,2022-01-17,FLOWUSDT,7.62,7.62,7.26,7.34,828280.16,6141701.3435,8625
1642291200000,2022-01-16,FLOWUSDT,7.72,7.81,7.41,7.62,1788221.05,13687718.1344,14740
1642204800000,2022-01-15,FLOWUSDT,7.73,7.8,7.58,7.73,1577943.12,12144233.7847,13015
1642118400000,2022-01-14,FLOWUSDT,7.72,7.88,7.56,7.73,1263714.93,9759911.4593,12417
1642032000000,2022-01-13,FLOWUSDT,7.92,8.13,7.71,7.72,1520082.78,12053720.325,11806
1641945600000,2022-01-12,FLOWUSDT,7.64,7.95,7.59,7.93,1249401.14,9704117.993,10731
1641859200000,2022-01-11,FLOWUSDT,7.48,7.66,7.3,7.64,1130091.47,8452756.1008,12784
1641772800000,2022-01-10,FLOWUSDT,7.8,7.93,7.18,7.48,1215742.59,9164280.122,13372
1641686400000,2022-01-09,FLOWUSDT,7.71,7.92,7.65,7.79,903184.99,7036676.5223,8217
1641600000000,2022-01-08,FLOWUSDT,7.99,8.06,7.55,7.72,1120148.06,8794454.3815,10272
1641513600000,2022-01-07,FLOWUSDT,8.31,8.34,7.81,7.98,1679554.37,13467934.0283,19099
1641427200000,2022-01-06,FLOWUSDT,8.42,8.48,8.08,8.32,1619267.02,13337082.6967,20124
1641340800000,2022-01-05,FLOWUSDT,8.93,9.28,8.27,8.44,2035209.66,18254167.0298,21613
1641254400000,2022-01-04,FLOWUSDT,8.94,9.25,8.73,8.93,1592605.79,14317659.1131,14312
1641168000000,2022-01-03,FLOWUSDT,9.26,9.27,8.85,8.95,1074605.54,9724132.7055,10576
1641081600000,2022-01-02,FLOWUSDT,9.17,9.45,9.0,9.26,1200129.75,11085357.5808,15393
1640995200000,2022-01-01,FLOWUSDT,8.83,9.18,8.79,9.17,972300.66,8726670.4202,17539
1640908800000,2021-12-31,FLOWUSDT,8.74,8.92,8.67,8.82,1061351.9,9336184.6547,14807
1640822400000,2021-12-30,FLOWUSDT,8.6,8.84,8.49,8.73,995339.99,8625750.5056,14943
1640736000000,2021-12-29,FLOWUSDT,8.71,8.84,8.47,8.6,1633504.59,14174217.9359,19976
1640649600000,2021-12-28,FLOWUSDT,9.42,9.42,8.69,8.72,1436808.81,12953971.4528,22591
1640563200000,2021-12-27,FLOWUSDT,9.24,9.71,9.17,9.42,1419786.84,13433751.2105,17668
1640476800000,2021-12-26,FLOWUSDT,9.19,9.28,8.95,9.25,945576.72,8613447.9248,10641
1640390400000,2021-12-25,FLOWUSDT,9.1,9.25,9.03,9.19,776314.61,7116365.7706,8453
1640304000000,2021-12-24,FLOWUSDT,9.29,9.58,9.07,9.1,1673805.61,15561661.9429,19473
1640217600000,2021-12-23,FLOWUSDT,8.5,9.37,8.48,9.29,2864892.46,25786486.4816,25911
1640131200000,2021-12-22,FLOWUSDT,8.34,8.6,8.29,8.5,1383412.03,11737494.4753,9936
1640044800000,2021-12-21,FLOWUSDT,8.13,8.39,8.06,8.35,1222451.91,10101469.6653,25221
1639958400000,2021-12-20,FLOWUSDT,8.33,8.38,8.0,8.13,1034402.51,8436852.5578,9599
1639872000000,2021-12-19,FLOWUSDT,8.47,8.61,8.32,8.34,796693.04,6749791.8457,7645
1639785600000,2021-12-18,FLOWUSDT,8.36,8.58,8.25,8.48,779327.83,6573205.8693,7460
1639699200000,2021-12-17,FLOWUSDT,8.54,8.62,8.19,8.35,1050003.81,8837785.7959,8371
1639612800000,2021-12-16,FLOWUSDT,8.83,9.0,8.52,8.54,1363592.45,12036422.6464,10716
1639526400000,2021-12-15,FLOWUSDT,8.67,8.9,8.18,8.83,1328679.65,11358110.8837,16100
1639440000000,2021-12-14,FLOWUSDT,8.62,8.72,8.2,8.67,1701876.53,14406723.6452,22073
1639353600000,2021-12-13,FLOWUSDT,9.21,9.3,8.53,8.61,2011128.34,17941345.1523,21261
1639267200000,2021-12-12,FLOWUSDT,9.21,9.42,8.91,9.21,1420804.93,13058584.9432,13465
1639180800000,2021-12-11,FLOWUSDT,8.8,9.5,8.73,9.2,1997394.49,18322391.7457,20650
1639094400000,2021-12-10,FLOWUSDT,9.23,9.56,8.78,8.81,2585810.08,23905464.1818,25989
1639008000000,2021-12-09,FLOWUSDT,10.03,10.19,9.23,9.24,1604602.52,15619823.1974,18230
1638921600000,2021-12-08,FLOWUSDT,10.05,10.56,9.64,10.03,2113176.67,21114787.1884,22672
1638835200000,2021-12-07,FLOWUSDT,9.64,10.4,9.57,10.05,2459680.34,24706472.2562,29288
1638748800000,2021-12-06,FLOWUSDT,9.25,9.74,8.63,9.64,3565431.27,32353665.9193,36751
1638662400000,2021-12-05,FLOWUSDT,9.92,10.18,9.13,9.25,2172301.39,20898735.3324,25696
1638576000000,2021-12-04,FLOWUSDT,11.55,11.6,8.7,9.92,3991845.54,39626252.7082,50283
1638489600000,2021-12-03,FLOWUSDT,12.03,12.24,11.21,11.55,1397839.54,16605619.4183,20235
1638403200000,2021-12-02,FLOWUSDT,12.26,12.27,11.8,12.04,2036842.85,24526034.339,29245
1638316800000,2021-12-01,FLOWUSDT,12.4,12.68,12.22,12.26,1690820.29,21106732.1706,19746
1638230400000,2021-11-30,FLOWUSDT,12.82,12.89,12.22,12.39,2457991.03,30949661.6881,29045
1638144000000,2021-11-29,FLOWUSDT,12.32,13.03,12.2,12.81,2627122.07,33375717.101,37402
1638057600000,2021-11-28,FLOWUSDT,11.87,13.3,11.45,12.32,3555905.09,43566864.6319,50661
1637971200000,2021-11-27,FLOWUSDT,11.73,12.27,11.65,11.88,1717810.03,20598728.057,22488
1637884800000,2021-11-26,FLOWUSDT,13.25,13.26,11.0,11.7,4105666.15,49430651.1787,54325
1637798400000,2021-11-25,FLOWUSDT,12.96,14.04,12.8,13.25,3692819.03,49116531.9191,54360
1637712000000,2021-11-24,FLOWUSDT,13.2,13.48,12.68,12.97,3138053.35,40907523.5561,42201
1637625600000,2021-11-23,FLOWUSDT,13.48,13.72,12.8,13.2,3939440.88,52035168.872,63778
1637539200000,2021-11-22,FLOWUSDT,14.62,15.63,13.37,13.48,6203524.03,88473195.7428,125198
1637452800000,2021-11-21,FLOWUSDT,13.23,17.0,12.87,14.61,8473703.5,128394797.377,189149
1637366400000,2021-11-20,FLOWUSDT,12.6,13.52,12.56,13.23,1963342.92,25775986.4459,49351
1637280000000,2021-11-19,FLOWUSDT,11.8,13.22,11.6,12.6,1627121.01,20235424.0484,37254
1637193600000,2021-11-18,FLOWUSDT,12.63,13.0,11.71,11.79,2116642.5,25767686.8098,41516
1637107200000,2021-11-17,FLOWUSDT,12.66,12.9,12.0,12.63,1630644.72,20199788.2491,24838
1637020800000,2021-11-16,FLOWUSDT,13.28,13.28,11.94,12.65,2464179.6,31198801.6067,39007
1636934400000,2021-11-15,FLOWUSDT,12.98,14.7,12.9,13.29,4283066.06,59108723.5404,53427
1636848000000,2021-11-14,FLOWUSDT,13.14,13.18,12.73,12.97,625515.6,8115046.5562,9675
1636761600000,2021-11-13,FLOWUSDT,12.87,13.24,12.66,13.15,884062.75,11489452.8085,14194
1636675200000,2021-11-12,FLOWUSDT,13.14,13.28,12.5,12.86,1176912.39,15127725.8575,16408
1636588800000,2021-11-11,FLOWUSDT,12.86,13.23,12.83,13.15,1247889.16,16334733.1013,16100
1636502400000,2021-11-10,FLOWUSDT,13.68,13.79,12.6,12.85,2202097.08,29471506.0454,39435
1636416000000,2021-11-09,FLOWUSDT,13.91,13.97,13.51,13.7,1817178.65,25056778.5943,24385
1636329600000,2021-11-08,FLOWUSDT,13.77,13.99,13.68,13.92,1443085.68,19932896.4554,24281
1636243200000,2021-11-07,FLOWUSDT,13.81,13.84,13.62,13.77,855732.55,11753224.9165,10679
1636156800000,2021-11-06,FLOWUSDT,13.89,13.97,13.29,13.83,1440717.33,19689636.6914,17884
1636070400000,2021-11-05,FLOWUSDT,13.8,14.43,13.63,13.89,1621940.72,22694448.3206,25840
1635984000000,2021-11-04,FLOWUSDT,13.93,14.2,13.59,13.8,1415603.02,19656573.5481,23466
1635897600000,2021-11-03,FLOWUSDT,14.45,14.47,13.53,13.92,1508739.74,21007861.056,24727
1635811200000,2021-11-02,FLOWUSDT,13.94,14.82,13.73,14.44,1758461.34,25089716.7202,32619
1635724800000,2021-11-01,FLOWUSDT,14.01,14.42,13.38,13.95,1628289.49,22565241.5503,29008
1635638400000,2021-10-31,FLOWUSDT,15.03,16.78,13.45,14.0,4574513.5,67782847.9265,80636
1635552000000,2021-10-30,FLOWUSDT,13.75,15.14,13.06,15.0,4095420.6,57591556.0265,65056
1635465600000,2021-10-29,FLOWUSDT,12.77,14.38,12.7,13.74,4059895.64,55620304.3735,70200
1635379200000,2021-10-28,FLOWUSDT,11.88,12.81,11.6,12.78,2050206.16,25242988.2315,29854
1635292800000,2021-10-27,FLOWUSDT,13.14,13.32,11.55,11.89,2596303.88,32075566.3425,33995
1635206400000,2021-10-26,FLOWUSDT,13.45,13.55,12.95,13.13,1369821.7,18272783.1971,24438
1635120000000,2021-10-25,FLOWUSDT,13.14,13.65,13.05,13.46,1330516.52,17867268.4616,22288
1635033600000,2021-10-24,FLOWUSDT,13.38,13.68,12.72,13.13,1690247.74,22310868.138,27759
1634947200000,2021-10-23,FLOWUSDT,13.67,13.75,13.16,13.38,1851434.94,24785041.0209,38875
1634860800000,2021-10-22,FLOWUSDT,14.08,14.44,13.23,13.69,2502205.24,34566244.8476,60438
1634774400000,2021-10-21,FLOWUSDT,14.2,14.98,13.74,14.07,4498661.42,64958564.7395,86614
1634688000000,2021-10-20,FLOWUSDT,13.2,14.28,12.09,14.21,8767451.58,114489774.0025,131525
1634601600000,2021-10-19,FLOWUSDT,14.79,14.81,12.72,13.2,4275966.06,57861956.2285,84687
1634515200000,2021-10-18,FLOWUSDT,15.72,15.96,14.2,14.79,1350936.03,20145053.2599,46301
1634428800000,2021-10-17,FLOWUSDT,16.64,16.66,15.15,15.72,1531622.77,24009146.9967,57299
1634342400000,2021-10-16,FLOWUSDT,17.71,17.82,16.03,16.63,1770632.33,29964649.502,54256
1634256000000,2021-10-15,FLOWUSDT,18.66,18.68,17.0,17.71,1043733.93,18364835.1039,26818
1634169600000,2021-10-14,FLOWUSDT,17.32,18.88,17.22,18.66,1162061.64,21105730.5741,24595
1634083200000,2021-10-13,FLOWUSDT,17.11,18.11,17.08,17.32,970359.37,16964217.7705,23362
1633996800000,2021-10-12,FLOWUSDT,17.58,17.75,16.35,17.11,1351652.1,23074678.144,41550
1633910400000,2021-10-11,FLOWUSDT,18.26,19.03,17.33,17.58,681961.08,12507213.6619,21615
1633824000000,2021-10-10,FLOWUSDT,18.85,19.5,18.1,18.26,621828.7,11728181.953,18473
1633737600000,2021-10-09,FLOWUSDT,18.18,19.32,18.06,18.87,471614.55,8795873.314,14823
1633651200000,2021-10-08,FLOWUSDT,18.3,19.0,17.9,18.15,472991.4,8711991.8006,18591
1633564800000,2021-10-07,FLOWUSDT,19.1,19.17,18.22,18.3,477824.57,9000622.864,18823
1633478400000,2021-10-06,FLOWUSDT,19.56,20.0,18.25,19.1,790698.48,15156956.6781,31523
1633392000000,2021-10-05,FLOWUSDT,20.29,20.96,19.0,19.58,989733.74,19728119.223,40084
1633305600000,2021-10-04,FLOWUSDT,19.02,21.54,17.87,20.26,1530924.35,30582590.8808,59903
1633219200000,2021-10-03,FLOWUSDT,18.56,19.02,17.93,19.02,383193.58,7096960.6918,14117
1633132800000,2021-10-02,FLOWUSDT,17.62,19.08,17.62,18.55,724576.66,13397166.9129,26425
1633046400000,2021-10-01,FLOWUSDT,15.82,18.0,15.57,17.64,729909.19,12296939.8668,20487
