https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FIL,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1662854400000,2022-09-11 00:00:00,FIL/USDT,6.395,6.819,6.2,6.388,1001.86213887,153.45463,176.0560375,26.95973,142,6.530025642673690565
1662768000000,2022-09-10 00:00:00,FIL/USDT,6.364,6.475,6.274,6.396,123.4784965,19.47094,51.70710415,8.126,27,6.341850577738448566
1662681600000,2022-09-09 00:00:00,FIL/USDT,5.909,6.458,5.857,6.364,1656.29192166,266.06761,1469.9395985,236.04168,121,6.227314899275169569
1662595200000,2022-09-08 00:00:00,FIL/USDT,6.041,6.041,5.735,5.793,72.50354043,12.55596,0.99996673,0.16553,17,5.775125628885513444
1662508800000,2022-09-07 00:00:00,FIL/USDT,5.59,7.139,0.033,5.867,3783.39926616,865.5552,1594.74534403,277.48703,83,5.633518613424607293
1662422400000,2022-09-06 00:00:00,FIL/USDT,6.138,13.45,5.573,5.617,3149.82112,273.57421,2995.81531689,247.36408,186,12.273478439648287067
1662336000000,2022-09-05 00:00:00,FIL/USDT,6.296,6.296,5.987,6.131,789.15998073,126.26192,704.85362285,112.41437,52,6.251543056502641643
1662249600000,2022-09-04 00:00:00,FIL/USDT,6.585,6.585,6.206,6.215,81.63082672,12.92691,1.228761,0.1866,34,6.315679943271068214
1662163200000,2022-09-03 00:00:00,FIL/USDT,5.845,6.641,5.671,6.489,3243.93784954,520.70682,2964.68605561,477.23104,141,6.232842042602433705
1662076800000,2022-09-02 00:00:00,FIL/USDT,5.775,5.955,5.702,5.814,474.38359783,81.09677,424.0942158,72.39378,59,5.850577767835826846
1661990400000,2022-09-01 00:00:00,FIL/USDT,5.773,5.773,5.64,5.737,61.60154823,10.78135,34.81762776,6.08952,20,5.71382762262743213
1661904000000,2022-08-31 00:00:00,FIL/USDT,5.815,5.851,5.708,5.739,48.18251157,8.32992,18.71699435,3.21023,19,5.784618787997522394
1661817600000,2022-08-30 00:00:00,FIL/USDT,6.058,6.058,5.602,5.775,449.31011478,77.4612,152.95271978,25.84783,50,5.802284716723287287
1661731200000,2022-08-29 00:00:00,FIL/USDT,5.613,6.043,5.552,5.997,715.26203622,126.58365,178.73925691,30.90576,124,5.652477234099888657
1661644800000,2022-08-28 00:00:00,FIL/USDT,5.708,5.708,5.64,5.64,2.40001564,0.423,0,0,2,5.673999575569432539
1661558400000,2022-08-27 00:00:00,FIL/USDT,5.649,5.845,5.649,5.845,162.70205383,28.12948,61.00076862,10.53697,24,5.78423861270706861
1661472000000,2022-08-26 00:00:00,FIL/USDT,6.308,6.34,5.29,5.588,2668.96258345,436.77188,208.00405255,33.64777,107,6.111773849343219387
1661385600000,2022-08-25 00:00:00,FIL/USDT,6.353,6.47,6.28,6.309,550.32592996,86.08429,478.21030393,74.70353,37,6.393014159928500114
1661299200000,2022-08-24 00:00:00,FIL/USDT,6.28,6.56,6.206,6.354,1209.71443427,189.71699,382.78801163,60.58715,91,6.378076621743747238
1661212800000,2022-08-23 00:00:00,FIL/USDT,6.355,6.417,6.165,6.371,4249.88110096,669.41768,3806.7724551,599.21999,115,6.348692989118484901
1661126400000,2022-08-22 00:00:00,FIL/USDT,6.402,6.41,6.059,6.308,861.56549371,138.84097,147.13447341,23.62914,67,6.20591226023237712
1661040000000,2022-08-21 00:00:00,FIL/USDT,6.281,6.508,6.263,6.42,408.64257559,63.85408,323.52635824,50.49198,88,6.400054209273906434
1660953600000,2022-08-20 00:00:00,FIL/USDT,6.521,6.683,6.132,6.3,5436.42473378,862.26252,2022.31910414,320.36568,90,6.305330387290326949
1660867200000,2022-08-19 00:00:00,FIL/USDT,7.466,7.466,6.431,6.451,6435.37274039,934.90667,3890.35698893,568.8214,258,6.889255302713340573
1660780800000,2022-08-18 00:00:00,FIL/USDT,7.881,8.261,6.654,7.466,24221.88712185,3041.54555,22075.45865306,2770.16634,241,7.967200040552264257
1660694400000,2022-08-17 00:00:00,FIL/USDT,8.349,8.349,7.889,7.889,10615.844964,1326.11038,8796.50198356,1099.02065,41,8.005492893290527891
1660608000000,2022-08-16 00:00:00,FIL/USDT,8.067,8.646,7.632,8.35,19831.16027422,2403.91784,19631.41587563,2379.82688,78,8.24984302477080339
1660521600000,2022-08-15 00:00:00,FIL/USDT,8.117,8.4,7.971,8.207,1589.59680864,196.107,1200.53046915,148.38204,90,8.107001112146747131
1660435200000,2022-08-14 00:00:00,FIL/USDT,8.337,8.4,8.058,8.058,1176.9744456,140.92934,286.24175299,34.3336,49,8.351840182804305381
1660348800000,2022-08-13 00:00:00,FIL/USDT,8.447,8.576,7.631,8.261,1664.11404165,213.13893,711.35901716,90.82928,50,7.817968443200997233
1660262400000,2022-08-12 00:00:00,FIL/USDT,8.231,8.729,7.6,7.6,3943.04314629,472.92445,1154.03242993,137.18227,94,8.345243592889853016
1660176000000,2022-08-11 00:00:00,FIL/USDT,8.452,8.9,7.4,8.445,1020.19485846,123.251,969.2962327,116.67363,53,8.282935116709762742
1660089600000,2022-08-10 00:00:00,FIL/USDT,7.35,8.452,7.35,8.452,140.42492252,17.33151,103.67492252,12.33151,4,8.134760373297302638
1660003200000,2022-08-09 00:00:00,FIL/USDT,8.899,8.899,7.465,7.465,1526.63041493,178.55438,119.99998934,13.48466,103,8.554605204242345914
1659916800000,2022-08-08 00:00:00,FIL/USDT,8.797,9.17,8.5,8.909,1290.50719675,144.15078,699.22245124,77.95523,67,8.95475770081297687
1659830400000,2022-08-07 00:00:00,FIL/USDT,9,9.17,8,8.783,418.90725656,49.05025,175.73154931,20.30184,62,8.546278850060080697
1659744000000,2022-08-06 00:00:00,FIL/USDT,8.008,14.8,7.036,9,938.97631282,108.84209,774.72099433,86.37815,52,8.753452697137208267
1659657600000,2022-08-05 00:00:00,FIL/USDT,8.199,8.289,5.6,8,186.61204113,24.25039,142.15037658,18.19376,28,7.816773468748940204
1659571200000,2022-08-04 00:00:00,FIL/USDT,8.4,8.4,6.95,8.05,4788.99507294,585.58127,4740.75888846,579.47184,153,8.186476169113087012
1658534400000,2022-07-23 00:00:00,FIL/USDT,5.465519,5.64127564,5.43133858,5.5781736,17051.00658174,3054.4640902,0,0,0,5.58232347
1658448000000,2022-07-22 00:00:00,FIL/USDT,5.61950145,5.76797075,5.46533619,5.49939033,103915.97824864,18461.85614995,0,0,0,5.62868529
1658361600000,2022-07-21 00:00:00,FIL/USDT,5.62752261,5.71470677,5.40331076,5.63120995,3723.70929761,670.37181621,0,0,0,5.55469249
1658275200000,2022-07-20 00:00:00,FIL/USDT,6.02789121,6.1659708,5.50609298,5.58003351,3792.50648379,633.91510668,0,0,0,5.98267251
1658188800000,2022-07-19 00:00:00,FIL/USDT,5.94945694,6.24374563,5.67117844,6.03625294,2973.52708185,498.53301198,0,0,0,5.96455402
1658102400000,2022-07-18 00:00:00,FIL/USDT,5.72394578,6.16737405,5.64237407,5.98087463,6006.13034246,1028.73767392,0,0,0,5.83834975
1658016000000,2022-07-17 00:00:00,FIL/USDT,5.42423881,5.92736278,5.38588136,5.6783689,2173.41285952,381.71913026,0,0,0,5.69374885
1657929600000,2022-07-16 00:00:00,FIL/USDT,5.22813403,5.42395704,5.18281132,5.4164996,1547.12107227,292.87725552,0,0,0,5.28248965
1657843200000,2022-07-15 00:00:00,FIL/USDT,5.35123341,5.44670025,5.21511216,5.21511216,908.27536094,169.76311349,0,0,0,5.35025154
1657756800000,2022-07-14 00:00:00,FIL/USDT,5.3318,5.39571378,5.1599998,5.35123341,1429.91542508,275.63766121,0,0,0,5.18766346
1657670400000,2022-07-13 00:00:00,FIL/USDT,5.08004478,5.31152,5.03069427,5.28603237,1119.90833366,218.4288218,0,0,0,5.12710879
1657584000000,2022-07-12 00:00:00,FIL/USDT,5.21591715,5.28271207,5.0842234,5.0842234,293.62386246,56.45265636,0,0,0,5.20124085
1657497600000,2022-07-11 00:00:00,FIL/USDT,5.43634998,5.43634998,5.15904172,5.2104,2192.99449868,409.42868475,0,0,0,5.35623071
1657411200000,2022-07-10 00:00:00,FIL/USDT,5.8044476,5.8044476,5.45530668,5.46649944,2465.91689011,437.66320788,0,0,0,5.63427961
1657324800000,2022-07-09 00:00:00,FIL/USDT,5.79070863,5.8862997,5.71386252,5.83027,1143.48820747,197.22656962,0,0,0,5.79784057
1657238400000,2022-07-08 00:00:00,FIL/USDT,5.77377424,5.90995424,5.59168536,5.72627484,669.33040771,117.60285711,0,0,0,5.69144682
1657152000000,2022-07-07 00:00:00,FIL/USDT,5.56060056,5.84106754,5.55164907,5.8,1814.43291715,316.10993912,0,0,0,5.73987936
1657065600000,2022-07-06 00:00:00,FIL/USDT,5.49891431,5.64270259,5.46040494,5.58080811,974.62800904,176.12467413,0,0,0,5.53373917
1656979200000,2022-07-05 00:00:00,FIL/USDT,5.56277723,5.59988214,5.32144264,5.47803488,1643.2062926,302.77172276,0,0,0,5.42721188
1656892800000,2022-07-04 00:00:00,FIL/USDT,5.28313015,5.56779658,5.23192699,5.56779658,1468.3352291,266.83547242,0,0,0,5.50277373
1656806400000,2022-07-03 00:00:00,FIL/USDT,5.30053814,5.38240986,5.20330543,5.30125991,189.06907942,35.74501462,0,0,0,5.28938318
1656720000000,2022-07-02 00:00:00,FIL/USDT,5.31610111,5.38614941,5.22620204,5.34138327,399.85812007,75.57852981,0,0,0,5.29063109
1656633600000,2022-07-01 00:00:00,FIL/USDT,5.41468539,5.50373962,5.24845578,5.36052717,914.72637708,170.53384026,0,0,0,5.36389947
1656547200000,2022-06-30 00:00:00,FIL/USDT,5.47425422,5.48766595,5.12600458,5.39690774,1516.61923901,287.79233889,0,0,0,5.26983881
1656460800000,2022-06-29 00:00:00,FIL/USDT,5.52566241,5.58589585,5.38674786,5.41744122,5176.7971708,942.59764974,0,0,0,5.49205397
1656374400000,2022-06-28 00:00:00,FIL/USDT,5.84164,5.9297816,5.46998,5.47578873,1398.99574772,246.77057618,0,0,0,5.66921619
1656288000000,2022-06-27 00:00:00,FIL/USDT,5.87870116,6.08637836,5.6845756,5.79246174,1591.27751531,272.76159754,0,0,0,5.83394997
1656201600000,2022-06-26 00:00:00,FIL/USDT,6.17303464,6.31506693,5.83060768,5.83060768,451.55282396,75.4127396,0,0,0,5.98775255
1656115200000,2022-06-25 00:00:00,FIL/USDT,6.09487071,6.27836204,5.86807221,6.12516713,2361.76336555,392.36006573,0,0,0,6.01937753
1656028800000,2022-06-24 00:00:00,FIL/USDT,5.85324046,6.26255995,5.77739682,6.12011376,928.880928,153.5496267,0,0,0,6.04938577
1655942400000,2022-06-23 00:00:00,FIL/USDT,5.60079175,5.90433605,5.60079175,5.7942,1392.50284316,243.64546112,0,0,0,5.71528333
1655856000000,2022-06-22 00:00:00,FIL/USDT,5.89670771,5.89670771,5.45560762,5.55133311,4508.5288888,808.34145698,0,0,0,5.57750545
1655769600000,2022-06-21 00:00:00,FIL/USDT,5.41871586,6.3580567,5.41802654,5.92557725,4812.67745114,798.5896902,0,0,0,6.0264708
1655683200000,2022-06-20 00:00:00,FIL/USDT,5.42795661,5.6722184,5.29999999,5.47423528,11089.07448884,2087.90994703,0,0,0,5.31108849
1655596800000,2022-06-19 00:00:00,FIL/USDT,5.11461,5.57417166,5.010984,5.45438015,2642.18680178,485.29860421,0,0,0,5.4444558
1655510400000,2022-06-18 00:00:00,FIL/USDT,5.36687561,5.40108164,4.88674543,5.11508979,858.47423839,167.46589152,0,0,0,5.1262632
1655424000000,2022-06-17 00:00:00,FIL/USDT,5.29275722,5.46105607,5.28845937,5.32046647,308.16427692,57.26176992,0,0,0,5.38167572
1655337600000,2022-06-16 00:00:00,FIL/USDT,5.84982457,5.91337796,5.24252223,5.28916011,925.47348608,170.04839161,0,0,0,5.44241246
1655251200000,2022-06-15 00:00:00,FIL/USDT,5.51280686,5.82961378,5.09332158,5.775219,3251.69641606,623.03517406,0,0,0,5.21912173
1655164800000,2022-06-14 00:00:00,FIL/USDT,5.40813645,5.70737254,5.03069427,5.47685,3635.48426136,653.2095617,0,0,0,5.5655711
1655078400000,2022-06-13 00:00:00,FIL/USDT,5.66342953,5.66342953,5.13810298,5.28054,3602.49380358,669.91251694,0,0,0,5.37755858
1654992000000,2022-06-12 00:00:00,FIL/USDT,6.13271137,6.16525388,5.59789258,5.75360333,2344.5377698,402.69916133,0,0,0,5.82205774
1654905600000,2022-06-11 00:00:00,FIL/USDT,6.85017092,6.88461124,6.07555766,6.07555766,6279.39508823,984.67330964,0,0,0,6.37713546
1654819200000,2022-06-10 00:00:00,FIL/USDT,7.17556797,7.2120984,6.7341,6.79741912,6011.10623063,849.58110107,0,0,0,7.07537658
1654732800000,2022-06-09 00:00:00,FIL/USDT,7.15856111,7.32623,7.1132524,7.18492004,197.56322868,27.24383934,0,0,0,7.25166619
1654646400000,2022-06-08 00:00:00,FIL/USDT,7.39326778,7.4329994,7.15810207,7.1768048,6936.91761418,957.25237828,0,0,0,7.24669666
1654560000000,2022-06-07 00:00:00,FIL/USDT,7.52598815,7.641151,7.01590436,7.35491753,711.52065944,98.22596269,0,0,0,7.24371276
1654473600000,2022-06-06 00:00:00,FIL/USDT,7.43268495,7.8618614,7.42734992,7.54519764,380.57807108,49.5895866,0,0,0,7.67455623
1654387200000,2022-06-05 00:00:00,FIL/USDT,7.4157049,7.54566,7.29909,7.37484923,654.00516671,87.69492263,0,0,0,7.45773126
1654300800000,2022-06-04 00:00:00,FIL/USDT,7.3771936,7.49520517,7.26657913,7.49520517,96.25080483,13.04718,0,0,0,7.37713473
1654214400000,2022-06-03 00:00:00,FIL/USDT,7.71945078,7.71945078,7.27291553,7.37943758,341.81753663,46.19046042,0,0,0,7.400176
1654128000000,2022-06-02 00:00:00,FIL/USDT,7.41437518,7.78634685,7.33,7.769852,1394.25693843,187.20873552,0,0,0,7.44760619
1654041600000,2022-06-01 00:00:00,FIL/USDT,8.03649546,8.14666747,7.31502544,7.47156816,44802.04425307,5662.30175331,0,0,0,7.9123378
1653955200000,2022-05-31 00:00:00,FIL/USDT,8.18459748,8.34212232,7.82899208,8.06513303,19903.52216072,2450.35627418,0,0,0,8.1227054
1653868800000,2022-05-30 00:00:00,FIL/USDT,7.60882983,8.28347592,7.56698091,8.19715183,894.34856462,111.8945711,0,0,0,7.99277887
1653782400000,2022-05-29 00:00:00,FIL/USDT,7.48936003,7.7730753,7.33544852,7.64471986,15812.87124775,2114.64081932,0,0,0,7.47780478
1653696000000,2022-05-28 00:00:00,FIL/USDT,7.27299695,7.56875818,7.2045782,7.56875818,1849.62935035,247.79148751,0,0,0,7.4644588
1653609600000,2022-05-27 00:00:00,FIL/USDT,7.66824323,7.70819,7.17997284,7.21701878,4648.92054766,620.11661983,0,0,0,7.49684881
1653523200000,2022-05-26 00:00:00,FIL/USDT,8.26390075,8.32343705,7.36103815,7.67104027,35541.73930075,4555.50791678,0,0,0,7.80192679
1653436800000,2022-05-25 00:00:00,FIL/USDT,8.40081286,8.58158728,8.09059,8.18648295,139120.24804603,16640.80371527,0,0,0,8.36018803
1653350400000,2022-05-24 00:00:00,FIL/USDT,8.17777914,9.1888378,7.99237924,8.47186099,55116.93259697,6571.05242016,0,0,0,8.38783943
1653264000000,2022-05-23 00:00:00,FIL/USDT,8.407584,9.40903366,8.06735929,8.10222513,3913.93406217,453.06572933,0,0,0,8.63877757
1653177600000,2022-05-22 00:00:00,FIL/USDT,8.22778758,8.47704561,8.01859453,8.47704561,798.35943427,97.17801309,0,0,0,8.21543278
1653091200000,2022-05-21 00:00:00,FIL/USDT,7.9239363,8.32163641,7.81713703,8.19387515,1752.14962436,215.80196267,0,0,0,8.11924786
1653004800000,2022-05-20 00:00:00,FIL/USDT,8.20308592,8.29284116,7.75170007,7.99392483,526.46759164,65.53350781,0,0,0,8.03356342
1652918400000,2022-05-19 00:00:00,FIL/USDT,7.66412076,8.2805253,7.4835286,8.27225305,828.68521962,104.55541816,0,0,0,7.92579891
1652832000000,2022-05-18 00:00:00,FIL/USDT,8.62380541,8.68003068,7.52063339,7.52063339,1440.09309244,181.14600927,0,0,0,7.94990239
1652745600000,2022-05-17 00:00:00,FIL/USDT,8.34219762,8.85583174,8.2627355,8.58734344,2650.58420026,309.3702863,0,0,0,8.56767542
1652659200000,2022-05-16 00:00:00,FIL/USDT,9.08987579,9.08987579,8.23188,8.26344726,774.33361553,90.63798412,0,0,0,8.54314692
1652572800000,2022-05-15 00:00:00,FIL/USDT,8.8204735,9.23,8.52645997,9.17581949,1449.15249933,164.72138492,0,0,0,8.79759783
1652486400000,2022-05-14 00:00:00,FIL/USDT,8.73601408,9.09415643,8.06918761,8.78094708,1080.59833427,125.58284219,0,0,0,8.60466537
1652400000000,2022-05-13 00:00:00,FIL/USDT,8.09992223,9.45688851,7.89845522,8.73727101,8658.03075748,974.50152808,0,0,0,8.88457381
1652313600000,2022-05-12 00:00:00,FIL/USDT,8.62466299,9.01501649,6.734,8.09858056,8680.90593997,1084.77890701,0,0,0,8.00246564
1652227200000,2022-05-11 00:00:00,FIL/USDT,11.3650369,11.53259612,8.2016,8.54987354,13714.6749129,1399.45698832,0,0,0,9.79999744
1652140800000,2022-05-10 00:00:00,FIL/USDT,11.05436869,12.51594025,10.58477429,11.23004773,41338.48870019,3665.57174192,0,0,0,11.27750092
1652054400000,2022-05-09 00:00:00,FIL/USDT,13.16438174,13.2356832,10.80560143,11.10222555,34370.60191362,2885.21296872,0,0,0,11.91267413
1651968000000,2022-05-08 00:00:00,FIL/USDT,13.28622814,13.42792858,12.87324727,13.05624578,33075.32186322,2504.26404427,0,0,0,13.20760162
1651881600000,2022-05-07 00:00:00,FIL/USDT,13.8533281,13.92450139,12.85840872,13.23801733,15776.31237995,1180.56342618,0,0,0,13.36337551
1651795200000,2022-05-06 00:00:00,FIL/USDT,13.98850579,14.09354069,13.47451316,13.87015721,32934.9061847,2403.45891589,0,0,0,13.70312842
1651708800000,2022-05-05 00:00:00,FIL/USDT,15.71643799,15.84729452,13.38643984,13.90281857,111022.37472855,7391.70356108,0,0,0,15.01986298
1651622400000,2022-05-04 00:00:00,FIL/USDT,14.6489337,15.87858257,14.6489337,15.70627995,1703.29682688,112.75680256,0,0,0,15.10593408
1651536000000,2022-05-03 00:00:00,FIL/USDT,14.564581,14.96894928,14.28083957,14.59292941,4694.47842504,317.17654236,0,0,0,14.80083738
1651449600000,2022-05-02 00:00:00,FIL/USDT,15.1587852,15.25885573,14.15440744,14.61684748,4909.65538485,333.70584136,0,0,0,14.71252455
1651363200000,2022-05-01 00:00:00,FIL/USDT,14.24257349,15.63776084,13.91244218,15.11785341,15750.21726628,1063.49811763,0,0,0,14.80982147
1651276800000,2022-04-30 00:00:00,FIL/USDT,17.31862676,17.98418794,11.13840781,14.38732175,50439.67471229,3663.12053835,0,0,0,13.76959185
1651190400000,2022-04-29 00:00:00,FIL/USDT,17.99161554,17.99161554,17.02402322,17.34750427,539897.63507565,30984.68801033,0,0,0,17.42465939
1651104000000,2022-04-28 00:00:00,FIL/USDT,17.73343865,18.45412465,17.52568783,18.05258117,151202.14467388,8438.87696408,0,0,0,17.91733015
1651017600000,2022-04-27 00:00:00,FIL/USDT,17.34294544,18.00097214,17.26053728,17.70028602,483179.99057618,27415.13096702,0,0,0,17.62457349
1650931200000,2022-04-26 00:00:00,FIL/USDT,18.64919693,18.80000001,17.03954349,17.29016982,744345.63375476,40885.84027424,0,0,0,18.20546254
1650844800000,2022-04-25 00:00:00,FIL/USDT,18.85119769,18.85119769,17.45189448,18.61273853,301274.55571263,16471.55827359,0,0,0,18.29059222
1650758400000,2022-04-24 00:00:00,FIL/USDT,19.05042025,19.29309891,18.70835075,18.98939333,51356.22012834,2716.6296995,0,0,0,18.90438735
1650672000000,2022-04-23 00:00:00,FIL/USDT,19.27915831,19.49614153,18.84169773,18.87460514,55881.48080828,2908.17988268,0,0,0,19.21527658
1650585600000,2022-04-22 00:00:00,FIL/USDT,18.90827701,19.45914337,18.78079582,19.27968253,45313.1148295,2383.47491834,0,0,0,19.01136633
1650499200000,2022-04-21 00:00:00,FIL/USDT,19.77171763,20.68544234,18.61846169,18.84474616,104910.52063061,5273.12242871,0,0,0,19.89533185
1650412800000,2022-04-20 00:00:00,FIL/USDT,20.40108414,20.64292972,19.42128865,19.71914118,12535.90177784,635.41005556,0,0,0,19.72883757
1650326400000,2022-04-19 00:00:00,FIL/USDT,19.80343902,21.10507573,19.43992068,20.3825307,113563.89223061,5557.47211512,0,0,0,20.4344511
1650240000000,2022-04-18 00:00:00,FIL/USDT,19.80916675,19.82070009,18.56795732,19.70254239,310158.96095385,16251.45224361,0,0,0,19.08499968
1650153600000,2022-04-17 00:00:00,FIL/USDT,21.62099421,21.68940376,19.62599708,19.71279146,6536.36548006,312.06471519,0,0,0,20.94554482
1650067200000,2022-04-16 00:00:00,FIL/USDT,19.14960564,22.00856003,18.48,21.62641534,8515.08590066,416.65579201,0,0,0,20.43673954
1649980800000,2022-04-15 00:00:00,FIL/USDT,18.8623,19.15319788,18.7003773,19.05617537,2451.94686184,129.56331239,0,0,0,18.92470033
1649894400000,2022-04-14 00:00:00,FIL/USDT,19.32272228,19.75293362,18.50670374,18.6627564,11154.66999287,575.60399556,0,0,0,19.37906977
1649808000000,2022-04-13 00:00:00,FIL/USDT,19.4082792,19.54774089,18.73036038,19.42,8069.777159,419.99833882,0,0,0,19.21383113
1649721600000,2022-04-12 00:00:00,FIL/USDT,18.43035708,19.64378114,18.37071406,19.64378114,35229.38590855,1823.83594616,0,0,0,19.31609363
1649635200000,2022-04-11 00:00:00,FIL/USDT,20.9384587,20.9384587,18.01739379,18.26965835,9101.25438556,482.68860092,0,0,0,18.85533316
1649548800000,2022-04-10 00:00:00,FIL/USDT,21.68896909,21.78448268,20.91450398,21.11552406,1978.5020407,92.54761857,0,0,0,21.37820584
1649462400000,2022-04-09 00:00:00,FIL/USDT,21.32128405,21.7235,21.2,21.71337863,8926.67790538,417.44296333,0,0,0,21.38418583
1649376000000,2022-04-08 00:00:00,FIL/USDT,22.56558314,22.89568393,21.02906303,21.22540158,5630.29667384,258.17753855,0,0,0,21.8078486
1649289600000,2022-04-07 00:00:00,FIL/USDT,21.79720871,22.60442509,21.47594097,22.51414849,3589.57704621,161.08899225,0,0,0,22.28319263
1649203200000,2022-04-06 00:00:00,FIL/USDT,24.68986932,24.7767,21.59815249,21.63110659,36212.66998379,1535.09378494,0,0,0,23.58987466
1649116800000,2022-04-05 00:00:00,FIL/USDT,25.21244741,26.48503549,24.6161803,24.88373508,38493.51211615,1490.79828618,0,0,0,25.8207381
1649030400000,2022-04-04 00:00:00,FIL/USDT,25.3022893,25.70550512,23.77075387,25.13315899,10909.15755739,440.73812312,0,0,0,24.75201709
1648944000000,2022-04-03 00:00:00,FIL/USDT,24.00327175,25.80142542,23.6745781,25.30375793,41410.54513756,1627.8888426,0,0,0,25.43818966
1648857600000,2022-04-02 00:00:00,FIL/USDT,25.32753559,26.60069451,23.82957483,23.82957483,9880.05192214,391.32828687,0,0,0,25.24747699
1648771200000,2022-04-01 00:00:00,FIL/USDT,24.44156509,26.08793263,22.9509881,25.2776,28590.32972324,1165.96697887,0,0,0,24.52070276
1648684800000,2022-03-31 00:00:00,FIL/USDT,26.09005489,27.45422465,24.0979083,24.43291747,34490.54163953,1369.36489946,0,0,0,25.18725407
1648598400000,2022-03-30 00:00:00,FIL/USDT,26.2017204,26.52851559,24.84317786,25.81139594,14132.71722834,550.14471166,0,0,0,25.68909039
1648512000000,2022-03-29 00:00:00,FIL/USDT,25.59449155,28.02894501,24.98627448,26.42813296,71115.68670512,2669.25083228,0,0,0,26.64256421
1648425600000,2022-03-28 00:00:00,FIL/USDT,23.60437318,27.84782495,23.59036689,24.88126849,69597.60127864,2766.09266273,0,0,0,25.16097967
1648339200000,2022-03-27 00:00:00,FIL/USDT,19.41827051,23.98409804,19.02914927,23.76133696,32275.1981567,1506.1725952,0,0,0,21.42861864
1648252800000,2022-03-26 00:00:00,FIL/USDT,18.94055704,19.4037,18.69523587,19.4037,2066.88169664,108.58910601,0,0,0,19.03396917
1648166400000,2022-03-25 00:00:00,FIL/USDT,19.62796764,19.6328128,18.45745569,18.84294818,20949.21455985,1101.06428705,0,0,0,19.02633189
1648080000000,2022-03-24 00:00:00,FIL/USDT,19.3365,19.92387642,19.00583649,19.62283053,7567.28884136,387.70369699,0,0,0,19.51822719
1647993600000,2022-03-23 00:00:00,FIL/USDT,18.415279,19.52304105,18.33241465,19.43732952,8121.50798449,426.55394172,0,0,0,19.03981464
1647907200000,2022-03-22 00:00:00,FIL/USDT,17.89780429,18.62958317,17.89780429,18.23190197,8805.23490035,479.37579764,0,0,0,18.36812568
1647820800000,2022-03-21 00:00:00,FIL/USDT,17.76173027,17.9283,17.36382235,17.9283,1266.7978108,71.64765226,0,0,0,17.68093958
1647734400000,2022-03-20 00:00:00,FIL/USDT,18.23878644,18.27287945,17.331641,17.70572234,6407.21480399,363.27370389,0,0,0,17.63743077
1647648000000,2022-03-19 00:00:00,FIL/USDT,17.70151765,18.40242219,17.68712377,18.0983,1952.37463034,108.1489976,0,0,0,18.05263732
1647561600000,2022-03-18 00:00:00,FIL/USDT,17.39227217,17.71892147,17.0926,17.6389514,61012.16856494,3545.9342949,0,0,0,17.20623212
1647475200000,2022-03-17 00:00:00,FIL/USDT,17.44346902,17.77449591,17.37293997,17.49004325,578.59330695,33.02136745,0,0,0,17.52178518
1647388800000,2022-03-16 00:00:00,FIL/USDT,16.74693033,17.42519033,16.74693033,17.42519033,3309.42296666,194.12687865,0,0,0,17.04773182
1647302400000,2022-03-15 00:00:00,FIL/USDT,17.30184695,17.30184695,16.51043785,16.80712954,5790.54048291,342.76448896,0,0,0,16.89364175
1647216000000,2022-03-14 00:00:00,FIL/USDT,17.28685855,17.67173642,17.07615856,17.46980751,16482.99497995,955.52688233,0,0,0,17.25016353
1647129600000,2022-03-13 00:00:00,FIL/USDT,17.69316119,18.0470521,17.06645405,17.25311817,2256.22590515,128.11416814,0,0,0,17.6110569
1647043200000,2022-03-12 00:00:00,FIL/USDT,17.43970314,18.43270504,17.43970314,17.73869376,12907.00182244,717.12284378,0,0,0,17.99831358
1646956800000,2022-03-11 00:00:00,FIL/USDT,17.78680918,18.03290109,17.227,17.47794782,2537.28192611,144.42201562,0,0,0,17.56852592
1646870400000,2022-03-10 00:00:00,FIL/USDT,18.61375761,18.61586549,17.4,17.95166693,44475.98378467,2543.50675727,0,0,0,17.48608831
1646784000000,2022-03-09 00:00:00,FIL/USDT,18.0076,19.24391588,18.0076,18.75350168,7220.56637759,384.20761446,0,0,0,18.79339738
1646697600000,2022-03-08 00:00:00,FIL/USDT,17.78258961,18.23333047,17.69648002,18.02483128,4706.01264825,262.03037421,0,0,0,17.95979821
1646611200000,2022-03-07 00:00:00,FIL/USDT,18.3609131,18.87525058,17.18403364,17.86770441,78772.89890229,4368.69925724,0,0,0,18.03120202
1646524800000,2022-03-06 00:00:00,FIL/USDT,19.16346212,19.2395,18.40227909,18.42011953,1549.19094576,82.21094777,0,0,0,18.84409543
1646438400000,2022-03-05 00:00:00,FIL/USDT,18.61615556,19.154,18.36529409,19.15226461,8606.41826431,460.19871594,0,0,0,18.70152602
1646352000000,2022-03-04 00:00:00,FIL/USDT,20.26757794,20.26757794,18.53573713,18.82848946,15037.08865416,783.02098346,0,0,0,19.20394085
1646265600000,2022-03-03 00:00:00,FIL/USDT,20.6281512,20.89728225,19.56100232,20.10631442,3037.00143347,151.44869804,0,0,0,20.05300456
1646179200000,2022-03-02 00:00:00,FIL/USDT,20.72258894,21.64412149,20.2614,20.78927224,7179.13877485,343.07952047,0,0,0,20.92558239
