https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MATIC,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1616976000000,2021-03-29 00:00:00,MATIC/USDT,0.34672908,0.42362707,0.33760485,0.38459843,104783.87631091,276141.31961768,0,0,0,0.37945743
1616889600000,2021-03-28 00:00:00,MATIC/USDT,0.33218842,0.35492915,0.32857917,0.34634282,37919.15592418,110588.06812572,0,0,0,0.3428865
1616803200000,2021-03-27 00:00:00,MATIC/USDT,0.33698747,0.35590292,0.33161831,0.33258274,27544.77040713,80143.69092441,0,0,0,0.34369231
1616716800000,2021-03-26 00:00:00,MATIC/USDT,0.30312353,0.34158385,0.30228412,0.33698747,27835.93646327,85667.69778302,0,0,0,0.32492919
1616630400000,2021-03-25 00:00:00,MATIC/USDT,0.32168283,0.3367265,0.29887669,0.30135736,47387.01160148,149125.9545823,0,0,0,0.31776501
1616544000000,2021-03-24 00:00:00,MATIC/USDT,0.33022957,0.37633881,0.30599908,0.32195121,89250.83099025,260917.20566346,0,0,0,0.34206571
1616457600000,2021-03-23 00:00:00,MATIC/USDT,0.34573747,0.3639274,0.3268514,0.32979261,37684.83672381,110201.81956999,0,0,0,0.34196201
1616371200000,2021-03-22 00:00:00,MATIC/USDT,0.37828754,0.38307434,0.32437385,0.34672847,82645.23652737,228566.74303119,0,0,0,0.36158032
1616284800000,2021-03-21 00:00:00,MATIC/USDT,0.38318191,0.4,0.36449976,0.37828754,77167.09554921,203523.38375694,0,0,0,0.37915591
1616198400000,2021-03-20 00:00:00,MATIC/USDT,0.40619311,0.41827055,0.38318191,0.38397055,69934.17922965,173557.37744243,0,0,0,0.40294558
1616112000000,2021-03-19 00:00:00,MATIC/USDT,0.38915623,0.42286848,0.37685049,0.40917937,63244.45859246,156337.90980091,0,0,0,0.40453693
1616025600000,2021-03-18 00:00:00,MATIC/USDT,0.40525349,0.43612008,0.38589064,0.38961971,35755.56218836,87382.32167333,0,0,0,0.4091853
1615939200000,2021-03-17 00:00:00,MATIC/USDT,0.37462436,0.42651286,0.37201317,0.40282157,94512.14361016,234181.24454403,0,0,0,0.40358545
1615852800000,2021-03-16 00:00:00,MATIC/USDT,0.39135519,0.39446439,0.34827928,0.3719616,187706.56810813,505443.62093996,0,0,0,0.37136994
1615766400000,2021-03-15 00:00:00,MATIC/USDT,0.38029229,0.42988989,0.38,0.39135519,198943.51093142,491919.86170659,0,0,0,0.4044226
1615680000000,2021-03-14 00:00:00,MATIC/USDT,0.42756371,0.43753098,0.37334745,0.38073712,185856.29939829,463413.97957805,0,0,0,0.40105889
1615593600000,2021-03-13 00:00:00,MATIC/USDT,0.41521794,0.46903633,0.40917937,0.42452539,228097.45293525,529870.61307115,0,0,0,0.43047764
1615507200000,2021-03-12 00:00:00,MATIC/USDT,0.40917936,0.51348824,0.39671498,0.41401285,407714.80287372,902742.34520685,0,0,0,0.45164027
1615420800000,2021-03-11 00:00:00,MATIC/USDT,0.28730207,0.55339997,0.28,0.40346133,469717.67173288,1193688.14698826,0,0,0,0.39350116
1615334400000,2021-03-10 00:00:00,MATIC/USDT,0.30037023,0.33845131,0.28162632,0.28780429,126941.39165191,404792.9131902,0,0,0,0.31359588
1615248000000,2021-03-09 00:00:00,MATIC/USDT,0.21793738,0.30424432,0.21634684,0.29862264,215722.22322725,806772.2133042,0,0,0,0.26738925
1615161600000,2021-03-08 00:00:00,MATIC/USDT,0.21284927,0.22055415,0.2053963,0.21663775,33374.73805923,157170.56123464,0,0,0,0.21234726
1615075200000,2021-03-07 00:00:00,MATIC/USDT,0.21385825,0.2233095,0.20790731,0.21251312,30301.58275252,139532.96616895,0,0,0,0.21716432
1614988800000,2021-03-06 00:00:00,MATIC/USDT,0.2147679,0.22873172,0.20856653,0.21323,19634.2449502,89224.14737931,0,0,0,0.22005528
1614902400000,2021-03-05 00:00:00,MATIC/USDT,0.19959861,0.22278385,0.185,0.21320048,78948.39916609,387857.37036369,0,0,0,0.20355008
1614816000000,2021-03-04 00:00:00,MATIC/USDT,0.22313284,0.23545642,0.19504046,0.20106602,63959.65521914,307779.21363384,0,0,0,0.20781018
1614729600000,2021-03-03 00:00:00,MATIC/USDT,0.23347084,0.23703155,0.21888454,0.22313284,105388.46484976,460851.45081569,0,0,0,0.22868207
1614643200000,2021-03-02 00:00:00,MATIC/USDT,0.24915536,0.24915536,0.2126949,0.23245823,61070.81933988,267508.14348771,0,0,0,0.22829517
1614556800000,2021-03-01 00:00:00,MATIC/USDT,0.23248842,0.25510038,0.215,0.24733499,109363.05269518,464914.46945526,0,0,0,0.23523262
1614470400000,2021-02-28 00:00:00,MATIC/USDT,0.1957408,0.23208,0.17321334,0.23208,118116.17430087,583447.20591304,0,0,0,0.20244535
1614384000000,2021-02-27 00:00:00,MATIC/USDT,0.18973906,0.23109066,0.18973906,0.19651612,91960.96321131,440064.17374567,0,0,0,0.20897171
1614297600000,2021-02-26 00:00:00,MATIC/USDT,0.18043729,0.20065674,0.16,0.18791584,85945.91366249,483393.21000682,0,0,0,0.1777971
1614211200000,2021-02-25 00:00:00,MATIC/USDT,0.16065244,0.22296099,0.16065244,0.17414001,210869.21172669,1081343.75893254,0,0,0,0.19500663
1614124800000,2021-02-24 00:00:00,MATIC/USDT,0.1349,0.184,0.12707997,0.15723483,258274.68418111,1611475.22766342,0,0,0,0.1602722
1614038400000,2021-02-23 00:00:00,MATIC/USDT,0.14999452,0.15499989,0.10388888,0.13496735,81035.4648165,669693.1105866,0,0,0,0.12100388
1613952000000,2021-02-22 00:00:00,MATIC/USDT,0.16011735,0.16597593,0.121,0.15256556,95840.30055223,637842.65869959,0,0,0,0.15025696
1613865600000,2021-02-21 00:00:00,MATIC/USDT,0.14388775,0.18481765,0.14,0.16011735,155723.33920255,933493.30987923,0,0,0,0.16681784
1613779200000,2021-02-20 00:00:00,MATIC/USDT,0.15421166,0.21035748,0.13127651,0.14388775,371462.30162773,2144807.33154535,0,0,0,0.17319145
1613692800000,2021-02-19 00:00:00,MATIC/USDT,0.12333902,0.16477149,0.1163,0.1534432,226419.42460626,1779802.16189229,0,0,0,0.12721606
1613606400000,2021-02-18 00:00:00,MATIC/USDT,0.11239352,0.13566827,0.11143135,0.12248398,130179.19543395,1035804.39385468,0,0,0,0.12567932
1613520000000,2021-02-17 00:00:00,MATIC/USDT,0.10885081,0.1244392,0.09654066,0.11224064,79086.11745427,722406.66603918,0,0,0,0.10947589
1613433600000,2021-02-16 00:00:00,MATIC/USDT,0.10809777,0.1150671,0.10062187,0.10882585,127510.39102924,1183649.16569071,0,0,0,0.1077265
1613347200000,2021-02-15 00:00:00,MATIC/USDT,0.10133623,0.11913128,0.08282564,0.10734994,225186.944607,2409998.14297668,0,0,0,0.09343863
1613260800000,2021-02-14 00:00:00,MATIC/USDT,0.11439827,0.118,0.095,0.10059648,216644.72158062,2016121.21419977,0,0,0,0.10745619
1613174400000,2021-02-13 00:00:00,MATIC/USDT,0.12,0.12627249,0.10516658,0.11807592,144346.60516968,1221331.8940111,0,0,0,0.11818786
1613088000000,2021-02-12 00:00:00,MATIC/USDT,0.12225899,0.13113915,0.11655368,0.12352719,141486.78140109,1160646.22164486,0,0,0,0.12190345
1613001600000,2021-02-11 00:00:00,MATIC/USDT,0.11453404,0.15999553,0.11331506,0.12225898,201862.92481931,1614658.96648404,0,0,0,0.12501892
1612915200000,2021-02-10 00:00:00,MATIC/USDT,0.09785609,0.15183602,0.09785609,0.11501422,344188.89860911,3018294.21009857,0,0,0,0.11403424
1612828800000,2021-02-09 00:00:00,MATIC/USDT,0.07005421,0.11,0.06949928,0.09785609,162453.21040791,1960887.01001208,0,0,0,0.08284679
1612742400000,2021-02-08 00:00:00,MATIC/USDT,0.06619115,0.08435236,0.06164814,0.07012901,73493.31942123,1026555.98475211,0,0,0,0.07159212
1612656000000,2021-02-07 00:00:00,MATIC/USDT,0.05302499,0.0676986,0.048,0.06528349,29615.87602951,513945.62970188,0,0,0,0.05762453
1612569600000,2021-02-06 00:00:00,MATIC/USDT,0.05385798,0.05689725,0.04582889,0.05302499,10837.80077682,209589.46433565,0,0,0,0.05170966
1612483200000,2021-02-05 00:00:00,MATIC/USDT,0.04663829,0.05772355,0.04591264,0.05692,26779.10037053,525069.32594263,0,0,0,0.05100107
1612396800000,2021-02-04 00:00:00,MATIC/USDT,0.04364114,0.04997805,0.04061659,0.04825392,14778.97312621,331089.79383456,0,0,0,0.04463735
1612310400000,2021-02-03 00:00:00,MATIC/USDT,0.04024813,0.04545,0.04,0.04364114,6413.22873237,150219.52759878,0,0,0,0.04269237
1612224000000,2021-02-02 00:00:00,MATIC/USDT,0.0400671,0.04215,0.0357301,0.04025065,4358.53302068,109537.01983602,0,0,0,0.0397905
1612137600000,2021-02-01 00:00:00,MATIC/USDT,0.03721065,0.0426443,0.03586109,0.0426443,2717.33134883,70489.41536089,0,0,0,0.03854949
1612051200000,2021-01-31 00:00:00,MATIC/USDT,0.03980679,0.0398068,0.03654558,0.03969743,6879.02854367,182176.70889163,0,0,0,0.03776019
1611964800000,2021-01-30 00:00:00,MATIC/USDT,0.04112581,0.04595198,0.03801671,0.04,10472.47667191,258602.62415327,0,0,0,0.0404964
1611878400000,2021-01-29 00:00:00,MATIC/USDT,0.04198594,0.04595197,0.03678782,0.04112601,69045.58288653,1720186.6242648,0,0,0,0.04013842
1611792000000,2021-01-28 00:00:00,MATIC/USDT,0.04263354,0.04447034,0.03911,0.04198594,8048.73319584,191888.45268083,0,0,0,0.04194485
1611705600000,2021-01-27 00:00:00,MATIC/USDT,0.04401896,0.04802555,0.03906196,0.04067494,7186.93117456,159901.23624783,0,0,0,0.04494606
1611619200000,2021-01-26 00:00:00,MATIC/USDT,0.03126197,0.045,0.03126197,0.04401016,27810.5607287,691323.25930048,0,0,0,0.04022801
1611532800000,2021-01-25 00:00:00,MATIC/USDT,0.0328,0.03699649,0.0328,0.0328,1417.07985195,39626.71431907,0,0,0,0.03576072
1611446400000,2021-01-24 00:00:00,MATIC/USDT,0.03411847,0.03647326,0.03281808,0.0329,1243.56357202,37264.15305227,0,0,0,0.03337157
1611360000000,2021-01-23 00:00:00,MATIC/USDT,0.031,0.035,0.03019158,0.03380466,6320.10576511,188557.90640404,0,0,0,0.03351811
1611273600000,2021-01-22 00:00:00,MATIC/USDT,0.02781429,0.0335,0.0265,0.033,8390.86411291,254148.55025152,0,0,0,0.03301558
1611187200000,2021-01-21 00:00:00,MATIC/USDT,0.03403137,0.03403137,0.029,0.029,1596.63984244,52096.27639049,0,0,0,0.03064786
1611100800000,2021-01-20 00:00:00,MATIC/USDT,0.03399,0.03568999,0.0305,0.03362646,2578.43310009,78949.70492714,0,0,0,0.03265918
1611014400000,2021-01-19 00:00:00,MATIC/USDT,0.03500001,0.03618293,0.032,0.03332579,8418.17078456,242715.32767741,0,0,0,0.0346833
1610928000000,2021-01-18 00:00:00,MATIC/USDT,0.034998,0.0378,0.03437266,0.03567266,8678.81513994,239769.89252617,0,0,0,0.03619643
1610841600000,2021-01-17 00:00:00,MATIC/USDT,0.033,0.03499999,0.031,0.03400885,1194.02787944,35180.67389438,0,0,0,0.03393988
1610755200000,2021-01-16 00:00:00,MATIC/USDT,0.03499999,0.036,0.032,0.0325,4176.36596139,120207.9757372,0,0,0,0.03474283
1610668800000,2021-01-15 00:00:00,MATIC/USDT,0.0329,0.035,0.029,0.03499999,14427.55995445,423839.09846757,0,0,0,0.03404018
1610582400000,2021-01-14 00:00:00,MATIC/USDT,0.02966361,0.0328342,0.02880133,0.0328342,1986.02630605,63837.32323705,0,0,0,0.03111073
1610496000000,2021-01-13 00:00:00,MATIC/USDT,0.025,0.03164427,0.02499999,0.02966361,8587.35066334,326450.09684318,0,0,0,0.02630524
1610409600000,2021-01-12 00:00:00,MATIC/USDT,0.027,0.02859078,0.02471661,0.02770718,989.36624828,36521.36836276,0,0,0,0.02709006
1610323200000,2021-01-11 00:00:00,MATIC/USDT,0.028,0.0315,0.02200001,0.02600093,4853.54401183,182848.33543689,0,0,0,0.02654409
1610236800000,2021-01-10 00:00:00,MATIC/USDT,0.03495497,0.035,0.028,0.03,4307.43851726,138622.47319107,0,0,0,0.03107316
1610150400000,2021-01-09 00:00:00,MATIC/USDT,0.03369995,0.03495497,0.03072943,0.03361325,5771.50277735,172322.32195388,0,0,0,0.03349248
1610064000000,2021-01-08 00:00:00,MATIC/USDT,0.03499999,0.03499999,0.0278048,0.03025941,3878.21481896,119437.32737909,0,0,0,0.0324707
1609977600000,2021-01-07 00:00:00,MATIC/USDT,0.03695931,0.03994959,0.028,0.03327644,24950.11597067,725944.08847096,0,0,0,0.03436919
1609891200000,2021-01-06 00:00:00,MATIC/USDT,0.0249,0.03696,0.0249,0.03695942,36520.19898375,1250404.97622874,0,0,0,0.02920669
1609804800000,2021-01-05 00:00:00,MATIC/USDT,0.02452988,0.0268,0.02173619,0.02391757,11693.13170966,471378.64683403,0,0,0,0.02480623
1609718400000,2021-01-04 00:00:00,MATIC/USDT,0.0203,0.02474516,0.01903296,0.02452988,4586.90165204,203886.54825342,0,0,0,0.02249732
1609632000000,2021-01-03 00:00:00,MATIC/USDT,0.0192,0.02152079,0.01886386,0.0201,9398.98338976,481242.8716953,0,0,0,0.01953064
1609545600000,2021-01-02 00:00:00,MATIC/USDT,0.01736158,0.01979999,0.01736158,0.01925,1060.04104513,56593.45381802,0,0,0,0.0187308
1609459200000,2021-01-01 00:00:00,MATIC/USDT,0.0178717,0.01884625,0.01733,0.01835263,795.31187531,45149.28154349,0,0,0,0.01761516
1609372800000,2020-12-31 00:00:00,MATIC/USDT,0.01784134,0.01884626,0.01717655,0.01717655,726.33206913,41713.18920788,0,0,0,0.01741252
1609286400000,2020-12-30 00:00:00,MATIC/USDT,0.01884626,0.01935293,0.0181,0.0181,752.67796347,40378.69996645,0,0,0,0.01864047
1609200000000,2020-12-29 00:00:00,MATIC/USDT,0.01830807,0.0196,0.01780091,0.01819711,814.97493893,44562.47378422,0,0,0,0.01828836
1609113600000,2020-12-28 00:00:00,MATIC/USDT,0.01884626,0.0196,0.0188,0.01881847,139.68118354,7333.03411342,0,0,0,0.01904821
1609027200000,2020-12-27 00:00:00,MATIC/USDT,0.01986969,0.01987368,0.01782854,0.01830807,5311.97660585,280435.40865196,0,0,0,0.01894188
1608940800000,2020-12-26 00:00:00,MATIC/USDT,0.01650409,0.01987368,0.01650409,0.01930615,1738.5957599,94496.35343789,0,0,0,0.01839854
1608854400000,2020-12-25 00:00:00,MATIC/USDT,0.01650411,0.016948,0.01561286,0.01650409,974.18612459,60523.32373117,0,0,0,0.01609604
1608768000000,2020-12-24 00:00:00,MATIC/USDT,0.01556472,0.016948,0.0152,0.01650409,410.27996252,26406.66562678,0,0,0,0.01553698
1608681600000,2020-12-23 00:00:00,MATIC/USDT,0.01879,0.01883995,0.01480571,0.01563044,1766.76461626,109405.70695573,0,0,0,0.01614874
1608595200000,2020-12-22 00:00:00,MATIC/USDT,0.0179,0.01884612,0.0175,0.01884464,364.18594697,19578.20744236,0,0,0,0.01860159
1608508800000,2020-12-21 00:00:00,MATIC/USDT,0.01929999,0.0198,0.01783939,0.01830807,1611.17705904,86063.42006975,0,0,0,0.01872081
1608422400000,2020-12-20 00:00:00,MATIC/USDT,0.0195,0.0204077,0.0187,0.01929867,1579.88231749,81547.30742831,0,0,0,0.01937381
1608336000000,2020-12-19 00:00:00,MATIC/USDT,0.02031434,0.02079999,0.01982539,0.01982539,1158.02038464,57667.24979772,0,0,0,0.02008107
1608249600000,2020-12-18 00:00:00,MATIC/USDT,0.019,0.0207,0.01880049,0.02048774,1521.77506999,75602.7304071,0,0,0,0.02012857
1608163200000,2020-12-17 00:00:00,MATIC/USDT,0.01987368,0.01996912,0.01875576,0.019,1018.22275949,53138.40359935,0,0,0,0.01916171
1608076800000,2020-12-16 00:00:00,MATIC/USDT,0.01892027,0.01996999,0.01880049,0.01931667,652.64754168,33552.8630944,0,0,0,0.01945132
1607990400000,2020-12-15 00:00:00,MATIC/USDT,0.01859812,0.01987368,0.01859812,0.01958229,739.66317125,38214.15862932,0,0,0,0.01935573
1607904000000,2020-12-14 00:00:00,MATIC/USDT,0.01818798,0.0185,0.01818798,0.0185,638.46456704,34887.13469697,0,0,0,0.01830085
1607817600000,2020-12-13 00:00:00,MATIC/USDT,0.01766482,0.01835263,0.01766481,0.01787122,207.0338799,11519.24075467,0,0,0,0.01797287
1607731200000,2020-12-12 00:00:00,MATIC/USDT,0.01769585,0.01829998,0.01769585,0.01829631,12.46528831,692.66870975,0,0,0,0.01799603
1607644800000,2020-12-11 00:00:00,MATIC/USDT,0.01736158,0.01787194,0.01736158,0.01787194,3.46051909,196.43334506,0,0,0,0.01761676
1607558400000,2020-12-10 00:00:00,MATIC/USDT,0.01787856,0.01829998,0.01724348,0.01787194,122.49364253,6922.08337582,0,0,0,0.01769606
1607472000000,2020-12-09 00:00:00,MATIC/USDT,0.01736158,0.01787195,0.0166112,0.01770754,557.01718003,32502.59951346,0,0,0,0.01713761
1607385600000,2020-12-08 00:00:00,MATIC/USDT,0.01880049,0.01935314,0.01755556,0.01782854,650.06289746,35207.37289297,0,0,0,0.01846382
1607299200000,2020-12-07 00:00:00,MATIC/USDT,0.01920619,0.01979549,0.01909618,0.01909618,79.88784567,4156.29125427,0,0,0,0.01922094
1607212800000,2020-12-06 00:00:00,MATIC/USDT,0.01987368,0.01987368,0.019,0.01920619,571.38805191,29296.98903769,0,0,0,0.0195033
1607126400000,2020-12-05 00:00:00,MATIC/USDT,0.0185,0.01987364,0.0183082,0.01987364,5827.40780086,314409.8997073,0,0,0,0.01853442
1607040000000,2020-12-04 00:00:00,MATIC/USDT,0.02095712,0.02129993,0.01880049,0.01880049,4110.77824634,204073.4585199,0,0,0,0.02014362
1606953600000,2020-12-03 00:00:00,MATIC/USDT,0.01999986,0.0209,0.01900252,0.0205428,1843.24870984,90985.74039809,0,0,0,0.02025865
1606867200000,2020-12-02 00:00:00,MATIC/USDT,0.01843398,0.01935315,0.0184,0.01906643,163.45637328,8764.06828603,0,0,0,0.01865074
1606780800000,2020-12-01 00:00:00,MATIC/USDT,0.01938163,0.02,0.01817395,0.01843398,5043.50532011,255600.58425345,0,0,0,0.01973197
1606694400000,2020-11-30 00:00:00,MATIC/USDT,0.0188826,0.01987368,0.01740001,0.01938163,3921.95063551,201643.11840491,0,0,0,0.01944996
1606608000000,2020-11-29 00:00:00,MATIC/USDT,0.01830807,0.01884626,0.0182,0.01884626,184.79681423,10056.35366975,0,0,0,0.01837612
1606521600000,2020-11-28 00:00:00,MATIC/USDT,0.01787194,0.01949999,0.01787194,0.018808,170.24285307,9075.16980021,0,0,0,0.01875919
1606435200000,2020-11-27 00:00:00,MATIC/USDT,0.01790277,0.01840277,0.01690684,0.01740384,66.10740815,3701.45899425,0,0,0,0.01785982
1606348800000,2020-11-26 00:00:00,MATIC/USDT,0.021,0.0212,0.01593585,0.0179,18474.62422589,1035504.22588447,0,0,0,0.01784118
1606262400000,2020-11-25 00:00:00,MATIC/USDT,0.02157808,0.0238,0.0208,0.0208,2961.2117044,132177.1634769,0,0,0,0.02240335
1606176000000,2020-11-24 00:00:00,MATIC/USDT,0.02109326,0.02237708,0.02056815,0.02148023,5308.94814366,247993.86902834,0,0,0,0.02140757
1606089600000,2020-11-23 00:00:00,MATIC/USDT,0.01941923,0.0217,0.01941923,0.02094549,3796.78916262,182184.13573758,0,0,0,0.02084039
1606003200000,2020-11-22 00:00:00,MATIC/USDT,0.01987368,0.0202,0.0182,0.01930615,1241.99457058,63931.39072213,0,0,0,0.01942699
1605916800000,2020-11-21 00:00:00,MATIC/USDT,0.01835263,0.0197,0.01818927,0.0197,2695.79252395,140513.44345825,0,0,0,0.01918529
1605830400000,2020-11-20 00:00:00,MATIC/USDT,0.01746756,0.01835263,0.01746756,0.01755996,829.49908652,46108.40396464,0,0,0,0.01799019
1605744000000,2020-11-19 00:00:00,MATIC/USDT,0.01740384,0.01835263,0.01690684,0.01715162,1899.39055778,109960.00808229,0,0,0,0.01727346
1605657600000,2020-11-18 00:00:00,MATIC/USDT,0.01835263,0.0189,0.01646402,0.01736158,382.06405487,20578.1961084,0,0,0,0.01856645
1605571200000,2020-11-17 00:00:00,MATIC/USDT,0.01665334,0.01803068,0.01665334,0.01762955,1877.42196769,105194.08986836,0,0,0,0.01784721
1605484800000,2020-11-16 00:00:00,MATIC/USDT,0.01650409,0.01799999,0.0158759,0.01665334,403.94809305,23983.33763237,0,0,0,0.01684286
1605398400000,2020-11-15 00:00:00,MATIC/USDT,0.01694693,0.016948,0.01587563,0.01587563,249.2891766,15525.9140006,0,0,0,0.01605632
1605312000000,2020-11-14 00:00:00,MATIC/USDT,0.01735482,0.01735484,0.01603279,0.01634699,323.70863132,18873.56641876,0,0,0,0.01715142
1605225600000,2020-11-13 00:00:00,MATIC/USDT,0.0158997,0.01835263,0.0158997,0.01690684,286.42836904,17037.14305459,0,0,0,0.01681199
1605139200000,2020-11-12 00:00:00,MATIC/USDT,0.01677577,0.016948,0.01561286,0.01575497,885.86559495,56453.1848306,0,0,0,0.01569203
1605052800000,2020-11-11 00:00:00,MATIC/USDT,0.01739188,0.01787194,0.01677577,0.01677577,48.78917036,2883.10453565,0,0,0,0.01692244
1604966400000,2020-11-10 00:00:00,MATIC/USDT,0.01598909,0.01969948,0.01598909,0.0174,436.22936997,26139.02003424,0,0,0,0.01668881
1604880000000,2020-11-09 00:00:00,MATIC/USDT,0.01544997,0.01812163,0.015,0.01812163,537.18648564,32342.26516092,0,0,0,0.01660942
1604793600000,2020-11-08 00:00:00,MATIC/USDT,0.01565101,0.0164,0.015651,0.01635784,60.49189931,3787.15039957,0,0,0,0.01597293
1604707200000,2020-11-07 00:00:00,MATIC/USDT,0.01579499,0.01661501,0.01395563,0.01433359,410.68159111,27071.53414989,0,0,0,0.01517023
1604620800000,2020-11-06 00:00:00,MATIC/USDT,0.0136517,0.016,0.0136517,0.01525835,1931.18038723,139419.49794867,0,0,0,0.01385158
1604534400000,2020-11-05 00:00:00,MATIC/USDT,0.01219217,0.01219217,0.01219217,0.01219217,165.92324153,13609,0,0,0,0.01219217
1604448000000,2020-11-04 00:00:00,MATIC/USDT,0.01254444,0.01397987,0.01182222,0.01195185,388.54269717,32137.86327371,0,0,0,0.01208987
1604361600000,2020-11-03 00:00:00,MATIC/USDT,0.01422259,0.01422259,0.0127,0.01373129,1533.57140395,117021.37001215,0,0,0,0.01310505
1604275200000,2020-11-02 00:00:00,MATIC/USDT,0.0144,0.0144,0.0135,0.014,665.06769705,48329.99766528,0,0,0,0.01376097
1604188800000,2020-11-01 00:00:00,MATIC/USDT,0.01384997,0.01384997,0.01384997,0.01384997,1.00405256,72.49492698,0,0,0,0.01384997
1604102400000,2020-10-31 00:00:00,MATIC/USDT,0.01419999,0.0145,0.01419999,0.0145,907.30254041,63892.42547405,0,0,0,0.01420047
1604016000000,2020-10-30 00:00:00,MATIC/USDT,0.013507,0.01359858,0.01319961,0.01352833,1358.85146332,101884.64165731,0,0,0,0.01333715
1603929600000,2020-10-29 00:00:00,MATIC/USDT,0.01477044,0.01477044,0.0138325,0.0138325,1015.96557013,69151.46608353,0,0,0,0.01469188
1603843200000,2020-10-28 00:00:00,MATIC/USDT,0.0156,0.015678,0.01493512,0.01493512,133.64830237,8623.89339964,0,0,0,0.01549744
1603756800000,2020-10-27 00:00:00,MATIC/USDT,0.0161,0.0164677,0.0157847,0.0164677,194.40694611,12179.5429252,0,0,0,0.01596176
1603670400000,2020-10-26 00:00:00,MATIC/USDT,0.0174,0.0174,0.01691231,0.01691231,182.00402975,10578.28166243,0,0,0,0.01720544
1603584000000,2020-10-25 00:00:00,MATIC/USDT,0.01771997,0.01771997,0.01771997,0.01771997,9.12453385,514.92941889,0,0,0,0.01771997
1603497600000,2020-10-24 00:00:00,MATIC/USDT,0.01697324,0.01774864,0.01697324,0.01774864,42.26611776,2444.47835341,0,0,0,0.01729044
1603411200000,2020-10-23 00:00:00,MATIC/USDT,0.01735129,0.0173513,0.01660002,0.01664722,2021.91021594,117243.42459084,0,0,0,0.0172454
1603324800000,2020-10-22 00:00:00,MATIC/USDT,0.01657698,0.01889998,0.01657698,0.01737503,234.06839969,12541.11121465,0,0,0,0.01866408
1603238400000,2020-10-21 00:00:00,MATIC/USDT,0.01623513,0.01691453,0.01623513,0.01640148,288.04353695,17671.353585,0,0,0,0.01630002
1603152000000,2020-10-20 00:00:00,MATIC/USDT,0.01614187,0.01691591,0.0154,0.01691518,2320.68329234,147333.97840119,0,0,0,0.01575117
1603065600000,2020-10-19 00:00:00,MATIC/USDT,0.01645749,0.01645749,0.01645749,0.01645749,1.08245597,65.77284749,0,0,0,0.01645749
1602979200000,2020-10-18 00:00:00,MATIC/USDT,0.01641762,0.01641762,0.01641761,0.01641761,0,0,0,0,0,0.01641761
1602892800000,2020-10-17 00:00:00,MATIC/USDT,0.01641762,0.01641762,0.01641761,0.01641761,562.91175151,34287.04980517,0,0,0,0.01641761
1602806400000,2020-10-16 00:00:00,MATIC/USDT,0.0168345,0.0168345,0.0168345,0.0168345,205.99980753,12236.76423653,0,0,0,0.0168345
1602720000000,2020-10-15 00:00:00,MATIC/USDT,0.017,0.01723999,0.01683999,0.01723999,148.80782186,8672.34450884,0,0,0,0.01715889
1602633600000,2020-10-14 00:00:00,MATIC/USDT,0.0178709,0.0179,0.01731878,0.01731878,500.89398908,28284.23822743,0,0,0,0.01770929
1602547200000,2020-10-13 00:00:00,MATIC/USDT,0.01889932,0.01889932,0.0172849,0.01732387,241.76843579,13963.01457189,0,0,0,0.01731491
1602460800000,2020-10-12 00:00:00,MATIC/USDT,0.01785824,0.01849999,0.01785824,0.018,353.85095469,19606.87277693,0,0,0,0.01804729
1602374400000,2020-10-11 00:00:00,MATIC/USDT,0.01750689,0.018,0.01750689,0.01775774,588.47963731,32847.57054357,0,0,0,0.01791546
1602288000000,2020-10-10 00:00:00,MATIC/USDT,0.01664246,0.01799999,0.01664246,0.0173,402.1430586,23349.55586548,0,0,0,0.01722272
1602201600000,2020-10-09 00:00:00,MATIC/USDT,0.01600409,0.0171,0.01600409,0.0171,18.88310358,1112.4802195,0,0,0,0.01697387
1602115200000,2020-10-08 00:00:00,MATIC/USDT,0.01657393,0.01657459,0.0155,0.01574374,233.31141819,14413.10824523,0,0,0,0.01618744
1602028800000,2020-10-07 00:00:00,MATIC/USDT,0.01739142,0.01739142,0.01693678,0.01702479,35.13061521,2056.92325243,0,0,0,0.0170792
1601942400000,2020-10-06 00:00:00,MATIC/USDT,0.01867458,0.01867458,0.017,0.017,992.37528098,57168.69492926,0,0,0,0.01735871
1601856000000,2020-10-05 00:00:00,MATIC/USDT,0.01883856,0.01883856,0.0185,0.0185,363.03152256,19514.67125679,0,0,0,0.018603
1601769600000,2020-10-04 00:00:00,MATIC/USDT,0.01865776,0.0209,0.01865,0.01948862,167.14061674,8719.38158356,0,0,0,0.01916886
1601683200000,2020-10-03 00:00:00,MATIC/USDT,0.01828122,0.0185,0.01828122,0.0185,53.91857416,2918.27793644,0,0,0,0.01847616
1601596800000,2020-10-02 00:00:00,MATIC/USDT,0.01852882,0.01920453,0.0174,0.01920453,298.83256531,16582.343025,0,0,0,0.01802113
1601510400000,2020-10-01 00:00:00,MATIC/USDT,0.01975,0.02197949,0.01830118,0.01852882,506.89826777,25974.48555837,0,0,0,0.01951523
1601424000000,2020-09-30 00:00:00,MATIC/USDT,0.02088998,0.0225,0.01910138,0.01975001,678.59882343,33081.03245959,0,0,0,0.02051322
