https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume SOL,Volume USDT,tradecount
1623974400000,2021-06-18,SOLUSDT,39.259,39.502,34.898,36.82,3777138.806,139854390.717253,220838
1623888000000,2021-06-17,SOLUSDT,39.73,41.264,38.211,39.265,3274621.978,130590317.812374,240293
1623801600000,2021-06-16,SOLUSDT,39.513,41.75,37.455,39.728,5055331.868,199446618.363721,370363
1623715200000,2021-06-15,SOLUSDT,39.7,41.741,39.154,39.536,3725999.561,150827423.618637,278396
1623628800000,2021-06-14,SOLUSDT,38.713,40.561,36.627,39.694,4590144.279,177057758.588132,322569
1623542400000,2021-06-13,SOLUSDT,36.492,39.442,34.72,38.706,4063329.112,150202838.217655,266808
1623456000000,2021-06-12,SOLUSDT,36.131,37.64,34.1,36.476,5196242.998,187288052.406729,312291
1623369600000,2021-06-11,SOLUSDT,41.091,41.376,35.074,36.157,4760990.078,182293620.081256,311982
1623283200000,2021-06-10,SOLUSDT,42.032,43.097,39.459,41.105,5155108.071,213330357.219946,354655
1623196800000,2021-06-09,SOLUSDT,41.245,44.0,39.291,42.032,10764252.936,454086698.189658,731919
1623110400000,2021-06-08,SOLUSDT,38.2,42.596,33.6,41.245,16902544.675,635390288.373884,963195
1623024000000,2021-06-07,SOLUSDT,42.2,44.2,37.8,38.235,8050031.335,337872362.546919,532459
1622937600000,2021-06-06,SOLUSDT,39.663,43.4,38.912,42.205,6151664.294,254022477.410977,396217
1622851200000,2021-06-05,SOLUSDT,37.356,42.787,36.982,39.633,8654823.195,349869352.640525,626772
1622764800000,2021-06-04,SOLUSDT,39.599,39.737,34.187,37.338,8825815.938,328450531.481096,583340
1622678400000,2021-06-03,SOLUSDT,33.994,41.523,33.736,39.602,7862225.094,299415873.032833,502187
1622592000000,2021-06-02,SOLUSDT,30.931,35.129,30.402,33.994,4549289.133,150880106.234414,257770
1622505600000,2021-06-01,SOLUSDT,32.759,33.285,29.852,30.938,4046865.202,127601407.34258,244478
1622419200000,2021-05-31,SOLUSDT,28.573,33.014,27.489,32.75,5173286.471,160794249.932761,301346
1622332800000,2021-05-30,SOLUSDT,27.407,29.781,25.586,28.588,3964240.919,111975244.538995,204751
1622246400000,2021-05-29,SOLUSDT,28.993,30.066,25.7,27.388,3911549.6,109362582.78609,213125
1622160000000,2021-05-28,SOLUSDT,33.761,34.551,28.0,28.989,6370726.751,194317729.830184,361849
1622073600000,2021-05-27,SOLUSDT,35.427,35.594,30.976,33.747,5698854.676,191965509.913526,369106
1621987200000,2021-05-26,SOLUSDT,29.985,37.25,28.858,35.43,10601343.234,358243359.566401,656660
1621900800000,2021-05-25,SOLUSDT,31.42,33.195,25.915,29.973,10300933.608,298415170.731741,577950
1621814400000,2021-05-24,SOLUSDT,24.53,32.19,24.496,31.416,15414302.323,443929987.514046,771534
1621728000000,2021-05-23,SOLUSDT,31.222,32.4,19.117,24.536,25787150.864,632115869.638851,1266144
1621641600000,2021-05-22,SOLUSDT,38.925,40.0,31.134,31.222,10122098.005,359703861.220408,651683
1621555200000,2021-05-21,SOLUSDT,44.367,47.7,33.673,38.925,13740700.641,555354956.609492,827866
1621468800000,2021-05-20,SOLUSDT,34.987,53.0,32.0,44.42,17869805.908,772138094.4802061,1040786
1621382400000,2021-05-19,SOLUSDT,55.969,57.691,26.5,34.988,22259967.849,985527942.9354271,1402768
1621296000000,2021-05-18,SOLUSDT,46.747,58.38,46.051,55.977,12538546.698,665410806.089472,867912
1621209600000,2021-05-17,SOLUSDT,46.85,51.985,43.01,46.708,13839076.478,670057766.317604,909050
1621123200000,2021-05-16,SOLUSDT,43.462,52.6,41.602,46.85,13162867.429,619838806.0919969,900493
1621036800000,2021-05-15,SOLUSDT,42.697,45.5,39.305,43.486,3357108.617,140531821.079396,279668
1620950400000,2021-05-14,SOLUSDT,41.051,44.897,39.901,42.7,3421838.277,144598209.93172,254778
1620864000000,2021-05-13,SOLUSDT,43.394,45.501,37.43,41.049,7162647.061,299309995.222707,497211
1620777600000,2021-05-12,SOLUSDT,44.579,49.243,42.18,43.709,7592760.128,348904390.326094,579441
1620691200000,2021-05-11,SOLUSDT,42.868,45.18,39.7,44.538,2758407.694,115628588.75262,238856
1620604800000,2021-05-10,SOLUSDT,44.33,45.89,39.0,42.854,2869549.017,124756005.351221,252549
1620518400000,2021-05-09,SOLUSDT,45.632,47.15,42.6,44.33,3095018.717,138870748.080674,253642
1620432000000,2021-05-08,SOLUSDT,43.154,46.65,42.275,45.612,2539093.011,112805791.971977,227222
1620345600000,2021-05-07,SOLUSDT,43.496,46.243,41.42,43.182,3259646.399,141988293.018936,282796
1620259200000,2021-05-06,SOLUSDT,44.965,44.98,42.55,43.496,2337263.012,102163369.963182,178097
1620172800000,2021-05-05,SOLUSDT,42.636,46.0,42.305,44.98,2772821.523,123635464.329988,229512
1620086400000,2021-05-04,SOLUSDT,45.935,47.81,42.26,42.636,4180557.381,188277042.525307,342455
1620000000000,2021-05-03,SOLUSDT,46.926,49.0,44.774,45.912,3686007.369,174276397.094595,313751
1619913600000,2021-05-02,SOLUSDT,49.646,49.99,45.904,46.897,3794411.245,179774455.900234,321216
1619827200000,2021-05-01,SOLUSDT,42.786,49.88,42.001,49.67,5804048.045,267045680.136971,476481
1619740800000,2021-04-30,SOLUSDT,42.452,44.313,41.21,42.786,3302673.311,141789174.448049,258432
1619654400000,2021-04-29,SOLUSDT,44.831,46.233,40.906,42.484,5805381.221,251627153.968543,416105
1619568000000,2021-04-28,SOLUSDT,43.147,46.962,40.516,44.833,7855066.319,347808465.69507,560767
1619481600000,2021-04-27,SOLUSDT,43.884,46.606,42.5,43.147,7101848.718,315533192.401205,487171
1619395200000,2021-04-26,SOLUSDT,47.395,48.499,43.267,43.878,11079170.602,510656400.888738,697927
1619308800000,2021-04-25,SOLUSDT,40.8525,48.644,40.572,47.405,11964753.801,530145484.409496,701331
1619222400000,2021-04-24,SOLUSDT,37.3018,43.6397,34.5861,40.8401,9722785.06,378538393.899074,510976
1619136000000,2021-04-23,SOLUSDT,38.8718,41.74,31.4936,37.3893,14705148.48,523364025.242309,617636
1619049600000,2021-04-22,SOLUSDT,32.5965,41.1587,31.4586,38.9,14017530.86,522706696.08916,709708
1618963200000,2021-04-21,SOLUSDT,31.6939,35.1801,30.1101,32.5534,6573327.09,215427917.004327,343021
1618876800000,2021-04-20,SOLUSDT,31.5303,32.8,28.81,31.7028,7036100.92,216033040.836129,319269
1618790400000,2021-04-19,SOLUSDT,32.3324,36.095,29.8066,31.4711,12075270.9,395020951.613176,599790
1618704000000,2021-04-18,SOLUSDT,24.8517,32.99,21.1,32.3358,11699397.05,322873223.287968,560886
1618617600000,2021-04-17,SOLUSDT,25.2926,26.7914,24.8181,24.85,2442737.39,63171961.762013,113942
1618531200000,2021-04-16,SOLUSDT,27.7946,28.2571,24.8547,25.2996,2673912.32,70603854.3893,125994
1618444800000,2021-04-15,SOLUSDT,26.4182,28.2,25.4479,27.7816,2146653.64,57745447.741172,113692
1618358400000,2021-04-14,SOLUSDT,27.4571,27.5613,24.7,26.4067,3623963.28,94840132.118805,165111
1618272000000,2021-04-13,SOLUSDT,28.5266,28.8162,26.2616,27.4507,2275774.43,62367159.936301,114743
1618185600000,2021-04-12,SOLUSDT,27.8598,29.9295,26.8049,28.5424,2842013.26,80542411.86851,149081
1618099200000,2021-04-11,SOLUSDT,26.7993,28.649,25.5131,27.8517,2517685.81,67836753.328399,126583
1618012800000,2021-04-10,SOLUSDT,27.6194,28.2948,25.9017,26.8021,2705997.06,73911290.607029,132263
1617926400000,2021-04-09,SOLUSDT,26.9261,29.0,26.7097,27.6172,3037133.3,85351831.609869,144968
1617840000000,2021-04-08,SOLUSDT,26.537,27.9951,25.6431,26.9384,4209553.61,112559503.065008,170594
1617753600000,2021-04-07,SOLUSDT,25.0548,27.5203,22.9078,26.5385,7815658.63,201814363.689801,296563
1617667200000,2021-04-06,SOLUSDT,22.9876,25.3,21.7554,25.0548,3326493.23,78333293.278892,141766
1617580800000,2021-04-05,SOLUSDT,23.7755,24.78,22.7664,22.9717,2821214.21,66850404.146919,112164
1617494400000,2021-04-04,SOLUSDT,22.4672,25.5309,21.9867,23.7755,5274539.83,126161802.440904,193109
1617408000000,2021-04-03,SOLUSDT,19.7513,23.8476,19.7228,22.5,6266319.5,137391230.217785,209602
1617321600000,2021-04-02,SOLUSDT,19.0443,19.8003,18.345,19.7501,1773300.55,33917396.911248,61912
1617235200000,2021-04-01,SOLUSDT,19.3818,20.3583,18.7433,19.0443,2230609.34,43548214.197199,75608
1617148800000,2021-03-31,SOLUSDT,19.0645,19.8154,18.0,19.3861,2784733.45,53121280.865585,97083
1617062400000,2021-03-30,SOLUSDT,18.9504,20.87,18.9105,19.0685,3808354.1,75587274.760449,124415
1616976000000,2021-03-29,SOLUSDT,18.0645,19.0,17.6439,18.9504,3064381.78,56347906.972913,101831
1616889600000,2021-03-28,SOLUSDT,16.4516,19.38,16.3049,18.0645,7200727.49,131121238.871813,218108
1616803200000,2021-03-27,SOLUSDT,14.7751,16.8,14.7173,16.4589,4053893.7,63898875.327585,116137
1616716800000,2021-03-26,SOLUSDT,12.9789,14.7921,12.3043,14.7664,2972281.77,40946344.199711,94547
1616630400000,2021-03-25,SOLUSDT,13.5844,13.7329,12.47,12.9787,2292323.1,30105541.655817,71423
1616544000000,2021-03-24,SOLUSDT,14.1433,15.3719,13.5842,13.5973,2317339.72,33720016.229751,76944
1616457600000,2021-03-23,SOLUSDT,14.7962,15.227,14.0146,14.1552,2004427.43,29200863.470128,62202
1616371200000,2021-03-22,SOLUSDT,14.3372,16.59,14.1697,14.7964,5102991.54,80202279.764827,157441
1616284800000,2021-03-21,SOLUSDT,14.1788,14.3636,13.638,14.3372,1191850.82,16710937.908478,43656
1616198400000,2021-03-20,SOLUSDT,14.1588,14.9793,14.09,14.1894,1393209.56,20257722.910337,52559
1616112000000,2021-03-19,SOLUSDT,14.2153,14.4883,13.8554,14.1552,1461762.29,20715848.138351,46881
1616025600000,2021-03-18,SOLUSDT,14.1987,14.75,13.957,14.204,1576671.71,22525364.901113,53867
1615939200000,2021-03-17,SOLUSDT,13.6379,14.2685,13.0326,14.2018,1703006.56,23249828.712251,56596
1615852800000,2021-03-16,SOLUSDT,14.1586,14.2933,13.1389,13.6392,2501657.49,34213686.415383,74993
1615766400000,2021-03-15,SOLUSDT,14.461,14.8214,13.6179,14.1577,2020949.93,28644014.169331,63118
1615680000000,2021-03-14,SOLUSDT,15.2902,15.376,14.3399,14.4605,1750244.94,25743993.252414,57342
1615593600000,2021-03-13,SOLUSDT,14.5532,15.4072,13.8439,15.3033,2632320.37,38570674.500294,74627
1615507200000,2021-03-12,SOLUSDT,16.0519,16.5,14.0803,14.5597,3678388.38,56522592.893258,110363
1615420800000,2021-03-11,SOLUSDT,14.2011,16.3222,13.67,16.031,4125742.57,61653754.148963,103981
1615334400000,2021-03-10,SOLUSDT,14.85,15.2118,14.0525,14.2048,1943926.1,28288700.219665,60520
1615248000000,2021-03-09,SOLUSDT,13.608,14.9921,13.1985,14.839,2594490.9,36980232.038198,73810
1615161600000,2021-03-08,SOLUSDT,13.8174,13.906,12.996,13.6028,2116684.52,28420084.283378,63521
1615075200000,2021-03-07,SOLUSDT,13.0443,14.014,12.7049,13.8174,2999418.25,40433938.28287,85302
1614988800000,2021-03-06,SOLUSDT,12.5507,13.31,11.9,13.0421,3061674.23,38310955.352192,89887
1614902400000,2021-03-05,SOLUSDT,13.0649,13.0992,12.1251,12.5382,2069391.25,25992581.667972,58681
1614816000000,2021-03-04,SOLUSDT,14.0936,14.2737,12.736,13.0508,2764372.37,37143577.894612,75817
1614729600000,2021-03-03,SOLUSDT,13.9546,14.738,13.7018,14.0742,3277327.93,46641795.220439,96740
1614643200000,2021-03-02,SOLUSDT,14.9989,15.25,13.3544,13.9438,4128426.11,58918570.783889,111524
1614556800000,2021-03-01,SOLUSDT,13.08,15.5469,13.0102,14.9855,5511248.26,80299278.758967,155523
1614470400000,2021-02-28,SOLUSDT,13.1853,13.7739,11.417,13.0887,7231344.75,90254864.658408,181689
1614384000000,2021-02-27,SOLUSDT,13.5864,14.8359,13.01,13.1916,6232463.19,86421910.083089,166289
1614297600000,2021-02-26,SOLUSDT,13.8565,15.5083,13.1,13.5962,8029513.17,113366684.183196,188509
1614211200000,2021-02-25,SOLUSDT,17.1745,17.69,13.6579,13.8442,9520373.92,151275933.818703,210627
1614124800000,2021-02-24,SOLUSDT,15.2389,18.2052,14.7917,17.1691,10777544.75,177956628.838101,248041
1614038400000,2021-02-23,SOLUSDT,14.4176,15.8888,11.47,15.2244,24306320.76,343036326.062575,548657
1613952000000,2021-02-22,SOLUSDT,11.0738,14.8,9.1,14.4191,14711670.8,169938699.228894,307004
1613865600000,2021-02-21,SOLUSDT,9.9849,11.6707,9.8101,11.0753,3694265.15,39855306.180938,92042
1613779200000,2021-02-20,SOLUSDT,11.4845,11.8327,9.754,9.9869,4731324.37,50507984.938603,110824
1613692800000,2021-02-19,SOLUSDT,8.988,11.85,8.5257,11.4912,7106323.06,72459294.279835,170333
1613606400000,2021-02-18,SOLUSDT,8.2412,9.32,8.23,8.9771,2479859.19,21998195.017925,63813
1613520000000,2021-02-17,SOLUSDT,8.3035,8.45,7.5182,8.2357,3331645.44,26819100.252406,71460
1613433600000,2021-02-16,SOLUSDT,8.866,9.0,7.9601,8.3002,2257217.69,19153014.48074,49157
1613347200000,2021-02-15,SOLUSDT,8.7234,9.38,7.7,8.8516,3424896.19,29417065.029097,74311
1613260800000,2021-02-14,SOLUSDT,8.7448,9.23,8.5293,8.7158,2889949.04,25413161.64747,72201
1613174400000,2021-02-13,SOLUSDT,9.2007,9.5117,8.658,8.7441,3487478.68,31507609.162436,80835
1613088000000,2021-02-12,SOLUSDT,9.2058,9.93,9.0353,9.2,2867258.84,27168226.830558,74162
1613001600000,2021-02-11,SOLUSDT,9.0897,9.7425,8.72,9.2004,5694878.77,52587971.716616,123562
1612915200000,2021-02-10,SOLUSDT,7.8005,9.09,7.26,9.09,4419421.79,36539932.533117,103167
1612828800000,2021-02-09,SOLUSDT,7.8651,8.4945,7.55,7.8005,4803489.37,38293809.125972,92202
1612742400000,2021-02-08,SOLUSDT,6.6931,8.078,6.4554,7.855,6719151.08,49942119.465461,119254
1612656000000,2021-02-07,SOLUSDT,6.1219,6.8807,5.75,6.6976,5111066.89,32805036.405193,100168
1612569600000,2021-02-06,SOLUSDT,6.7001,6.8181,5.7,6.1225,5040208.25,30867026.916009,112912
1612483200000,2021-02-05,SOLUSDT,6.4181,7.1438,6.4086,6.7005,4235525.49,28683157.531563,95696
1612396800000,2021-02-04,SOLUSDT,5.7339,6.5426,5.5676,6.4085,5609382.39,33394633.201873,102732
1612310400000,2021-02-03,SOLUSDT,5.243,5.783,5.0513,5.7311,3977458.72,21574159.897548,79473
1612224000000,2021-02-02,SOLUSDT,4.6148,5.4026,4.4632,5.2331,5278922.61,26689709.64986,107720
1612137600000,2021-02-01,SOLUSDT,4.2568,4.617,4.1075,4.6148,2097052.47,9013963.451821,43670
1612051200000,2021-01-31,SOLUSDT,4.228,4.805,4.154,4.2525,5438870.48,24123927.24661,94648
1611964800000,2021-01-30,SOLUSDT,3.8301,4.3179,3.7667,4.228,3944655.04,15975662.223064,61647
1611878400000,2021-01-29,SOLUSDT,3.8092,3.912,3.6,3.8293,2992168.86,11255370.836075,42872
1611792000000,2021-01-28,SOLUSDT,3.664,3.96,3.6,3.81,2055425.01,7853439.524328,33822
1611705600000,2021-01-27,SOLUSDT,4.0418,4.0422,3.5114,3.675,2491757.82,9309018.959412,38794
1611619200000,2021-01-26,SOLUSDT,3.7036,4.097,3.6478,4.041,6618303.9,25778078.437092,75426
1611532800000,2021-01-25,SOLUSDT,3.6287,3.9928,3.4398,3.7038,6791542.33,24997969.213301,82263
1611446400000,2021-01-24,SOLUSDT,3.5018,3.79,3.4781,3.6278,2457759.67,8934610.122345,32628
1611360000000,2021-01-23,SOLUSDT,3.3302,3.6,3.3056,3.5079,2269454.7,7924853.012163,33884
1611273600000,2021-01-22,SOLUSDT,2.9893,3.4992,2.5295,3.3352,6481502.65,20052814.354677,83968
1611187200000,2021-01-21,SOLUSDT,3.7199,3.7411,2.9717,2.9899,4375407.94,14701372.413305,60277
1611100800000,2021-01-20,SOLUSDT,3.6288,3.7413,3.34,3.7166,4801640.28,17069848.358915,74604
1611014400000,2021-01-19,SOLUSDT,3.7873,4.0498,3.6,3.6287,4768719.77,18206626.785967,64919
1610928000000,2021-01-18,SOLUSDT,3.8243,4.17,3.6167,3.7868,6226924.77,24245044.142963,78131
1610841600000,2021-01-17,SOLUSDT,3.4251,3.9876,3.3,3.8268,8531899.81,31265663.121215,105174
1610755200000,2021-01-16,SOLUSDT,3.2479,3.7081,3.2463,3.4247,8562549.63,29411668.953917,124687
1610668800000,2021-01-15,SOLUSDT,3.2921,3.4489,2.9618,3.2475,4812542.83,15747506.379938,74648
1610582400000,2021-01-14,SOLUSDT,3.5243,3.5955,3.1814,3.2921,6422109.73,21634400.518985,96919
1610496000000,2021-01-13,SOLUSDT,3.6354,3.637,3.2633,3.5242,5123655.8,17689395.168177,99621
1610409600000,2021-01-12,SOLUSDT,3.1016,3.88,3.058,3.6354,7075911.68,24684774.366721,155651
1610323200000,2021-01-11,SOLUSDT,3.4455,3.5282,2.5795,3.1016,8734261.68,26060971.369733,92843
1610236800000,2021-01-10,SOLUSDT,3.3734,3.7517,3.1556,3.449,5819813.51,19820052.059074,70395
1610150400000,2021-01-09,SOLUSDT,3.212,3.6998,2.93,3.3829,9881188.65,32398842.926319,109729
1610064000000,2021-01-08,SOLUSDT,2.3655,3.8,2.175,3.2214,29866396.67,88937219.791137,221673
1609977600000,2021-01-07,SOLUSDT,1.9404,2.65,1.9214,2.3635,30861006.24,70874327.568453,271878
1609891200000,2021-01-06,SOLUSDT,2.1636,2.189,1.9017,1.9414,8451529.47,17221696.084861,88678
1609804800000,2021-01-05,SOLUSDT,2.4911,2.5093,2.0621,2.1636,6702006.99,15133557.770003,102299
1609718400000,2021-01-04,SOLUSDT,2.1789,2.4989,1.86,2.4909,7800814.8,17263517.831706,122009
1609632000000,2021-01-03,SOLUSDT,1.7998,2.38,1.7973,2.1779,8318341.13,17482673.121984,113481
1609545600000,2021-01-02,SOLUSDT,1.8421,2.0,1.7116,1.7999,5253819.62,9557980.687576,66430
1609459200000,2021-01-01,SOLUSDT,1.5088,1.86,1.499,1.8421,4421991.45,7454786.751421,55297
1609372800000,2020-12-31,SOLUSDT,1.5337,1.5523,1.42,1.5073,2169627.35,3244558.10504,28938
1609286400000,2020-12-30,SOLUSDT,1.6734,1.6903,1.5235,1.535,2171296.28,3448579.364743,31800
1609200000000,2020-12-29,SOLUSDT,1.5187,1.735,1.4388,1.6704,4870104.61,7729613.894394,62766
1609113600000,2020-12-28,SOLUSDT,1.3041,1.5223,1.2867,1.5172,2158620.57,3054831.73762,29820
1609027200000,2020-12-27,SOLUSDT,1.324,1.417,1.2616,1.3037,2170898.45,2890460.602484,30907
1608940800000,2020-12-26,SOLUSDT,1.4488,1.4497,1.3118,1.3258,912192.33,1249352.525031,14371
1608854400000,2020-12-25,SOLUSDT,1.3641,1.4599,1.3417,1.4464,1391332.89,1960791.34808,19273
1608768000000,2020-12-24,SOLUSDT,1.1987,1.3888,1.1652,1.3612,1784967.07,2284843.158139,25172
1608681600000,2020-12-23,SOLUSDT,1.49,1.5126,1.0301,1.198,4351555.9,5671452.635849,41795
1608595200000,2020-12-22,SOLUSDT,1.5354,1.5799,1.47,1.49,2035459.3,3101990.178312,25013
1608508800000,2020-12-21,SOLUSDT,1.5605,1.62,1.49,1.5331,1265977.95,1962929.509565,16182
1608422400000,2020-12-20,SOLUSDT,1.6706,1.6889,1.521,1.5635,1368277.59,2205354.887547,17088
1608336000000,2020-12-19,SOLUSDT,1.6987,1.7677,1.6595,1.6707,1332107.96,2284718.058379,16842
1608249600000,2020-12-18,SOLUSDT,1.6769,1.7077,1.6307,1.7014,1127224.49,1881531.610429,17837
1608163200000,2020-12-17,SOLUSDT,1.78,1.8064,1.6382,1.68,2528060.41,4361515.596146,32457
1608076800000,2020-12-16,SOLUSDT,1.7577,1.7919,1.6025,1.7829,3098111.32,5244157.926672,34965
1607990400000,2020-12-15,SOLUSDT,1.594,1.8039,1.5875,1.7586,3562068.86,6137279.761818,42721
1607904000000,2020-12-14,SOLUSDT,1.5651,1.6253,1.5224,1.5946,1503571.44,2364778.817184,19860
1607817600000,2020-12-13,SOLUSDT,1.4909,1.7,1.4578,1.5701,1749534.43,2750609.24284,21708
1607731200000,2020-12-12,SOLUSDT,1.4368,1.5382,1.4366,1.4912,1423640.73,2138974.439021,18488
1607644800000,2020-12-11,SOLUSDT,1.5739,1.5774,1.4328,1.4389,1429080.75,2118546.038527,18371
1607558400000,2020-12-10,SOLUSDT,1.6599,1.6664,1.5395,1.5683,1061425.89,1690563.374839,13882
1607472000000,2020-12-09,SOLUSDT,1.66,1.6777,1.5,1.6592,2093499.32,3356724.798495,21966
1607385600000,2020-12-08,SOLUSDT,1.8301,1.8301,1.6211,1.6631,2296665.59,3952989.975303,24540
1607299200000,2020-12-07,SOLUSDT,1.8515,1.899,1.8088,1.8272,962743.7,1782235.426144,10812
1607212800000,2020-12-06,SOLUSDT,1.9795,1.9907,1.7956,1.8505,1125736.37,2103758.729584,15434
1607126400000,2020-12-05,SOLUSDT,1.8507,1.983,1.82,1.9795,1087998.4,2064360.949696,16814
1607040000000,2020-12-04,SOLUSDT,2.0967,2.1123,1.836,1.8535,1424943.39,2831580.005419,22048
1606953600000,2020-12-03,SOLUSDT,2.119,2.2279,2.074,2.0967,3182362.33,6879026.850462,35011
1606867200000,2020-12-02,SOLUSDT,1.9702,2.2098,1.9333,2.1209,2203748.48,4622524.291342,30536
1606780800000,2020-12-01,SOLUSDT,1.9641,2.1404,1.9168,1.9738,2102911.64,4264962.987415,28459
1606694400000,2020-11-30,SOLUSDT,1.9184,2.0182,1.9034,1.9665,1094620.01,2153816.628444,16484
1606608000000,2020-11-29,SOLUSDT,1.8858,1.947,1.85,1.9153,862711.64,1640192.465796,12732
1606521600000,2020-11-28,SOLUSDT,1.8644,1.94,1.8016,1.8868,1381390.77,2587763.391607,19596
1606435200000,2020-11-27,SOLUSDT,1.9117,2.04,1.7694,1.861,1802241.32,3400282.056161,26159
1606348800000,2020-11-26,SOLUSDT,2.2653,2.3101,1.7212,1.9111,6803274.72,13120752.286015,65661
1606262400000,2020-11-25,SOLUSDT,2.2795,2.49,2.1703,2.2661,3597681.61,8395020.403142,49027
1606176000000,2020-11-24,SOLUSDT,2.2786,2.4731,2.1338,2.2823,3534792.04,8099789.005977,48091
1606089600000,2020-11-23,SOLUSDT,2.161,2.3635,2.112,2.2786,2094160.76,4728024.575351,30597
1606003200000,2020-11-22,SOLUSDT,2.3825,2.4201,2.04,2.1514,2448127.25,5384096.526709,33994
1605916800000,2020-11-21,SOLUSDT,2.0999,2.51,2.0351,2.3822,2963489.5,6792951.294501,39232
1605830400000,2020-11-20,SOLUSDT,2.0841,2.2387,2.0521,2.1033,1589414.51,3421570.60394,21247
1605744000000,2020-11-19,SOLUSDT,2.1122,2.1848,2.0136,2.085,1391861.95,2921103.665305,18220
1605657600000,2020-11-18,SOLUSDT,2.1962,2.2173,2.0001,2.1153,2054379.16,4318166.297843,24685
1605571200000,2020-11-17,SOLUSDT,2.2665,2.33,2.125,2.1998,2311120.85,5142151.686803,29860
1605484800000,2020-11-16,SOLUSDT,2.039,2.37,1.9858,2.2626,3192029.56,7162125.476854,37939
1605398400000,2020-11-15,SOLUSDT,1.9204,2.218,1.9133,2.0407,3348186.49,7009325.761049,37547
1605312000000,2020-11-14,SOLUSDT,2.0222,2.0374,1.869,1.9182,1191847.42,2317159.52727,9435
1605225600000,2020-11-13,SOLUSDT,1.9089,2.0808,1.8997,2.0141,1595684.08,3182612.615469,11304
1605139200000,2020-11-12,SOLUSDT,2.0,2.06,1.825,1.9089,1522310.89,2966665.838018,11688
1605052800000,2020-11-11,SOLUSDT,2.2665,2.3,1.9673,2.0,1863686.19,3969960.469142,15371
1604966400000,2020-11-10,SOLUSDT,2.0383,2.3257,2.008,2.2661,2119423.36,4643502.147985,16744
1604880000000,2020-11-09,SOLUSDT,2.1515,2.1991,1.9456,2.0299,3050443.52,6301466.475163,23122
1604793600000,2020-11-08,SOLUSDT,2.0264,2.2825,1.9608,2.1558,4800345.92,10113462.920695,35673
1604707200000,2020-11-07,SOLUSDT,1.9069,2.4975,1.8276,2.0215,8862610.63,18925496.085891,68805
1604620800000,2020-11-06,SOLUSDT,1.403,1.9482,1.3946,1.9,3846546.9,6594074.177594,25259
1604534400000,2020-11-05,SOLUSDT,1.3895,1.4928,1.3,1.4007,1598492.56,2248173.921394,10773
1604448000000,2020-11-04,SOLUSDT,1.4123,1.4144,1.2733,1.3912,2560523.86,3469939.628607,12910
1604361600000,2020-11-03,SOLUSDT,1.4729,1.484,1.4062,1.4118,983164.88,1417472.23241,6306
1604275200000,2020-11-02,SOLUSDT,1.6076,1.6432,1.4621,1.4738,867738.07,1329879.298246,5291
1604188800000,2020-11-01,SOLUSDT,1.5497,1.6463,1.5137,1.608,960664.24,1513803.241013,6949
1604102400000,2020-10-31,SOLUSDT,1.4383,1.558,1.4266,1.5497,851989.58,1279143.701258,8029
1604016000000,2020-10-30,SOLUSDT,1.4328,1.4726,1.3163,1.4381,1401628.09,1968214.125436,9225
1603929600000,2020-10-29,SOLUSDT,1.5166,1.5754,1.4148,1.4327,1233628.05,1842933.592142,9134
1603843200000,2020-10-28,SOLUSDT,1.7084,1.7255,1.4508,1.518,3354618.28,5216558.27784,24005
1603756800000,2020-10-27,SOLUSDT,1.6771,1.75,1.5906,1.711,2591095.37,4356215.36409,18449
1603670400000,2020-10-26,SOLUSDT,1.7925,1.8685,1.6121,1.6799,2021871.84,3511995.568414,18268
1603584000000,2020-10-25,SOLUSDT,1.9175,1.9244,1.76,1.7926,1365865.99,2529847.695912,12507
1603497600000,2020-10-24,SOLUSDT,1.9652,1.973,1.88,1.9142,748093.83,1442961.135641,7136
1603411200000,2020-10-23,SOLUSDT,1.9566,1.9902,1.85,1.959,1559992.35,3003774.15618,14300
1603324800000,2020-10-22,SOLUSDT,1.8868,2.09,1.8481,1.9582,1624778.09,3222019.146192,15518
1603238400000,2020-10-21,SOLUSDT,1.8873,2.11,1.8415,1.8887,3222724.75,6268421.040971,27731
1603152000000,2020-10-20,SOLUSDT,2.0552,2.108,1.8401,1.885,1933167.04,3745710.468754,17172
1603065600000,2020-10-19,SOLUSDT,2.2137,2.2148,2.05,2.0592,909217.19,1903930.178309,9244
1602979200000,2020-10-18,SOLUSDT,2.2031,2.2595,2.1763,2.215,478921.26,1061887.097601,5044
1602892800000,2020-10-17,SOLUSDT,2.1374,2.2462,2.1107,2.2053,482249.55,1058101.061082,5450
1602806400000,2020-10-16,SOLUSDT,2.2648,2.269,2.1071,2.1398,1546650.13,3372968.587202,16129
1602720000000,2020-10-15,SOLUSDT,2.3108,2.3485,2.1932,2.2682,754909.09,1711559.856295,8038
1602633600000,2020-10-14,SOLUSDT,2.4061,2.4424,2.2331,2.3107,1125385.85,2631151.893218,11891
1602547200000,2020-10-13,SOLUSDT,2.5826,2.5867,2.336,2.4062,1951031.1,4782866.497653,19501
1602460800000,2020-10-12,SOLUSDT,2.4228,2.7044,2.4132,2.5836,2155387.01,5542124.89453,20035
1602374400000,2020-10-11,SOLUSDT,2.3988,2.4607,2.3401,2.4227,898764.08,2160332.631941,9182
