https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume XRP,Volume USDT,tradecount
1570060800000,2019-10-03,XRPUSDT,0.25248,0.25305,0.24159,0.24674,71409676.9,17609786.126323,41656
1569974400000,2019-10-02,XRPUSDT,0.24787,0.25481,0.24421,0.25247,97406245.2,24270217.95518,54979
1569888000000,2019-10-01,XRPUSDT,0.25659,0.261,0.24441,0.24788,125393526.7,31747823.245256,77751
1569801600000,2019-09-30,XRPUSDT,0.24024,0.26192,0.2354,0.2566,156913857.0,39681370.165334,104760
1569715200000,2019-09-29,XRPUSDT,0.24165,0.24261,0.23427,0.24024,43877272.4,10450612.04699,40201
1569628800000,2019-09-28,XRPUSDT,0.24209,0.24433,0.238,0.24163,45238244.9,10912438.143011,40609
1569542400000,2019-09-27,XRPUSDT,0.2423,0.248,0.23296,0.24208,89138447.6,21396438.049458,61732
1569456000000,2019-09-26,XRPUSDT,0.24567,0.25,0.22775,0.2422,125772838.7,30233595.403305,74329
1569369600000,2019-09-25,XRPUSDT,0.23282,0.24953,0.23132,0.2457,169757552.3,40828894.012041,112511
1569283200000,2019-09-24,XRPUSDT,0.26787,0.27317,0.21333,0.23282,302577184.1,74890289.350329,161683
1569196800000,2019-09-23,XRPUSDT,0.27656,0.28666,0.26601,0.26786,154408602.2,42540797.18759,83469
1569110400000,2019-09-22,XRPUSDT,0.28964,0.28982,0.2686,0.27653,117475940.3,32630853.067018,69721
1569024000000,2019-09-21,XRPUSDT,0.2936,0.298,0.28625,0.28961,113934352.2,33163246.274949,66568
1568937600000,2019-09-20,XRPUSDT,0.30064,0.30159,0.2835,0.2936,159272561.6,46476133.728335,87076
1568851200000,2019-09-19,XRPUSDT,0.31344,0.31345,0.28208,0.30062,277316439.7,82282462.004308,148933
1568764800000,2019-09-18,XRPUSDT,0.28553,0.32631,0.28493,0.31344,300972127.9,93346877.964625,170133
1568678400000,2019-09-17,XRPUSDT,0.26103,0.2985,0.25944,0.28561,217381018.1,61450339.084478,128949
1568592000000,2019-09-16,XRPUSDT,0.26015,0.263,0.25664,0.26098,44531031.7,11582013.032137,39347
1568505600000,2019-09-15,XRPUSDT,0.26125,0.26419,0.25386,0.26022,51661196.3,13494004.949412,41500
1568419200000,2019-09-14,XRPUSDT,0.25536,0.26551,0.25389,0.26124,70537163.6,18393277.175896,50706
1568332800000,2019-09-13,XRPUSDT,0.25404,0.256,0.25132,0.2552,47599708.2,12086872.250654,42137
1568246400000,2019-09-12,XRPUSDT,0.25515,0.25686,0.25087,0.25406,58547444.6,14843159.904309,44658
1568160000000,2019-09-11,XRPUSDT,0.25855,0.26092,0.251,0.25519,56043242.1,14279228.06347,45009
1568073600000,2019-09-10,XRPUSDT,0.25869,0.26371,0.2535,0.25859,61643971.4,15995536.301485,46972
1567987200000,2019-09-09,XRPUSDT,0.26205,0.26423,0.25634,0.25855,58537945.7,15205988.480434,52826
1567900800000,2019-09-08,XRPUSDT,0.25989,0.26591,0.2555,0.26205,65033003.6,17002657.729988,58789
1567814400000,2019-09-07,XRPUSDT,0.25115,0.26285,0.25009,0.25993,53971229.0,13824418.378517,55309
1567728000000,2019-09-06,XRPUSDT,0.25616,0.25868,0.24692,0.2511,63377736.5,16136824.769319,57313
1567641600000,2019-09-05,XRPUSDT,0.25843,0.25937,0.25337,0.25617,43270120.3,11089322.561886,46246
1567555200000,2019-09-04,XRPUSDT,0.26252,0.26299,0.25598,0.25843,49398294.2,12827285.98578,54442
1567468800000,2019-09-03,XRPUSDT,0.2606,0.267,0.25751,0.26242,56305107.1,14738850.844038,59268
1567382400000,2019-09-02,XRPUSDT,0.25596,0.26428,0.25295,0.2606,60783394.6,15660047.933325,54675
1567296000000,2019-09-01,XRPUSDT,0.25747,0.25891,0.25,0.25593,32881805.2,8396989.383994,39569
1567209600000,2019-08-31,XRPUSDT,0.25541,0.26047,0.25288,0.25747,36321425.5,9309855.463157,40828
1567123200000,2019-08-30,XRPUSDT,0.25712,0.2576,0.25199,0.25539,46587713.0,11878607.930453,47939
1567036800000,2019-08-29,XRPUSDT,0.25614,0.26264,0.247,0.25698,74454641.4,18910937.662684,66656
1566950400000,2019-08-28,XRPUSDT,0.26955,0.26974,0.24765,0.25629,55448237.7,14351204.182105,49408
1566864000000,2019-08-27,XRPUSDT,0.27051,0.27065,0.26513,0.26954,34119040.9,9160037.92978,38730
1566777600000,2019-08-26,XRPUSDT,0.26961,0.27969,0.26704,0.27051,59046898.9,16038543.389693,55102
1566691200000,2019-08-25,XRPUSDT,0.27149,0.27602,0.26597,0.26954,45191941.2,12245907.452584,51680
1566604800000,2019-08-24,XRPUSDT,0.27663,0.27726,0.2637,0.27137,42809616.8,11569289.116246,49049
1566518400000,2019-08-23,XRPUSDT,0.27038,0.27815,0.26727,0.27664,45140229.6,12336542.784971,53838
1566432000000,2019-08-22,XRPUSDT,0.26589,0.27419,0.26028,0.27039,58263968.5,15653020.227751,74102
1566345600000,2019-08-21,XRPUSDT,0.27432,0.27448,0.25871,0.26589,60607962.3,16072611.975086,59345
1566259200000,2019-08-20,XRPUSDT,0.28195,0.28234,0.2696,0.27432,49280235.2,13562253.570196,52408
1566172800000,2019-08-19,XRPUSDT,0.28321,0.29035,0.27558,0.28202,69411983.5,19652851.260381,60857
1566086400000,2019-08-18,XRPUSDT,0.26535,0.2919,0.26353,0.2832,87006862.6,24368646.473543,72869
1566000000000,2019-08-17,XRPUSDT,0.26029,0.26953,0.25648,0.26546,56461024.9,14887433.655548,63391
1565913600000,2019-08-16,XRPUSDT,0.26392,0.26526,0.25395,0.26047,66289982.6,17250832.844091,70452
1565827200000,2019-08-15,XRPUSDT,0.26346,0.2707,0.25875,0.26378,72594115.1,19154006.828,61001
1565740800000,2019-08-14,XRPUSDT,0.29795,0.29864,0.243,0.26353,142518597.1,38446280.884495,116447
1565654400000,2019-08-13,XRPUSDT,0.3006,0.30129,0.29295,0.298,32483448.9,9634244.26958,48492
1565568000000,2019-08-12,XRPUSDT,0.30316,0.30536,0.298,0.3006,26440605.7,7958806.063259,40292
1565481600000,2019-08-11,XRPUSDT,0.29907,0.30605,0.29501,0.30316,36131805.2,10872100.385102,49872
1565395200000,2019-08-10,XRPUSDT,0.2965,0.30562,0.29237,0.29918,58253124.0,17414209.869873,64260
1565308800000,2019-08-09,XRPUSDT,0.30823,0.30921,0.2901,0.29649,57778056.4,17288289.043303,67592
1565222400000,2019-08-08,XRPUSDT,0.31093,0.31204,0.30452,0.30825,57294619.1,17625369.377225,65386
1565136000000,2019-08-07,XRPUSDT,0.3116,0.31688,0.30694,0.31109,60660819.0,18897622.556945,71918
1565049600000,2019-08-06,XRPUSDT,0.32232,0.32421,0.308,0.3116,73359257.9,23246485.475767,74937
1564963200000,2019-08-05,XRPUSDT,0.31823,0.331,0.31798,0.32242,86161482.0,27896049.916956,84676
1564876800000,2019-08-04,XRPUSDT,0.31595,0.32298,0.31181,0.31813,52990179.1,16836080.921787,57848
1564790400000,2019-08-03,XRPUSDT,0.3117,0.31747,0.31091,0.31596,39924755.2,12570636.582297,52161
1564704000000,2019-08-02,XRPUSDT,0.31554,0.31785,0.30836,0.31178,43108296.3,13509244.258297,52619
1564617600000,2019-08-01,XRPUSDT,0.3195,0.3199,0.3114,0.31575,46026847.5,14465865.355593,58206
1564531200000,2019-07-31,XRPUSDT,0.31811,0.32348,0.3151,0.31959,48948448.5,15611152.427486,60737
1564444800000,2019-07-30,XRPUSDT,0.31004,0.32213,0.30665,0.31823,52340164.1,16493828.113377,59940
1564358400000,2019-07-29,XRPUSDT,0.31217,0.31478,0.306,0.31004,39176999.0,12160589.272159,54550
1564272000000,2019-07-28,XRPUSDT,0.30966,0.31478,0.3,0.31218,42792457.7,13205456.193123,54388
1564185600000,2019-07-27,XRPUSDT,0.32303,0.32621,0.3054,0.30965,64056737.5,20077776.256926,75595
1564099200000,2019-07-26,XRPUSDT,0.31332,0.32514,0.307,0.32303,55029583.8,17390073.671651,62846
1564012800000,2019-07-25,XRPUSDT,0.31547,0.323,0.31117,0.31335,54892791.7,17408784.039051,66454
1563926400000,2019-07-24,XRPUSDT,0.30877,0.31905,0.30251,0.31548,67739907.8,21031280.793116,78839
1563840000000,2019-07-23,XRPUSDT,0.32135,0.32135,0.30572,0.30891,63905860.1,19990194.79107,76827
1563753600000,2019-07-22,XRPUSDT,0.33059,0.33259,0.3157,0.32111,64393272.5,20794379.393206,73334
1563667200000,2019-07-21,XRPUSDT,0.33269,0.33501,0.32053,0.33075,64040258.2,20985358.45287,75857
1563580800000,2019-07-20,XRPUSDT,0.3187,0.34094,0.31818,0.33279,84000903.4,27729535.558726,90591
1563494400000,2019-07-19,XRPUSDT,0.32035,0.32215,0.30959,0.3188,68682413.2,21723291.876651,90742
1563408000000,2019-07-18,XRPUSDT,0.31032,0.327,0.30257,0.32035,129902403.6,41034748.083463,137000
1563321600000,2019-07-17,XRPUSDT,0.29545,0.32365,0.29264,0.31032,159617507.6,49013568.844656,167509
1563235200000,2019-07-16,XRPUSDT,0.31287,0.32032,0.286,0.29543,162767430.3,49219244.806496,162253
1563148800000,2019-07-15,XRPUSDT,0.30366,0.32376,0.29474,0.31287,160631099.6,49982145.320195,159417
1563062400000,2019-07-14,XRPUSDT,0.33214,0.33549,0.2992,0.30366,132780312.2,41832098.148217,132443
1562976000000,2019-07-13,XRPUSDT,0.34336,0.34439,0.32359,0.33206,86057978.8,28675157.342511,89325
1562889600000,2019-07-12,XRPUSDT,0.32888,0.34988,0.31968,0.34336,126888778.0,42835211.791323,115413
1562803200000,2019-07-11,XRPUSDT,0.36141,0.36285,0.31574,0.32875,168118356.8,55859987.090923,161574
1562716800000,2019-07-10,XRPUSDT,0.39361,0.39646,0.34502,0.36154,140899188.0,51886276.26124,144363
1562630400000,2019-07-09,XRPUSDT,0.40072,0.40725,0.38875,0.39362,84918198.9,33777741.162805,93981
1562544000000,2019-07-08,XRPUSDT,0.39651,0.403,0.39114,0.40073,68579169.6,27221148.629725,78222
1562457600000,2019-07-07,XRPUSDT,0.39031,0.4007,0.38683,0.39651,65893195.7,25937872.455345,80093
1562371200000,2019-07-06,XRPUSDT,0.3787,0.4099,0.37826,0.39031,94972192.3,37452447.105791,99868
1562284800000,2019-07-05,XRPUSDT,0.38722,0.38825,0.37325,0.37881,71395559.6,27193614.584189,84023
1562198400000,2019-07-04,XRPUSDT,0.40458,0.4052,0.385,0.38723,71298699.9,28153103.434298,85963
1562112000000,2019-07-03,XRPUSDT,0.39787,0.40666,0.3934,0.40456,78793554.4,31538551.193993,90500
1562025600000,2019-07-02,XRPUSDT,0.40694,0.41125,0.38386,0.39794,105939905.9,41865559.992381,117094
1561939200000,2019-07-01,XRPUSDT,0.39637,0.42298,0.38804,0.40691,135870243.9,54871430.134599,138563
1561852800000,2019-06-30,XRPUSDT,0.42597,0.42859,0.3954,0.3962,118288754.1,48657002.565749,126465
1561766400000,2019-06-29,XRPUSDT,0.426,0.43,0.40392,0.4262,128452215.5,53627022.7133,137188
1561680000000,2019-06-28,XRPUSDT,0.41061,0.4272,0.40582,0.4261,139943710.4,57991632.68898,150399
1561593600000,2019-06-27,XRPUSDT,0.46773,0.47176,0.3951,0.41049,300234945.9,128329754.855078,262650
1561507200000,2019-06-26,XRPUSDT,0.46809,0.4968,0.453,0.46805,287100067.5,136848810.767903,257473
1561420800000,2019-06-25,XRPUSDT,0.47391,0.47654,0.455,0.46809,156717428.9,73261711.579278,135540
1561334400000,2019-06-24,XRPUSDT,0.47015,0.47585,0.45,0.47385,116373926.2,53803330.00071,112312
1561248000000,2019-06-23,XRPUSDT,0.47714,0.49298,0.465,0.47015,162392192.9,77700320.641673,156044
1561161600000,2019-06-22,XRPUSDT,0.44262,0.50999,0.43752,0.47729,348224018.7,163666705.904097,268424
1561075200000,2019-06-21,XRPUSDT,0.42986,0.45,0.42925,0.4425,115252934.3,50628737.739106,116661
1560988800000,2019-06-20,XRPUSDT,0.43426,0.43592,0.4198,0.42995,91377053.5,39061819.447044,101636
1560902400000,2019-06-19,XRPUSDT,0.42697,0.43852,0.42369,0.43406,95631659.5,41253569.31395,106815
1560816000000,2019-06-18,XRPUSDT,0.44705,0.45499,0.41963,0.42694,247437564.9,108018660.610697,213078
1560729600000,2019-06-17,XRPUSDT,0.42701,0.46311,0.42181,0.44705,310680509.3,135725597.827274,227999
1560643200000,2019-06-16,XRPUSDT,0.40949,0.44098,0.40583,0.42703,179818739.9,75742406.866687,161611
1560556800000,2019-06-15,XRPUSDT,0.40201,0.41213,0.40052,0.4095,144441080.7,58839424.425706,135327
1560470400000,2019-06-14,XRPUSDT,0.39872,0.40364,0.39025,0.40201,70743211.6,28025633.511838,89064
1560384000000,2019-06-13,XRPUSDT,0.40075,0.40804,0.3942,0.39876,76971683.5,30894024.249337,86869
1560297600000,2019-06-12,XRPUSDT,0.39209,0.402,0.38726,0.40074,80803548.9,31939889.169886,92046
1560211200000,2019-06-11,XRPUSDT,0.39985,0.40195,0.38175,0.39192,75361808.1,29435000.464769,90311
1560124800000,2019-06-10,XRPUSDT,0.38528,0.40346,0.37985,0.3999,111675278.5,43927195.378534,115417
1560038400000,2019-06-09,XRPUSDT,0.40699,0.41043,0.37,0.38527,117296911.4,45513473.557376,118307
1559952000000,2019-06-08,XRPUSDT,0.41871,0.42222,0.4021,0.40699,77326412.3,31886670.374378,88909
1559865600000,2019-06-07,XRPUSDT,0.41935,0.43003,0.41389,0.41886,121225704.2,51138467.590377,120088
1559779200000,2019-06-06,XRPUSDT,0.39997,0.427,0.39024,0.41937,187115409.8,76729329.755562,166982
1559692800000,2019-06-05,XRPUSDT,0.3989,0.40597,0.3871,0.4001,129307000.7,51543647.839286,140979
1559606400000,2019-06-04,XRPUSDT,0.41739,0.41934,0.3836,0.39878,220369532.7,89143978.175128,206294
1559520000000,2019-06-03,XRPUSDT,0.44396,0.465,0.417,0.41731,235501937.2,104328481.547735,206456
1559433600000,2019-06-02,XRPUSDT,0.42856,0.44695,0.42735,0.44396,102419845.2,44973534.627066,103531
1559347200000,2019-06-01,XRPUSDT,0.43849,0.44169,0.41664,0.42894,113888226.1,49238915.752335,117859
1559260800000,2019-05-31,XRPUSDT,0.41809,0.4408,0.40614,0.43851,193230057.5,81751522.207287,168694
1559174400000,2019-05-30,XRPUSDT,0.44286,0.4735,0.401,0.41789,347536093.1,155017970.610996,257095
1559088000000,2019-05-29,XRPUSDT,0.44863,0.45701,0.42,0.44307,205712650.4,90894593.911838,175046
1559001600000,2019-05-28,XRPUSDT,0.4334,0.4611,0.4176,0.44877,245797208.7,107876505.101444,198648
1558915200000,2019-05-27,XRPUSDT,0.40364,0.44645,0.399,0.43331,198385219.3,83039407.857653,174482
1558828800000,2019-05-26,XRPUSDT,0.38526,0.41368,0.373,0.40372,96380922.0,37756572.668045,86612
1558742400000,2019-05-25,XRPUSDT,0.38286,0.393,0.37941,0.3852,74444217.1,28713578.95009,70130
1558656000000,2019-05-24,XRPUSDT,0.37989,0.39375,0.36982,0.38286,128350309.9,49275420.861692,114678
1558569600000,2019-05-23,XRPUSDT,0.37171,0.38269,0.36091,0.37956,123020941.9,45712569.705124,108145
1558483200000,2019-05-22,XRPUSDT,0.39515,0.4111,0.366,0.37183,163758384.8,63767561.915252,141977
1558396800000,2019-05-21,XRPUSDT,0.39629,0.40738,0.3853,0.39524,136551127.7,53950488.331162,132143
1558310400000,2019-05-20,XRPUSDT,0.41612,0.41647,0.37812,0.39636,186638980.5,73954519.416451,171025
1558224000000,2019-05-19,XRPUSDT,0.37178,0.42796,0.37,0.41631,242837597.6,97668099.308911,210688
1558137600000,2019-05-18,XRPUSDT,0.38858,0.39598,0.3634,0.37183,147757619.6,55731993.667722,135377
1558051200000,2019-05-17,XRPUSDT,0.41891,0.42394,0.3585,0.38862,348570589.6,133157321.494624,271369
1557964800000,2019-05-16,XRPUSDT,0.45723,0.479,0.39334,0.41876,456302195.7,197563548.977879,333616
1557878400000,2019-05-15,XRPUSDT,0.409,0.467,0.40737,0.45734,281029374.4,122406943.50577,186963
1557792000000,2019-05-14,XRPUSDT,0.32385,0.4362,0.32199,0.409,602192165.3,233868919.28196,382984
1557705600000,2019-05-13,XRPUSDT,0.31014,0.329,0.30785,0.32409,135144821.2,43588295.044902,117892
1557619200000,2019-05-12,XRPUSDT,0.31703,0.32992,0.30233,0.31016,142010500.4,44648222.805019,142925
1557532800000,2019-05-11,XRPUSDT,0.29877,0.3372,0.29801,0.31724,191745220.0,60813200.234386,168786
1557446400000,2019-05-10,XRPUSDT,0.29475,0.30198,0.29061,0.29881,49685072.4,14747914.735959,78664
1557360000000,2019-05-09,XRPUSDT,0.29957,0.30198,0.29195,0.29488,43626389.8,12951571.853822,64450
1557273600000,2019-05-08,XRPUSDT,0.29843,0.30275,0.29567,0.29958,34177808.2,10250241.416229,51336
1557187200000,2019-05-07,XRPUSDT,0.30284,0.30726,0.29712,0.29819,57173886.2,17309502.393341,69373
1557100800000,2019-05-06,XRPUSDT,0.30044,0.30751,0.29479,0.30283,51001442.8,15374911.616461,62586
1557014400000,2019-05-05,XRPUSDT,0.30293,0.305,0.29892,0.30044,30103928.8,9074790.740683,52064
1556928000000,2019-05-04,XRPUSDT,0.30792,0.31856,0.29634,0.30305,66819936.9,20447567.124627,78431
1556841600000,2019-05-03,XRPUSDT,0.30206,0.31053,0.3003,0.30784,69197287.9,21177888.508798,79973
1556755200000,2019-05-02,XRPUSDT,0.30313,0.30478,0.30072,0.30205,33326988.7,10088286.686509,51512
1556668800000,2019-05-01,XRPUSDT,0.30855,0.31,0.29992,0.30304,48514885.7,14743040.140745,62998
1556582400000,2019-04-30,XRPUSDT,0.29313,0.31249,0.29154,0.3087,79732128.9,24312231.569515,84159
1556496000000,2019-04-29,XRPUSDT,0.29948,0.30161,0.28959,0.29323,40369249.3,11919113.759627,50409
1556409600000,2019-04-28,XRPUSDT,0.29942,0.30278,0.29535,0.29946,27792665.6,8317449.559428,39891
1556323200000,2019-04-27,XRPUSDT,0.3034,0.30499,0.2975,0.29928,32921334.6,9887345.470263,44419
1556236800000,2019-04-26,XRPUSDT,0.29162,0.30491,0.28839,0.3035,72046167.9,21424107.746478,76073
1556150400000,2019-04-25,XRPUSDT,0.29971,0.30581,0.28455,0.29161,89489236.1,26604585.6946,84302
1556064000000,2019-04-24,XRPUSDT,0.31802,0.31989,0.2888,0.29963,117021557.4,35150213.668001,104260
1555977600000,2019-04-23,XRPUSDT,0.32232,0.32647,0.31684,0.31807,54953934.0,17746937.169932,62109
1555891200000,2019-04-22,XRPUSDT,0.31972,0.3306,0.31624,0.32252,66794738.7,21587169.332023,65901
1555804800000,2019-04-21,XRPUSDT,0.32673,0.32815,0.31356,0.31963,56724369.4,18142346.664763,61037
1555718400000,2019-04-20,XRPUSDT,0.33008,0.33241,0.321,0.32668,50641661.9,16621332.270968,51440
1555632000000,2019-04-19,XRPUSDT,0.33525,0.33537,0.32606,0.32999,56599475.8,18667104.947315,54644
1555545600000,2019-04-18,XRPUSDT,0.33435,0.34671,0.33116,0.33533,89265139.5,30166552.68147,74098
1555459200000,2019-04-17,XRPUSDT,0.324,0.341,0.319,0.33436,104205590.3,34394029.835788,85665
1555372800000,2019-04-16,XRPUSDT,0.31889,0.325,0.31541,0.32379,43657398.1,13974983.002732,38362
1555286400000,2019-04-15,XRPUSDT,0.32761,0.33184,0.31311,0.31905,60520268.3,19512733.390887,54094
1555200000000,2019-04-14,XRPUSDT,0.32459,0.33,0.32121,0.32762,36641180.9,11897726.92004,38224
1555113600000,2019-04-13,XRPUSDT,0.32314,0.3359,0.31936,0.32458,67170066.4,21933335.561958,59615
1555027200000,2019-04-12,XRPUSDT,0.3271,0.3282,0.31391,0.32325,72144027.4,23275540.851039,66068
1554940800000,2019-04-11,XRPUSDT,0.3535,0.35377,0.3191,0.32705,141965465.9,46956927.984737,113160
1554854400000,2019-04-10,XRPUSDT,0.34728,0.3578,0.34608,0.35345,75219953.7,26594313.52442,75488
1554768000000,2019-04-09,XRPUSDT,0.35558,0.35574,0.34385,0.34732,68738132.8,23969116.478163,72785
1554681600000,2019-04-08,XRPUSDT,0.36149,0.37012,0.34365,0.35568,128130260.7,45648808.499445,120076
1554595200000,2019-04-07,XRPUSDT,0.35267,0.367,0.35041,0.3612,110132996.9,39597409.587672,99902
1554508800000,2019-04-06,XRPUSDT,0.36118,0.36224,0.3461,0.35264,127333234.4,45233281.721602,112820
1554422400000,2019-04-05,XRPUSDT,0.32996,0.37999,0.32994,0.3613,277642035.5,100621892.665417,216258
1554336000000,2019-04-04,XRPUSDT,0.34022,0.34669,0.325,0.32996,142045982.4,47714820.701926,134293
1554249600000,2019-04-03,XRPUSDT,0.3505,0.3705,0.32354,0.34022,317885933.0,113046169.785911,242363
1554163200000,2019-04-02,XRPUSDT,0.31249,0.35571,0.3115,0.3505,254825056.8,84753414.780293,184258
1554076800000,2019-04-01,XRPUSDT,0.30889,0.31455,0.30739,0.31248,43573420.6,13587510.978309,45109
1553990400000,2019-03-31,XRPUSDT,0.31092,0.31168,0.30718,0.30889,31804560.0,9842096.875464,37012
1553904000000,2019-03-30,XRPUSDT,0.30775,0.31834,0.30687,0.31107,66842364.5,20896399.78371,62859
1553817600000,2019-03-29,XRPUSDT,0.30603,0.31042,0.30475,0.30774,52565413.4,16151708.193281,52467
1553731200000,2019-03-28,XRPUSDT,0.30986,0.31012,0.30418,0.30604,33354763.4,10226441.236927,39530
1553644800000,2019-03-27,XRPUSDT,0.303,0.31097,0.30055,0.31012,55385680.1,16995861.109668,57231
1553558400000,2019-03-26,XRPUSDT,0.30296,0.30384,0.294,0.30302,45108158.9,13503616.090554,49269
1553472000000,2019-03-25,XRPUSDT,0.30792,0.308,0.3,0.3031,47533457.4,14470205.127853,50480
1553385600000,2019-03-24,XRPUSDT,0.31174,0.31186,0.30471,0.30787,34884060.5,10758082.15291,39103
1553299200000,2019-03-23,XRPUSDT,0.31041,0.31264,0.30883,0.31182,35555914.1,11050754.527932,39272
1553212800000,2019-03-22,XRPUSDT,0.30965,0.31262,0.30642,0.31041,40997646.8,12708277.251718,47521
1553126400000,2019-03-21,XRPUSDT,0.3178,0.31915,0.29,0.30965,68244170.4,21207636.162497,67223
1553040000000,2019-03-20,XRPUSDT,0.31581,0.32275,0.3115,0.31779,61071284.0,19305865.146562,58354
1552953600000,2019-03-19,XRPUSDT,0.31451,0.3166,0.3125,0.31594,37937661.9,11923966.970912,43894
1552867200000,2019-03-18,XRPUSDT,0.31546,0.32,0.31135,0.31452,46830749.7,14758458.44135,48291
1552780800000,2019-03-17,XRPUSDT,0.31866,0.31892,0.314,0.3154,33510613.2,10588464.503035,40297
1552694400000,2019-03-16,XRPUSDT,0.31485,0.323,0.31465,0.31868,59414487.2,18942070.278137,64557
1552608000000,2019-03-15,XRPUSDT,0.31131,0.31678,0.3107,0.31473,40022943.7,12556120.534813,45084
1552521600000,2019-03-14,XRPUSDT,0.31345,0.31654,0.30585,0.31131,54311189.1,16915000.623763,57351
1552435200000,2019-03-13,XRPUSDT,0.3103,0.32555,0.30733,0.31332,78566025.5,24765674.350718,70639
1552348800000,2019-03-12,XRPUSDT,0.30991,0.31204,0.30766,0.31031,34008792.9,10562743.784609,37834
1552262400000,2019-03-11,XRPUSDT,0.31279,0.315,0.30658,0.30992,51679569.6,16045274.789686,53810
1552176000000,2019-03-10,XRPUSDT,0.31395,0.31705,0.30905,0.31289,43024192.8,13461275.941035,49031
1552089600000,2019-03-09,XRPUSDT,0.3078,0.319,0.3068,0.31389,60052162.0,18838307.476235,64710
1552003200000,2019-03-08,XRPUSDT,0.31324,0.316,0.305,0.30775,52311973.0,16277504.813893,57754
1551916800000,2019-03-07,XRPUSDT,0.31628,0.31936,0.3124,0.31311,51060315.9,16092143.111092,59083
1551830400000,2019-03-06,XRPUSDT,0.31473,0.32186,0.3095,0.31629,69108469.9,21761325.644857,68602
1551744000000,2019-03-05,XRPUSDT,0.30197,0.31787,0.3008,0.31471,65812161.6,20428224.510567,65306
1551657600000,2019-03-04,XRPUSDT,0.31115,0.31222,0.29728,0.30207,54554165.3,16547698.384388,57629
1551571200000,2019-03-03,XRPUSDT,0.31389,0.31542,0.308,0.31114,35107981.0,10959710.198373,39242
1551484800000,2019-03-02,XRPUSDT,0.31565,0.31819,0.30993,0.31382,49884108.0,15647042.146256,56696
1551398400000,2019-03-01,XRPUSDT,0.31386,0.32354,0.31146,0.31564,82928007.7,26450566.429875,75705
1551312000000,2019-02-28,XRPUSDT,0.31054,0.31771,0.30602,0.3139,82235972.7,25649682.966488,79418
1551225600000,2019-02-27,XRPUSDT,0.31663,0.31874,0.30076,0.31067,86042683.7,26836386.606227,81307
1551139200000,2019-02-26,XRPUSDT,0.3274,0.33502,0.31334,0.31658,156768298.4,50296752.489879,139027
1551052800000,2019-02-25,XRPUSDT,0.29757,0.33975,0.29672,0.32731,198793053.8,63766205.883951,157915
1550966400000,2019-02-24,XRPUSDT,0.33201,0.34345,0.29371,0.29757,168785982.4,53774945.904826,140982
1550880000000,2019-02-23,XRPUSDT,0.32102,0.33395,0.31753,0.33201,65573265.4,21374994.016811,64349
1550793600000,2019-02-22,XRPUSDT,0.32064,0.32333,0.31352,0.32105,47070036.8,15075900.287105,58278
1550707200000,2019-02-21,XRPUSDT,0.33139,0.33297,0.31688,0.3207,74728496.6,24112948.138159,78855
1550620800000,2019-02-20,XRPUSDT,0.3225,0.33476,0.3166,0.3315,103063793.8,33620034.424232,115042
1550534400000,2019-02-19,XRPUSDT,0.32188,0.34777,0.31807,0.32238,198102626.4,65840466.219509,178712
1550448000000,2019-02-18,XRPUSDT,0.3031,0.32862,0.30177,0.32194,172763975.2,54465043.945125,151258
1550361600000,2019-02-17,XRPUSDT,0.30084,0.308,0.29849,0.30318,49930873.1,15070219.153568,47749
1550275200000,2019-02-16,XRPUSDT,0.30195,0.30408,0.2997,0.30077,31126221.9,9391385.050381,39518
1550188800000,2019-02-15,XRPUSDT,0.30082,0.30646,0.296,0.30194,35931398.3,10832503.231432,47728
1550102400000,2019-02-14,XRPUSDT,0.30387,0.30556,0.29975,0.30081,38757408.1,11729954.917422,47821
1550016000000,2019-02-13,XRPUSDT,0.3051,0.31373,0.30113,0.30382,54722420.4,16721771.674074,61469
1549929600000,2019-02-12,XRPUSDT,0.30243,0.30842,0.29625,0.30514,50915657.1,15358313.916763,57603
1549843200000,2019-02-11,XRPUSDT,0.30985,0.3103,0.30136,0.30255,41900510.2,12728464.017408,62422
1549756800000,2019-02-10,XRPUSDT,0.31218,0.31286,0.29829,0.30988,65487258.0,19934978.57051,76282
1549670400000,2019-02-09,XRPUSDT,0.31195,0.3164,0.30719,0.31215,65169202.2,20290088.699507,77622
1549584000000,2019-02-08,XRPUSDT,0.29146,0.32129,0.28908,0.31205,93896197.0,28641390.670907,99364
1549497600000,2019-02-07,XRPUSDT,0.28934,0.29469,0.28913,0.29145,32936661.6,9626719.690917,45452
1549411200000,2019-02-06,XRPUSDT,0.29972,0.30101,0.28809,0.2894,60630230.6,17718861.635088,69378
1549324800000,2019-02-05,XRPUSDT,0.29932,0.30225,0.29642,0.29972,53121022.0,15853498.129435,54759
1549238400000,2019-02-04,XRPUSDT,0.30204,0.30566,0.29736,0.29939,44235957.5,13325536.773214,51641
1549152000000,2019-02-03,XRPUSDT,0.31042,0.31215,0.289,0.30219,55823769.6,16968204.217589,59432
1549065600000,2019-02-02,XRPUSDT,0.30628,0.31377,0.30428,0.3103,44389361.1,13640816.098831,53361
1548979200000,2019-02-01,XRPUSDT,0.3092,0.31197,0.295,0.30624,87742017.5,26700174.283483,93872
