https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ATOM,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1591142400000,2020-06-03 00:00:00,ATOM/USDT,2.77556959,2.914,2.73369673,2.914,9940.67061488,3519.56836119,0,0,0,2.82440049
1591056000000,2020-06-02 00:00:00,ATOM/USDT,2.84321501,2.95826025,2.64691276,2.77107139,66537.13236277,23673.90511166,0,0,0,2.81056851
1590969600000,2020-06-01 00:00:00,ATOM/USDT,2.75354126,2.85740096,2.726,2.84794866,25707.43678111,9173.34976946,0,0,0,2.80240451
1590883200000,2020-05-31 00:00:00,ATOM/USDT,2.81,2.88580343,2.71,2.73168776,14409.61192978,5156.10486829,0,0,0,2.79467006
1590796800000,2020-05-30 00:00:00,ATOM/USDT,2.6514459,2.82043837,2.6458251,2.81067689,49050.69100263,17684.13312154,0,0,0,2.77371192
1590710400000,2020-05-29 00:00:00,ATOM/USDT,2.66386486,2.7,2.63523376,2.6834941,9079.50259153,3395.27068986,0,0,0,2.67416162
1590624000000,2020-05-28 00:00:00,ATOM/USDT,2.59131507,2.6727003,2.57355309,2.6727003,9487.60679044,3619.05297453,0,0,0,2.62157168
1590537600000,2020-05-27 00:00:00,ATOM/USDT,2.58283194,2.67976871,2.56687561,2.60366123,16008.62470062,6091.56087441,0,0,0,2.62800044
1590451200000,2020-05-26 00:00:00,ATOM/USDT,2.60814808,2.61879458,2.54001,2.57557024,26437.37075265,10308.39540569,0,0,0,2.56464461
1590364800000,2020-05-25 00:00:00,ATOM/USDT,2.494,2.62461329,2.47,2.61,46052.4274192,18090.9090578,0,0,0,2.54561157
1590278400000,2020-05-24 00:00:00,ATOM/USDT,2.6211,2.65,2.5,2.5,49676.72196632,19351.39637708,0,0,0,2.5670872
1590192000000,2020-05-23 00:00:00,ATOM/USDT,2.6671624,2.6671624,2.568,2.608644,12671.55051621,4840.64130348,0,0,0,2.61774209
1590105600000,2020-05-22 00:00:00,ATOM/USDT,2.50116785,2.669622,2.49013283,2.6458251,37482.88975857,14234.78290027,0,0,0,2.63319012
1590019200000,2020-05-21 00:00:00,ATOM/USDT,2.7100077,2.726,2.46,2.52133856,59363.5890451,23028.52483467,0,0,0,2.57782856
1589932800000,2020-05-20 00:00:00,ATOM/USDT,2.61874,2.7,2.54167194,2.7,41239.95649064,15648.47200562,0,0,0,2.63539829
1589846400000,2020-05-19 00:00:00,ATOM/USDT,2.56893956,2.62252676,2.54,2.6069263,43623.68285148,16851.7174381,0,0,0,2.58867875
1589760000000,2020-05-18 00:00:00,ATOM/USDT,2.56216929,2.65391328,2.56216929,2.60203589,21582.15959733,8224.93756845,0,0,0,2.62399068
1589673600000,2020-05-17 00:00:00,ATOM/USDT,2.56954993,2.61750678,2.53606078,2.53606078,9895.20853528,3838.69954191,0,0,0,2.5777502
1589587200000,2020-05-16 00:00:00,ATOM/USDT,2.46131044,2.57411988,2.46130924,2.57370834,19994.44357909,7928.355971,0,0,0,2.52189024
1589500800000,2020-05-15 00:00:00,ATOM/USDT,2.52995827,2.57784676,2.41461,2.46350195,50304.83852021,20022.23014901,0,0,0,2.51244931
1589414400000,2020-05-14 00:00:00,ATOM/USDT,2.55145687,2.56216929,2.46130924,2.52911392,70980.4883922,28291.50651565,0,0,0,2.50889744
1589328000000,2020-05-13 00:00:00,ATOM/USDT,2.48719013,2.58283194,2.45002498,2.55663054,10518.41563924,4198.20021258,0,0,0,2.50545831
1589241600000,2020-05-12 00:00:00,ATOM/USDT,2.40230616,2.52133856,2.39888779,2.48213894,14643.725687,5928.68378652,0,0,0,2.4699792
1589155200000,2020-05-11 00:00:00,ATOM/USDT,2.52133856,2.55,2.28100001,2.40270913,69819.38339577,28536.50671344,0,0,0,2.44666889
1589068800000,2020-05-10 00:00:00,ATOM/USDT,2.74,2.74,2.3505,2.50418027,91803.59352264,36590.67173786,0,0,0,2.50893435
1588982400000,2020-05-09 00:00:00,ATOM/USDT,2.79777415,2.85,2.71043996,2.76014199,32040.00099927,11444.13521027,0,0,0,2.79968738
1588896000000,2020-05-08 00:00:00,ATOM/USDT,2.72150869,2.85,2.6742849,2.82015634,40700.86947217,14623.9254402,0,0,0,2.78316992
1588809600000,2020-05-07 00:00:00,ATOM/USDT,2.61000001,2.7977741,2.607,2.736,83732.10010906,31011.57115537,0,0,0,2.70002766
1588723200000,2020-05-06 00:00:00,ATOM/USDT,2.69957945,2.77556952,2.61041832,2.61041832,23552.16328146,8702.29220794,0,0,0,2.70643213
1588636800000,2020-05-05 00:00:00,ATOM/USDT,2.76561825,2.77603773,2.64582517,2.71,53499.95065428,19527.99847672,0,0,0,2.73965356
1588550400000,2020-05-04 00:00:00,ATOM/USDT,2.78474531,2.8,2.58154053,2.75354126,63705.04463803,23579.62309727,0,0,0,2.70169902
1588464000000,2020-05-03 00:00:00,ATOM/USDT,2.88838301,2.9,2.748625,2.77,15189.7733167,5337.47661577,0,0,0,2.84587163
1588377600000,2020-05-02 00:00:00,ATOM/USDT,2.82015634,2.8933481,2.8,2.87133246,15211.9216839,5327.73678801,0,0,0,2.85523145
1588291200000,2020-05-01 00:00:00,ATOM/USDT,2.75354126,2.925,2.75354126,2.84271759,43987.29346204,15323.46867773,0,0,0,2.87058331
1588204800000,2020-04-30 00:00:00,ATOM/USDT,2.95826025,3.07716437,2.69,2.71214709,109508.2080205,38105.44337374,0,0,0,2.87382059
1588118400000,2020-04-29 00:00:00,ATOM/USDT,2.80584424,2.98192633,2.78736938,2.93047853,56684.44726929,19673.76204836,0,0,0,2.88122053
1588032000000,2020-04-28 00:00:00,ATOM/USDT,2.75561655,2.84911976,2.7100077,2.80321845,19635.52662337,7088.68865401,0,0,0,2.76998011
1587945600000,2020-04-27 00:00:00,ATOM/USDT,2.81716119,2.82208834,2.66300604,2.764976,24226.88353005,8803.98390425,0,0,0,2.75180915
1587859200000,2020-04-26 00:00:00,ATOM/USDT,2.88667478,2.89477724,2.76279483,2.78614712,20070.23096198,7088.16640967,0,0,0,2.83151238
1587772800000,2020-04-25 00:00:00,ATOM/USDT,2.70238766,2.95,2.68617624,2.84907565,65636.28658332,23099.66916118,0,0,0,2.84143838
1587686400000,2020-04-24 00:00:00,ATOM/USDT,2.4674406,2.79517339,2.4602492,2.73397863,104292.58520421,39926.97063907,0,0,0,2.6120836
1587600000000,2020-04-23 00:00:00,ATOM/USDT,2.39141008,2.49466,2.33986902,2.47293278,18577.96096606,7622.8375259,0,0,0,2.43714507
1587513600000,2020-04-22 00:00:00,ATOM/USDT,2.27669775,2.41485771,2.27669775,2.41485771,13998.0851311,5975.05864741,0,0,0,2.34275275
1587427200000,2020-04-21 00:00:00,ATOM/USDT,2.2712,2.32445186,2.25435711,2.29466182,21757.90157517,9557.68583804,0,0,0,2.27648218
1587340800000,2020-04-20 00:00:00,ATOM/USDT,2.41549397,2.43408048,2.25796768,2.27921447,43013.03705395,18366.62706023,0,0,0,2.34191269
1587254400000,2020-04-19 00:00:00,ATOM/USDT,2.48414241,2.54,2.38319328,2.38319328,17682.93526288,7213.7467596,0,0,0,2.45128306
1587168000000,2020-04-18 00:00:00,ATOM/USDT,2.3872713,2.51,2.38727129,2.51,16180.64275722,6612.95354554,0,0,0,2.44681028
1587081600000,2020-04-17 00:00:00,ATOM/USDT,2.42333333,2.42333333,2.3525151,2.40247663,8663.82131913,3617.25701756,0,0,0,2.39513567
1586995200000,2020-04-16 00:00:00,ATOM/USDT,2.26302332,2.43990004,2.19000777,2.439,22974.28159864,9880.23022171,0,0,0,2.32527796
1586908800000,2020-04-15 00:00:00,ATOM/USDT,2.35607171,2.42709047,2.26857585,2.26857585,20151.71583151,8681.85238957,0,0,0,2.32113089
1586822400000,2020-04-14 00:00:00,ATOM/USDT,2.2685942,2.439,2.231,2.35349395,23187.22603601,9872.22190815,0,0,0,2.34873428
1586736000000,2020-04-13 00:00:00,ATOM/USDT,2.29022934,2.29022934,2.17170761,2.25091712,43325.76047663,19525.23015483,0,0,0,2.21896285
1586649600000,2020-04-12 00:00:00,ATOM/USDT,2.31527812,2.39168948,2.25020892,2.29783158,19634.39532116,8431.45530735,0,0,0,2.32870775
1586563200000,2020-04-11 00:00:00,ATOM/USDT,2.312077,2.3776942,2.23686177,2.30579714,28220.21628061,12191.34288904,0,0,0,2.31477504
1586476800000,2020-04-10 00:00:00,ATOM/USDT,2.55,2.58039477,2.1976,2.29748494,81300.38801314,34914.49676079,0,0,0,2.32855677
1586390400000,2020-04-09 00:00:00,ATOM/USDT,2.48672814,2.62374966,2.3709548,2.6,88437.9083216,35083.77357608,0,0,0,2.52076385
1586304000000,2020-04-08 00:00:00,ATOM/USDT,2.3436443,2.48568445,2.31294383,2.48568445,55363.18299481,23172.5826259,0,0,0,2.38916757
1586217600000,2020-04-07 00:00:00,ATOM/USDT,2.41775206,2.49077536,2.3,2.34029661,57900.9048893,24192.2183514,0,0,0,2.39336897
1586131200000,2020-04-06 00:00:00,ATOM/USDT,2.06684766,2.414,2.06684766,2.414,104721.89499709,46370.99511886,0,0,0,2.25834909
1586044800000,2020-04-05 00:00:00,ATOM/USDT,2.02449531,2.08784616,2.01239324,2.06684766,18892.65377757,9252.04678251,0,0,0,2.04199721
1585958400000,2020-04-04 00:00:00,ATOM/USDT,1.97457529,2.04715829,1.97,2.01948826,35369.0275029,17746.30280567,0,0,0,1.9930364
1585872000000,2020-04-03 00:00:00,ATOM/USDT,1.98046368,2.05777648,1.95989548,1.978,35416.27773316,17695.51016207,0,0,0,2.00142733
1585785600000,2020-04-02 00:00:00,ATOM/USDT,1.99,2.11004328,1.95200001,1.97193266,60401.14767904,29767.33953517,0,0,0,2.02910802
1585699200000,2020-04-01 00:00:00,ATOM/USDT,1.95,1.99599999,1.88891808,1.97638663,37382.37849452,19131.75162603,0,0,0,1.95394437
1585612800000,2020-03-31 00:00:00,ATOM/USDT,1.96,1.99400973,1.93411343,1.96265531,15633.08297409,7995.92251099,0,0,0,1.95513187
1585526400000,2020-03-30 00:00:00,ATOM/USDT,1.85,2.03144575,1.85,1.96,29098.14048887,14844.39530914,0,0,0,1.96021056
1585440000000,2020-03-29 00:00:00,ATOM/USDT,1.97225382,1.98,1.85,1.86385609,30038.7367158,15738.31875637,0,0,0,1.90863695
1585353600000,2020-03-28 00:00:00,ATOM/USDT,1.993886,1.993886,1.87938909,1.97,54613.66876333,28188.11740191,0,0,0,1.93747131
1585267200000,2020-03-27 00:00:00,ATOM/USDT,2.18,2.2,1.96261767,2,51248.92554193,24646.56524178,0,0,0,2.07935365
1585180800000,2020-03-26 00:00:00,ATOM/USDT,2.09835295,2.169986,2.05745628,2.169986,29073.47316314,13826.81807905,0,0,0,2.10268718
1585094400000,2020-03-25 00:00:00,ATOM/USDT,2.14554391,2.18410231,2.041,2.08571008,61182.64593791,29058.30213229,0,0,0,2.10551344
1585008000000,2020-03-24 00:00:00,ATOM/USDT,2.10646733,2.231,2.08183806,2.15030637,80366.73006804,37433.05591528,0,0,0,2.14694547
1584921600000,2020-03-23 00:00:00,ATOM/USDT,1.909,2.134,1.89163059,2.1003247,49592.71001897,24643.09683455,0,0,0,2.01243822
1584835200000,2020-03-22 00:00:00,ATOM/USDT,2.14208583,2.21990918,1.91186982,1.91697562,81704.02967615,39004.37828135,0,0,0,2.09473995
1584748800000,2020-03-21 00:00:00,ATOM/USDT,2.12845686,2.24794276,2,2.1564158,60349.34562536,27999.31956396,0,0,0,2.15538615
1584662400000,2020-03-20 00:00:00,ATOM/USDT,2.1076959,2.47890902,1.80000004,2.15544671,265473.52149578,118311.9215199,0,0,0,2.24384422
1584576000000,2020-03-19 00:00:00,ATOM/USDT,1.81474079,2.14014398,1.77102461,2.08452787,81652.15946862,41050.6210062,0,0,0,1.98906027
1584489600000,2020-03-18 00:00:00,ATOM/USDT,1.76701598,1.83191894,1.65504832,1.81126701,48433.1170486,27598.43930229,0,0,0,1.75492231
1584403200000,2020-03-17 00:00:00,ATOM/USDT,1.678402,1.84571534,1.64206454,1.78,50239.27345675,28346.43150794,0,0,0,1.77233149
1584316800000,2020-03-16 00:00:00,ATOM/USDT,1.88447093,1.9114962,1.52,1.66674333,113388.78752514,70682.92110066,0,0,0,1.60418932
1584230400000,2020-03-15 00:00:00,ATOM/USDT,1.84394913,2.0706365,1.81887078,1.92950658,62590.79571162,32679.95313303,0,0,0,1.91526577
1584144000000,2020-03-14 00:00:00,ATOM/USDT,1.80187359,1.98940305,1.67133431,1.83506442,92654.67295151,50875.43877748,0,0,0,1.82120636
1584057600000,2020-03-13 00:00:00,ATOM/USDT,1.67997469,1.92628266,1.05263203,1.79998286,216987.93078334,138613.41333767,0,0,0,1.56541798
1583971200000,2020-03-12 00:00:00,ATOM/USDT,3.00000296,3.02078451,1.47157234,1.60500675,287991.76098492,133168.72007526,0,0,0,2.16260816
1583884800000,2020-03-11 00:00:00,ATOM/USDT,3.08306114,3.10043528,2.71343181,3.026436,74900.16040163,26231.38013304,0,0,0,2.85536483
1583798400000,2020-03-10 00:00:00,ATOM/USDT,3.00903042,3.185,2.89081864,3.09084056,41179.67578664,13579.45297944,0,0,0,3.03249886
1583712000000,2020-03-09 00:00:00,ATOM/USDT,3.07375279,3.156565,2.8353649,3.02597423,76319.55614088,25370.17825465,0,0,0,3.00823886
1583625600000,2020-03-08 00:00:00,ATOM/USDT,3.60707208,3.60707208,3.05379749,3.08330063,64617.01620508,19580.24509685,0,0,0,3.30011273
1583539200000,2020-03-07 00:00:00,ATOM/USDT,3.84010133,3.84010133,3.57979721,3.61775211,14315.27964347,3880.03212144,0,0,0,3.68947451
1583452800000,2020-03-06 00:00:00,ATOM/USDT,3.76027471,3.875282,3.7019523,3.838829,16237.08492783,4302.70838704,0,0,0,3.77368937
1583366400000,2020-03-05 00:00:00,ATOM/USDT,3.76342507,3.93036,3.74818304,3.74818304,33383.492898,8652.43589847,0,0,0,3.85827682
1583280000000,2020-03-04 00:00:00,ATOM/USDT,3.62669,3.88734844,3.62669,3.71665197,46050.23929587,12271.35652309,0,0,0,3.75266085
1583193600000,2020-03-03 00:00:00,ATOM/USDT,3.64828265,3.68833487,3.50941006,3.60089164,37480.46642887,10386.23393957,0,0,0,3.60866765
1583107200000,2020-03-02 00:00:00,ATOM/USDT,3.361971,3.76600081,3.35321721,3.6924814,63390.26639128,17526.88250222,0,0,0,3.61674509
1583020800000,2020-03-01 00:00:00,ATOM/USDT,3.48084805,3.60715229,3.25968,3.39063998,59343.83483254,17386.40108574,0,0,0,3.41323282
1582934400000,2020-02-29 00:00:00,ATOM/USDT,3.56807623,3.67629028,3.45515489,3.45515489,24387.10819741,6849.38235625,0,0,0,3.56048281
1582848000000,2020-02-28 00:00:00,ATOM/USDT,3.70725046,3.81263759,3.42,3.59063068,82164.89240031,23085.84389974,0,0,0,3.55910283
1582761600000,2020-02-27 00:00:00,ATOM/USDT,3.626,3.86532311,3.30272668,3.68016272,170209.71418365,47035.28341426,0,0,0,3.61876663
1582675200000,2020-02-26 00:00:00,ATOM/USDT,4.0393119,4.07265656,3.45436467,3.66468111,188910.58357582,50991.00153709,0,0,0,3.70478276
1582588800000,2020-02-25 00:00:00,ATOM/USDT,4.39036187,4.39036187,3.99319323,4.06072067,149230.0723246,35724.97198678,0,0,0,4.17719214
1582502400000,2020-02-24 00:00:00,ATOM/USDT,4.80669617,4.92116886,4.1905125,4.41908192,110213.11249369,24294.75354961,0,0,0,4.53649847
1582416000000,2020-02-23 00:00:00,ATOM/USDT,5.03297007,5.082,4.74192087,4.8,45833.01764047,9361.86808032,0,0,0,4.89571282
1582329600000,2020-02-22 00:00:00,ATOM/USDT,4.96281591,5.09575712,4.66,4.92629804,102906.15778285,20919.27281283,0,0,0,4.91920339
1582243200000,2020-02-21 00:00:00,ATOM/USDT,4.49820846,4.97901206,4.49820846,4.9446108,180239.30540967,38126.45650836,0,0,0,4.72740773
1582156800000,2020-02-20 00:00:00,ATOM/USDT,4.13981212,4.55,4.1050477,4.45451928,109101.33545927,25411.30716666,0,0,0,4.29341689
1582070400000,2020-02-19 00:00:00,ATOM/USDT,4.37,4.69999688,4.12,4.15043543,84289.00104715,19137.48495411,0,0,0,4.4043928
1581984000000,2020-02-18 00:00:00,ATOM/USDT,4.21125372,4.49955,3.96748779,4.43905427,132943.44363895,31187.2858531,0,0,0,4.26274489
1581897600000,2020-02-17 00:00:00,ATOM/USDT,4.41030305,4.41030305,3.89900002,4.24867662,97733.4814029,23787.27216802,0,0,0,4.10864603
1581811200000,2020-02-16 00:00:00,ATOM/USDT,4.58453334,4.74953959,4.02,4.41840664,92972.09955352,21124.7960174,0,0,0,4.40108862
1581724800000,2020-02-15 00:00:00,ATOM/USDT,5.12044365,5.12044365,4.40932604,4.60108785,86822.25695105,18360.72065439,0,0,0,4.72869548
1581638400000,2020-02-14 00:00:00,ATOM/USDT,4.92735,5.14199999,4.8866668,5.12044349,68416.05454099,13668.18773751,0,0,0,5.00549567
1581552000000,2020-02-13 00:00:00,ATOM/USDT,5.10410867,5.235,4.85,4.90309483,127671.24389981,25648.02073278,0,0,0,4.97782051
1581465600000,2020-02-12 00:00:00,ATOM/USDT,5.0946609,5.32428362,5.04333008,5.11967032,82035.81631454,15761.77744134,0,0,0,5.20473129
1581379200000,2020-02-11 00:00:00,ATOM/USDT,4.75927675,5.2,4.69018266,5.12422477,122688.50863528,24652.59156951,0,0,0,4.97669822
1581292800000,2020-02-10 00:00:00,ATOM/USDT,4.77,4.77,4.57005921,4.7689,143691.10134329,30916.19007813,0,0,0,4.64776225
1581206400000,2020-02-09 00:00:00,ATOM/USDT,4.63802466,4.788543,4.62,4.75697686,63835.6942235,13631.79239485,0,0,0,4.68285404
1581120000000,2020-02-08 00:00:00,ATOM/USDT,4.80261106,4.80440127,4.50706787,4.62226797,74311.01667195,15832.91268151,0,0,0,4.69345206
1581033600000,2020-02-07 00:00:00,ATOM/USDT,4.6,4.92227461,4.52093049,4.83368967,142615.02148564,30058.34012006,0,0,0,4.74460735
1580947200000,2020-02-06 00:00:00,ATOM/USDT,4.32070597,4.59999997,4.2817,4.59999997,2712336.61194904,595686.36038701,0,0,0,4.55329648
1580860800000,2020-02-05 00:00:00,ATOM/USDT,4.24186046,4.35000001,4.14955563,4.31487223,153040.39878913,35864.75566254,0,0,0,4.26715297
1580774400000,2020-02-04 00:00:00,ATOM/USDT,4.26798275,4.27271928,4.011,4.22648107,170236.48032522,41159.89296862,0,0,0,4.13597966
1580688000000,2020-02-03 00:00:00,ATOM/USDT,4.4,4.48838759,4.25960234,4.26798275,47269.79817939,10807.19565711,0,0,0,4.37391897
1580601600000,2020-02-02 00:00:00,ATOM/USDT,4.37818748,4.47,4.24104872,4.41267794,35717.01373318,8127.15226345,0,0,0,4.394776
1580515200000,2020-02-01 00:00:00,ATOM/USDT,4.41237999,4.447,4.29755333,4.36466272,73294.16872417,16784.9351204,0,0,0,4.3666638
1580428800000,2020-01-31 00:00:00,ATOM/USDT,4.40477709,4.62398176,4.29397449,4.399,61884.14302863,13803.79867239,0,0,0,4.48312413
1580342400000,2020-01-30 00:00:00,ATOM/USDT,4.41009447,4.48920071,4.3,4.41416766,77459.32180617,17646.42847729,0,0,0,4.38951836
1580256000000,2020-01-29 00:00:00,ATOM/USDT,4.58188867,4.58188867,4.367,4.40443466,76076.95997125,17098.34363242,0,0,0,4.44937601
1580169600000,2020-01-28 00:00:00,ATOM/USDT,4.52233546,4.6,4.47381813,4.56831507,24562.37913191,5395.7875185,0,0,0,4.5521398
1580083200000,2020-01-27 00:00:00,ATOM/USDT,4.4997,4.66999999,4.38839384,4.52384485,63946.49092979,14134.8823489,0,0,0,4.52402003
1579996800000,2020-01-26 00:00:00,ATOM/USDT,4.37365101,4.50037496,4.37365101,4.47961988,26210.86664019,5862.40123393,0,0,0,4.47101206
1579910400000,2020-01-25 00:00:00,ATOM/USDT,4.44393558,4.44393558,4.36,4.42070901,7725.01648212,1755.21813,0,0,0,4.40117176
1579824000000,2020-01-24 00:00:00,ATOM/USDT,4.46800933,4.52508559,4.35,4.4975498,16228.59269033,3650.04476646,0,0,0,4.44613524
1579737600000,2020-01-23 00:00:00,ATOM/USDT,4.68009663,4.68069992,4.35043515,4.43675518,34253.65506734,7707.61510586,0,0,0,4.44413149
1579651200000,2020-01-22 00:00:00,ATOM/USDT,4.65232939,4.6742876,4.57612756,4.66451093,7462.98607364,1618.89320102,0,0,0,4.60993107
1579564800000,2020-01-21 00:00:00,ATOM/USDT,4.5,4.7351004,4.49000001,4.64131553,38871.11534304,8414.96913886,0,0,0,4.61928198
1579478400000,2020-01-20 00:00:00,ATOM/USDT,4.51560658,4.68199391,4.41724686,4.50556917,41595.56059198,9148.23582053,0,0,0,4.54683956
1579392000000,2020-01-19 00:00:00,ATOM/USDT,4.62352068,4.77130503,4.3789,4.50921249,40925.77393353,8992.69234823,0,0,0,4.55100345
1579305600000,2020-01-18 00:00:00,ATOM/USDT,4.99551733,5.02107997,4.61819688,4.62665036,60695.52123398,12804.44986255,0,0,0,4.74018969
1579219200000,2020-01-17 00:00:00,ATOM/USDT,5.06523951,5.32243517,4.72417722,4.99551732,292390.2720825,58674.57796998,0,0,0,4.98325309
1579132800000,2020-01-16 00:00:00,ATOM/USDT,4.57258037,5.38153363,4.17738829,5.14140727,241419.62478585,50720.19953231,0,0,0,4.75983192
1579046400000,2020-01-15 00:00:00,ATOM/USDT,4.53,4.95524151,4.41000001,4.55574105,211995.08428025,45552.48336612,0,0,0,4.65386447
1578960000000,2020-01-14 00:00:00,ATOM/USDT,4.26267818,4.65980529,4.21765288,4.48516962,493198.68643407,113386.09955799,0,0,0,4.34972795
1578873600000,2020-01-13 00:00:00,ATOM/USDT,4.25472,4.31119441,4.11365134,4.2554915,47227.56777723,11148.10114999,0,0,0,4.23637775
1578787200000,2020-01-12 00:00:00,ATOM/USDT,4.27317136,4.34256042,4.21503492,4.25472,25753.90520082,6031.58100013,0,0,0,4.26984321
1578700800000,2020-01-11 00:00:00,ATOM/USDT,4.27168994,4.42529934,4.26668224,4.26668224,78780.94836563,17975.6842785,0,0,0,4.38263974
1578614400000,2020-01-10 00:00:00,ATOM/USDT,4.22862328,4.43295966,4.20321105,4.28331826,129522.78836658,29952.00055363,0,0,0,4.32434515
1578528000000,2020-01-09 00:00:00,ATOM/USDT,3.99791763,4.251235,3.9537054,4.251235,51147.99969508,12373.22129133,0,0,0,4.13376585
1578441600000,2020-01-08 00:00:00,ATOM/USDT,4.09994,4.17,3.9484673,4,50603.52920576,12416.95895581,0,0,0,4.07535608
1578355200000,2020-01-07 00:00:00,ATOM/USDT,4.13121831,4.23542999,4.05508248,4.08335927,52328.28141173,12638.8781727,0,0,0,4.14026313
1578268800000,2020-01-06 00:00:00,ATOM/USDT,4.20376626,4.24904997,4.01899024,4.10701669,85838.42096044,20778.68040646,0,0,0,4.13108143
1578182400000,2020-01-05 00:00:00,ATOM/USDT,4.26898047,4.34752531,4.18705756,4.19870131,53172.89770431,12429.70612274,0,0,0,4.27788856
1578096000000,2020-01-04 00:00:00,ATOM/USDT,4.25048643,4.36989746,4.23148037,4.25822561,23601.53637729,5499.65194574,0,0,0,4.29146
1578009600000,2020-01-03 00:00:00,ATOM/USDT,4.08379176,4.35443438,4.00574033,4.22204643,48434.51267662,11504.54902537,0,0,0,4.2100314
1577923200000,2020-01-02 00:00:00,ATOM/USDT,4.35237415,4.39860441,4.08379176,4.2269999,36967.32373097,8802.79980348,0,0,0,4.19949613
1577836800000,2020-01-01 00:00:00,ATOM/USDT,4.23023607,4.47641856,4.21851694,4.38208738,56823.23038267,12975.35702048,0,0,0,4.37931921
1577750400000,2019-12-31 00:00:00,ATOM/USDT,4.15000059,4.31729751,4.1,4.21932161,72207.73334478,17106.53014713,0,0,0,4.22106252
1577664000000,2019-12-30 00:00:00,ATOM/USDT,4.24831473,4.4093133,4.12929639,4.16410709,39193.02770014,9154.64172724,0,0,0,4.28121917
1577577600000,2019-12-29 00:00:00,ATOM/USDT,4.3980777,4.46075991,4.21665614,4.23810931,50323.17023693,11597.8614989,0,0,0,4.33900424
1577491200000,2019-12-28 00:00:00,ATOM/USDT,4.49626,4.71816441,4.39666972,4.39666972,55907.55653169,12274.21352174,0,0,0,4.55487892
1577404800000,2019-12-27 00:00:00,ATOM/USDT,4.54833024,4.773339,4.44218615,4.44218615,55484.3602287,12067.74484732,0,0,0,4.59774058
1577318400000,2019-12-26 00:00:00,ATOM/USDT,4.28718882,4.62986975,4.28718882,4.57025651,49474.03513021,11063.54820402,0,0,0,4.47180544
1577232000000,2019-12-25 00:00:00,ATOM/USDT,4.3287475,4.3287475,4.15,4.24607942,16490.86312747,3895.17826457,0,0,0,4.23366069
1577145600000,2019-12-24 00:00:00,ATOM/USDT,4.25449978,4.40107119,4.25,4.39876208,59375.4614941,13711.28552577,0,0,0,4.33040807
1577059200000,2019-12-23 00:00:00,ATOM/USDT,4.28,4.35958863,4.16234313,4.3,43799.42149096,10330.34943642,0,0,0,4.23987801
1576972800000,2019-12-22 00:00:00,ATOM/USDT,4.062,4.27172232,4.062,4.27172232,19272.43150575,4639.13046799,0,0,0,4.15431978
1576886400000,2019-12-21 00:00:00,ATOM/USDT,4.29002763,4.29002763,4.03373001,4.06350955,21904.04326685,5293.72567644,0,0,0,4.13773674
1576800000000,2019-12-20 00:00:00,ATOM/USDT,4.19564359,4.37649544,4.12293549,4.29665126,23697.08599178,5555.34445497,0,0,0,4.26563756
1576713600000,2019-12-19 00:00:00,ATOM/USDT,4.29223169,4.34554237,4.04757806,4.1939926,67301.85054011,15955.29495513,0,0,0,4.21815144
1576627200000,2019-12-18 00:00:00,ATOM/USDT,3.64640821,4.51277323,3.6179598,4.2839725,159057.14380854,39915.14606819,0,0,0,3.98488191
1576540800000,2019-12-17 00:00:00,ATOM/USDT,4.06949728,4.13546414,3.53583114,3.63048682,133082.12872132,34912.95349355,0,0,0,3.81182671
1576454400000,2019-12-16 00:00:00,ATOM/USDT,4.44046564,4.46394008,3.93404941,4.05864649,61153.18140559,14641.31740551,0,0,0,4.17675402
1576368000000,2019-12-15 00:00:00,ATOM/USDT,4.23044589,4.53529064,4.18301215,4.45963554,40932.87012126,9349.43162357,0,0,0,4.37811321
1576281600000,2019-12-14 00:00:00,ATOM/USDT,3.94565835,4.24472879,3.94461579,4.20705069,37260.84100992,9073.18912101,0,0,0,4.10669727
1576195200000,2019-12-13 00:00:00,ATOM/USDT,4.07216706,4.19370598,3.90099411,3.95450004,48539.17438627,12000.99811431,0,0,0,4.04459478
1576108800000,2019-12-12 00:00:00,ATOM/USDT,3.82561,4.13,3.70142844,3.99886357,135161.0983032,34799.47008325,0,0,0,3.88399874
1576022400000,2019-12-11 00:00:00,ATOM/USDT,3.56957096,3.86512533,3.5655825,3.82551,47105.37857691,12665.38867505,0,0,0,3.71922092
1575936000000,2019-12-10 00:00:00,ATOM/USDT,3.658615,3.73499479,3.51771404,3.59419093,21366.89102527,5909.68866152,0,0,0,3.61556966
1575849600000,2019-12-09 00:00:00,ATOM/USDT,3.94534689,3.94534689,3.62592958,3.663225,25841.70623678,6833.08092485,0,0,0,3.7818528
1575763200000,2019-12-08 00:00:00,ATOM/USDT,3.75,3.99663791,3.7,3.90877783,18337.96349409,4705.58938833,0,0,0,3.89705985
1575676800000,2019-12-07 00:00:00,ATOM/USDT,3.67838927,3.87675045,3.67770234,3.79685915,30850.21844432,8147.20240109,0,0,0,3.78660267
1575590400000,2019-12-06 00:00:00,ATOM/USDT,3.48935309,3.7,3.47872327,3.66677099,13509.66375298,3727.88372993,0,0,0,3.62394986
