https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume DOGE,Volume USDT,tradecount
1643846400000,2022-02-03,DOGEUSDT,0.1369,0.1389,0.1346,0.1379,384297073.0,52515119.2962,102345
1643760000000,2022-02-02,DOGEUSDT,0.1423,0.1466,0.135,0.137,491750010.0,69462097.1151,153061
1643673600000,2022-02-01,DOGEUSDT,0.1416,0.1444,0.1408,0.1423,374440012.0,53367321.6631,113926
1643587200000,2022-01-31,DOGEUSDT,0.1392,0.1426,0.1363,0.1415,365107026.0,50863765.1392,104382
1643500800000,2022-01-30,DOGEUSDT,0.1429,0.1438,0.138,0.1391,341622629.0,48248673.1056,100186
1643414400000,2022-01-29,DOGEUSDT,0.1415,0.1442,0.1403,0.143,339117872.0,48327531.0195,100888
1643328000000,2022-01-28,DOGEUSDT,0.1415,0.1426,0.1377,0.1414,464231063.0,65093571.55,134663
1643241600000,2022-01-27,DOGEUSDT,0.1431,0.1459,0.1362,0.1414,677890025.0,95591229.4124,178577
1643155200000,2022-01-26,DOGEUSDT,0.1427,0.1534,0.1409,0.1431,1324673854.0,195069981.4125,323716
1643068800000,2022-01-25,DOGEUSDT,0.1373,0.1506,0.1325,0.1427,1316136672.0,185529039.4845,329252
1642982400000,2022-01-24,DOGEUSDT,0.1417,0.1418,0.1256,0.1373,1607720454.0,212415108.1292,315848
1642896000000,2022-01-23,DOGEUSDT,0.1333,0.1447,0.132,0.1418,1196841624.0,165845229.2333,264793
1642809600000,2022-01-22,DOGEUSDT,0.142,0.1453,0.12,0.1332,2241546261.6,295060612.1658983,463517
1642723200000,2022-01-21,DOGEUSDT,0.1553,0.1576,0.1399,0.1419,1503858051.0,224735013.2596,364233
1642636800000,2022-01-20,DOGEUSDT,0.1616,0.1693,0.1536,0.1553,763530515.0,123916671.2321,209516
1642550400000,2022-01-19,DOGEUSDT,0.1651,0.1696,0.1589,0.1615,867134554.0,142010625.8198,228221
1642464000000,2022-01-18,DOGEUSDT,0.1708,0.1743,0.1616,0.1651,945110452.0,157263745.6347,261221
1642377600000,2022-01-17,DOGEUSDT,0.1766,0.1784,0.1656,0.1708,1091483397.0,185872598.3903,294432
1642291200000,2022-01-16,DOGEUSDT,0.1845,0.1847,0.1734,0.1766,1069094552.0,191535560.1624,295928
1642204800000,2022-01-15,DOGEUSDT,0.1832,0.1948,0.1815,0.1845,1633943311.0,308140647.2091,433639
1642118400000,2022-01-14,DOGEUSDT,0.1716,0.2148,0.1703,0.1832,5406672589.0,1034712134.3893,1616626
1642032000000,2022-01-13,DOGEUSDT,0.1627,0.1781,0.1613,0.1717,2116971492.0,358114424.2763,608901
1641945600000,2022-01-12,DOGEUSDT,0.1538,0.1636,0.1511,0.1628,911010585.0,143396864.3384,216889
1641859200000,2022-01-11,DOGEUSDT,0.143,0.167,0.1417,0.1538,1691718365.0,261232755.9332,414265
1641772800000,2022-01-10,DOGEUSDT,0.1505,0.1522,0.1368,0.1431,845047878.0,121825858.8591,195011
1641686400000,2022-01-09,DOGEUSDT,0.1509,0.1539,0.1486,0.1505,381170543.0,57712544.2089,92096
1641600000000,2022-01-08,DOGEUSDT,0.1551,0.1579,0.1451,0.1509,582238373.0,88691615.3809,145534
1641513600000,2022-01-07,DOGEUSDT,0.16,0.1604,0.1489,0.155,1079690606.0,165985187.7182,238457
1641427200000,2022-01-06,DOGEUSDT,0.1591,0.1621,0.1539,0.1599,705767171.0,111252225.6206,163053
1641340800000,2022-01-05,DOGEUSDT,0.1685,0.171,0.1472,0.159,1084632258.0,175586840.1573,307998
1641254400000,2022-01-04,DOGEUSDT,0.1703,0.1726,0.1665,0.1684,496439208.0,84445791.1798,127545
1641168000000,2022-01-03,DOGEUSDT,0.1745,0.1745,0.1674,0.1703,460985351.0,78769279.941,139249
1641081600000,2022-01-02,DOGEUSDT,0.1731,0.1763,0.1705,0.1745,312955886.0,54232018.27,103674
1640995200000,2022-01-01,DOGEUSDT,0.1703,0.1737,0.1697,0.1732,297504077.0,51118607.6971,78125
1640908800000,2021-12-31,DOGEUSDT,0.171,0.1758,0.1661,0.1703,572705101.0,98370383.9899,152444
1640822400000,2021-12-30,DOGEUSDT,0.168,0.1758,0.1651,0.1711,524275170.0,89910272.5192,153194
1640736000000,2021-12-29,DOGEUSDT,0.1738,0.1773,0.1661,0.168,716005365.0,123220165.937,212435
1640649600000,2021-12-28,DOGEUSDT,0.1879,0.188,0.1716,0.1739,979781920.0,175401657.4792,269089
1640563200000,2021-12-27,DOGEUSDT,0.1898,0.1928,0.1863,0.1879,613110414.0,116692687.3609,168262
1640476800000,2021-12-26,DOGEUSDT,0.1908,0.1925,0.1849,0.1898,537153520.0,101438456.6451,177174
1640390400000,2021-12-25,DOGEUSDT,0.1862,0.1957,0.1847,0.1908,883688963.0,168076719.3973,266869
1640304000000,2021-12-24,DOGEUSDT,0.1851,0.1955,0.1791,0.1862,1245243107.0,232804232.8805,384375
1640217600000,2021-12-23,DOGEUSDT,0.173,0.1851,0.1712,0.185,1027458506.0,183498382.2527,277776
1640131200000,2021-12-22,DOGEUSDT,0.1708,0.1799,0.1697,0.173,885691231.0,154399902.6538,237658
1640044800000,2021-12-21,DOGEUSDT,0.1671,0.1724,0.1657,0.1707,514233887.0,87347665.2781,145562
1639958400000,2021-12-20,DOGEUSDT,0.1695,0.1708,0.161,0.1671,823398873.0,136335890.5978,204021
1639872000000,2021-12-19,DOGEUSDT,0.1723,0.1746,0.1691,0.1694,479149291.0,82264945.656,119876
1639785600000,2021-12-18,DOGEUSDT,0.1684,0.1757,0.1659,0.1723,594262965.0,101910893.0598,153484
1639699200000,2021-12-17,DOGEUSDT,0.1732,0.1766,0.1614,0.1685,1033871332.0,175363100.3527,269528
1639612800000,2021-12-16,DOGEUSDT,0.1808,0.1853,0.1723,0.1732,1077785070.0,193396915.8299,286034
1639526400000,2021-12-15,DOGEUSDT,0.1909,0.1912,0.1703,0.1808,2177343912.0,391861093.2135,611631
1639440000000,2021-12-14,DOGEUSDT,0.1574,0.2204,0.1549,0.1909,7338444571.0,1422980144.51515,2081987
1639353600000,2021-12-13,DOGEUSDT,0.1696,0.1704,0.1514,0.1573,972416861.0,155604545.4369,239379
1639267200000,2021-12-12,DOGEUSDT,0.1689,0.1738,0.1656,0.1697,499912432.0,84602890.4418,138604
1639180800000,2021-12-11,DOGEUSDT,0.1641,0.17,0.1612,0.1689,654792769.0,109062931.8055,151183
1639094400000,2021-12-10,DOGEUSDT,0.1691,0.1748,0.1632,0.1641,743981315.0,125683654.8777,210728
1639008000000,2021-12-09,DOGEUSDT,0.1791,0.1833,0.1685,0.1691,974195305.0,171167695.3426,261310
1638921600000,2021-12-08,DOGEUSDT,0.1762,0.1821,0.172,0.179,870067110.0,154635859.7141,224241
1638835200000,2021-12-07,DOGEUSDT,0.1775,0.1839,0.1746,0.1762,1069148248.0,191634274.3707,288209
1638748800000,2021-12-06,DOGEUSDT,0.1712,0.1804,0.1591,0.1776,1661970370.0,280449023.3629,378696
1638662400000,2021-12-05,DOGEUSDT,0.1781,0.1812,0.1617,0.1712,1381389600.0,237176316.5858,331601
1638576000000,2021-12-04,DOGEUSDT,0.1998,0.2004,0.131,0.1781,5303849448.2,875284516.1417613,1244383
1638489600000,2021-12-03,DOGEUSDT,0.2095,0.2122,0.1902,0.1999,1011968037.0,205650078.4186,327994
1638403200000,2021-12-02,DOGEUSDT,0.2093,0.2233,0.2011,0.2095,1689895075.0,361735596.985,503109
1638316800000,2021-12-01,DOGEUSDT,0.2147,0.2189,0.2058,0.2093,803902283.0,171402297.5238,253469
1638230400000,2021-11-30,DOGEUSDT,0.2149,0.2275,0.2125,0.2147,1617695220.0,355085720.0633,525493
1638144000000,2021-11-29,DOGEUSDT,0.2072,0.227,0.2025,0.215,1857437869.0,398639243.043,529452
1638057600000,2021-11-28,DOGEUSDT,0.2049,0.2074,0.1907,0.2073,858901257.0,171491689.5437,248262
1637971200000,2021-11-27,DOGEUSDT,0.2016,0.21,0.2005,0.2049,908852823.0,187032695.7527,242164
1637884800000,2021-11-26,DOGEUSDT,0.221,0.2217,0.186,0.2016,2305030656.3,466544938.32194304,638750
1637798400000,2021-11-25,DOGEUSDT,0.217,0.2289,0.2138,0.2209,1097415948.0,241902116.9485,364136
1637712000000,2021-11-24,DOGEUSDT,0.2267,0.2304,0.2106,0.217,1150989995.0,251378365.1216,365117
1637625600000,2021-11-23,DOGEUSDT,0.2194,0.2369,0.2132,0.2266,1648276631.0,373654997.7593,581401
1637539200000,2021-11-22,DOGEUSDT,0.2256,0.2273,0.2163,0.2195,715429215.0,158579701.9328,276869
1637452800000,2021-11-21,DOGEUSDT,0.233,0.2334,0.225,0.2255,584498069.0,133720139.5311,212559
1637366400000,2021-11-20,DOGEUSDT,0.2328,0.2357,0.2249,0.233,638393250.0,147517458.1282,237113
1637280000000,2021-11-19,DOGEUSDT,0.2209,0.2369,0.2155,0.2329,1011256982.0,229179438.9675,331987
1637193600000,2021-11-18,DOGEUSDT,0.2373,0.2413,0.215,0.2208,1424059825.0,323967645.2554,406185
1637107200000,2021-11-17,DOGEUSDT,0.2364,0.2413,0.2293,0.2374,1016537117.0,239701999.6177,388896
1637020800000,2021-11-16,DOGEUSDT,0.2567,0.2567,0.2225,0.2365,1931306150.0,464932527.1623,608934
1636934400000,2021-11-15,DOGEUSDT,0.2628,0.2654,0.2553,0.2566,784663988.0,204474518.9287,269404
1636848000000,2021-11-14,DOGEUSDT,0.2612,0.2719,0.2597,0.2628,1109308026.0,292076559.7848,353541
1636761600000,2021-11-13,DOGEUSDT,0.2594,0.2624,0.2542,0.2613,730909452.0,188926935.4335,225638
1636675200000,2021-11-12,DOGEUSDT,0.2604,0.2686,0.2484,0.2593,1227134455.0,315947740.7727,372462
1636588800000,2021-11-11,DOGEUSDT,0.2553,0.2716,0.2529,0.2605,1356541795.0,354517007.4081,438607
1636502400000,2021-11-10,DOGEUSDT,0.2737,0.2775,0.235,0.2553,2600272877.0,684007226.3518,852520
1636416000000,2021-11-09,DOGEUSDT,0.282,0.2905,0.2708,0.2736,1854893482.0,518094770.8618,646406
1636329600000,2021-11-08,DOGEUSDT,0.2664,0.2973,0.2644,0.2819,3420674489.0,962706185.2348,1371770
1636243200000,2021-11-07,DOGEUSDT,0.2618,0.2698,0.2584,0.2664,912146975.0,240830810.9384,325685
1636156800000,2021-11-06,DOGEUSDT,0.2608,0.2676,0.25,0.2618,1135857725.0,294677203.5243,382989
1636070400000,2021-11-05,DOGEUSDT,0.263,0.2709,0.2547,0.2609,1282376452.0,335836842.645,430630
1635984000000,2021-11-04,DOGEUSDT,0.2689,0.2709,0.2539,0.263,1446957670.0,379245534.2193,508172
1635897600000,2021-11-03,DOGEUSDT,0.2739,0.2776,0.262,0.2689,1607498166.0,434655291.645,571605
1635811200000,2021-11-02,DOGEUSDT,0.2716,0.281,0.2666,0.2739,1912493294.0,523498212.0015,647160
1635724800000,2021-11-01,DOGEUSDT,0.28,0.2866,0.2631,0.2716,2497093967.0,681411474.9541,891801
1635638400000,2021-10-31,DOGEUSDT,0.269,0.2852,0.252,0.28,3857354566.0,1037320524.5614,1238053
1635552000000,2021-10-30,DOGEUSDT,0.2882,0.295,0.258,0.269,3441001301.0,956948768.8788,994098
1635465600000,2021-10-29,DOGEUSDT,0.2997,0.307,0.2752,0.2882,4977184874.0,1449528504.8188999,1689593
1635379200000,2021-10-28,DOGEUSDT,0.2379,0.34,0.2324,0.2997,17320109431.0,5219930976.425217,7627669
1635292800000,2021-10-27,DOGEUSDT,0.2558,0.2636,0.2169,0.2379,5223432326.0,1272871769.4095,1531106
1635206400000,2021-10-26,DOGEUSDT,0.2651,0.2743,0.252,0.2559,2132162373.0,566841835.4023,727385
1635120000000,2021-10-25,DOGEUSDT,0.2757,0.2805,0.2585,0.2651,2939692178.0,786761841.7586,954998
1635033600000,2021-10-24,DOGEUSDT,0.2511,0.2832,0.2457,0.2756,4887922846.0,1279675115.8172,1832059
1634947200000,2021-10-23,DOGEUSDT,0.2446,0.254,0.24,0.2511,1258672648.0,311513097.8664,408341
1634860800000,2021-10-22,DOGEUSDT,0.2425,0.2549,0.2352,0.2446,1553243637.0,380298925.4511,498045
1634774400000,2021-10-21,DOGEUSDT,0.2548,0.2584,0.2382,0.2424,1573673715.0,393363316.2761,432968
1634688000000,2021-10-20,DOGEUSDT,0.2454,0.262,0.2421,0.2548,1638568849.0,412204555.7587,488016
1634601600000,2021-10-19,DOGEUSDT,0.2474,0.255,0.2399,0.2454,1415459318.0,348466072.2453,424087
1634515200000,2021-10-18,DOGEUSDT,0.2377,0.273,0.237,0.2474,4909224967.0,1256772812.2268,1657639
1634428800000,2021-10-17,DOGEUSDT,0.2373,0.2421,0.2252,0.2378,1210409235.0,285692592.6714,321995
1634342400000,2021-10-16,DOGEUSDT,0.2341,0.2459,0.2337,0.2372,1224144433.0,292786694.9621,397218
1634256000000,2021-10-15,DOGEUSDT,0.2325,0.2436,0.2239,0.234,1457540715.0,339393961.8634,448040
1634169600000,2021-10-14,DOGEUSDT,0.2325,0.2403,0.2311,0.2325,1098049682.0,258753618.1737,309024
1634083200000,2021-10-13,DOGEUSDT,0.226,0.2342,0.2203,0.2326,1044380785.0,236627812.1845,274739
1633996800000,2021-10-12,DOGEUSDT,0.2312,0.2318,0.216,0.2261,1030470079.0,230081402.5814,292420
1633910400000,2021-10-11,DOGEUSDT,0.2287,0.2394,0.2249,0.2312,1072711057.0,250141411.2954,298401
1633824000000,2021-10-10,DOGEUSDT,0.2467,0.2487,0.226,0.2288,977648960.0,235428475.557,301360
1633737600000,2021-10-09,DOGEUSDT,0.2442,0.2527,0.2407,0.2467,1073585552.0,265083202.339,302173
1633651200000,2021-10-08,DOGEUSDT,0.2429,0.2549,0.2414,0.2441,1381822126.0,341183059.2546,439671
1633564800000,2021-10-07,DOGEUSDT,0.2542,0.257,0.2357,0.2428,2142393485.0,526371407.1848,684345
1633478400000,2021-10-06,DOGEUSDT,0.2517,0.2719,0.2422,0.2541,3681509190.0,937240922.1354,1031825
1633392000000,2021-10-05,DOGEUSDT,0.2415,0.268,0.2325,0.2516,3796153741.0,952019073.9664,1140858
1633305600000,2021-10-04,DOGEUSDT,0.2218,0.249,0.2119,0.2414,3281218340.0,758280391.1533,878495
1633219200000,2021-10-03,DOGEUSDT,0.2186,0.2266,0.2155,0.2218,697996641.0,154246564.9132,193891
1633132800000,2021-10-02,DOGEUSDT,0.2227,0.225,0.2151,0.2185,726979560.0,160184235.4605,193514
1633046400000,2021-10-01,DOGEUSDT,0.2043,0.2253,0.2018,0.2226,1029403020.0,219547713.5179,310097
1632960000000,2021-09-30,DOGEUSDT,0.1987,0.206,0.1976,0.2042,525345573.0,106147967.7293,143533
1632873600000,2021-09-29,DOGEUSDT,0.1966,0.2043,0.1946,0.1987,508197881.0,101260063.7077,111893
1632787200000,2021-09-28,DOGEUSDT,0.1998,0.2027,0.196,0.1965,478010126.0,95483638.9411,106109
1632700800000,2021-09-27,DOGEUSDT,0.205,0.2093,0.1996,0.1997,447272392.0,91574177.3443,114509
1632614400000,2021-09-26,DOGEUSDT,0.2084,0.2089,0.194,0.205,778024870.7,157519709.582092,174384
1632528000000,2021-09-25,DOGEUSDT,0.2092,0.214,0.2043,0.2083,648108334.0,135245750.1268,179510
1632441600000,2021-09-24,DOGEUSDT,0.2245,0.2291,0.1965,0.2091,1446332143.9,303553065.915496,326750
1632355200000,2021-09-23,DOGEUSDT,0.2244,0.2273,0.2175,0.2246,809134784.0,180164367.1764,186777
1632268800000,2021-09-22,DOGEUSDT,0.2008,0.2304,0.1999,0.2245,1505717159.7,322392479.6739,344339
1632182400000,2021-09-21,DOGEUSDT,0.2086,0.2185,0.1976,0.2009,1475472637.8,304987868.418026,303144
1632096000000,2021-09-20,DOGEUSDT,0.2331,0.2335,0.1988,0.2086,1842218251.9,394048468.11675,405118
1632009600000,2021-09-19,DOGEUSDT,0.2414,0.2415,0.2307,0.2331,486273037.0,115252029.3655,127437
1631923200000,2021-09-18,DOGEUSDT,0.2401,0.2474,0.2379,0.2413,532008968.0,129164187.2491,140898
1631836800000,2021-09-17,DOGEUSDT,0.2419,0.2599,0.2373,0.2401,1532347235.0,379559281.6859,423427
1631750400000,2021-09-16,DOGEUSDT,0.2477,0.2479,0.2329,0.2418,767085717.0,185504087.1676,205861
1631664000000,2021-09-15,DOGEUSDT,0.2406,0.2484,0.2388,0.2476,624731884.0,151898288.6084,184628
1631577600000,2021-09-14,DOGEUSDT,0.2359,0.2417,0.2335,0.2406,600777341.0,142920878.2602,161582
1631491200000,2021-09-13,DOGEUSDT,0.2504,0.2523,0.2281,0.2358,1194502511.0,283614884.6006,292444
1631404800000,2021-09-12,DOGEUSDT,0.241,0.2551,0.2387,0.2502,824439503.0,203304943.3593,225601
1631318400000,2021-09-11,DOGEUSDT,0.2398,0.2479,0.2376,0.241,574961334.0,139714407.491,157807
1631232000000,2021-09-10,DOGEUSDT,0.2525,0.262,0.2353,0.2397,1039971873.0,256488140.4472,288292
1631145600000,2021-09-09,DOGEUSDT,0.2566,0.2597,0.2486,0.2525,972908690.0,247597398.9575,280534
1631059200000,2021-09-08,DOGEUSDT,0.2553,0.2635,0.2332,0.2567,2036725778.0,510772656.434,532364
1630972800000,2021-09-07,DOGEUSDT,0.3091,0.3114,0.2145,0.2552,4143609594.1,1093324011.936163,1155610
1630886400000,2021-09-06,DOGEUSDT,0.3144,0.3199,0.2997,0.309,1327741283.1,411842890.431976,484314
1630800000000,2021-09-05,DOGEUSDT,0.2993,0.3155,0.296,0.3143,1273101183.7,388890887.95692706,446100
1630713600000,2021-09-04,DOGEUSDT,0.2961,0.3087,0.2929,0.2992,1170386591.0,351086766.7671,409866
1630627200000,2021-09-03,DOGEUSDT,0.2946,0.3047,0.287,0.2961,1248795134.0,370327334.0621,412188
1630540800000,2021-09-02,DOGEUSDT,0.2944,0.31,0.2917,0.2947,1859879704.7,559826638.10634,664845
1630454400000,2021-09-01,DOGEUSDT,0.2782,0.295,0.2728,0.2943,1077645215.0,306153073.6131,377442
1630368000000,2021-08-31,DOGEUSDT,0.2719,0.286,0.2696,0.2781,994391602.0,275796352.7792,326296
1630281600000,2021-08-30,DOGEUSDT,0.2809,0.2905,0.2698,0.272,994923907.0,277765719.4784,311173
1630195200000,2021-08-29,DOGEUSDT,0.286,0.2918,0.2764,0.2809,758831427.0,214101374.1037,229161
1630108800000,2021-08-28,DOGEUSDT,0.2944,0.2995,0.283,0.286,813242385.1,235148683.902022,267926
1630022400000,2021-08-27,DOGEUSDT,0.2684,0.2951,0.265,0.2944,1345067751.7,375916392.10523105,381840
1629936000000,2021-08-26,DOGEUSDT,0.29254,0.29645,0.2641,0.2684,1401204832.1,387132430.935584,427306
1629849600000,2021-08-25,DOGEUSDT,0.28862,0.29789,0.27948,0.29255,1658742148.8,479310656.42824495,559436
1629763200000,2021-08-24,DOGEUSDT,0.31775,0.31968,0.27433,0.28864,2336380653.8,699766438.9686711,796722
1629676800000,2021-08-23,DOGEUSDT,0.31467,0.328,0.3128,0.31783,1842154214.4,589609143.608936,683664
1629590400000,2021-08-22,DOGEUSDT,0.31666,0.32159,0.305,0.31467,1401118643.8,439943524.68662304,490785
1629504000000,2021-08-21,DOGEUSDT,0.32733,0.33,0.31313,0.31662,1751965697.2,564595301.081642,656408
1629417600000,2021-08-20,DOGEUSDT,0.31777,0.3364,0.31373,0.32733,2177517962.3,703117739.037877,881561
1629331200000,2021-08-19,DOGEUSDT,0.30321,0.31943,0.29355,0.31778,2386616242.5,727935173.079268,851309
1629244800000,2021-08-18,DOGEUSDT,0.2993,0.325,0.2775,0.3032,4089557667.2,1232998199.510053,1342922
1629158400000,2021-08-17,DOGEUSDT,0.31946,0.34021,0.29452,0.29933,3520234606.5,1129087958.006729,1480283
1629072000000,2021-08-16,DOGEUSDT,0.33996,0.3517,0.31001,0.31956,4130699106.8,1377064266.900456,2015571
1628985600000,2021-08-15,DOGEUSDT,0.29399,0.3495,0.2862,0.33984,4964816125.0,1544241159.1948588,2093790
1628899200000,2021-08-14,DOGEUSDT,0.2867,0.29864,0.2757,0.29402,3131790645.4,901636552.542844,1111559
1628812800000,2021-08-13,DOGEUSDT,0.26405,0.28756,0.26121,0.28667,2142420241.3,592227760.814491,708956
1628726400000,2021-08-12,DOGEUSDT,0.26448,0.2949,0.25165,0.26401,3923287429.8,1064711859.986252,1310291
1628640000000,2021-08-11,DOGEUSDT,0.25734,0.28295,0.25626,0.26445,3712761104.7,1004804670.805948,1252602
1628553600000,2021-08-10,DOGEUSDT,0.2561,0.26321,0.24513,0.25732,2588076619.6,659012619.404047,1065587
1628467200000,2021-08-09,DOGEUSDT,0.23996,0.26666,0.23048,0.25609,3702865258.6,928109307.89706,1327292
1628380800000,2021-08-08,DOGEUSDT,0.26184,0.28377,0.235,0.23996,5791158603.5,1496730706.919715,2487438
1628294400000,2021-08-07,DOGEUSDT,0.20482,0.2628,0.20358,0.26189,5158338816.2,1201706313.6060178,1965825
1628208000000,2021-08-06,DOGEUSDT,0.20094,0.212,0.19841,0.20482,1263420290.4,257269083.174165,362869
1628121600000,2021-08-05,DOGEUSDT,0.20152,0.20258,0.1943,0.20095,946707300.6,188155415.653537,284653
1628035200000,2021-08-04,DOGEUSDT,0.19626,0.20326,0.19416,0.20153,873261017.4,173866598.174591,264451
1627948800000,2021-08-03,DOGEUSDT,0.20325,0.2051,0.1931,0.19626,977103235.1,193410947.608331,297960
1627862400000,2021-08-02,DOGEUSDT,0.2042,0.20998,0.2018,0.20327,896401081.3,183847136.445562,276220
1627776000000,2021-08-01,DOGEUSDT,0.20764,0.21799,0.20082,0.20424,1550637730.2,327413782.117151,478322
1627689600000,2021-07-31,DOGEUSDT,0.20872,0.2145,0.20476,0.20765,1177482439.7,245268650.460207,356965
1627603200000,2021-07-30,DOGEUSDT,0.20503,0.21065,0.19587,0.20873,1260492016.3,257289553.34457,382098
1627516800000,2021-07-29,DOGEUSDT,0.20571,0.20664,0.2003,0.20502,875707720.8,178588860.479987,263435
1627430400000,2021-07-28,DOGEUSDT,0.20586,0.21386,0.20161,0.20574,1698684418.6,351384949.013336,499045
1627344000000,2021-07-27,DOGEUSDT,0.20363,0.2095,0.19506,0.20585,2030159664.4,409976210.815394,587233
1627257600000,2021-07-26,DOGEUSDT,0.19788,0.23314,0.19679,0.20362,4546455511.8,986674155.365353,1485286
1627171200000,2021-07-25,DOGEUSDT,0.19689,0.20076,0.19105,0.19793,1122436168.6,220142764.721492,357958
1627084800000,2021-07-24,DOGEUSDT,0.1949,0.2045,0.19117,0.19688,1627615706.2,318970652.714052,496570
1626998400000,2021-07-23,DOGEUSDT,0.19119,0.19977,0.18292,0.19489,1352326692.4,258932536.475054,398516
1626912000000,2021-07-22,DOGEUSDT,0.19045,0.19646,0.18632,0.19123,1393922167.5,266620497.729589,500806
1626825600000,2021-07-21,DOGEUSDT,0.17048,0.21442,0.16836,0.19046,4505979384.2,868579035.1998991,1556914
1626739200000,2021-07-20,DOGEUSDT,0.17362,0.17997,0.15988,0.17047,1865041957.2,314175778.978752,616158
1626652800000,2021-07-19,DOGEUSDT,0.18156,0.18429,0.17025,0.17362,1079953391.4,189731806.229248,316141
1626566400000,2021-07-18,DOGEUSDT,0.18738,0.19605,0.18019,0.18157,1344894101.6,252407070.042161,726039
1626480000000,2021-07-17,DOGEUSDT,0.17203,0.2053,0.16884,0.18734,2572720766.9,476953686.134632,826391
1626393600000,2021-07-16,DOGEUSDT,0.18534,0.18833,0.17118,0.17202,1185633674.2,213123708.47093,359394
1626307200000,2021-07-15,DOGEUSDT,0.19759,0.20089,0.18051,0.18534,966797093.3,183033118.154018,334500
1626220800000,2021-07-14,DOGEUSDT,0.19995,0.20479,0.18725,0.19761,1247947078.4,244169787.718541,400372
1626134400000,2021-07-13,DOGEUSDT,0.20776,0.20893,0.19749,0.19997,916221269.9,185691879.132141,283012
1626048000000,2021-07-12,DOGEUSDT,0.21597,0.219,0.20394,0.20775,805441341.2,170528117.522791,266418
1625961600000,2021-07-11,DOGEUSDT,0.21376,0.21917,0.21061,0.21597,551263176.4,118250421.311816,192606
1625875200000,2021-07-10,DOGEUSDT,0.21966,0.22812,0.2097,0.21375,919482894.5,199891824.799821,318346
1625788800000,2021-07-09,DOGEUSDT,0.20708,0.22986,0.19521,0.21963,2291127903.5,494599179.10863906,738815
1625702400000,2021-07-08,DOGEUSDT,0.22386,0.22481,0.20148,0.2069,1487061330.1,317654933.33246,468220
1625616000000,2021-07-07,DOGEUSDT,0.23418,0.23862,0.22084,0.22386,952129896.6,220956362.021876,324605
1625529600000,2021-07-06,DOGEUSDT,0.23117,0.2423,0.22931,0.23417,981368400.5,230653732.357931,354214
1625443200000,2021-07-05,DOGEUSDT,0.24636,0.249,0.22547,0.2311,1181584860.3,279530327.169704,405908
1625356800000,2021-07-04,DOGEUSDT,0.24634,0.253,0.24324,0.24643,823044174.7,204457205.01117,300227
1625270400000,2021-07-03,DOGEUSDT,0.24498,0.25039,0.242,0.24636,759251070.1,187380352.28658,282977
1625184000000,2021-07-02,DOGEUSDT,0.2438,0.24916,0.23839,0.24505,1081847381.6,262656840.602636,384814
1625097600000,2021-07-01,DOGEUSDT,0.2539,0.2614,0.23817,0.24381,2253058516.9,563323804.093321,882860
1625011200000,2021-06-30,DOGEUSDT,0.26349,0.26391,0.23778,0.25391,1610075649.0,404216370.608146,580217
1624924800000,2021-06-29,DOGEUSDT,0.25709,0.27573,0.25248,0.26349,1927372368.1,508993341.640565,708135
1624838400000,2021-06-28,DOGEUSDT,0.26462,0.26735,0.2505,0.25707,1734504424.8,445938066.672712,582036
1624752000000,2021-06-27,DOGEUSDT,0.24583,0.26753,0.24002,0.2645,1968559379.6,488208471.524009,648905
1624665600000,2021-06-26,DOGEUSDT,0.23748,0.2554,0.23057,0.24583,2653188955.6,638512739.709672,832962
1624579200000,2021-06-25,DOGEUSDT,0.26374,0.28959,0.22886,0.23745,5942192455.5,1530052695.0320601,2011394
1624492800000,2021-06-24,DOGEUSDT,0.23475,0.26953,0.222,0.26377,3579998951.2,867149608.0178579,1121990
1624406400000,2021-06-23,DOGEUSDT,0.19075,0.2485,0.18046,0.23468,5839514040.0,1294917735.360637,1747926
1624320000000,2021-06-22,DOGEUSDT,0.17873,0.2174,0.16322,0.19072,7520083611.8,1415591893.187838,2191025
1624233600000,2021-06-21,DOGEUSDT,0.28054,0.28138,0.1649,0.17873,7023706752.6,1512324576.062972,2208676
1624147200000,2021-06-20,DOGEUSDT,0.28563,0.28988,0.2551,0.28054,1528605029.5,417251181.030502,599650
1624060800000,2021-06-19,DOGEUSDT,0.29321,0.29791,0.28558,0.28567,624846001.4,182075119.813571,299882
1623974400000,2021-06-18,DOGEUSDT,0.30619,0.30766,0.28,0.29328,1314700190.7,387111436.640776,610268
1623888000000,2021-06-17,DOGEUSDT,0.30774,0.31413,0.3026,0.30619,680701230.2,209708643.760903,638720
1623801600000,2021-06-16,DOGEUSDT,0.32025,0.32146,0.30505,0.30775,888434880.9,278178346.025103,427203
1623715200000,2021-06-15,DOGEUSDT,0.32769,0.33069,0.31642,0.32028,1015598512.1,328973312.222017,451937
1623628800000,2021-06-14,DOGEUSDT,0.32392,0.33777,0.32,0.32767,1310349921.9,427464905.683143,573977
1623542400000,2021-06-13,DOGEUSDT,0.31221,0.33,0.30744,0.32394,1042596039.8,330077979.841595,463552
1623456000000,2021-06-12,DOGEUSDT,0.31874,0.31932,0.3,0.31216,1217468360.1,376935028.779552,567919
1623369600000,2021-06-11,DOGEUSDT,0.32613,0.3338,0.31069,0.3187,1204137023.4,387381244.039598,596213
