https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume DAI
1650153600000,2022-04-17 00:00:00,DAI/USD,1.064773,1.076999,1.050849,1.064687,15428.65065037387,14491.25484802
1650067200000,2022-04-16 00:00:00,DAI/USD,1.064782,1.081026,1.058078,1.066718,14920.798124822619,13987.57508997
1649980800000,2022-04-15 00:00:00,DAI/USD,1.073838,1.083415,1.0475,1.068778,16592.460143586213,15524.70217724
1649894400000,2022-04-14 00:00:00,DAI/USD,1.072623,1.089899,1.055676,1.073848,14851.458295184084,13830.13079615
1649808000000,2022-04-13 00:00:00,DAI/USD,1.068135,1.1655,1.04682,1.074071,19844.574359251852,18476.03590382
1649721600000,2022-04-12 00:00:00,DAI/USD,1.054286,1.1,1.032466,1.068903,19778.835930334382,18503.86417695
1649635200000,2022-04-11 00:00:00,DAI/USD,1.06793,1.0756,1.037001,1.048001,16099.775338006948,15362.36638897
1649548800000,2022-04-10 00:00:00,DAI/USD,1.065062,1.066978,1.063103,1.066011,560.7217860000001,526.0
1649462400000,2022-04-09 00:00:00,DAI/USD,1.073618,1.075313,1.059113,1.063284,15435.092593530557,14516.4345495
1649376000000,2022-04-08 00:00:00,DAI/USD,1.070776,1.08,1.0596,1.069786,15170.187372779463,14180.58132447
1649289600000,2022-04-07 00:00:00,DAI/USD,1.051089,1.08,1.047601,1.072827,17882.171112231797,16668.27094418
1649203200000,2022-04-06 00:00:00,DAI/USD,1.034384,1.057525,1.03,1.051452,16341.463681350217,15541.80664581
1649116800000,2022-04-05 00:00:00,DAI/USD,1.032021,1.040232,1.028,1.035805,13555.37753921393,13086.80450395
1649030400000,2022-04-04 00:00:00,DAI/USD,1.030911,1.041628,1.025,1.030896,15305.7419418458,14847.02815982
1648944000000,2022-04-03 00:00:00,DAI/USD,1.032477,1.038572,1.025,1.030661,15519.07463885977,15057.39970646
1648857600000,2022-04-02 00:00:00,DAI/USD,1.050156,1.067079,1.027758,1.032564,16185.326745638073,15674.88963942
1648771200000,2022-04-01 00:00:00,DAI/USD,1.032192,1.063799,1.025,1.043957,15745.848855544156,15082.85193312
1648684800000,2022-03-31 00:00:00,DAI/USD,1.035695,1.046488,1.025,1.028335,16634.7577697651,16176.39949021
1648598400000,2022-03-30 00:00:00,DAI/USD,1.042501,1.055319,1.030719,1.038249,14828.695753873579,14282.40793285
1648512000000,2022-03-29 00:00:00,DAI/USD,1.053719,1.064455,1.033,1.041128,16068.986674507267,15434.20854545
1648425600000,2022-03-28 00:00:00,DAI/USD,1.056598,1.073913,1.033,1.049937,16399.024859066423,15619.05605676
1648339200000,2022-03-27 00:00:00,DAI/USD,1.051353,1.1,1.041003,1.051378,19929.110245559557,18955.22851492
1648252800000,2022-03-26 00:00:00,DAI/USD,1.044808,1.056997,1.026295,1.050558,15200.82417557093,14469.28601331
1648166400000,2022-03-25 00:00:00,DAI/USD,1.048,1.05688,1.033601,1.041316,11669.959257454693,11206.93358928
1648080000000,2022-03-24 00:00:00,DAI/USD,1.045154,1.048,1.035501,1.048,14010.65503185184,13368.94564108
1647993600000,2022-03-23 00:00:00,DAI/USD,1.026435,1.06,1.02,1.044551,17088.960713937035,16360.10181785
1647907200000,2022-03-22 00:00:00,DAI/USD,1.029072,1.032,1.0013,1.024896,21419.988010138924,20899.66983005
1647820800000,2022-03-21 00:00:00,DAI/USD,1.033305,1.0412,1.021689,1.026337,26065.170121116327,25396.30756868
1647734400000,2022-03-20 00:00:00,DAI/USD,1.058814,1.063881,1.0277,1.032369,16183.26979687139,15675.85795086
1647648000000,2022-03-19 00:00:00,DAI/USD,1.054469,1.06388,1.037001,1.060016,14988.1037711412,14139.50711229
1647561600000,2022-03-18 00:00:00,DAI/USD,1.053986,1.063881,1.039961,1.050062,15290.594705786334,14561.61131989
1647475200000,2022-03-17 00:00:00,DAI/USD,1.053729,1.060699,1.041,1.051014,15823.858806911325,15055.80211768
1647388800000,2022-03-16 00:00:00,DAI/USD,1.101175,1.119,1.051001,1.054756,19355.75781991335,18350.93407377
1647302400000,2022-03-15 00:00:00,DAI/USD,1.098625,1.118884,1.0569,1.105355,15741.436497343082,14241.06870403
1647216000000,2022-03-14 00:00:00,DAI/USD,1.083801,1.119966,1.0564,1.097614,16063.983083012381,14635.36642482
1647129600000,2022-03-13 00:00:00,DAI/USD,1.05607,1.148247,1.049901,1.090122,15559.082307429035,14272.78993308
1647043200000,2022-03-12 00:00:00,DAI/USD,1.058214,1.079939,1.052707,1.058972,15227.426606115969,14379.442144
1646956800000,2022-03-11 00:00:00,DAI/USD,1.071454,1.1855,1.04806,1.056607,18570.360272980095,17575.46587613
1646870400000,2022-03-10 00:00:00,DAI/USD,1.080267,1.199,1.055264,1.070483,16972.002812058105,15854.52810746
1646784000000,2022-03-09 00:00:00,DAI/USD,1.069848,1.1,1.055263,1.078873,16780.69403621603,15553.91045676
1646697600000,2022-03-08 00:00:00,DAI/USD,1.047039,1.0888,1.036301,1.073702,18396.423456244793,17133.63992639
1646611200000,2022-03-07 00:00:00,DAI/USD,1.06812,1.074999,1.035,1.051467,19663.190998780043,18700.72099151
1646524800000,2022-03-06 00:00:00,DAI/USD,1.064529,1.07,1.0552,1.068303,16295.089097060772,15253.24659489
1646438400000,2022-03-05 00:00:00,DAI/USD,1.055086,1.06808,1.048622,1.065798,17837.969637398506,16736.72650671
1646352000000,2022-03-04 00:00:00,DAI/USD,1.053946,1.058,1.042408,1.054687,18494.285207183144,17535.33058356
1646265600000,2022-03-03 00:00:00,DAI/USD,1.054151,1.063,1.0404,1.053522,17752.849383993453,16850.95269391
1646179200000,2022-03-02 00:00:00,DAI/USD,1.051928,1.05206,1.044457,1.049752,217.298664,207.0
1646092800000,2022-03-01 00:00:00,DAI/USD,1.033857,1.059757,1.024001,1.048278,58031.84424149697,55359.21219514
1646006400000,2022-02-28 00:00:00,DAI/USD,1.031396,1.038674,1.012,1.033195,50022.29841952446,48415.15727382
1645920000000,2022-02-27 00:00:00,DAI/USD,1.030982,1.036999,1.011,1.029894,24616.736114728454,23902.20363914
1645833600000,2022-02-26 00:00:00,DAI/USD,1.028228,1.038674,1.026,1.030455,15939.36330970461,15468.27693563
1645747200000,2022-02-25 00:00:00,DAI/USD,1.03079,1.037,1.023301,1.028762,15738.901373577663,15298.87512717
1645660800000,2022-02-24 00:00:00,DAI/USD,1.028389,1.037,1.021,1.031484,23595.067156125173,22874.87460409
1645574400000,2022-02-23 00:00:00,DAI/USD,1.02815,1.0322,1.0232,1.026989,14874.247931365304,14483.35661956
1645488000000,2022-02-22 00:00:00,DAI/USD,1.025821,1.0323,1.0236,1.029021,14709.7699699887,14294.91717855
1645401600000,2022-02-21 00:00:00,DAI/USD,1.026758,1.031299,1.023,1.0233,15562.413604378164,15208.06567417
1645315200000,2022-02-20 00:00:00,DAI/USD,1.025887,1.029,1.020568,1.026732,14669.592158793008,14287.65457665
1645228800000,2022-02-19 00:00:00,DAI/USD,1.020874,1.029,1.0191,1.025249,14824.815935511726,14459.72240452
1645142400000,2022-02-18 00:00:00,DAI/USD,1.016337,1.023999,1.013616,1.021471,15622.220727354685,15293.84654812
1645056000000,2022-02-17 00:00:00,DAI/USD,1.013319,1.02,1.0112,1.016183,14953.156661870356,14715.02343758
1644969600000,2022-02-16 00:00:00,DAI/USD,1.015248,1.0189,1.0112,1.015112,14182.058735424303,13970.93004065
1644883200000,2022-02-15 00:00:00,DAI/USD,1.016305,1.02,1.0088,1.01486,15073.487467380652,14852.7752275
1644796800000,2022-02-14 00:00:00,DAI/USD,1.016744,1.020499,1.012825,1.016413,15010.882225166679,14768.48704726
1644710400000,2022-02-13 00:00:00,DAI/USD,1.016897,1.0201,1.012859,1.01731,14527.001013751076,14279.81737499
1644624000000,2022-02-12 00:00:00,DAI/USD,1.009614,1.021689,1.009299,1.015638,14487.151128270272,14264.0892998
1644537600000,2022-02-11 00:00:00,DAI/USD,1.005587,1.0145,1.005499,1.00956,15422.882193402758,15276.83564464
1644451200000,2022-02-10 00:00:00,DAI/USD,1.009225,1.009301,1.0051,1.005609,14949.555812621864,14866.17145692
1644364800000,2022-02-09 00:00:00,DAI/USD,1.007799,1.009501,1.005499,1.00918,14739.566707793223,14605.48832497
1644278400000,2022-02-08 00:00:00,DAI/USD,1.00967,1.0116,1.0051,1.007798,15050.921200119914,14934.46226339
1644192000000,2022-02-07 00:00:00,DAI/USD,1.011806,1.0139,1.008,1.00971,14996.029086431958,14851.81793429
1644105600000,2022-02-06 00:00:00,DAI/USD,1.012736,1.017373,1.00879,1.012096,14578.048679773092,14403.82007218
1644019200000,2022-02-05 00:00:00,DAI/USD,1.017011,1.0214,1.0099,1.014306,15397.180817373453,15180.01551541
1643932800000,2022-02-04 00:00:00,DAI/USD,1.022615,1.0262,1.014101,1.019274,16522.46728693807,16210.03507098
1643846400000,2022-02-03 00:00:00,DAI/USD,1.01872,1.0265,1.0158,1.023982,14155.10838039459,13823.59102054
1643760000000,2022-02-02 00:00:00,DAI/USD,1.017289,1.0235,1.015,1.01811,14333.654037835046,14078.6889804
1643673600000,2022-02-01 00:00:00,DAI/USD,1.018726,1.0233,1.014101,1.020173,14516.322352072595,14229.27518379
1643587200000,2022-01-31 00:00:00,DAI/USD,1.021673,1.025,1.015015,1.019377,14753.641860287606,14473.19476532
1643500800000,2022-01-30 00:00:00,DAI/USD,1.025137,1.029,1.012544,1.021081,14070.136714682963,13779.64795612
1643414400000,2022-01-29 00:00:00,DAI/USD,1.025778,1.03,1.020501,1.026623,16154.252225101267,15735.33052065
1643328000000,2022-01-28 00:00:00,DAI/USD,1.027261,1.031999,1.0217,1.024714,14721.638927818418,14366.58319084
1643241600000,2022-01-27 00:00:00,DAI/USD,1.025031,1.031499,1.019801,1.027733,14537.189855057082,14144.90909123
1643155200000,2022-01-26 00:00:00,DAI/USD,1.023476,1.028,1.0189,1.023412,14800.358627239184,14461.77944683
1643068800000,2022-01-25 00:00:00,DAI/USD,1.02859,1.0317,1.014063,1.024255,15445.16113024365,15079.41003973
1642982400000,2022-01-24 00:00:00,DAI/USD,1.03193,1.0363,1.0236,1.0317,17500.984441078435,16963.24943402
1642896000000,2022-01-23 00:00:00,DAI/USD,1.031852,1.0351,1.0265,1.031078,16703.19725535422,16199.74168332
1642809600000,2022-01-22 00:00:00,DAI/USD,1.029771,1.037,1.0256,1.030958,18046.051597051028,17504.15787748
1642723200000,2022-01-21 00:00:00,DAI/USD,1.020171,1.0323,1.017108,1.030445,17638.88020402989,17117.73088717
1642636800000,2022-01-20 00:00:00,DAI/USD,1.018475,1.0231,1.0161,1.020132,15159.463288327719,14860.29581302
1642550400000,2022-01-19 00:00:00,DAI/USD,1.017406,1.022568,1.0143,1.018606,13860.959479700661,13607.7732506
1642464000000,2022-01-18 00:00:00,DAI/USD,1.01621,1.022254,1.0132,1.017559,14527.277682986034,14276.59495222
1642377600000,2022-01-17 00:00:00,DAI/USD,1.013594,1.021236,1.009901,1.016081,14883.562040814575,14648.00743328
1642291200000,2022-01-16 00:00:00,DAI/USD,1.013215,1.023,1.007441,1.012919,14150.616316536338,13970.1361279
1642204800000,2022-01-15 00:00:00,DAI/USD,1.015132,1.0282,1.006801,1.013609,13803.665026377057,13618.3331308
1642118400000,2022-01-14 00:00:00,DAI/USD,1.012901,1.028195,1.006403,1.014393,14386.889456741013,14182.75703474
1642032000000,2022-01-13 00:00:00,DAI/USD,1.015157,1.018799,1.010131,1.011349,14433.929438587225,14271.95699861
1641945600000,2022-01-12 00:00:00,DAI/USD,1.013622,1.0185,1.010703,1.014253,14032.475551041616,13835.28128686
1641859200000,2022-01-11 00:00:00,DAI/USD,1.006209,1.0185,1.005829,1.014242,15553.552796018826,15335.14959548
1641772800000,2022-01-10 00:00:00,DAI/USD,1.004163,1.006488,1.0025,1.006226,14637.687167993103,14547.11681868
1641686400000,2022-01-09 00:00:00,DAI/USD,1.002581,1.004977,1.0013,1.004163,14893.2976356092,14831.55387682
1641600000000,2022-01-08 00:00:00,DAI/USD,1.001,1.0029,1.000959,1.002569,9512.882476938083,9488.50650373
1641513600000,2022-01-07 00:00:00,DAI/USD,1.000999,1.001,0.988001,1.001,8257.542227844908,8249.29293491
1641427200000,2022-01-06 00:00:00,DAI/USD,0.997868,1.001,0.988,1.000999,17145.222818893333,17128.11183517
1641340800000,2022-01-05 00:00:00,DAI/USD,0.997703,1.001,0.99603,0.998196,10385.917594417704,10404.68765094
1641254400000,2022-01-04 00:00:00,DAI/USD,1.000999,1.001,0.99604,0.997698,7965.890364015699,7984.27015391
1641168000000,2022-01-03 00:00:00,DAI/USD,1.000999,1.001,0.99603,1.001,13813.782662489808,13799.98267981
1641081600000,2022-01-02 00:00:00,DAI/USD,1.001001,1.001001,0.997974,1.000999,2409.7113987630705,2407.30649957
1640995200000,2022-01-01 00:00:00,DAI/USD,1.000631,1.001682,0.998,1.001001,2591.182842874283,2588.59166262
1640908800000,2021-12-31 00:00:00,DAI/USD,1.001001,1.001001,0.995299,1.000662,2909.958138799862,2908.03302094
1640822400000,2021-12-30 00:00:00,DAI/USD,1.001,1.0013,0.991648,1.001001,8358.532968688514,8350.17444407
1640736000000,2021-12-29 00:00:00,DAI/USD,1.002766,1.0039,1.001,1.001,8106.142292688439,8098.04424844
1640649600000,2021-12-28 00:00:00,DAI/USD,1.001,1.0031,0.992981,1.002828,8791.010252207358,8766.21938379
1640563200000,2021-12-27 00:00:00,DAI/USD,1.000999,1.001001,0.991455,1.001,1149.9782645951598,1148.82943516
1640476800000,2021-12-26 00:00:00,DAI/USD,1.000999,1.001,0.985476,1.000999,3878.363711589897,3874.49309299
1640390400000,2021-12-25 00:00:00,DAI/USD,0.998676,1.001,0.993418,1.000999,1990.5621120395647,1988.57552509
1640304000000,2021-12-24 00:00:00,DAI/USD,1.004388,1.0051,0.993418,0.998625,17922.470227381502,17947.14755527
1640217600000,2021-12-23 00:00:00,DAI/USD,1.003577,1.005301,1.001,1.004373,10008.87371926331,9965.29548212
1640131200000,2021-12-22 00:00:00,DAI/USD,1.007223,1.011232,1.0033,1.003576,14665.898766810278,14613.64038878
1640044800000,2021-12-21 00:00:00,DAI/USD,1.006403,1.009101,1.006299,1.007216,14345.482300044221,14242.70692686
1639958400000,2021-12-20 00:00:00,DAI/USD,1.008795,1.009901,1.0043,1.006379,14833.31752515952,14739.29555879
1639872000000,2021-12-19 00:00:00,DAI/USD,1.010994,1.017106,1.0031,1.008839,14970.337132868704,14839.17367674
1639785600000,2021-12-18 00:00:00,DAI/USD,1.014778,1.019996,1.005,1.008035,14808.188227182036,14690.15284904
1639699200000,2021-12-17 00:00:00,DAI/USD,1.022118,1.023897,1.005001,1.014755,15390.060669243045,15166.28217574
1639612800000,2021-12-16 00:00:00,DAI/USD,1.01953,1.039998,1.015,1.020473,14603.38408248801,14310.40711757
1639526400000,2021-12-15 00:00:00,DAI/USD,1.053497,1.0888,1.00345,1.021654,31401.81661008572,30736.25377093
1639440000000,2021-12-14 00:00:00,DAI/USD,1.063393,1.075015,1.041001,1.059608,14901.282930685538,14063.01474761
1639353600000,2021-12-13 00:00:00,DAI/USD,1.060346,1.087767,1.033,1.059682,13928.695839122649,13144.22236022
1639267200000,2021-12-12 00:00:00,DAI/USD,1.060276,1.082,1.04,1.062297,16160.941936543846,15213.20491025
1639180800000,2021-12-11 00:00:00,DAI/USD,1.062463,1.078884,1.055204,1.059071,15812.151893089278,14930.2094884
1639094400000,2021-12-10 00:00:00,DAI/USD,1.057843,1.07,1.030002,1.060202,15182.341474530176,14320.23470483
1639008000000,2021-12-09 00:00:00,DAI/USD,1.054042,1.065,1.049,1.05589,14871.300885736344,14084.13839106
1638921600000,2021-12-08 00:00:00,DAI/USD,1.054399,1.059,1.0491,1.053633,15315.82103805695,14536.20097136
1638835200000,2021-12-07 00:00:00,DAI/USD,1.056811,1.0728,1.0461,1.054833,15435.749977749463,14633.35900351
1638748800000,2021-12-06 00:00:00,DAI/USD,1.062641,1.07,1.053015,1.059154,17145.970465340746,16188.36398233
1638662400000,2021-12-05 00:00:00,DAI/USD,1.059336,1.07,1.052455,1.061365,16297.008924453214,15354.76384133
1638576000000,2021-12-04 00:00:00,DAI/USD,1.02608,1.068,1.00035,1.059301,44796.424374196824,42288.66429296
1638489600000,2021-12-03 00:00:00,DAI/USD,1.029326,1.047,1.001,1.029275,32838.63014620961,31904.62232757
1638403200000,2021-12-02 00:00:00,DAI/USD,1.0208,1.033,1.0162,1.02829,15085.46467697356,14670.43798634
1638316800000,2021-12-01 00:00:00,DAI/USD,1.023222,1.032968,1.012542,1.01909,14956.33294285976,14676.16495389
1638230400000,2021-11-30 00:00:00,DAI/USD,1.037975,1.05,1.021689,1.023406,15080.713340755157,14735.80704115
1638144000000,2021-11-29 00:00:00,DAI/USD,1.050892,1.0538,1.0332,1.037016,17471.128362419506,16847.50125593
1638057600000,2021-11-28 00:00:00,DAI/USD,1.045796,1.061756,1.04253,1.05058,16309.343605558044,15524.13296042
1637971200000,2021-11-27 00:00:00,DAI/USD,1.04317,1.05,1.035,1.04695,14897.668032436493,14229.58883656
1637884800000,2021-11-26 00:00:00,DAI/USD,1.030685,1.047564,1.0254,1.04322,29771.74188664805,28538.31587455
1637798400000,2021-11-25 00:00:00,DAI/USD,1.035024,1.04,1.03,1.0305,15260.66957243754,14808.99521828
1637712000000,2021-11-24 00:00:00,DAI/USD,1.033994,1.0389,1.03,1.03622,15147.847768416854,14618.37039279
1637625600000,2021-11-23 00:00:00,DAI/USD,1.038029,1.04,1.0312,1.034278,15929.5539474075,15401.61730928
1637539200000,2021-11-22 00:00:00,DAI/USD,1.034339,1.04,1.0312,1.036426,15763.979258801948,15209.94191462
1637452800000,2021-11-21 00:00:00,DAI/USD,1.037094,1.0447,1.0306,1.036965,14931.87042094682,14399.58959169
1637366400000,2021-11-20 00:00:00,DAI/USD,1.038502,1.0447,1.0306,1.040077,14567.844134836327,14006.50541723
1637280000000,2021-11-19 00:00:00,DAI/USD,1.043046,1.047,1.0351,1.037763,17170.98376169583,16546.15144469
1637193600000,2021-11-18 00:00:00,DAI/USD,1.033025,1.047,1.03,1.039746,15638.250207303368,15040.45238674
1637107200000,2021-11-17 00:00:00,DAI/USD,1.034186,1.042201,1.0295,1.033182,15317.05581658192,14825.12840582
1637020800000,2021-11-16 00:00:00,DAI/USD,1.019851,1.03659,1.016,1.032916,16214.817191051676,15698.09857825
1636934400000,2021-11-15 00:00:00,DAI/USD,1.020063,1.023557,1.012641,1.01941,14523.476744561176,14246.94356987
1636848000000,2021-11-14 00:00:00,DAI/USD,1.019161,1.027669,1.011963,1.020582,14637.283013254702,14342.09403385
1636761600000,2021-11-13 00:00:00,DAI/USD,1.018677,1.02767,1.011811,1.019844,14840.151927459268,14551.39406366
1636675200000,2021-11-12 00:00:00,DAI/USD,1.021415,1.03,1.013001,1.018477,15433.692336910648,15153.69746878
1636588800000,2021-11-11 00:00:00,DAI/USD,1.030913,1.036586,1.015046,1.018148,14285.941663004749,14031.30160154
1636502400000,2021-11-10 00:00:00,DAI/USD,1.019078,1.037,1.01,1.030993,15610.903106784968,15141.61891185
1636416000000,2021-11-09 00:00:00,DAI/USD,1.012659,1.02669,1.011701,1.018641,15614.89307952809,15329.14253356
1636329600000,2021-11-08 00:00:00,DAI/USD,1.013255,1.018,1.007901,1.018,14521.603488152661,14264.83643237
1636243200000,2021-11-07 00:00:00,DAI/USD,1.013002,1.017,1.008,1.013643,15262.308992984286,15056.88787175
1636156800000,2021-11-06 00:00:00,DAI/USD,1.012686,1.019,1.005411,1.011994,14443.631206392212,14272.44747142
1636070400000,2021-11-05 00:00:00,DAI/USD,1.011266,1.01606,1.0041,1.011068,14176.170722275623,14020.98644431
1635984000000,2021-11-04 00:00:00,DAI/USD,1.012005,1.018979,1.0035,1.008009,14956.466033065704,14837.63144284
1635897600000,2021-11-03 00:00:00,DAI/USD,1.006697,1.017255,0.999564,1.012058,15188.269395612368,15007.31123672
1635811200000,2021-11-02 00:00:00,DAI/USD,1.00481,1.00999,0.999546,1.005769,15277.260276532777,15189.6312936
1635724800000,2021-11-01 00:00:00,DAI/USD,1.005857,1.010998,1.00101,1.005129,14348.854669777924,14275.63493818
1635638400000,2021-10-31 00:00:00,DAI/USD,1.007776,1.014598,1.0014,1.005892,14565.475208514716,14480.15811689
1635552000000,2021-10-30 00:00:00,DAI/USD,1.006327,1.014477,1.003002,1.007451,14110.35225104988,14005.99359279
1635465600000,2021-10-29 00:00:00,DAI/USD,1.012625,1.016783,1.002801,1.006065,14265.571165067055,14179.57206052
1635379200000,2021-10-28 00:00:00,DAI/USD,1.00976,1.016956,1.001385,1.011617,15623.19494514347,15443.7845006
1635292800000,2021-10-27 00:00:00,DAI/USD,1.0067,1.012444,1.001384,1.009575,15498.651270924847,15351.65913471
1635206400000,2021-10-26 00:00:00,DAI/USD,1.006803,1.01,1.001384,1.004518,14402.317995843257,14337.54098567
1635120000000,2021-10-25 00:00:00,DAI/USD,1.006879,1.012959,1.002,1.007504,14599.11965786802,14490.3838177
1635033600000,2021-10-24 00:00:00,DAI/USD,1.018991,1.0201,1.0035,1.006258,14540.038480545056,14449.61280362
1634947200000,2021-10-23 00:00:00,DAI/USD,1.009713,1.02,1.005,1.019545,14612.415983212295,14332.2913488
1634860800000,2021-10-22 00:00:00,DAI/USD,1.013305,1.019999,1.003377,1.00999,14754.422783510418,14608.48402807
1634774400000,2021-10-21 00:00:00,DAI/USD,1.012979,1.024388,1.006456,1.013071,14677.902854461105,14488.52336555
1634688000000,2021-10-20 00:00:00,DAI/USD,1.012465,1.0295,1.007239,1.015152,14774.45746327029,14553.93622164
1634601600000,2021-10-19 00:00:00,DAI/USD,1.00999,1.017007,1.008402,1.01348,14225.20285896857,14035.99761117
1634515200000,2021-10-18 00:00:00,DAI/USD,1.007431,1.01668,1.0047,1.009433,13583.901595073761,13456.96207185
1634428800000,2021-10-17 00:00:00,DAI/USD,1.011415,1.015483,1.003434,1.00888,10060.469284050654,9971.91864647
1634342400000,2021-10-16 00:00:00,DAI/USD,1.008208,1.021659,1.003377,1.008683,9590.135877855033,9507.58154728
1634256000000,2021-10-15 00:00:00,DAI/USD,1.00676,1.021659,1.002,1.011446,18822.46753426287,18609.46361374
1634169600000,2021-10-14 00:00:00,DAI/USD,1.011232,1.0141,1.004261,1.0084,7287.508632378208,7226.80348312
1634083200000,2021-10-13 00:00:00,DAI/USD,1.010333,1.0154,1.0086,1.010998,7951.751782542289,7865.24976562
1633996800000,2021-10-12 00:00:00,DAI/USD,1.004695,1.0123,1.0031,1.00985,9970.565710047993,9873.31357137
1633910400000,2021-10-11 00:00:00,DAI/USD,1.006037,1.0087,1.0028,1.004974,7845.57969452479,7806.74892537
1633824000000,2021-10-10 00:00:00,DAI/USD,1.007943,1.011391,1.00201,1.005954,7531.239991387587,7486.6643916
1633737600000,2021-10-09 00:00:00,DAI/USD,1.018346,1.021909,1.00389,1.006815,7466.212654389313,7415.67483042
1633651200000,2021-10-08 00:00:00,DAI/USD,1.017951,1.0297,1.011,1.014745,7979.505388429123,7863.55723697
1633564800000,2021-10-07 00:00:00,DAI/USD,1.022434,1.023373,1.005,1.016282,7077.303043027343,6963.9165537
1633478400000,2021-10-06 00:00:00,DAI/USD,1.018797,1.028852,1.009001,1.018532,7013.896316740366,6886.27977986
1633392000000,2021-10-05 00:00:00,DAI/USD,1.013123,1.03189,1.012403,1.019025,7717.9269400487265,7573.83473423
1633305600000,2021-10-04 00:00:00,DAI/USD,1.014366,1.022201,1.01,1.014902,7203.878524681326,7098.10259974
1633219200000,2021-10-03 00:00:00,DAI/USD,1.016083,1.02006,1.008801,1.014618,7250.557862336226,7146.09622768
1633132800000,2021-10-02 00:00:00,DAI/USD,1.017839,1.019999,1.012027,1.015949,7376.293015786672,7260.49537505
1633046400000,2021-10-01 00:00:00,DAI/USD,1.03111,1.038799,1.017,1.0181,7564.689055183209,7430.20239189
1632960000000,2021-09-30 00:00:00,DAI/USD,1.032534,1.037,1.022801,1.028251,8245.79663183328,8019.24494295
1632873600000,2021-09-29 00:00:00,DAI/USD,1.029623,1.044,1.021801,1.033903,9792.375094265053,9471.27060688
1632787200000,2021-09-28 00:00:00,DAI/USD,1.023,1.033938,1.023,1.030835,8925.442437102905,8658.45885821
1632700800000,2021-09-27 00:00:00,DAI/USD,1.029891,1.033318,1.0198,1.025081,7331.242972526457,7151.86699639
1632614400000,2021-09-26 00:00:00,DAI/USD,1.032175,1.0365,1.0224,1.03013,8259.662105057063,8018.07743203
1632528000000,2021-09-25 00:00:00,DAI/USD,1.031784,1.04,1.026013,1.03321,7326.247928308745,7090.76366693
1632441600000,2021-09-24 00:00:00,DAI/USD,1.018499,1.039913,1.017,1.032334,6920.175585689863,6703.42697779
1632355200000,2021-09-23 00:00:00,DAI/USD,1.018601,1.026179,1.0186,1.026179,75.78941149262869,73.85593692
1632268800000,2021-09-22 00:00:00,DAI/USD,1.0275,1.0297,1.0178,1.024466,6314.483926720038,6163.68325227
1632182400000,2021-09-21 00:00:00,DAI/USD,1.01871,1.0275,1.014641,1.025164,8207.978730178937,8006.50308651
1632096000000,2021-09-20 00:00:00,DAI/USD,1.00092,1.020324,0.99993,1.018916,12629.624821556152,12395.15801259
1632009600000,2021-09-19 00:00:00,DAI/USD,1.000494,1.003873,0.99737,1.001372,5307.8673415375115,5300.5949253
1631923200000,2021-09-18 00:00:00,DAI/USD,1.000597,1.010927,0.998551,1.002083,6465.412967925311,6451.97350711
1631836800000,2021-09-17 00:00:00,DAI/USD,0.997352,1.010999,0.9914,1.001781,14788.644111957436,14762.3523624
1631750400000,2021-09-16 00:00:00,DAI/USD,0.999485,1.000369,0.995,0.998208,8228.506726561927,8243.27868196
1631664000000,2021-09-15 00:00:00,DAI/USD,1.011917,1.018675,0.998869,0.999633,6839.75824349622,6842.26935635
1631577600000,2021-09-14 00:00:00,DAI/USD,1.014329,1.026422,1.011359,1.011683,15108.525598534956,14934.05107977
1631491200000,2021-09-13 00:00:00,DAI/USD,1.010073,1.0172,1.0054,1.014343,4740.976920581887,4673.93861897
1631404800000,2021-09-12 00:00:00,DAI/USD,1.011298,1.0145,1.006,1.009408,4738.777223671724,4694.61032969
1631318400000,2021-09-11 00:00:00,DAI/USD,1.014784,1.016866,1.008338,1.010229,2491.171551466649,2465.94737576
1631232000000,2021-09-10 00:00:00,DAI/USD,1.009563,1.015684,1.00759,1.015021,7414.666481451449,7304.93899284
1631145600000,2021-09-09 00:00:00,DAI/USD,1.008698,1.011949,1.004718,1.010149,2998.6166685501703,2968.48946893
1631059200000,2021-09-08 00:00:00,DAI/USD,1.006957,1.0119,1.004204,1.0108,3316.340184884748,3280.90639581
1630972800000,2021-09-07 00:00:00,DAI/USD,1.001216,1.0097,0.9983,1.005718,8642.013858063608,8592.87977153
1630886400000,2021-09-06 00:00:00,DAI/USD,1.002598,1.0052,0.998025,1.000849,3980.082927691442,3976.7067037
1630800000000,2021-09-05 00:00:00,DAI/USD,1.003603,1.005,0.9991,1.002097,2777.0599933220888,2771.24868483
1630713600000,2021-09-04 00:00:00,DAI/USD,1.003611,1.0058,0.9985,1.003211,2626.777567249762,2618.36998124
1630627200000,2021-09-03 00:00:00,DAI/USD,1.001951,1.0097,0.998,1.003395,2760.619888597849,2751.27929539
1630540800000,2021-09-02 00:00:00,DAI/USD,1.002597,1.0063,0.998,1.003432,2597.4509528830094,2588.56699097
1630454400000,2021-09-01 00:00:00,DAI/USD,1.001473,1.0063,0.999186,1.004281,5281.2209064170565,5258.70837586
1630368000000,2021-08-31 00:00:00,DAI/USD,1.002417,1.0053,0.990112,1.00237,5077.770742234344,5065.76487947
